dataset,epoch,batch,sample_id,wrong_audio_1,wrong_audio_2,wrong_audio_3,wrong_audio_4,d_pos,d_neg_1,d_neg_2,d_neg_3,d_neg_4,d_neg_min,d_neg_mean,d_neg_max,d_neg_std,mean_minus_min,min_minus_pos,mean_minus_pos
flickr,0,3,3866534686,14650599009,5216839577,3058029973,4576204953,1.1878199984494131e-05,2.640439197421074e-05,1.3975884940009564e-05,3.1268464226741344e-05,1.9319792045280337e-05,1.3975884940009564e-05,2.2742133296560496e-05,3.1268464226741344e-05,6.608138687291771e-06,8.766248356550932e-06,2.097684955515433e-06,1.0863933312066365e-05
flickr,0,3,14401474294,4038380372,9571870835,5464286731,13084353535,0.0001156111029558815,8.12479920568876e-05,5.086600504000671e-05,0.000273846642812714,7.307952910196036e-05,5.086600504000671e-05,0.00011976004225289216,0.000273846642812714,8.96539418457248e-05,6.889403721288545e-05,-6.47450979158748e-05,4.1489392970106564e-06
flickr,0,3,3143247956,14614659289,4037414265,6973140016,2804149702,1.2090954442101065e-05,1.345119653706206e-05,9.899843462335411e-06,6.702678547299001e-06,1.622093805053737e-05,6.702678547299001e-06,1.156866414930846e-05,1.622093805053737e-05,3.593409210180128e-06,4.865985602009459e-06,-5.388275894802064e-06,-5.222902927926043e-07
flickr,0,3,6198613974,8030339395,22517625655,15490746406,5049828722,6.659614427917404e-06,1.2902519301860593e-05,1.3988256796437781e-05,1.6379253793274984e-05,1.54058125190204e-05,1.2902519301860593e-05,1.466896060264844e-05,1.6379253793274984e-05,1.3277543151392215e-06,1.7664413007878466e-06,6.242904873943189e-06,8.009346174731036e-06
flickr,0,3,11336207034,3150665317,17673044974,2804149702,25764354141,4.131831519771367e-05,7.291953079402447e-05,0.00013037063763476908,8.473959314869717e-05,0.00010690265480661765,7.291953079402447e-05,9.873310409602709e-05,0.00013037063763476908,2.196493798351614e-05,2.5813573302002624e-05,3.1601215596310794e-05,5.741478889831342e-05
flickr,0,3,10851860415,9599091486,6973140016,25755090691,4825216620,1.2146838344051503e-05,2.0239291188772768e-05,4.261125286575407e-05,2.447924271109514e-05,1.9359771613380872e-05,1.9359771613380872e-05,2.6672389594750712e-05,4.261125286575407e-05,9.403674713476075e-06,7.31261798136984e-06,7.212933269329369e-06,1.4525551250699209e-05
flickr,0,3,3841261684,5343069178,4294538960,2990910693,2420291498,1.6072046491899528e-05,2.995204158651177e-05,2.641680111992173e-05,3.297622242826037e-05,1.050581704475917e-05,1.050581704475917e-05,2.496272054486326e-05,3.297622242826037e-05,8.663514673934735e-06,1.445690350010409e-05,-5.566229447140358e-06,8.890674052963732e-06
flickr,0,3,3405990210,15008767651,19678321906,2738672003,13302562834,8.622131281299517e-05,4.681008795159869e-05,6.807601312175393e-05,6.284659320954233e-05,4.6848257625242695e-05,4.681008795159869e-05,5.614523797703441e-05,6.807601312175393e-05,9.49776851640837e-06,9.335150025435723e-06,-3.941122486139648e-05,-3.0076074835960753e-05
flickr,0,3,24835152602,3804958413,5950834940,5972365346,4576204953,7.108455974957906e-06,4.012438239442417e-06,1.5018312296888325e-05,2.1021574866608717e-05,1.7682075849734247e-05,4.012438239442417e-06,1.4433600313168427e-05,2.1021574866608717e-05,6.381545837397363e-06,1.0421162073726009e-05,-3.0960177355154883e-06,7.325144338210521e-06
flickr,0,3,3110934798,10916093265,7158607448,2709667184,21389813252,1.230819816555595e-05,5.936181878496427e-06,1.4473084775090683e-05,1.794268246158026e-05,1.793018964235671e-05,5.936181878496427e-06,1.407053468938102e-05,1.794268246158026e-05,4.904594961595408e-06,8.134352810884593e-06,-6.372016287059523e-06,1.7623365238250699e-06
flickr,0,3,13302562834,9330726173,5950834940,15878607197,3355091632,2.113445043505635e-05,5.293138383422047e-05,4.318501669331454e-05,3.34079704771284e-05,2.080201193166431e-05,2.080201193166431e-05,3.758159573408193e-05,5.293138383422047e-05,1.1895250118569997e-05,1.677958380241762e-05,-3.3243850339204073e-07,1.644714529902558e-05
flickr,0,3,10593141374,2604491019,25666666592,16571269837,4294538960,3.020115036633797e-05,6.645373650826514e-05,2.1984724298818037e-05,9.619103366276249e-05,4.409503526403569e-05,2.1984724298818037e-05,5.718113243347034e-05,9.619103366276249e-05,2.7467192543814588e-05,3.51964081346523e-05,-8.216426067519933e-06,2.697998206713237e-05
flickr,0,3,14650599009,6230266922,3841261684,9330726173,3943004926,2.011169635807164e-05,0.00011033860209863633,3.94240632886067e-05,7.91217025835067e-05,6.53510942356661e-05,3.94240632886067e-05,7.355886555160396e-05,0.00011033860209863633,2.557462810981458e-05,3.4134802262997255e-05,1.9312366930535063e-05,5.344716919353232e-05
flickr,0,3,9647722154,5950834940,6233034667,12152547256,14203172313,1.5463876479770988e-05,4.027071190648712e-05,4.800358146894723e-05,3.841227226075716e-05,3.178034603479318e-05,3.178034603479318e-05,3.9616727917746175e-05,4.800358146894723e-05,5.7798486570140835e-06,7.836381882952992e-06,1.6316469555022195e-05,2.4152851437975187e-05
flickr,0,3,3514214037,13236158043,10615439934,2623892989,6194703354,6.5016388361982536e-06,1.812470509321429e-05,2.6045503545901738e-05,2.4247538021882065e-05,1.4563183867721818e-05,1.4563183867721818e-05,2.0745232632179977e-05,2.6045503545901738e-05,4.6217936537181485e-06,6.182048764458159e-06,8.061545031523565e-06,1.4243593795981724e-05
flickr,0,3,12871851354,12782314174,2471783618,11034995566,4400511210,5.640526069328189e-05,0.00010740528523456305,6.121047044871375e-05,6.329302414087579e-05,7.644057768629864e-05,6.121047044871375e-05,7.708733937761281e-05,0.00010740528523456305,1.845233211213581e-05,1.5876868928899057e-05,4.805209755431861e-06,2.0682078684330918e-05
flickr,0,3,3063801335,2623892989,15878607197,6833001267,6718217907,1.8050233848043717e-05,1.1293733223283198e-05,3.10591422021389e-05,2.0004088582936674e-05,2.550139652157668e-05,1.1293733223283198e-05,2.1964590132483863e-05,3.10591422021389e-05,7.296071379242513e-06,1.0670856909200666e-05,-6.75650062476052e-06,3.914356284440146e-06
flickr,0,3,2594165507,4334479336,6866940340,2471783618,6973140016,3.7288609746610746e-05,3.431054938118905e-05,2.466626392561011e-05,7.787254435243085e-05,2.2299544070847332e-05,2.2299544070847332e-05,3.9787225432519335e-05,7.787254435243085e-05,2.2444085936518922e-05,1.7487681361672003e-05,-1.4989065675763413e-05,2.4986156859085895e-06
flickr,0,3,12782314174,10942648833,2963892309,9925907905,13671965093,2.6296933356206864e-05,4.837857704842463e-05,4.0790757338982075e-05,5.823844549013302e-05,1.2067833267792594e-05,1.2067833267792594e-05,3.986890328633308e-05,5.823844549013302e-05,1.7201772709408415e-05,2.7801070018540486e-05,-1.422910008841427e-05,1.3571969930126215e-05
flickr,0,3,4338393496,5792483452,2484189558,2556010941,7943727616,2.169593790313229e-05,1.3909551853430457e-05,2.0777333702426404e-05,5.2490031521301717e-05,2.7502230295795016e-05,1.3909551853430457e-05,2.86697868432384e-05,5.2490031521301717e-05,1.4568138164746254e-05,1.4760234989807941e-05,-7.786386049701832e-06,6.973848940106109e-06
flickr,0,3,4544705555,8159492388,3804958413,9571870835,3668101130,1.9090977730229497e-05,3.0797222279943526e-05,2.8307269531069323e-05,4.336504207458347e-05,4.000052285846323e-05,2.8307269531069323e-05,3.561751418601489e-05,4.336504207458347e-05,6.243193181013274e-06,7.3102446549455635e-06,9.216291800839826e-06,1.652653645578539e-05
flickr,0,3,5818004252,4405155895,8436282367,4825216620,7158607448,3.9429527532774955e-05,5.1223920308984816e-05,1.8730001102085225e-05,4.2864212446147576e-05,2.6361520212958567e-05,1.8730001102085225e-05,3.4794913517544046e-05,5.1223920308984816e-05,1.2886323980276136e-05,1.606491241545882e-05,-2.069952643068973e-05,-4.634614015230909e-06
flickr,0,3,4646820319,7868591950,3580025027,3682988534,3577084653,2.0913414118695073e-05,3.960240792366676e-05,1.6007637896109372e-05,8.082611748250201e-05,2.4148668671841733e-05,1.6007637896109372e-05,4.014620799352997e-05,8.082611748250201e-05,2.4968693324060783e-05,2.4138570097420597e-05,-4.9057762225857005e-06,1.9232793874834897e-05
flickr,0,3,15069640963,9011428862,4016680769,9925907905,7768997640,1.0464162187417969e-05,1.7207501514349133e-05,1.1716733752109576e-05,2.630765266076196e-05,2.3217382477014326e-05,1.1716733752109576e-05,1.961231760105875e-05,2.630765266076196e-05,5.611314218795451e-06,7.895583848949173e-06,1.252571564691607e-06,9.14815541364078e-06
flickr,0,3,18712923941,7451743692,6198613974,26011169450,3209489409,7.298740456462838e-06,1.030280691338703e-05,2.1918485799687915e-06,6.680402748315828e-06,8.462498044536915e-06,2.1918485799687915e-06,6.909389071552141e-06,1.030280691338703e-05,3.0097780299054835e-06,4.71754049158335e-06,-5.106891876494046e-06,-3.8935138491069665e-07
flickr,0,3,9011428862,2475313729,3315196376,3355091632,3235194652,1.0022640708484687e-05,5.691361820936436e-06,7.980697773746215e-06,1.013378641800955e-05,1.960640656761825e-05,5.691361820936436e-06,1.0853063145077613e-05,1.960640656761825e-05,5.292259051414191e-06,5.161701324141177e-06,-4.331278887548251e-06,8.304224365929258e-07
flickr,0,3,3580025027,8712454505,4294538960,2420291498,17749365900,2.8571754228323698e-05,3.754572753678076e-05,2.6659934519557282e-05,6.058875806047581e-05,3.03986671497114e-05,2.6659934519557282e-05,3.8798271816631313e-05,6.058875806047581e-05,1.3174660800322753e-05,1.2138337297074031e-05,-1.9118197087664157e-06,1.0226517588307615e-05
flickr,0,3,2867224331,3235194652,3225733892,2914625357,2589170065,1.2511512977653183e-05,7.658885806449689e-06,1.1258291124249808e-05,1.0455813026055694e-05,1.2021435395581648e-05,7.658885806449689e-06,1.034860633808421e-05,1.2021435395581648e-05,1.6486337736161284e-06,2.6897205316345207e-06,-4.852627171203494e-06,-2.1629066395689733e-06
flickr,0,3,3315196376,2604491019,3235194652,10851860415,4338393496,2.5008177999552572e-06,2.6117326342500746e-05,3.179669511155225e-05,1.8298900613444857e-05,1.1189968063263223e-05,1.1189968063263223e-05,2.185072253269027e-05,3.179669511155225e-05,7.800535292734798e-06,1.0660754469427047e-05,8.689150263307965e-06,1.9349904732735013e-05
flickr,0,3,26011169450,6499461901,25755090691,24847915513,7158607448,1.9231694750487804e-05,5.390091610024683e-05,3.152361387037672e-05,8.816438821668271e-06,2.8221724278409965e-05,8.816438821668271e-06,3.061567326767545e-05,5.390091610024683e-05,1.5999722685917413e-05,2.1799234446007176e-05,-1.0415255928819533e-05,1.1383978517187643e-05
flickr,0,3,9571870835,9340720880,3392200683,3471736633,3209489409,3.411793659324758e-05,8.663660082675051e-06,1.9728675397345796e-05,1.9810748199233785e-05,2.6602843718137592e-05,8.663660082675051e-06,1.8701481849348056e-05,2.6602843718137592e-05,6.431854002173336e-06,1.0037821766673005e-05,-2.5454276510572527e-05,-1.541645474389952e-05
flickr,0,3,5033001710,3883776341,5037894770,15069640963,11336207034,2.415998278593179e-05,4.8769667046144605e-05,4.7047124098753557e-05,6.467683851951733e-05,2.7790141757577658e-05,2.7790141757577658e-05,4.707094285549829e-05,6.467683851951733e-05,1.3082460436773369e-05,1.928080109792063e-05,3.6301589716458693e-06,2.29109600695665e-05
flickr,0,3,7451743692,5464286731,5818004252,9571870835,6230266922,5.006360152037814e-05,3.749442475964315e-05,5.937687819823623e-05,2.3527212761109695e-05,0.00011927591549465433,2.3527212761109695e-05,5.991860780341085e-05,0.00011927591549465433,3.657444827206316e-05,3.6391395042301156e-05,-2.6536388759268448e-05,9.855006283032708e-06
flickr,0,3,4038380372,3198846431,18712923941,3471736633,3841261684,4.872116278420435e-06,1.1236220416321885e-05,9.756331564858556e-06,2.3401555154123344e-05,1.1128304322483018e-05,9.756331564858556e-06,1.38806028644467e-05,2.3401555154123344e-05,5.5277945885079564e-06,4.124271299588145e-06,4.8842152864381205e-06,9.008486586026265e-06
flickr,0,3,25755090691,3866534686,3804958413,26311296315,5049828722,1.7595697499928065e-05,3.253836257499643e-05,3.0923813028493896e-05,2.306597525603138e-05,2.3457758288714103e-05,2.306597525603138e-05,2.749647728705895e-05,3.253836257499643e-05,4.275156047905411e-06,4.430502031027572e-06,5.4702777561033145e-06,9.900779787130887e-06
flickr,0,3,22077895691,5712587040,6304615423,3141369006,3209489409,1.8751057723420672e-05,2.8676766305579804e-05,6.526268407469615e-05,5.2402720029931515e-05,4.5271084673004225e-05,2.8676766305579804e-05,4.7903313770802924e-05,6.526268407469615e-05,1.3211558873654458e-05,1.922654746522312e-05,9.925708582159132e-06,2.9152256047382252e-05
flickr,0,3,2975646085,2564375058,8532643325,3699056017,19865109993,6.273565668379888e-05,6.23223531874828e-05,3.7842935853404924e-05,0.00010845203360076994,7.025360537227243e-05,3.7842935853404924e-05,6.971773200348252e-05,0.00010845203360076994,2.5354129535137565e-05,3.18747961500776e-05,-2.4892720830393955e-05,6.982075319683645e-06
flickr,0,3,2420291498,8367156021,13671965093,2578511496,2804149702,1.6518191841896623e-05,1.0104979082825594e-05,1.3237937309895642e-05,1.6870408217073418e-05,1.5066288142406847e-05,1.0104979082825594e-05,1.3819903188050375e-05,1.6870408217073418e-05,2.4999200875956824e-06,3.7149241052247817e-06,-6.41321275907103e-06,-2.698288653846248e-06
flickr,0,3,14936501854,8159492388,15338571954,9034276436,3209489409,6.69917426421307e-05,3.924280827050097e-05,0.00010052490688394755,3.7830312066944316e-05,7.011522393440828e-05,3.7830312066944316e-05,6.192831278895028e-05,0.00010052490688394755,2.5749118159133076e-05,2.4098000722005963e-05,-2.9161430575186387e-05,-5.063429853180423e-06
flickr,0,3,6209888925,2556010941,9464823386,16146062842,7768997640,2.3639458959223703e-06,6.367792138917139e-06,6.255840162339155e-06,2.100925939885201e-06,5.296272775012767e-06,2.100925939885201e-06,5.005207754038565e-06,6.367792138917139e-06,1.7277361871147546e-06,2.9042818141533644e-06,-2.630199560371693e-07,2.641261858116195e-06
flickr,0,3,3706982028,8712454505,3682988534,5622446122,5149838754,9.205605238093995e-06,1.273839188797865e-05,1.9513665392878465e-05,6.7596538428915665e-06,1.7031143215717748e-05,6.7596538428915665e-06,1.4010713584866608e-05,1.9513665392878465e-05,4.837410041496574e-06,7.251059741975041e-06,-2.445951395202428e-06,4.805108346772613e-06
flickr,0,3,5037894770,6092213684,5259022525,18712923941,6230266922,6.84568949509412e-05,9.470021723245736e-06,2.6709707526606508e-05,9.980158938560635e-05,2.0731251424876973e-05,9.470021723245736e-06,3.917814251508389e-05,9.980158938560635e-05,3.554407268941387e-05,2.9708120791838155e-05,-5.898687322769547e-05,-2.9278752435857314e-05
flickr,0,3,3192949047,4979388823,13236158043,5876285933,2769849664,2.2930093109607697e-05,2.2850934328744188e-05,4.493726373766549e-05,4.601017644745298e-05,3.1294570362661034e-05,2.2850934328744188e-05,3.627323621913092e-05,4.601017644745298e-05,9.680117246176554e-06,1.3422301890386734e-05,-7.915878086350858e-08,1.3343143109523226e-05
flickr,0,3,3150665317,2963892309,3883359934,20905802359,4062515344,3.600617128540762e-05,0.00011684381024679169,0.00013156597560737282,2.3618526029167697e-05,8.03276925580576e-05,2.3618526029167697e-05,8.808900111034745e-05,0.00013156597560737282,4.1634620292267584e-05,6.447047508117976e-05,-1.2387645256239921e-05,5.2082829824939836e-05
flickr,0,3,5379299791,22517625655,6833001267,5107579367,5622446122,0.00010486838436918333,9.454927203478292e-05,0.00016358208085875958,9.72837078734301e-05,0.00023130440968088806,9.454927203478292e-05,0.00014667986761196516,0.00023130440968088806,5.613505483466107e-05,5.213059557718225e-05,-1.0319112334400415e-05,4.181148324278183e-05
flickr,0,3,7228950420,2963892309,23056721802,22077895691,13671965093,2.0994524675188586e-05,5.105715899844654e-05,3.2029973226599395e-05,4.110990630579181e-05,2.703599056985695e-05,2.703599056985695e-05,3.7808257275173673e-05,5.105715899844654e-05,9.163304258164841e-06,1.0772266705316724e-05,6.041465894668363e-06,1.6813732599985087e-05
flickr,0,3,5216839577,14650599009,3209489409,2484189558,10916093265,9.102378498937469e-06,9.51033962337533e-06,1.853797039075289e-05,2.3542341295978986e-05,1.0767036656034179e-05,9.51033962337533e-06,1.5589421991535346e-05,2.3542341295978986e-05,5.747901919145179e-06,6.079082368160016e-06,4.0796112443786114e-07,6.487043492597877e-06
flickr,0,3,3117526308,3514214037,18712923941,8159492388,2867224331,2.1619422113872133e-05,7.129916866688291e-06,1.9446777514531277e-05,1.8464847016730346e-05,1.1002342034771573e-05,7.129916866688291e-06,1.4010970858180372e-05,1.9446777514531277e-05,5.142610190161315e-06,6.881053991492081e-06,-1.4489505247183843e-05,-7.608451255691762e-06
flickr,0,3,21389813252,3680135219,3471736633,2484189558,5768136453,5.455296559375711e-06,2.4292317903018557e-05,7.166819159465376e-06,1.263773810933344e-05,9.715250598674174e-06,7.166819159465376e-06,1.3453031442622887e-05,2.4292317903018557e-05,6.550616472824016e-06,6.286212283157511e-06,1.7115226000896655e-06,7.997734883247176e-06
flickr,0,3,3137677720,9464823386,13671965093,15008767651,10851860415,1.4653662219643593e-05,5.54966572963167e-06,2.1031974029028788e-05,6.655349807260791e-06,9.045685146702453e-06,5.54966572963167e-06,1.0570668678155926e-05,2.1031974029028788e-05,6.170589049784516e-06,5.021002948524256e-06,-9.103996490011923e-06,-4.082993541487667e-06
flickr,0,3,5615954383,2623892989,3237630171,2475313729,3682988534,0.00010221511183772236,4.384753992781043e-05,7.949450809974223e-05,0.00011885359708685428,2.348019552300684e-05,2.348019552300684e-05,6.641896015935345e-05,0.00011885359708685428,3.630966683758169e-05,4.2938764636346605e-05,-7.873491631471552e-05,-3.5796151678368915e-05
flickr,0,3,8030339395,5634373843,2578511496,8532643325,10615439934,5.9387624787632376e-05,3.8641272112727165e-05,6.944112828932703e-05,8.461416291538626e-05,2.901263360399753e-05,2.901263360399753e-05,5.5427299230359495e-05,8.461416291538626e-05,2.2515359664064292e-05,2.6414665626361966e-05,-3.0374991183634847e-05,-3.960325557272881e-06
flickr,0,3,6780154454,3192949047,2992619165,2867224331,15069640963,2.0392059013829567e-05,3.947584264096804e-05,2.9775175789836794e-05,2.9047441785223782e-05,2.3722370315226726e-05,2.3722370315226726e-05,3.0505207632813836e-05,3.947584264096804e-05,5.681927540116437e-06,6.782837317587109e-06,3.3303113013971597e-06,1.0113148618984269e-05
flickr,0,3,3905405317,5876285933,13202161914,3580025027,9330726173,2.910559305746574e-05,2.5832159735728055e-05,2.2980975700193085e-05,3.082690091105178e-05,2.033007694990374e-05,2.033007694990374e-05,2.4992528324219165e-05,3.082690091105178e-05,3.89004116836372e-06,4.662451374315424e-06,-8.775516107561998e-06,-4.113064733246574e-06
flickr,0,3,23878724411,3306008073,16571269837,6866940340,15490746406,3.462785025476478e-05,1.7751832274370827e-05,3.6394943890627474e-05,5.253027848084457e-05,2.5210978492395952e-05,1.7751832274370827e-05,3.2972008284559706e-05,5.253027848084457e-05,1.3097039383484286e-05,1.522017601018888e-05,-1.6876017980393954e-05,-1.6558419702050742e-06
flickr,0,3,3235194652,25666666592,14578316055,4480970935,20003518512,5.197292466618819e-06,1.0220983313047327e-05,7.487962648156099e-06,8.229574632423464e-06,1.720120053505525e-05,7.487962648156099e-06,1.0784930282170535e-05,1.720120053505525e-05,3.836873669358608e-06,3.296967634014436e-06,2.29067018153728e-06,5.587637815551716e-06
flickr,0,3,2589170065,5149838754,5634373843,5712587040,13236158043,3.44351042258495e-06,1.1263812666584272e-05,8.22771016828483e-06,2.0473603399295826e-06,8.514780347468331e-06,2.0473603399295826e-06,7.513415880566754e-06,1.1263812666584272e-05,3.3710601578339048e-06,5.466055540637171e-06,-1.3961500826553674e-06,4.069905457981804e-06
flickr,0,3,3699056017,2742247885,6092213684,9340720880,8712454505,8.16202737041749e-06,5.9685840824386105e-05,1.3631207366415765e-05,3.4466076613171026e-05,3.728996671270579e-05,1.3631207366415765e-05,3.626827287916967e-05,5.9685840824386105e-05,1.6318019128927733e-05,2.2637065512753907e-05,5.4691799959982745e-06,2.810624550875218e-05
flickr,0,3,8159492388,6499461901,9464823386,2975646085,2766783278,7.498189006582834e-06,8.552869985578582e-06,1.3746014701609965e-05,1.4802674741076771e-05,1.1462358088465407e-05,8.552869985578582e-06,1.2140979379182681e-05,1.4802674741076771e-05,2.397697669768466e-06,3.5881093936040998e-06,1.0546809789957479e-06,4.642790372599848e-06
flickr,0,3,16571269837,4570970379,18712923941,4139353975,2709667184,4.049639028380625e-05,6.715117342537269e-05,6.427432526834309e-05,7.522043597418815e-05,4.792600520886481e-05,4.792600520886481e-05,6.364298496919218e-05,7.522043597418815e-05,9.92177909168805e-06,1.5716979760327376e-05,7.429614925058559e-06,2.3146594685385935e-05
flickr,0,3,2411012175,26011169450,3706982028,5379299791,4405155895,7.906858809292316e-05,4.1967705328715965e-05,3.66215463145636e-05,0.00010759029828477651,1.0645839211065322e-05,1.0645839211065322e-05,4.920634728478035e-05,0.00010759029828477651,3.572944748418683e-05,3.856050807371503e-05,-6.842274888185784e-05,-2.9862240808142815e-05
flickr,0,3,3682988534,6209888925,23056721802,3306008073,15069640963,2.4724940885789692e-05,2.885812682507094e-05,5.515313387149945e-05,0.0001436634483980015,7.818463927833363e-05,2.885812682507094e-05,7.646483709322638e-05,0.0001436634483980015,4.254174020186883e-05,4.760671026815544e-05,4.1331859392812476e-06,5.1739896207436686e-05
flickr,0,3,4963360628,5033001710,4576204953,23056721802,9925907905,1.7365304302074946e-05,2.493036663508974e-05,1.827904452511575e-05,1.972802056116052e-05,1.6246549421339296e-05,1.6246549421339296e-05,1.9795995285676327e-05,2.493036663508974e-05,3.211934591125529e-06,3.549445864337031e-06,-1.1187548807356507e-06,2.43069098360138e-06
flickr,0,3,15878607197,25755090691,18712923941,12782314174,3804958413,1.2814705769415013e-05,1.3131215382600203e-05,1.3138680515112355e-05,1.5781282854732126e-05,6.7574069362308364e-06,6.7574069362308364e-06,1.220214642216888e-05,1.5781282854732126e-05,3.323991234687481e-06,5.444739485938044e-06,-6.057298833184177e-06,-6.125593472461333e-07
flickr,0,3,5574933548,5259022525,14578316055,3514879625,6866940340,3.3223845093743876e-05,3.0474637242150493e-05,1.5154407265072223e-05,1.887483085738495e-05,1.4276538422564045e-05,1.4276538422564045e-05,1.9695103446792928e-05,3.0474637242150493e-05,6.458520819481027e-06,5.418565024228883e-06,-1.894730667117983e-05,-1.3528741646950948e-05
flickr,0,3,2604491019,3192949047,5875476636,16571269837,4016680769,4.7728866775287315e-05,7.084222306730226e-05,7.335359259741381e-05,3.805230517173186e-05,8.624011388747022e-05,3.805230517173186e-05,6.712205868097953e-05,8.624011388747022e-05,1.777091895471206e-05,2.9069753509247676e-05,-9.676561603555456e-06,1.939319190569222e-05
flickr,0,3,2914625357,5999964867,14203172313,4808793406,9410343710,1.5754294508951716e-05,2.1838986867805943e-05,1.665861600486096e-05,7.4802983363042586e-06,1.3426464647636749e-05,7.4802983363042586e-06,1.4851091464151978e-05,2.1838986867805943e-05,5.207110043909551e-06,7.370793127847719e-06,-8.273996172647458e-06,-9.032030447997386e-07
flickr,0,3,25666666592,7158607448,2766783278,20937476270,3237630171,9.071617569134105e-06,1.7767159079085104e-05,1.9558188796509057e-05,8.945969966589473e-06,1.1232864380872343e-05,8.945969966589473e-06,1.4376045555763994e-05,1.9558188796509057e-05,4.407935125940301e-06,5.430075589174521e-06,-1.256476025446318e-07,5.304427986629889e-06
flickr,0,3,5358739382,2963892309,5993538920,3004421033,3580025027,6.904807833052473e-06,3.201770960004069e-05,1.191462706628954e-05,1.1872620234498754e-05,1.147691818914609e-05,1.147691818914609e-05,1.682046877249377e-05,3.201770960004069e-05,8.775792693662016e-06,5.343550583347678e-06,4.572110356093617e-06,9.915660939441295e-06
flickr,0,3,6978787181,3941975191,5049828722,4576204953,3577084653,3.7615445762639865e-06,5.853661605215166e-06,8.20935565570835e-06,6.646446308877785e-06,1.2802978744730353e-05,5.853661605215166e-06,8.378110578632914e-06,1.2802978744730353e-05,2.6916277730162783e-06,2.5244489734177478e-06,2.0921170289511792e-06,4.616566002368927e-06
flickr,0,3,9925907905,10942648833,10153931396,13236158043,24835152602,4.904948946204968e-05,1.27638613776071e-05,1.6026424418669194e-05,1.8230575733468868e-05,1.775149030436296e-05,1.27638613776071e-05,1.619308795852703e-05,1.8230575733468868e-05,2.142857087123994e-06,3.4292265809199307e-06,-3.628562808444258e-05,-3.285640150352265e-05
flickr,0,3,10916093265,14614659289,4123922506,5363118791,2564375058,2.999779098900035e-05,5.438042717287317e-05,2.3878221327322535e-05,2.610845876915846e-05,5.815454642288387e-05,2.3878221327322535e-05,4.063041342305951e-05,5.815454642288387e-05,1.571369802511513e-05,1.6752192095736973e-05,-6.119569661677815e-06,1.0632622434059158e-05
flickr,0,3,5149838754,4979388823,2709667184,19865109993,3580025027,5.702537964680232e-05,9.54558709054254e-05,9.63401107583195e-05,8.864003757480532e-05,5.8810448535950854e-05,5.8810448535950854e-05,8.481161694362527e-05,9.63401107583195e-05,1.530460612962836e-05,2.6001168407674413e-05,1.7850688891485333e-06,2.7786237296822947e-05
flickr,0,3,10314987704,24835152602,16146062842,4570970379,2769849664,2.2598822397412732e-05,2.486899757059291e-05,1.5641790014342405e-05,3.116110383416526e-05,2.2695403458783403e-05,1.5641790014342405e-05,2.3591823719470995e-05,3.116110383416526e-05,5.543730235526154e-06,7.95003370512859e-06,-6.957032383070327e-06,9.930013220582623e-07
flickr,0,3,2556010941,5810994781,26011169450,15338571954,8431544619,7.92440005170647e-06,2.2030553736840375e-05,1.3831003343511838e-05,1.4609779100283049e-05,2.210605816799216e-05,1.3831003343511838e-05,1.8144348587156856e-05,2.210605816799216e-05,3.9336961599977255e-06,4.313345243645017e-06,5.906603291805368e-06,1.0219948535450385e-05
flickr,0,3,3141369006,2401270001,3235194652,14904168435,15069640963,5.268524546409026e-05,4.7857422032393515e-05,4.467829057830386e-05,4.273088416084647e-05,3.203404776286334e-05,3.203404776286334e-05,4.1825161133601796e-05,4.7857422032393515e-05,5.941690719400751e-06,9.791113370738458e-06,-2.065119770122692e-05,-1.0860084330488462e-05
flickr,0,3,8431544619,9330726173,4434775746,6780154454,2604491019,2.7779607989941724e-05,8.0461373727303e-05,0.0001468984701205045,6.073547774576582e-05,0.0002087382017634809,6.073547774576582e-05,0.00012420838083926355,0.0002087382017634809,5.831539426995547e-05,6.347290309349773e-05,3.2955869755824097e-05,9.642877284932183e-05
flickr,0,3,8903369799,4400511210,2990910693,13084353535,8367156021,1.323621745541459e-05,2.7677955586113967e-05,7.565922715002671e-05,3.201523577445187e-05,2.2605396225117147e-05,2.2605396225117147e-05,3.948945368392742e-05,7.565922715002671e-05,2.1146508751649306e-05,1.6884057458810275e-05,9.369178769702557e-06,2.6253236228512833e-05
flickr,0,3,12610527995,7721144100,4646820319,5560324834,2914625357,2.3128573957365006e-05,8.808939128357451e-06,1.563423575134948e-05,2.2746755348634906e-05,1.8102438843925484e-05,8.808939128357451e-06,1.632309226806683e-05,2.2746755348634906e-05,5.034047633795829e-06,7.514153139709379e-06,-1.4319634829007555e-05,-6.805481689298176e-06
flickr,0,3,3004421033,10916093265,4038380372,2963892309,3246608902,3.6856148653896526e-05,3.2893909519771114e-05,1.719253123155795e-05,4.2921405110973865e-05,2.7021074856747873e-05,1.719253123155795e-05,3.00072301797627e-05,4.2921405110973865e-05,9.330627852832896e-06,1.281469894820475e-05,-1.9663617422338575e-05,-6.848918474133825e-06
flickr,0,3,26311296315,3235194652,5107579367,4400511210,4016680769,1.776901990524493e-05,2.8103104341425933e-05,9.274543117498979e-06,2.6773797799251042e-05,1.633482679608278e-05,9.274543117498979e-06,2.0121568013564683e-05,2.8103104341425933e-05,7.745231459075111e-06,1.0847024896065705e-05,-8.494476787745953e-06,2.352548108319752e-06
