sample_id,sample_index,gt_area_ratio,gt_components,AddTP,AddFP,RemoveTP,RemoveFP,aud_iou,aud_gt_response,aud_nearfp_response,aud_gap,aud_auroc,aud_coverage,aud_precision,aud_area,aud_entropy,ogl_iou,ogl_gt_response,ogl_nearfp_response,ogl_gap,ogl_auroc,ogl_coverage,ogl_precision,ogl_area,ogl_entropy,delta_iou,group,auto_taxonomy,spatial_error,audio_condition,over_diagnosis,size_bin,size_quartile,spatial_error_manual,manual_notes
-79qo5MUYBk_000207,10,0.2715441645408163,1,56,353,420,1850,0.32136325267304444,0.7229577302932739,0.819283127784729,-0.09632539749145508,0.4031982421875,0.670605480670929,0.38159873037086534,0.47720025510204084,0.9880204590928015,0.3257100426953778,0.6677120923995972,0.7721546292304993,-0.1044425368309021,0.3899383544921875,0.6438899040222168,0.3972739211157904,0.4401108099489796,0.9856076568182328,0.004346790022333347,B_close,OVER,,,PRECISION_COVERAGE_TRADEOFF,large,Q3,,
-7TanrCbmME_000030,11,0.23102678571428573,1,0,2862,1969,1324,0.29045681523950434,0.6112385988235474,0.7293559312820435,-0.1181173324584961,0.316192626953125,0.5419254899024963,0.38497364873146217,0.32521524234693877,0.9909908413547152,0.18617801951135285,0.5158320665359497,0.6554992198944092,-0.13966715335845947,0.305572509765625,0.3720669448375702,0.27147982627305345,0.31662547831632654,0.987528963964892,-0.10427879572815149,C_aud_better,OVER,,,PRECISION_COVERAGE_TRADEOFF,large,Q2,,
-7sg--aJdrc_000049,12,0.3795838647959184,1,934,4421,307,1564,0.5195758804006226,0.807266354560852,0.7728080749511719,0.034458279609680176,0.5876312255859375,0.9288039207458496,0.5411275274540394,0.6515266262755102,0.9953475958544429,0.49634185996097985,0.7763105034828186,0.8396369218826294,-0.06332641839981079,0.3507537841796875,0.9617242217063904,0.5063441603317208,0.7209622130102041,0.995675112417806,-0.02323402043964279,B_close,OVER,,,PERSISTENT_OVER,very_large,Q3,,
-7tYmeOmsRg_000058,13,0.0917171556122449,1,258,8708,10,1042,0.19537263216112827,0.8010448217391968,0.8288476467132568,-0.02780282497406006,0.468170166015625,0.9211212396621704,0.1986969157213837,0.42518335459183676,0.9947328304353995,0.15281136123693084,0.8428336381912231,0.8061728477478027,0.03666079044342041,0.6163330078125,0.975010871887207,0.15341219912472648,0.5829081632653061,0.9951172680910232,-0.042561270924197425,B_close,OVER,,,PRECISION_COVERAGE_TRADEOFF,medium,Q1,,
-7tYmeOmsRg_000180,14,0.08035714285714286,1,0,140,1067,5911,0.2387918270654427,0.847172737121582,0.7869806289672852,0.060192108154296875,0.66180419921875,1.0,0.2387918270654427,0.33651546556122447,0.9936604053364777,0.26678063703437105,0.722131609916687,0.7040951251983643,0.018036484718322754,0.5433349609375,0.7353670597076416,0.29511296904548623,0.20023517219387754,0.9921932333438603,0.027988809968928358,B_close,OVER,,,PRECISION_COVERAGE_TRADEOFF,medium,Q1,,
-86gl1hp1Aw_000105,15,0.2704480229591837,1,23,213,381,2347,0.6475797224018706,0.8248242139816284,0.703649640083313,0.12117457389831543,0.80255126953125,0.9592483639717102,0.6658993247391037,0.3895886479591837,0.9890775525043342,0.7045694885067068,0.7899885177612305,0.6375235915184021,0.15246492624282837,0.8353729248046875,0.932866632938385,0.7422021575984991,0.3399234693877551,0.9865314350399973,0.05698976610483619,transition,GOOD,,,,large,Q3,,
-8cgbhIR_pw_000030,16,0.1356823979591837,1,1217,1679,0,1447,0.27913905583808496,0.7114825248718262,0.761603593826294,-0.05012106895446777,0.407379150390625,0.7981786131858826,0.30033714696291386,0.3605907206632653,0.9877914530265705,0.3376313518452713,0.8306487798690796,0.803112268447876,0.027536511421203613,0.580322265625,0.9769389033317566,0.34034387473134786,0.389469068877551,0.9869459192783777,0.05849229600718636,transition,OVER,,,PERSISTENT_OVER,large,Q2,,
-A3zsFeU_OI_000030,17,0.07354113520408163,1,17,644,111,1286,0.14721240571760114,0.7620609402656555,0.7040241956710815,0.058036744594573975,0.587188720703125,0.7563685774803162,0.1545404208194906,0.3599330357142857,0.9849586153854288,0.14724026860293715,0.7283121347427368,0.6860212683677673,0.04229086637496948,0.5407562255859375,0.7308943271636963,0.15567998152851537,0.3452646683673469,0.984176875554878,2.786288533601633e-05,B_close,OVER,,,PRECISION_COVERAGE_TRADEOFF,medium,Q1,,
-ANxUxvGASw_000010,18,0.032126913265306124,1,0,0,0,4575,0.08813559322033898,0.9262580871582031,0.8699154257774353,0.05634266138076782,0.6678009033203125,1.0,0.08813559322033898,0.3645169005102041,0.9897639539110058,0.11753554502369669,0.8949999809265137,0.8229779005050659,0.07202208042144775,0.6780242919921875,1.0,0.11753554502369669,0.27333785076530615,0.9855011280248225,0.029399951803357707,B_close,OVER,,,PRECISION_COVERAGE_TRADEOFF,medium,Q1,,
-ByoSbgzr4M_000000,19,0.44485411352040816,1,2002,1901,790,41,0.33823920560333365,0.5355439186096191,0.488042414188385,0.04750150442123413,0.55169677734375,0.3418305516242981,0.9698741578746664,0.15678810586734693,0.9910168347327598,0.36210991891227784,0.49925917387008667,0.5949316024780273,-0.09567242860794067,0.4119720458984375,0.39612919092178345,0.8083005759210166,0.2180125956632653,0.9866678341898725,0.02387071330894419,B_close,GOOD,,,,very_large,Q3,,
