dataset,state,step,precision,group,base_norm,weighted_cram_norm,raw_cram_norm,total_norm,ratio,cosine,sum_relative_error
flickr,short,23,amp,K34_activation,9.613987810591471e-06,2.150146132795472e-06,8.600584531181888e-11,9.915584371277565e-06,0.22364768659543274,0.03064474551801629,0.00021151511468896057
flickr,short,23,amp,F34_activation,5.668785458248375e-06,1.08771274160489e-06,4.3508509664195606e-11,5.810002678168139e-06,0.1918775634774133,0.035507010175528146,0.0003904354557550813
flickr,short,24,amp,all_student,9.849738045514139e-05,1.6051412507599343e-05,6.420565003039738e-10,9.942494756607917e-05,0.16296283650822196,-0.023363016954322035,0.0004546268834000367
flickr,short,24,amp,proj3_spatial,4.1324051588723113e-05,5.350111853820862e-06,2.1400447415283446e-10,4.1664345399976266e-05,0.12946726296510697,-0.0006522370060017287,0.00047893134281038754
flickr,short,24,amp,adapter,8.940948896407708e-05,1.513354375685755e-05,6.05341750274302e-10,9.027404123505864e-05,0.16926104748163698,-0.02719216762445519,0.0004492799216614368
flickr,short,24,amp,adapter_output_conv,6.512662251738902e-05,1.1670304969463935e-05,4.668121987785574e-10,6.608830859482154e-05,0.17919407637557014,-0.0065400556044562875,0.00043421255561617146
flickr,short,24,amp,K34_activation,9.46888803020003e-06,2.064357594051089e-06,8.257430376204357e-11,9.725738133598143e-06,0.2180147856292139,0.017100917441112726,0.00021092382073256444
flickr,short,24,amp,F34_activation,5.326921199437834e-06,1.0401521073971014e-06,4.1606084295884056e-11,5.447773524136415e-06,0.19526328031788262,0.01987554772232964,0.00039734957992661814
flickr,short,25,amp,all_student,0.00011913494206008637,2.2791888064261915e-05,9.116755225704766e-10,0.00012708030120902897,0.19131153018706049,0.26456567768757755,0.00039735194066954367
flickr,short,25,amp,proj3_spatial,5.132251122711405e-05,8.986450877065332e-06,3.5945803508261327e-10,5.490976789132279e-05,0.17509764550098098,0.32554426707592243,0.0004082774670802075
flickr,short,25,amp,adapter,0.00010751341433050523,2.094549741992146e-05,8.378198967968583e-10,0.0001146050624776174,0.19481752626266008,0.25233313865680446,0.0003948012363066221
flickr,short,25,amp,adapter_output_conv,8.115182972412396e-05,1.5249788555423056e-05,6.099915422169222e-10,8.731824960253799e-05,0.1879167556328032,0.3257579876661486,0.0003789054896812502
flickr,short,25,amp,K34_activation,9.420581597380708e-06,2.1421998906932624e-06,8.568799562773049e-11,9.65810842272094e-06,0.22739571528034724,-0.0014205095126516194,0.00021143302377532542
flickr,short,25,amp,F34_activation,5.5994781111835235e-06,1.1106771854865562e-06,4.442708741946225e-11,5.72140323841648e-06,0.1983536971540728,0.011795436733237706,0.0003931700992232357
flickr,short,26,amp,all_student,8.171447496061513e-05,2.2477054755613446e-05,8.990821902245379e-10,8.32684049322126e-05,0.2750682148596925,-0.06774954300043567,0.00056823560861718
flickr,short,26,amp,proj3_spatial,3.243477604397912e-05,8.328629854604637e-06,3.331451941841855e-10,3.16350385747344e-05,0.25678086518345744,-0.22323384582551525,0.0006584080436053732
flickr,short,26,amp,adapter,7.500160478993711e-05,2.0877066729591908e-05,8.350826691836763e-10,7.70250062923074e-05,0.2783549337119379,-0.04095753340012027,0.0005515738307239655
flickr,short,26,amp,adapter_output_conv,5.424079804527751e-05,1.527063777945104e-05,6.108255111780417e-10,5.652700520244944e-05,0.28153416486799987,0.012096683260380225,0.0005213372389941616
flickr,short,26,amp,K34_activation,9.449815902465606e-06,2.1956475704857304e-06,8.782590281942921e-11,9.763411417020285e-06,0.2323481846786932,0.029021261017130418,0.0002115555340998239
flickr,short,26,amp,F34_activation,5.52093756892072e-06,1.1150349185549025e-06,4.46013967421961e-11,5.673508039611604e-06,0.20196477584383898,0.037738531844858265,0.0003930609351167902
flickr,short,27,amp,all_student,6.937103367402667e-05,2.1010990742320798e-05,8.404396296928319e-10,7.01262783851597e-05,0.30287844406429193,-0.11528645619836703,0.0006583140636221698
flickr,short,27,amp,proj3_spatial,2.9960990154445378e-05,8.342218222961361e-06,3.3368872891845446e-10,3.0331244379723226e-05,0.27843599894256527,-0.09453190587543886,0.000693533146956525
flickr,short,27,amp,adapter,6.256739871505103e-05,1.9283908501504087e-05,7.713563400601635e-10,6.322745079892455e-05,0.30821016851488836,-0.1196880038835624,0.0006499390991022366
flickr,short,27,amp,adapter_output_conv,4.485970593281023e-05,1.3453568377421954e-05,5.381427350968782e-10,4.672677907236939e-05,0.2999031780897623,-0.00828221017064812,0.0006104305114206166
flickr,short,27,amp,K34_activation,8.643092855960187e-06,2.1127036928323458e-06,8.450814771329383e-11,8.887683220375931e-06,0.2444383889009647,-0.004810405833260789,0.00021070014222032482
flickr,short,27,amp,F34_activation,5.060725194212257e-06,1.066270001193494e-06,4.2650800047739765e-11,5.1652449021483855e-06,0.21069510006450123,-0.006313138481492093,0.0004054149929718567
flickr,short,28,amp,all_student,9.1957782209836e-05,2.126580486984235e-05,8.50632194793694e-10,9.589811652865827e-05,0.23125617385287173,0.0736513038352031,0.0005735639517252454
flickr,short,28,amp,proj3_spatial,3.8226401766867675e-05,8.158794875968852e-06,3.263517950387541e-10,3.9448504294229665e-05,0.21343350404066544,0.04557675062381414,0.0006166465430032041
flickr,short,28,amp,adapter,8.363597262487981e-05,1.9638445023322874e-05,7.85537800932915e-10,8.740860519818553e-05,0.23480859260648904,0.07903578288819757,0.0005643858005006851
flickr,short,28,amp,adapter_output_conv,5.951931895967267e-05,1.3177018540674298e-05,5.270807416269719e-10,6.239882852836218e-05,0.2213906135183165,0.11311304667459891,0.000540029400119376
flickr,short,28,amp,K34_activation,9.326788482887445e-06,2.0931915594749637e-06,8.372766237899854e-11,9.596558199730475e-06,0.22442790069867014,0.018530236387576806,0.00021189602447187775
flickr,short,28,amp,F34_activation,5.2928348081164505e-06,1.0704152188222935e-06,4.281660875289174e-11,5.43618614250589e-06,0.20223854656881307,0.034616702492777096,0.00039598425393485583
flickr,short,29,amp,all_student,0.00010854297925234117,2.3951278704550623e-05,9.58051148182025e-10,0.00011714283591539415,0.2206617034978245,0.26296326127554265,0.00043277463555721
flickr,short,29,amp,proj3_spatial,4.786317702337783e-05,1.024364001424367e-05,4.0974560056974675e-10,5.2684586714086026e-05,0.21401922419901973,0.38740762973858883,0.0004365637981780824
flickr,short,29,amp,adapter,9.742019621312084e-05,2.1650209949135508e-05,8.660083979654203e-10,0.00010462685281067623,0.2222353350815731,0.23407035251039846,0.00043180857097456976
flickr,short,29,amp,adapter_output_conv,6.84251609976094e-05,1.5434472814782157e-05,6.173789125912863e-10,7.438071914861071e-05,0.22556721226160353,0.2898867746085912,0.00040954019432485223
flickr,short,29,amp,K34_activation,9.306167960211425e-06,2.072495245824344e-06,8.289980983297376e-11,9.558836895143972e-06,0.222701250899974,0.01222056880856244,0.00021121910778350815
flickr,short,29,amp,F34_activation,5.419721101557981e-06,1.0560252859789326e-06,4.2241011439157305e-11,5.5520983205791795e-06,0.19484864002971705,0.029460843078969377,0.0003954158953473859
flickr,short,30,amp,all_student,8.278765509917915e-05,1.887697033205858e-05,7.550788132823432e-10,8.513211364185425e-05,0.22801672917833068,0.011931779421741319,0.0005985837363750769
flickr,short,30,amp,proj3_spatial,3.5819664476008244e-05,7.108488001383759e-06,2.843395200553504e-10,3.638515156590142e-05,0.19845211018503464,-0.019040271699799938,0.0006393985921917682
flickr,short,30,amp,adapter,7.4637440160062e-05,1.748740710487415e-05,6.99496284194966e-10,7.696491095724055e-05,0.23429805560549685,0.018000747538093758,0.0005890754177678187
flickr,short,30,amp,adapter_output_conv,5.117112715049477e-05,1.1801780817553798e-05,4.720712327021519e-10,5.364968359876353e-05,0.23063359114300236,0.09976590955625092,0.0005666629000296713
flickr,short,30,amp,K34_activation,9.29372296696817e-06,1.9477168205958017e-06,7.790867282383207e-11,9.515271558467578e-06,0.20957336769326929,0.01031598837459321,0.0002111145349106186
flickr,short,30,amp,F34_activation,5.372246722609665e-06,9.88330257582946e-07,3.953321030331784e-11,5.488749370134321e-06,0.1839696329328015,0.027169886108055877,0.0003970890592076267
flickr,short,31,amp,all_student,8.533974078037991e-05,1.8409577105878652e-05,7.363830842351461e-10,8.549559668760817e-05,0.21572103380598875,-0.0993651706659981,0.0006707846992764844
flickr,short,31,amp,proj3_spatial,3.71521260507112e-05,7.101226788160828e-06,2.840490715264331e-10,3.6806528272723085e-05,0.19113917675849643,-0.1439978724581361,0.0007217530338274176
flickr,short,31,amp,adapter,7.682832086134971e-05,1.6984849346414542e-05,6.793939738565817e-10,7.716719853331074e-05,0.22107536850983253,-0.09051849015735433,0.0006586388386545875
flickr,short,31,amp,adapter_output_conv,5.1293115735174406e-05,1.1968471574626296e-05,4.787388629850518e-10,5.2067207700420286e-05,0.23333485211581484,-0.05148003494170278,0.0006427178064792698
flickr,short,31,amp,K34_activation,9.0076671217838e-06,2.021641289680878e-06,8.086565158723513e-11,9.231776568282642e-06,0.2244356127228345,1.868778831558966e-05,0.000211058237408494
flickr,short,31,amp,F34_activation,5.215336115568899e-06,1.028619530437191e-06,4.1144781217487645e-11,5.326137399827672e-06,0.19722976767816378,0.010250483218081335,0.0004008788584974791
flickr,short,32,amp,all_student,7.865932633372287e-05,2.76304312435495e-05,1.10521724974198e-09,8.319951278805694e-05,0.35126707195944756,-0.0065719646104467015,0.0006349221056287303
flickr,short,32,amp,proj3_spatial,3.330752400667183e-05,1.1312581705560634e-05,4.5250326822242534e-10,3.520978567526958e-05,0.33964042788934445,0.0031518143386266065,0.0006809222403297905
flickr,short,32,amp,adapter,7.12593745679829e-05,2.5208455443750046e-05,1.008338217750002e-09,7.538189385304425e-05,0.35375633867935036,-0.008612537189763833,0.0006244361746523056
flickr,short,32,amp,adapter_output_conv,4.781154974471081e-05,1.6228436033589058e-05,6.491374413435623e-10,5.0864834781428823e-05,0.33942501592691715,0.024439206136685633,0.0006157724591436947
flickr,short,32,amp,K34_activation,9.021579382306506e-06,2.102271093364187e-06,8.409084373456749e-11,9.235394384936012e-06,0.23302694620048992,-0.013602450701456353,0.00021113459468057272
flickr,short,32,amp,F34_activation,5.182099265645501e-06,1.1021966485173992e-06,4.4087865940695967e-11,5.302948756992239e-06,0.21269307900455775,0.004575115217649284,0.0004014866211806422
flickr,short,33,amp,all_student,7.82125108490475e-05,2.4273404421293444e-05,9.709361768517377e-10,8.085007732484461e-05,0.31035193932262123,-0.044679421471023495,0.0007393652858016553
flickr,short,33,amp,proj3_spatial,3.233084448484264e-05,1.0188345188547013e-05,4.0753380754188056e-10,3.351854760681105e-05,0.315127716299632,-0.03882356726460498,0.0008264812677304103
flickr,short,33,amp,adapter,7.121736690028138e-05,2.2031699537681585e-05,8.812679815072634e-10,7.357473730679094e-05,0.3093585244246729,-0.04591009906700451,0.0007199650789122784
flickr,short,33,amp,adapter_output_conv,4.9370331087088664e-05,1.403296949711651e-05,5.613187798846603e-10,5.1327729514959866e-05,0.28423891815435715,0.00013358194520807988,0.0006851407356130867
flickr,short,33,amp,K34_activation,8.88610493655891e-06,1.9758988822921416e-06,7.903595529168567e-11,9.141848517677598e-06,0.222358265674195,0.020115608003726637,0.0002112650007271095
flickr,short,33,amp,F34_activation,5.183199788847701e-06,1.034995786470543e-06,4.139983145882172e-11,5.316728156504164e-06,0.19968278836124842,0.030834749110468927,0.00040121192855082033
flickr,short,34,amp,all_student,8.521573018420524e-05,2.850445832760418e-05,1.1401783331041672e-09,8.183754843929307e-05,0.3344976128936285,-0.28342291440089384,0.0006400584697369423
flickr,short,34,amp,proj3_spatial,3.553512586460012e-05,1.2867040511534776e-05,5.14681620461391e-10,3.387977460011357e-05,0.36209356794069625,-0.30669966218048456,0.000700557695420212
flickr,short,34,amp,adapter,7.745305352672867e-05,2.543508232785273e-05,1.0174032931141092e-09,7.449526969948587e-05,0.3283935386624261,-0.2782753757754355,0.0006268167602898092
flickr,short,34,amp,adapter_output_conv,5.125142714717923e-05,1.5678957025388636e-05,6.271582810155455e-10,5.006331310724258e-05,0.30592234983746347,-0.2278761338109325,0.0006141771389247097
flickr,short,34,amp,K34_activation,8.741818262438092e-06,1.993087322523993e-06,7.972349290095973e-11,8.96910877614959e-06,0.22799459593982926,0.001526927503635124,0.0002107578492478616
flickr,short,34,amp,F34_activation,4.995568916393573e-06,1.0344583652796988e-06,4.137833461118795e-11,5.116096100734861e-06,0.2070751865488226,0.014380746087645746,0.0004080586518784723
flickr,short,35,amp,all_student,9.08905233400811e-05,2.1562405939003536e-05,8.624962375601414e-10,9.532506470337306e-05,0.23723491896206192,0.09201828317196148,0.0005559225338223672
flickr,short,35,amp,proj3_spatial,4.349961407746364e-05,9.298948825260065e-06,3.719579530104026e-10,4.6298369509395944e-05,0.2137708350400672,0.20372694280849496,0.0005561605304718072
flickr,short,35,amp,adapter,7.980520539504647e-05,1.9454225778055764e-05,7.781690311222306e-10,8.332664004670831e-05,0.2437713891187265,0.06307785804044239,0.0005558490390993199
flickr,short,35,amp,adapter_output_conv,5.3681220877837847e-05,1.2341350454350436e-05,4.936540181740175e-10,5.638219821283218e-05,0.22990070368249638,0.10936138055477722,0.0005336173883616589
flickr,short,35,amp,K34_activation,9.103884603527455e-06,1.969214829703351e-06,7.876859318813405e-11,9.309562335467044e-06,0.21630489790482904,-0.002527291304191233,0.0002110518475066604
flickr,short,35,amp,F34_activation,5.250689120551575e-06,9.917036572273326e-07,3.9668146289093304e-11,5.349948236896192e-06,0.18887114328398022,0.0065973284704853585,0.00039834823318282594
flickr,short,36,amp,all_student,8.519351778837521e-05,2.2250035578980018e-05,8.900014231592007e-10,8.710885291514428e-05,0.2611705227884846,-0.04353673548801167,0.000738093955611645
flickr,short,36,amp,proj3_spatial,3.759688312723294e-05,9.255029149162764e-06,3.7020116596651055e-10,3.8161580945257316e-05,0.24616479823187717,-0.061612331959430125,0.0008140919695284986
flickr,short,36,amp,adapter,7.64487400306597e-05,2.0233845870571026e-05,8.093538348228411e-10,7.83048274115384e-05,0.26467206473849353,-0.039491689492035194,0.0007188641648570848
flickr,short,36,amp,adapter_output_conv,5.093616802994432e-05,1.3177658868801978e-05,5.271063547520791e-10,5.273365262506483e-05,0.2587092704157703,0.00943405921348864,0.0006864720077168439
flickr,short,36,amp,K34_activation,9.338873794240696e-06,2.1175651355647496e-06,8.470260542258998e-11,9.59132281212035e-06,0.22674737684865776,0.007454516440298768,0.0002111227447814138
flickr,short,36,amp,F34_activation,5.457715981673631e-06,1.0766393864500944e-06,4.3065575458003777e-11,5.5938142304609535e-06,0.19726922215544435,0.029354024045248808,0.00039352829719082076
flickr,short,37,amp,all_student,8.517363249246975e-05,3.4701992326283494e-05,1.3880796930513397e-09,8.038155501231789e-05,0.40742646885879286,-0.337942012385388,0.000749010094553864
flickr,short,37,amp,proj3_spatial,3.506914411817957e-05,1.6349643234103028e-05,6.539857293641211e-10,3.2475704897200265e-05,0.46621164117967456,-0.38587426488965715,0.0008581947022897939
flickr,short,37,amp,adapter,7.761895904210937e-05,3.0609107101171496e-05,1.22436428404686e-09,7.352906212939377e-05,0.394350909609154,-0.32729610338787873,0.0007257989820834394
flickr,short,37,amp,adapter_output_conv,5.3442225873803054e-05,1.824880015617108e-05,7.299520062468432e-10,5.021344149264871e-05,0.3414678160910303,-0.34235286468691517,0.0007035128207817641
flickr,short,37,amp,K34_activation,8.426028966265847e-06,2.052002996409475e-06,8.2080119856379e-11,8.631156738994799e-06,0.2435314434147808,-0.020585281806335,0.0002104893801840283
flickr,short,37,amp,F34_activation,4.793623261397284e-06,1.0414941243362576e-06,4.165976497345031e-11,4.889162812255432e-06,0.2172665784404331,-0.015989467959672033,0.000414619384164231
flickr,short,38,amp,all_student,8.529930097342107e-05,2.4696306247081448e-05,9.878522498832579e-10,8.703504534264573e-05,0.2895253063653678,-0.0737549899175731,0.0007928185369582291
flickr,short,38,amp,proj3_spatial,3.621532302983525e-05,1.1140991990603725e-05,4.45639679624149e-10,3.677225412164063e-05,0.30763199271826036,-0.10342298543723573,0.0009062633496798331
flickr,short,38,amp,adapter,7.72296647953295e-05,2.2040549895929043e-05,8.816219958371617e-10,7.888536267654402e-05,0.2853896874256789,-0.06676249170256877,0.000765948680816238
flickr,short,38,amp,adapter_output_conv,4.990918470976563e-05,1.3735193184232708e-05,5.494077273693083e-10,5.154249267064839e-05,0.27520371779475633,-0.01676519890391458,0.0007501142443198558
flickr,short,38,amp,K34_activation,9.101970770132869e-06,1.9478097720267697e-06,7.791239088107079e-11,9.309315339505835e-06,0.21399868459458216,0.0006640045402537184,0.0002111658200706703
flickr,short,38,amp,F34_activation,5.255499747219744e-06,9.968475113231975e-07,3.98739004529279e-11,5.357098384022657e-06,0.18967701632000802,0.008067584500896665,0.0004007575482257567
flickr,short,39,amp,all_student,7.867817255282844e-05,3.093361128758708e-05,1.2373444515034832e-09,7.252767215324221e-05,0.3931663672896916,-0.3876372790608323,0.0007102705852567599
flickr,short,39,amp,proj3_spatial,3.2301327951283874e-05,1.45220913126245e-05,5.8088365250498e-10,2.99607311617565e-05,0.4495818665575108,-0.3800989237152375,0.000812084239439428
flickr,short,39,amp,adapter,7.174175247954466e-05,2.7312948782570713e-05,1.0925179513028285e-09,6.605011594404009e-05,0.38071203781031565,-0.39047818617050667,0.0006874536097268844
flickr,short,39,amp,adapter_output_conv,4.75139705637694e-05,1.5897360396506743e-05,6.358944158602697e-10,4.4512373674005153e-05,0.3345828649527531,-0.35014095402939377,0.0006668566529114969
flickr,short,39,amp,K34_activation,8.401844038516486e-06,2.0520087072231457e-06,8.208034828892582e-11,8.646903481468953e-06,0.24423313475186442,-0.0009500034546024386,0.00021016947473554099
flickr,short,39,amp,F34_activation,4.817321484803668e-06,1.0615383861065005e-06,4.246153544426002e-11,4.943174196032648e-06,0.2203586348669366,0.009928881662674272,0.0004118699224501697
flickr,short,40,amp,all_student,9.341893441270322e-05,2.511215044138564e-05,1.0044860176554256e-09,9.467686606975085e-05,0.2688122124198717,-0.083977658102784,0.0006642373616861682
flickr,short,40,amp,proj3_spatial,4.095808397572332e-05,1.1052957924358354e-05,4.421183169743342e-10,4.0950485911574214e-05,0.2698602290797994,-0.13560820366634538,0.0007157828205883849
flickr,short,40,amp,adapter,8.396149512629312e-05,2.254888513681217e-05,9.019554054724869e-10,8.536256013262198e-05,0.2685622153690166,-0.07163203544449841,0.0006517981894170103
flickr,short,40,amp,adapter_output_conv,5.205096035079389e-05,1.4077685483405508e-05,5.631074193362204e-10,5.379502710836739e-05,0.27045966853502623,-0.00926511229223277,0.0006439691605285009
flickr,short,40,amp,K34_activation,9.355518534760934e-06,2.0470522017983603e-06,8.188208807193441e-11,9.610221818601111e-06,0.21880692066318155,0.016716650334396916,0.00021129625843081454
flickr,short,40,amp,F34_activation,5.501382776696411e-06,1.0464218572052537e-06,4.185687428821015e-11,5.62855301202945e-06,0.19021069786996928,0.027829812411657336,0.00039226306739827805
flickr,short,41,amp,all_student,8.464114135054451e-05,2.9842083154838802e-05,1.1936833261935521e-09,8.417700994293701e-05,0.3525718424713424,-0.19177614202787827,0.0007183009371367551
flickr,short,41,amp,proj3_spatial,3.8630834363804746e-05,1.3790275825322462e-05,5.516110330128984e-10,4.0034777911887606e-05,0.356975873092798,-0.07477453892668832,0.0007162564472971685
flickr,short,41,amp,adapter,7.53112305401999e-05,2.6464659825545475e-05,1.058586393021819e-09,7.404718468975813e-05,0.3514038960154698,-0.22305438136719813,0.0007188974830790053
flickr,short,41,amp,adapter_output_conv,4.8208330518668095e-05,1.6295038466230353e-05,6.518015386492141e-10,4.852066974140174e-05,0.33801291791094684,-0.14977593835499758,0.0006827722537909817
flickr,short,41,amp,K34_activation,9.035254600630403e-06,2.0674102727650875e-06,8.26964109106035e-11,9.293293775407333e-06,0.22881593979884543,0.012188277664366986,0.0002110878759501471
flickr,short,41,amp,F34_activation,5.291910588247733e-06,1.0557308471460038e-06,4.2229233885840154e-11,5.4086485889947214e-06,0.1994989955972743,0.012045566788796092,0.00039995843942410925
flickr,short,42,amp,all_student,7.626680317315284e-05,2.296254537334307e-05,9.185018149337228e-10,7.40740062679849e-05,0.30108178680585185,-0.24467974213566665,0.0008852126096801692
flickr,short,42,amp,proj3_spatial,3.273960993320327e-05,1.0109890743758044e-05,4.043956297503218e-10,3.136374127980487e-05,0.3087969210502101,-0.2876327984277254,0.0010180258490420212
flickr,short,42,amp,adapter,6.888209642333872e-05,2.0617191835264924e-05,8.246876734105969e-10,6.71064388678384e-05,0.29931132915227854,-0.2346912361982183,0.0008534551829367565
flickr,short,42,amp,adapter_output_conv,4.473764180409644e-05,1.3057438116673529e-05,5.222975246669412e-10,4.436574320863574e-05,0.291866928834812,-0.17432870293697394,0.0008013231880415227
flickr,short,42,amp,K34_activation,8.661672325178619e-06,2.01094596757043e-06,8.04378387028172e-11,8.907103813966588e-06,0.23216601737805417,0.007692943533272914,0.00021054860645635978
flickr,short,42,amp,F34_activation,5.053355299883538e-06,1.0510345900676655e-06,4.204138360270662e-11,5.181687469855705e-06,0.20798747123359568,0.019659323238690806,0.0004041729222111443
flickr,short,43,amp,all_student,8.09395375132905e-05,2.7011252037345295e-05,1.0804500814938117e-09,8.580712896956402e-05,0.33372135383044377,0.018797574034916907,0.0007150556717887537
flickr,short,43,amp,proj3_spatial,3.455799034099294e-05,1.1557844619461747e-05,4.623137847784699e-10,3.5671536180968024e-05,0.33444782249828187,-0.06930866442711017,0.0008239605398891364
flickr,short,43,amp,adapter,7.319121556892738e-05,2.4413602036106214e-05,9.765440814442487e-10,7.804104617756787e-05,0.33355918256494665,0.038491914334768985,0.0006901354121954135
flickr,short,43,amp,adapter_output_conv,4.8478846522593856e-05,1.5564498370177082e-05,6.225799348070832e-10,5.2322555645123294e-05,0.3210575227470223,0.09627097022944861,0.0006518728298622065
flickr,short,43,amp,K34_activation,8.584659490995511e-06,2.0469920035064346e-06,8.187968014025738e-11,8.785448522975428e-06,0.23844766419140256,-0.019986403960347298,0.0002106304433111637
flickr,short,43,amp,F34_activation,4.948478511032548e-06,1.0548983042415607e-06,4.219593216966243e-11,5.041615815088885e-06,0.21317629285237535,-0.017465236157409057,0.000408634409533205
flickr,short,44,amp,all_student,8.2875361873661e-05,2.192537154507563e-05,8.770148618030252e-10,7.93923546962085e-05,0.26455838079476107,-0.28779978993906086,0.0008189713302072035
flickr,short,44,amp,proj3_spatial,3.489736718309879e-05,1.0023043685374947e-05,4.0092174741499786e-10,3.3177346671125316e-05,0.28721489597728816,-0.31098178237096485,0.0009275834349923728
flickr,short,44,amp,adapter,7.516980357416297e-05,1.9500269553795344e-05,7.800107821518137e-10,7.212773150510522e-05,0.2594162632679526,-0.2825554923492819,0.0007940891435744036
flickr,short,44,amp,adapter_output_conv,5.0675969556519304e-05,1.2275378555275565e-05,4.910151422110226e-10,4.869503726851479e-05,0.2422327320562607,-0.27935571747540766,0.0007645107307016067
flickr,short,44,amp,K34_activation,8.586827997961484e-06,1.9676974337187876e-06,7.870789734875151e-11,8.80692442975587e-06,0.22915300436737754,-0.0012895708589086613,0.00021050821457437862
flickr,short,44,amp,F34_activation,5.022783325019997e-06,1.0026907541879743e-06,4.010763016751897e-11,5.132480998291092e-06,0.19962851058959075,0.01078304411359736,0.00040691539911156323
flickr,short,45,amp,all_student,8.269205617555543e-05,2.166722670358356e-05,8.666890681433424e-10,8.53868730258097e-05,0.26202307338426784,-0.004607659642156725,0.0006913933664674037
flickr,short,45,amp,proj3_spatial,3.5896873415186024e-05,1.013410066147272e-05,4.0536402645890876e-10,3.78506065779819e-05,0.2823115134363075,0.05687616374149177,0.0007477685765760769
flickr,short,45,amp,adapter,7.4494232216698e-05,1.9151206667143004e-05,7.660482666857201e-10,7.653920346335321e-05,0.25708308008912173,-0.020289519582201765,0.0006768923361168289
flickr,short,45,amp,adapter_output_conv,4.889477223421359e-05,1.165804624355434e-05,4.663218497421736e-10,5.029667445254865e-05,0.2384313436968369,0.002797470917492399,0.0006649786438262349
flickr,short,45,amp,K34_activation,8.904774697601865e-06,1.9472091156878855e-06,7.788836462751542e-11,9.13776293347245e-06,0.21867022825544213,0.01188519689499477,0.00021115024345431954
flickr,short,45,amp,F34_activation,5.248320948630444e-06,9.804528104558067e-07,3.9218112418232266e-11,5.366101130117483e-06,0.1868126625738575,0.028071485583799648,0.0003982121572329573
flickr,short,46,amp,all_student,7.927383597538155e-05,2.227324983341564e-05,8.909299933366255e-10,7.62270196546635e-05,0.2809659651178301,-0.27465830395020424,0.0008896768468712839
flickr,short,46,amp,proj3_spatial,3.3722110992321474e-05,1.0100359547450318e-05,4.040143818980127e-10,3.1757988739171586e-05,0.2995174160286161,-0.3385512440112553,0.0010279701463065448
flickr,short,46,amp,adapter,7.174371261980558e-05,1.9851458262656148e-05,7.94058330506246e-10,6.929638285419454e-05,0.2766996233921682,-0.2595445987916805,0.0008578024024360479
flickr,short,46,amp,adapter_output_conv,4.912786422078694e-05,1.3514512648112428e-05,5.405805059244972e-10,4.77866603231675e-05,0.27508854419920376,-0.2354463356028992,0.0008139505271438838
flickr,short,46,amp,K34_activation,8.640870981140659e-06,1.9906591421463902e-06,7.96263656858556e-11,8.848063354717154e-06,0.2303771398150894,-0.009859035929977496,0.0002108710483156352
flickr,short,46,amp,F34_activation,4.9399466438352675e-06,1.0010205787733529e-06,4.0040823150934116e-11,5.040683698265226e-06,0.20263793335147892,0.0003408222828090127,0.00040878595275341804
flickr,short,47,amp,all_student,8.802774971352062e-05,2.4387367511556383e-05,9.754947004622554e-10,8.495883055876678e-05,0.2770418145519242,-0.262180830326088,0.0006824610354696676
flickr,short,47,amp,proj3_spatial,3.917442175288593e-05,1.1050247851292725e-05,4.42009914051709e-10,3.730995778262929e-05,0.28207813560078054,-0.30577480203708424,0.0007382230090083085
flickr,short,47,amp,adapter,7.883051059046394e-05,2.1740186672812088e-05,8.696074669124835e-10,7.632804163721e-05,0.2757839129795257,-0.2511828695889434,0.0006684493501811133
flickr,short,47,amp,adapter_output_conv,4.935827952244264e-05,1.3755346069558635e-05,5.502138427823454e-10,4.8317763666012295e-05,0.2786836616398722,-0.21420010539587758,0.0006707393859448058
flickr,short,47,amp,K34_activation,8.683045026071989e-06,1.9235670360323346e-06,7.694268144129338e-11,8.928549872203992e-06,0.22153139022734197,0.018668641105952344,0.00021086553569240598
flickr,short,47,amp,F34_activation,4.917261365148738e-06,9.482801909283006e-07,3.7931207637132026e-11,5.0316715376112165e-06,0.19284722135155752,0.025631223859353954,0.0004081660477798253
flickr,short,48,amp,all_student,9.364099667083914e-05,2.6280714879541705e-05,1.0512285951816682e-09,9.221329400774276e-05,0.2806539423317118,-0.1942460648549435,0.0007104637453017648
flickr,short,48,amp,proj3_spatial,4.000400720238333e-05,1.1997896411051943e-05,4.799158564420777e-10,3.880656667023745e-05,0.29991736453684925,-0.24828629087340562,0.0008010804522141131
flickr,short,48,amp,adapter,8.466590615625495e-05,2.3382182453514293e-05,9.352872981405718e-10,8.365011640773026e-05,0.27616998996457165,-0.181273231052371,0.0006894056567326021
flickr,short,48,amp,adapter_output_conv,5.7079565867065804e-05,1.471051765697127e-05,5.884207062788509e-10,5.7846087888535935e-05,0.2577195084354882,-0.07640592617809074,0.0006453097866229373
flickr,short,48,amp,K34_activation,8.550286079167286e-06,2.0137612690624468e-06,8.055045076249786e-11,8.776799779236748e-06,0.23551975342310036,-0.003784655105261593,0.00021025293808060982
flickr,short,48,amp,F34_activation,4.9945391769893785e-06,1.035263839942782e-06,4.141055359771128e-11,5.1222108849710715e-06,0.20727915093997143,0.021257318808595917,0.00040654333592908976
flickr,short,49,amp,all_student,7.342739616661366e-05,2.735142605972369e-05,1.0940570423889477e-09,7.242839819553581e-05,0.3724962001602336,-0.22254290476675653,0.000977181078050171
