dataset,group,seed,kind,sample_index,sample_id,region,raw_auc,conditional_auc,conditional_pairs
vggss,C2,12345,best,45,-Q3MX7Tgx_E_000111,FP,0.64691162109375,0.5398431048720066,4844
vggss,C2,12345,best,45,-Q3MX7Tgx_E_000111,NearFP,0.636016845703125,0.5470276872964169,4912
vggss,C2,12345,best,45,-Q3MX7Tgx_E_000111,FarFP,0.6424828506097561,0.5443113772455089,1670
vggss,C2,12345,best,45,-Q3MX7Tgx_E_000111,HighAUDFP,,,0
vggss,C2,12345,best,46,-RBs9pPhHY8_000030,FP,0.8234100341796875,0.9134420764376712,8399
vggss,C2,12345,best,46,-RBs9pPhHY8_000030,NearFP,0.60614013671875,0.6509833208862336,8034
vggss,C2,12345,best,46,-RBs9pPhHY8_000030,FarFP,0.9369354248046875,0.9880320789636027,8105
vggss,C2,12345,best,46,-RBs9pPhHY8_000030,HighAUDFP,0.7637219551282052,0.9188158095528766,6553
vggss,C2,12345,best,47,-S-TDT5oq0Q_000290,FP,0.6900634765625,0.6730543605788033,5114
vggss,C2,12345,best,47,-S-TDT5oq0Q_000290,NearFP,0.58209228515625,0.5318141980718668,5705
vggss,C2,12345,best,47,-S-TDT5oq0Q_000290,FarFP,,,0
vggss,C2,12345,best,47,-S-TDT5oq0Q_000290,HighAUDFP,0.6258737664473685,0.5528484414188463,2791
vggss,C2,12345,best,48,-SWaCArvQug_000021,FP,0.540924072265625,0.5203488372093024,1720
vggss,C2,12345,best,48,-SWaCArvQug_000021,NearFP,0.5376739501953125,0.5287054409005628,2665
vggss,C2,12345,best,48,-SWaCArvQug_000021,FarFP,0.452178955078125,0.2724890829694323,1145
vggss,C2,12345,best,48,-SWaCArvQug_000021,HighAUDFP,0.5143385104790419,0.4556786703601108,722
vggss,C2,12345,best,49,-Vo4CAMX26U_000030,FP,0.8161468505859375,0.7727806022682832,5114
vggss,C2,12345,best,49,-Vo4CAMX26U_000030,NearFP,0.7257080078125,0.6448157669237361,4668
