sample_index,sample_id,dataset,IoU_AUD,IoU_IMG,IoU_PROP_F34,IoU_PROP_K34,IoU_OGL,IoU_EXPAND_F34,IoU_EXPAND_K34,IoU_EXPAND_BEST,IoU_SHRINK,expand_gain,shrink_gain,expand_beneficial,shrink_beneficial,error_type,AUD_area,IMG_area,IMG_AUD_area_ratio,AUD_IMG_mask_IoU,AUD_only_area,IMG_only_area,intersection_area,AUD_only_ratio,IMG_only_ratio,intersection_ratio,disagreement_mean,disagreement_max,disagreement_std,AUD_IMG_Pearson,SEED_CONF,DELTA_SEMANTIC_SLOT,DELTA_RECIPROCAL_L4,group_IMG_ONLY,group_AUD_ONLY,group_BOTH_SUCCESS,group_BOTH_FAIL,group_OGL_RESCUE,group_IMG_ONLY_SHRINK,AUD_OVER_EXPANSION,AUD_raw_max,AUD_raw_mean,AUD_raw_std,AUD_raw_entropy,AUD_raw_top20_mass,AUD_foreground_concentration,IMG_raw_max,IMG_raw_mean,IMG_raw_std,IMG_raw_entropy,IMG_raw_top20_mass,IMG_foreground_concentration,DELTA_IMG_MINUS_AUD_raw_max,DELTA_IMG_MINUS_AUD_raw_mean,DELTA_IMG_MINUS_AUD_raw_std,DELTA_IMG_MINUS_AUD_raw_entropy,DELTA_IMG_MINUS_AUD_raw_top20_mass,DELTA_IMG_MINUS_AUD_foreground_concentration,L3_ownership_entropy,L3_target_confidence,L3_target_other_margin,L3_target_spatial_concentration,L4_ownership_entropy,L4_target_confidence,L4_target_other_margin,L4_target_spatial_concentration,HR14_ownership_entropy,HR14_target_confidence,HR14_target_other_margin,HR14_target_spatial_concentration,AUD_L3_L4_Pearson,AUD_L3_L4_Spearman,AUD_L3_L4_mask_IoU,AUD_L3_L4_area_ratio,AUD_L3_L4_disagreement,IMG_L3_L4_Pearson,IMG_L3_L4_Spearman,IMG_L3_L4_mask_IoU,IMG_L3_L4_area_ratio,IMG_L3_L4_disagreement,L3_L4_target_ownership_Pearson,AUD_only_IMG_response,COMMON_IMG_response,REGION_DELTA_IMG_response,AUD_only_PROP_F34_similarity,COMMON_PROP_F34_similarity,REGION_DELTA_PROP_F34_similarity,AUD_only_PROP_K34_similarity,COMMON_PROP_K34_similarity,REGION_DELTA_PROP_K34_similarity,AUD_only_HR14_target_ownership,COMMON_HR14_target_ownership,REGION_DELTA_HR14_target_ownership,probe_EXPAND_vs_SHRINK_prediction,probe_EXPAND_vs_SHRINK_probability,probe_SHRINK_vs_OTHERS_prediction,probe_SHRINK_vs_OTHERS_probability,probe_EXPAND_vs_OTHERS_prediction,probe_EXPAND_vs_OTHERS_probability,probe_three_class_prediction,probe_three_class_probability_EXPAND,probe_three_class_probability_SHRINK,probe_three_class_probability_KEEP_AMBIGUOUS
101,12598610153,flickr_144k,0.6810979015399345,0.6020423192105651,0.7144777406016686,0.7206407570939888,0.6794348403138283,0.7082652397136452,0.7136891712525912,0.7136891712525912,0.6047142364021895,0.03259126971265669,0.0,True,False,EXPAND,0.5261080994897959,0.4457908163265306,0.8473369194635957,0.8379376625334489,0.0830078125,0.002690529336734694,0.4431002869897959,0.1577771043260853,0.006035407725321888,0.8379376625334489,0.07066323608160019,0.24782690405845642,0.05860891938209534,0.9713889709588922,0.9432810544967651,0.022059848428764794,0.016015370925463623,False,False,True,False,False,False,False,0.005877448711544275,0.005102040246129036,0.0005035511567257345,0.9990711362448078,0.23029593108773103,0.45472395420074463,0.023967130109667778,0.020408162847161293,0.0022591452579945326,0.9984218730740092,0.23504818187865006,0.4880988597869873,0.018089681398123503,0.015306122601032257,0.0017555941012687981,-0.0006492631707986085,0.004752250790919038,0.033374905586242676,0.5009124404861305,0.4005362869772528,-0.19892742253877982,0.47376761564944675,0.5533023126200478,0.5358752009211755,0.0717504086847208,0.3687949400510314,0.6302195343912834,0.4233068752587222,-0.15338624555294458,0.42246020615825836,0.012517539271094908,-0.07122448979591836,0.2857142857142857,0.44,0.3110840618610382,0.23471454104974324,0.18040816326530612,0.34615384615384615,0.5909090909090909,0.2766791880130768,0.3113318936727067,0.5417649745941162,0.8230195045471191,0.28125452995300293,0.7344182729721069,0.9023314714431763,0.16791319847106934,0.7502287030220032,0.9131955504417419,0.16296684741973877,0.4008544683456421,0.7655852437019348,0.3647307753562927,1,0.5831448068072969,1,0.7573412325218525,0,0.18871547371674147,SHRINK,0.22626967791651187,0.5906179346281781,0.18311238745531
102,12599965145,flickr_144k,0.8907107969541608,0.8266676937297797,0.8811175561838692,0.8733233334294862,0.8146234563951629,0.8834931646602734,0.8753425447832233,0.8834931646602734,0.826606069942998,0.0,0.0,False,False,KEEP_AMBIGUOUS,0.668586575255102,0.6023397640306123,0.9009151339911169,0.9006885040684331,0.0663265306122449,7.971938775510203e-05,0.6022600446428571,0.09920410170805138,0.0001323495351222579,0.9006885040684331,0.06984709948301315,0.25731930136680603,0.04983624070882797,0.9838075937349646,0.9197310209274292,-0.0041420596818118605,-0.008424434289894256,False,False,True,False,False,False,True,0.005605220794677734,0.005102040711790323,0.000426671642344445,0.999320720038369,0.2212939685451606,0.5042572915554047,0.02250988967716694,0.020408162847161293,0.0016032196581363678,0.9991911562378355,0.2204624392006092,0.5217609405517578,0.016904668882489204,0.01530612213537097,0.0011765480157919228,-0.00012956380053352756,-0.0008315293445513849,0.01750364899635315,0.4774526668607151,0.8099014340918891,0.6198028686874527,0.2502562194109909,0.7163393985886436,0.5267957467965934,0.05359150066363568,0.32152915097491047,0.734535384968276,0.5167612162779789,0.033522437877801,0.32065083759226964,-0.27215901140342064,-0.3168367346938776,0.21951219512195122,0.47058823529411764,0.3865405023097992,-0.2581676565920636,-0.2653061224489796,0.2564102564102564,0.6333333333333333,0.3704473078250885,-0.27049099883252953,0.5248450636863708,0.8248026967048645,0.29995763301849365,0.6569141745567322,0.889920175075531,0.23300600051879883,0.7058811187744141,0.9150444865226746,0.2091633677482605,0.46510836482048035,0.7280392050743103,0.26293084025382996,,,1,0.7086619551314775,0,0.17699177968851823,SHRINK,0.08829523190488321,0.6758012634252752,0.23590350466984164
103,12729873904,flickr_144k,0.7244087813974515,0.7094224106031554,0.830098075813622,0.7403466843272193,0.8593441466854725,0.7082401038645342,0.7035947801822012,0.7082401038645342,0.7094224106031554,0.0,0.0,False,False,KEEP_AMBIGUOUS,0.7720822704081632,0.5347775829081632,0.692643262777491,0.692643262777491,0.2373046875,0.0,0.5347775829081632,0.30735673722250906,0.0,0.692643262777491,0.1280854493379593,0.23998260498046875,0.05696491897106171,0.9488770022916106,0.8979876637458801,-0.005231197605290172,-0.019083902570495304,False,False,True,False,False,False,True,0.005444544833153486,0.005102040711790323,0.00024947174824774265,0.9997702293775108,0.21546904197814967,0.36642107367515564,0.021869001910090446,0.020408162847161293,0.0008311002748087049,0.9997859513908127,0.2146881305333415,0.37459009885787964,0.01642445707693696,0.01530612213537097,0.0005816285265609622,1.572201330191092e-05,-0.0007809114448081855,0.008169025182723999,0.60187323008326,0.607516386299109,0.21503278035765552,0.3267694845511545,0.8934221910439302,0.534533540509185,0.06906708466763399,0.2924294787080729,0.885199529243991,0.49441548771395977,-0.01116902442002783,0.3061963694369128,0.39359919462351206,0.45724489795918366,0.3225806451612903,0.36666666666666664,0.26277703046798706,0.39774510535981505,0.433469387755102,0.4444444444444444,0.56,0.2462211400270462,0.34966898884611136,0.5055925250053406,0.7911616563796997,0.28556913137435913,0.5753223896026611,0.8151684403419495,0.23984605073928833,0.6894153952598572,0.8653711080551147,0.17595571279525757,0.4019722640514374,0.6479142904281616,0.24594202637672424,,,1,0.5056609874934153,0,0.2103590242867417,KEEP_AMBIGUOUS,0.3648980357517789,0.21164082019440855,0.42346114405381247
104,13153991894,flickr_144k,0.341696957458266,0.34009063201796597,0.26021046716558965,0.26429238431209795,0.4389589065412266,0.2567673152535538,0.2633020647595421,0.2633020647595421,0.34567725104960667,0.0,0.003980293591340667,False,False,KEEP_AMBIGUOUS,0.6420400191326531,0.5030094068877551,0.7834549123079311,0.7614200748053223,0.1470623405612245,0.008031728316326531,0.49497767857142855,0.22905478814216979,0.015967352113792146,0.7614200748053223,0.11283903568983078,0.3737871050834656,0.07281497120857239,0.8887317089897588,0.8406574130058289,0.02033686286052705,-0.01083200322192851,False,False,False,True,False,False,True,0.005531721282750368,0.005102040711790323,0.00027974401018582284,0.9997113071863495,0.2167207877837307,0.3690789043903351,0.02226858027279377,0.020408162847161293,0.0010928409174084663,0.9996289923664481,0.21856949524147043,0.3611301779747009,0.0167368589900434,0.01530612213537097,0.0008130969072226435,-8.231481990139677e-05,0.00184870745773974,-0.007948726415634155,0.5801101796072737,0.3890271078443573,-0.22194578738560025,0.4714310822739926,0.8271875039274571,0.39074179241243673,-0.21851641198202054,0.36071033422848736,0.842439504215066,0.4080438653805426,-0.1839122685166646,0.3337784166460262,0.2138135600693167,0.22051020408163266,0.2727272727272727,0.5555555555555556,0.27253562211990356,-0.17264594304205372,-0.19214285714285714,0.25806451612903225,0.7727272727272727,0.3128351867198944,-0.11267635654399175,0.5077693462371826,0.7470918297767639,0.2393224835395813,0.7571027874946594,0.8629056215286255,0.10580283403396606,0.7867233753204346,0.8830323219299316,0.09630894660949707,0.3570598065853119,0.5763693451881409,0.21930953860282898,,,0,0.33880495674490285,1,0.8937560272816059,EXPAND,0.7158224951351556,0.22063063253111795,0.06354687233372652
105,13234495505,flickr_144k,0.5085119973339258,0.4808401099865442,0.5462541780804705,0.5225817833560159,0.5648141992953534,0.5420178544710987,0.5225817833560159,0.5420178544710987,0.4808401099865442,0.03350585713717291,0.0,True,False,EXPAND,0.6022799744897959,0.5280811543367347,0.8768034414295168,0.8768034414295168,0.07419882015306123,0.0,0.5280811543367347,0.12319655857048313,0.0,0.8768034414295168,0.06943567097187042,0.19000184535980225,0.03977510705590248,0.9805102285802455,0.8952620625495911,0.0165649605669812,0.014960442203730384,False,True,False,False,False,False,True,0.005829610396176577,0.005102040711790323,0.0004622406850103289,0.999209490892032,0.2270421384512337,0.3693026602268219,0.023421291261911392,0.020408162847161293,0.0017295659054070711,0.9990667829059613,0.22632092758010824,0.4052496552467346,0.017591680865734816,0.01530612213537097,0.0012673252203967422,-0.00014270798607074475,-0.0007212108711254495,0.03594699501991272,0.544816540355466,0.539370014237202,0.0787400343902029,0.37169328601661833,0.6143415889208567,0.23946491230697353,-0.5210701770301224,0.4892442405198947,0.666583245426337,0.2928449968113659,-0.4143100024666637,0.44804423632419305,-0.37246668353547846,-0.3306122448979592,0.1935483870967742,0.6086956521739131,0.32275569438934326,0.0896087751988398,0.15316326530612245,0.1935483870967742,0.4230769230769231,0.31382760405540466,0.156894489548981,0.5512224435806274,0.7820407748222351,0.23081833124160767,0.7270914912223816,0.8698906898498535,0.14279919862747192,0.745810329914093,0.8942583799362183,0.14844805002212524,0.181509330868721,0.4724797010421753,0.2909703701734543,1,0.9409414441980661,1,0.918841551980424,0,0.29690515753049374,SHRINK,0.021675805879468428,0.9512143960160044,0.02710979810452724
106,13409856383,flickr_144k,0.9015973786606595,0.8511639603391292,0.8489235924509215,0.8310996510514777,0.8878224461554838,0.8482264127104456,0.8310226641141234,0.8482264127104456,0.8511639603391292,0.0,0.0,False,False,KEEP_AMBIGUOUS,0.6190808354591837,0.5113799426020408,0.8260309693204133,0.8260309693204133,0.10770089285714286,0.0,0.5113799426020408,0.17396903067958663,0.0,0.8260309693204133,0.08217255771160126,0.31497395038604736,0.06622318923473358,0.9721997704271579,0.9417558312416077,0.0106897157360617,-0.005240297836845431,False,False,True,False,False,False,True,0.005936150439083576,0.005102040711790323,0.0006341164698824286,0.9984883037826443,0.23200039849987844,0.490075945854187,0.02321188896894455,0.020408162847161293,0.001992905279621482,0.9987568710924926,0.22835943762824149,0.5033502876758575,0.017275738529860973,0.01530612213537097,0.0013587888097390532,0.0002685673098482555,-0.0036409608716369557,0.013274341821670532,0.4299070119345318,0.8303189721642709,0.660637949864209,0.24479097436412697,0.6281620511683282,0.506098691260024,0.012197380277271174,0.3642218116664628,0.6150134223761026,0.4974401821049729,-0.0051196350060327325,0.36840671433340016,-0.37445135750532993,-0.35275510204081634,0.21428571428571427,0.8214285714285714,0.4087262749671936,0.5591995422580379,0.5385714285714286,0.5666666666666667,0.7407407407407407,0.2418130338191986,0.5014428112123701,0.5304338335990906,0.8073784112930298,0.2769445776939392,0.7371208667755127,0.9101567268371582,0.1730358600616455,0.7706351280212402,0.9325904250144958,0.16195529699325562,0.4384775459766388,0.7930521368980408,0.354574590921402,,,1,0.8062609163271337,0,0.028309434305541618,SHRINK,0.009911705022452035,0.6885870636247293,0.3015012313528186
107,13447842855,flickr_144k,0.7044483484069664,0.8190970501551863,0.49971118384999336,0.4926480251149887,0.7921587726774626,0.49971118384999336,0.4926480251149887,0.49971118384999336,0.8038913956339166,0.0,0.0994430472269503,False,True,SHRINK,0.49806680484693877,0.3978993941326531,0.7988875995358329,0.7773384992488337,0.10620615433673469,0.00603874362244898,0.3918606505102041,0.21323676523548477,0.01517655897821187,0.7773384992488337,0.08356822282075882,0.2570798397064209,0.05945887044072151,0.9517997277453999,0.9243944883346558,0.02703030138618956,0.007451202398775059,False,False,True,False,False,False,True,0.00581347243860364,0.005102040246129036,0.0004338953585829586,0.9993073002608586,0.22683061981889197,0.414684921503067,0.02321251854300499,0.020408162847161293,0.0017315149307250977,0.99907302915938,0.2277167102342457,0.47193047404289246,0.01739904610440135,0.015306122601032257,0.001297619572142139,-0.0002342711014785559,0.0008860904153537297,0.05724555253982544,0.4648389381617328,0.8458409859817855,0.6916819763064268,0.24008691221271286,0.649927819825966,0.3261945903377265,-0.3476108210351394,0.46308174661895796,0.6935455006777888,0.33781745261512697,-0.32436509377665207,0.43767633523175764,-0.11869108238455182,-0.11459183673469388,0.23529411764705882,1.1,0.37857598066329956,0.022510606446318252,0.065,0.20833333333333334,0.38095238095238093,0.31945523619651794,0.20595686049282394,0.5200724601745605,0.8100479245185852,0.28997546434402466,0.8063164353370667,0.8993744254112244,0.09305799007415771,0.8479577302932739,0.9256860017776489,0.077728271484375,0.329271137714386,0.616904079914093,0.28763294219970703,0,0.3975199712266557,0,0.3580510686992667,0,0.3248987720022727,KEEP_AMBIGUOUS,0.0811556314872889,0.2531779062979393,0.6656664622147719
108,13579448834,flickr_144k,0.6399456101857288,0.6941359552946169,0.6064540794653224,0.5666534496431404,0.8436597182096982,0.6081394690666214,0.5688342585249802,0.6081394690666214,0.6941359552946169,0.0,0.054190345108888094,False,True,SHRINK,0.6520647321428571,0.5459980867346939,0.8373372455529067,0.8373372455529067,0.10606664540816327,0.0,0.5459980867346939,0.16266275444709336,0.0,0.8373372455529067,0.06044367700815201,0.15866631269454956,0.03284802660346031,0.9900918319023175,0.9079031348228455,-0.00211449557706872,-0.0039028069684872713,False,False,True,False,False,False,True,0.0056485566310584545,0.005102040711790323,0.00035557319642975926,0.999530303552195,0.22054103518661547,0.39954203367233276,0.02249225787818432,0.020408162847161293,0.00126165384426713,0.9995020133289779,0.21993994235970057,0.3768812119960785,0.016843701247125864,0.01530612213537097,0.0009060806478373706,-2.8290223217042332e-05,-0.0006010928269148952,-0.022660821676254272,0.31907374194159177,0.8153505521465321,0.6307011080332033,0.2497455698703666,0.8129496141882707,0.517837296183012,0.0356745894770233,0.3255820839867546,0.8150076587223013,0.5321374694075511,0.06427493585007531,0.3143117746476817,-0.039847668788654,-0.04479591836734694,0.4411764705882353,0.5806451612903226,0.2766610085964203,-0.2363642880779904,-0.1986734693877551,0.2682926829268293,0.9259259259259259,0.3269031345844269,-0.3202718841499122,0.5616578459739685,0.7556003928184509,0.19394254684448242,0.690204381942749,0.8538991808891296,0.16369479894638062,0.7416620850563049,0.8863462805747986,0.14468419551849365,0.5168896913528442,0.7126573324203491,0.19576764106750488,1,0.6483304693061515,0,0.38022199053977845,0,0.20413095058658895,EXPAND,0.38893264674703254,0.33224624085681526,0.27882111239615226
109,13660204414,flickr_144k,0.6750516376512246,0.6310511756569848,0.6041790882974687,0.5933706426105357,0.6020441988950276,0.6041790882974687,0.5933706426105357,0.6041790882974687,0.6313581755243332,0.0,0.0,False,False,KEEP_AMBIGUOUS,0.43893494897959184,0.3307358099489796,0.7534961859789321,0.75,0.10907605229591837,0.0008769132653061224,0.32985889668367346,0.24850163458045768,0.0026514010244049415,0.75,0.08191674947738647,0.23029810190200806,0.05289602279663086,0.9756565045457433,0.8731740117073059,0.029904377106854785,0.026307612294630134,False,False,True,False,False,False,False,0.005776355974376202,0.005102040711790323,0.0003481056774035096,0.9995580505477011,0.223497870121932,0.37742966413497925,0.023624464869499207,0.020408162847161293,0.00163250882178545,0.9991793321382569,0.22787917747418457,0.4386783838272095,0.017848108895123005,0.01530612213537097,0.0012844031443819404,-0.00037871840944414537,0.004381307352252561,0.061248719692230225,0.5285124380843245,0.44292308079382897,-0.11415384508365271,0.4459234126004896,0.6423033791420983,0.2915462829096585,-0.4169074346748542,0.4942748671628222,0.6643459011738434,0.3035102537286715,-0.3929794891713643,0.46838498905616804,-0.6100921587173741,-0.5851020408163266,0.05555555555555555,1.375,0.42023974657058716,0.2275974795479093,0.2276530612244898,0.22727272727272727,0.8,0.26568183302879333,0.17431093370161935,0.5433913469314575,0.7791866660118103,0.23579531908035278,0.8412915468215942,0.9334163069725037,0.09212476015090942,0.865946888923645,0.9509739279747009,0.08502703905105591,0.3629240393638611,0.605002760887146,0.2420787215232849,,,1,0.5255711205934086,0,0.38307099723326593,SHRINK,0.1332728386622355,0.530470303878663,0.3362568574591015
110,13721325644,flickr_144k,0.6886513314880214,0.6479247340388352,0.6420346636562853,0.7223335766907811,0.5848579415201218,0.6986992020537522,0.7245663167115725,0.7245663167115725,0.6354089466250892,0.03591498522355108,0.0,True,False,EXPAND,0.7202447385204082,0.6474410076530612,0.8989180663549075,0.8748463240717974,0.08205117984693877,0.009247448979591837,0.6381935586734694,0.11392124851268713,0.014283075786492643,0.8748463240717974,0.0793420597910881,0.2636215090751648,0.05912820249795914,0.9630862941424853,0.9015829563140869,-0.0010496771959579987,-0.01331561491393013,False,False,True,False,False,False,True,0.005540420301258564,0.005102041643112898,0.0003639202332124114,0.9995056007065405,0.21842417518444937,0.45108798146247864,0.022727806121110916,0.020408162847161293,0.0017275848658755422,0.9990568294393605,0.22311368810961116,0.45406773686408997,0.017187385819852352,0.015306121204048395,0.0013636646326631308,-0.0004487712671800148,0.004689512925161787,0.002979755401611328,0.6110470303991589,0.5280946735292673,0.0561893450533401,0.37493965348082275,0.7168451001511021,0.5159983699571113,0.03199674318335494,0.3363090657956414,0.7306520426949863,0.5197062126731462,0.03941242283267178,0.3251551242092977,-0.3070269619602537,-0.10642857142857143,0.21621621621621623,0.45161290322580644,0.3512921929359436,-0.05911770613351163,-0.07948979591836734,0.24324324324324326,0.4375,0.3489246368408203,-0.04815026750983635,0.5546466708183289,0.8125619888305664,0.25791531801223755,0.5954504013061523,0.7808586359024048,0.18540823459625244,0.6745368838310242,0.8436064124107361,0.16906952857971191,0.3692961037158966,0.7226930260658264,0.3533969223499298,0,0.27739280014843876,0,0.45579847375214505,0,0.36820076326676193,KEEP_AMBIGUOUS,0.2603902604588016,0.3482494689828097,0.39136027055838873
111,13861270725,flickr_144k,0.6681497899368156,0.7580886699507389,0.5701291741877257,0.5862722196900638,0.6898419203747073,0.5668818557321443,0.5800844613491442,0.5800844613491442,0.7576748768472906,0.0,0.089525086910475,False,True,SHRINK,0.7018893494897959,0.5801977040816326,0.8266227497302516,0.8255342092567893,0.12211017219387756,0.0004185267857142857,0.5797791772959183,0.1739735362598671,0.0007213520197856554,0.8255342092567893,0.09460221230983734,0.24155005812644958,0.05002135783433914,0.9568312435568618,0.8686726093292236,0.02771679970004609,0.01974427502452225,False,False,True,False,False,False,True,0.005489188712090254,0.005102040711790323,0.0002793986932374537,0.9997107334520253,0.21575894913553018,0.3732447624206543,0.02176847867667675,0.02040816657245159,0.0009202960063703358,0.999736307034498,0.2148501856567179,0.41416651010513306,0.016279289964586496,0.015306125860661268,0.0006408973131328821,2.5573582472682155e-05,-0.0009087634788122745,0.04092174768447876,0.6274943596787255,0.5783680015224584,0.15673600837151158,0.333995262731935,0.8521613520053027,0.5844206457235375,0.16884129752918164,0.28276146958561144,0.898594828737932,0.5028008566979243,0.005601710506847927,0.2890580957277661,0.3426474945357547,0.30357142857142855,0.375,0.5172413793103449,0.24638155102729797,-0.12871486286395337,-0.13612244897959183,0.09375,0.2962962962962963,0.3720090091228485,-0.11633736640834337,0.520987868309021,0.7728193998336792,0.2518315315246582,0.6786156892776489,0.8707969784736633,0.1921812891960144,0.7148789763450623,0.893196165561676,0.17831718921661377,0.4352898597717285,0.6321877241134644,0.19689786434173584,0,0.279557570701518,1,0.6840557018843043,1,0.7775129627045065,EXPAND,0.6048033121189809,0.24168058435976586,0.1535161035212533
112,14062380939,flickr_144k,0.5390296948685372,0.6168970075712054,0.497978069103015,0.3968918737005848,0.6655909412597311,0.4577692480592009,0.39267480577136515,0.4577692480592009,0.6288826547375338,0.0,0.08985295986899655,False,True,SHRINK,0.47767857142857145,0.4356265943877551,0.9119659546061415,0.8043863448438792,0.07053172831632654,0.028479751275510203,0.4071468431122449,0.14765520694259013,0.06537652118217586,0.8043863448438792,0.0827038362622261,0.26574599742889404,0.05780744180083275,0.9273270312305748,0.8946183323860168,0.04865725229222495,0.03168948692325335,False,False,True,False,False,False,True,0.005705073941498995,0.005102040711790323,0.00029210912180133164,0.9996868606293097,0.2200635893369724,0.29140302538871765,0.022405916824936867,0.020408162847161293,0.0012082590255886316,0.9995481952591396,0.2208644099694567,0.39501839876174927,0.016700842883437872,0.01530612213537097,0.0009161499037873,-0.00013866537017004354,0.0008008206324842948,0.10361537337303162,0.7210806188857991,0.4436632840304959,-0.11267343894293418,0.40391044495240724,0.7438662602236524,0.3073693037945397,-0.38526139347528926,0.4163786254317993,0.8000240008495065,0.33115535769231463,-0.3376892818023964,0.3772791001377657,-0.26173870216655803,-0.21020408163265306,0.3611111111111111,1.7222222222222223,0.2938048839569092,0.1850561730713106,0.22153061224489795,0.043478260869565216,0.14285714285714285,0.3339596092700958,0.24995691397716557,0.5369185209274292,0.7879734039306641,0.25105488300323486,0.6956199407577515,0.8409482836723328,0.1453283429145813,0.7349690198898315,0.8666149973869324,0.13164597749710083,0.3306901156902313,0.5165079832077026,0.1858178675174713,0,0.1377898290362545,0,0.3465725962461153,1,0.5413687242406225,EXPAND,0.6776560425493058,0.17570720556443525,0.14663675188625905
113,14172932360,flickr_144k,0.6481958288888071,0.5644536708052218,0.5520186761878605,0.664237785699308,0.6610400276649088,0.5520186761878605,0.6630855628030277,0.6630855628030277,0.5644536708052218,0.014889733914220549,0.0,True,False,EXPAND,0.5081114477040817,0.39205994897959184,0.7716022749558737,0.7716022749558737,0.11605149872448979,0.0,0.39205994897959184,0.2283977250441263,0.0,0.7716022749558737,0.13320916891098022,0.36046236753463745,0.08898284286260605,0.971418962703373,0.9254987835884094,0.07591652785326247,0.06278474211231588,False,False,True,False,False,False,True,0.005944002885371447,0.005102041643112898,0.000528812815900892,0.9989735639661935,0.2320444684408589,0.4000430703163147,0.024402400478720665,0.020408162847161293,0.0024730954319238663,0.9981187971658317,0.2384579200297594,0.5521286129951477,0.01845839759334922,0.015306121204048395,0.0019442826160229743,-0.0008547668003617837,0.006413451588900498,0.152085542678833,0.5811858904877213,0.45960583397168286,-0.08078832225874066,0.4261764815983738,0.49939030638560145,0.38726024610959753,-0.2254795140149642,0.47783104636669516,0.560479309073537,0.3497225068454935,-0.300554984471314,0.49274144625727584,-0.4648974704375489,-0.3852040816326531,0.11764705882352941,0.6521739130434783,0.3913361728191376,0.28505684745167525,0.21214285714285713,0.34782608695652173,0.55,0.2784494161605835,0.2769729698127869,0.5127796530723572,0.8428043127059937,0.3300246596336365,0.7999277114868164,0.9340882301330566,0.13416051864624023,0.7625946402549744,0.9369370341300964,0.17434239387512207,0.3021135628223419,0.7316346764564514,0.4295211136341095,0,0.40440372595082813,1,0.7757402333111106,1,0.6483809188981604,SHRINK,0.33220035151960986,0.4274059763979082,0.24039367208248194
114,14174434304,flickr_144k,0.8166332665330661,0.5305186433954779,0.8164298868718758,0.8371604875828234,0.7832470258922324,0.8227193611139552,0.8341392162788355,0.8341392162788355,0.5491752736241714,0.017505949745769356,0.0,True,False,EXPAND,0.7570352359693877,0.5787029655612245,0.7644333289456364,0.6990392171774786,0.20746970663265307,0.029137436224489797,0.5495655293367347,0.2740555482427274,0.05034955401728829,0.6990392171774786,0.146509051322937,0.3699711561203003,0.09467465430498123,0.8335780709308157,0.9001057744026184,0.03327830991970221,-0.020030295068998172,False,False,True,False,False,False,True,0.005416722036898136,0.005102040711790323,0.00025003182236105204,0.9997679447032142,0.21406310144956997,0.46639925241470337,0.021950427442789078,0.020408162847161293,0.0010166068095713854,0.9996769301284136,0.21562952113468548,0.4272651672363281,0.01653370540589094,0.01530612213537097,0.0007665749872103333,-9.101457480054087e-05,0.0015664196851155054,-0.039134085178375244,0.2962149552531496,0.9148713034026477,0.8297426039317376,0.22237787366446737,0.807807533724838,0.6237137092619526,0.24742741441848326,0.27776594435155866,0.8191859388726774,0.6325055710895329,0.265011142217079,0.26539300659916454,0.17782224619244458,0.23469387755102042,0.3142857142857143,0.4375,0.31125178933143616,0.06997423228767992,0.05357142857142857,0.34285714285714286,0.8076923076923077,0.27355292439460754,0.021204923443027497,0.4938969612121582,0.7911460995674133,0.2972491383552551,0.765609622001648,0.8341864943504333,0.0685768723487854,0.7864062786102295,0.8612090945243835,0.07480281591415405,0.6203938722610474,0.7695514559745789,0.1491575837135315,0,0.15533610326922856,0,0.007020329913013961,1,0.5741567247694842,KEEP_AMBIGUOUS,0.16467349335460557,0.01193752750605437,0.8233889791393401
115,14203929291,flickr_144k,0.6649730114948597,0.7312225314415195,0.9380747099853837,0.7358391684742259,0.6438219176255684,0.6696521612958541,0.6639127864976686,0.6696521612958541,0.7312225314415195,0.0046791498009944865,0.06624951994665984,False,True,SHRINK,0.8026745854591837,0.6689453125,0.8333954065797641,0.8333954065797641,0.1337292729591837,0.0,0.6689453125,0.16660459342023587,0.0,0.8333954065797641,0.10282358527183533,0.26744529604911804,0.052878111600875854,0.9885158961900126,0.9184815287590027,0.003469129057838194,0.0013607951609689861,False,False,True,False,False,False,True,0.005585120990872383,0.005102040711790323,0.0003764842404052615,0.9994678331045412,0.22033994490966693,0.42722827196121216,0.0226270854473114,0.02040816657245159,0.0015470802318304777,0.9992409664358374,0.22104339621249094,0.4239746332168579,0.017041964456439018,0.015306125860661268,0.0011705959914252162,-0.0002268666687038623,0.0007034513028240097,-0.003253638744354248,0.3971835362858042,0.7218602130151525,0.4437204194564773,0.28225185882693316,0.7850415970283535,0.4342534912522046,-0.13149302230425636,0.3538355066366217,0.8002403672008127,0.43129125512110034,-0.13741749174398732,0.3441403756931419,0.45645264710984046,0.5971428571428572,0.5405405405405406,0.5833333333333334,0.22126396000385284,0.6892691571093114,0.6619387755102041,0.36363636363636365,0.40625,0.22586070001125336,0.7107915023650091,0.5337815880775452,0.7743396162986755,0.24055802822113037,0.5680532455444336,0.8161644339561462,0.24811118841171265,0.6081544756889343,0.8434820175170898,0.23532754182815552,0.2635173499584198,0.5708115100860596,0.30729416012763977,1,0.755842122403394,1,0.933606577136154,0,0.06409758728155383,EXPAND,0.5906756201465772,0.33454041333614615,0.07478396651727663
