task,positive_class,signal,direction,AUROC_raw,AUROC_directed,AUPRC_directed,effect_size_cohen_d,positive_mean,positive_std,negative_mean,negative_std,Pearson_expand_gain,Spearman_expand_gain,Pearson_shrink_gain,Spearman_shrink_gain,EXPAND_mean,SHRINK_mean,KEEP_mean,num_samples
SHRINK_vs_OTHERS,SHRINK,AUD_raw_top20_mass,higher,0.6085356880058866,0.6085356880058866,0.47675199538232,0.3578449308431155,0.22215722787747663,0.004580213180707705,0.22040572362436847,0.005089505834699618,-0.0901241449241412,-0.13113484801510306,0.172102239601605,0.17802708540379703,0.2202457739751864,0.22215722787747663,0.22050271436908525,250
SHRINK_vs_OTHERS,SHRINK,AUD_foreground_concentration,higher,0.5426449929761188,0.5426449929761188,0.4410946468936146,0.1514284237748661,0.41120000319047406,0.05213003289725633,0.4032561613234463,0.052673448231149944,-0.0676685126362578,-0.09264227253171213,-0.03276541054157757,0.04401043576502975,0.39605583067525896,0.41120000319047406,0.40762231926968756,250
SHRINK_vs_OTHERS,SHRINK,IMG_raw_max,higher,0.5734162820255536,0.5734162820255536,0.43336655452376494,0.20899020286264322,0.022712184436092474,0.0006658331824817335,0.022560975717886393,0.0007588449012676325,-0.0779622174784074,-0.09492198050987924,0.18332759243407898,0.14184927308447626,0.022624851580251727,0.022712184436092474,0.022522242482196777,250
SHRINK_vs_OTHERS,SHRINK,IMG_raw_mean,higher,0.5210047494815707,0.5210047494815707,0.4069264327326921,0.1114261395845811,0.020408163204638646,1.144137933060886e-09,0.020408163081533863,1.0783424330080554e-09,0.021770125287391577,0.005502608931924655,0.049902271923957735,0.0618480635221346,0.020408163108585172,0.020408163204638646,0.020408163065130405,250
SHRINK_vs_OTHERS,SHRINK,IMG_raw_std,higher,0.6317479430062212,0.6317479430062212,0.4763576650397176,0.42255020179341285,0.0015530282498638361,0.00037175113921957703,0.0013837903238438217,0.00041824121979942256,-0.1387343847198877,-0.1338987333735043,0.1904400342466636,0.23386582836603048,0.0013902602051466442,0.0015530282498638361,0.0013798670979474294,250
SHRINK_vs_OTHERS,SHRINK,IMG_raw_entropy,lower,0.36872031574018327,0.6312796842598167,0.47686431480127467,-0.3713680203536493,0.9992027509276821,0.0003761561960626335,0.9993476715676649,0.00039916435695940016,0.11435924702942984,0.1347477019306272,-0.16993614174947178,-0.23390166035796253,0.9993321991072164,0.9992027509276821,0.9993570538043198,250
SHRINK_vs_OTHERS,SHRINK,IMG_raw_top20_mass,higher,0.6110776640577965,0.6110776640577965,0.45942050224332903,0.3050139158121577,0.22270609725006196,0.005471791521061162,0.2209090872331325,0.006150366376612896,-0.08808652000863378,-0.11391101940865185,0.20983738440381672,0.20289282120037727,0.2213351076063886,0.22270609725006196,0.22065075573020057,250
SHRINK_vs_OTHERS,SHRINK,IMG_foreground_concentration,higher,0.609773228978527,0.609773228978527,0.5085676524452938,0.3863451778357742,0.4526353720763717,0.05872291981068772,0.4305189214400108,0.056258987150774084,-0.07783740885979698,-0.12142763598614223,0.050222596843181116,0.15484964947032512,0.426132424358736,0.4526353720763717,0.4331788186063158,250
SHRINK_vs_OTHERS,SHRINK,DELTA_IMG_MINUS_AUD_raw_max,higher,0.5643186835239815,0.5643186835239815,0.4299837905249821,0.17673239062456725,0.017045810766932037,0.0005675253885709891,0.01693788366022193,0.0006372995684493254,-0.07307767488125473,-0.08667864742174383,0.17908538409127353,0.1325237888586207,0.017003675620480066,0.017045810766932037,0.01689798853538455,250
SHRINK_vs_OTHERS,SHRINK,DELTA_IMG_MINUS_AUD_raw_mean,higher,0.53538698240685,0.53538698240685,0.4172957923997856,0.11543353154402093,0.015306122441108178,1.1731244765112627e-09,0.015306122308066546,1.1388886571430836e-09,-0.010082023731126466,0.000652318826493301,0.06226321874374042,0.08295515226604074,0.015306122298760895,0.015306122441108178,0.015306122313709335,250
SHRINK_vs_OTHERS,SHRINK,DELTA_IMG_MINUS_AUD_raw_std,higher,0.6267977791156599,0.6267977791156599,0.47654151993491767,0.39364330577287354,0.0011628974704459931,0.00030523214926553326,0.001033680213211314,0.0003424692245897068,-0.13077565011428466,-0.12541283784047663,0.18799774353268361,0.23082594216677027,0.0010477845731146406,0.0011628974704459931,0.0010251275694401478,250
SHRINK_vs_OTHERS,SHRINK,DELTA_IMG_MINUS_AUD_raw_entropy,lower,0.4339420697036591,0.5660579302963408,0.4481962259007573,-0.1644992833906026,-0.00020129133582476438,0.0002420696849165067,-0.00016033311112375662,0.0002534047614759655,0.0344766074576694,0.030358679748322133,-0.10275833021129387,-0.1354728451248438,-0.00020144551933625032,-0.00020129133582476438,-0.00013540324656937216,250
SHRINK_vs_OTHERS,SHRINK,DELTA_IMG_MINUS_AUD_raw_top20_mass,lower,0.4945481303097197,0.5054518696902802,0.3949809811447714,0.013541291416277397,0.000548869372585307,0.0033522790094171703,0.0005033636087640218,0.0033658911674201457,-0.022875013981149328,0.05490391465040809,0.11745959093032808,0.0247144914585414,0.001089333631202158,0.000548869372585307,0.00014804136111536462,250
SHRINK_vs_OTHERS,SHRINK,DELTA_IMG_MINUS_AUD_foreground_concentration,higher,0.602782794835775,0.602782794835775,0.4452424868063048,0.30946004538074595,0.041435368885897626,0.0379906024909387,0.027262760116564515,0.050247663948251524,-0.021060163173618276,-0.07219312141583416,0.10040089916305907,0.16254766488914305,0.030076593683477034,0.041435368885897626,0.025556499336628204,250
SHRINK_vs_OTHERS,SHRINK,L3_ownership_entropy,higher,0.5469931099070172,0.5469931099070172,0.46061620960404054,0.12147374754628668,0.5259506559512745,0.1186803622671152,0.5128623271009135,0.09995856013943076,0.08930327481206513,0.08933262167230328,0.06458099653462225,0.06479215778349204,0.5387449416138133,0.5259506559512745,0.4971675502154317,250
SHRINK_vs_OTHERS,SHRINK,L3_target_confidence,lower,0.4382901866345575,0.5617098133654426,0.45370694250148097,-0.21199516541526564,0.6645134146637219,0.12859447553163453,0.6918815210018895,0.12942555716584064,-0.04930945890521188,-0.0250535737758543,-0.08486508679884797,-0.07532676341152045,0.6731931903200123,0.6645134146637219,0.7032138066281339,250
SHRINK_vs_OTHERS,SHRINK,L3_target_other_margin,lower,0.4382901866345575,0.5617098133654426,0.45370694250148097,-0.21199516819236816,0.3290268290917559,0.25718895113140783,0.38376304249775456,0.258851114385685,-0.04930945680197072,-0.0250535737758543,-0.08486508844585931,-0.07532676341152045,0.346386381706742,0.3290268290917559,0.406427613402943,250
SHRINK_vs_OTHERS,SHRINK,L3_target_spatial_concentration,higher,0.5609070840858921,0.5609070840858921,0.44165307462893993,0.16592450964527297,0.3094887387992166,0.05933587940289713,0.29958688927019606,0.05989854391348317,0.03515821143986369,0.024172389894019135,0.0606392913963568,0.07314101190366422,0.30597801509285544,0.3094887387992166,0.2957114193564558,250
