sample_id,mean_iou,hard_iou,gt_response,nearfp_response,gt_nearfp_gap,gt_vs_nearfp_auroc,precision,coverage,pred_area_ratio,hard_minus_mean_iou,subset
10939270325,0.4830890991158103,0.4528962258647844,0.7019214630126953,0.6080326437950134,0.0938888192176818,0.672943115234375,0.592499905206082,0.705208051268165,0.5256098533163265,-0.03019287325102593,middle
10952523225,0.8485964811297224,0.8111723674590472,0.8114356398582458,0.6338057518005371,0.1776298880577087,0.86663818359375,0.8208002375473239,0.9617500597995086,0.5369499362244898,-0.03742411367067522,middle
10979853044,0.7742650413923473,0.7521282663343121,0.8592740297317505,0.6594513654708862,0.1998226642608642,0.9279022216796876,0.7305941690244803,0.9945019675699812,0.4860291772959184,-0.02213677505803524,middle
10980225216,0.6994416539116562,0.7420185978966107,0.7938731908798218,0.651637613773346,0.1422355771064758,0.83843994140625,0.6682250689953454,0.9611339870249134,0.4838368941326531,0.042576943984954485,middle
11002352834,0.7892295043457834,0.8139520981947157,0.7175061106681824,,,,0.9178808851652857,0.8119260512324794,0.4376992984693877,0.024722593848932273,middle
11036641226,0.4498998538407405,0.5707452339688042,0.8670925498008728,0.6739354133605957,0.1931571364402771,0.87255859375,0.4212366953877344,0.9865859449192782,0.3932158801020408,0.12084538012806367,hard_help
11050409385,0.7565973211741237,0.6987505893446487,0.7601290941238403,0.5219261646270752,0.2382029294967651,0.865509033203125,0.8262479770944853,0.8257853810264386,0.3201929209183674,-0.05784673182947497,middle
11071986404,0.3231538765302092,0.3912256649300795,0.8478066325187683,0.7520556449890137,0.0957509875297546,0.7530059814453125,0.3138851005796113,0.9885906040268456,0.4676339285714285,0.06807178839987027,middle
11101358996,0.7466050031532478,0.7214269984584893,0.7526502013206482,0.637688398361206,0.1149618029594421,0.7357177734375,0.8702768929184024,0.8198901149637564,0.4066685267857143,-0.025178004694758505,middle
11154049584,0.7923627149808283,0.6776202804193474,0.7840965986251831,0.6134024262428284,0.1706941723823547,0.841796875,0.7600989460098946,0.93526189026811,0.4632692920918367,-0.11474243456148092,hard_hurt
11314266424,0.8822469982847342,0.9212404330138592,0.7850768566131592,0.5836249589920044,0.2014518976211547,0.8854827880859375,0.9401732836148278,0.9208830164357074,0.5451610331632653,0.038993434729124976,middle
