sample_id,mean_iou,hard_iou,gt_response,nearfp_response,gt_nearfp_gap,gt_vs_nearfp_auroc,precision,coverage,pred_area_ratio,hard_minus_mean_iou,subset,gt_area_ratio,size_bin,auto_taxonomy,over_diagnosis,group
91k-dD34c94_000560,0.569140945096968,0.5699046226446446,0.6302333474159241,0.5786846876144409,0.0515486598014831,0.603179931640625,0.94068848758465,0.5903247512129476,0.353156887755102,0.0007636775476765889,middle,0.5627590880102041,very_large,GOOD,,transition
91vBzCaNTQ0_000079,0.4520380766414449,0.3905673969235984,0.5689710974693298,0.6784952878952026,-0.1095241904258728,0.326812744140625,0.8947580320476689,0.477422126745435,0.247508769132653,-0.06147067971784653,middle,0.4638671875,very_large,GOOD,,B_close
91z1LeIpLbk_000004,0.6105141980046047,0.6150153353780504,0.7292503714561462,0.7293117046356201,-6.133317947387695e-05,0.576446533203125,0.8064543380924221,0.7153240914200075,0.4718191964285714,0.004501137373445707,middle,0.5319276147959183,very_large,GOOD,,C_aud_better
91z1LeIpLbk_000053,0.6538323782234957,0.5912030714524982,0.696980357170105,0.7313847541809082,-0.0344043970108032,0.4808197021484375,0.8774935622317597,0.7195101351351352,0.5804567920918368,-0.06262930677099754,middle,0.7079081632653061,very_large,GOOD,,transition
92k_81uqMSM_000070,0.3629335018399435,0.2791939859823649,0.83607017993927,0.7036423683166504,0.1324278116226196,0.85748291015625,0.364491563386591,0.9883591456625164,0.5338807397959183,-0.0837395158575786,middle,0.1968869579081632,large,OVER,PRECISION_COVERAGE_TRADEOFF,A_ogl_help
94PSD94IXXk_000016,0.451460770502848,0.440539655121065,0.8333715200424194,0.7796074151992798,0.0537641048431396,0.6595458984375,0.4612929469929282,0.9549164399533618,0.6369180484693877,-0.010921115381782975,middle,0.3076769770408163,very_large,OVER,PERSISTENT_OVER,B_close
94t9laP3N3E_000011,0.2460741526287881,0.2587635176494593,0.6823121309280396,0.6381996870040894,0.0441124439239501,0.60113525390625,0.2765655083891079,0.6905906593406593,0.434749681122449,0.012689365020671223,middle,0.1741071428571428,large,OVER,PRECISION_COVERAGE_TRADEOFF,B_close
97IV2XK2l3U_000000,0.0912429924608544,0.0947791164658634,0.8757308125495911,0.7937668561935425,0.0819639563560485,0.6653900146484375,0.0912429924608544,1.0,0.6185825892857143,0.003536124005008995,middle,0.0564413265306122,medium,OVER,PERSISTENT_OVER,B_close
97plxBxUju4_000010,0.0746825236847409,0.0708540788969743,0.801293134689331,0.7499339580535889,0.0513591766357421,0.643218994140625,0.0746825236847409,1.0,0.3954878826530612,-0.0038284447877666022,middle,0.0295360331632653,small,OVER,PRECISION_COVERAGE_TRADEOFF,B_close
9888dOKNSBs_000030,0.7338433662170324,0.7295254094918102,0.8129332661628723,0.6151986122131348,0.1977346539497375,0.925384521484375,0.7603254067584481,0.9546883184913568,0.1910873724489795,-0.004317956725222172,middle,0.1521843112244898,large,GOOD,,transition
98DR68euGmo_000079,0.3623877443211833,0.3805691002605036,0.6766460537910461,0.6443671584129333,0.0322788953781127,0.5689849853515625,0.4592276473787707,0.6321488222081437,0.4763432716836734,0.0181813559393203,middle,0.3460419323979591,very_large,OVER,PRECISION_COVERAGE_TRADEOFF,transition
98T0aXt-aq0_000190,0.6531421099942797,0.7329605033205173,0.7244043946266174,0.6649746894836426,0.0594297051429748,0.6513671875,0.801333467014237,0.7793379162400663,0.3975605867346938,0.07981839332623764,middle,0.4087810905612244,very_large,GOOD,,B_close
99iIggWrfNM_000030,0.7916976288590151,0.5524514991181658,0.7682896852493286,0.5203651785850525,0.2479245066642761,0.918853759765625,0.9491395019234664,0.8267724867724868,0.4921675701530612,-0.23924612974084924,hard_hurt,0.5650111607142857,very_large,GOOD,,C_aud_better
9AUSYLKYKGg_001113,0.68087320663082,0.7186060335859712,0.6949893236160278,0.7328583598136902,-0.0378690361976623,0.4782257080078125,0.958891680625349,0.7013451083488603,0.5711096938775511,0.03773282695515123,middle,0.7808314732142857,very_large,GOOD,,B_close
9A_OmOetiuw_000090,0.3783162920589162,0.2926918170220521,0.4824564158916473,0.5137547254562378,-0.0312983095645904,0.4978790283203125,0.9707582061950994,0.3826772371058866,0.1724330357142857,-0.0856244750368641,middle,0.4374202806122449,very_large,UNDER,,B_close
9BGpWG8iqpQ_000000,0.3292341678939617,0.3649809516695301,0.7778030633926392,0.7727037668228149,0.0050992965698242,0.52703857421875,0.3545317579890572,0.821875,0.2513352997448979,0.03574678377556839,middle,0.1084183673469387,large,OVER,PRECISION_COVERAGE_TRADEOFF,transition
9Ci8qOMBNNU_000070,0.1831372309943303,0.1913406864424196,0.8130713701248169,0.7786582708358765,0.0344130992889404,0.5642623901367188,0.1852605612087573,0.9411027568922306,0.3231624681122449,0.008203455448089314,middle,0.0636160714285714,medium,OVER,PRECISION_COVERAGE_TRADEOFF,transition
9EsgN-WS2qY_000030,0.5867073902942022,0.4896809058157488,0.726505696773529,0.6796368360519409,0.0468688607215881,0.59149169921875,0.725046777211433,0.7545997851195273,0.6177853954081632,-0.09702648447845336,middle,0.5935905612244898,very_large,GOOD,,B_close
9FDzG0xNp5s_000150,0.325719774170122,0.3316084816705763,0.6125552654266357,0.8004796504974365,-0.1879243850708007,0.2141876220703125,0.472330740224887,0.512042424688812,0.5866749043367347,0.005888707500454338,middle,0.5411750637755102,very_large,OVER,PERSISTENT_OVER,B_close
9FnCP6GoFOs_000000,0.7493813085671385,0.7495541906082821,0.7357186675071716,0.5798983573913574,0.1558203101158142,0.811309814453125,0.9431321084864392,0.7848447783796377,0.5694953762755102,0.00017288204114362937,middle,0.6843510841836735,very_large,GOOD,,C_aud_better
9FoazVf3CVg_000030,0.1953097790333191,0.1913119290398393,0.6597875356674194,0.7635473012924194,-0.103759765625,0.4936904907226562,0.2081666322953186,0.7597471022128557,0.4831991390306122,-0.003997849993479796,middle,0.1323939732142857,large,OVER,PRECISION_COVERAGE_TRADEOFF,B_close
9HSUOow1vB4_000000,0.5444886041041447,0.5309614570097416,0.6670879125595093,0.6567453742027283,0.010342538356781,0.546295166015625,0.7959449845861987,0.6328242835595776,0.3361766581632653,-0.013527147094403058,middle,0.4228316326530612,very_large,GOOD,,B_close
9HcahqYUVoc_000090,0.2764778325123153,0.1853752154159486,0.7717517614364624,0.7951391935348511,-0.0233874320983886,0.43682861328125,0.281328320802005,0.941299790356394,0.3180803571428571,-0.09110261709636669,middle,0.0950653698979591,medium,OVER,PRECISION_COVERAGE_TRADEOFF,B_close
9J8sce4390s_000106,0.2366601594273629,0.2340967950793137,0.8547117114067078,0.8412507772445679,0.0134609341621398,0.5308456420898438,0.2382200024562983,0.9730769230769232,0.4868263711734694,-0.002563364348049213,middle,0.1191804846938775,large,OVER,PERSISTENT_OVER,B_close
9JAatGaveSc_000035,0.4088816572743868,0.3545295269504277,0.8500158786773682,0.7371209859848022,0.1128948926925659,0.7800445556640625,0.4091576982645645,0.9983527131782944,0.5018534757653061,-0.05435213032395908,middle,0.2056760204081632,large,OVER,CALIBRATION_RECOVERABLE,A_ogl_help
9JBG-Wi1gUQ_000030,0.6516388979636284,0.6943845761981269,0.7946836948394775,0.7849241495132446,0.0097595453262329,0.5662689208984375,0.7097335336443426,0.8884050081654872,0.5041055484693877,0.042745678234498485,middle,0.4027224170918367,very_large,GOOD,,B_close
9M3XChzFowA_000038,0.7248022454707833,0.7412095639943741,0.7441676259040833,0.5998573303222656,0.1443102955818176,0.7759857177734375,0.8381528474476246,0.842753300697226,0.4052535076530612,0.016407318523590786,middle,0.4030412946428571,very_large,GOOD,,transition
9MT7lQN7fN0_000085,0.5028042308126623,0.5501134782927007,0.6333339214324951,0.6132597923278809,0.0200741291046142,0.5294647216796875,0.9152449468996232,0.5273588630082906,0.2908761160714285,0.0473092474800384,middle,0.5048230229591837,very_large,GOOD,,B_close
9NUBwDtWAmk_000030,0.5052699679219343,0.347922868560088,0.5951948165893555,0.6236951947212219,-0.0285003781318664,0.500335693359375,0.9353760167673038,0.5235461706049941,0.3993742028061224,-0.15734709936184638,hard_hurt,0.7135283801020408,very_large,GOOD,,transition
9OcAwC8y-eQ_000030,0.5079917849808019,0.5268797254047034,0.8766999244689941,0.7400208711624146,0.1366790533065796,0.8229827880859375,0.5079917849808019,1.0,0.4463887117346938,0.018887940423901517,middle,0.2267617984693877,large,OVER,CALIBRATION_RECOVERABLE,B_close
9PEyCM-BrG4_000024,0.5214785887422569,0.5428222144603563,0.6361379027366638,0.6774526834487915,-0.0413147807121276,0.5014190673828125,0.8015938729041606,0.5987630459992269,0.3851243622448979,0.021343625718099335,middle,0.5155851403061225,very_large,GOOD,,B_close
9PmzQI8ZYpg_000030,0.3477198697068404,0.3205585375924327,0.7894005179405212,0.7329308986663818,0.0564696192741394,0.64544677734375,0.3477198697068404,1.0,0.4894770408163265,-0.027161332114407688,middle,0.1702008928571428,large,OVER,PRECISION_COVERAGE_TRADEOFF,transition
9QEm6u4bowQ_000030,0.4058684162566065,0.3542398916920513,0.5812520980834961,,,,1.0,0.4058684162566065,0.3106863839285714,-0.051628524564555245,middle,0.7654854910714286,very_large,UNDER,,B_close
9QjGgc1UkkU_000044,0.2005836170360592,0.188031983492391,0.8386248350143433,0.7839576005935669,0.0546672344207763,0.56597900390625,0.2009885825675299,0.9900548696844992,0.2862723214285714,-0.0125516335436682,middle,0.0581154336734693,medium,OVER,PRECISION_COVERAGE_TRADEOFF,B_close
9QjGgc1UkkU_000105,0.3005348282750177,0.2899270247637277,0.826783299446106,0.8036848902702332,0.0230984091758728,0.54315185546875,0.3058761804826863,0.9450861195542046,0.303890306122449,-0.010607803511289982,middle,0.0983537946428571,medium,OVER,PRECISION_COVERAGE_TRADEOFF,B_close
9QwaP-cvdeU_000360,0.0636659962549413,0.0614622388859132,0.8010280728340149,0.7565799355506897,0.0444481372833251,0.633331298828125,0.0636659962549413,1.0,0.2873684630102041,-0.0022037573690281073,middle,0.0182955994897959,small,OVER,PERSISTENT_OVER,B_close
9R4qwSl7u2A_000480,0.7158423593892731,0.7434664101330768,0.7622124552726746,0.6108024716377258,0.1514099836349487,0.76226806640625,0.8071659799882284,0.8635182998819363,0.5417729591836735,0.027624050743803696,middle,0.5064174107142857,very_large,GOOD,,B_close
9R6XN9-Z27U_000030,0.6268551236749117,0.6516307206733298,0.6746622323989868,0.6571738719940186,0.0174883604049682,0.5402984619140625,0.9693989071038251,0.6395097332372026,0.492366868622449,0.024775596998418137,middle,0.7463528380102041,very_large,GOOD,,B_close
9RNNZ3e-9IA_000028,0.7442087155963303,0.745773219116321,0.7960801720619202,0.6804726123809814,0.1156075596809387,0.7872314453125,0.8077042753127139,0.9044599303135888,0.3202527104591837,0.001564503519990712,middle,0.2859933035714285,large,GOOD,,B_close
9Rbte5hjob8_000100,0.0440394134246195,0.0480638158226889,0.8617892861366272,0.7949446439743042,0.066844642162323,0.6269073486328125,0.0440394134246195,1.0,0.4308235012755102,0.0040244023980694,middle,0.0189732142857142,small,OVER,PRECISION_COVERAGE_TRADEOFF,B_close
9SZC5O-gwAI_000263,0.3309966777408638,0.3464074618196727,0.7956781387329102,0.7012746334075928,0.0944035053253173,0.6908416748046875,0.3340710190121718,0.97294921875,0.594367825255102,0.015410784078808915,middle,0.2040816326530612,large,OVER,PERSISTENT_OVER,B_close
9Srnaag2tCo_000079,0.6195942463571195,0.5807454925402148,0.6859575510025024,0.6044951677322388,0.0814623832702636,0.6672515869140625,0.9023541453428864,0.6641221374045801,0.2920719068877551,-0.03884875381690467,middle,0.3968431122448979,very_large,GOOD,,B_close
9Ti98L4PRCo_000017,0.3368350907451687,0.3519880962222038,0.8748222589492798,0.783636212348938,0.0911860466003418,0.6759796142578125,0.3384136735979836,0.9863406795224976,0.5060586734693877,0.015153005477035075,middle,0.1736288265306122,large,OVER,CALIBRATION_RECOVERABLE,A_ogl_help
9TzyRdTYDvo_000024,0.4741051676215327,0.3868834626284602,0.6301240921020508,0.5509698390960693,0.0791542530059814,0.6265869140625,0.951286137036194,0.4859019824428812,0.3502072704081632,-0.08722170499307252,middle,0.6856265943877551,very_large,GOOD,,transition
9Vg_aX3jhjU_000020,0.3102353634755793,0.2431906013294172,0.7544168829917908,0.7163015604019165,0.0381153225898742,0.5758209228515625,0.3387975435816164,0.7863218390804597,0.4024234693877551,-0.06704476214616209,middle,0.1733896683673469,large,OVER,PRECISION_COVERAGE_TRADEOFF,transition
9Vj1UPzlrTc_000030,0.2577159623088642,0.2266506842473279,0.8704060316085815,0.7374840974807739,0.1329219341278076,0.8449249267578125,0.2597162596309669,0.9709821428571428,0.7009925063775511,-0.031065278061536278,middle,0.1875,large,OVER,CALIBRATION_RECOVERABLE,B_close
9WClEjrr_RA_000027,0.3826122200830885,0.4497961113409373,0.7631772756576538,0.6557369232177734,0.1074403524398803,0.690948486328125,0.4102118413905486,0.8504504504504504,0.3669084821428571,0.0671838912578488,middle,0.1769770408163265,large,OVER,PRECISION_COVERAGE_TRADEOFF,transition
9WtDINM2mNc_000237,0.6707670918213141,0.5907207953603977,0.7759019732475281,0.7572606801986694,0.0186412930488586,0.565643310546875,0.7461587600443802,0.8690867794486216,0.5927734375,-0.08004629646091643,middle,0.5089285714285714,very_large,GOOD,,transition
9XHRHFTY0iU_000409,0.3774956217162872,0.3981628585458852,0.7551933526992798,0.7774512767791748,-0.022257924079895,0.523101806640625,0.4081999810623994,0.8338491295938104,0.6314373405612245,0.02066723682959798,middle,0.3091119260204081,very_large,OVER,PRECISION_COVERAGE_TRADEOFF,B_close
9XHRHFTY0iU_000480,0.6709618598997112,0.6867811708715946,0.7254160642623901,0.7334427833557129,-0.0080267190933227,0.496551513671875,0.8468413179394729,0.7636275594908688,0.5195910395408163,0.015819310971883382,middle,0.5762117346938775,very_large,GOOD,,transition
9XuTWG0Svls_000041,0.7287857043655386,0.7052544235383822,0.7618106007575989,0.6389079689979553,0.1229026317596435,0.761016845703125,0.9006264481249464,0.7925140958517922,0.6967275191326531,-0.023531280827156387,middle,0.7917729591836735,very_large,GOOD,,B_close
9ZBaKqh-Bmk_000027,0.5805009654296823,0.5236566681053086,0.6510089039802551,0.5531973838806152,0.0978115200996398,0.6898818597560976,0.9410427922133608,0.6024099692577953,0.4648038903061224,-0.05684429732437368,middle,0.7260841836734694,very_large,GOOD,,transition
9ZBaKqh-Bmk_000131,0.4852427705989435,0.4918740326229313,0.6564329862594604,0.7042281627655029,-0.0477951765060424,0.423736572265625,0.6525141458324973,0.6543259557344064,0.4966318558673469,0.006631262023987783,middle,0.4952566964285714,very_large,GOOD,,B_close
9ZClVJ2V7bA_000022,0.6701464090790955,0.6571498791627411,0.7961629629135132,0.7092676162719727,0.0868953466415405,0.742340087890625,0.7075691744797622,0.9268511861969806,0.4357661033163265,-0.01299652991635436,middle,0.3326690051020408,very_large,GOOD,,B_close
9ZYj5toEbGA_000000,0.0468834201544817,0.0514508752562687,0.8649177551269531,0.8144667744636536,0.0504509806632995,0.631317138671875,0.0468834201544817,1.0,0.5547472895408163,0.0045674551017870005,middle,0.026008450255102,small,OVER,PERSISTENT_OVER,B_close
9aR-uBVtrVA_000010,0.3087609866742274,0.3138479273740333,0.9214165806770324,0.8093047738075256,0.1121118068695068,0.8650665283203125,0.3087609866742274,1.0,0.4217554209183674,0.005086940699805864,middle,0.1302216198979592,large,OVER,CALIBRATION_RECOVERABLE,A_ogl_help
9ao6stS2toU_000003,0.4104331137959611,0.5588639786941431,0.5621696710586548,0.7478877305984497,-0.1857180595397949,0.248565673828125,0.8597533120146186,0.4398840688107703,0.4362643494897959,0.14843086489818197,hard_help,0.8526785714285714,very_large,GOOD,,B_close
9cYVBOJmXIw_000030,0.0530292927945948,0.0439496044535599,0.7335013151168823,0.8173204064369202,-0.0838190913200378,0.1970367431640625,0.0530457981325033,0.9941666666666666,0.4482222576530612,-0.009079688341034897,middle,0.0239158163265306,small,OVER,PERSISTENT_OVER,B_close
9crt3kBm2Hc_000012,0.2248975409836065,0.2605104705067405,0.8667577505111694,0.7670096158981323,0.0997481346130371,0.6815338134765625,0.2256647506892845,0.9851081191350468,0.4264787946428571,0.03561292952313397,middle,0.0976961096938775,medium,OVER,PRECISION_COVERAGE_TRADEOFF,B_close
9e6oA02wk94_000020,0.3426299848561333,0.3984525134014362,0.8187735080718994,0.7420635223388672,0.0767099857330322,0.7084197998046875,0.358226678981396,0.8872549019607843,0.4531449298469387,0.05582252854530295,middle,0.1829559948979592,large,OVER,CALIBRATION_RECOVERABLE,B_close
9eUl4gF0ED4_000002,0.1650370869858395,0.1830065359477124,0.8257482051849365,0.8224846124649048,0.0032635927200317,0.5230560302734375,0.1697589734697416,0.8557692307692307,0.3448062818877551,0.017969448961872914,middle,0.0683992346938775,medium,OVER,PRECISION_COVERAGE_TRADEOFF,B_close
9ezA12O_aOE_000170,0.1492031197015937,0.1409869083585095,0.8935495018959045,0.7702929377555847,0.1232565641403198,0.8075103759765625,0.1492031197015937,1.0,0.4114118303571428,-0.008216211343084201,middle,0.0613839285714285,medium,OVER,PRECISION_COVERAGE_TRADEOFF,B_close
9fWNP6yAgrU_000003,0.2261265731426767,0.2340347834025654,0.5888842344284058,0.7936728000640869,-0.2047885656356811,0.180633544921875,0.2971018787411841,0.4862741294014938,0.3362763073979591,0.007908210259888693,middle,0.2054567920918367,large,OVER,PERSISTENT_OVER,B_close
9grtLEqt_RM_000330,0.193357749292492,0.2118197075041956,0.8079543709754944,0.7563971281051636,0.0515572428703308,0.615325927734375,0.1992452182863024,0.8674383868558626,0.4647241709183674,0.0184619582117036,middle,0.1067442602040816,large,OVER,PRECISION_COVERAGE_TRADEOFF,B_close
9h3a7fN0f-c_000240,0.2282501593925694,0.2106366755623332,0.799996018409729,0.7267798781394958,0.0732161402702331,0.614013671875,0.2381614756576958,0.8457903780068728,0.3295400191326531,-0.0176134838302362,middle,0.0927933673469387,medium,OVER,PRECISION_COVERAGE_TRADEOFF,transition
9i3NIA1NLeY_000060,0.4770170932601186,0.4431703629032258,0.7533659934997559,0.6491762399673462,0.1041897535324096,0.72369384765625,0.5128058649909549,0.8723679948169744,0.4186463647959184,-0.033846730356892785,middle,0.24609375,large,OVER,CALIBRATION_RECOVERABLE,transition
9iVLuQ403ww_000039,0.6084288153629142,0.6203331563913955,0.8880606889724731,0.7798721790313721,0.108188509941101,0.8538055419921875,0.609484617863606,0.997160934458144,0.8039500956632653,0.011904341028481369,middle,0.491390306122449,very_large,GOOD,,transition
9ipjwnbdxmg_000120,0.050696210716903,0.0479608482871125,0.9742187857627868,0.9019310474395752,0.0722877383232116,0.9091796875,0.050696210716903,1.0,0.4623126594387755,-0.0027353624297905,middle,0.0234375,small,OVER,PERSISTENT_OVER,B_close
9jrTswHdg4I_000290,0.0593722384053939,0.0843167436292115,0.5924252271652222,0.7019850015640259,-0.1095597743988037,0.1441802978515625,0.0625884138978021,0.5360520094562647,0.5776267538265306,0.024944505223817602,middle,0.0674426020408163,medium,OVER,PERSISTENT_OVER,B_close
9kFZhnbKUXo_000030,0.0814719411223551,0.0354145159118452,0.5818726420402527,0.8045926094055176,-0.2227199673652649,0.0782470703125,0.0929744257338428,0.3970588235294117,0.4745894451530612,-0.04605742521050991,middle,0.1111288265306122,large,OVER,PERSISTENT_OVER,B_close
9m1FFbsR704_000127,0.2717421505973881,0.2929081199780406,0.8753945827484131,0.7340154051780701,0.141379177570343,0.9127044677734376,0.2720949642956505,0.9952510176390772,0.4298070790816326,0.021165969380652516,middle,0.1175063775510204,large,OVER,CALIBRATION_RECOVERABLE,A_ogl_help
9nsLTLNvOSw_000150,0.6188811188811189,0.6208632686541834,0.7231149077415466,0.6115198135375977,0.1115950942039489,0.719818115234375,0.8149294286361235,0.7200880352140856,0.2640505420918367,0.0019821497730645454,middle,0.298828125,large,GOOD,,B_close
9oeGmqm6g8E_000080,0.5393570341183845,0.530168012624153,0.7512458562850952,0.6781541705131531,0.0730916857719421,0.799652099609375,0.5734825041656748,0.9006355140186916,0.4186264349489796,-0.009189021494231508,middle,0.2665617028061224,large,OVER,CALIBRATION_RECOVERABLE,transition
9ofZp-R3BlY_000021,0.5429516329061596,0.4186068343972963,0.803748607635498,0.6836569905281067,0.1200916171073913,0.8169631958007812,0.5704482279360668,0.9184615384615384,0.4588647959183674,-0.12434479850886326,hard_hurt,0.2849968112244898,large,OVER,PRECISION_COVERAGE_TRADEOFF,B_close
9omaijBLqrg_000060,0.3614166666666666,0.4342250275523495,0.8425841331481934,0.786598801612854,0.0559853315353393,0.6835174560546875,0.37205112807755,0.9267094017094016,0.4646444515306122,0.07280836088568288,middle,0.1865433673469387,large,OVER,PERSISTENT_OVER,transition
9pfZ4sXXsE4_000330,0.3652749460745206,0.420346096355065,0.5739284157752991,0.6848146915435791,-0.11088627576828,0.3199310302734375,0.7805771295068511,0.4070732349841939,0.3156289859693877,0.05507115028054438,middle,0.6052295918367347,very_large,GOOD,,B_close
9q3JJ7Fhvbs_000070,0.414202647531857,0.4025299203543592,0.830601692199707,0.7951291799545288,0.0354725122451782,0.5102081298828125,0.4313506549280653,0.9124273255813954,0.4640664859693877,-0.011672727177497788,middle,0.2193877551020408,large,OVER,CALIBRATION_RECOVERABLE,transition
9rXAmXuAOw8_000000,0.7050656660412759,0.7159841479524438,0.7477238178253174,0.6525800228118896,0.0951437950134277,0.715057373046875,0.8339250843245163,0.820237471625633,0.4490593112244898,0.010918481911167954,middle,0.4565529336734694,very_large,GOOD,,B_close
9s26XGoKYG0_000250,0.714423433444568,0.7527238678924072,0.7689874768257141,0.593745231628418,0.1752422451972961,0.9216384887695312,0.7492028929154677,0.9389863547758284,0.2562779017857143,0.03830043444783915,middle,0.2044802295918367,large,GOOD,,transition
9s8jDGsBij4_000010,0.0877383884084531,0.0727579014920584,0.6959105730056763,0.6955132484436035,0.0003973245620727,0.5242462158203125,0.0885728326540051,0.9030356616563512,0.6894331951530612,-0.014980486916394711,middle,0.0676219706632653,medium,OVER,PERSISTENT_OVER,B_close
9t0s8TUHMiM_000020,0.5359174694682546,0.5965444840757886,0.6112346649169922,0.659206748008728,-0.0479720830917358,0.4571685791015625,0.9658676631425448,0.5462628865979381,0.4373405612244898,0.06062701460753406,middle,0.7732780612244898,very_large,GOOD,,B_close
9tDqkjQLtNM_000096,0.3182528295871194,0.3331369834771596,0.6869304180145264,0.765739917755127,-0.0788094997406005,0.3430633544921875,0.3576880352599706,0.7427083333333333,0.5561822385204082,0.014884153890040164,middle,0.2678571428571428,large,OVER,PERSISTENT_OVER,transition
9u9Zgbbngkg_000030,0.0815771583956492,0.107250586526645,0.9529622197151184,0.9067341685295104,0.0462280511856079,0.718719482421875,0.0815771583956492,1.0,0.4690688775510204,0.025673428130995796,middle,0.0382653061224489,medium,OVER,PERSISTENT_OVER,B_close
9uOOfuRD6Fc_000070,0.802835332606325,0.8480712349026375,0.7471094131469727,0.5693917870521545,0.1777176260948181,0.8162994384765625,0.9761336515513126,0.8189098998887653,0.5260881696428571,0.04523590229631247,middle,0.6270926339285714,very_large,GOOD,,B_close
9uTzThSwQ80_000580,0.5383633796698523,0.5507021491194042,0.6015933156013489,0.6031066179275513,-0.0015133023262023,0.4870758056640625,0.9523557946304212,0.5532645089285714,0.4149593431122449,0.012338769449551923,middle,0.7142857142857143,very_large,GOOD,,transition
9wW-losmGws_000097,0.4575731558989769,0.4704160487081414,0.6270062923431396,0.622539758682251,0.0044665336608886,0.5165557861328125,0.7342288043166294,0.5484050763162408,0.3471978635204081,0.012842892809164508,middle,0.46484375,very_large,GOOD,,B_close
9wkgTdE7nz8_000030,0.0403021530667631,0.0332656639291316,0.7299649119377136,0.7016439437866211,0.0283209681510925,0.56939697265625,0.0404228291443607,0.9310344827586208,0.4392936862244898,-0.007036489137631503,middle,0.0190728635204081,small,OVER,PRECISION_COVERAGE_TRADEOFF,B_close
9xV0nmojVeg_000030,0.6249363867684479,0.5464739410647096,0.6602952480316162,0.7041529417037964,-0.0438576936721801,0.451446533203125,0.9431643625192012,0.6493918561607614,0.36328125,-0.07846244570373828,middle,0.5276227678571429,very_large,GOOD,,B_close
9y2BI6yaNkA_000114,0.4874448380881347,0.4364417568427753,0.7427206039428711,0.7797238826751709,-0.0370032787322998,0.4321136474609375,0.5335941486647389,0.8493069092484297,0.5858378507653061,-0.051003081245359405,middle,0.3680644132653061,very_large,GOOD,,transition
9ytPHkPCXgA_000050,0.6024275452068367,0.4881530853579875,0.7079823017120361,0.7294001579284668,-0.0214178562164306,0.442840576171875,0.7342995169082126,0.7703515996198923,0.3960459183673469,-0.11427445984884921,hard_hurt,0.3775111607142857,very_large,GOOD,,B_close
9zPrLhdmgpg_000031,0.6941865823951544,0.6975514684468738,0.7906053066253662,0.8381407260894775,-0.0475354194641113,0.46527099609375,0.7955934505395005,0.8448717948717949,0.7923907844387755,0.0033648860517193624,middle,0.7461734693877551,very_large,GOOD,,B_close
9zW-E0XdWdw_000160,0.1744029275808936,0.1876691869691029,0.6578176021575928,0.7020172476768494,-0.0441996455192565,0.4225616455078125,0.19292638755726,0.64494301994302,0.3741629464285714,0.0132662593882093,middle,0.1119260204081632,large,OVER,PERSISTENT_OVER,B_close
A-odqVz9Oc4_000001,0.6481846528798251,0.721421575486218,0.697811484336853,0.5687106847763062,0.1291007995605468,0.726287841796875,0.904521356406922,0.6957910126192675,0.3984773596938775,0.07323692260639292,middle,0.5180165816326531,very_large,GOOD,,B_close
A0dHhG6Y8C0_000030,0.3798128342245989,0.4134885588117222,0.7880322933197021,0.7251694202423096,0.0628628730773925,0.65252685546875,0.3871099604850797,0.9527162977867204,0.4387954400510204,0.03367572458712331,middle,0.1782924107142857,large,OVER,CALIBRATION_RECOVERABLE,A_ogl_help
A458iJLZGvg_000080,0.089794341990924,0.0821813965932399,0.7539384365081787,0.7737246155738831,-0.0197861790657043,0.42950439453125,0.0910960916838084,0.862708719851577,0.4069276147959184,-0.00761294539768409,middle,0.04296875,medium,OVER,PRECISION_COVERAGE_TRADEOFF,B_close
A4P0IgZQf90_000136,0.391638881764555,0.3439990116745938,0.7606160640716553,0.7193988561630249,0.0412172079086303,0.5941009521484375,0.4026898734177215,0.934516523867809,0.3022959183673469,-0.047639870089961234,middle,0.1302614795918367,large,OVER,CALIBRATION_RECOVERABLE,transition
A58nnmnhfUo_000001,0.3544640790184428,0.3688267199543248,0.8591710925102234,0.7443703413009644,0.114800751209259,0.717254638671875,0.3606563812664389,0.9537998338870431,0.5076729910714286,0.01436264093588202,middle,0.1919642857142857,large,OVER,PRECISION_COVERAGE_TRADEOFF,transition
A6PMpITUNMs_000180,0.316942701368172,0.3298152325706305,0.822869598865509,0.8446858525276184,-0.0218162536621093,0.432098388671875,0.3215907311726945,0.9563867763464224,0.7637515943877551,0.012872531202458515,middle,0.2568160076530612,large,OVER,PERSISTENT_OVER,B_close
A6T7Pu4pL1M_000030,0.5976084301417331,0.597935792895022,0.7244332432746887,0.6890156269073486,0.03541761636734,0.584716796875,0.7840506800819825,0.7153542771657827,0.5348174426020408,0.0003273627532888179,middle,0.5861766581632653,very_large,GOOD,,transition
A6_-Ji7bq5E_000337,0.1710435383552176,0.1699643761534829,0.8393048048019409,0.8422994017601013,-0.0029945969581604,0.486328125,0.1710435383552176,1.0,0.4614158163265306,-0.001079162201734707,middle,0.078922193877551,medium,OVER,PERSISTENT_OVER,B_close
A7DQjMwCtI8_000270,0.0390436710691217,0.0438406581511149,0.8600181341171265,0.8572068810462952,0.0028112530708312,0.427978515625,0.0390436710691217,1.0,0.4134646045918367,0.0047969870819931995,middle,0.0161431760204081,small,OVER,PERSISTENT_OVER,B_close
