dataset,model,sample_id,AUD,IMG_QUERY,OBJ_PRIOR,IQR,OGL,EXTRA_IQR_OGL
flickr,original_1.3g_final,12512072175,0.7070022237891197,0.7346947464025204,0.687415502478594,0.7227820341994226,0.8271746134020619,0.7628660873635859
flickr,original_1.3g_final,12534178685,0.839336994307018,0.7893549243429785,0.3608969766442184,0.8263629092597848,0.7983741441009891,0.8109777152115594
flickr,original_1.3g_final,12598610153,0.6810979015399345,0.6020423192105651,0.3351952325891666,0.6548758879659281,0.679457670402043,0.667363026554161
flickr,original_1.3g_final,12599965145,0.8907107969541608,0.8266676937297797,0.2206734660838595,0.8624748122366734,0.8146133913432931,0.8633451514586055
flickr,original_1.3g_final,12729873904,0.7244087813974515,0.7094224106031554,0.6681633890341404,0.7805109097224415,0.8593491061669194,0.8043967707696761
flickr,original_1.3g_final,13153991894,0.341696957458266,0.34009063201796597,0.4650854976032053,0.36030845914902837,0.4388447717492569,0.37711655744535777
flickr,original_1.3g_final,13234495505,0.5085119973339258,0.4808401099865442,0.46791882717200733,0.5004510091329349,0.564847437346274,0.5318913089067977
flickr,original_1.3g_final,13409856383,0.9015973786606595,0.8511639603391292,0.6279224755935012,0.8829690026006888,0.8878007238662976,0.9033948547834986
flickr,original_1.3g_final,13447842855,0.7044483484069664,0.8190970501551863,0.7228905235828645,0.7706637556657728,0.7922074759527579,0.7835582939752104
flickr,original_1.3g_final,13579448834,0.6399456101857288,0.6941359552946169,0.47871899875764967,0.6622771143464747,0.8436597182096982,0.792678159571557
flickr,original_1.3g_final,13660204414,0.6750516376512246,0.6310511756569848,0.49111838475966313,0.6654575464455704,0.6020370575017497,0.6389950539568345
flickr,original_1.3g_final,13721325644,0.6886513314880214,0.6479247340388352,0.08124443611488544,0.6732814688466392,0.5847666937809658,0.6363688145247419
flickr,original_1.3g_final,13861270725,0.6681497899368156,0.7580886699507389,0.5767451640033642,0.7006550141861361,0.6898166782538695,0.6939870905388147
flickr,original_1.3g_final,14062380939,0.5390296948685372,0.6168970075712054,0.08176347857639624,0.5819367489796383,0.6655909412597311,0.6341277078147719
flickr,original_1.3g_final,14172932360,0.6481958288888071,0.5644536708052218,0.5689863623174388,0.6132630688156325,0.6610400276649088,0.6346208463504687
flickr,original_1.3g_final,14174434304,0.8166332665330661,0.5305186433954779,0.5545779326227523,0.7566400562333685,0.7833869839048285,0.7902003814301016
flickr,original_1.3g_final,14203929291,0.6649730114948597,0.7312225314415195,0.1069629806758231,0.6952779521517751,0.6438047492700097,0.6654827553977007
flickr,original_1.3g_final,14414061986,0.6797245513525818,0.7222516673291816,0.5833166583291646,0.7358563784159143,0.7537001644517534,0.7429877285249186
flickr,original_1.3g_final,14566072101,0.6833621100261967,0.5677691586395022,0.40057892048356886,0.6400425829784752,0.7210385942893003,0.7124389372095794
flickr,original_1.3g_final,14648401332,0.8173388665542731,0.7764454426894652,0.26283420490535464,0.831467597822738,0.7897702876771147,0.8522830512466772
flickr,original_1.3g_final,14652810592,0.8367266904147195,0.9465754990095993,0.6385337999631608,0.8834355828220859,0.856257399540358,0.8736993618201998
flickr,original_1.3g_final,14678892718,0.43357118586476384,0.5035757406891428,0.6788499770607126,0.4873738458234915,0.6885740683708038,0.5415809860838793
flickr,original_1.3g_final,14680986811,0.7438386026297885,0.4897472998056152,0.4105647143550483,0.697630896176258,0.7180338142920222,0.7273955619941774
flickr,original_1.3g_final,14742398172,0.7753010913201641,0.7872183446708673,0.40132771149188123,0.7840277879556213,0.8699229057794795,0.8407627185695071
