dataset,model,sample_id,sample_index,gt_response,nearfp_response,gt_nearfp_gap,gt_vs_nearfp_auroc,coverage,precision,background_response,pred_area_ratio,fp_area_ratio,RemoveFP,RemoveTP,AddTP,AddFP,entropy,normalized_entropy,iou,raw_range
flickr,short_step000,3956341886,188,0.6306219696998596,0.6908705234527588,-0.06024855375289917,0.4449462890625,0.6030325403828493,0.767874340747535,0.4106088876724243,0.4345703125,0.09526466836734694,4962,6592,2081,101,5.274324350027685,0.9992818819886371,0.5144643652732328,0.0017985873855650425
flickr,short_step000,4007045926,189,0.8303674459457397,0.5918446779251099,0.23852276802062988,0.8768157958984375,0.9436879759981537,0.6175804259175351,0.41210466623306274,0.39586654974489793,0.12627551020408162,9431,1261,0,959,5.275015304350276,0.9994127912937965,0.6344453064391001,0.0015374915674328804
flickr,short_step000,4041216001,190,0.7169185280799866,0.810566782951355,-0.09364825487136841,0.4429779052734375,0.7007490471355201,0.7495828479677612,0.5497516989707947,0.6330317283163265,0.13984773596938777,673,5778,0,497,5.275000608099958,0.9994100069188318,0.5807993950260407,0.0014837239868938923
flickr,short_step000,4180455681,191,0.8847483992576599,0.8036566972732544,0.08109170198440552,0.713043212890625,1.0,0.43570124947353644,0.5067217350006104,0.5678411989795918,0.2757095025510204,4275,0,0,1381,5.274333536533046,0.9992836224785571,0.4729503200243828,0.0016278838738799095
flickr,short_step000,4303617148,192,0.7547305226325989,0.561268150806427,0.19346237182617188,0.8316192626953125,0.8797959476936341,0.8962160579667716,0.308389812707901,0.5446029974489796,0.028619260204081634,2744,3395,0,0,5.270284631631996,0.9985165105148242,0.8366356928122438,0.0022506907116621733
flickr,short_step000,4351373013,193,0.6201391816139221,0.6025220155715942,0.01761716604232788,0.5834197998046875,0.6048876829650959,0.7919143589000048,0.40668368339538574,0.4123684630102041,0.08280851403061225,4688,7827,14,1358,5.274383063300725,0.999293005898751,0.5244450845775921,0.001934134867042303
flickr,short_step000,4407899725,194,0.5917516350746155,0.3804871439933777,0.2112644910812378,0.7540283203125,0.5782383756873719,0.958625525946704,0.1504736691713333,0.3694595025510204,9.964923469387755e-05,3881,6145,0,0,5.266847420887484,0.9978652910990995,0.5781443164812284,0.002624884247779846
flickr,short_step000,4479260803,195,0.6931600570678711,0.6877121329307556,0.0054479241371154785,0.5927886962890625,0.7002748541932023,0.5579830137278992,0.34745460748672485,0.3731066645408163,0.07525510204081633,2621,1559,89,171,5.269923923361528,0.9984481701520704,0.5588188091799069,0.002417344134300947
flickr,short_step000,4543136011,196,0.6738129258155823,0.6348362565040588,0.03897666931152344,0.5701904296875,0.6488585184034787,0.5472024308466052,0.3152868151664734,0.3804209183673469,0.10249920280612244,4029,8037,0,0,5.2689428120622,0.9982622872445036,0.4917492526070479,0.0024075936526060104
flickr,short_step000,4576746825,197,0.77988600730896,0.7667001485824585,0.013185858726501465,0.6260833740234375,0.8115576596511089,0.45931383970177075,0.3939897119998932,0.34215561224489793,0.16505899234693877,12712,2171,0,0,5.266622604055813,0.9978226969445224,0.4381198433202767,0.0027986234053969383
flickr,short_step000,4646464908,198,0.536117434501648,0.6521994471549988,-0.11608201265335083,0.41385091145833336,0.5363756730514608,0.6969537092260403,0.4500064253807068,0.4344108737244898,0.022879464285714284,166,10341,1105,1087,5.269440178385146,0.9983565190592818,0.5154815832781935,0.0021681152284145355
flickr,short_step000,4657718822,199,0.7687528133392334,0.5498080253601074,0.21894478797912598,0.868682861328125,0.8910694456308191,0.8813204916994044,0.34044986963272095,0.4717992665816326,0.03093112244897959,5096,3153,44,0,5.271119190398009,0.9986746273462866,0.8356765200672915,0.002253358718007803
flickr,short_step000,4717096777,200,0.6562185287475586,0.8227931261062622,-0.1665745973587036,0.3295440673828125,0.6274083393242271,0.4612955230191871,0.7796139121055603,0.7541055484693877,0.3319116709183674,1370,3224,4137,960,5.276498266077109,0.9996937555817245,0.3924652606016999,0.0011521507985889912
flickr,short_step000,4755507106,201,0.7028256058692932,0.6727683544158936,0.030057251453399658,0.59503173828125,0.7263982707376385,0.7833333333333333,0.3184540867805481,0.34199617346938777,0.06590800382653061,3921,5165,0,0,5.270958630865063,0.9986442074817493,0.6162662754447094,0.002224850468337536
flickr,short_step000,4758950312,202,0.7805376052856445,0.5963204503059387,0.1842171549797058,0.8409271240234375,0.9283962153953977,0.6806348481388445,0.34030795097351074,0.34909119897959184,0.05921157525510204,9026,858,108,187,5.2724596167359525,0.9989285866526839,0.7539604743083004,0.0020305938087403774
flickr,short_step000,4767923306,203,0.7831937074661255,0.6520144939422607,0.13117921352386475,0.8209991455078125,0.924680212477073,0.6463369963369964,0.3793370723724365,0.5984933035714286,0.09163743622448979,2507,1804,0,0,5.271160111517133,0.998682380326615,0.7585243371045587,0.002218491630628705
flickr,short_step000,4876943924,204,0.8281710743904114,0.7539511919021606,0.07421988248825073,0.55810546875,0.9787581699346405,0.2389119336311423,0.5125553607940674,0.4996811224489796,0.36830357142857145,13102,189,567,0,5.274405128961982,0.9992971864940359,0.2434959349593496,0.0016856566071510315
flickr,short_step000,4938432980,205,0.85652756690979,0.6866812705993652,0.1698462963104248,0.895233154296875,1.0,0.7053329426415648,0.36057689785957336,0.5441246811224489,0.14692283163265307,7418,0,0,0,5.269711571267819,0.998407937586577,0.7231589620338729,0.0020896592177450657
flickr,short_step000,4957886467,206,0.7639942765235901,0.6782695055007935,0.08572477102279663,0.670440673828125,0.852437171867921,0.6695553880934438,0.3420429229736328,0.47604432397959184,0.10811941964285714,2857,3465,25,23,5.267677392124061,0.998022538769937,0.6612366402745333,0.0024642236530780792
flickr,short_step000,4965189170,207,0.7931538224220276,0.6769049167633057,0.11624890565872192,0.7099609375,0.8791259118715038,0.5886966046002191,0.40061426162719727,0.454898756377551,0.16477997448979592,10122,1595,0,0,5.274311400925255,0.9992794286310906,0.5705126844284046,0.0015512569807469845
flickr,short_step000,5006362787,208,0.597854733467102,,,,0.541011190940413,1.0,0.15700210630893707,0.40369897959183676,0.0,500,11956,0,0,5.26782246232459,0.9980500240009134,0.541011190940413,0.0026101996190845966
flickr,short_step000,5130986168,209,0.7642029523849487,0.6569830179214478,0.10721993446350098,0.7595672607421875,0.8995656042288167,0.6960677114971854,0.3906523287296295,0.4921277104591837,0.1330516581632653,4439,1870,0,244,5.273257140687074,0.9990796868092003,0.6666408098359384,0.0018814532086253166
flickr,short_step000,5179649119,210,0.663866400718689,0.7208691239356995,-0.0570027232170105,0.41412353515625,0.6035847647498133,0.5745419831823536,0.47784554958343506,0.49061304209183676,0.19421635841836735,2972,6128,0,1482,5.271656528902528,0.9987764323541751,0.4262979428829779,0.002188790589570999
flickr,short_step000,5194793239,211,0.8204542398452759,0.6202456951141357,0.20020854473114014,0.906280517578125,0.9542969447918528,0.5639650293533809,0.43990832567214966,0.47187898596938777,0.1748046875,12354,779,0,45,5.273542717083197,0.9991337925675177,0.5865969644386847,0.0019134944304823875
flickr,short_step000,5220919991,212,0.7349247932434082,0.7496927976608276,-0.014768004417419434,0.5493316650390625,0.7750233707264957,0.7853010825439783,0.4225521385669708,0.5891262755102041,0.10146285076530612,2267,3615,8,0,5.274541167006958,0.9993229604784524,0.6624290157806124,0.001685182098299265
flickr,short_step000,5237296528,213,0.8129863739013672,0.8634430170059204,-0.05045664310455322,0.41986083984375,0.8852001721911321,0.701241304051289,0.5796484351158142,0.7305285395408163,0.21568080357142858,5633,0,7189,0,5.27306124282109,0.9990425716878678,0.6448650886237911,0.0020793830044567585
flickr,short_step000,5303633386,214,0.8396214246749878,0.6536548733711243,0.18596655130386353,0.8213653564453125,0.9642031118587048,0.6834711975557046,0.42004120349884033,0.5348772321428571,0.1380341198979592,9308,1032,0,0,5.271380681231367,0.998724169815566,0.706859344894027,0.002132735215127468
flickr,short_step000,5344317532,215,0.8308361768722534,0.6841716766357422,0.14666450023651123,0.8367462158203125,0.9882012724117988,0.6317852388699896,0.4491593837738037,0.5389827806122449,0.16474011479591838,3825,137,0,325,5.272256426926074,0.9988900899880607,0.668570981374237,0.0021130687091499567
flickr,short_step000,5480070309,216,0.8726147413253784,0.6970204710960388,0.1755942702293396,0.9020843505859375,1.0,0.5302828902522154,0.492735356092453,0.5847417091836735,0.26229671556122447,8618,0,0,78,5.269558056829888,0.998378852496949,0.5417399327982729,0.002499891445040703
flickr,short_step000,5490101320,217,0.628872275352478,0.5805678367614746,0.04830443859100342,0.5730361938476562,0.6406111882813487,0.9003346686273516,0.30857089161872864,0.39303651147959184,0.030253507653061226,1541,6014,824,29,5.273873732710632,0.999196507314886,0.607347483281739,0.001923197414726019
flickr,short_step000,5601291878,218,0.7811093330383301,0.6436043977737427,0.1375049352645874,0.7804718017578125,0.9334474287133906,0.626779359430605,0.4371502101421356,0.5376275510204082,0.09091996173469388,7192,1140,0,413,5.275036369219251,0.9994167822773833,0.7456505920486869,0.0017478433437645435
flickr,short_step000,5607310495,219,0.6558244228363037,0.4711630940437317,0.18466132879257202,0.8817291259765625,0.6734667311340052,0.8892353778912734,0.25137051939964294,0.4058314732142857,0.0,1796,7773,81,0,5.271098166672578,0.998670644157821,0.6734667311340052,0.0023841853253543377
flickr,short_step000,5697766486,220,0.6435030698776245,0.6876780390739441,-0.04417496919631958,0.5025787353515625,0.6812559742780175,0.6408446866485014,0.3613136112689972,0.3657126913265306,0.12348533163265306,11873,3387,0,0,5.2713911322214,0.9987261498767637,0.5013108813812214,0.002053880598396063
flickr,short_step000,5801923729,221,0.7687304019927979,0.5603252053260803,0.20840519666671753,0.830841064453125,0.8111969111969112,0.7374840945987451,0.3902893364429474,0.4542211415816326,0.11356026785714286,8073,3937,0,227,5.274563899265,0.9993272673682245,0.6362328715269892,0.00161296920850873
flickr,short_step000,5873098388,222,0.7144721746444702,0.49654266238212585,0.21792951226234436,0.8790283203125,0.7819689854386973,0.9507291024851099,0.1790560632944107,0.4851921237244898,0.0009964923469387755,2893,7223,0,0,5.2683170557605905,0.9981437304601195,0.7806502748827954,0.0023367246612906456
flickr,short_step000,5906878321,223,0.7799988985061646,0.6520970463752747,0.1279018521308899,0.7281494140625,0.9091639410110748,0.5392967766091425,0.5010364651679993,0.5855189732142857,0.22781808035714285,7866,2621,0,0,5.27442830574176,0.9993015776036033,0.5490331970337514,0.0017920006066560745
flickr,short_step000,5991393107,224,0.6091034412384033,0.5153192281723022,0.09378421306610107,0.657501220703125,0.5590450878324186,0.9095281956810971,0.2813932001590729,0.389469068877551,0.030074139030612245,7708,8895,0,0,5.26526333327508,0.9975651673400155,0.5337136851587718,0.0030325930565595627
flickr,short_step000,6067281197,225,0.763279914855957,0.5602854490280151,0.2029944658279419,0.823150634765625,0.8274801237976982,0.8924645212872276,0.3138613998889923,0.4985451211734694,0.029974489795918366,6290,3180,1687,0,5.271592542310432,0.9987643093526438,0.7837871048150684,0.002097269520163536
flickr,short_step000,6098668510,226,0.7099523544311523,0.6448242664337158,0.06512808799743652,0.669830322265625,0.7357362824071967,0.8461686091143834,0.4208167791366577,0.5711495535714286,0.04936623086734694,3293,4133,109,166,5.272050267575931,0.9988510307096152,0.684308551916809,0.0025312176439911127
flickr,short_step000,6158154336,227,0.7529098987579346,0.4737922251224518,0.2791176736354828,0.91552734375,0.799571292729705,0.9647816109836257,0.21522511541843414,0.5124162946428571,0.0003985969387755102,2472,6607,0,0,5.266414192016681,0.9977832108680372,0.7990561631259362,0.0025536587927490473
flickr,short_step000,6185482260,228,0.7042831182479858,0.46981924772262573,0.2344638705253601,0.804351806640625,0.695910676901605,0.9728031840174809,0.2576581537723541,0.5107621173469388,0.005042251275510204,4692,10584,0,0,5.274146841901156,0.999248251016597,0.6910305449304285,0.0016228621825575829
flickr,short_step000,6289328021,229,0.7374585866928101,0.7283225059509277,0.009136080741882324,0.584075927734375,0.799134328358209,0.6194409736683789,0.38300588726997375,0.4306640625,0.1281688456632653,8190,4062,0,0,5.270344465974055,0.9985278468244577,0.5774341055174497,0.002217608503997326
flickr,short_step000,6458319057,230,0.7635185718536377,0.653741717338562,0.10977685451507568,0.7012939453125,0.9031752254018032,0.7058102726437251,0.4777691960334778,0.5855189732142857,0.14588647959183673,9700,1180,269,146,5.274259369663893,0.9992695707055395,0.6848310710393342,0.0019489831756800413
flickr,short_step000,6669466181,231,0.6617431640625,0.7274483442306519,-0.06570518016815186,0.439178466796875,0.6551178838412881,0.7774555203509627,0.34365731477737427,0.4088608099489796,0.08093510841836735,2283,4293,807,759,5.273498385867837,0.9991253935049315,0.5614637237300666,0.0017329268157482147
flickr,short_step000,6755812421,232,0.7384640574455261,0.5716319680213928,0.1668320894241333,0.8280181884765625,0.839931484851729,0.9169510541816652,0.268392950296402,0.4263193558673469,0.027861926020408163,3019,4116,0,142,5.268670809546735,0.9982107532152098,0.7924890406254419,0.002417011419311166
flickr,short_step000,6897499873,233,0.7735704779624939,0.6389113664627075,0.13465911149978638,0.7812957763671875,0.8962501656287266,0.6365219027901943,0.37115246057510376,0.4235690369897959,0.08197146045918367,8174,1697,308,3,5.269291260987746,0.9983283049322659,0.7043265476128495,0.0025458515156060457
flickr,short_step000,7178293884,234,0.6649014949798584,0.8118497729301453,-0.14694827795028687,0.32220458984375,0.6764744275905281,0.7565476364273409,0.6705262064933777,0.6825773278061225,0.12820870535714285,197,3919,534,4931,5.274877587047245,0.9993866991544772,0.5791979613733905,0.001724983099848032
flickr,short_step000,7387939334,235,0.7223726511001587,0.7233947515487671,-0.0010221004486083984,0.4957427978515625,0.800852995803811,0.5805325620823776,0.5525423288345337,0.5995097257653061,0.21960698341836735,2045,4313,5,1350,5.274063532522186,0.9992324670891252,0.532011150207924,0.002230898942798376
flickr,short_step000,7560517176,236,0.7570111155509949,0.7036644220352173,0.05334669351577759,0.5650177001953125,0.8352238312868234,0.5626924361019401,0.390043169260025,0.5372488839285714,0.13440688775510204,3466,3706,0,122,5.268842159933086,0.9982432175319997,0.6090544067456334,0.0022789614740759134
flickr,short_step000,7623513024,237,0.8174147605895996,0.6300457119941711,0.18736904859542847,0.815277099609375,0.9274096901215545,0.5552859974031299,0.3301263451576233,0.29163345025510207,0.11832350127551021,7910,1183,0,0,5.266494888348327,0.9977984997234062,0.5528115113787121,0.002819197718054056
flickr,short_step000,7733838448,238,0.8049291372299194,0.7923879027366638,0.012541234493255615,0.6394195556640625,0.8891752577319587,0.6963268906889085,0.5416831374168396,0.7455157844387755,0.1845105229591837,1869,871,342,14,5.274297343231366,0.9992767652380429,0.675645880888151,0.0017754852306097746
flickr,short_step000,7740990330,239,0.6651139259338379,0.45001721382141113,0.21509671211242676,0.8303985595703125,0.6892189424189274,0.8726611226611226,0.30064547061920166,0.4217952806122449,0.0037468112244897957,4743,6553,1,0,5.271619091382618,0.9987693393820957,0.6844172688530665,0.002306954003870487
flickr,short_step000,7897462346,240,0.7411255836486816,0.5780782103538513,0.16304737329483032,0.74591064453125,0.7860041121563347,0.9114271246518694,0.25631409883499146,0.47229751275510207,0.010144292091836735,1531,5548,0,0,5.268975839206851,0.9982685446198704,0.7717098093859979,0.0023712338879704475
flickr,short_step000,8250285374,241,0.7030311822891235,0.46762746572494507,0.23540371656417847,0.8529510498046875,0.709391374445788,0.9738822487826472,0.2328796237707138,0.360172193877551,0.004384566326530612,4100,7684,0,0,5.2738176410423545,0.999185880098181,0.7031562125449461,0.0016844202764332294
flickr,short_step000,8294094053,242,0.665396511554718,0.4591246247291565,0.20627188682556152,0.8264923095703125,0.6355269557409555,0.9533617689976428,0.2251080721616745,0.35511001275510207,0.0003786670918367347,3130,10302,0,0,5.271443015131613,0.9987359796954702,0.6350755196650217,0.002155774272978306
flickr,short_step000,8311669586,243,0.721642017364502,0.7745048999786377,-0.05286288261413574,0.4010467529296875,0.7781108696195258,0.5803644629947082,0.43119555711746216,0.534797512755102,0.18883529974489796,6572,3429,65,0,5.272200527665468,0.9988794992252195,0.5281032231811322,0.0020076828077435493
flickr,short_step000,8396975855,244,0.8100962042808533,0.6913999915122986,0.11869621276855469,0.735443115234375,0.9626285262325336,0.5921105975837185,0.4608312249183655,0.49158960459183676,0.16103316326530612,11490,1007,0,0,5.273603080750052,0.999145229163869,0.628118011353862,0.001935930922627449
flickr,short_step000,9060997789,245,0.6419346332550049,0.5646873712539673,0.0772472620010376,0.673492431640625,0.68351292230414,0.8897114654517844,0.2970229685306549,0.47245695153061223,0.03394052933673469,5726,6483,0,0,5.270006792918972,0.9984638707502563,0.6477633942967707,0.0023300957400351763
flickr,short_step000,9309351423,246,0.7206916809082031,0.6065140962600708,0.11417758464813232,0.6899261474609375,0.7318117848620205,0.6509197779470992,0.33609092235565186,0.36619100765306123,0.09167729591836735,10684,4384,0,0,5.273719479877349,0.9991672823276999,0.5710738671632526,0.0016991980373859406
flickr,short_step000,9456627660,247,0.7387892603874207,0.5292627811431885,0.20952647924423218,0.8281402587890625,0.7729641949762959,0.7861214704315397,0.29513320326805115,0.3740832270408163,0.06554926658163265,4797,5065,0,130,5.27178615508433,0.9988009915367944,0.6593605469535492,0.002019026316702366
flickr,short_step000,9636000842,248,0.673244059085846,0.7525167465209961,-0.07927268743515015,0.41424560546875,0.6682395920541898,0.7975148057987864,0.4672859311103821,0.5485291772959183,0.07571348852040816,2389,9715,0,0,5.270418762392929,0.9985419231421717,0.5989657948235165,0.002277220133692026
flickr,short_step000,9761803312,249,0.7892495393753052,0.625336229801178,0.1639133095741272,0.776702880859375,0.8448560871256321,0.7068130974171243,0.34460118412971497,0.4899752869897959,0.07306281887755102,7534,2433,34,361,5.2729923570745,0.9990295204847324,0.7170504250226953,0.0017941547557711601
flickr,short_step016,10000130166,0,0.6795896291732788,0.4975610375404358,0.18202859163284302,0.7415313720703125,0.6782811229913087,0.9609984053862509,0.24119962751865387,0.4499362244897959,0.0001793686224489796,3392,7461,0,0,5.271673474578086,0.9987796429088243,0.6780903266135334,0.0019966214895248413
flickr,short_step016,10007936344,1,0.8044640421867371,0.6411287784576416,0.16333526372909546,0.79595947265625,0.9187232185367402,0.783418479547992,0.41977056860923767,0.5890664859693877,0.1110092474489796,7423,1650,0,0,5.273381533679816,0.9991032545034954,0.7524371222460519,0.0018645534291863441
flickr,short_step016,10008553263,2,0.7741000652313232,0.8388952016830444,-0.06479513645172119,0.563690185546875,0.7856885623739557,0.378543915050144,0.5563563704490662,0.5743183992346939,0.2512755102040816,6728,2080,0,17,5.272661422387894,0.9989668210725422,0.411765816095425,0.0020466982387006283
flickr,short_step016,10009662863,3,0.6426017880439758,0.5440301895141602,0.09857159852981567,0.6741485595703125,0.6969357180934174,0.7503562381253959,0.4480701684951782,0.5035076530612245,0.11643016581632654,8109,10545,0,0,5.274388154408972,0.9992939704682187,0.5737156692138912,0.0018898602575063705
flickr,short_step016,10013411946,4,0.6601109504699707,0.5607885718345642,0.0993223786354065,0.6298370361328125,0.6487203791469194,0.798946034287239,0.3319062888622284,0.2987683354591837,0.03164859693877551,8878,6129,286,107,5.2747390941774235,0.9993604600750402,0.5973417121767537,0.0016635269857943058
flickr,short_step016,10016382545,5,0.6838034391403198,0.667448103427887,0.01635533571243286,0.5126800537109375,0.7897327394209354,0.6198909129051432,0.4543245732784271,0.5700135522959183,0.1786511479591837,2218,2360,361,3451,5.272908807835502,0.9990136911129979,0.5643821226204877,0.002280088374391198
flickr,short_step016,10031203703,6,0.7786401510238647,0.5697927474975586,0.20884740352630615,0.8621978759765625,0.9044379350530726,0.9090477396479676,0.35608944296836853,0.6295440051020408,0.04161352040816327,3029,2676,0,125,5.275354021836301,0.9994769652475457,0.8486272423678222,0.0014684628695249557
flickr,short_step016,10035917404,7,0.6246626973152161,0.6246798038482666,-1.710653305053711e-05,0.529693603515625,0.5921695289112967,0.8677332963937757,0.38562440872192383,0.43162069515306123,0.046018016581632654,5318,8499,0,0,5.275817297030412,0.999564738102821,0.5520062272353425,0.0013649803586304188
flickr,short_step016,10045181004,8,0.6979846954345703,0.7351596355438232,-0.03717494010925293,0.4844512939453125,0.6671558083904557,0.8142142191256563,0.35943132638931274,0.4061902104591837,0.06620695153061225,4221,4466,0,10,5.270771918757331,0.9986088327087885,0.5885513645794541,0.0022484685759991407
flickr,short_step016,10060697266,9,0.7062605619430542,0.5969701409339905,0.10929042100906372,0.692840576171875,0.7295172437214515,0.953482178525456,0.26025208830833435,0.44899952168367346,0.015644929846938774,1444,6499,0,107,5.268176428789525,0.9981170870504658,0.7105737582904682,0.002448870800435543
flickr,short_step016,10061269855,10,0.6570684909820557,0.5928646326065063,0.06420385837554932,0.600830078125,0.6681399242755646,0.9794135857067044,0.2538812756538391,0.45065369897959184,0.004105548469387755,854,2213,446,0,5.268869250521837,0.9982483501580415,0.6640131924143617,0.0023177512921392918
flickr,short_step016,10067897816,11,0.7212691307067871,0.8146872520446777,-0.09341812133789062,0.37841796875,0.6521977806532565,0.4096596226786858,0.47176483273506165,0.4045958227040816,0.21815210459183673,10006,3837,0,97,5.273836314806463,0.999189418059236,0.35094419242536135,0.001809131819754839
flickr,short_step016,10069511285,12,0.7944328784942627,0.6947261691093445,0.09970670938491821,0.7302093505859375,0.8657205582562333,0.8630139127716117,0.35850656032562256,0.6374561543367347,0.060845822704081634,3195,3766,245,0,5.271715526230521,0.9987876100817922,0.7900709828839659,0.0020584617741405964
flickr,short_step016,10079676496,13,0.7403132319450378,0.6018979549407959,0.13841527700424194,0.765899658203125,0.889397681587914,0.8229465536798559,0.4091816544532776,0.5973772321428571,0.04083625637755102,5632,2847,0,0,5.273504405205417,0.999126533938205,0.828210250642134,0.002034007804468274
flickr,short_step016,10080652613,14,0.7539588212966919,0.45936694741249084,0.29459187388420105,0.9014129638671875,0.8289757412398921,0.9628991859737007,0.2297729253768921,0.5092474489795918,0.014090401785714286,2988,5035,0,0,5.270786298594864,0.9986115571356835,0.8096883535722513,0.0020249951630830765
flickr,short_step016,10106776154,15,0.6295497417449951,0.5761908292770386,0.05335891246795654,0.6096038818359375,0.6319229550017359,0.8213584994506357,0.3901509940624237,0.5078922193877551,0.06772161989795919,1797,4768,1211,2057,5.275801834043384,0.9995618084606995,0.5731281573867448,0.0014009536243975163
flickr,short_step016,10109936483,16,0.7834407687187195,0.629718542098999,0.15372222661972046,0.75531005859375,0.9214189354917832,0.7051384326607226,0.3591359257698059,0.42470503826530615,0.10134327168367346,10222,1699,0,0,5.272016060701349,0.998844549820739,0.7024026550740896,0.0019230600446462631
flickr,short_step016,10110769444,17,0.7005830407142639,0.7464057803153992,-0.045822739601135254,0.498046875,0.7793347516569838,0.6731156577970953,0.4544152617454529,0.5639947385204082,0.16541772959183673,2246,5272,0,263,5.27377014862083,0.9991768821084459,0.5817757009345794,0.0017504976131021976
flickr,short_step016,10111706074,18,0.588664174079895,0.5162513852119446,0.07241278886795044,0.6828155517578125,0.5612784242147691,0.8374751773049646,0.29839223623275757,0.3512635522959184,0.0030691964285714285,5603,7307,0,0,5.273487374327349,0.9991233072409529,0.5580107364282474,0.0018542562611401081
flickr,short_step016,10119607346,19,0.5416135787963867,0.6073315143585205,-0.06571793556213379,0.42071533203125,0.39701670415008744,0.5811807079745624,0.3930260241031647,0.35413345025510207,0.07278380102040816,3617,10475,0,44,5.273638072565893,0.999151858768965,0.34813828442361827,0.001996304839849472
flickr,short_step016,10119736773,20,0.6745166182518005,0.365584135055542,0.30893248319625854,0.9135616987179487,0.7630365572510703,0.9594837106570955,0.2206486463546753,0.5774872448979592,0.0,56,10646,0,0,5.275568970689486,0.9995176897992205,0.7630365572510703,0.001500105019658804
flickr,short_step016,10129791115,21,0.7776026725769043,0.6233698129653931,0.15423285961151123,0.737030029296875,0.8432492052163758,0.7603845703810601,0.3907737135887146,0.5109813456632653,0.11385921556122448,1848,2286,92,0,5.272892185560018,0.9990105418302413,0.6761640509841325,0.001828834880143404
flickr,short_step016,10129813456,22,0.7130911946296692,0.488653302192688,0.2244378924369812,0.864166259765625,0.7594687396510553,0.940979570681985,0.35248565673828125,0.4614357461734694,0.019331951530612245,5469,7947,0,0,5.276235511463921,0.9996439736747079,0.7346281590882269,0.0013481052592396736
flickr,short_step016,10163352444,23,0.6942012310028076,0.44747117161750793,0.24673005938529968,0.8646392822265625,0.7719036524246132,0.9706799881961131,0.2682770788669586,0.47275589923469385,0.009845344387755101,5139,6357,0,0,5.272655546840886,0.998965707882059,0.759328573548568,0.001969690900295973
flickr,short_step016,10165890496,24,0.6165144443511963,0.5568426847457886,0.059671759605407715,0.61590576171875,0.5568878532159905,0.8609051482932288,0.2594947814941406,0.2849170918367347,0.03579400510204082,6175,3977,0,0,5.264294280922831,0.9973815691397465,0.5150335823237713,0.002901115920394659
flickr,short_step016,10173808724,25,0.7189673185348511,0.4940575957298279,0.2249097228050232,0.8058700561523438,0.7788341998191681,0.9664294229016198,0.2536896765232086,0.5684390943877551,0.009466677295918368,3492,3742,13,0,5.270892930587165,0.9986317598025798,0.7685198092954526,0.002029344206675887
flickr,short_step016,10202025415,26,0.6515488624572754,0.5712641477584839,0.0802847146987915,0.6371002197265625,0.5781676894984692,0.9586596248406484,0.25013333559036255,0.4377391581632653,0.011639030612244899,786,11996,0,117,5.274507722451814,0.9993166240198297,0.5690426322545774,0.0018036998808383942
flickr,short_step016,10221582415,27,0.7070386409759521,0.7595711946487427,-0.05253255367279053,0.453948974609375,0.7104977903777203,0.7283154979657425,0.5162080526351929,0.5829280931122449,0.14764030612244897,3318,4681,22,2085,5.276300233498988,0.9996562360144345,0.5697302790815849,0.0012820465490221977
flickr,short_step016,10234680056,28,0.62236487865448,0.6360113620758057,-0.013646483421325684,0.5055389404296875,0.6401081311801949,0.8107036669970268,0.25875982642173767,0.44240274234693877,0.027543048469387755,1516,9210,418,0,5.271901668118194,0.9988228768199536,0.6101166259831842,0.002035935875028372
flickr,short_step016,10246013484,29,0.6646181344985962,0.49298566579818726,0.17163246870040894,0.77447509765625,0.6228924474555393,0.8727885652642934,0.2913486957550049,0.36949936224489793,0.009048150510204082,3337,11558,0,0,5.272788476872169,0.998990893017257,0.6121935532687651,0.0021919747814536095
flickr,short_step016,10268129763,30,0.7202670574188232,0.4822283387184143,0.23803871870040894,0.8393096923828125,0.8105185442543212,0.865670949487453,0.28554248809814453,0.42966757015306123,0.04175302933673469,8441,4970,0,0,5.272502922846336,0.9989367914972503,0.7429242466462322,0.001857483759522438
flickr,short_step016,10278084464,31,0.7639292478561401,0.7637535333633423,0.00017571449279785156,0.4656524658203125,0.9537335217663276,0.6177927184320317,0.5181208848953247,0.6640027104591837,0.22586495535714285,3387,697,997,588,5.273385223362466,0.9991039535566397,0.6253474912272706,0.002124838763847947
flickr,short_step016,10283938426,32,0.7724283933639526,0.7872623801231384,-0.014833986759185791,0.4809722900390625,0.8412234661426687,0.43396377410835757,0.6685203313827515,0.7471101721938775,0.365055006377551,1654,3341,0,3151,5.276118987921285,0.9996218969389492,0.43202188259351226,0.0015477431006729603
flickr,short_step016,10289643764,33,0.7151954174041748,0.6325621008872986,0.08263331651687622,0.690582275390625,0.8089609747207831,0.709623641180232,0.412832647562027,0.436344068877551,0.11650988520408163,4445,4074,0,0,5.270588556205084,0.9985740925479383,0.6201824242061353,0.0024694777093827724
flickr,short_step016,10304554474,34,0.6352821588516235,0.6246066093444824,0.010675549507141113,0.5845184326171875,0.6166824921481265,0.7864561501560244,0.3177248537540436,0.427913743622449,0.05953045280612245,8098,7774,0,0,5.271522305706622,0.9987510022139504,0.5560275280713886,0.0020521855913102627
flickr,short_step016,10308472565,35,0.7944760322570801,0.7165601253509521,0.07791590690612793,0.6556396484375,0.8642307053022328,0.6134620678805993,0.4440053105354309,0.5067562181122449,0.15479512117346939,3600,2857,101,612,5.2713418475289116,0.9987168123205205,0.6042183142237372,0.002233856590464711
