dataset,model,metric,mean,median,q1,q3,iqr,ci_low,ci_high,valid
flickr,short_step016,coverage,0.7777414291061133,0.7844432151669779,0.6751382689629934,0.8878262326348219,0.2126879636718284,0.7617123983880877,0.7945725252586822,250
flickr,short_step016,precision,0.7434880115521282,0.7667225917688656,0.6250805219763447,0.8853843558678167,0.26030383389147205,0.7226506166058654,0.7634202719084524,250
flickr,short_step016,background_response,0.37849511218070986,0.3627641797065735,0.30077479779720306,0.4432124122977257,0.1424376145005226,0.3650107341349125,0.3923206362918019,250
flickr,short_step016,pred_area_ratio,0.47433753188775507,0.4595224808673469,0.39180086096938777,0.5445681202168368,0.152767259247449,0.4612697046396684,0.4873298270089285,250
flickr,short_step016,fp_area_ratio,0.09866701211734692,0.07161790497448979,0.030203683035714284,0.14548290019132654,0.11527921715561225,0.08757577128507654,0.11001998166454081,250
flickr,short_step016,RemoveFP,4991.804,4256.5,2459.75,7302.25,4842.5,4579.1641,5407.573399999999,250
flickr,short_step016,RemoveTP,4331.5,3817.5,1987.25,6326.5,4339.25,3935.9629,4748.5742,250
flickr,short_step016,AddTP,250.06,0.0,0.0,85.5,85.5,161.40509999999998,359.51879999999994,250
flickr,short_step016,AddFP,382.372,0.0,0.0,277.75,277.75,276.62039999999996,506.7394999999999,250
flickr,short_step016,entropy,5.272047765942263,5.272458990089595,5.270513111715931,5.273929451643241,0.0034163399273099415,5.271738831785334,5.272355401059795,250
flickr,short_step016,normalized_entropy,0.9988505567461207,0.9989284679272681,0.9985597987150028,0.9992070639124983,0.0006472651974954724,0.9987886102321408,0.9989068879807441,250
flickr,short_step016,iou,0.6238827440914751,0.6179735488979805,0.5457421736915751,0.7129524827930527,0.1672103091014776,0.6075994050089297,0.6398209513588713,250
flickr,short_step016,raw_range,0.0020609777150675654,0.0020669877994805574,0.0018415364902466536,0.0022699430119246244,0.0004284065216779709,0.002017676413129084,0.002101836463389918,250
flickr,short_step064,gt_response,0.7306334450244903,0.7291616797447205,0.6764981299638748,0.7844243049621582,0.10792617499828339,0.7215536484122277,0.7394721968114376,250
flickr,short_step064,nearfp_response,0.6383096295812352,0.6328753232955933,0.5602004528045654,0.7053565084934235,0.14515605568885803,0.6252788944222667,0.6511632162308404,247
flickr,short_step064,gt_nearfp_gap,0.09336565597819896,0.10027647018432617,0.033376872539520264,0.17471745610237122,0.14134058356285095,0.07989538686297201,0.10611601328620543,247
flickr,short_step064,gt_vs_nearfp_auroc,0.684406291463102,0.7013702392578125,0.591156005859375,0.8252105712890625,0.2340545654296875,0.6639083812685507,0.7052719818823288,247
flickr,short_step064,coverage,0.7902185257490967,0.795270095144545,0.6883602173344601,0.8962958535087022,0.20793563617424216,0.7734022312353515,0.8059910386792966,250
flickr,short_step064,precision,0.739267071400488,0.7685389793503286,0.6267298300763341,0.8809646430891276,0.2542348130127935,0.7176956648088917,0.7614399096767716,250
flickr,short_step064,background_response,0.39544622045755384,0.386659175157547,0.3222091495990753,0.4521413967013359,0.1299322471022606,0.382520611178875,0.4082805552512407,250
flickr,short_step064,pred_area_ratio,0.4854587053571428,0.4709522480867347,0.4064991230867347,0.5527144451530612,0.14621532206632654,0.4723205038265306,0.4989680185746173,250
flickr,short_step064,fp_area_ratio,0.10300677614795918,0.07749720982142858,0.032022281568877556,0.15122767857142858,0.11920539700255102,0.09082446588010205,0.11486131417410714,250
flickr,short_step064,RemoveFP,4809.068,4074.5,2283.5,7118.75,4835.25,4434.6350999999995,5192.847,250
flickr,short_step064,RemoveTP,4015.0,3403.0,1688.75,5866.25,4177.5,3647.3862999999997,4394.425799999999,250
flickr,short_step064,AddTP,273.824,0.0,0.0,114.25,114.25,180.8629,385.67629999999997,250
flickr,short_step064,AddFP,417.388,0.0,0.0,409.5,409.5,310.21430000000004,539.8823,250
flickr,short_step064,entropy,5.272504221531095,5.272807732907602,5.2710843434846755,5.274190697805924,0.0031063543212486167,5.272209125273191,5.272797088264395,250
flickr,short_step064,normalized_entropy,0.998937037548131,0.9989945412963636,0.9986680251946505,0.9992565600260824,0.0005885348314319527,0.9988819296131797,0.998991198059055,250
flickr,short_step064,iou,0.6295899853702603,0.6251266062525509,0.5475272618983567,0.7215375296360574,0.17401026773770079,0.6134632317226087,0.6458948569128045,250
flickr,short_step064,raw_range,0.0020520681152120233,0.0020530724432319403,0.001825683400966227,0.0022556239273399115,0.0004299405263736844,0.0020088808470638472,0.002094002673495561,250
flickr,lambda025k_best,gt_response,0.6705901678800583,0.6669943630695343,0.6177152991294861,0.7241182923316956,0.10640299320220947,0.661315745872259,0.6803114309906959,250
flickr,lambda025k_best,nearfp_response,0.5543959395364229,0.5586990118026733,0.4533178359270096,0.631524384021759,0.17820654809474945,0.539641872027263,0.5706356091718925,247
flickr,lambda025k_best,gt_nearfp_gap,0.11792636834658109,0.13315802812576294,0.0599808394908905,0.18805208802223206,0.12807124853134155,0.10506684924004532,0.13019657207705715,247
flickr,lambda025k_best,gt_vs_nearfp_auroc,0.7120243581215269,0.740203857421875,0.6170120239257812,0.8344268798828125,0.21741485595703125,0.6924550970571133,0.7322060244764281,247
flickr,lambda025k_best,coverage,0.6835743745958287,0.6655521519068612,0.5795557941401935,0.798292327420244,0.2187365332800505,0.661551308194228,0.7048584576955516,250
flickr,lambda025k_best,precision,0.8064969774147739,0.8333365514549715,0.704519007978352,0.9454437667300108,0.24092475875165886,0.7843612131322315,0.8270463335915255,250
flickr,lambda025k_best,background_response,0.3585974850058556,0.35662180185317993,0.28572841733694077,0.4209761396050453,0.13524772226810455,0.34620687710791825,0.37105500108599665,250
flickr,lambda025k_best,pred_area_ratio,0.38770814732142855,0.3844666772959184,0.3071787308673469,0.46675701530612246,0.15957828443877553,0.3731781329719388,0.4030794304049744,250
flickr,lambda025k_best,fp_area_ratio,0.06374585459183674,0.03733856823979592,0.0034777582908163264,0.10193618463010204,0.09845842633928571,0.05405665856186224,0.07385839445153058,250
flickr,lambda025k_best,RemoveFP,6491.256,5975.5,3213.75,9047.25,5833.5,5972.9618,7014.1673999999975,250
