sample_index,sample_id,group,correction_type,area_AUD,area_IMG,centroid_distance,components_AUD,components_IMG,GT_overlap_AUD,GT_overlap_IMG
3994,hnpnc72pQOQ_000677,OGL_RESCUE,SHRINK,0.7043407206632653,0.6093351403061225,2.9245420146594863,1,1,17319.0,16082.0
4017,iHL96O04zDo_000002,OGL_RESCUE,SHRINK,0.525031887755102,0.4531847895408163,5.92172741647381,1,1,9920.0,9886.0
4018,iHL96O04zDo_000012,OGL_RESCUE,SHRINK,0.5574577487244898,0.41330516581632654,18.179535309834982,1,1,10686.0,10463.0
4023,iPFoT3Iz234_000010,OGL_RESCUE,MIXED,0.433773118622449,0.47000558035714285,2.732599597415354,1,1,13004.0,12652.0
4062,iz8en2Dt7vE_000017,OGL_RESCUE,SHRINK,0.18740035076530612,0.13404815051020408,9.448109884391629,1,1,6483.0,5743.0
4069,j42ETHcp044_000000,OGL_RESCUE,SHRINK,0.7535674426020408,0.6516462053571429,2.4226184948460956,1,1,15554.0,15618.0
4074,j7Vej9AOKY0_000031,OGL_RESCUE,SHRINK,0.49141023596938777,0.4324976084183674,5.262236668152988,1,1,9641.0,9120.0
4079,jEP-WEblweY_000115,OGL_RESCUE,SHRINK,0.5154456313775511,0.41695232780612246,3.0997462598818153,1,1,11640.0,10701.0
4083,jH6-RU2or84_000040,OGL_RESCUE,EXPAND,0.3235012755102041,0.4901147959183674,15.26565342057407,1,1,16064.0,24165.0
4089,jQEi2K1fvRI_000263,IMG_ONLY,SHRINK,0.8514229910714286,0.7332190688775511,4.750260800505813,1,1,21143.0,20986.0
4089,jQEi2K1fvRI_000263,OGL_RESCUE,SHRINK,0.8514229910714286,0.7332190688775511,4.750260800505813,1,1,21143.0,20986.0
4090,jR-H47v1arg_000080,IMG_ONLY,SHRINK,0.6099529655612245,0.45950255102040816,18.504607511653294,1,1,13972.0,13976.0
4090,jR-H47v1arg_000080,OGL_RESCUE,SHRINK,0.6099529655612245,0.45950255102040816,18.504607511653294,1,1,13972.0,13976.0
4107,jbffNajOX7M_000019,OGL_RESCUE,MIXED,0.5151466836734694,0.4764030612244898,1.6099109460918786,1,1,11500.0,11486.0
4113,jin4FoKXn1o_000180,OGL_RESCUE,MIXED,0.341796875,0.33516023596938777,4.5773195061857095,1,1,8348.0,8369.0
4138,k4ExqQTNklk_000210,OGL_RESCUE,MIXED,0.5112603635204082,0.5124561543367347,5.996217694147918,1,1,11016.0,10735.0
4149,kH6fFjIZkB0_000030,IMG_ONLY,MIXED,0.4807278380102041,0.4364038584183674,9.342673426279635,1,1,12488.0,12865.0
4149,kH6fFjIZkB0_000030,OGL_RESCUE,MIXED,0.4807278380102041,0.4364038584183674,9.342673426279635,1,1,12488.0,12865.0
4155,kLNtUnSm7lc_000060,OGL_RESCUE,SHRINK,0.6018614477040817,0.49547592474489793,4.969255354836706,1,1,11319.0,11233.0
4156,kLySMIzASNE_000030,IMG_ONLY,SHRINK,0.4733139349489796,0.22377232142857142,40.431012472936516,1,1,6674.0,6440.0
4160,kO_VmIHmggc_000045,IMG_ONLY,EXPAND,0.3700573979591837,0.432437818877551,2.983180241614216,1,1,12337.0,14157.0
4160,kO_VmIHmggc_000045,OGL_RESCUE,EXPAND,0.3700573979591837,0.432437818877551,2.983180241614216,1,1,12337.0,14157.0
4166,kRoKSjo1ONs_000226,OGL_RESCUE,SHRINK,0.49980070153061223,0.36118861607142855,27.886087111091083,1,2,15927.0,10298.0
4183,kiA86HI-GLU_000140,IMG_ONLY,SHRINK,0.3950892857142857,0.2626155931122449,13.763498012011626,1,1,8312.0,7550.0
4198,ksk9rjj5WB0_000030,IMG_ONLY,SHRINK,0.6757015306122449,0.5620615433673469,12.925597413835385,1,1,17478.0,17314.0
4198,ksk9rjj5WB0_000030,OGL_RESCUE,SHRINK,0.6757015306122449,0.5620615433673469,12.925597413835385,1,1,17478.0,17314.0
4216,l3abwXzDR1g_000030,OGL_RESCUE,MIXED,0.4767219387755102,0.5192323022959183,4.679381471821331,1,1,11454.0,11573.0
4223,l7oD9WX-1CU_000010,IMG_ONLY,MIXED,0.3544323979591837,0.36292251275510207,4.672866610256674,1,1,10772.0,11294.0
4234,lF1C6JSDZJU_000209,OGL_RESCUE,SHRINK,0.38919005102040816,0.29374601403061223,13.699106515018,1,2,8550.0,7011.0
4236,lI3P985JB7k_000149,OGL_RESCUE,SHRINK,0.37673389668367346,0.3235610650510204,3.818063162372099,1,1,9747.0,8715.0
4240,lLdaRlWf2GU_000040,OGL_RESCUE,MIXED,0.6337093431122449,0.6349848533163265,2.972452674562649,1,1,13617.0,13948.0
4255,lbnENIVqZk0_000207,IMG_ONLY,SHRINK,0.7033043686224489,0.5824697066326531,12.667637729475771,1,1,16891.0,16755.0
4255,lbnENIVqZk0_000207,OGL_RESCUE,SHRINK,0.7033043686224489,0.5824697066326531,12.667637729475771,1,1,16891.0,16755.0
4263,ljjWDXhYU9A_000018,OGL_RESCUE,SHRINK,0.6004862882653061,0.5075135522959183,12.334692279060487,1,1,12483.0,12535.0
4272,lqeAf-DqE3I_000140,IMG_ONLY,SHRINK,0.4970105229591837,0.37282764668367346,13.309156716474407,2,1,9877.0,9877.0
4272,lqeAf-DqE3I_000140,OGL_RESCUE,SHRINK,0.4970105229591837,0.37282764668367346,13.309156716474407,2,1,9877.0,9877.0
4277,lutN6JqHO_s_000097,IMG_ONLY,SHRINK,0.29549984056122447,0.25613839285714285,4.30028660403319,1,1,6723.0,6723.0
4277,lutN6JqHO_s_000097,OGL_RESCUE,SHRINK,0.29549984056122447,0.25613839285714285,4.30028660403319,1,1,6723.0,6723.0
4278,lutN6JqHO_s_000173,IMG_ONLY,SHRINK,0.29137436224489793,0.2501195790816326,7.428384371632758,1,1,7055.0,7055.0
4278,lutN6JqHO_s_000173,OGL_RESCUE,SHRINK,0.29137436224489793,0.2501195790816326,7.428384371632758,1,1,7055.0,7055.0
4304,mFZRSbjdhNg_000001,OGL_RESCUE,SHRINK,0.5656289859693877,0.3733059630102041,19.097184279301022,1,1,12295.0,10136.0
4311,mMADjF3VZdU_000395,OGL_RESCUE,MIXED,0.5163823341836735,0.4946189413265306,4.831220427260074,1,1,14268.0,14250.0
4320,mTM0WQRcfNU_000050,IMG_ONLY,SHRINK,0.4846938775510204,0.3453842474489796,15.13081477879177,1,1,9345.0,9278.0
4320,mTM0WQRcfNU_000050,OGL_RESCUE,SHRINK,0.4846938775510204,0.3453842474489796,15.13081477879177,1,1,9345.0,9278.0
4358,mxH5Ueh1fYo_000536,IMG_ONLY,EXPAND,0.326969068877551,0.41344467474489793,18.985856273908926,1,1,16240.0,20470.0
4371,n4jf0RXGw7I_000019,OGL_RESCUE,EXPAND,0.5056002869897959,0.651725924744898,12.753854468745688,1,1,13037.0,13115.0
4394,nMoJVla31tc_000120,OGL_RESCUE,MIXED,0.7297512755102041,0.6979033801020408,3.4812154610252017,1,1,16941.0,15951.0
4405,ncHAOlb2wgw_000068,OGL_RESCUE,EXPAND,0.30797592474489793,0.3444076849489796,1.9871489415594896,1,1,6756.0,6762.0
4441,o0mATRdzZSc_000050,IMG_ONLY,MIXED,0.46131616709183676,0.47325414540816324,5.059142287254449,1,1,14280.0,15623.0
4441,o0mATRdzZSc_000050,OGL_RESCUE,MIXED,0.46131616709183676,0.47325414540816324,5.059142287254449,1,1,14280.0,15623.0
4443,o3F3tUpmVaw_000030,OGL_RESCUE,MIXED,0.6187420280612245,0.5714086415816326,2.1235278878567176,1,1,15251.0,13709.0
4444,o4SLkvEa8Mk_000184,OGL_RESCUE,SHRINK,0.4187061543367347,0.31357621173469385,8.584114825102109,1,1,14386.0,12928.0
4455,oE64sF3UtfU_000010,OGL_RESCUE,MIXED,0.5170798788265306,0.5113400829081632,6.56427930941871,1,1,11726.0,11355.0
4460,oIgPIGUQ8yY_000030,OGL_RESCUE,EXPAND,0.49671157525510207,0.5499242665816326,4.590968011118522,1,1,11550.0,11551.0
4487,ol8ZVX3qLQY_000106,IMG_ONLY,SHRINK,0.4524075255102041,0.38143734056122447,6.86084132448343,1,1,9579.0,9579.0
4487,ol8ZVX3qLQY_000106,OGL_RESCUE,SHRINK,0.4524075255102041,0.38143734056122447,6.86084132448343,1,1,9579.0,9579.0
4509,p6EUe5qs7aw_000668,IMG_ONLY,SHRINK,0.5930325255102041,0.48024952168367346,16.19270875729318,1,1,14733.0,14388.0
4516,pH-qdjZgqis_000113,OGL_RESCUE,MIXED,0.4522082270408163,0.44431600765306123,5.997202206568357,1,1,10165.0,10114.0
4518,pI2gLesgVes_000009,OGL_RESCUE,SHRINK,0.4036192602040816,0.33793048469387754,0.5114887132790158,1,1,8455.0,8434.0
4542,pawRXvTZnRo_000080,OGL_RESCUE,SHRINK,0.670280612244898,0.5275231186224489,13.763714792528896,1,1,19779.0,13737.0
4543,pb1RbeEwwmc_000005,OGL_RESCUE,MIXED,0.41523836096938777,0.41336495535714285,2.4899707875889185,1,1,8824.0,8824.0
4550,pf00DOALuZ0_000293,OGL_RESCUE,EXPAND,0.4069674744897959,0.45742984693877553,6.587377431408313,1,1,15788.0,16892.0
4557,pjuyGQPd4S4_000039,OGL_RESCUE,MIXED,0.36559311224489793,0.33986367984693877,8.582535726226958,1,1,7440.0,7440.0
4582,q45BrzW-_xQ_000020,OGL_RESCUE,MIXED,0.6328125,0.6187021683673469,0.48138410111941604,1,1,14618.0,14688.0
4584,q797zkZNePo_000206,IMG_ONLY,SHRINK,0.5658482142857143,0.4507533482142857,21.728594267112197,3,1,12782.0,13172.0
4636,qigQFZRmydQ_000191,OGL_RESCUE,MIXED,0.6358019770408163,0.6084382971938775,5.981149538340135,1,1,15191.0,14613.0
4642,qnPXk4FMUhA_000037,IMG_ONLY,EXPAND,0.4073860012755102,0.5336615114795918,22.809576523263324,2,1,15363.0,22881.0
4647,qrZAB7XymYU_000109,OGL_RESCUE,MIXED,0.5445033482142857,0.49123086734693877,4.663797817598867,1,1,12276.0,12275.0
4654,r-QpsjA-LHo_000054,IMG_ONLY,SHRINK,0.39773995535714285,0.29530054209183676,30.107381020555934,1,2,10041.0,9483.0
4654,r-QpsjA-LHo_000054,OGL_RESCUE,SHRINK,0.39773995535714285,0.29530054209183676,30.107381020555934,1,2,10041.0,9483.0
4679,rMwYBw7zMmY_000073,OGL_RESCUE,MIXED,0.36168686224489793,0.3491908482142857,7.506039291105443,1,1,7740.0,7708.0
4684,rOolowH8rI4_000023,OGL_RESCUE,SHRINK,0.4516701211734694,0.3671875,5.818030142040195,1,2,6674.0,6674.0
4730,rzxqz7XqLHA_000220,IMG_ONLY,SHRINK,0.4678531568877551,0.412288743622449,5.7206625744385935,1,1,11334.0,11272.0
4730,rzxqz7XqLHA_000220,OGL_RESCUE,SHRINK,0.4678531568877551,0.412288743622449,5.7206625744385935,1,1,11334.0,11272.0
4732,s2N0szde6QA_000196,OGL_RESCUE,MIXED,0.6312779017857143,0.5839445153061225,1.671568296459798,1,1,11677.0,11387.0
4749,sIvDDObKvoI_000130,OGL_RESCUE,MIXED,0.7507374043367347,0.7037826849489796,5.007700397677074,1,1,17607.0,17628.0
4752,sP0anQjatZQ_000032,OGL_RESCUE,EXPAND,0.36483577806122447,0.41745057397959184,8.549842157122248,1,1,8099.0,8099.0
4766,sgkwq9a7mgU_000000,OGL_RESCUE,MIXED,0.3403220663265306,0.3649154974489796,6.277043163402265,1,1,7839.0,7839.0
4769,snR9TvRupjU_000000,OGL_RESCUE,SHRINK,0.6795878507653061,0.5001195790816326,3.3301217145829582,1,1,12330.0,11181.0
4819,ti2rs-r9r3A_000001,OGL_RESCUE,SHRINK,0.6876793686224489,0.5469347895408163,21.628929618849018,1,1,9588.0,9588.0
4834,tq3Hlgw2ZB0_000180,OGL_RESCUE,MIXED,0.6500717474489796,0.589485012755102,0.7137582990916409,1,1,15193.0,14565.0
4835,trg8QrMK6dc_000002,OGL_RESCUE,SHRINK,0.8119419642857143,0.5843630420918368,6.086679018011794,1,1,14996.0,13884.0
4838,tw3R0zsmGho_000003,IMG_ONLY,SHRINK,0.37643494897959184,0.3120017538265306,5.412393735638099,1,1,10225.0,9618.0
4838,tw3R0zsmGho_000003,OGL_RESCUE,SHRINK,0.37643494897959184,0.3120017538265306,5.412393735638099,1,1,10225.0,9618.0
4840,tyjP12Yob3I_000044,IMG_ONLY,EXPAND,0.29689492984693877,0.3487922512755102,11.15436865367568,1,1,13709.0,16085.0
4846,u0aPBeSCVvI_000000,OGL_RESCUE,MIXED,0.38536352040816324,0.39700255102040816,2.4202829146666005,1,1,9435.0,9560.0
4868,uLdRi__nG2c_000030,IMG_ONLY,EXPAND,0.3506457270408163,0.4045360331632653,8.72768583901132,1,1,17594.0,20298.0
4868,uLdRi__nG2c_000030,OGL_RESCUE,EXPAND,0.3506457270408163,0.4045360331632653,8.72768583901132,1,1,17594.0,20298.0
4869,uNDLAH1xjO4_000095,IMG_ONLY,MIXED,0.443538743622449,0.4202407525510204,9.270560949264622,1,1,11027.0,11251.0
4869,uNDLAH1xjO4_000095,OGL_RESCUE,MIXED,0.443538743622449,0.4202407525510204,9.270560949264622,1,1,11027.0,11251.0
4875,uWUAuCEknZ8_000067,OGL_RESCUE,EXPAND,0.4913703762755102,0.5468949298469388,4.487348223641733,1,1,12695.0,12385.0
4876,ub4VKXpuZds_000030,OGL_RESCUE,MIXED,0.4491589604591837,0.46837133290816324,24.455190997789533,2,1,13248.0,16578.0
4882,uiLrE9GB0Uw_000023,OGL_RESCUE,MIXED,0.46805245535714285,0.4575095663265306,10.496655079775756,1,1,11456.0,11189.0
4885,ulQVPou-bTw_000003,IMG_ONLY,SHRINK,0.6664939413265306,0.48044882015306123,13.476430764638248,1,1,15814.0,13758.0
4885,ulQVPou-bTw_000003,OGL_RESCUE,SHRINK,0.6664939413265306,0.48044882015306123,13.476430764638248,1,1,15814.0,13758.0
4913,vJ29SrUu6n4_000036,OGL_RESCUE,MIXED,0.3501474808673469,0.36796476403061223,5.073618009965645,1,1,8063.0,8065.0
4916,vOzH8Cfagng_000054,IMG_ONLY,SHRINK,0.7300701530612245,0.48024952168367346,18.200906767211958,1,2,14022.0,13840.0
4916,vOzH8Cfagng_000054,OGL_RESCUE,SHRINK,0.7300701530612245,0.48024952168367346,18.200906767211958,1,2,14022.0,13840.0
4921,vVle7Qb4tDU_000056,IMG_ONLY,SHRINK,0.4287109375,0.3696189413265306,22.506383550525893,2,1,9942.0,10171.0
4921,vVle7Qb4tDU_000056,OGL_RESCUE,SHRINK,0.4287109375,0.3696189413265306,22.506383550525893,2,1,9942.0,10171.0
4923,vY7O2jWCWdQ_000374,OGL_RESCUE,MIXED,0.35819913903061223,0.356624681122449,5.209214755514844,3,2,17232.0,17113.0
4926,vcZ3gN9ZRcA_000100,OGL_RESCUE,MIXED,0.538444674744898,0.5645727040816326,3.443878692714742,1,1,13395.0,13395.0
4958,wDg2v3NuCoQ_000075,OGL_RESCUE,SHRINK,0.5866549744897959,0.5030691964285714,6.902167543463993,1,1,12471.0,12105.0
4964,wOzgCyoi9l8_000006,OGL_RESCUE,SHRINK,0.44688695790816324,0.3935546875,11.437727406537288,1,1,11493.0,10199.0
4974,wfRWvI16wxw_000047,OGL_RESCUE,MIXED,0.48184390943877553,0.46578045280612246,1.4548066319353374,1,1,10924.0,10908.0
5005,xAmYnybedFw_000117,OGL_RESCUE,MIXED,0.6330915178571429,0.5820711096938775,3.4739729219877162,1,1,10769.0,10647.0
5030,xbD9dc3D4tw_000034,OGL_RESCUE,MIXED,0.6438137755102041,0.6348054846938775,0.6924099907649597,1,2,16270.0,14313.0
5038,xiTI9orA7SA_000021,OGL_RESCUE,EXPAND,0.35078523596938777,0.4458506058673469,15.70102279487284,2,1,10151.0,13404.0
5039,xjgC2ajAK0M_000001,OGL_RESCUE,SHRINK,0.570671237244898,0.48856026785714285,12.76235367573163,1,1,15680.0,12735.0
5040,xkm6iX4LUcQ_000182,OGL_RESCUE,SHRINK,0.38651945153061223,0.33165258290816324,9.461946834188275,1,1,7415.0,6677.0
5042,xoXTlNWkC7w_000170,OGL_RESCUE,MIXED,0.6125239158163265,0.6221699617346939,1.7608256762477321,1,1,14307.0,14315.0
5054,y0d6Crj5U8g_000069,OGL_RESCUE,MIXED,0.606804049744898,0.5596101721938775,8.607604316217817,1,1,13734.0,12523.0
5057,y3b46Xk89rM_000114,IMG_ONLY,SHRINK,0.6219706632653061,0.4888193558673469,4.424555324970672,1,1,12474.0,12374.0
5057,y3b46Xk89rM_000114,OGL_RESCUE,SHRINK,0.6219706632653061,0.4888193558673469,4.424555324970672,1,1,12474.0,12374.0
5058,y4T4YGZKamk_000240,OGL_RESCUE,SHRINK,0.6094347895408163,0.5223413584183674,4.830850593245546,1,1,11323.0,11119.0
5082,ycjnLHuYx7U_000035,IMG_ONLY,SHRINK,0.34048150510204084,0.23385682397959184,24.925745237567863,1,2,8428.0,8416.0
5082,ycjnLHuYx7U_000035,OGL_RESCUE,SHRINK,0.34048150510204084,0.23385682397959184,24.925745237567863,1,2,8428.0,8416.0
5088,yl5ar5m-rk4_000091,OGL_RESCUE,MIXED,0.4406688456632653,0.4111328125,3.1410454599251305,1,1,12720.0,12091.0
5093,yrOG_y_XhuA_000011,IMG_ONLY,SHRINK,0.32045200892857145,0.24778778698979592,4.173869064134477,1,1,7928.0,7821.0
5093,yrOG_y_XhuA_000011,OGL_RESCUE,SHRINK,0.32045200892857145,0.24778778698979592,4.173869064134477,1,1,7928.0,7821.0
5104,z6oOz1AYk7Y_000041,IMG_ONLY,SHRINK,0.5559430803571429,0.39333545918367346,19.281517620504008,1,1,12852.0,11225.0
5104,z6oOz1AYk7Y_000041,OGL_RESCUE,SHRINK,0.5559430803571429,0.39333545918367346,19.281517620504008,1,1,12852.0,11225.0
5123,zQ6QCEz5fPU_000057,OGL_RESCUE,MIXED,0.44248246173469385,0.41017617984693877,2.2141016657858366,1,1,8262.0,8262.0
5132,zey5f-NjbtE_000201,OGL_RESCUE,EXPAND,0.36852279974489793,0.5615832270408163,27.627269265231487,3,2,8568.0,10234.0
