dataset,model,sample_id,AUD,IMG_QUERY,OBJ_PRIOR,IQR,OGL,EXTRA_IQR_OGL
vggss,short_step000,W7EC4nQ6Qqk_000068,0.6432272923564128,0.6337565674255692,0.720042923572195,0.6389361933403385,0.7068709836875927,0.6660901563937442
vggss,short_step000,WAUn8kFhvZw_000000,0.4546737596352188,0.46484098203492974,0.4673034906762868,0.4474308905735508,0.5361389025976939,0.49631909495487253
vggss,short_step000,WBYa_u20cVo_000000,0.12773066049858647,0.17736779614576673,0.15940983080747334,0.15122470713525027,0.12082168469673028,0.12710184770794705
vggss,short_step000,WCC01d0hcBQ_000024,0.5622973756953213,0.5450074464032141,0.4205209994683679,0.5516731945303374,0.5125761901087879,0.547274994498643
vggss,short_step000,WDoZneKkmVg_000030,0.30642120439170456,0.3076923076923077,0.28986482353660775,0.3103332085361288,0.32133715377268385,0.3105083740921891
vggss,short_step000,WEHe6W_D4lo_000041,0.4578999668764492,0.45813718897108274,0.36383128165317363,0.4593973697353088,0.40855179956933385,0.43272567981938875
vggss,short_step000,WElvc92V5Q4_000617,0.20801551389786685,0.20887514202752178,0.2415948479969694,0.2078315192889805,0.21438172043010753,0.20818899819869752
vggss,short_step000,WF7ugi9ipYw_000120,0.04158493526873284,0.0455310162150553,0.09139900840698427,0.042928014579325706,0.06037592557433074,0.04839630179203287
vggss,short_step000,WFJ96PH4rvo_000020,0.5492793899049958,0.5147856006751712,0.3876324738353858,0.534253230978525,0.5171634457910252,0.5329926104365377
vggss,short_step000,WFV3FUlTzas_000061,0.3750989184911633,0.35636485975019977,0.5249324026913161,0.3699648025029331,0.4285786366617892,0.3893234527240291
vggss,short_step000,WFgIargH3-4_000039,0.12714776632302405,0.09893547247868423,0.20824041626845066,0.11510242413570464,0.1647068704854695,0.1376526744349291
vggss,short_step000,WFjx0sH7mlc_000020,0.709871400108676,0.637466157326707,0.6574990964943983,0.6778620307009432,0.6907963896037989,0.6899698285377879
vggss,short_step000,WGYzVpMeSEg_000210,0.15302896167952448,0.22644833661519329,0.23830625307730183,0.17923270626573842,0.21153846153846154,0.20234113712374582
vggss,short_step000,WGqz-OVwLGs_000040,0.6678589392499861,0.609622711072877,0.5067689103474392,0.6405846947549441,0.6359233522846915,0.6406587922142738
vggss,short_step000,WGuc_McKm_4_000030,0.4578781925343811,0.48891640372249073,0.49728141072740634,0.47190876829219663,0.4590419606386929,0.4650235731534363
vggss,short_step000,WJIcGFOnRXs_000040,0.5824563856938083,0.5725243590629535,0.7252444987775061,0.5813791178112786,0.6942767860964856,0.6419417475728155
vggss,short_step000,WJLbFJxe11o_000030,0.30924393127912636,0.2951407328730749,0.536325831702544,0.3001215066828676,0.37395912187736563,0.3344365879344065
vggss,short_step000,WJORWlj6BW8_000030,0.4259182341422892,0.4367316528001987,0.41220462543991954,0.4372184858394521,0.5082091090197156,0.4791927718789158
vggss,short_step000,WJV6Ey6hXEw_000005,0.74259322613753,0.6772644253534466,0.5029585798816568,0.7106784092472822,0.6690758543260122,0.6911887527839644
vggss,short_step000,WJVc82XgbZk_000014,0.5687321452863556,0.5132089603050317,0.3902380626624709,0.5505442176870748,0.5464665032679739,0.5584163803952247
vggss,short_step000,WLEZDT_vGuM_000016,0.4424709416220452,0.37365338001615944,0.38492384964355153,0.4075713530655391,0.4131780505718183,0.4178370549998316
vggss,short_step000,WLPj0LIokkM_000020,0.4022906496432595,0.37579189103579347,0.5128895006882743,0.39246027231008457,0.45952431969145063,0.41555190487366034
vggss,short_step000,WLX3Db60418_000020,0.5849654377880185,0.5486144263338562,0.7000566957704956,0.5481417576679456,0.6640576358623144,0.6187229461502232
vggss,short_step000,WMPQ44bukK0_000397,0.11176857330703485,0.12669548367864064,0.11058864507140369,0.11737089201877934,0.15174055340672418,0.13254327147980663
vggss,short_step000,WMXkrLwPVCU_000098,0.6704129920412992,0.6329920364050057,0.647708216880939,0.66067676655977,0.6880249580033597,0.6754173862982153
vggss,short_step000,WMZ3ZAMcE3s_000220,0.30523832502278697,0.3487503062974761,0.4786161335187761,0.32684579170972555,0.3860446192445921,0.3527042934142866
vggss,short_step000,WQQfK8Bqkw0_000230,0.4824481537683359,0.4340559249476273,0.47323818019625336,0.465199315235999,0.47842401500938087,0.4672007255139057
vggss,short_step000,WQcS2qPupwQ_000094,0.10359467874327767,0.15232053040695015,0.07574440968601552,0.12289255158530447,0.06395300736328287,0.07052467352363342
vggss,short_step000,WSuGM1DGvCM_000006,0.7523614086972267,0.7164857510241919,0.3890713645864437,0.7399343511910139,0.6355617603198274,0.7118685705512052
vggss,short_step000,WTQhmOYZNJQ_000024,0.6280700630823913,0.72335342153122,0.6211878765060241,0.6567479674796748,0.7041029497785577,0.6976684224096652
vggss,short_step000,WTlaLznHD1c_000053,0.11517023705593983,0.09361353711790393,0.164240566941199,0.10738213011082587,0.13339037100412227,0.11933755479785679
vggss,short_step000,WUJXiIqMhCs_000036,0.5625219265273392,0.5467212705388803,0.6250722496949457,0.5574337881219904,0.618207204691427,0.5879299496644296
vggss,short_step000,WUZOa6rFj6s_000030,0.8130097741826761,0.7429656247881212,0.52479520187244,0.7757041058703766,0.6952441433813152,0.7442103066972668
vggss,short_step000,WUiy_6hI-xU_000061,0.5173600250234595,0.5032039200904637,0.36336991768520827,0.5141172820353708,0.45828056845363724,0.49218866240142833
vggss,short_step000,WVS46ZGovGw_000030,0.20223413762287756,0.29307776986336853,0.024070180526353947,0.23991518685396238,0.2582542922319606,0.22661726416983777
vggss,short_step000,WWkwE6vhGwY_000030,0.6373171670515781,0.6521155137676293,0.5853603603603603,0.6431020669764461,0.5593307593307594,0.5975546975546976
vggss,short_step000,WZLxZKna7xY_000276,0.6602535542144274,0.7092179417895468,0.46044191019244474,0.6920524506276485,0.5741662518666003,0.6383857382344523
vggss,short_step000,W_-t9sBGOg4_000072,0.5642006177379026,0.5650941090197995,0.7150498919864211,0.5626347774946089,0.650636282923942,0.607153385084013
vggss,short_step000,W_Rr3hZw4Yk_000007,0.6123857734534218,0.5923082243895691,0.7172408489695479,0.6099646029519802,0.6600336322869955,0.6345395184328663
vggss,short_step000,W_UE04p_tYY_000094,0.6802504816955685,0.6917075989598382,0.1746121697244457,0.6852904344475484,0.6549226525962346,0.7034592407014839
vggss,short_step000,W_UE04p_tYY_000105,0.6557175641530866,0.6826720403956177,0.18906657593285697,0.6686826555439694,0.6356736677978538,0.6770562569624954
vggss,short_step000,WaGwzEFsJLs_000246,0.20855525965379493,0.1766214483363704,0.3020318088425538,0.2072824048871953,0.23241818077606466,0.21991468343062415
vggss,short_step000,Wb1u17uxbYU_000304,0.08372077577045696,0.1496029402113277,0.24931613911684253,0.1026395905121943,0.14922818791946307,0.12709895798765514
vggss,short_step000,WclYLl_KlwA_000050,0.3081090615865336,0.25243726418677676,0.35488230943819654,0.28399050840611906,0.3131693271367953,0.29769180261629374
vggss,short_step000,Wdg90rCeA34_000508,0.277114346474726,0.36393279540179063,0.47038156138008574,0.32076646706586825,0.3889270976616231,0.35033536109811264
vggss,short_step000,We4ilLBQBrc_000001,0.4084967320261438,0.43104835759748333,0.4916697180519956,0.41710358509281564,0.439540507859734,0.4215307582260372
vggss,short_step000,WeAejlzuFMQ_000460,0.6198512585812357,0.6434893694680172,0.5486624428018303,0.6329222011385199,0.6203522504892368,0.6314942746285606
vggss,short_step000,WeBPE7xdTH4_000012,0.3781292517006803,0.3541928685543356,0.5117147142142976,0.36688322732065715,0.45056268713218844,0.39970521697401795
vggss,short_step000,WegRDdpH2ks_000518,0.3843187133303245,0.4030931097223321,0.45367880713761916,0.3892950919006261,0.4142038532689618,0.3978672083280437
vggss,short_step000,WesKosc-_c0_000047,0.10097602662708587,0.06874308300395257,0.23861776879391663,0.08039810827980517,0.15605256507455142,0.10988712090303278
vggss,short_step000,Weu8nsJRMqE_000030,0.5452257586972613,0.44824024201283846,0.7528662420382166,0.5165356666172327,0.6604434858798949,0.6027122049221497
vggss,short_step000,WftXzNONXZo_000169,0.10265288727892606,0.10824018423861147,0.23032522343594836,0.10468274663189918,0.12964208826695373,0.11298739372618001
vggss,short_step000,Wg2l9hxzqH4_000301,0.6445417557409834,0.6518375241779497,0.37211275920596265,0.6541604367328488,0.5509295815088652,0.6120143094959799
vggss,short_step000,WgXR9P0vl30_000011,0.6053513456906482,0.597674662197549,0.6491909031270501,0.6040855006844267,0.6353897502153316,0.6195900984828321
vggss,short_step000,WgllfeO855E_000147,0.1322479072267875,0.13629887604875732,0.1603103383810058,0.1363204559848005,0.1343632958801498,0.1337995337995338
vggss,short_step000,Wgnr_ftHhUw_000030,0.4604556307202547,0.6743809791783906,0.4186268783518292,0.6239229940764675,0.44745113446616247,0.5497817377264845
vggss,short_step000,WhD232bSL3w_000104,0.6946710768099963,0.6932308818148555,0.29210578154240124,0.6969303828453931,0.7313845546118902,0.7232767723399554
vggss,short_step000,Wh_g-Eiw9Kc_000010,0.07349879002757612,0.08379099325278519,0.08607544141252006,0.07886660089882715,0.07741291047571482,0.07720935727788279
vggss,short_step000,Wj5qDj8_nSw_000025,0.650890172629303,0.5650884744141559,0.46020007145409075,0.5982409558579489,0.6650490344757861,0.6661161841849621
vggss,short_step000,Wjgj2_InitY_000514,0.17454907517328533,0.16271091507386404,0.0,0.17199385468580208,0.1721944057523623,0.15572488603467208
vggss,short_step000,WlO51U31vYs_000014,0.33248814904641166,0.24097155640779802,0.33248814904641166,0.28628381585192214,0.37234567901234567,0.36641963309439923
vggss,short_step000,WmZicfOUkd0_000014,0.08519697037601398,0.05286675369012953,0.02292108246660423,0.07435715970747818,0.06408244624453963,0.0690055347259418
vggss,short_step000,WmxNXcXMcdw_000113,0.5205060734125402,0.5766063481064947,0.5485143507396637,0.5357409182912538,0.5657801464989892,0.549203324334339
vggss,short_step000,WoXgPQQjcJU_000060,0.3207653348339899,0.3867946257197697,0.2854405081311942,0.34646215994445495,0.3137550200803213,0.32558398220244716
vggss,short_step000,WohJxQ1ll6w_000052,0.32314380816520616,0.22835703367455648,0.25389375966993294,0.27626972740315636,0.28736712280495685,0.2822032421126024
vggss,short_step000,WokAaq70lRM_000378,0.7284037558685446,0.6924694747911433,0.4345703902167281,0.7155328997480518,0.6541850220264317,0.6872656454378978
vggss,short_step000,Wqux-4IupdU_000112,0.20534175761056864,0.2069398743643434,0.2943598925693823,0.20903954802259886,0.26535087719298245,0.24144992832275242
vggss,short_step000,Wqv0fvaXGM4_000052,0.4981437866751826,0.48677916810163396,0.5731560709992222,0.4980821701134881,0.6760103181427343,0.5210027100271003
vggss,short_step000,Wr44Q8MQHL0_000030,0.5668889533198028,0.5715730002973536,0.6243994759062454,0.5711173907924173,0.601102705475061,0.590578369712665
vggss,short_step000,WrSpubuVkN0_000330,0.4460244720555582,0.4513478945297127,0.3299010097995324,0.448169705132522,0.390782441075966,0.4172825987772607
vggss,short_step000,WrbQ5NIU0R0_000170,0.3546266995861877,0.3825851097124178,0.5759777876803894,0.3642243627638488,0.44034495948812463,0.393678060993845
vggss,short_step000,WrwRZ0NgEss_000538,0.21850603264726756,0.17395579328246677,0.38963542240334836,0.2037372517444981,0.2981491867638811,0.26206635201708756
vggss,short_step000,WsG_Mg0VDn8_000025,0.46272965879265093,0.4243370729219786,0.46504341260853155,0.4580804538107292,0.4713873639155113,0.4644698030569377
vggss,short_step000,WsKJwVVs-MY_000000,0.34033290653008963,0.3685278022272397,0.578434204824498,0.3545152994670344,0.43466779836846325,0.3795500859072202
vggss,short_step000,WsfNsX9qA20_000079,0.4204369682907966,0.3710869982715575,0.4594398975558154,0.3981818181818182,0.44623462191794927,0.42211776348342406
vggss,short_step000,Wu--g0m8oWA_000011,0.6696814989504237,0.7441896299339993,0.4946143564745656,0.7085571162982854,0.5975597011025762,0.6490090277057176
vggss,short_step000,WvquSD2PcCE_000030,0.2612496199452721,0.2653444116858751,0.03806558210472801,0.2603004780332347,0.2437108268223577,0.25521415628975674
vggss,short_step000,Wx0Aw9na7Jo_000007,0.3486009006581733,0.38773198571055156,0.2734024843129722,0.36582984090816617,0.381968312515718,0.37059905949703537
vggss,short_step000,Wx0Aw9na7Jo_000034,0.30624205620675043,0.3080842649631151,0.27486638439647393,0.3112992270887008,0.30234948604992656,0.3136829505498616
vggss,short_step000,Wx65BBbjCIQ_000120,0.06057872011342399,0.0630703166935051,0.09116477548249442,0.06172434171646202,0.07082579867389995,0.06651100261798627
vggss,short_step000,WxFEd6umyB0_000001,0.7710121550780575,0.7621142824060673,0.6289958957165154,0.7667862931234082,0.7360800470865215,0.7615271659324523
vggss,short_step000,X0LgBnGmy1w_000150,0.27526841910403554,0.3951828540869637,0.21020333019678436,0.32389238553622113,0.23441935085770702,0.27993747171829364
vggss,short_step000,X1B6bDrgzXM_000050,0.5660259275815824,0.5556815208860207,0.5650238473767886,0.5664808917197452,0.583149515680445,0.5783474479285878
vggss,short_step000,X1aRTyM821w_000024,0.2442907941525089,0.2417943525276069,0.43022747156605423,0.2435168600576279,0.3222655310139069,0.27301801043595353
vggss,short_step000,X3Ukm37HbE0_000030,0.3972340832324262,0.4388531883341572,0.41325491100603545,0.4103258242289471,0.42227707959305805,0.4199219436728666
vggss,short_step000,X5Xs8Y1cJK0_000030,0.4554666919809194,0.488570752484619,0.3204475363981926,0.47412587412587415,0.3950144044189424,0.4249019840798384
vggss,short_step000,X76DCP7SCR0_000150,0.10518608130909554,0.11393889233740258,0.0,0.10726924450504853,0.09407231428902538,0.08847946012532805
vggss,short_step000,X7RMG1-Srp8_000087,0.4078180793084007,0.3858489734778395,0.5911714770797962,0.40548173526552156,0.4137377173091459,0.3886916385584946
vggss,short_step000,X91RLYNmC70_000088,0.33976290938316256,0.35932851678708033,0.5510740402193784,0.3501276830699151,0.4005527043031978,0.3679553202292014
vggss,short_step000,XA6RBioito4_000067,0.28432113179039903,0.26222078342505667,0.4065186246418338,0.2742506175312104,0.34514359936498773,0.3083475298126065
vggss,short_step000,XA9I4QiBuWQ_000082,0.5868932295802234,0.5166489451004533,0.5568200381159815,0.5612562019519111,0.5658576051779936,0.5676863000325415
vggss,short_step000,XA9I4QiBuWQ_000132,0.5382762312633833,0.4868443010513434,0.4887698095998176,0.5205321312737068,0.5277945785451147,0.5266369783935345
vggss,short_step000,XAgppw__ZD4_000064,0.2760273274191904,0.32850094414326614,0.5056500158411659,0.3039177112022933,0.3677828303706766,0.3308972548056255
vggss,short_step000,XB6j1Xabe3E_000470,0.5382133416264967,0.6267258159431442,0.7285549640524669,0.5707395498392283,0.6190476190476191,0.5941040164778579
vggss,short_step000,XBGpHaWOSH4_000301,0.6665769916265931,0.7340662305253929,0.6384352685501397,0.6965432345210766,0.7368059323566648,0.72826514907477
vggss,short_step000,XBMeUqtyXpM_000030,0.47350873378270636,0.5605050944033995,0.41070778195945123,0.5058692816772137,0.46170212765957447,0.48517578832910474
vggss,short_step000,XCkoQ-sCQ4Y_000170,0.2874495529002137,0.23158990372105126,0.06420955030134445,0.27605367138623643,0.24267296449727052,0.2668020537972258
vggss,short_step000,XEQXKjMuP6Q_000113,0.4927142777993241,0.4209353085961083,0.6973468910705938,0.4724508519003932,0.5631363976298682,0.5188258883814192
vggss,short_step000,XEavANMFzQM_000040,0.561918109920913,0.6670702179176755,0.7024423469884208,0.5963806425376169,0.6717490531222686,0.6438140267927502
vggss,short_step000,XG1fNGITN08_000400,0.289038356662425,0.27052153396485545,0.4756161510225485,0.28240673537523586,0.3405206506413563,0.3127263150964514
vggss,short_step000,XGCQHUilvfQ_000030,0.3889783593356819,0.3831501831501832,0.5031390134529148,0.3867863375716779,0.4221689315214495,0.39848599545798635
vggss,short_step000,XHQGUbMSPTM_000030,0.03708091458358014,0.04083631569033716,0.26679681919908577,0.0389089918680207,0.15973568281938327,0.08387888707037643
vggss,short_step000,XHlsNQZbZd8_000270,0.650226296855054,0.6094837533033088,0.17182768783560096,0.6382613341474584,0.6535717149041931,0.6456055549161775
vggss,short_step000,XHukxF8iWE0_000400,0.2529130188322731,0.2269261577713828,0.8051417587698222,0.23281082490655694,0.5464545140089935,0.27845677077892683
vggss,short_step000,XI6TRMIk71Q_000125,0.4172466892516169,0.36205904119726995,0.334249272033794,0.38217528865513417,0.48146553491614386,0.45192978138714573
vggss,short_step000,XIW8Ai-YMdA_000210,0.10088183421516755,0.08283845749079155,0.1053730426773104,0.1117374672840749,0.0948852640309649,0.10505050505050505
vggss,short_step000,XIohMvtR0Og_000030,0.3317869734644647,0.35118468029860433,0.3525431460503307,0.34751990202082056,0.3573684849957478,0.3512415098541365
vggss,short_step000,XJzWnBLIXQk_000099,0.5696175607265921,0.5945225504105938,0.4405731812517972,0.5795639162035058,0.584594287875922,0.5890262611677647
vggss,short_step000,XMATVI0hyR4_000093,0.08973400747417015,0.10169687175343414,0.13656446646137368,0.08982227922315866,0.10377172195892576,0.09750382555470544
