sample_index,sample_id,Stage1_IoU_AUD,Stage1_IoU_IMG,Stage1_IoU_IQR,Stage1_IoU_OBJ,Stage1_IoU_OGL,Stage1_AUD_IMG_raw_pearson,Stage1_AUD_IMG_raw_spearman,Stage1_AUD_IMG_raw_js,Stage1_AUD_IMG_norm_pearson,Stage1_AUD_IMG_norm_spearman,Stage1_AUD_IMG_norm_js,Stage1_AUD_IMG_mask_iou,Stage1_AUD_IMG_top10_overlap,Stage1_AUD_IMG_top20_overlap,Stage1_AUD_IMG_top30_overlap,Stage2_IoU_AUD,Stage2_IoU_IMG,Stage2_IoU_IQR,Stage2_IoU_OBJ,Stage2_IoU_OGL,Stage2_AUD_IMG_raw_pearson,Stage2_AUD_IMG_raw_spearman,Stage2_AUD_IMG_raw_js,Stage2_AUD_IMG_norm_pearson,Stage2_AUD_IMG_norm_spearman,Stage2_AUD_IMG_norm_js,Stage2_AUD_IMG_mask_iou,Stage2_AUD_IMG_top10_overlap,Stage2_AUD_IMG_top20_overlap,Stage2_AUD_IMG_top30_overlap,Stage2_categories
175,0glBUluF4Yk_000175,0.587539547335118,0.6708458800985492,0.6498879043450411,0.568407540031079,0.6754887785251776,0.9492515260115215,0.9492732204730079,9.357105441447935e-05,0.9492515260115214,0.9492732204730079,0.005682308463498166,0.7762829137036326,0.8135164438019515,0.8455314453843324,0.8081681681681682,0.6066443188072247,0.6708458800985492,0.641808971747872,0.568407540031079,0.662727844123193,0.9585931501888141,0.9620273892356445,0.00010332523526218252,0.958593150188814,0.9620273892356445,0.005257981608932804,0.7934290773165453,0.7669014084507042,0.8135164438019515,0.803510453483496,
176,0hfU27A6tus_000070,0.48790993636808616,0.5051441753171857,0.48949266650637174,0.445298769771529,0.4570860869940823,0.992859736900193,0.9882140544187987,6.801673265940743e-05,0.9928597369001934,0.9882140544187987,0.0008334758001526956,0.8394402769763416,0.9322294955718137,0.9396984924623115,0.8423597087081574,0.47062144439136666,0.5051441753171857,0.5005573638917377,0.445298769771529,0.4921984644596714,0.9833129115835205,0.9713588135761565,4.3806065833712377e-05,0.9833129115835205,0.9713588135761565,0.001321329625473619,0.8270577105014191,0.7366326354040491,0.8746614364434482,0.8268203883495145,IMG_ONLY;IQR_RESCUE
177,0hjqlmdPT6g_000050,0.75327325735489,0.6464619492656876,0.7054174870948858,0.7274390729003686,0.760662437962791,0.9877216558731411,0.9933760340301049,2.1619486727715225e-05,0.9877216558731404,0.9933760340301049,0.0014278504979439634,0.8440733282410944,0.7963128691605513,0.8785212915301825,0.881389826271716,0.8146600436279534,0.6464619492656876,0.731448481302197,0.7274390729003686,0.8048560912966346,0.9801750630659615,0.9906688059690191,1.8195029736528863e-05,0.9801750630659609,0.9906688059690191,0.003612459884065379,0.7669811023125217,0.7931034482758621,0.8852258852258852,0.857248611967921,
178,0iX0QmnbrK4_000085,0.630850567563365,0.6350345274061286,0.645473393227367,0.6831505483549352,0.6929225850089159,0.9661224347783931,0.9595869231467711,0.0003611028486877037,0.9661224347783932,0.9595869231467711,0.006758081733550983,0.8600311878259934,0.7447844228094576,0.8342319290870877,0.834948497592491,0.6044305345004646,0.6350345274061286,0.6283032343638404,0.6831505483549352,0.6882456246593593,0.9588931802489636,0.9557151996596716,0.0005461691046843509,0.9588931802489631,0.9557151996596716,0.014876796679758268,0.8133925417570772,0.6791032290446712,0.7975998567078632,0.82272809832294,
179,0jy-sVREk4o_000030,0.3835478932971969,0.49317111980375256,0.4186380720760557,0.5394779771615008,0.4968542935546483,0.9418017661890007,0.8966102368964666,4.624820267928093e-05,0.9418017661890007,0.8966102368964666,0.0013092431089246313,0.7214497151812144,0.34081496325985305,0.4195190947666195,0.6087421182002779,0.3642109234977832,0.49317111980375256,0.39046914462103627,0.5394779771615008,0.4975911220387414,0.9307132204892007,0.8969486817240229,6.130611670154246e-05,0.9307132204892009,0.8969486817240229,0.002825440309118894,0.6916147242149829,0.3252343853162551,0.4405052389837807,0.6271754404929197,BOTH_FAIL
180,0kQkVbOikzQ_000004,0.5989548833443733,0.578782569799083,0.5875486381322957,0.5841976557888523,0.5955170657157413,0.9917608399059359,0.9919082290353258,1.904073107054743e-05,0.9917608399059358,0.9919082290353258,0.0017503419892025834,0.9123576516035572,0.8240639767357325,0.8680316426244765,0.8884707063103751,0.6108942755409477,0.578782569799083,0.6120763928776565,0.5841976557888523,0.6172891798228726,0.9786162796962389,0.9810654184275172,5.2415631605400094e-05,0.9786162796962385,0.9810654184275172,0.009888070207946,0.8262189676727987,0.8387687797728105,0.8516605166051661,0.8375244140625,
181,0m9-5BkL4Mc_000030,0.15137083279701377,0.12977048746610226,0.14250342086401252,0.12578866972172412,0.14388020833333334,0.9736551217660772,0.9508082503582928,9.553477810140152e-05,0.973655121766077,0.9508082503582928,0.0022760601615039178,0.8816323768272875,0.8875305623471883,0.8875305623471883,0.876932668329177,0.15953449535539088,0.12977048746610226,0.1452911658303186,0.12578866972172412,0.15734880450070324,0.963295045479144,0.9417148027884931,0.0001376119994625078,0.9632950454791441,0.9417148027884931,0.004565132737847295,0.7242822645559431,0.8374221896741121,0.8919785088132718,0.8868137377788919,BOTH_FAIL
182,0mNvPaqfwUI_000220,0.6298266064403322,0.5873500466920479,0.6118779513258263,0.5522634594538791,0.7694486161767861,0.9881070897046591,0.9880556444164398,4.470643144407748e-05,0.9881070897046594,0.9880556444164398,0.0017922082352266576,0.9302750199703298,0.7068027210884353,0.8253910512913787,0.8694734227521113,0.6215205230167824,0.5873500466920479,0.6133899435067897,0.5522634594538791,0.7716588884174799,0.9754035508041748,0.9819714383911231,0.00011151934890439825,0.9754035508041743,0.9819714383911231,0.007992024675514445,0.8632513943400124,0.6889936048468529,0.7902247591865857,0.8633409667636318,
183,0n-Z2AQCRnU_000385,0.546402796571944,0.5914533180486562,0.5687641520676916,0.2389272913466462,0.4771770062606716,0.9774750664621343,0.9728087713856868,5.546322198479806e-05,0.9774750664621344,0.9728087713856868,0.001988286974215948,0.850728445187485,0.847910145461241,0.8797527626896423,0.8798626287855136,0.5143439326505442,0.5914533180486562,0.5506159925615992,0.2389272913466462,0.4578594176524113,0.9740615859926589,0.9656137139200482,4.2921921593409244e-05,0.9740615859926582,0.9656137139200482,0.0033117424366982777,0.8091338224421316,0.9215010530346545,0.8795767393950744,0.840782635279731,
184,0n56ajMNoMA_000118,0.5559989810647873,0.3687213196080863,0.5092524659655988,0.7130143319463708,0.6550373134328358,0.9039431014396027,0.8789441954975252,3.102514269570865e-05,0.9039431014396032,0.8789441954975252,0.009430198599941311,0.6127315594476255,0.918562416363984,0.6321353065539113,0.6385109393708501,0.6059113300492611,0.3687213196080863,0.5742982013783829,0.7130143319463708,0.6610722163613695,0.8768995270621199,0.86012613821287,3.184415329922439e-05,0.8768995270621196,0.86012613821287,0.01053452376155025,0.543732057416268,0.7530131004366812,0.5931423128819747,0.6229649595687331,AUD_ONLY
