dataset,sample_id,comparison,pearson,spearman,js_divergence,top10_overlap,threshold_mask_iou,left_entropy,right_entropy,left_effective_active_area,right_effective_active_area,left_effective_active_ratio,right_effective_active_ratio
flickr,10129791115,IMG_vs_AUD,0.964793633884602,0.9448979591836735,0.00011145377065238343,0.6,0.9117647058823529,3.8889973895385137,3.887346854319668,48.86187253229876,48.78129081060411,0.9971810720877299,0.9955365471551859
flickr,10129813456,DECODER_TARGET_vs_IMG,0.39708512625061304,0.13010204081632654,0.0007302359419023702,0.0,0.6222222222222222,3.8918193900715816,3.888892301834546,48.99995550610699,48.856738020094554,0.9999990919613672,0.9970762861243786
flickr,10129813456,DECODER_TARGET_vs_AUD,0.5067674782272831,0.2944897959183673,0.0011604493833851735,0.2,0.6222222222222222,3.8918193900715816,3.8871763871468046,48.99995550610699,48.77297591059989,0.9999990919613672,0.9953668553183651
flickr,10129813456,IMG_vs_AUD,0.9679781441306471,0.9514285714285714,0.0001091851852471979,0.6,0.8666666666666667,3.888892301834546,3.8871763871468046,48.856738020094554,48.77297591059989,0.9970762861243786,0.9953668553183651
flickr,10163352444,DECODER_TARGET_vs_IMG,0.42358070068829534,0.16285714285714287,0.0013847253630819329,0.0,0.6,3.8918194190458286,3.8862966498149945,48.99995692584383,48.73008737099864,0.9999991209355884,0.9944915789999722
flickr,10163352444,DECODER_TARGET_vs_AUD,0.45698290469535374,0.21612244897959185,0.0014947349103104713,0.0,0.5111111111111111,3.8918194190458286,3.885851762412957,48.99995692584383,48.70841279075844,0.9999991209355884,0.9940492406277233
flickr,10163352444,IMG_vs_AUD,0.9872626082171369,0.9754081632653061,3.918741370861217e-05,1.0,0.7931034482758621,3.8862966498149945,3.885851762412957,48.73008737099864,48.70841279075844,0.9944915789999722,0.9940492406277233
flickr,10165890496,DECODER_TARGET_vs_IMG,0.48651055243689817,0.6142817070317226,0.0030317104357862647,0.0,0.4222222222222222,3.8918198002020485,3.879712644678217,48.99997560248575,48.410302114518096,0.9999995020915459,0.9879653492758795
flickr,10165890496,DECODER_TARGET_vs_AUD,0.5096287775687781,0.6435186385151661,0.0036859753151298486,0.0,0.4222222222222222,3.8918198002020485,3.8771143623842472,48.99997560248575,48.28468175294149,0.9999995020915459,0.9854016684273773
flickr,10165890496,IMG_vs_AUD,0.9970947737568574,0.9929591836734694,5.228594678053451e-05,1.0,1.0,3.879712644678217,3.8771143623842472,48.410302114518096,48.28468175294149,0.9879653492758795,0.9854016684273773
flickr,10173808724,DECODER_TARGET_vs_IMG,-0.33406270255448256,-0.27122448979591834,0.0009974322954326318,0.0,0.21428571428571427,3.891815540513884,3.887952831137606,48.99976687831417,48.81086010023162,0.9999952424145748,0.9961400020455433
flickr,10173808724,DECODER_TARGET_vs_AUD,-0.5059098935458368,-0.4707142857142857,0.00150304097104992,0.0,0.17777777777777778,3.891815540513884,3.886045522318323,48.99976687831417,48.71785144259792,0.9999952424145748,0.9942418661754677
flickr,10173808724,IMG_vs_AUD,0.968261219166502,0.9492857142857143,0.00012548884847454848,0.4,0.875,3.887952831137606,3.886045522318323,48.81086010023162,48.71785144259792,0.9961400020455433,0.9942418661754677
flickr,10202025415,DECODER_TARGET_vs_IMG,0.502648086914257,0.4660204081632653,0.0022339487917363244,0.0,0.4222222222222222,3.8918197986137173,3.8829361315308715,48.99997552465756,48.566603869901485,0.9999995005032155,0.9911551810183976
flickr,10202025415,DECODER_TARGET_vs_AUD,0.4680264824674725,0.4259183673469388,0.001875278597116897,0.0,0.5111111111111111,3.8918197986137173,3.884379229882029,48.99997552465756,48.63674085097645,0.9999995005032155,0.9925865479791113
flickr,10202025415,IMG_vs_AUD,0.9914987801259058,0.9878571428571429,4.9785995147495494e-05,0.8,0.8260869565217391,3.8829361315308715,3.884379229882029,48.566603869901485,48.63674085097645,0.9911551810183976,0.9925865479791113
flickr,10221582415,DECODER_TARGET_vs_IMG,0.6993986595663121,0.790550539321809,0.0009040743451568098,0.4,0.7111111111111111,3.8918198032956886,3.8882511283291588,48.999975754074036,48.825422414557536,0.9999995051851844,0.9964371921338273
flickr,10221582415,DECODER_TARGET_vs_AUD,0.7216785542221502,0.8110107669110722,0.001343019241866598,0.4,0.7111111111111111,3.8918198032956886,3.8865403085036494,48.999975754074036,48.741962326844835,0.9999995051851844,0.9947339250376497
flickr,10221582415,IMG_vs_AUD,0.977013767386258,0.9603061224489796,9.231053755205193e-05,0.6,0.9393939393939394,3.8882511283291588,3.8865403085036494,48.825422414557536,48.741962326844835,0.9964371921338273,0.9947339250376497
flickr,10234680056,DECODER_TARGET_vs_IMG,0.5085723903668784,0.6397101968968539,0.00279742643034996,0.0,0.5555555555555556,3.8918197974144806,3.880749709576947,48.999975465894984,48.460532781306725,0.9999994993039792,0.988990464924627
flickr,10234680056,DECODER_TARGET_vs_AUD,0.5218256138844798,0.6353223298580017,0.002201670676384367,0.0,0.5333333333333333,3.8918197974144806,3.8830967504664162,48.999975465894984,48.574405212623006,0.9999994993039792,0.991314392094347
flickr,10234680056,IMG_vs_AUD,0.9935849389980113,0.9944897959183674,6.826688465918171e-05,1.0,0.96,3.880749709576947,3.8830967504664162,48.460532781306725,48.574405212623006,0.988990464924627,0.991314392094347
flickr,10246013484,DECODER_TARGET_vs_IMG,0.5763768684770673,0.44020408163265307,0.001967256499590957,0.2,0.6222222222222222,3.8918195937676856,3.8840062000444258,48.999965487208044,48.618601278946414,0.999999295657307,0.9922163526315595
flickr,10246013484,DECODER_TARGET_vs_AUD,0.5737172788641466,0.45479591836734695,0.0019693583832662495,0.2,0.6,3.8918195937676856,3.883991173315824,48.999965487208044,48.61787070590907,0.999999295657307,0.9922014429777362
flickr,10246013484,IMG_vs_AUD,0.9939041471636049,0.9936734693877551,2.4193864580642773e-05,1.0,0.896551724137931,3.8840062000444258,3.883991173315824,48.618601278946414,48.61787070590907,0.9922163526315595,0.9922014429777362
flickr,10268129763,DECODER_TARGET_vs_IMG,0.7271419336488837,0.8640816326530613,0.001079343046313797,0.4,0.4666666666666667,3.8918197750191674,3.88750320971954,48.9999743685252,48.78891862514454,0.9999994769086776,0.9956922168396845
flickr,10268129763,DECODER_TARGET_vs_AUD,0.7088554637494404,0.8330612244897959,0.0013253829648653239,0.2,0.4666666666666667,3.8918197750191674,3.886528031190484,48.9999743685252,48.74136391018254,0.9999994769086776,0.9947217124527049
flickr,10268129763,IMG_vs_AUD,0.9807250306208645,0.9672448979591837,5.782638848681598e-05,0.8,0.9090909090909091,3.88750320971954,3.886528031190484,48.78891862514454,48.74136391018254,0.9956922168396845,0.9947217124527049
flickr,10278084464,DECODER_TARGET_vs_IMG,0.5193386893039657,0.6872114086779172,0.002741319340276857,0.2,0.5333333333333333,3.8918197785342,3.880975090276475,48.99997454076171,48.471456080988695,0.9999994804237085,0.9892133894079326
flickr,10278084464,DECODER_TARGET_vs_AUD,0.5360937778214389,0.7017015742480804,0.0013980384903795554,0.2,0.5333333333333333,3.8918197785342,3.8862671330527654,48.99997454076171,48.728649037823885,0.9999994804237085,0.9944622252617119
flickr,10278084464,IMG_vs_AUD,0.9704700802579495,0.9618367346938775,0.0003365019954442932,1.0,0.8461538461538461,3.880975090276475,3.8862671330527654,48.471456080988695,48.728649037823885,0.9892133894079326,0.9944622252617119
flickr,10283938426,DECODER_TARGET_vs_IMG,0.7032069134018957,0.7257142857142858,0.0005892459510873488,0.6,0.6444444444444445,3.8918196537658405,3.8894566640197143,48.999968427115654,48.88431869753742,0.9999993556554215,0.9976391570926003
flickr,10283938426,DECODER_TARGET_vs_AUD,0.7415318882024075,0.715204081632653,0.0006434794379306912,0.8,0.7111111111111111,3.8918196537658405,3.8892473402865817,48.999968427115654,48.87408712034933,0.9999993556554215,0.9974303493948843
flickr,10283938426,IMG_vs_AUD,0.9796598177105369,0.9575510204081633,2.5746184493836055e-05,0.8,0.90625,3.8894566640197143,3.8892473402865817,48.88431869753742,48.87408712034933,0.9976391570926003,0.9974303493948843
flickr,10289643764,DECODER_TARGET_vs_IMG,0.46544047286458784,0.5108163265306123,0.0014429783442843284,0.4,0.28888888888888886,3.8918197891190967,3.8860242657658257,48.99997505942138,48.71681588003746,0.9999994910085996,0.9942207322456624
flickr,10289643764,DECODER_TARGET_vs_AUD,0.4613920814842945,0.5319387755102041,0.0023919661746134163,0.4,0.3111111111111111,3.8918197891190967,3.8822190664686214,48.99997505942138,48.53179093813446,0.9999994910085996,0.9904447130231523
flickr,10289643764,IMG_vs_AUD,0.9959784529839637,0.9904081632653061,0.0001348585521423601,1.0,0.9285714285714286,3.8860242657658257,3.8822190664686214,48.71681588003746,48.53179093813446,0.9942207322456624,0.9904447130231523
flickr,10304554474,DECODER_TARGET_vs_IMG,-0.3677652454077889,-0.42336734693877554,0.0011020781626916573,0.0,0.05555555555555555,3.891819488771107,3.8874487919824325,48.99996034237959,48.786263714834796,0.9999991906608079,0.9956380349966285
flickr,10304554474,DECODER_TARGET_vs_AUD,-0.4028609322696553,-0.43520408163265306,0.0018575339048949233,0.0,0.05405405405405406,3.891819488771107,3.8844528967251053,48.99996034237959,48.64032389810673,0.9999991906608079,0.9926596713899333
flickr,10304554474,IMG_vs_AUD,0.9930261746783616,0.9920408163265306,0.00011782122547898124,1.0,0.8421052631578947,3.8874487919824325,3.8844528967251053,48.786263714834796,48.64032389810673,0.9956380349966285,0.9926596713899333
flickr,10308472565,DECODER_TARGET_vs_IMG,0.6061800084853864,0.6811572027847005,0.0014865603507141216,0.0,0.5333333333333333,3.8918197743588414,3.8858928018848924,48.999974336169245,48.71041179931703,0.999999476248352,0.9940900367207557
flickr,10308472565,DECODER_TARGET_vs_AUD,0.5815764053378599,0.6606969751954372,0.0009972951590264088,0.0,0.4666666666666667,3.8918197743588414,3.8878346456238377,48.999974336169245,48.80509170453031,0.999999476248352,0.9960222796842921
