dataset,sample_id,comparison,pearson,spearman,js_divergence,top10_overlap,threshold_mask_iou,left_entropy,right_entropy,left_effective_active_area,right_effective_active_area,left_effective_active_ratio,right_effective_active_ratio
vggss,nSBDyxxscks_000220,DECODER_TARGET_vs_AUD,0.7949955032805498,0.9080612244897959,0.000342366288257939,0.4,0.7380952380952381,3.8899593825986565,3.8881400503153083,48.90889993096927,48.81999928481113,0.9981408149177402,0.9963265160165538
vggss,nSBDyxxscks_000220,IMG_vs_AUD,0.9780262452702259,0.9824489795918367,4.4614580000972086e-05,1.0,0.9354838709677419,3.887906710958091,3.8881400503153083,48.8086089865128,48.81999928481113,0.9960940609492408,0.9963265160165538
vggss,nTcGKRvqIbM_000003,DECODER_TARGET_vs_IMG,0.4719383570630629,0.746938775510204,0.0013359910664368453,0.4,0.6428571428571429,3.89109732480259,3.8851660197489997,48.96458711073555,48.67502280379193,0.9992772879741949,0.9933678123222843
vggss,nTcGKRvqIbM_000003,DECODER_TARGET_vs_AUD,0.5188380079097058,0.7661224489795918,0.0012417418734000161,0.4,0.6190476190476191,3.89109732480259,3.8853547361412835,48.96458711073555,48.68420944529745,0.9992772879741949,0.9935552948019888
vggss,nTcGKRvqIbM_000003,IMG_vs_AUD,0.9940984014560886,0.9898979591836735,1.9618432466642386e-05,0.8,0.9629629629629629,3.8851660197489997,3.8853547361412835,48.67502280379193,48.68420944529745,0.9933678123222843,0.9935552948019888
vggss,nU7x170OvJ4_000030,DECODER_TARGET_vs_IMG,0.6343535183420348,0.9370408163265306,0.0016518280765649685,0.6,0.38095238095238093,3.8908436352681885,3.8822315612330414,48.95216688293679,48.5323973352175,0.9990238139374854,0.9904570884738266
vggss,nU7x170OvJ4_000030,DECODER_TARGET_vs_AUD,0.6263439145103349,0.9351020408163265,0.0011370725741991204,0.6,0.40476190476190477,3.8908436352681885,3.8849750495055817,48.95216688293679,48.665728210362346,0.9990238139374854,0.9931781267420887
vggss,nU7x170OvJ4_000030,IMG_vs_AUD,0.9909623162864202,0.9901020408163266,9.51576138961065e-05,1.0,0.9411764705882353,3.8822315612330414,3.8849750495055817,48.5323973352175,48.665728210362346,0.9904570884738266,0.9931781267420887
vggss,nVpU4g6jWu8_000030,DECODER_TARGET_vs_IMG,0.27034856140256286,0.4462244897959184,0.0011453189653752535,0.2,0.4888888888888889,3.8907553195896485,3.887125035322274,48.947843830002,48.77047139360541,0.9989355883673877,0.995315742726641
vggss,nVpU4g6jWu8_000030,DECODER_TARGET_vs_AUD,0.28911145096379387,0.42336734693877554,0.0010741566252088794,0.0,0.4222222222222222,3.8907553195896485,3.887355713574071,48.947843830002,48.78172297838385,0.9989355883673877,0.9955453669057928
vggss,nVpU4g6jWu8_000030,IMG_vs_AUD,0.9791921054729438,0.9762244897959184,4.794739076416016e-05,0.6,0.8076923076923077,3.887125035322274,3.887355713574071,48.77047139360541,48.78172297838385,0.995315742726641,0.9955453669057928
vggss,nXY2Vrfm0vY_000001,DECODER_TARGET_vs_IMG,0.6058128199052564,0.6836734693877551,0.0003758092767604695,0.0,0.6666666666666666,3.890361465220738,3.889586643525013,48.92856930378814,48.890673070058725,0.9985422306895538,0.9977688381644638
vggss,nXY2Vrfm0vY_000001,DECODER_TARGET_vs_AUD,0.5720345747420905,0.6838775510204081,0.00039082571637871153,0.0,0.627906976744186,3.890361465220738,3.8897116274163146,48.92856930378814,48.89678399850324,0.9985422306895538,0.997893550989862
vggss,nXY2Vrfm0vY_000001,IMG_vs_AUD,0.9905785585411457,0.9885714285714285,1.0539041471137609e-05,1.0,0.9310344827586207,3.889586643525013,3.8897116274163146,48.890673070058725,48.89678399850324,0.9977688381644638,0.997893550989862
vggss,nXtEwct1VUE_000022,DECODER_TARGET_vs_IMG,0.7734468343294643,0.7142857142857143,0.00020571833422117176,0.0,0.7857142857142857,3.8901610905119837,3.8899008648121245,48.918766238140144,48.9060379741421,0.9983421681253091,0.9980824076355531
vggss,nXtEwct1VUE_000022,DECODER_TARGET_vs_AUD,0.7260219114893881,0.6843877551020409,0.0003496477691654628,0.0,0.7857142857142857,3.8901610905119837,3.888889046941807,48.918766238140144,48.85657899691153,0.9983421681253091,0.9970730407532965
vggss,nXtEwct1VUE_000022,IMG_vs_AUD,0.9928441319199809,0.9803061224489796,3.579121212043569e-05,0.6,1.0,3.8899008648121245,3.888889046941807,48.9060379741421,48.85657899691153,0.9980824076355531,0.9970730407532965
vggss,nbPY6Y1ffgo_000040,DECODER_TARGET_vs_IMG,0.8768265056280825,0.8848979591836734,0.00023316073256670304,0.4,0.7380952380952381,3.8889757804253344,3.887749633276353,48.86081668197309,48.80094284546993,0.9971595241218998,0.9959376090912231
vggss,nbPY6Y1ffgo_000040,DECODER_TARGET_vs_AUD,0.8924813344736391,0.8888775510204082,0.0001892796193464458,0.4,0.8095238095238095,3.8889757804253344,3.8880612065587083,48.86081668197309,48.816150284407136,0.9971595241218998,0.9962479649879007
vggss,nbPY6Y1ffgo_000040,IMG_vs_AUD,0.9927581854406151,0.9865306122448979,1.55131752466867e-05,0.8,0.9117647058823529,3.887749633276353,3.8880612065587083,48.80094284546993,48.816150284407136,0.9959376090912231,0.9962479649879007
vggss,nbS9NjA7Ywg_000078,DECODER_TARGET_vs_IMG,0.8621796011995156,0.7793877551020408,0.00011191654329788231,0.0,0.7142857142857143,3.8905368996731773,3.8900431687639307,48.93715381353996,48.912997991820276,0.9987174247661216,0.9982244488126587
