sample_id,IoU_FULL_AUD,IoU_CHUNK_1,IoU_CHUNK_2,IoU_CHUNK_3,IoU_CHUNK_4,IoU_TEMP_MEAN_4,IoU_TEMP_GEO_4,IoU_FULL_TEMP_MEAN_4,IoU_FULL_TEMP_GEO_4,IoU_TEMP_MEAN_2,IoU_TEMP_GEO_2,IoU_OGL,IoU_FULL_TEMP_MEAN_4_A0.5,IoU_FULL_TEMP_MEAN_4_A0.6,IoU_FULL_TEMP_MEAN_4_A0.7,IoU_FULL_TEMP_MEAN_4_A0.8,IoU_FULL_TEMP_MEAN_4_A0.9,IoU_FULL_TEMP_GEO_4_A0.5,IoU_FULL_TEMP_GEO_4_A0.6,IoU_FULL_TEMP_GEO_4_A0.7,IoU_FULL_TEMP_GEO_4_A0.8,IoU_FULL_TEMP_GEO_4_A0.9,temporal_agreement_pearson,temporal_agreement_spearman,temporal_agreement_js_divergence
-K1BRF6qng8_000030,0.40232253752541147,0.40378777329062804,0.3976449776107026,0.4117446518366999,0.39782741229285595,0.4026379632469814,0.4026379632469814,0.40252466142785487,0.40252466142785487,0.4026325329763797,0.4026325329763797,0.39516352336707383,0.4024577144927132,0.40252466142785487,0.40241252507243147,0.4023785650623886,0.40235615217512394,0.4024689293875049,0.40252466142785487,0.40241252507243147,0.4023785650623886,0.40235615217512394,0.996071174559431,0.994412259241846,2.4929064394711757e-06
-KBH8YmHR-0_000050,0.15041475310619815,0.15382654918808708,0.1556054802592811,0.15096294708257404,0.14904049668406943,0.1517437057788313,0.1517382559977015,0.1508874683047034,0.15087669178302324,0.15167833423083826,0.15166744444843308,0.1569523384969724,0.15100611172665213,0.1508874683047034,0.1507797723136219,0.1506077781342459,0.15058093948250054,0.15099531825167078,0.15087669178302324,0.1507797723136219,0.1506077781342459,0.1505755728999608,0.9978325428251513,0.9975899614043197,2.169783267821454e-06
-Lmibx_Iu_E_000173,0.6866139382181764,0.6998657451146139,0.6845176026615025,0.6833569634106907,0.684825579949775,0.6883994929283388,0.6884243493823171,0.6871720914041326,0.6871720914041326,0.6879552517091361,0.6879552517091361,0.6438997242670309,0.6873352891452439,0.6871720914041326,0.6870322019147085,0.6869839848801352,0.6868362804347286,0.6873352891452439,0.6871720914041326,0.6870322019147085,0.6869839848801352,0.6868611504886966,0.9994693463258867,0.9989985842052557,7.153596086560284e-07
-Lv13WPa4xk_000170,0.5143973063973064,0.49991961414791,0.5103548700248085,0.5179203777229316,0.5235034790460509,0.5136786259746523,0.5136916563956916,0.5140636764547704,0.5140636764547704,0.5145967741935484,0.5145967741935484,0.5247627024008934,0.5140031177767027,0.5140636764547704,0.5141773377811256,0.5141965174798827,0.5144334338647135,0.5140031177767027,0.5140636764547704,0.5141635057703172,0.5142234303092285,0.5144334338647135,0.9977519277071343,0.9972730677589271,1.1476954145742908e-05
-N00SskHxS4_000529,0.2637658460183055,0.2257307982243069,0.26032958005122503,0.27138970069535423,0.29274386269824026,0.2639079333986288,0.2637013114112351,0.26385624755189974,0.2637400283854549,0.26207265476827313,0.2619834710743802,0.3623079549334244,0.26388208794437373,0.26385624755189974,0.26381749645077596,0.26385624755189974,0.2637787567302986,0.26371421580621485,0.2637400283854549,0.26375293657008614,0.26384332925336595,0.2637400283854549,0.9918101096757267,0.9928941978978237,2.262581841091374e-05
-NCa3eFLULw_000221,0.7269124786773389,0.7169715718171635,0.737252439630589,0.7488448586420237,0.7447669074195666,0.7351899929195185,0.7352493837520323,0.7298339497914536,0.7298339497914536,0.7314165682027045,0.7314165682027045,0.5770411295273173,0.7304605539236256,0.7298339497914536,0.7289660781278695,0.7282292131293784,0.7276424897659284,0.7304605539236256,0.7298339497914536,0.7289540649020174,0.7282816886626611,0.7276424897659284,0.9976470962627647,0.9975121325375133,3.0047636276988398e-06
-NwBdmVSg1w_000000,0.5226213234061106,0.5693272687256987,0.5228572372987803,0.5059775193294783,0.5373247966776259,0.5336315214422289,0.5332605580951082,0.5259306717021851,0.5257870963392436,0.5243808438620597,0.524131694410021,0.62018067828405,0.5269521750878141,0.5259306717021851,0.5250681841139432,0.5244004977634278,0.523457702253417,0.5267368847478225,0.5257870963392436,0.5249267849328441,0.5243475921442023,0.5234401235811673,0.9843318803079161,0.9770856409725156,5.7078414109785525e-06
-OAyRsvFGgc_000030,0.36675079337314775,0.36859991504035583,0.37156135222247205,0.3611027794441112,0.37797477837432886,0.36902203787916643,0.36902203787916643,0.3675728349407826,0.3675728349407826,0.36719804107740744,0.36722302733496576,0.3586863661490527,0.36779771125880767,0.3675728349407826,0.36742291739543254,0.3671730548198491,0.36691654172913546,0.367822697516366,0.3675728349407826,0.36742291739543254,0.3671730548198491,0.36691654172913546,0.9993527608904594,0.999227289510103,4.405208416777657e-06
-OVb-UG8yJw_000030,0.5486103146385288,0.5464376832565401,0.551371705217859,0.5476890195030724,0.5474591790019838,0.5481283422459893,0.5481283422459893,0.5484006573164673,0.5484006573164673,0.5482749398234822,0.5482749398234822,0.6064063556457066,0.5483377913641574,0.5484006573164673,0.5484216158373462,0.5484425759602523,0.5485264324758228,0.548316839249551,0.5484006573164673,0.5484216158373462,0.5484425759602523,0.5485264324758228,0.9992055865574277,0.998727644122858,1.1502080305397558e-06
-PvlrLjIAYo_000009,0.15085166540238604,0.14946668513644548,0.1553784860557769,0.14524886877828055,0.15555103010555613,0.1520355139543687,0.1520011012078874,0.15137314358567933,0.15137314358567933,0.15131488365689108,0.15131488365689108,0.09129502753141945,0.15149844987943506,0.15137314358567933,0.1512425464446972,0.15113593270589856,0.15097917528616742,0.15149844987943506,0.15137314358567933,0.1512425464446972,0.15113593270589856,0.15097917528616742,0.9988685255965564,0.9985772989398805,8.779440543961705e-07
