sample_index,sample_id,dataset,fold,IoU_AUD,intrinsic_IoU_AUD_binary,IoU_IMG,IoU_PROP_F34,IoU_PROP_K34,TP,FP,FN,IoU_expand_star,IoU_shrink_star,intrinsic_expand_gain,intrinsic_shrink_gain,intrinsic_error_type,candidate_5_2_error_type,candidate_5_2_expand_gain,candidate_5_2_shrink_gain,AUD_ONLY_pixels,TRUE_EXTENT_pixels,CONTEXT_LEAKAGE_pixels,AUD_ONLY_true_extent_ratio,AUD_ONLY_leakage_ratio,group_IMG_ONLY,group_AUD_ONLY,group_BOTH_SUCCESS,group_BOTH_FAIL,group_OGL_RESCUE,group_IMG_ONLY_SHRINK,AUD_OVER_EXPANSION,group_PROP_ONLY,group_PROP_HURT,probe_sampled_pixels,routing_sampled_pixels,OOF_predicted_leakage_ratio_PREDICTION,OOF_mean_leakage_probability_PREDICTION,transfer_from_vggss_144k_predicted_leakage_ratio_PREDICTION,transfer_from_vggss_144k_mean_leakage_probability_PREDICTION,OOF_predicted_leakage_ratio_WITHOUT_PROTOTYPE,OOF_mean_leakage_probability_WITHOUT_PROTOTYPE,transfer_from_vggss_144k_predicted_leakage_ratio_WITHOUT_PROTOTYPE,transfer_from_vggss_144k_mean_leakage_probability_WITHOUT_PROTOTYPE,OOF_predicted_leakage_ratio_WITH_PROTOTYPE,OOF_mean_leakage_probability_WITH_PROTOTYPE,transfer_from_vggss_144k_predicted_leakage_ratio_WITH_PROTOTYPE,transfer_from_vggss_144k_mean_leakage_probability_WITH_PROTOTYPE,OOF_predicted_leakage_ratio_PROTOTYPE_ONLY,OOF_mean_leakage_probability_PROTOTYPE_ONLY,transfer_from_vggss_144k_predicted_leakage_ratio_PROTOTYPE_ONLY,transfer_from_vggss_144k_mean_leakage_probability_PROTOTYPE_ONLY
66,10751849775,flickr_144k,3,0.6245366524924687,0.6333058891902363,0.644175054362687,0.5957474485874102,0.5943978384245986,26153,15143,0,0.6333058891902363,1.0,0.0,0.36669411080976366,INTRINSIC_SHRINK,SHRINK,0.0,0.02169154945384444,2524,470,2054,0.1862123613312203,0.8137876386687797,False,False,True,False,False,False,True,False,False,12,12,0.5833333333333334,0.5193439234004141,0.5,0.4927918943616448,0.6666666666666666,0.5323794815598775,0.5833333333333334,0.5707143811850693,0.5833333333333334,0.4992132496437702,0.5,0.5830747860654294,0.9166666666666666,0.536653019572228,1.0,0.7056786259939019
67,10761625676,flickr_144k,1,0.579262920908379,0.7139227311225487,0.6636208576998051,0.4416562568888236,0.45916730328495037,21916,8411,371,0.7260082090038439,0.983353524476152,0.012085477881295215,0.2694307933536033,INTRINSIC_SHRINK,SHRINK,0.0,0.084357936791426,5899,1883,4016,0.3192066451941007,0.6807933548058993,False,False,True,False,False,False,True,False,True,12,12,0.8333333333333334,0.5608175891839652,0.75,0.5725376125243006,0.16666666666666666,0.44946900075147506,0.9166666666666666,0.6425087823940153,0.08333333333333333,0.4245208092683768,0.9166666666666666,0.6420883021831016,0.16666666666666666,0.4629583929155252,1.0,0.6972172949758647
68,10771238614,flickr_144k,2,0.6702317290552585,0.6698455782562447,0.763303509979353,0.538109591158513,0.6072476242336946,18262,6436,2565,0.7639291347247185,0.876842560138282,0.09408355646847377,0.2069969818820373,INTRINSIC_SHRINK,SHRINK,0.0,0.09307178092409452,9327,3647,5680,0.3910153318323148,0.6089846681676853,False,False,True,False,False,False,True,False,False,12,12,0.25,0.4399681574545429,0.4166666666666667,0.48972204027935945,0.6666666666666666,0.5539424043320044,0.6666666666666666,0.5853281962451858,0.75,0.5845638061447208,0.6666666666666666,0.594376270992403,0.3333333333333333,0.4752124864047678,0.9166666666666666,0.6424749465828449
69,10795023275,flickr_144k,2,0.4431415731674653,0.45325112107623317,0.3779506791507319,0.3293261113287318,0.36277471096760755,8086,4610,5144,0.7415919282511211,0.6111866969009826,0.2883408071748879,0.15793557582474943,INTRINSIC_EXPAND,KEEP_AMBIGUOUS,0.0,0.0,479,305,174,0.6367432150313153,0.36325678496868474,False,False,False,True,False,False,False,False,False,12,12,1.0,0.5783609911602566,1.0,0.544665914822358,0.3333333333333333,0.5161965985051337,0.3333333333333333,0.4527201420456037,0.3333333333333333,0.4881205533673496,0.3333333333333333,0.48862694328010264,0.0,0.40874505049845006,1.0,0.5615806682644361
70,10796050285,flickr_144k,3,0.6938338816268305,0.7096132039813532,0.6419003523485047,0.738017081106205,0.7694165962072714,28161,8259,3265,0.7918861030616102,0.8961051358747534,0.08227289908025703,0.1864919318934002,INTRINSIC_SHRINK,EXPAND,0.03429377794763766,0.0,2977,2415,562,0.8112193483372523,0.18878065166274774,False,False,True,False,False,False,True,False,False,12,12,0.75,0.5329795008125654,0.6666666666666666,0.5139246515451,0.5,0.5198325655526257,0.8333333333333334,0.6307247519023449,0.5833333333333334,0.5214117754569725,1.0,0.6440786491468127,0.6666666666666666,0.5728945292115363,1.0,0.7270576365543424
71,10805310706,flickr_144k,1,0.34691771228049484,0.3848181194234729,0.39148128515979,0.3336873139854961,0.3345006068892392,14017,21886,522,0.39914893617021274,0.9640965678519843,0.01433081674673986,0.5792784484285114,INTRINSIC_SHRINK,SHRINK,0.0,0.0521793295728355,5854,626,5228,0.10693542876665528,0.8930645712333447,False,False,False,True,False,False,True,False,False,12,12,0.3333333333333333,0.48885114757818054,0.5833333333333334,0.5184962288754968,0.3333333333333333,0.4986616066167251,0.3333333333333333,0.5028220762753067,0.3333333333333333,0.463091343642642,0.5,0.4962655262301153,0.4166666666666667,0.48435630817870806,0.9166666666666666,0.6670472958350087
72,10847897294,flickr_144k,0,0.7328007175364581,0.7612193535616322,0.668201857975122,0.6775179335413517,0.6472733037412809,26919,7643,801,0.7838701467635665,0.9711038961038961,0.022650793201934305,0.20988454254226396,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.0,12189,7488,4701,0.6143243908442038,0.3856756091557962,False,False,True,False,False,False,True,False,False,12,12,0.75,0.5393141416326691,0.75,0.5464977835270647,0.75,0.5553742496203573,0.5833333333333334,0.5783566754078205,0.8333333333333334,0.6195474352578343,0.6666666666666666,0.6201618579688262,0.5833333333333334,0.545889424455261,0.6666666666666666,0.6133400333323547
73,10859255295,flickr_144k,3,0.8024122187355929,0.8018245284679241,0.7852610216722955,0.7837531294521212,0.7591566862921288,27335,5236,1520,0.8464110762371301,0.9473228210015595,0.04458654776920601,0.14549829253363544,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.0,2186,1101,1085,0.5036596523330283,0.49634034766697166,False,False,True,False,False,False,True,False,False,12,12,0.5833333333333334,0.5355389442478901,0.5,0.4984933400378378,0.4166666666666667,0.47817299368961935,0.5833333333333334,0.5492880957520331,0.4166666666666667,0.42599674963738615,0.5833333333333334,0.5507457794159648,0.16666666666666666,0.47374296891082346,1.0,0.6422403072195274
74,10862172945,flickr_144k,2,0.710993026686335,0.6866260806716148,0.6639183286493076,0.7555911915466338,0.7497978397735805,24700,1422,9851,0.9604703527645734,0.7148852421058725,0.2738442720929586,0.028259161434257662,INTRINSIC_EXPAND,EXPAND,0.04459816486029877,0.0,2393,2075,318,0.8671124111993314,0.13288758880066862,False,False,True,False,False,False,False,False,False,12,12,0.9166666666666666,0.5735192224483047,0.75,0.548782514570983,0.5833333333333334,0.511389566111713,0.8333333333333334,0.5849916212463667,0.5,0.5012461868832251,0.9166666666666666,0.6358037356186254,0.5,0.49682678157241256,1.0,0.6754398191618747
75,10939270325,flickr_144k,3,0.48106604224891103,0.4869135681108845,0.4636755591484775,0.5429190531704597,0.5146640056465549,19813,17559,3319,0.568479516354968,0.8565191077295521,0.08156594824408347,0.3696055396186676,INTRINSIC_SHRINK,EXPAND,0.041931443164042737,0.0,4552,1945,2607,0.4272847100175747,0.5727152899824253,False,False,False,True,True,False,True,True,False,12,12,0.5833333333333334,0.5112790358647173,0.25,0.46883740954464476,0.5,0.4887882480959151,0.75,0.6236608086058606,0.3333333333333333,0.44851377755620714,0.75,0.6170959542908682,0.4166666666666667,0.5186424100883277,0.9166666666666666,0.6859959837616741
76,10952523225,flickr_144k,2,0.7454918511351694,0.7551374639680128,0.7112684507380295,0.6482946293867997,0.6328657369804931,24363,6980,920,0.7836531010755354,0.9636119131432188,0.028515637107522585,0.20847444917520597,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.0,3141,2333,808,0.7427570837312958,0.2572429162687042,False,False,True,False,False,False,True,False,False,12,12,0.3333333333333333,0.47970778458077423,0.3333333333333333,0.473980682339924,0.5833333333333334,0.5589276454515963,0.6666666666666666,0.5848441446345239,0.3333333333333333,0.45247808909953774,0.5833333333333334,0.5420125067925359,0.0,0.36958525075581133,0.9166666666666666,0.5785969840965525
77,10979853044,flickr_144k,2,0.6756104459319318,0.6937700249199004,0.6904441453566622,0.551034217608612,0.5782831135714401,19488,8602,0,0.6937700249199004,1.0,0.0,0.30622997508009964,INTRINSIC_SHRINK,SHRINK,0.0,0.03567258431020626,2069,434,1635,0.2097631706138231,0.7902368293861769,False,False,True,False,False,False,True,False,False,12,12,0.5,0.49650056998785635,0.5,0.5087932212465863,0.4166666666666667,0.5193920313122715,0.5,0.5249073266451207,0.3333333333333333,0.4341288042099815,0.6666666666666666,0.5443333383955992,0.0,0.345586049503501,1.0,0.6268204604900464
78,10980225216,flickr_144k,3,0.5487961502820634,0.5755360474719359,0.6405381302062579,0.4535585204294141,0.49314127941799485,18816,13877,0,0.5755360474719359,1.0,0.0,0.4244639525280641,INTRINSIC_SHRINK,SHRINK,0.0,0.09174197992419453,4405,0,4405,0.0,1.0,False,False,True,False,False,False,True,False,True,0,12,0.6666666666666666,0.5402063272883408,0.5,0.520221691863347,0.5,0.5200282608782311,0.8333333333333334,0.6223410434038253,0.5,0.5194211178827852,0.8333333333333334,0.6372589314821662,0.5,0.5318709083972509,1.0,0.6991866122897578
79,11002352834,flickr_144k,1,0.7973472921914357,0.7476021314387211,0.6977993449956067,0.7047030621272224,0.7216570406637545,21045,580,6525,0.9793960923623446,0.7633297062023939,0.23179396092362348,0.015727574763672814,INTRINSIC_EXPAND,KEEP_AMBIGUOUS,0.0,0.0,3691,3263,428,0.8840422649688431,0.11595773503115687,False,False,True,False,False,False,False,False,False,12,12,0.75,0.5663140002469943,0.9166666666666666,0.5681504147858292,0.5833333333333334,0.5096448723015629,0.4166666666666667,0.48373431318176835,0.6666666666666666,0.5291427033192637,0.5833333333333334,0.5308275206944654,0.0,0.40116418651897273,0.8333333333333334,0.581512172137145
80,11036641226,flickr_144k,3,0.32651162790697674,0.36311989150753216,0.44123192960402263,0.30993377483443707,0.284565753470932,9907,17376,0,0.36311989150753216,1.0,0.0,0.6368801084924678,INTRINSIC_SHRINK,SHRINK,0.0,0.11678679865724995,6797,0,6797,0.0,1.0,False,False,False,True,True,False,True,False,False,0,12,0.6666666666666666,0.5442089542812303,0.6666666666666666,0.5706808291297664,0.75,0.5987827559428303,0.75,0.6751750923021734,0.75,0.6704081765416233,0.8333333333333334,0.7036566913985575,0.75,0.5962205659785798,1.0,0.7425466883942976
81,11050409385,flickr_144k,1,0.5381490948562625,0.5582860126623589,0.5928594046865104,0.5325246959209731,0.5182328190743338,17107,12484,1051,0.5925853403824816,0.9421191761207182,0.034299327720122674,0.38383316345835927,INTRINSIC_SHRINK,SHRINK,0.0,0.061552866559823505,4223,493,3730,0.11674165285342174,0.8832583471465782,False,False,True,False,False,False,True,False,False,12,12,0.5833333333333334,0.5197475800215664,0.5,0.5296765042593888,0.9166666666666666,0.6080573082787624,0.75,0.5767094401602214,0.8333333333333334,0.6706914812018411,0.8333333333333334,0.733761068272087,0.5833333333333334,0.509875066559481,1.0,0.8120498503959284
82,11071986404,flickr_144k,4,0.2628709872804361,0.28150198996366155,0.30759989883662114,0.1941266904656435,0.20621695684667976,8134,20617,144,0.28648555113341406,0.9826044938390915,0.004983561169752515,0.7011025038754299,INTRINSIC_SHRINK,SHRINK,0.0,0.045769682656968735,4547,124,4423,0.027270727952496153,0.9727292720475038,False,False,False,True,False,False,True,False,False,12,12,0.5,0.5016793199499915,0.4166666666666667,0.4804628632771255,0.16666666666666666,0.4359886402796051,0.4166666666666667,0.4746276754396872,0.5833333333333334,0.5124806026911491,0.6666666666666666,0.527773976806078,0.5,0.5454834628211287,1.0,0.6702380859673912
83,11101358996,flickr_144k,2,0.7313148852846639,0.7264203750349846,0.7241990255425956,0.6313814940424383,0.6792418772563177,20764,5408,2412,0.8108032465715085,0.8959268208491543,0.0843828715365239,0.16950644581416974,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.0014992020841135822,891,401,490,0.4500561167227834,0.5499438832772167,False,False,True,False,False,False,True,False,False,12,12,1.0,0.5610208275499263,0.75,0.5330099737561774,1.0,0.6789730466553728,0.8333333333333334,0.6901136269834605,0.8333333333333334,0.6683225463173609,0.8333333333333334,0.7099042275691377,0.5833333333333334,0.6031125206796625,1.0,0.78490967654031
84,11154049584,flickr_144k,1,0.785950536670721,0.7925063329426444,0.7905391772222845,0.576578090857693,0.5847094327942428,20961,4540,948,0.8283488978789368,0.9567301109133233,0.035842564936292454,0.16422377797067889,INTRINSIC_SHRINK,SHRINK,0.0,0.03990970995288434,3536,1392,2144,0.3936651583710407,0.6063348416289592,False,False,True,False,False,False,True,False,False,12,12,0.4166666666666667,0.4258058783649447,0.5,0.46360700323780074,0.25,0.4295300716354981,0.6666666666666666,0.5631881717258365,0.25,0.4037636455343943,0.6666666666666666,0.5606346814102969,0.25,0.4355472620937592,0.8333333333333334,0.618657838788325
85,11314266424,flickr_144k,4,0.8827519065390232,0.8795549721857616,0.8960594039930498,0.728121629797196,0.7471269008208855,28144,2888,966,0.9097443590224389,0.9668155273102027,0.030189386836677268,0.08726055512444109,INTRINSIC_SHRINK,SHRINK,0.0,0.01253787637274728,1048,359,689,0.3425572519083969,0.6574427480916031,False,False,True,False,False,False,True,False,False,12,12,0.8333333333333334,0.5577944594345935,0.75,0.51094053277775,0.6666666666666666,0.5303872373788626,0.8333333333333334,0.6074595706999959,0.75,0.5534328313513617,1.0,0.6438833256294633,0.4166666666666667,0.5008129612389132,1.0,0.6319732114282702
86,11650557765,flickr_144k,4,0.6351881782498269,0.6570718918173037,0.6508076845149288,0.5330078830371486,0.5401554238308005,23809,9643,2783,0.7338760866565476,0.8953444645006017,0.07680419483924383,0.23827257268329793,INTRINSIC_SHRINK,SHRINK,0.0,0.030479976764397176,9603,3660,5943,0.38113089659481414,0.6188691034051859,False,False,True,False,False,False,True,False,False,12,12,0.3333333333333333,0.4772302113578672,0.5833333333333334,0.5149986308093183,0.5,0.4918649985949337,0.5,0.4808707439653755,0.5,0.5035828758092035,0.5,0.5082392545609021,0.75,0.5287949610491917,1.0,0.6773031653555236
87,11764496003,flickr_144k,2,0.700330264914623,0.7041017767054178,0.6919892973819978,0.7096854476322156,0.6778876053617032,25680,9461,1331,0.7405955253345032,0.9507237792010662,0.03649374862908539,0.24662200249564836,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.00818443430407334,0.0,3345,1591,1754,0.4756352765321375,0.5243647234678624,False,False,True,False,False,False,True,False,False,12,12,0.4166666666666667,0.4971515584141224,0.5,0.5050476135276143,0.75,0.5830674195012819,0.75,0.6000722879859369,0.8333333333333334,0.6165853827016954,0.8333333333333334,0.6335072187199932,0.75,0.5751242287748811,1.0,0.7464093734956498
88,11765015695,flickr_144k,2,0.6892342322843167,0.6717976910390324,0.6558231934442513,0.7976177943542929,0.7674032255693262,26884,6923,6211,0.8270028487180768,0.8123281462456564,0.15520515767904441,0.140530455206624,INTRINSIC_EXPAND,EXPAND,0.0666573763562347,0.0,9445,4996,4449,0.5289571201694018,0.4710428798305982,False,False,True,False,False,False,True,False,False,12,12,0.25,0.39442877924207503,0.5,0.45482485004098033,0.75,0.5962553220014426,0.75,0.6478667648008416,0.5833333333333334,0.6104459907570486,0.8333333333333334,0.6673819006564042,0.4166666666666667,0.5076033434529835,1.0,0.7058468711758626
89,11776645404,flickr_144k,1,0.5630836913735882,0.5488624307438407,0.4757847774672114,0.6660041737056543,0.6497157912712547,23280,8739,10396,0.7939643993870094,0.6912935027913054,0.2451019686431687,0.14243107204746475,INTRINSIC_EXPAND,EXPAND,0.10292048233206619,0.0,6072,4282,1790,0.7052042160737813,0.2947957839262187,False,True,False,False,False,False,False,False,False,12,12,0.3333333333333333,0.4369472276168919,0.4166666666666667,0.48023855101214624,0.16666666666666666,0.3583378215852417,0.5,0.4943266866871591,0.08333333333333333,0.31761022763287095,0.5833333333333334,0.4879082271881418,0.3333333333333333,0.44214923544747214,0.8333333333333334,0.5527306612719699
90,12015590114,flickr_144k,4,0.7232115907032901,0.7175521183591123,0.7537068754587717,0.5757914114132239,0.5874197450451288,18139,4024,3116,0.8408164879939871,0.853399200188191,0.12326436963487486,0.1358470818290788,INTRINSIC_SHRINK,SHRINK,0.0,0.019816983535631882,5090,2232,2858,0.43850687622789786,0.5614931237721021,False,False,True,False,False,False,True,False,False,12,12,0.25,0.44375149961581023,0.25,0.4493201400994237,0.4166666666666667,0.5134603461654558,0.25,0.4572364401440327,1.0,0.607529311955263,0.5,0.5197007271035997,1.0,0.6392981471233066,1.0,0.74613421494657
91,12031178616,flickr_144k,1,0.6914159351336863,0.715945697192821,0.6803556027333643,0.6565963476070529,0.6539509115107246,24892,8544,1332,0.7542567878508973,0.9492068334350213,0.03831109065807636,0.23326113624220035,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.002637697439117792,676,327,349,0.48372781065088755,0.5162721893491125,False,False,True,False,False,False,True,False,False,12,12,1.0,0.562437291248879,0.75,0.5292221706208693,0.9166666666666666,0.6709999766492837,0.8333333333333334,0.6298346924665077,0.9166666666666666,0.656518821447177,1.0,0.6874163138260349,0.6666666666666666,0.5325453135401311,1.0,0.7165404001325361
92,12048726756,flickr_144k,2,0.6204235548696081,0.6448731689889247,0.5942028985507246,0.5625964881905668,0.5680715607290103,21660,11928,0,0.6448731689889247,1.0,0.0,0.35512683101107534,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.009562892118520794,1216,412,804,0.33881578947368424,0.6611842105263158,False,False,True,False,False,False,True,False,False,12,12,0.8333333333333334,0.5558783776319594,0.5833333333333334,0.5326405529593313,0.4166666666666667,0.49794189385547455,0.8333333333333334,0.5892248727010803,0.5833333333333334,0.5015657714967333,1.0,0.6210620483491694,0.5833333333333334,0.5460552573766345,1.0,0.701106615102761
93,12066557153,flickr_144k,0,0.48540309186150504,0.503191587776373,0.509299909514394,0.4717074836266567,0.44817010233271404,16318,16111,0,0.503191587776373,1.0,0.0,0.49680841222362704,INTRINSIC_SHRINK,SHRINK,0.0,0.026728740719205335,1634,0,1634,0.0,1.0,True,False,False,False,True,False,True,False,False,0,12,0.8333333333333334,0.552740216022937,0.6666666666666666,0.5378750127006929,0.9166666666666666,0.5529793363759059,0.75,0.5924330522731441,0.75,0.5438818894506653,0.9166666666666666,0.6824271512159895,0.5833333333333334,0.5117155660644276,1.0,0.707678023769989
94,12103535156,flickr_144k,4,0.4544547300320039,0.4732895970009372,0.5008339621142925,0.41554594058314503,0.41634506572265906,14645,13289,3009,0.5705329153605015,0.8295570408972471,0.09724331835956435,0.35626744389630993,INTRINSIC_SHRINK,SHRINK,0.0,0.05343862907556329,4905,677,4228,0.1380224260958206,0.8619775739041794,True,False,False,False,True,True,True,False,False,12,12,0.5,0.5298262338308878,0.9166666666666666,0.5572294188513288,0.5,0.5369115065316525,1.0,0.6645608240539493,0.8333333333333334,0.6071877098448321,1.0,0.720106373992528,0.8333333333333334,0.6736587252712386,1.0,0.8425002517729476
95,12158276143,flickr_144k,3,0.4138560387373126,0.43713780060381024,0.47369542519869595,0.30595461033773785,0.3312392756356623,12597,15166,1054,0.47371343304299546,0.9227895392278954,0.03657563243918521,0.48565173862408517,INTRINSIC_SHRINK,SHRINK,0.0,0.05546760695132935,3707,257,3450,0.0693282978149447,0.9306717021850553,False,False,False,True,False,False,True,False,False,12,12,0.5,0.4946986218185036,0.6666666666666666,0.5306786999879379,0.3333333333333333,0.485197132075522,0.75,0.5697071960118282,0.3333333333333333,0.48358608366136474,0.75,0.57372089777671,0.25,0.4760759317568833,1.0,0.6977299980657162
96,12328837165,flickr_144k,3,0.7665391721500113,0.7708531255937678,0.7044718269119519,0.8228602962119055,0.6431370936797676,24342,6496,740,0.7942871619481918,0.9704967705924568,0.02343403635442398,0.19964364499868892,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.0,0,0,0,nan,nan,False,False,True,False,False,False,True,False,False,0,0,,,,,,,,,,,,,,,,
97,12373955905,flickr_144k,1,0.7485766152322799,0.74648070907195,0.651226308893277,0.7373694542599136,0.6836553294644825,22908,5338,2442,0.826055787278415,0.9036686390532545,0.07957507820646503,0.1571879299813045,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.0,8468,5264,3204,0.6216343882853094,0.3783656117146906,False,False,True,False,False,False,True,False,False,12,12,0.5,0.45726630844349314,0.25,0.434080822726933,0.08333333333333333,0.43326661955815066,0.6666666666666666,0.5451727296442322,0.5,0.4945279398231501,0.75,0.5951101816985642,0.75,0.5525619529662164,1.0,0.7360224842681959
98,12444360833,flickr_144k,0,0.6411344955288591,0.6175662683697294,0.44336783238509486,0.6828337798224329,0.6624054012922149,17986,2323,8815,0.9202376047246258,0.671094362150666,0.3026713363548964,0.05352809378093659,INTRINSIC_EXPAND,EXPAND,0.0379010650411129,0.0,8466,6538,1928,0.7722655327191117,0.22773446728088825,False,True,False,False,False,False,False,False,False,12,12,0.4166666666666667,0.4803758001343408,0.3333333333333333,0.4616624718967188,0.4166666666666667,0.5041779715656561,0.3333333333333333,0.46690573874825764,0.5,0.5168773642699612,0.4166666666666667,0.5018769830148504,0.25,0.407097520057913,0.6666666666666666,0.5715682251095718
99,12512072175,flickr_144k,1,0.7070022237891197,0.7200144136723978,0.7346947464025204,0.686367558239862,0.6666666666666666,27974,10576,302,0.727787501286935,0.9893195642948083,0.007773087614537211,0.26930515062241045,INTRINSIC_SHRINK,SHRINK,0.0,0.026726347639451697,2397,523,1874,0.21818940342094284,0.7818105965790572,False,False,True,False,False,False,True,False,False,12,12,0.75,0.5253117905391907,0.6666666666666666,0.5492066199119582,0.8333333333333334,0.5291246490760414,0.75,0.6197974858044831,1.0,0.6476697916976087,1.0,0.6719971003140032,1.0,0.7124776378742829,1.0,0.7348283217292098
100,12534178685,flickr_144k,2,0.839336994307018,0.8391353867485392,0.7893549243429785,0.957920224654708,0.9282337367624811,33891,4803,1694,0.8810785381796573,0.9523956723338486,0.04194315143111815,0.11326028558530943,INTRINSIC_SHRINK,EXPAND,0.03730666532319005,0.0,5763,3735,2028,0.6480999479437792,0.3519000520562207,False,False,True,False,False,False,True,False,False,12,12,0.75,0.5313036560158252,0.5833333333333334,0.5186285884540213,0.25,0.38734216010626527,0.8333333333333334,0.583754143632094,0.25,0.37968735309649015,0.8333333333333334,0.613775853776367,0.25,0.482485934543556,1.0,0.7205267621330406
101,12598610153,flickr_144k,3,0.6810979015399345,0.6803901621686315,0.6020423192105651,0.7144777406016686,0.7206407570939888,22740,3658,7024,0.8905511339836036,0.7640102136809569,0.21016097181497218,0.08362005151232543,INTRINSIC_EXPAND,EXPAND,0.03259126971265669,0.0,4165,3251,914,0.7805522208883553,0.21944777911164465,False,False,True,False,False,False,False,False,False,12,12,0.6666666666666666,0.5007771846729943,0.75,0.5404001088141211,0.5,0.5834649697209471,0.4166666666666667,0.5387673338285962,0.5,0.5952351492084688,0.4166666666666667,0.5388696724857159,0.5833333333333334,0.5552284624407456,1.0,0.6889161631039425
102,12599965145,flickr_144k,3,0.8907107969541608,0.8793215181313573,0.8266676937297797,0.8811175561838692,0.8733233334294862,31208,2339,1944,0.9340959679918852,0.9413610038610039,0.05477444986052793,0.06203948572964657,MIXED_AMBIGUOUS,KEEP_AMBIGUOUS,0.0,0.0,3328,2820,508,0.8473557692307693,0.15264423076923078,False,False,True,False,False,False,True,False,False,12,12,0.8333333333333334,0.5408247441429875,0.6666666666666666,0.5555526888388285,0.5,0.5050069763224985,0.75,0.6172582319921199,0.6666666666666666,0.5791793461253902,0.8333333333333334,0.6385764488715596,0.8333333333333334,0.6215384561134653,1.0,0.7186034285456969
103,12729873904,flickr_144k,2,0.7244087813974515,0.7456066518733899,0.7094224106031554,0.830098075813622,0.7403466843272193,29233,9507,467,0.7575177901905272,0.9842760942760943,0.011911138317137304,0.23866944240270438,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.0,11907,6241,5666,0.5241454606533972,0.4758545393466028,False,False,True,False,False,False,True,False,False,12,12,0.8333333333333334,0.5545346368933483,0.9166666666666666,0.5903697700600992,0.9166666666666666,0.6479753962229413,0.9166666666666666,0.6374151113619161,0.8333333333333334,0.6258414795419088,0.9166666666666666,0.6870565839511539,0.5,0.5394227389049956,1.0,0.722586492402543
104,13153991894,flickr_144k,3,0.341696957458266,0.39309938984730697,0.34009063201796597,0.26021046716558965,0.26429238431209795,12692,19523,72,0.3953293895375848,0.9943591350673769,0.0022299996902778174,0.60125974522007,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.003980293591340667,7379,2200,5179,0.29814337986176986,0.7018566201382301,False,False,False,True,False,False,True,False,False,12,12,0.4166666666666667,0.4750316911857068,0.5,0.4952517659824995,0.4166666666666667,0.4787526606325161,0.3333333333333333,0.4599073439680017,0.3333333333333333,0.42552990441659566,0.3333333333333333,0.44902351311799066,0.08333333333333333,0.380793899993779,0.75,0.5465840684037787
105,13234495505,flickr_144k,4,0.5085119973339258,0.5266381055010908,0.4808401099865442,0.5462541780804705,0.5225817833560159,20037,10183,7827,0.7323573474912608,0.7190999138673557,0.20571924199017,0.19246180836626492,INTRINSIC_EXPAND,EXPAND,0.03350585713717291,0.0,3723,1901,1822,0.5106097233413913,0.4893902766586086,False,True,False,False,False,False,True,False,False,12,12,0.9166666666666666,0.5675038495994543,0.5,0.49170527202442654,0.8333333333333334,0.6305620494525204,0.25,0.4893782502809712,0.8333333333333334,0.6235988961114094,0.5833333333333334,0.5199331175957831,0.4166666666666667,0.4646521066993012,1.0,0.6705705038732196
106,13409856383,flickr_144k,2,0.9015973786606595,0.901271385967666,0.8511639603391292,0.8489235924509215,0.8310996510514777,28710,2353,792,0.9261340448909119,0.9731543624161074,0.024862658923245906,0.07188297644844144,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.0,5404,3942,1462,0.729459659511473,0.27054034048852704,False,False,True,False,False,False,True,False,False,12,12,0.6666666666666666,0.5097557841396309,0.5833333333333334,0.498521698440125,0.5833333333333334,0.5574479169513912,0.75,0.5906091500601942,0.75,0.5858995097077052,0.6666666666666666,0.6057467293927056,0.6666666666666666,0.5399652335705579,1.0,0.6865376590988795
107,13447842855,flickr_144k,2,0.7044483484069664,0.7286145978614598,0.8190970501551863,0.49971118384999336,0.4926480251149887,18807,6184,821,0.7604215093754843,0.958171999184838,0.03180691151402448,0.2295574013233782,INTRINSIC_SHRINK,SHRINK,0.0,0.0994430472269503,5329,1446,3883,0.2713454681929067,0.7286545318070933,False,False,True,False,False,False,True,False,True,12,12,0.5,0.5042995593740904,0.5833333333333334,0.5324750763994665,0.5833333333333334,0.5492709088269646,0.75,0.5328316657161615,0.6666666666666666,0.5147374373697616,0.75,0.5208672924700156,0.08333333333333333,0.36056717297134866,0.5,0.5032113865206829
