dataset,group,seed,kind,sample_index,sample_id,rho_full_common,rho_full_specific,common_spatial_std,specific_spatial_std,common_specific_std_ratio
flickr,C0,12345,best,129,15994498891,0.9841836734693877,-0.21285714285714286,0.11910122136829006,0.01663214837296849,7.160904213785161
flickr,C0,12345,best,130,16012165838,0.993061224489796,0.6560204081632653,0.15295264071378706,0.014589679128712793,10.483619232774837
flickr,C0,12345,best,131,16101081359,0.995,0.3766326530612245,0.2129669789790645,0.022200860799163332,9.592735205433586
flickr,C0,12345,best,132,16369370669,0.993061224489796,-0.6284693877551021,0.18637550985426196,0.02273613203381014,8.197327037734878
flickr,C0,12345,best,133,16419739420,0.9794897959183674,-0.5756122448979591,0.1311617069428821,0.020479339632025438,6.404586734709571
flickr,C0,12345,best,134,16563757295,0.9947959183673469,0.0673469387755102,0.18374169590461778,0.015235386555952314,12.060192580596633
flickr,C0,12345,best,135,16659090834,0.9908163265306122,0.25316326530612243,0.1820540579079394,0.01847748185542603,9.852752627895455
flickr,C0,12345,best,136,16804898716,0.9911224489795918,0.01489795918367347,0.11265165901728585,0.011588019359449479,9.721390301736404
flickr,C0,12345,best,137,16950760048,0.996938775510204,-0.49183673469387756,0.20082972880686487,0.011764032810309391,17.071503628489378
flickr,C0,12345,best,138,17140316339,0.9966326530612245,-0.09112244897959183,0.2044663642965504,0.01039501486167091,19.669655793419828
flickr,C0,12345,best,139,17537079145,0.9937755102040816,-0.7548979591836734,0.19964483172098535,0.026221396677389586,7.613813794027869
flickr,C0,12345,best,140,19306860381,0.9979591836734694,0.9364285714285714,0.1990481844402641,0.02233371014109966,8.912454902598796
flickr,C0,12345,best,141,20854461578,0.9926530612244898,-0.16673469387755102,0.2082139903696571,0.014474772904978844,14.384611885554236
flickr,C0,12345,best,142,2401957951,0.9921428571428571,-0.6218367346938776,0.17220438055499043,0.026732593210276146,6.441738712007714
flickr,C0,12345,best,143,2404965389,0.9965306122448979,-0.3590816326530612,0.16099139967271,0.011012273656533744,14.619269797857907
flickr,C0,12345,best,144,2432219254,0.980204081632653,-0.6956122448979591,0.1563032405602979,0.031152733207113124,5.017320294856474
flickr,C0,12345,best,145,2462141223,0.9896938775510205,0.14642857142857144,0.14279193387022532,0.022697931143573276,6.290966915310942
flickr,C0,12345,best,146,2465634368,0.9953061224489796,0.3274489795918367,0.14815896557244218,0.011609976254871578,12.761349577289124
flickr,C0,12345,best,147,2499673064,0.985204081632653,0.8664285714285714,0.1630831587790885,0.0317123534752444,5.142575082180389
flickr,C0,12345,best,148,2509250774,0.9904081632653061,0.5709183673469388,0.19991009136337942,0.020653316693544636,9.679321453772264
flickr,C0,12345,best,149,2542659118,0.981938775510204,0.28581632653061223,0.10846678189386372,0.01574799192965765,6.88765795527187
flickr,C0,12345,best,150,2630218696,0.9961224489795918,0.5544897959183673,0.1455268574458841,0.009832531665224846,14.800548058296668
flickr,C0,12345,best,151,2695985181,0.9873469387755102,0.004081632653061225,0.13869042869147352,0.01496289955998862,9.268954064380488
flickr,C0,12345,best,152,2698329253,0.9527551020408164,0.5161224489795918,0.11514366162434717,0.024716229357621494,4.658625713425882
