dataset,group,seed,kind,sample_index,sample_id,region,raw_auc,conditional_auc,conditional_pairs
flickr,C0,12345,best,64,10701841844,FarFP,0.164154052734375,0.06944818304172275,3715
flickr,C0,12345,best,64,10701841844,HighAUDFP,0.2293701171875,0.5023696682464455,422
flickr,C0,12345,best,65,10743985374,FP,0.671417236328125,0.7887256658306461,8373
flickr,C0,12345,best,65,10743985374,NearFP,0.67425537109375,0.7792331507501786,8398
flickr,C0,12345,best,65,10743985374,FarFP,,,0
flickr,C0,12345,best,65,10743985374,HighAUDFP,0.8528053977272727,0.6258741258741258,572
flickr,C0,12345,best,66,10751849775,FP,0.3644256591796875,0.12649598545674898,6601
flickr,C0,12345,best,66,10751849775,NearFP,0.411224365234375,0.2385767062026055,5143
flickr,C0,12345,best,66,10751849775,FarFP,0.1974945068359375,0.04173337602732415,9369
flickr,C0,12345,best,66,10751849775,HighAUDFP,0.06724877450980392,0.26460859977949286,907
flickr,C0,12345,best,67,10761625676,FP,0.8737945556640625,0.6798537948828209,4651
flickr,C0,12345,best,67,10761625676,NearFP,0.8534393310546875,0.644926146173029,5213
flickr,C0,12345,best,67,10761625676,FarFP,0.99609375,1.0,245
flickr,C0,12345,best,67,10761625676,HighAUDFP,0.53125,0.7307692307692307,26
flickr,C0,12345,best,68,10771238614,FP,0.8325042724609375,0.8457873620862588,3988
flickr,C0,12345,best,68,10771238614,NearFP,0.7890777587890625,0.7996632996632996,4158
flickr,C0,12345,best,68,10771238614,FarFP,0.9274139404296875,0.9664743061280572,3639
flickr,C0,12345,best,68,10771238614,HighAUDFP,,,0
flickr,C0,12345,best,69,10795023275,FP,0.2858123779296875,0.3729294841457643,6339
flickr,C0,12345,best,69,10795023275,NearFP,0.2570343017578125,0.4056933577492925,6007
flickr,C0,12345,best,69,10795023275,FarFP,0.454833984375,0.20834017402725333,6091
flickr,C0,12345,best,69,10795023275,HighAUDFP,0.2633800287356322,0.4430076628352491,2088
flickr,C0,12345,best,70,10796050285,FP,0.77197265625,0.819442708984131,8003
flickr,C0,12345,best,70,10796050285,NearFP,0.6825408935546875,0.7589909308871052,9593
flickr,C0,12345,best,70,10796050285,FarFP,0.8484954833984375,0.8924391015501424,6322
flickr,C0,12345,best,70,10796050285,HighAUDFP,0.6366038602941176,0.7271241830065359,1836
flickr,C0,12345,best,71,10805310706,FP,0.3451995849609375,0.2557245236846705,5721
flickr,C0,12345,best,71,10805310706,NearFP,0.4073638916015625,0.303530246585063,5637
flickr,C0,12345,best,71,10805310706,FarFP,0.317230224609375,0.3060275442675729,5591
flickr,C0,12345,best,71,10805310706,HighAUDFP,0.38148271276595747,0.41390205371248023,1266
flickr,C0,12345,best,72,10847897294,FP,0.1793975830078125,0.1946031746031746,6300
flickr,C0,12345,best,72,10847897294,NearFP,0.183624267578125,0.19558027660853877,6652
flickr,C0,12345,best,72,10847897294,FarFP,,,0
flickr,C0,12345,best,72,10847897294,HighAUDFP,,,0
flickr,C0,12345,best,73,10859255295,FP,0.316619873046875,0.11851457000710731,5628
flickr,C0,12345,best,73,10859255295,NearFP,0.310150146484375,0.12175685693106005,5396
flickr,C0,12345,best,73,10859255295,FarFP,,,0
flickr,C0,12345,best,73,10859255295,HighAUDFP,0.2056908700980392,0.07838416265382557,3738
flickr,C0,12345,best,74,10862172945,FP,0.487457275390625,0.38805152096464784,3649
flickr,C0,12345,best,74,10862172945,NearFP,0.491851806640625,0.38233766233766237,3850
flickr,C0,12345,best,74,10862172945,FarFP,,,0
flickr,C0,12345,best,74,10862172945,HighAUDFP,,,0
flickr,C0,12345,best,75,10939270325,FP,0.4495086669921875,0.4080804175526774,5173
flickr,C0,12345,best,75,10939270325,NearFP,0.550506591796875,0.49029566479230907,5513
flickr,C0,12345,best,75,10939270325,FarFP,0.3325042724609375,0.2800726282342261,4406
flickr,C0,12345,best,75,10939270325,HighAUDFP,0.47860863095238093,0.5602836879432624,987
flickr,C0,12345,best,76,10952523225,FP,0.5860748291015625,0.4551431601272534,4715
flickr,C0,12345,best,76,10952523225,NearFP,0.544189453125,0.4281972937581842,4582
flickr,C0,12345,best,76,10952523225,FarFP,0.8063210227272727,0.14285714285714285,385
flickr,C0,12345,best,76,10952523225,HighAUDFP,0.27903891509433965,0.7419642857142857,1120
flickr,C0,12345,best,77,10979853044,FP,0.9408416748046875,0.5737704918032787,2318
flickr,C0,12345,best,77,10979853044,NearFP,0.9311981201171875,0.5995111731843575,2864
flickr,C0,12345,best,77,10979853044,FarFP,,,0
flickr,C0,12345,best,77,10979853044,HighAUDFP,0.5926649305555556,0.3952225841476656,921
flickr,C0,12345,best,78,10980225216,FP,0.9182891845703125,0.8690721649484536,4850
flickr,C0,12345,best,78,10980225216,NearFP,0.879364013671875,0.8376439179042215,5993
flickr,C0,12345,best,78,10980225216,FarFP,,,0
flickr,C0,12345,best,78,10980225216,HighAUDFP,0.8070186491935484,0.8961852861035422,3670
flickr,C0,12345,best,79,11002352834,FP,,,0
flickr,C0,12345,best,79,11002352834,NearFP,,,0
flickr,C0,12345,best,79,11002352834,FarFP,,,0
flickr,C0,12345,best,79,11002352834,HighAUDFP,,,0
flickr,C0,12345,best,80,11036641226,FP,0.6916656494140625,0.5752136752136752,2340
flickr,C0,12345,best,80,11036641226,NearFP,0.5072479248046875,0.4929111531190926,4232
flickr,C0,12345,best,80,11036641226,FarFP,0.9845733642578125,1.0,335
flickr,C0,12345,best,80,11036641226,HighAUDFP,0.47356468023255816,0.4978247358607831,1609
flickr,C0,12345,best,81,11050409385,FP,0.2642974853515625,0.6499231163505894,1951
flickr,C0,12345,best,81,11050409385,NearFP,0.50885009765625,0.5495163519115615,4342
flickr,C0,12345,best,81,11050409385,FarFP,0.0110015869140625,0.2572402044293015,587
flickr,C0,12345,best,81,11050409385,HighAUDFP,0.09375,0.010869565217391304,92
