dataset,model,sample_id,sample_index,readout,iou
vggss,mean_cram,MxSoqiN92v0_000134,2206,AUD,0.5266164951620335
vggss,mean_cram,My0YmR6tYAk_000060,2207,AUD,0.5754248671377679
vggss,mean_cram,MyUItl-2v0U_000050,2208,AUD,0.22333561619147171
vggss,mean_cram,MyjxrBI9k4o_000080,2209,AUD,0.5277049736363356
vggss,mean_cram,N-kdCENmuAs_000039,2210,AUD,0.36716759229010126
vggss,mean_cram,N00JbKpZKKw_000446,2211,AUD,0.495517263305144
vggss,mean_cram,N0c6P3Po5J0_000118,2212,AUD,0.09237536656891496
vggss,mean_cram,N0d1cK2k1Eg_000000,2213,AUD,0.4761245429048177
vggss,mean_cram,N0jVgldCwAk_000000,2214,AUD,0.6253457637537138
vggss,mean_cram,N1c73HkaxvY_000000,2215,AUD,0.7221738429285599
vggss,mean_cram,N1dCXhy56po_000009,2216,AUD,0.7423142347425632
vggss,mean_cram,N2CdQ4bWCkE_000022,2217,AUD,0.17750200964630225
vggss,mean_cram,N3B-vKpsKoE_000125,2218,AUD,0.6245772578588457
vggss,mean_cram,N4JQ0uzRjpA_000274,2219,AUD,0.044382921659384865
vggss,mean_cram,N4SfahxM8Z4_000004,2220,AUD,0.819631653511435
vggss,mean_cram,N4yxwdPnRQk_000028,2221,AUD,0.7413042021312245
vggss,mean_cram,N6e5C5sXdBI_000000,2222,AUD,0.5876635691257349
vggss,mean_cram,N7_5mcVZgO8_000042,2223,AUD,0.39466929911154985
vggss,mean_cram,N7tVUQOobkY_000289,2224,AUD,0.28056645169869027
vggss,mean_cram,N8iIq2UzZLk_000030,2225,AUD,0.5233662032216574
vggss,mean_cram,N9N4AZXwWaM_000140,2226,AUD,0.2289680421020517
vggss,mean_cram,N9VpRM5Dx3g_000133,2227,AUD,0.2781287970838396
vggss,mean_cram,N9hbVla0XmE_000087,2228,AUD,0.10186718867640415
vggss,mean_cram,NAiOfUtiXeM_000030,2229,AUD,0.12422214394739932
vggss,mean_cram,ND5nBdo7Lwo_000090,2230,AUD,0.4760738422461106
vggss,mean_cram,NDovY5OEt2o_000030,2231,AUD,0.19428368961851897
vggss,mean_cram,NEGXDnMhd5A_000040,2232,AUD,0.13961534547674773
vggss,mean_cram,NEUZUB2K1aI_000078,2233,AUD,0.5180394613216411
vggss,mean_cram,NE_DQerjrVU_000020,2234,AUD,0.4377308356582968
vggss,mean_cram,NEi-LsJkgE4_000030,2235,AUD,0.5720062800323517
vggss,mean_cram,NF1lwZ24RYI_000030,2236,AUD,0.47030702763504356
vggss,mean_cram,NGvamh45l6k_000022,2237,AUD,0.675475120583749
vggss,mean_cram,NGvamh45l6k_000039,2238,AUD,0.7832756061355765
vggss,mean_cram,NIUD5tnT_NQ_000308,2239,AUD,0.21808183198588255
vggss,mean_cram,NIXYf0CSnhE_000080,2240,AUD,0.616117322491651
vggss,mean_cram,NIklY_eIHdQ_000039,2241,AUD,0.2748470239198962
vggss,mean_cram,NIuu97_y33A_000030,2242,AUD,0.27415411548096946
vggss,mean_cram,NJJg575V_fc_000080,2243,AUD,0.11547245218384242
vggss,mean_cram,NJUl3gPX07o_000030,2244,AUD,0.47212461143397755
vggss,mean_cram,NJo3COkwasM_000017,2245,AUD,0.39033085246106697
vggss,mean_cram,NKfyi7q0JNU_000030,2246,AUD,0.2629144178874325
vggss,mean_cram,NPXZIqxKvXA_000030,2247,AUD,0.6183742994248873
vggss,mean_cram,NRJw5ZZMBnw_000030,2248,AUD,0.6504480325527033
vggss,mean_cram,NRRYGxnq-FM_000258,2249,AUD,0.20500448059557455
vggss,mean_cram,NSEzNYgLuAs_000077,2250,AUD,0.2096452256776769
vggss,mean_cram,NSfsygAoz0I_000001,2251,AUD,0.4330960424710425
vggss,mean_cram,NTyKi3QGd4k_000090,2252,AUD,0.3134152585765489
vggss,mean_cram,NUEfNw3Mdsw_000249,2253,AUD,0.6898446537762354
vggss,mean_cram,NV0P4YtItzc_000110,2254,AUD,0.2906566518720838
vggss,mean_cram,NXCTvtrCPXs_000177,2255,AUD,0.620729413192548
vggss,mean_cram,NXeVBvS5cxQ_000030,2256,AUD,0.6974369660345905
vggss,mean_cram,NY1zBHjxxc4_000140,2257,AUD,0.030511657017681115
vggss,mean_cram,NYKrP5HnEC8_000030,2258,AUD,0.6223192751450362
vggss,mean_cram,NZMsQG4Zx7I_000050,2259,AUD,0.35888029348432887
vggss,mean_cram,N_bWjtccFg0_000020,2260,AUD,0.45213926572431457
vggss,mean_cram,NaGTvAwqJVc_000080,2261,AUD,0.6255309979683557
vggss,mean_cram,Nayu_7okwmY_000032,2262,AUD,0.6789380445070012
vggss,mean_cram,NboCft3LZAg_000140,2263,AUD,0.5484086144463503
vggss,mean_cram,NcIR-UiXJI0_000030,2264,AUD,0.532127741439015
vggss,mean_cram,NcKhJQPS_hs_000047,2265,AUD,0.21195246179966043
vggss,mean_cram,Ncdv7wCGgYE_000030,2266,AUD,0.10204810996563574
vggss,mean_cram,NcllrpzRk38_000041,2267,AUD,0.10122628412771865
vggss,mean_cram,NdYDEnBhiSE_000018,2268,AUD,0.09562461777950743
vggss,mean_cram,NdiSW-p2I0c_000030,2269,AUD,0.5926251799712046
vggss,mean_cram,NdqYvzceNo0_000001,2270,AUD,0.10033226533760532
vggss,mean_cram,NfOHjeI-Bns_000210,2271,AUD,0.563387297633873
vggss,mean_cram,Ng1LL3S02kI_000048,2272,AUD,0.3329003626129783
vggss,mean_cram,Ng9bw-BkB94_000030,2273,AUD,0.3369214208826695
vggss,mean_cram,NgAEMX5d5iM_000083,2274,AUD,0.8011932450197189
vggss,mean_cram,Nht8x-egV7Y_000015,2275,AUD,0.639958046733987
vggss,mean_cram,Ni_RNKhQ47k_000118,2276,AUD,0.519670374528013
vggss,mean_cram,Ni_RNKhQ47k_000136,2277,AUD,0.4758485257049065
vggss,mean_cram,NjLHnT9ZtPw_000119,2278,AUD,0.5529103726082578
vggss,mean_cram,Nluf6HIYXXQ_000030,2279,AUD,0.7005934980954912
vggss,mean_cram,NpGTa9fRvUU_000030,2280,AUD,0.741119149564447
vggss,mean_cram,Nqb7nw58q08_000030,2281,AUD,0.3286607311990907
vggss,mean_cram,NqzZbJJl3E4_000030,2282,AUD,0.5389589768757759
vggss,mean_cram,Ns-iXXKmzzU_000030,2283,AUD,0.1893687707641196
vggss,mean_cram,Ns9Zf0DrFlk_000212,2284,AUD,0.5760009448446911
vggss,mean_cram,NsbLeONN0-c_000188,2285,AUD,0.4296373056994819
vggss,mean_cram,Nsjm00Bwebo_000140,2286,AUD,0.5774912530776208
vggss,mean_cram,NtM3gudMBCQ_000010,2287,AUD,0.49559112374106734
vggss,mean_cram,NuqLe9Svlio_000443,2288,AUD,0.09587102332164174
vggss,mean_cram,NuvgBjmUW1g_000140,2289,AUD,0.4615903314487266
vggss,mean_cram,Nuyu78uZcVE_000058,2290,AUD,0.4607631389488841
vggss,mean_cram,Nuyu78uZcVE_000162,2291,AUD,0.5032129742962056
vggss,mean_cram,NvN2PoU3Pzs_000678,2292,AUD,0.15315420560747664
vggss,mean_cram,NwBREzh6M_I_000050,2293,AUD,0.1145091091168201
vggss,mean_cram,NwGcF_Ud-ig_000000,2294,AUD,0.7326958208349309
vggss,mean_cram,NwpT3VmaDGE_000205,2295,AUD,0.696117968145342
vggss,mean_cram,NyWZtL6Essc_000038,2296,AUD,0.20458852192744992
vggss,mean_cram,NynrI4Tm9zo_000052,2297,AUD,0.6806103969361399
vggss,mean_cram,O-UIOSuqzWA_000001,2298,AUD,0.29930686830497794
vggss,mean_cram,O-VVb8Ag49g_000040,2299,AUD,0.6459738996171662
vggss,mean_cram,O2HttJtcec4_000030,2300,AUD,0.4917925624636839
vggss,mean_cram,O3HG59u1yek_000030,2301,AUD,0.526278819932237
vggss,mean_cram,O41WqVK8Cjw_000100,2302,AUD,0.23326133909287258
vggss,mean_cram,O4XYhK_tQnk_000028,2303,AUD,0.5584982537834692
vggss,mean_cram,O67-3jP1DUs_000443,2304,AUD,0.5011002052068139
vggss,mean_cram,O69hivnI5oM_000073,2305,AUD,0.3822294460246512
vggss,mean_cram,O7-ggV4SQRs_000030,2306,AUD,0.5900068087780862
vggss,mean_cram,O70kWGbFbbY_000204,2307,AUD,0.47820762846387593
vggss,mean_cram,O7puBCRI2Bc_000030,2308,AUD,0.5081336882579118
vggss,mean_cram,O8DtnVJN_dY_000030,2309,AUD,0.41620667642972475
vggss,mean_cram,O9KZqw2dyXM_000024,2310,AUD,0.6056540292138519
vggss,mean_cram,O9M7RtFP_-Y_000010,2311,AUD,0.6524430161280723
vggss,mean_cram,O9dNbswLJu0_000331,2312,AUD,0.4452675896688527
vggss,mean_cram,OAyewg0sAeY_000000,2313,AUD,0.598279939797893
vggss,mean_cram,OBAaK0pxdW0_000046,2314,AUD,0.21774313657349947
vggss,mean_cram,OCReBtZOo8A_000021,2315,AUD,0.6728707163967661
vggss,mean_cram,OCaW_fZF1e8_000251,2316,AUD,0.19491078027663394
vggss,mean_cram,OCwzCoB6p-4_000030,2317,AUD,0.5540886952063574
vggss,mean_cram,ODoQDztFbaQ_000251,2318,AUD,0.24335645437347986
vggss,mean_cram,OGnBrabqdP4_000040,2319,AUD,0.6698419571335787
vggss,mean_cram,OGyMalgBFxY_000001,2320,AUD,0.1818317089502269
vggss,mean_cram,OHkkIGrKEKk_000000,2321,AUD,0.1273996509598604
vggss,mean_cram,OI4vBlF4O-Y_000052,2322,AUD,0.15955884556597835
vggss,mean_cram,OIYRNzlgN84_000200,2323,AUD,0.08405568689256633
vggss,mean_cram,OIqd2UrvGcI_000109,2324,AUD,0.2899340704978456
vggss,mean_cram,OIx8kHKwMl8_000035,2325,AUD,0.3772227657248087
vggss,mean_cram,OKsOk8558gs_000380,2326,AUD,0.2899612831858407
vggss,mean_cram,OLG6jDvjB9I_000133,2327,AUD,0.7703772962270378
vggss,mean_cram,OLRKXIQi9z4_000023,2328,AUD,0.45617874592833874
vggss,mean_cram,OLaCHe5fCtY_000275,2329,AUD,0.6306893713996329
vggss,mean_cram,OMaV10b6-CU_000140,2330,AUD,0.4021697388632873
vggss,mean_cram,OODgp3YrENY_000028,2331,AUD,0.14068230919961816
vggss,mean_cram,OOzxHnmlNhA_000017,2332,AUD,0.28158655109009717
vggss,mean_cram,OPXoyT08GvQ_000017,2333,AUD,0.06428529532523902
vggss,mean_cram,OPd0cz1hRqc_000030,2334,AUD,0.43651267359038637
vggss,mean_cram,OQuFLgQSj0k_000044,2335,AUD,0.4199818484344275
vggss,mean_cram,ORaz32CQ29k_000130,2336,AUD,0.44202764976958525
vggss,mean_cram,OSlYn9hTRFA_000030,2337,AUD,0.4025684229700806
vggss,mean_cram,OTBujHqhKhI_000000,2338,AUD,0.6579148019227582
vggss,mean_cram,OUIkTOSII9w_000050,2339,AUD,0.5232999418783548
vggss,mean_cram,OWJ_fMJFjWQ_000358,2340,AUD,0.660476908318487
vggss,mean_cram,OWuMapsvJ3w_000050,2341,AUD,0.18299857983363765
vggss,mean_cram,OZ9ti0RBfr8_000029,2342,AUD,0.5141797556719022
vggss,mean_cram,O_q02_oUP2M_000131,2343,AUD,0.3425069554101812
vggss,mean_cram,ObV0Fz5rJHQ_000008,2344,AUD,0.6150564394276065
vggss,mean_cram,ObdJilylBPw_000527,2345,AUD,0.5387900355871886
vggss,mean_cram,ObhHyU04C40_000197,2346,AUD,0.13812668588968469
vggss,mean_cram,Oc9azgD3RJ8_000030,2347,AUD,0.1543000764943722
vggss,mean_cram,Od58AkKIPnA_000060,2348,AUD,0.43154102911530456
vggss,mean_cram,OebTD1Qqjys_000055,2349,AUD,0.4594788306967696
vggss,mean_cram,Oew6XicL4Ks_000150,2350,AUD,0.6585836788006133
vggss,mean_cram,OgSyPzydMxk_000020,2351,AUD,0.5926203609489638
vggss,mean_cram,OhhSpbVbXYA_000145,2352,AUD,0.130859375
vggss,mean_cram,OhmcZInYYwE_000173,2353,AUD,0.25857878475798146
vggss,mean_cram,Oi855GiZQa0_000061,2354,AUD,0.6671670988581048
vggss,mean_cram,OjGbRQ7e_AU_000134,2355,AUD,0.4097604888428174
vggss,mean_cram,OkAT5LKBbIE_000190,2356,AUD,0.6382012264365206
vggss,mean_cram,OkMPd5IwM-w_000012,2357,AUD,0.292980875137679
vggss,mean_cram,Okx87oCJg5g_000250,2358,AUD,0.22032007551379415
vggss,mean_cram,Olfg9KK_bmE_000011,2359,AUD,0.6001976501592182
vggss,mean_cram,OmlvTSN8aeo_000033,2360,AUD,0.6236266947171576
vggss,mean_cram,On8mxembDtg_000550,2361,AUD,0.6645133614272376
vggss,mean_cram,OnRh-5IRG3A_000000,2362,AUD,0.727489794346453
vggss,mean_cram,Op6UazVNEQg_000003,2363,AUD,0.6741765071472965
vggss,mean_cram,OqUYjRzUis4_000120,2364,AUD,0.7151477449455677
vggss,mean_cram,OqjRuWUFQy8_000140,2365,AUD,0.46442078315005525
vggss,mean_cram,OrSfdkVVbOQ_000000,2366,AUD,0.2735222889945287
vggss,mean_cram,OrZNGml0csQ_000022,2367,AUD,0.7417031363967906
vggss,mean_cram,OruJS8cr2qE_000005,2368,AUD,0.44318827976051106
vggss,mean_cram,OugiXVgs0tA_000069,2369,AUD,0.43788331498663313
vggss,mean_cram,OxbHUMFOxnk_000030,2370,AUD,0.08413974085615877
vggss,mean_cram,OzMAwy8qSEo_000030,2371,AUD,0.3421390924283327
vggss,mean_cram,P-NCCepeHdI_000125,2372,AUD,0.3148758236188545
vggss,mean_cram,P02Zdk3amjk_000030,2373,AUD,0.4481599868863208
vggss,mean_cram,P1LygmOqewM_000157,2374,AUD,0.4065399911621741
vggss,mean_cram,P2ldhAT8KHc_000280,2375,AUD,0.5788536681232804
vggss,mean_cram,P4x12uMeVVc_000086,2376,AUD,0.052820955670696605
vggss,mean_cram,P5Au94IeCXc_000165,2377,AUD,0.3398645598194131
vggss,mean_cram,P5H8C-I7Qxc_000030,2378,AUD,0.5477231144541573
vggss,mean_cram,P5tsRM1iokA_000030,2379,AUD,0.387705966443458
vggss,mean_cram,P8Uwpp00DBk_000000,2380,AUD,0.521551724137931
vggss,mean_cram,P8VTcL2ecs8_000030,2381,AUD,0.6240917663791238
vggss,mean_cram,PAou66vfEPo_000371,2382,AUD,0.5314648729446936
vggss,mean_cram,PB3i02Cjf1k_000030,2383,AUD,0.164230597034579
vggss,mean_cram,PBKS0vFpPTk_000016,2384,AUD,0.6348864691483076
vggss,mean_cram,PCPIm_NB-ec_000781,2385,AUD,0.7207509559840534
vggss,mean_cram,PD7RisfbHqI_000000,2386,AUD,0.5863608374384236
vggss,mean_cram,PD9qAU6kazY_000270,2387,AUD,0.6852801171731966
vggss,mean_cram,PEABLpVs3gg_000010,2388,AUD,0.10643310026815027
vggss,mean_cram,PEGpW0BhDMw_000674,2389,AUD,0.10607608384750541
vggss,mean_cram,PEi0EBPIpsQ_000030,2390,AUD,0.11878117017394478
vggss,mean_cram,PFR3S6jN0Ng_000030,2391,AUD,0.34623362445414846
vggss,mean_cram,PGNL08Ak-2s_000027,2392,AUD,0.39753421425200564
vggss,mean_cram,PHNkzsSrofY_000214,2393,AUD,0.5323682498373454
vggss,mean_cram,PHeH8KxBDic_000045,2394,AUD,0.1675957030528997
vggss,mean_cram,PIgN2TZiL5M_000026,2395,AUD,0.18942647561856257
vggss,mean_cram,PJHg_DV7HGE_000030,2396,AUD,0.14085066256389894
vggss,mean_cram,PJmIra-c8cc_000173,2397,AUD,0.5176011307801036
vggss,mean_cram,PLSAAmBa0Rc_000310,2398,AUD,0.29227478610971314
vggss,mean_cram,PNCwMnNW-jw_000000,2399,AUD,0.21396143300220255
vggss,mean_cram,PNT3hW4qFpQ_000290,2400,AUD,0.5880709701774255
vggss,mean_cram,PNcdB7ptDis_000004,2401,AUD,0.603684888922587
vggss,mean_cram,PPMAUKxAcXM_000086,2402,AUD,0.3732189327767901
vggss,mean_cram,PQKLMe0XmXE_000069,2403,AUD,0.22421220775448958
vggss,mean_cram,PRU9zAtcQDs_000000,2404,AUD,0.639117682510346
vggss,mean_cram,PRriMdEO23I_000179,2405,AUD,0.1283480286142073
vggss,mean_cram,PS_uJXcbJ_A_000096,2406,AUD,0.5929622211478693
vggss,mean_cram,PSt0xAYgf4g_000000,2407,AUD,0.3420355656451003
vggss,mean_cram,PUwNDssbDXw_000000,2408,AUD,0.5464461542996963
vggss,mean_cram,PWLeqsU7nUI_000073,2409,AUD,0.6205662040096938
vggss,mean_cram,PWLeqsU7nUI_000131,2410,AUD,0.5182000333945567
vggss,mean_cram,PWxH3l6Iri4_000000,2411,AUD,0.691697933731438
vggss,mean_cram,PX2xcfpGynA_000009,2412,AUD,0.3820988880063543
vggss,mean_cram,PX9kGT0E7B0_000030,2413,AUD,0.1736420302760463
vggss,mean_cram,PZACLpEasFU_000030,2414,AUD,0.36727946701397585
vggss,mean_cram,PZW8AEqyihI_000000,2415,AUD,0.26383416138427274
vggss,mean_cram,PZiOZeRIgxs_000372,2416,AUD,0.47924420269109647
vggss,mean_cram,PZiPN1nOwbE_000030,2417,AUD,0.22550255915733255
vggss,mean_cram,P_HYjo4gR0E_000010,2418,AUD,0.15925176946410516
vggss,mean_cram,P_utET7TCMQ_000020,2419,AUD,0.3516411234624745
vggss,mean_cram,PaQGXIh94uc_000150,2420,AUD,0.7727678571428571
vggss,mean_cram,PaZ4aVEsPsE_000019,2421,AUD,0.3772634445200817
vggss,mean_cram,Pb1AZvbd0Jc_000111,2422,AUD,0.430588023736738
vggss,mean_cram,Pb1AZvbd0Jc_000174,2423,AUD,0.7124760193672158
vggss,mean_cram,Pc-XnRIIgqE_000005,2424,AUD,0.4402295982031445
vggss,mean_cram,PdLEZFUyy84_000095,2425,AUD,0.47848272470183206
vggss,mean_cram,PeNLnpalp9s_000030,2426,AUD,0.49957931205147244
vggss,mean_cram,PeWX2XHqnTw_000005,2427,AUD,0.5483941208492107
vggss,mean_cram,PeWX2XHqnTw_000043,2428,AUD,0.534973913846438
vggss,mean_cram,Pf4C7fuB9hM_000090,2429,AUD,0.5875542002191833
vggss,mean_cram,PfF-ishRsno_000048,2430,AUD,0.7354841205369231
vggss,mean_cram,PkDHPoMjvJ8_000030,2431,AUD,0.2637479978643887
vggss,mean_cram,Pkm7v1pHu6Y_000030,2432,AUD,0.28637842863784285
vggss,mean_cram,PlF1Z9YWZck_000075,2433,AUD,0.6915584415584416
vggss,mean_cram,PlGrb1DKbao_000130,2434,AUD,0.6445468839336764
vggss,mean_cram,PqlmyFDIeUM_000039,2435,AUD,0.4907185476056913
vggss,mean_cram,PrAm5YVvXx8_000010,2436,AUD,0.37331891281858365
vggss,mean_cram,PskdIQWvg3c_000021,2437,AUD,0.5787305265868418
vggss,mean_cram,Pswmht-tZZM_000038,2438,AUD,0.16966895520358916
vggss,mean_cram,PtXXQg3DpcI_000264,2439,AUD,0.1809787626962142
vggss,mean_cram,PuNLqr0oZeo_000170,2440,AUD,0.059164468757122855
vggss,mean_cram,PuvTDLP8lwM_000030,2441,AUD,0.6313292625645843
vggss,mean_cram,PvqxX8mqtUc_000050,2442,AUD,0.1413508121972072
vggss,mean_cram,Pvsrn7bxz9Y_000024,2443,AUD,0.6910561916972456
vggss,mean_cram,PwC9_vE_rqk_000120,2444,AUD,0.46373474556758
vggss,mean_cram,PyXQVNaAbHc_000030,2445,AUD,0.7203554568175506
vggss,mean_cram,PyponzntqzM_000036,2446,AUD,0.8911871048538591
vggss,mean_cram,Pyt8O3N6-wk_000110,2447,AUD,0.318905752295297
vggss,mean_cram,PzS_cNwa4xM_000000,2448,AUD,0.6046236461272413
vggss,mean_cram,Q-aa-3xMOdg_000045,2449,AUD,0.048691548691548694
vggss,mean_cram,Q1CMSV81_ws_000030,2450,AUD,0.33288847208195066
vggss,mean_cram,Q22V0AgIHr8_000103,2451,AUD,0.20888483188802678
vggss,mean_cram,Q2m7w_aktCo_000000,2452,AUD,0.14203608376230697
vggss,mean_cram,Q3aNijPpxGU_000033,2453,AUD,0.5773138183383556
vggss,mean_cram,Q4cVLAbRVDc_000045,2454,AUD,0.5557251908396946
vggss,mean_cram,Q5o7RYwXkvI_000070,2455,AUD,0.3220034588266596
vggss,mean_cram,Q5zz22v6QR4_000012,2456,AUD,0.5333632433314299
vggss,mean_cram,Q6rij_svhuc_000030,2457,AUD,0.7334921715452689
vggss,mean_cram,QAWuHvVCI6g_000030,2458,AUD,0.26754558204768586
vggss,mean_cram,QAgy9r331v0_000030,2459,AUD,0.2706238406716782
vggss,mean_cram,QAjepby044Q_000040,2460,AUD,0.5232685164955211
vggss,mean_cram,QAoCyTYnAuc_000011,2461,AUD,0.5859687140245141
vggss,mean_cram,QBMDnMRwQCc_000070,2462,AUD,0.44075829383886256
vggss,mean_cram,QBj5dyzsJkY_000007,2463,AUD,0.5761649559451358
vggss,mean_cram,QBk4A5qgzNc_000200,2464,AUD,0.2554213360500655
vggss,mean_cram,QDfyTkOWfyM_000236,2465,AUD,0.09740958371265414
vggss,mean_cram,QDqBJwoQcNY_000080,2466,AUD,0.7231844771008703
vggss,mean_cram,QEE70zlVRoM_000019,2467,AUD,0.21274287405069534
vggss,mean_cram,QEcZFvGVGf0_000111,2468,AUD,0.3620356519571179
vggss,mean_cram,QFnwnAHcttY_000030,2469,AUD,0.44830396890087154
vggss,mean_cram,QGhPi_IvNyk_000030,2470,AUD,0.5205456662784894
vggss,mean_cram,QHPJK945JVg_000010,2471,AUD,0.7871603823285919
vggss,mean_cram,QHmGUrpOgAU_000070,2472,AUD,0.6296467328561534
vggss,mean_cram,QJDLZ53UsLk_000320,2473,AUD,0.26369168356997974
vggss,mean_cram,QJEw9jknWlw_000050,2474,AUD,0.05912681000438789
vggss,mean_cram,QJfusheJ-uE_000055,2475,AUD,0.65056408862308
vggss,mean_cram,QK-mjNg8cPo_000050,2476,AUD,0.44381775160953063
vggss,mean_cram,QKhVI1l78Uc_000014,2477,AUD,0.4520222045995242
vggss,mean_cram,QLEBKY7baBg_000030,2478,AUD,0.828953364727328
vggss,mean_cram,QLEXmKz-MV4_000070,2479,AUD,0.7238633444644234
vggss,mean_cram,QMc3zhoaU-Y_000057,2480,AUD,0.7066075272324049
vggss,mean_cram,QNRche7AZkM_000270,2481,AUD,0.21188835456843985
vggss,mean_cram,QOEFVFFrv_Q_000077,2482,AUD,0.2605395851744035
vggss,mean_cram,QOqlkqTR82Q_000000,2483,AUD,0.47100878919060735
vggss,mean_cram,QPPapHk6lmU_000384,2484,AUD,0.35638529710881883
vggss,mean_cram,QPyLES56O1w_000636,2485,AUD,0.12404072979187196
vggss,mean_cram,QRLfJ0FuEbc_000267,2486,AUD,0.354879196736743
vggss,mean_cram,QS31Gm9tIig_000000,2487,AUD,0.5963585434173669
vggss,mean_cram,QSaX7QfeWog_000030,2488,AUD,0.49967985026843326
vggss,mean_cram,QTT0Cc70d5k_000048,2489,AUD,0.7565110358911238
vggss,mean_cram,QTbtvbzBs00_000038,2490,AUD,0.6015381266777915
vggss,mean_cram,QTbtvbzBs00_000063,2491,AUD,0.549179684433629
vggss,mean_cram,QUX611hihf4_000190,2492,AUD,0.8036951501154734
vggss,mean_cram,QUte9W0g2Yo_000017,2493,AUD,0.7855316480123504
vggss,mean_cram,QUygd54m8uc_000112,2494,AUD,0.6923136555680452
vggss,mean_cram,QWxrKBmwNw0_000030,2495,AUD,0.42174907223450914
vggss,mean_cram,QXnFAcMyAHA_000030,2496,AUD,0.4056163205112449
vggss,mean_cram,Q_yoAT1Z3Yw_000022,2497,AUD,0.28127967516945546
vggss,mean_cram,QaKdsbkkmUc_000288,2498,AUD,0.19786238434542167
vggss,mean_cram,Qa_6nlhGR9k_000051,2499,AUD,0.07946097750926297
vggss,mean_cram,QayWG1ZPKGE_000012,2500,AUD,0.6593048515568428
vggss,mean_cram,QdBB80CWUWU_000201,2501,AUD,0.16048675102508708
vggss,mean_cram,QdcUajqXkvs_000006,2502,AUD,0.3750855578370979
vggss,mean_cram,Qdr2xmK84Jo_000030,2503,AUD,0.6303666604172804
vggss,mean_cram,Qe71m678qEU_000030,2504,AUD,0.6942609295111162
vggss,mean_cram,QejVyYvjrrs_000010,2505,AUD,0.7361279054144834
vggss,mean_cram,QgoTM4RZF7o_000017,2506,AUD,0.5017225589812917
vggss,mean_cram,QiUyP9xX8jY_000160,2507,AUD,0.4300816914944738
vggss,mean_cram,Qj3ptAKRGQg_000031,2508,AUD,0.48864029523699687
vggss,mean_cram,Qlov2pGggJ0_000101,2509,AUD,0.7968778611975829
vggss,mean_cram,Qm8bAH-0y3E_000024,2510,AUD,0.3941780004772131
vggss,mean_cram,QnR9JhVGgu8_000348,2511,AUD,0.7277137215708261
vggss,mean_cram,QoffZQFqxkQ_000003,2512,AUD,0.5975328789478737
vggss,mean_cram,Qos5iZOP66A_000340,2513,AUD,0.5034867503486751
vggss,mean_cram,Qovva-Q5vmM_000216,2514,AUD,0.6228184295147157
vggss,mean_cram,Qovva-Q5vmM_000424,2515,AUD,0.4641982779963139
vggss,mean_cram,QpFdUoMjf3w_000035,2516,AUD,0.038071444552166454
vggss,mean_cram,QpKhFTFh0B8_000029,2517,AUD,0.19149664228581206
vggss,mean_cram,QqdmtqL64RA_000030,2518,AUD,0.47268408551068886
vggss,mean_cram,QqyUVqi3fOg_000095,2519,AUD,0.7379281498350142
vggss,mean_cram,Qs7BbDiOqZ0_000006,2520,AUD,0.5727667738840924
vggss,mean_cram,Qsd19T8rN_8_000190,2521,AUD,0.60307669713992
vggss,mean_cram,Qt7FJkuqWPE_000030,2522,AUD,0.5588377971251308
vggss,mean_cram,QtEtP5Vb_3o_000340,2523,AUD,0.38982115257231176
vggss,mean_cram,Qu4HdM0sAOM_000059,2524,AUD,0.4293848549737201
vggss,mean_cram,QupB4NN8fI0_000030,2525,AUD,0.48395835096927114
vggss,mean_cram,Quqx2Iga5b8_000086,2526,AUD,0.4885191946722892
vggss,mean_cram,QvLeTxLGV_o_000030,2527,AUD,0.06352245040027846
vggss,mean_cram,QvpIrEHvZWI_000171,2528,AUD,0.49607084212995545
vggss,mean_cram,Qx5trtkwnUk_000377,2529,AUD,0.19400609080841638
vggss,mean_cram,QxOuHDxJw_o_000005,2530,AUD,0.07319383449582365
vggss,mean_cram,QxWre8D5a8c_000155,2531,AUD,0.3623789764868603
vggss,mean_cram,QyvAU6kcHBw_000083,2532,AUD,0.6889041145288666
vggss,mean_cram,QzMsoz4XIkM_000030,2533,AUD,0.43756050338818975
vggss,mean_cram,Qzj4QGWPtFE_000029,2534,AUD,0.13798578557386965
vggss,mean_cram,Qzld9zDqrHI_000079,2535,AUD,0.4631620266924331
vggss,mean_cram,R0NOe1JIC1U_000056,2536,AUD,0.7900268969422424
vggss,mean_cram,R1RGIgC-xKw_000030,2537,AUD,0.45640639226397917
vggss,mean_cram,R1Tzk_uQGJ8_000304,2538,AUD,0.026261158397342745
vggss,mean_cram,R1dfaoCfy88_000003,2539,AUD,0.11228284059737885
vggss,mean_cram,R2Aq_j1TDSs_000040,2540,AUD,0.6706425437967715
vggss,mean_cram,R2LpN5yc8DA_000271,2541,AUD,0.6962196219621962
vggss,mean_cram,R3urUtvSgkU_000030,2542,AUD,0.441934011476265
vggss,mean_cram,R3ykwo65XIQ_000560,2543,AUD,0.0563221145615777
vggss,mean_cram,R4b_-IT43P4_000030,2544,AUD,0.5172799776129845
vggss,mean_cram,R4jlQEweREY_000030,2545,AUD,0.35886790246184436
vggss,mean_cram,R5FhPTwWpm8_000140,2546,AUD,0.3027729726896263
vggss,mean_cram,R5dvHVDSXog_000048,2547,AUD,0.6790500942771238
vggss,mean_cram,R60qQ3ag8y8_000100,2548,AUD,0.2594830650484944
