sample_id,sample_index,readout,grid,gt_response,nearfp_response,gt_nearfp_gap,precision,coverage,activated_area
VMbJTgzMhKE_000030,2875,IMG_QUERY,native_14x14_descriptive,0.8195492,0.7466721372911707,0.07287706562783569,0.4857421875,0.78207546,0.30612244897959184
VSxoWInFsIA_000030,2883,IMG_QUERY,native_14x14_descriptive,0.81143063,0.6766160173574463,0.13481461571063846,0.46884765625,0.9416495,0.40816326530612246
VeXcCHo5iMI_000030,2899,IMG_QUERY,native_14x14_descriptive,0.66514474,0.6027274485677481,0.0624172929674387,0.6991373697916666,0.66483516,0.24489795918367346
VeiJYltEZFc_000034,2900,IMG_QUERY,native_14x14_descriptive,0.85978675,0.8037321045994759,0.05605464428663254,0.5375651041666667,0.9272319,0.30612244897959184
Vf2KIuN4VOw_000013,2901,IMG_QUERY,native_14x14_descriptive,0.54182017,0.45916395320091397,0.08265621529426426,0.9807692307692307,0.37869823,0.2653061224489796
VfXAJJFrmnw_000028,2903,IMG_QUERY,native_14x14_descriptive,0.7844793,0.7306056022644043,0.05387371778488159,0.22198275862068967,0.73440284,0.5918367346938775
VuXmHBFFkPw_000030,2923,IMG_QUERY,native_14x14_descriptive,0.94029224,0.7322029439965263,0.20808929519262165,0.4059244791666667,1.0,0.24489795918367346
WJORWlj6BW8_000030,2954,IMG_QUERY,native_14x14_descriptive,0.7910523,0.8378507684683427,-0.046798486611805856,0.4635667067307692,0.78481495,0.2653061224489796
WTQhmOYZNJQ_000024,2966,IMG_QUERY,native_14x14_descriptive,0.8286421,0.7887724754400551,0.03986959485337138,0.7189243861607143,0.9907715,0.5714285714285714
Weu8nsJRMqE_000030,2987,IMG_QUERY,native_14x14_descriptive,0.65868914,0.7884897636249661,-0.1298006223514676,0.6363636363636364,0.6294898,0.22448979591836735
Wqv0fvaXGM4_000052,3004,IMG_QUERY,native_14x14_descriptive,0.8154076,0.6693003608379513,0.14610721333883703,0.480703125,0.9115555,0.5102040816326531
WsKJwVVs-MY_000000,3010,IMG_QUERY,native_14x14_descriptive,0.9014303,0.8620976039674133,0.03933270485140383,0.3595628004807692,0.9850792,0.5306122448979592
XAgppw__ZD4_000064,3029,IMG_QUERY,native_14x14_descriptive,0.8773536,0.7877355271484703,0.08961808145977557,0.3465494791666667,0.9817411,0.30612244897959184
XHQGUbMSPTM_000030,3038,IMG_QUERY,native_14x14_descriptive,0.42927328,0.7766873515211046,-0.34741407399997115,0.0048828125,0.01724138,0.42857142857142855
XHukxF8iWE0_000400,3040,IMG_QUERY,native_14x14_descriptive,0.7691579,0.7798510050633922,-0.010693118558265269,0.22052556818181818,0.9161544,0.673469387755102
XTFD-XHCo2Q_000000,3053,IMG_QUERY,native_14x14_descriptive,0.88180107,0.6716597556369379,0.21014131314586848,0.50390625,1.0,0.3673469387755102
XZhLMTOmM9w_000030,3063,IMG_QUERY,native_14x14_descriptive,0.76340073,0.6786509694065899,0.08474976406432688,0.5809004934210527,0.8439367,0.3877551020408163
XdNW5tS4u3w_000014,3068,IMG_QUERY,native_14x14_descriptive,0.48836854,0.8185816535260528,-0.3302131125237793,0.017578125,0.04785113,0.24489795918367346
YGj2ZPZ5cew_000290,3122,IMG_QUERY,native_14x14_descriptive,0.7962084,0.7745245536789298,0.021683827973902225,0.36472800925925924,0.8051098,0.5510204081632653
YIN5D9ffrtE_000031,3124,IMG_QUERY,native_14x14_descriptive,0.85536724,0.7257085614837706,0.1296586818061769,0.3369140625,0.9677419,0.16326530612244897
YOEGhE-dE4g_000326,3132,IMG_QUERY,native_14x14_descriptive,0.61771786,0.6261099398834631,-0.008392077754251659,0.8611111111111112,0.4587283,0.1836734693877551
YTFJUFWcRns_000030,3139,IMG_QUERY,native_14x14_descriptive,0.793528,0.6682502623880282,0.12527775799389929,0.47421875,0.9324117,0.40816326530612246
YVbJ9g851Vg_000025,3143,IMG_QUERY,native_14x14_descriptive,0.8467111,0.7303480985574424,0.1163630005903542,0.40943287037037035,0.9783924,0.5510204081632653
YqvKDLbboxE_000027,3163,IMG_QUERY,native_14x14_descriptive,0.8930685,0.8761210499797016,0.0169474424328655,0.2265625,1.0,0.5102040816326531
ZBk-DylU4Ac_000013,3184,IMG_QUERY,native_14x14_descriptive,0.44705933,0.14585673829337747,0.3012025950310549,0.9933035714285714,0.3143141,0.2857142857142857
ZECeW7EAQtM_000010,3187,IMG_QUERY,native_14x14_descriptive,0.7993655,0.6034500205423683,0.19591549993492663,0.609375,0.8559671,0.40816326530612246
ZP0aFBkk3WE_000092,3202,IMG_QUERY,native_14x14_descriptive,0.85984087,0.6755603611236438,0.18428050877992064,0.569580078125,0.9738688,0.40816326530612246
ZUp2sBZvw5Q_000082,3209,IMG_QUERY,native_14x14_descriptive,0.76825535,0.8011681858915836,-0.032912832917645574,0.4827665441176471,0.8681818,0.3469387755102041
ZVKgp2DGpcI_000021,3211,IMG_QUERY,native_14x14_descriptive,0.82524145,0.7854670395608991,0.039774406934157014,0.4654947916666667,0.8122231,0.30612244897959184
ZnEEAfLC9Sg_000170,3234,IMG_QUERY,native_14x14_descriptive,0.9295456,0.8861815498676151,0.04336403147317469,0.2415771484375,0.9865404,0.4897959183673469
_4NEAgqguN0_000220,3263,IMG_QUERY,native_14x14_descriptive,0.6785299,0.6474078798783012,0.031122038315515965,0.8776041666666666,0.6802498,0.4897959183673469
_CSKpoaeeAc_000014,3279,IMG_QUERY,native_14x14_descriptive,0.7975202,0.5571183516585734,0.24040186862112023,0.5,0.9142857,0.3469387755102041
_JgY3UNXvVI_000030,3285,IMG_QUERY,native_14x14_descriptive,0.75321305,0.8592511904425919,-0.1060381424613297,0.21796875,0.775,0.5102040816326531
_X69MdLl5rU_000176,3301,IMG_QUERY,native_14x14_descriptive,0.8617217,0.6996936068171635,0.16202808765228838,0.5699420797413793,0.9865353,0.5918367346938775
_Yy8LLBGm60_000049,3304,IMG_QUERY,native_14x14_descriptive,0.7267793,0.7194068341050297,0.0073724479880183935,0.5538736979166666,0.76397514,0.3673469387755102
_gG0KNGD47M_000030,3323,IMG_QUERY,native_14x14_descriptive,0.67304623,0.7036271498072892,-0.030580918537452817,0.3640252976190476,0.67141265,0.42857142857142855
_nMkSRVn6G0_000012,3328,IMG_QUERY,native_14x14_descriptive,0.86988705,0.672409409773536,0.1974776441929862,0.5294270833333333,0.973659,0.30612244897959184
_pa-9nYl1QE_000037,3329,IMG_QUERY,native_14x14_descriptive,0.9033349,0.8391559319570661,0.06417898368090391,0.19451583059210525,1.0,0.7755102040816326
_uswoJHYy14_000060,3339,IMG_QUERY,native_14x14_descriptive,0.75769216,0.6486492608673871,0.10904289735481143,0.6214535361842105,0.89915967,0.3877551020408163
_xXjtC5N1-Q_000030,3342,IMG_QUERY,native_14x14_descriptive,0.77571666,0.8074028214905411,-0.031686159083619714,0.34750600961538464,0.8787994,0.5306122448979592
aBI4otPGdKU_000390,3368,IMG_QUERY,native_14x14_descriptive,0.85171723,0.700361997820437,0.15135523583739996,0.4354383680555556,0.9486998,0.3673469387755102
aBXntqgPo6Q_000040,3369,IMG_QUERY,native_14x14_descriptive,0.7794573,0.7009736229083501,0.0784836481907405,0.49727957589285715,0.8298219,0.2857142857142857
aE-_vO4AagE_000070,3374,IMG_QUERY,native_14x14_descriptive,0.8781649,0.7515095714479685,0.1266553159803152,0.5837787828947368,0.9780418,0.3877551020408163
aFKTFN8p-pw_000053,3378,IMG_QUERY,native_14x14_descriptive,0.71517384,0.705346618546173,0.009827221976593137,0.6702816611842105,0.8227241,0.3877551020408163
aJNiSRqdCco_000011,3383,IMG_QUERY,native_14x14_descriptive,0.81611896,0.8298941609682515,-0.01377520535606891,0.6277091733870968,0.923355,0.6326530612244898
aO5LRQS08E4_000087,3392,IMG_QUERY,native_14x14_descriptive,0.86074054,0.7003582484321669,0.16038229397963732,0.69734375,0.9552654,0.5102040816326531
aS4pa9XV7yA_000030,3397,IMG_QUERY,native_14x14_descriptive,0.6599921,0.8484808779321611,-0.18848877912387252,0.265922214673913,0.51816,0.46938775510204084
aWgRtDIA2U4_000029,3408,IMG_QUERY,native_14x14_descriptive,0.86818427,0.6779534803936258,0.19023078808095306,0.5944733796296297,0.9334394,0.5510204081632653
aZ2SllViDNM_000165,3410,IMG_QUERY,native_14x14_descriptive,0.7879822,0.736537511809729,0.05144471360836178,0.58427734375,0.88979775,0.20408163265306123
acepdtp7F7Y_000348,3419,IMG_QUERY,native_14x14_descriptive,0.92270756,0.8476738252211362,0.07503373245708644,0.3153722426470588,1.0,0.3469387755102041
b2kGVB2Pz0Y_000249,3448,IMG_QUERY,native_14x14_descriptive,0.84094405,0.6353239438612945,0.20562010788125917,0.4694940476190476,0.95896655,0.42857142857142855
b71sYw2hZB0_000030,3454,IMG_QUERY,native_14x14_descriptive,0.8994654,0.845259548863396,0.05420583323575556,0.35788143382352944,1.0,0.3469387755102041
bFTkrENAIzk_000237,3462,IMG_QUERY,native_14x14_descriptive,0.70720893,0.8141071256250143,-0.10689819417893887,0.5301339285714286,0.6005057,0.2857142857142857
bSpAlQLisrI_000030,3474,IMG_QUERY,native_14x14_descriptive,0.85822374,0.7784981484292075,0.07972558785695583,0.5038700810185185,0.9932977,0.5510204081632653
bXZduPL_O60_001056,3481,IMG_QUERY,native_14x14_descriptive,0.9108927,0.7940319599583745,0.11686076503247023,0.2871636284722222,0.9518072,0.3673469387755102
bkIBHUh7LrE_000126,3496,IMG_QUERY,native_14x14_descriptive,0.85455865,0.7210216656094417,0.13353698106948286,0.39927455357142855,0.9821551,0.2857142857142857
c3LAEOrcrrc_000150,3531,IMG_QUERY,native_14x14_descriptive,0.79847115,0.7648087174165994,0.03366243536584079,0.21620244565217392,0.85897434,0.46938775510204084
c3OHPJY7nhA_000022,3532,IMG_QUERY,native_14x14_descriptive,0.81358075,0.5848155351122841,0.22876521630678326,0.632177734375,1.0,0.40816326530612246
cVQsteRY8F4_000020,3563,IMG_QUERY,native_14x14_descriptive,0.8910802,0.7539310198044404,0.13714918086770922,0.3622018914473684,1.0,0.3877551020408163
cpxofMBzU8g_000181,3589,IMG_QUERY,native_14x14_descriptive,0.8034084,0.7348163306014612,0.06859205372165889,0.4028477822580645,0.90669316,0.6326530612244898
cqalBFm19UA_000221,3591,IMG_QUERY,native_14x14_descriptive,0.6915367,0.5251848223269917,0.16635190224042162,0.86328125,0.63969123,0.4897959183673469
crToMuDxmL8_000050,3592,IMG_QUERY,native_14x14_descriptive,0.5521348,0.7376190859358758,-0.18548427405767143,0.7302631578947368,0.44855565,0.3877551020408163
d4riR8ZeH9k_000040,3607,IMG_QUERY,native_14x14_descriptive,0.7605227,0.5253671352547826,0.2351555879431544,0.5969587053571429,0.7507017,0.2857142857142857
d8LvZQyYZpQ_000010,3610,IMG_QUERY,native_14x14_descriptive,0.93760276,0.8669342659413815,0.07066849246621132,0.29929956896551724,1.0,0.5918367346938775
dWM_a65_MrQ_000054,3642,IMG_QUERY,native_14x14_descriptive,0.8211604,0.7730013832915574,0.0481589927803725,0.4309779575892857,0.9118211,0.5714285714285714
deyvkq2LZoY_000006,3651,IMG_QUERY,native_14x14_descriptive,0.9379442,0.8481246787123382,0.089819495100528,0.2109375,1.0,0.5102040816326531
dm5DJNfGJTs_000122,3656,IMG_QUERY,native_14x14_descriptive,0.7139396,0.7013662500539795,0.012573357089422643,0.7365451388888888,0.6841363,0.3673469387755102
e8OMvCTmsX0_000363,3685,IMG_QUERY,native_14x14_descriptive,0.6662465,0.6705316414590925,-0.00428516766987741,0.3289794921875,0.5645161,0.32653061224489793
eM0PkfqGmIE_000030,3696,IMG_QUERY,native_14x14_descriptive,0.6738818,0.571273836074397,0.10260799271054566,0.9270833333333334,0.64,0.3673469387755102
ePXInfDyqAc_000028,3698,IMG_QUERY,native_14x14_descriptive,0.77917975,0.7037369387689978,0.07544281310401857,0.4337611607142857,0.8988205,0.7142857142857143
ecrdsx4xuiY_000001,3715,IMG_QUERY,native_14x14_descriptive,0.84979206,0.7092822747072205,0.14050978852901608,0.2916475183823529,0.9731647,0.3469387755102041
emAtRpVf2_A_000270,3728,IMG_QUERY,native_14x14_descriptive,0.56808186,0.6391774064395577,-0.07109555066563189,0.8772321428571429,0.43773058,0.2857142857142857
emKeqXN646s_000108,3729,IMG_QUERY,native_14x14_descriptive,0.84929615,0.8445387661922723,0.004757386399433017,0.22916666666666666,1.0,0.30612244897959184
ew7xSiF0TlA_000099,3748,IMG_QUERY,native_14x14_descriptive,0.6009155,0.8147555371106137,-0.21384004552965052,0.5266462053571429,0.49697208,0.42857142857142855
f-22ZuQyAJ4_000119,3754,IMG_QUERY,native_14x14_descriptive,0.7038324,0.6280631091212854,0.07576927880290896,0.6016773897058824,0.70779836,0.3469387755102041
fLPEAElOWho_000148,3782,IMG_QUERY,native_14x14_descriptive,0.6683962,0.6430068758781999,0.02538929902948439,0.7886029411764706,0.6204746,0.3469387755102041
fPFpRsKbzfU_000000,3785,IMG_QUERY,native_14x14_descriptive,0.70869887,0.5891220245976001,0.11957684415392578,0.875,0.7242798,0.22448979591836735
fpCo9vXA3EM_000112,3824,IMG_QUERY,native_14x14_descriptive,0.74801236,0.7391248361673206,0.00888752774335444,0.3402777777777778,0.8476821,0.3673469387755102
fybJWy6rywA_000089,3840,IMG_QUERY,native_14x14_descriptive,0.77935165,0.5599015521584079,0.21945009951014072,0.6856617647058824,0.91045004,0.3469387755102041
g0RkIkC2meo_000030,3843,IMG_QUERY,native_14x14_descriptive,0.81745434,0.694817962590605,0.12263637548312545,0.53106689453125,0.8543794,0.32653061224489793
g1Mn4tB463U_000160,3846,IMG_QUERY,native_14x14_descriptive,0.8145414,0.7795751297380775,0.03496626974083483,0.26502403846153844,1.0,0.2653061224489796
gLSoyIcevss_000030,3872,IMG_QUERY,native_14x14_descriptive,0.80733013,0.7121159916277975,0.09521413990296423,0.5097005208333333,0.8736748,0.30612244897959184
gMBz6lX9HNQ_000202,3874,IMG_QUERY,native_14x14_descriptive,0.7707099,0.6286972266389057,0.14201264560688287,0.594482421875,0.8263575,0.4897959183673469
gNmZoBiNLzU_000180,3878,IMG_QUERY,native_14x14_descriptive,0.7089293,0.7654124088585377,-0.056483108550310135,0.7277560763888888,0.7350137,0.5510204081632653
gPw-sP3px30_000002,3881,IMG_QUERY,native_14x14_descriptive,0.6745009,0.6226444517960772,0.05185643082950264,0.6416666666666667,0.6312284,0.30612244897959184
gd2-qjVH_DI_000020,3899,IMG_QUERY,native_14x14_descriptive,0.9295642,0.8055900614708662,0.12397411651909351,0.46142578125,1.0,0.32653061224489793
gd2-qjVH_DI_000032,3900,IMG_QUERY,native_14x14_descriptive,0.90672606,0.7872170859482139,0.11950897634960711,0.4970128676470588,1.0,0.3469387755102041
grryyLLuWk0_000034,3923,IMG_QUERY,native_14x14_descriptive,0.77042794,0.5814329066779464,0.18899503559805453,0.609375,0.7920792,0.40816326530612246
gxVhAVNjSU0_000030,3931,IMG_QUERY,native_14x14_descriptive,0.75008726,0.7989386623958126,-0.0488514011958614,0.416015625,0.7244898,0.30612244897959184
h8-Z6EtIYQA_000030,3942,IMG_QUERY,native_14x14_descriptive,0.5501307,0.8715311316773295,-0.32140040677040815,0.951428865131579,0.398858,0.3877551020408163
h9vUucEhRN4_000090,3944,IMG_QUERY,native_14x14_descriptive,0.77863324,0.6952975317835808,0.08333570510149002,0.41184895833333335,0.8493555,0.30612244897959184
hCX2DpwEBQY_000030,3950,IMG_QUERY,native_14x14_descriptive,0.927676,0.8222987407352775,0.10537728131748736,0.25613839285714285,1.0,0.42857142857142855
hQYRDNl-lGI_000382,3963,IMG_QUERY,native_14x14_descriptive,0.8637949,0.6970425711479038,0.16675235168077052,0.5908203125,0.99343187,0.40816326530612246
h_Q_2UKcQX0_000368,3975,IMG_QUERY,native_14x14_descriptive,0.9335899,0.8422313085757196,0.09135856712237,0.26953125,1.0,0.42857142857142855
hfBuRqBEBo4_000250,3982,IMG_QUERY,native_14x14_descriptive,0.39430675,0.7612881502136588,-0.3669814011082053,0.23684210526315788,0.21904264,0.3877551020408163
hwSuNTGOaZc_000030,4000,IMG_QUERY,native_14x14_descriptive,0.92893195,0.8628242965787649,0.06610765494406223,0.15625,1.0,0.5714285714285714
iC0iQ1QKan4_000785,4014,IMG_QUERY,native_14x14_descriptive,0.7692304,0.8187582727987319,-0.04952784744091332,0.4881184895833333,0.7944371,0.6122448979591837
ivmTP1YxO4k_000328,4057,IMG_QUERY,native_14x14_descriptive,0.59799653,0.8136450515594333,-0.21564851864241064,0.7786800986842105,0.5276907,0.3877551020408163
j42ETHcp044_000000,4069,IMG_QUERY,native_14x14_descriptive,0.86441237,0.7530171442776918,0.11139522306621075,0.5443793402777778,0.96369576,0.5510204081632653
jBv48uOrgbs_000320,4077,IMG_QUERY,native_14x14_descriptive,0.8228284,0.9247705331072211,-0.10194212105125189,0.12364130434782608,0.93213826,0.46938775510204084
jEP-WEblweY_000115,4079,IMG_QUERY,native_14x14_descriptive,0.746643,0.6495152157731354,0.0971277910284698,0.6953125,0.8191979,0.2857142857142857
jJp1gPilmxs_000009,4085,IMG_QUERY,native_14x14_descriptive,0.9366722,0.7619446165626869,0.17472759413067251,0.328125,0.9777778,0.4489795918367347
jU0LDjmqrRw_000030,4093,IMG_QUERY,native_14x14_descriptive,0.86845833,0.822847742587328,0.045610588043928146,0.4008091517857143,1.0,0.7142857142857143
jUjEZr4O6fU_000030,4094,IMG_QUERY,native_14x14_descriptive,0.85158336,0.6957521456060931,0.15583121601957828,0.40401785714285715,0.98873335,0.2857142857142857
jVbT8XQkJx8_000094,4097,IMG_QUERY,native_14x14_descriptive,0.90366125,0.8076982948696241,0.09596295619849116,0.42573879076086957,0.9965216,0.46938775510204084
jaI41fTAM54_000030,4104,IMG_QUERY,native_14x14_descriptive,0.83911204,0.786337576340884,0.052774467039853334,0.2060546875,0.9942008,0.5306122448979592
jin4FoKXn1o_000180,4113,IMG_QUERY,native_14x14_descriptive,0.86829585,0.589641425118316,0.2786544232512824,0.6813151041666666,1.0,0.24489795918367346
jtRq_vXe9uQ_000246,4122,IMG_QUERY,native_14x14_descriptive,0.70037115,0.5456589139066637,0.15471223229542375,0.8151041666666666,0.7360376,0.4897959183673469
jwZHGy2SI88_000215,4125,IMG_QUERY,native_14x14_descriptive,0.79695,0.6557672508060932,0.14118273183703423,0.6838030133928571,0.8904533,0.5714285714285714
k0ikzr_6EQg_000887,4132,IMG_QUERY,native_14x14_descriptive,0.88894826,0.6966956841060892,0.1922525776317343,0.3453125,1.0,0.5102040816326531
k3AYfr6PIgs_000019,4135,IMG_QUERY,native_14x14_descriptive,0.7962507,0.7384757035179064,0.05777499743271619,0.3152126736111111,0.7410714,0.3673469387755102
kH6fFjIZkB0_000030,4149,IMG_QUERY,native_14x14_descriptive,0.76951814,0.7818741728551686,-0.012356035877019167,0.572314453125,0.7879664,0.40816326530612246
kKafEAL6m7A_000236,4153,IMG_QUERY,native_14x14_descriptive,0.7651757,0.6608044848544523,0.1043712153332308,0.5754009046052632,0.7292209,0.3877551020408163
kNKfoDp0uUw_000030,4157,IMG_QUERY,native_14x14_descriptive,0.7666598,0.6193157908273861,0.14734400541055948,0.7847222222222222,0.92086333,0.3673469387755102
kQQrsmLvoCE_000120,4164,IMG_QUERY,native_14x14_descriptive,0.87314564,0.7964192739455029,0.07672636595088989,0.38969983552631576,0.9117364,0.3877551020408163
kr8ssbrDDMY_000030,4194,IMG_QUERY,native_14x14_descriptive,0.80912715,0.79359744139947,0.015529710566624999,0.5425692471590909,0.8625362,0.4489795918367347
l13XyX-sMwk_000406,4212,IMG_QUERY,native_14x14_descriptive,0.9313043,0.9056203563231975,0.025683919666334987,0.0899188701923077,1.0,0.5306122448979592
l3abwXzDR1g_000030,4216,IMG_QUERY,native_14x14_descriptive,0.762452,0.7879587771603838,-0.025506770820356905,0.3953125,0.85113543,0.5102040816326531
l7RTgupQWcc_000030,4222,IMG_QUERY,native_14x14_descriptive,0.91249204,0.7992383588571101,0.11325367796234787,0.5529296875,0.96813905,0.6122448979591837
lF1C6JSDZJU_000209,4234,IMG_QUERY,native_14x14_descriptive,0.8863842,0.7471437882632017,0.13924040086567402,0.4638671875,1.0,0.3673469387755102
lGZKkiZEDBY_000003,4235,IMG_QUERY,native_14x14_descriptive,0.82752323,0.8167788584250957,0.010744373081251979,0.25621448863636365,0.93217057,0.4489795918367347
lKkW2wWkSJE_000111,4239,IMG_QUERY,native_14x14_descriptive,0.70811296,0.612386702443473,0.09572625264991075,0.69140625,0.770822,0.32653061224489793
lYOw8di2k4I_000030,4250,IMG_QUERY,native_14x14_descriptive,0.81038916,0.7247635789681226,0.08562558214180171,0.33865489130434784,0.92486084,0.46938775510204084
laSDlOFM5vc_000025,4252,IMG_QUERY,native_14x14_descriptive,0.79578084,0.7045793790603057,0.0912014584755525,0.34442138671875,0.9,0.6530612244897959
lbnENIVqZk0_000207,4255,IMG_QUERY,native_14x14_descriptive,0.7528178,0.7038941225036979,0.04892368707805872,0.5554011418269231,0.8459382,0.5306122448979592
ljjWDXhYU9A_000018,4263,IMG_QUERY,native_14x14_descriptive,0.7899814,0.7270272332243621,0.06295419158414006,0.48715049342105265,0.75491834,0.3877551020408163
lqeAf-DqE3I_000140,4272,IMG_QUERY,native_14x14_descriptive,0.882158,0.6165609590243548,0.2655970223713666,0.5673828125,1.0,0.3469387755102041
lsAu4_RaXHU_000020,4273,IMG_QUERY,native_14x14_descriptive,0.9451551,0.8266705005662516,0.11848458356689662,0.2961697048611111,1.0,0.3673469387755102
lsY8RejLczg_000176,4274,IMG_QUERY,native_14x14_descriptive,0.5073345,0.7898555325809866,-0.28252106183208525,0.6000279017857143,0.36702126,0.42857142857142855
luSAuu-BoPs_000232,4276,IMG_QUERY,native_14x14_descriptive,0.35476688,0.5338191287592053,-0.17905225325375795,0.0228515625,0.020454545,0.20408163265306123
lutN6JqHO_s_000173,4278,IMG_QUERY,native_14x14_descriptive,0.91248256,0.7339619311969727,0.178520628483966,0.4593098958333333,1.0,0.30612244897959184
m4emitvY_Dg_000178,4290,IMG_QUERY,native_14x14_descriptive,0.7767555,0.5620099786901847,0.21474553307052702,0.77581787109375,0.9065041,0.32653061224489793
mC0O0048pPw_000029,4293,IMG_QUERY,native_14x14_descriptive,0.63971865,0.6220613011391833,0.017657350632362068,0.7300502232142857,0.5765438,0.2857142857142857
mTM0WQRcfNU_000050,4320,IMG_QUERY,native_14x14_descriptive,0.82580453,0.7477707384387031,0.07803379313554615,0.3913352272727273,0.9433922,0.4489795918367347
n4jf0RXGw7I_000019,4371,IMG_QUERY,native_14x14_descriptive,0.83439875,0.7191735302330926,0.11522521625738591,0.44328703703703703,0.8885667,0.5510204081632653
ncHAOlb2wgw_000068,4405,IMG_QUERY,native_14x14_descriptive,0.8958111,0.8217889715451747,0.07402210938744247,0.4127197265625,1.0,0.32653061224489793
o-xlfN7kkOA_000030,4437,IMG_QUERY,native_14x14_descriptive,0.6409668,0.5754063365748152,0.06556043645832688,0.876953125,0.6146738,0.32653061224489793
o3F3tUpmVaw_000030,4443,IMG_QUERY,native_14x14_descriptive,0.654756,0.5734966569580138,0.08125935262069106,0.6306423611111112,0.6285961,0.3673469387755102
o505NNzv0TI_000035,4446,IMG_QUERY,native_14x14_descriptive,0.7843226,0.7319635555613786,0.05235906387679279,0.5056423611111112,0.8023416,0.3673469387755102
oamW0GRj-04_000029,4476,IMG_QUERY,native_14x14_descriptive,0.8739264,0.6713263900019228,0.20260001113638282,0.7465277777777778,0.97727275,0.1836734693877551
odDT-H4NqXc_000022,4479,IMG_QUERY,native_14x14_descriptive,0.84343255,0.8416976134758443,0.0017349321860820055,0.41678292410714285,0.9589151,0.5714285714285714
ol8ZVX3qLQY_000106,4487,IMG_QUERY,native_14x14_descriptive,0.83499455,0.6134410204831511,0.22155353403650224,0.6241629464285714,0.93412673,0.2857142857142857
ouvOmkKBFM0_000614,4498,IMG_QUERY,native_14x14_descriptive,0.8990404,0.8373547636438161,0.06168563733808696,0.22993607954545456,1.0,0.4489795918367347
p4iWwYv6BuY_000220,4508,IMG_QUERY,native_14x14_descriptive,0.8546686,0.7663149505387992,0.08835366670973599,0.443603515625,1.0,0.40816326530612246
pI2gLesgVes_000009,4518,IMG_QUERY,native_14x14_descriptive,0.82936245,0.7549385915044695,0.07442386052571237,0.4154502467105263,0.95600235,0.3877551020408163
pb1RbeEwwmc_000057,4544,IMG_QUERY,native_14x14_descriptive,0.9192061,0.7749000708572567,0.14430601196363568,0.3314887152777778,0.9954383,0.3673469387755102
phib36cTLiI_000062,4554,IMG_QUERY,native_14x14_descriptive,0.8468549,0.780946372426115,0.06590855272952467,0.544921875,0.9489796,0.32653061224489793
pi2Vyqa-wgE_000087,4555,IMG_QUERY,native_14x14_descriptive,0.8356373,0.7250334259588271,0.11060384544543922,0.4934210526315789,0.90140843,0.3877551020408163
pjuyGQPd4S4_000039,4557,IMG_QUERY,native_14x14_descriptive,0.80541456,0.7409420149633661,0.06447254249360412,0.47293526785714285,0.91129035,0.2857142857142857
q4pqpYX6b7U_000030,4583,IMG_QUERY,native_14x14_descriptive,0.65789145,0.6437210405711085,0.014170411741361022,0.75,0.5636008,0.12244897959183673
qCUcATSMC9M_000048,4590,IMG_QUERY,native_14x14_descriptive,0.72573423,0.7679944123374298,-0.04226017848122865,0.16564002403846154,0.63829786,0.5306122448979592
qX0k93co9R0_000082,4618,IMG_QUERY,native_14x14_descriptive,0.8725744,0.7830011675832793,0.08957322139758617,0.29118546195652173,0.9477612,0.46938775510204084
qhyrLOJ7LcQ_000440,4635,IMG_QUERY,native_14x14_descriptive,0.90908045,0.7432698429329321,0.1658106028335169,0.3796657986111111,0.9708657,0.3673469387755102
qjjP3COeDwk_000091,4638,IMG_QUERY,native_14x14_descriptive,0.71166515,0.6684925622539595,0.04317259124945849,0.7273706896551724,0.71362495,0.5918367346938775
qo9E1wNhdvQ_000299,4644,IMG_QUERY,native_14x14_descriptive,0.56529593,0.7641353530343622,-0.19883941835723817,0.23947010869565216,0.45675412,0.46938775510204084
r-QpsjA-LHo_000054,4654,IMG_QUERY,native_14x14_descriptive,0.85236156,0.8831848767586052,-0.030823316890746355,0.316192626953125,0.94621,0.6530612244897959
r3h6brMAl5w_000239,4660,IMG_QUERY,native_14x14_descriptive,0.46584815,0.3682289976340074,0.0976191502351027,0.0078125,0.0106111625,0.2653061224489796
rOolowH8rI4_000023,4684,IMG_QUERY,native_14x14_descriptive,0.9314602,0.804932318860665,0.12652788287959993,0.3620876736111111,1.0,0.3673469387755102
rTh92nlG9io_000030,4691,IMG_QUERY,native_14x14_descriptive,0.5630504,0.8474323451519012,-0.2843819558620453,0.47236328125,0.431875,0.40816326530612246
rkMa9cC-zDQ_000022,4713,IMG_QUERY,native_14x14_descriptive,0.5207542,0.5991772272391245,-0.07842300913762301,0.23805147058823528,0.39846155,0.3469387755102041
rwmtZb4cEiY_000031,4727,IMG_QUERY,native_14x14_descriptive,0.78529704,0.7734237948898226,0.01187324128113687,0.515625,0.875,0.5714285714285714
s2N0szde6QA_000196,4732,IMG_QUERY,native_14x14_descriptive,0.7696475,0.6624092987040058,0.10723818035330623,0.46879650297619047,0.81030464,0.42857142857142855
sbpW3Z87Nbc_000030,4763,IMG_QUERY,native_14x14_descriptive,0.6006793,0.5119984819320962,0.08868079644162208,0.9350961538461539,0.49334177,0.2653061224489796
skSyu-Q5nZI_000000,4767,IMG_QUERY,native_14x14_descriptive,0.48915663,0.5840250356122851,-0.09486840199679136,0.925,0.37596253,0.30612244897959184
snR9TvRupjU_000000,4769,IMG_QUERY,native_14x14_descriptive,0.8562321,0.7132485550828278,0.14298355160281062,0.48671875,1.0,0.5102040816326531
