scale,dataset,sample_id,sample_index,readout,precision,coverage,activated_area,gt_nearfp_gap,gt_response,nearfp_response,groupA,ogl_help,aud_better,ogl_minus_aud_iou
144k,vggss,BB3CCG8SD54_000000,1158,AUD,0.17436535811141243,1.0,0.44828204719387754,0.10136455297470093,0.888712465763092,0.7873479127883911,True,True,False,0.11563759959340858
144k,vggss,BB3CCG8SD54_000000,1158,IMG_QUERY,0.19144781802206384,1.0,0.4082828443877551,0.07455450296401978,0.8855504393577576,0.8109959363937378,True,True,False,0.11563759959340858
144k,vggss,BB3CCG8SD54_000000,1158,IQR,0.17983401348067313,1.0,0.4346500318877551,0.0908631682395935,0.8888782262802124,0.7980150580406189,True,True,False,0.11563759959340858
144k,vggss,BB3CCG8SD54_000000,1158,OGL,0.29000295770482104,1.0,0.26953125,0.12268638610839844,0.8617538213729858,0.7390674352645874,True,True,False,0.11563759959340858
144k,vggss,BEGgDbKEXMw_000028,1164,AUD,0.817824211149649,0.7128110527992249,0.4711814413265306,0.005969643592834473,0.6980382204055786,0.6920685768127441,False,False,True,-0.1344923839946724
144k,vggss,BEGgDbKEXMw_000028,1164,IMG_QUERY,0.8035507882934948,0.6407373547554016,0.43106265943877553,-0.036482274532318115,0.662135660648346,0.6986179351806641,False,False,True,-0.1344923839946724
144k,vggss,BEGgDbKEXMw_000028,1164,IQR,0.8071176547458292,0.6830967664718628,0.4575294961734694,-0.011191606521606445,0.6924381256103516,0.703629732131958,False,False,True,-0.1344923839946724
144k,vggss,BEGgDbKEXMw_000028,1164,OGL,0.8125,0.540608286857605,0.3596938775510204,-0.028299570083618164,0.601017951965332,0.6293175220489502,False,False,True,-0.1344923839946724
144k,vggss,BEHaVb_cz44_000210,1165,AUD,0.9219947653767059,0.6475511789321899,0.42641900510204084,0.05332016944885254,0.7064719200134277,0.6531517505645752,False,False,True,-0.15747394847965007
144k,vggss,BEHaVb_cz44_000210,1165,IMG_QUERY,0.894325796654293,0.608948290348053,0.4134048150510204,0.0005254149436950684,0.7038841843605042,0.7033587694168091,False,False,True,-0.15747394847965007
144k,vggss,BEHaVb_cz44_000210,1165,IQR,0.9158348677197403,0.6204372644424438,0.411312181122449,0.03323632478713989,0.6997269988059998,0.6664906740188599,False,False,True,-0.15747394847965007
144k,vggss,BEHaVb_cz44_000210,1165,OGL,0.945876117919841,0.4686843454837799,0.3008410395408163,0.03456878662109375,0.6140663623809814,0.5794975757598877,False,False,True,-0.15747394847965007
144k,vggss,BR3U7WaCP-4_000005,1181,AUD,0.9920836112964199,0.6429086327552795,0.4481226084183674,-0.1274886131286621,0.6436665654182434,0.7711551785469055,False,False,True,-0.1294565329277616
144k,vggss,BR3U7WaCP-4_000005,1181,IMG_QUERY,0.990546560904053,0.5254632830619812,0.36682876275510207,-0.21791541576385498,0.5557582378387451,0.7736736536026001,False,False,True,-0.1294565329277616
144k,vggss,BR3U7WaCP-4_000005,1181,IQR,0.9914864799496929,0.5907427072525024,0.41200972576530615,-0.1637597680091858,0.6086686253547668,0.7724283933639526,False,False,True,-0.1294565329277616
144k,vggss,BR3U7WaCP-4_000005,1181,OGL,0.9911928651059085,0.5124938488006592,0.3575414540816326,-0.11954277753829956,0.577314019203186,0.6968567967414856,False,False,True,-0.1294565329277616
144k,vggss,BR5NGmkK8w4_000056,1182,AUD,0.6187956058054687,0.9987704753875732,0.49709024234693877,0.18759316205978394,0.8642200231552124,0.6766268610954285,True,True,False,0.11447097704332043
144k,vggss,BR5NGmkK8w4_000056,1182,IMG_QUERY,0.63924237940219,0.9784507751464844,0.47140066964285715,0.1874626874923706,0.8544672131538391,0.6670045256614685,True,True,False,0.11447097704332043
144k,vggss,BR5NGmkK8w4_000056,1182,IQR,0.6262564603426525,0.9958584308624268,0.4897361288265306,0.18928170204162598,0.8669992685317993,0.6777175664901733,True,True,False,0.11447097704332043
144k,vggss,BR5NGmkK8w4_000056,1182,OGL,0.7683565047311942,0.9405940771102905,0.3770129145408163,0.23118937015533447,0.818477213382721,0.5872878432273865,True,True,False,0.11447097704332043
144k,vggss,BUGx2e7OgFE_000030,1188,AUD,0.258743423088827,1.0,0.38636001275510207,0.10812580585479736,0.9431849718093872,0.8350591659545898,True,True,False,0.12541832922793794
144k,vggss,BUGx2e7OgFE_000030,1188,IMG_QUERY,0.22223206769748793,1.0,0.44983657525510207,0.04694223403930664,0.9777951240539551,0.9308528900146484,True,True,False,0.12541832922793794
144k,vggss,BUGx2e7OgFE_000030,1188,IQR,0.24188648309784444,1.0,0.41328523596938777,0.08496993780136108,0.9621787071228027,0.8772087693214417,True,True,False,0.12541832922793794
144k,vggss,BUGx2e7OgFE_000030,1188,OGL,0.38416175231676497,1.0,0.26022401147959184,0.16734659671783447,0.903989315032959,0.7366427183151245,True,True,False,0.12541832922793794
144k,vggss,BVMzjiOUpZo_000031,1191,AUD,0.9436430561082372,0.7084547281265259,0.40066964285714285,0.1498410701751709,0.7206598520278931,0.5708187818527222,False,False,True,-0.16652145214085856
144k,vggss,BVMzjiOUpZo_000031,1191,IMG_QUERY,0.978401727861771,0.5751736760139465,0.3137356505102041,0.2874176502227783,0.6520580053329468,0.36464035511016846,False,False,True,-0.16652145214085856
144k,vggss,BVMzjiOUpZo_000031,1191,IQR,0.9694532864243034,0.6482933759689331,0.3568837691326531,0.20760959386825562,0.7020236253738403,0.4944140315055847,False,False,True,-0.16652145214085856
144k,vggss,BVMzjiOUpZo_000031,1191,OGL,0.9600054693375265,0.5243856906890869,0.2915138711734694,0.17283865809440613,0.6469027400016785,0.47406408190727234,False,False,True,-0.16652145214085856
144k,vggss,BaZGT-2NhEA_000157,1201,AUD,0.46241947029348607,1.0,0.27841996173469385,0.15117108821868896,0.9284610748291016,0.7772899866104126,True,True,False,0.16664437616166478
144k,vggss,BaZGT-2NhEA_000157,1201,IMG_QUERY,0.5106719367588933,1.0,0.2521125637755102,0.165543794631958,0.9165868759155273,0.7510430812835693,True,True,False,0.16664437616166478
144k,vggss,BaZGT-2NhEA_000157,1201,IQR,0.47929959934708416,1.0,0.2686144770408163,0.157554030418396,0.9271670579910278,0.7696130275726318,True,True,False,0.16664437616166478
144k,vggss,BaZGT-2NhEA_000157,1201,OGL,0.6312893081761006,0.9944272637367249,0.20280612244897958,0.18845009803771973,0.8686020970344543,0.6801519989967346,True,True,False,0.16664437616166478
144k,vggss,BbVoVbQHoXo_000030,1203,AUD,0.6319731559709989,0.6242305636405945,0.33260921556122447,0.01560145616531372,0.669364333152771,0.6537628769874573,False,False,True,-0.12365897682977783
144k,vggss,BbVoVbQHoXo_000030,1203,IMG_QUERY,0.8892913385826772,0.33422112464904785,0.1265545280612245,-0.02501201629638672,0.5084756016731262,0.5334876179695129,False,False,True,-0.12365897682977783
144k,vggss,BbVoVbQHoXo_000030,1203,IQR,0.8505519683399292,0.483368843793869,0.19136639030612246,-0.0006567239761352539,0.6033186912536621,0.6039754152297974,False,False,True,-0.12365897682977783
144k,vggss,BbVoVbQHoXo_000030,1203,OGL,0.4355508900844159,0.5893702507019043,0.45565609056122447,-0.046147942543029785,0.6533523797988892,0.699500322341919,False,False,True,-0.12365897682977783
144k,vggss,BjHakHE9geo_000011,1216,AUD,0.6232872578016538,0.9913594722747803,0.33017777423469385,0.15041953325271606,0.8155842423439026,0.6651647090911865,True,True,False,0.152548898490395
144k,vggss,BjHakHE9geo_000011,1216,IMG_QUERY,0.7428243398392652,0.9317396283149719,0.26038345025510207,0.19389182329177856,0.8120173811912537,0.6181255578994751,True,True,False,0.152548898490395
144k,vggss,BjHakHE9geo_000011,1216,IQR,0.6837757313109426,0.9694700241088867,0.29432397959183676,0.1684975028038025,0.8170021176338196,0.6485046148300171,True,True,False,0.152548898490395
144k,vggss,BjHakHE9geo_000011,1216,OGL,0.7955463982882954,0.9638056755065918,0.25149473852040816,0.20846819877624512,0.8032807111740112,0.5948125123977661,True,True,False,0.152548898490395
144k,vggss,BjYsesK0GQw_000030,1217,AUD,0.7121599340478153,0.7551136612892151,0.48349808673469385,0.04614013433456421,0.7064812183380127,0.6603410840034485,False,False,True,-0.2810597303339124
144k,vggss,BjYsesK0GQw_000030,1217,IMG_QUERY,0.7728432391571388,0.7149475812911987,0.42183514030612246,0.07155895233154297,0.6885645389556885,0.6170055866241455,False,False,True,-0.2810597303339124
144k,vggss,BjYsesK0GQw_000030,1217,IQR,0.7462791721708498,0.7407342791557312,0.45260682397959184,0.056601881980895996,0.7021555304527283,0.6455536484718323,False,False,True,-0.2810597303339124
144k,vggss,BjYsesK0GQw_000030,1217,OGL,0.5967357803306248,0.37233391404151917,0.28451849489795916,-0.08927583694458008,0.5382651090621948,0.6275409460067749,False,False,True,-0.2810597303339124
144k,vggss,Bo3Mvu8I81g_000458,1220,AUD,0.9476762467769323,0.7194900512695312,0.3169044961734694,0.1024056077003479,0.7532755136489868,0.6508699059486389,False,False,True,-0.12047948115491158
144k,vggss,Bo3Mvu8I81g_000458,1220,IMG_QUERY,0.9512962496853763,0.7218296527862549,0.3167251275510204,0.15011584758758545,0.7549090385437012,0.6047931909561157,False,False,True,-0.12047948115491158
144k,vggss,Bo3Mvu8I81g_000458,1220,IQR,0.9505504875747091,0.7213999032974243,0.31678491709183676,0.12190055847167969,0.7554998397827148,0.6335992813110352,False,False,True,-0.12047948115491158
144k,vggss,Bo3Mvu8I81g_000458,1220,OGL,0.9449744333358773,0.5911955833435059,0.26114078443877553,0.09140032529830933,0.6817217469215393,0.59032142162323,False,False,True,-0.12047948115491158
144k,vggss,BqCBBcWN9bw_000023,1224,AUD,0.9940015531692686,0.7928699851036072,0.7442402742346939,0.18858253955841064,0.7370535135269165,0.5484709739685059,False,False,True,-0.13385146458314945
144k,vggss,BqCBBcWN9bw_000023,1224,IMG_QUERY,0.9958864081250532,0.749829113483429,0.702507174744898,0.1933727264404297,0.6994278430938721,0.5060551166534424,False,False,True,-0.13385146458314945
144k,vggss,BqCBBcWN9bw_000023,1224,IQR,0.9965994722380913,0.7825102806091309,0.7326012436224489,0.1914992332458496,0.7252321839332581,0.5337329506874084,False,False,True,-0.13385146458314945
144k,vggss,BqCBBcWN9bw_000023,1224,OGL,0.9956952356292077,0.6571044325828552,0.6157525510204082,0.16941410303115845,0.6489542126655579,0.4795401096343994,False,False,True,-0.13385146458314945
144k,vggss,BqY5blRv2Lw_000090,1225,AUD,0.20446375074895146,0.30639731884002686,0.2661033163265306,-0.3864905834197998,0.515720009803772,0.9022105932235718,True,True,False,0.1035051600465752
144k,vggss,BqY5blRv2Lw_000090,1225,IMG_QUERY,0.15771622385528547,0.21919192373752594,0.24679129464285715,-0.40585586428642273,0.4666139781475067,0.8724698424339294,True,True,False,0.1035051600465752
144k,vggss,BqY5blRv2Lw_000090,1225,IQR,0.18148318747121142,0.2653198540210724,0.2596061862244898,-0.39642393589019775,0.4981762170791626,0.8946001529693604,True,True,False,0.1035051600465752
144k,vggss,BqY5blRv2Lw_000090,1225,OGL,0.3322108230871642,0.4760942757129669,0.25448421556122447,-0.30194294452667236,0.605130672454834,0.9070736169815063,True,True,False,0.1035051600465752
144k,vggss,BqmRiPZgeVY_000296,1226,AUD,0.4731857368357146,0.9941326379776001,0.49240672831632654,0.13963943719863892,0.8401397466659546,0.7005003094673157,True,True,False,0.23110592931288554
144k,vggss,BqmRiPZgeVY_000296,1226,IMG_QUERY,0.5725742963983468,0.9895408153533936,0.40505420918367346,0.17440205812454224,0.8391261696815491,0.6647241115570068,True,True,False,0.23110592931288554
144k,vggss,BqmRiPZgeVY_000296,1226,IQR,0.5215056169717585,0.9908163547515869,0.44529257015306123,0.15924042463302612,0.8357253670692444,0.6764849424362183,True,True,False,0.23110592931288554
144k,vggss,BqmRiPZgeVY_000296,1226,OGL,0.7054744965633667,0.9949830174446106,0.3305564413265306,0.1938076615333557,0.8176282644271851,0.6238206028938293,True,True,False,0.23110592931288554
144k,vggss,Bw_fNvTp6jg_000030,1231,AUD,0.723341811778517,0.9753514528274536,0.7130301339285714,0.15381979942321777,0.8187648057937622,0.6649450063705444,True,True,False,0.10767505404027045
144k,vggss,Bw_fNvTp6jg_000030,1231,IMG_QUERY,0.7802268212981355,0.9178758263587952,0.6220902423469388,0.17744427919387817,0.7865923047065735,0.6091480255126953,True,True,False,0.10767505404027045
144k,vggss,Bw_fNvTp6jg_000030,1231,IQR,0.7497198796957009,0.9582783579826355,0.6759008290816326,0.1643437147140503,0.8082064390182495,0.6438627243041992,True,True,False,0.10767505404027045
144k,vggss,Bw_fNvTp6jg_000030,1231,OGL,0.8534779963496248,0.9516828060150146,0.5896444515306123,0.17246472835540771,0.7899986505508423,0.6175339221954346,True,True,False,0.10767505404027045
144k,vggss,BxtN7sKDt5E_000030,1234,AUD,0.5577894032483728,0.6403282284736633,0.6552535076530612,-0.1685890555381775,0.6936929821968079,0.8622820377349854,False,False,True,-0.10426553269565547
144k,vggss,BxtN7sKDt5E_000030,1234,IMG_QUERY,0.5317770059794479,0.5185754299163818,0.5566206951530612,-0.1926954984664917,0.5870386362075806,0.7797341346740723,False,False,True,-0.10426553269565547
144k,vggss,BxtN7sKDt5E_000030,1234,IQR,0.5458009105292048,0.590223491191864,0.6172472895408163,-0.1853359341621399,0.6485622525215149,0.8338981866836548,False,False,True,-0.10426553269565547
144k,vggss,BxtN7sKDt5E_000030,1234,OGL,0.5047507729432169,0.4674231708049774,0.5285794005102041,-0.2246617078781128,0.5627171993255615,0.7873789072036743,False,False,True,-0.10426553269565547
144k,vggss,C7hEJn-CQEU_000030,1250,AUD,0.4850218781555032,0.7352041006088257,0.5329041772959183,-0.11708205938339233,0.7184494733810425,0.8355315327644348,True,True,False,0.1346110575145577
144k,vggss,C7hEJn-CQEU_000030,1250,IMG_QUERY,0.4292533716457339,0.5250566601753235,0.43002630739795916,-0.17151397466659546,0.6494193077087402,0.8209332823753357,True,True,False,0.1346110575145577
144k,vggss,C7hEJn-CQEU_000030,1250,IQR,0.4785850318084201,0.6695578098297119,0.49184869260204084,-0.13977473974227905,0.6947653889656067,0.8345401287078857,True,True,False,0.1346110575145577
144k,vggss,C7hEJn-CQEU_000030,1250,OGL,0.5520264261212044,0.9852607846260071,0.6274713010204082,-0.008535802364349365,0.766816258430481,0.7753520607948303,True,True,False,0.1346110575145577
144k,vggss,CD2NWcdAcDM_000006,1255,AUD,0.2917700112739572,0.9984567761421204,0.35355548469387754,0.07406949996948242,0.8507252931594849,0.7766557931900024,True,True,False,0.16487749812021574
144k,vggss,CD2NWcdAcDM_000006,1255,IMG_QUERY,0.3363319555879731,0.8005401492118835,0.24591438137755103,0.05881434679031372,0.7698402404785156,0.7110258936882019,True,True,False,0.16487749812021574
144k,vggss,CD2NWcdAcDM_000006,1255,IQR,0.329409481922256,0.982446014881134,0.30813536352040816,0.06881356239318848,0.8199089765548706,0.7510954141616821,True,True,False,0.16487749812021574
144k,vggss,CD2NWcdAcDM_000006,1255,OGL,0.4566367001586462,0.9994212985038757,0.22612404336734693,0.12526249885559082,0.8517662286758423,0.7265037298202515,True,True,False,0.16487749812021574
144k,vggss,CDIex7WRfFo_000025,1257,AUD,0.5673021596532279,0.8364819288253784,0.5195511798469388,0.05009251832962036,0.7961532473564148,0.7460607290267944,True,True,False,0.1303737412799606
144k,vggss,CDIex7WRfFo_000025,1257,IMG_QUERY,0.589240948506144,0.8109728693962097,0.48495296556122447,0.056419432163238525,0.7909427881240845,0.734523355960846,True,True,False,0.1303737412799606
144k,vggss,CDIex7WRfFo_000025,1257,IQR,0.5775930324623911,0.8252262473106384,0.5034279336734694,0.052854955196380615,0.7968186140060425,0.7439636588096619,True,True,False,0.1303737412799606
144k,vggss,CDIex7WRfFo_000025,1257,OGL,0.740427471636953,0.8268665075302124,0.3934948979591837,0.1258394718170166,0.7728087902069092,0.6469693183898926,True,True,False,0.1303737412799606
144k,vggss,CLtTzEgjeJk_000066,1266,AUD,0.600650249031544,0.6183592081069946,0.28810586734693877,-0.14606690406799316,0.6722282767295837,0.8182951807975769,True,True,False,0.10216834328138574
144k,vggss,CLtTzEgjeJk_000066,1266,IMG_QUERY,0.5823379825845727,0.5381711721420288,0.2586296237244898,-0.17833417654037476,0.6196442246437073,0.797978401184082,True,True,False,0.10216834328138574
144k,vggss,CLtTzEgjeJk_000066,1266,IQR,0.5922591566635887,0.5481413006782532,0.25900829081632654,-0.16732656955718994,0.6446642875671387,0.8119908571243286,True,True,False,0.10216834328138574
144k,vggss,CLtTzEgjeJk_000066,1266,OGL,0.6531827389356086,0.7577980160713196,0.32467713647959184,-0.07089483737945557,0.7096152305603027,0.7805100679397583,True,True,False,0.10216834328138574
144k,vggss,CMCtge02AnU_000260,1267,AUD,0.2700374531835206,0.14949201047420502,0.15963807397959184,-0.168535053730011,0.4281150698661804,0.5966501235961914,True,True,False,0.2354973762417422
144k,vggss,CMCtge02AnU_000260,1267,IMG_QUERY,0.10530482977038796,0.055152393877506256,0.1510283801020408,-0.22767803072929382,0.38741663098335266,0.6150946617126465,True,True,False,0.2354973762417422
144k,vggss,CMCtge02AnU_000260,1267,IQR,0.13995578889195912,0.07001174986362457,0.14425223214285715,-0.19667872786521912,0.3985857665538788,0.5952644944190979,True,True,False,0.2354973762417422
144k,vggss,CMCtge02AnU_000260,1267,OGL,0.5276359600443952,0.4928467869758606,0.269351881377551,-0.11594688892364502,0.5827527046203613,0.6986995935440063,True,True,False,0.2354973762417422
144k,vggss,CUt0oGFuxL8_000053,1283,AUD,0.6661343815256111,0.7188017964363098,0.32449776785714285,0.06352066993713379,0.7280647158622742,0.6645440459251404,True,True,False,0.10897727977177596
