dataset,group,seed,sample_index,sample_id,mean_spearman,mean_top10_jaccard,mean_map_mae,matched_minus_wrong_abs_mean
vggss,C0,12345,51,-Wd5YV97ftU_000320,0.9840433673469386,0.821969696969697,0.0002389020210102899,0.0001372595434077084
vggss,C0,12345,52,-XwtCzUaN1I_000160,0.9101403061224489,0.6427322677322678,0.0005283169630274642,0.000504133990034461
vggss,C0,12345,53,-Y-UegG9tLw_000282,0.9915178571428571,0.875,0.00028708566605928354,0.00010301358997821808
vggss,C0,12345,54,-YwPSwhe2jo_000030,0.9695408163265306,0.6847319347319347,0.0002559545928306761,0.0001623056159587577
vggss,C0,12345,55,-Z1ZSWDouUU_000030,0.9855229591836734,0.9090909090909092,0.0004462328288354911,0.00045930009218864143
vggss,C0,12345,56,-ZJqu_4zLMc_000030,0.9799362244897958,0.8636363636363638,0.0002107320906361565,0.00011413890024414286
vggss,C0,12345,57,-ZSgg6jFUd8_000688,0.959502551020408,0.5683899433899433,0.00029448525310726836,0.00019483968208078295
vggss,C0,12345,58,-_QPd-VskKY_000030,0.9836479591836733,0.9318181818181819,0.0001904983710119268,0.00011659170559141785
vggss,C0,12345,59,-_umX4zgLVY_000028,0.9944515306122449,0.840909090909091,0.0003745564754353836,0.00035689849755726755
vggss,C0,12345,60,-aK9JKAGme0_000041,0.9918239795918367,0.8863636363636365,0.00022036016071069753,9.26268330658786e-05
vggss,C0,12345,61,-aK9JKAGme0_000051,0.9834566326530612,0.6587579087579087,0.00027145911008119583,0.00015468522906303406
vggss,C0,12345,62,-aUJLRXkj-Y_000118,0.9761096938775509,0.9356060606060606,0.00031110048257687595,0.00019350496586412191
vggss,C0,12345,63,-cA9HsnV1ao_000030,0.9852551020408162,0.840909090909091,0.00019553039055608679,0.00014654832193627954
vggss,C0,12345,64,-d1KR2BSfHM_000065,0.9839030612244897,0.9090909090909092,0.00027306953961669933,0.0002406993298791349
vggss,C0,12345,65,-e4wXAy1iVo_000000,0.9548341836734693,0.7927489177489178,0.0006452306206483627,0.0006329513271339238
vggss,C0,12345,66,-fAVezaAX18_000126,0.972563775510204,0.6754079254079255,0.000397282430640189,0.00038159440737217665
vggss,C0,12345,67,-fJsZm3YRc0_000030,0.9711989795918367,0.7558275058275058,0.0002515477917768294,0.0001785953645594418
vggss,C0,12345,68,-fPdOa99Iwg_000030,0.9686479591836733,0.6267066267066267,0.0002181156050937716,0.00010907338582910597
vggss,C0,12345,69,-fTfRh0_RQ4_000030,0.9652933673469386,0.7424242424242424,0.0004920962746837176,0.00045482651330530643
vggss,C0,12345,70,-g-GjgEq8l4_000017,0.9678061224489795,0.575091575091575,0.0003434686914260965,0.00030281467479653656
vggss,C0,12345,71,-gCqnkIUmp0_000140,0.9682270408163265,0.8257575757575757,0.0002497561863492592,0.00017417481285519898
vggss,C0,12345,72,-gSfPQqi6nI_000030,0.9715688775510203,0.8863636363636365,0.0002607769602036569,0.00016903162759263068
vggss,C0,12345,73,-hYRFCQdbLg_000030,0.9672704081632653,0.770021645021645,0.0007204875691968482,0.0007587622385472059
vggss,C0,12345,74,-hedbpc8T0E_000030,0.978469387755102,0.8257575757575758,0.0002774797540041618,0.00022591312881559134
vggss,C0,12345,75,-hss7xpzIVc_000030,0.9410969387755102,0.6602564102564101,0.00045841489554732107,0.0004483599041122943
vggss,C0,12345,76,-iF4a6f5PJ8_000000,0.9847831632653061,0.6914335664335665,0.0003560890845619724,0.00031207341817207634
vggss,C0,12345,77,-iF4a6f5PJ8_000060,0.9936096938775509,0.9545454545454546,0.0003005197340826271,0.0002122875303030014
vggss,C0,12345,78,-jZENGDFArw_000080,0.9781664109257622,0.7234848484848485,0.00023728540691081434,0.00018051806546282023
vggss,C0,12345,79,-kPDH9n0PG4_000310,0.9472066326530612,0.8636363636363638,0.0003251699781685602,0.00026565801817923784
vggss,C0,12345,80,-kZVoaYYU6o_000000,0.9632525510204081,0.8181818181818182,0.0003653112944448367,0.0003059959562961012
vggss,C0,12345,81,-lPXTBXa0tE_000030,0.9879336734693877,0.9090909090909092,0.0006481215268649976,0.0004950552247464657
vggss,C0,12345,82,-mKtgDnG0oM_000030,0.9767602040816326,0.8484848484848484,0.0003314418372610817,0.0002025429712375626
vggss,C0,12345,83,-nQ9a0P1TlY_000023,0.9902423469387754,0.9318181818181819,0.00019956745018134825,0.00014242746692616493
vggss,C0,12345,84,-oGJwGEsIiA_000090,0.9792857142857142,0.803030303030303,0.0002133130928996252,0.00012934337428305298
vggss,C0,12345,85,-oOARU0JwWE_000153,0.9394132653061223,0.6185897435897436,0.00034305607550777495,0.00028239673702046275
vggss,C0,12345,86,-oSzD8P2BtU_000030,0.983188775510204,0.9545454545454546,0.0002555483551986981,0.0001375495339743793
vggss,C0,12345,87,-ocADGlyaHc_000030,0.9902806122448979,0.9583333333333333,0.0003405100924283033,0.000254069542279467
vggss,C0,12345,88,-r2-9oyIzkQ_000030,0.9821301020408162,0.9545454545454546,0.00020109686192881782,0.0001578260271344334
vggss,C0,12345,89,-r3nM90RCNs_000161,0.9390943877551019,0.8181818181818182,0.0003209157002856955,0.00020427876734174788
vggss,C0,12345,90,-rTTPoBJNI4_000123,0.9891198979591835,0.8446969696969697,0.0002824856255756458,0.00016343581955879927
vggss,C0,12345,91,-rb6uia1wSo_000190,0.983125,0.7272727272727273,0.0004893177974736318,0.00024996200227178633
vggss,C0,12345,92,-rqhMzJRYoc_000030,0.9698086734693876,0.7651515151515151,0.0002454465975461062,0.00017750020197127014
vggss,C0,12345,93,-t-htrAtNvM_000030,0.9841071428571428,0.8181818181818182,0.0002577347222540993,0.00015331097529269755
vggss,C0,12345,94,-u-40BIU1HE_000003,0.954234693877551,0.6754079254079255,0.00028876777651021257,0.00024187404778786004
vggss,C0,12345,95,-uD3ZbhFTnk_000077,0.9733163265306122,0.9772727272727273,0.00016145186418725643,0.00011506102600833401
vggss,C0,12345,96,-vAtBe4LMCQ_000063,0.985688775510204,0.8295454545454546,0.0003018074385181535,0.00020400361972860992
vggss,C0,12345,97,-wi8kPVJLcw_000205,0.9279974489795917,0.5792124542124542,0.00035289400511828717,0.00031294074142351747
vggss,C0,12345,98,-wnDAPcoPsk_000030,0.9795025510204081,0.9090909090909092,0.00029483413345587905,0.00020600178686436266
vggss,C0,12345,99,-xQbyezhw_k_000040,0.977219387755102,0.8513986013986015,0.0002481430728948908,0.0001544046972412616
vggss,C0,12345,100,-yicwYUKKuo_000304,0.9682270408163265,0.8257575757575757,0.0003102717801084509,0.00026413961313664913
vggss,C0,12345,101,-z3AAq0FK-0_000001,0.9637499999999999,0.6952214452214451,0.0002476950812706491,0.0001963107060873881
vggss,C0,12345,102,-z4OZ7ls5Bo_000540,0.9832015306122448,0.9545454545454546,0.000669474684400484,0.0006533318082801998
vggss,C0,12345,103,-zCtwbk005g_000030,0.9751913265306122,0.7832167832167833,0.0002918924692494329,0.00024400533584412187
vggss,C0,12345,104,-zSyfcXmHdk_001083,0.8588775510204081,0.5054945054945055,0.00039291307075473014,0.0003787322493735701
vggss,C0,12345,105,-zgGL2o1jqw_000080,0.9842219387755101,0.8636363636363638,0.00021787617879454046,0.00012898430577479303
vggss,C0,12345,106,-ziWHyk_fYQ_000106,0.972831632653061,0.9545454545454546,0.0002678055134310853,0.0001946897100424394
vggss,C0,12345,107,0-jDld11jhw_000093,0.9653316326530612,0.7992424242424243,0.0005851607929798774,0.0005649286322295666
vggss,C0,12345,108,007P6bFgRCU_000010,0.978954081632653,0.9772727272727273,0.0006232499217730947,0.0006829031626693904
vggss,C0,12345,109,00QQLLcny14_000083,0.9653698979591836,0.7301864801864801,0.000276708933597547,0.00018856990209314972
vggss,C0,12345,110,00wORCOKNHw_000014,0.9834566326530612,0.9583333333333333,0.0003292894525657175,0.00026893947506323457
vggss,C0,12345,111,00z0M1DJyAw_000090,0.9773724489795919,0.8863636363636365,0.0003492679570626933,0.0003094080602750182
vggss,C0,12345,112,01SaXyGY5SM_000030,0.9712372448979592,0.8863636363636365,0.0003696107887662947,0.00029970676405355334
vggss,C0,12345,113,02UvvE1oA1I_000030,0.9758545918367345,0.840909090909091,0.0003392021208128426,0.0003052887914236635
vggss,C0,12345,114,030h_KwNm-g_000003,0.9893749999999999,0.803030303030303,0.0003075845215789741,0.00022151875600684434
vggss,C0,12345,115,04QV0Xi5YTk_000030,0.9726275510204081,0.9772727272727273,0.0006163925099826884,0.0005930392653681338
vggss,C0,12345,116,052VMqTM4Xs_000000,0.9944642857142856,0.9545454545454546,0.0002709747859626077,0.00022791165974922478
vggss,C0,12345,117,064Ilsz8Fzg_000051,0.9398852040816326,0.9318181818181819,0.00029906408235547133,0.00025488287792541087
vggss,C0,12345,118,06si40RVDco_000030,0.954017857142857,0.6111388611388611,0.00033119102045020554,0.0002711196430027485
vggss,C0,12345,119,076qdKSC8nU_000030,0.9799107142857142,0.9090909090909092,0.0004070967152074445,0.00038909498834982514
vggss,C0,12345,120,077aWlQn6XI_000030,0.9721938775510204,0.6054778554778555,0.00029595296655315906,0.00019975155009888113
vggss,C0,12345,121,09NfjFeq2cs_000078,0.9710204081632652,0.8257575757575757,0.0002436018276057439,0.00016849549137987196
vggss,C0,12345,122,09pZj6CEvRw_000250,0.9847959183673469,0.7424242424242424,0.00038395370938815176,0.0003424068563617766
vggss,C0,12345,123,0CEsVHHkwww_000030,0.9865306122448978,0.8636363636363638,0.0003764581670111511,0.0003593233705032617
vggss,C0,12345,124,0CzC0-cXe8M_000030,0.9872959183673469,0.8636363636363638,0.00031803073397895787,0.0002818602661136538
vggss,C0,12345,125,0Dt2-TtqvJU_000030,0.9907780612244896,0.9090909090909092,0.0002310023355676094,0.0001828156237024814
vggss,C0,12345,126,0E6KS8B6DMc_000540,0.9465433673469388,0.9090909090909092,0.0004023783822049154,0.0003344105207361281
vggss,C0,12345,127,0EOQco76eXQ_000030,0.9923086734693876,1.0,0.0003958504912588978,0.00032248542993329465
vggss,C0,12345,128,0F04c_rY4aw_000000,0.9842729591836734,0.840909090909091,0.00029660656400665175,0.0001839538454078138
vggss,C0,12345,129,0FEd3Pd-ksw_000397,0.9404336734693877,0.6077672327672328,0.0003277500563854119,0.00024249704438261688
vggss,C0,12345,130,0FHSJnza9P8_000046,0.9874362244897958,0.7992424242424243,0.0004336196816439042,0.0003999098262283951
vggss,C0,12345,131,0G50t4FlbIA_000060,0.9752806122448978,0.7141608391608392,0.0003705277558765374,0.0003381157584954053
vggss,C0,12345,132,0H814XXq-WQ_000030,0.9589795918367346,0.6398185148185148,0.00031098183535505086,0.00025018377345986664
vggss,C0,12345,133,0HBJuYt2Eys_000032,0.9652933673469386,0.8181818181818182,0.0002967376512970077,0.00023448903812095523
vggss,C0,12345,134,0HXYdGGKV2k_000030,0.9909183673469387,0.840909090909091,0.000797830773080932,0.0008565900498069823
vggss,C0,12345,135,0IqPUUWnnd8_000085,0.9806249999999999,1.0,0.00036579853076545987,0.0003369275073055178
vggss,C0,12345,136,0Iy18mslB4A_000170,0.9470025510204081,0.840909090909091,0.0004544028306554537,0.00042209847015328705
vggss,C0,12345,137,0IzhjqyDzt8_000000,0.9894642857142857,0.9545454545454546,0.00040832478043739684,0.0003685948613565415
vggss,C0,12345,138,0JkiTl-4B5E_000017,0.993188775510204,0.8636363636363638,0.00028938659124833066,0.00012519967276602983
vggss,C0,12345,139,0K92tp-4GEk_000108,0.9355357142857141,0.8030303030303031,0.0003151814962620847,0.00024956895504146814
vggss,C0,12345,140,0LwSy-xZSPw_000112,0.9873852040816326,0.7992424242424243,0.00019624942979135085,0.00016044657968450338
vggss,C0,12345,141,0MU2SG5ME1E_000016,0.9952806122448978,0.9090909090909092,0.00030124399927444756,0.00020404561655595899
vggss,C0,12345,142,0N0C0Wbe6AI_000030,0.9757270408163264,0.8181818181818182,0.00036460058618104085,0.000310504314256832
vggss,C0,12345,143,0NIE-eDk92M_000029,0.956670918367347,0.6375291375291375,0.000542179363037576,0.0005299376207403839
vggss,C0,12345,144,0NLXz4JgvcQ_000096,0.9778954081632653,0.7770562770562771,0.0002550020180933643,0.00015031443035695702
vggss,C0,12345,145,0NQXsEwBqAk_000136,0.9841071428571426,0.7613636363636364,0.0004943604726577178,0.0004884353838860989
vggss,C0,12345,146,0O-gZoirpRA_000030,0.9617984693877549,0.7803030303030303,0.0003956248110625893,0.00034193097962997854
vggss,C0,12345,147,0OH28bnOdEE_000058,0.9688520408163265,0.8257575757575757,0.0002914564811362652,0.00020535363000817597
vggss,C0,12345,148,0OLYyjqNdn4_000352,0.9853188775510204,0.7424242424242424,0.000432662667662953,0.00039195053977891803
vggss,C0,12345,149,0Olm321vgk8_000030,0.9827168367346938,0.840909090909091,0.0002610024057503324,0.00021981433383189142
vggss,C0,12345,150,0PHUQku2P5I_000050,0.9821683673469387,0.9772727272727273,0.0002675108607945731,0.0002040010440396145
vggss,C0,12345,151,0QSPtpp1HN8_000030,0.987359693877551,0.9545454545454546,0.00026110672934009926,0.000227135926252231
vggss,C0,12345,152,0QabiRBcEKc_000050,0.9744132653061224,0.7112470862470862,0.0003127329455310246,0.00027248627156950533
vggss,C0,12345,153,0RZRFj7zDnQ_000030,0.9900127551020408,0.803030303030303,0.0004776655969180865,0.00044507920392788947
vggss,C0,12345,154,0Rqa18lmDtw_000153,0.9112627551020407,0.7613636363636364,0.00044328942931315396,0.00041130188037641346
vggss,C0,12345,155,0T966F09Q_8_000000,0.9654719387755101,0.6937229437229437,0.0007079957067617215,0.0006643026135861874
vggss,C0,12345,156,0TSOlaZXXM8_000080,0.9863010204081631,0.9545454545454546,0.0005387770434026606,0.0003812077338807285
vggss,C0,12345,157,0U9_6RyH3_M_000030,0.9924107142857141,0.9318181818181819,0.0002419320462649921,0.0001819112803786993
vggss,C0,12345,158,0UF1FHDPM1A_000030,0.9931249999999999,0.8636363636363638,0.000219359924813034,0.00011416817142162472
vggss,C0,12345,159,0UeEkqkZmvo_000160,0.9336607142857142,0.9583333333333333,0.0006704474035359453,0.0006624847883358598
vggss,C0,12345,160,0W1En_XsDnM_000000,0.9856122448979591,0.8181818181818182,0.00022055086810723878,0.00016595199122093618
vggss,C0,12345,161,0W_wPc-zV3I_000101,0.9595790816326529,0.821969696969697,0.0003443042060098378,0.00033902449649758637
vggss,C0,12345,162,0Wkk9iNzA9c_000030,0.9812882653061223,0.7424242424242424,0.00038309557021420915,0.00033170304959639907
vggss,C0,12345,163,0Wxl_LzqguI_000288,0.9811989795918367,0.821969696969697,0.0002117181093126419,0.00014224603364709765
vggss,C0,12345,164,0XDEooC1h7s_000000,0.9801147959183674,0.8257575757575758,0.00047134450323937926,0.00047471054131165147
vggss,C0,12345,165,0YTieIiZNN4_000010,0.9814668367346938,0.7840909090909091,0.00033192002956639044,0.0002842514659278095
vggss,C0,12345,166,0ZxpQ87jdgQ_000037,0.9145153061224489,0.523341242091242,0.0002964920349768363,0.00022746816102880985
vggss,C0,12345,167,0_9-dbUW0hU_000030,0.9473341836734692,0.7803030303030303,0.0010468279506312683,0.00103137013502419
vggss,C0,12345,168,0_B2YnBAz3A_000220,0.942079081632653,0.7558275058275058,0.0002959055345854722,0.0001903212396427989
vggss,C0,12345,169,0apGJGFHQO4_000067,0.9705739795918367,0.8863636363636365,0.0005427506112027913,0.0005057716043666005
vggss,C0,12345,170,0bBJkY4_zs8_000033,0.9776403061224488,0.8068181818181819,0.0002572209996287711,0.00021366011060308665
vggss,C0,12345,171,0bobzCB2ObQ_000076,0.9643367346938775,0.7651515151515151,0.00024153895174094941,0.00021265637769829482
vggss,C0,12345,172,0eA2QcSRgh0_000063,0.965344387755102,0.821969696969697,0.00022841289592179237,0.00010968908463837579
vggss,C0,12345,173,0eDN0YmnJRY_000002,0.9864030612244896,0.7613636363636364,0.00023327563940256368,0.00018844901933334768
vggss,C0,12345,174,0g_-KI5NZ-E_000030,0.9489285714285713,0.8446969696969697,0.0005254302886896767,0.0005605900078080595
vggss,C0,12345,175,0glBUluF4Yk_000175,0.9871556122448978,0.9318181818181819,0.00023470954147342127,0.0001433348370483145
vggss,C0,12345,176,0hfU27A6tus_000070,0.9836989795918366,0.9318181818181819,0.0005215487763052806,0.0004977317294105887
vggss,C0,12345,177,0hjqlmdPT6g_000050,0.9546173469387754,0.6856060606060606,0.00032056575946626253,0.00029477381031028926
vggss,C0,12345,178,0iX0QmnbrK4_000085,0.9657270408163264,0.8863636363636365,0.0006702675527776591,0.0006334386416710913
vggss,C0,12345,179,0jy-sVREk4o_000030,0.9627806122448979,0.7840909090909091,0.00023811354003555607,0.00012510482338257134
vggss,C0,12345,180,0kQkVbOikzQ_000004,0.9914285714285713,0.8674242424242424,0.0005583156689681346,0.0005565970204770565
vggss,C0,12345,181,0m9-5BkL4Mc_000030,0.9819132653061223,0.9090909090909092,0.00042568607204884756,0.00037515818257816136
vggss,C0,12345,182,0mNvPaqfwUI_000220,0.9766581632653061,0.6952214452214452,0.0003565769338820246,0.00033927339245565236
vggss,C0,12345,183,0n-Z2AQCRnU_000385,0.9857653061224488,0.9090909090909092,0.0002639842568896711,0.00014175342221278697
vggss,C0,12345,184,0n56ajMNoMA_000118,0.9696045918367346,0.6375291375291374,0.00033710842581058387,0.0002984044549521059
vggss,C0,12345,185,0nYltlo90Zc_000147,0.9870408163265305,0.821969696969697,0.0004930623526888667,0.0004960777005180717
vggss,C0,12345,186,0nYltlo90Zc_000161,0.9776530612244896,0.803030303030303,0.0005880982880626107,0.0005947783356532454
vggss,C0,12345,187,0nvBTp-q7tU_000112,0.9794132653061224,0.8636363636363638,0.00044212345346750226,0.00042034275247715414
vggss,C0,12345,188,0oTdsarJHA4_000220,0.9668877551020407,0.8863636363636365,0.0005960440958006075,0.0007018194301053882
vggss,C0,12345,189,0olhNr566Z0_000018,0.958813775510204,0.9090909090909092,0.0007641253469046205,0.0007909355335868895
vggss,C0,12345,190,0q5kQGcOn2I_000083,0.9785076530612244,0.8295454545454546,0.00020699293600046076,0.00014568085316568613
vggss,C0,12345,191,0q6GOUn_dhU_000066,0.9632397959183672,0.768065268065268,0.0003922381001757458,0.0003819047997239977
vggss,C0,12345,192,0q9FUj_2qMc_000539,0.934783163265306,0.7074592074592074,0.000324910006384016,0.0002655194839462638
vggss,C0,12345,193,0sT6vnChbrc_000000,0.916033163265306,0.4987928737928738,0.00026645705293049105,0.00020666830823756754
vggss,C0,12345,194,0slFEpnTKkY_000115,0.9935969387755101,0.9318181818181819,0.000652592076221481,0.0005912164342589676
vggss,C0,12345,195,0teMcpgy9Jo_000058,0.9740051020408163,0.8181818181818182,0.0005479687224578811,0.0005297317402437329
vggss,C0,12345,196,0ti14lvd2Aw_000000,0.9773724489795916,0.7045454545454546,0.0001613785889276187,0.00014725483197253197
vggss,C0,12345,197,0w9PLY1owzk_000108,0.9781090430658664,0.8068181818181819,0.0004041588690597564,0.0003326511650811881
vggss,C0,12345,198,0wdNFZhpdQw_000368,0.9710714285714285,0.9090909090909092,0.00024243296684289817,0.00020497596415225416
vggss,C0,12345,199,0welW-8hB1c_000071,0.9882142857142856,0.7482517482517483,0.00045048067477182485,0.0004224406147841364
vggss,C0,12345,200,0wzsE67O5tE_000230,0.9885969387755102,0.9545454545454546,0.0006674518572253874,0.0006479042931459844
vggss,C0,12345,201,0x9TnOQ5Nhw_000020,0.9574107142857142,0.7529137529137528,0.00024482159642502666,0.00017969385953620076
vggss,C0,12345,202,0xPWkrfjMu0_000178,0.9620535714285714,0.6776973026973027,0.00017800186833483167,0.00011955125955864787
vggss,C0,12345,203,0yxJzCQW5zI_000030,0.9907908163265305,0.9772727272727273,0.00025089256996579934,0.0001838287862483412
vggss,C0,12345,204,10YXuv9Go0E_000140,0.9241709183673469,0.5088141025641025,0.0004712771096819779,0.00044642528519034386
vggss,C0,12345,205,10aBef0Ghkc_000040,0.9870790816326529,0.9318181818181819,0.0005954767475486733,0.0005944119184277952
vggss,C0,12345,206,10aF24rMeu0_000030,0.9795025510204081,0.8863636363636365,0.00030396047077374533,0.00027106027118861675
vggss,C0,12345,207,10hGfv89L3g_000030,0.9650382653061222,0.8257575757575757,0.00018767924939311342,0.00011092355998698622
vggss,C0,12345,208,115l3adqQ1M_000417,0.9615561224489795,0.8484848484848485,0.0004668522069550818,0.00042248392128385603
vggss,C0,12345,209,126AbihZt28_000009,0.9892346938775509,0.8636363636363638,0.0002409035532764392,0.00016588953440077603
vggss,C0,12345,210,12T-9dLEbY8_000020,0.9834821428571427,0.9772727272727273,0.00019771431652770843,0.00011273500422248617
vggss,C0,12345,211,130v5XJl8G0_000070,0.9788775510204081,0.7045454545454546,0.0002376972115598619,0.00017385644605383277
vggss,C0,12345,212,13W_9xdaOZE_000068,0.9817474489795917,0.7074592074592074,0.00027292617596685886,0.0002375863550696522
vggss,C0,12345,213,14jcqHjMXcI_000000,0.9899617346938774,0.9545454545454546,0.0002719094864005456,0.00018886594625655562
vggss,C0,12345,214,14lBeX_dOHU_000234,0.9861224489795917,0.8901515151515151,0.00033645861185505055,0.00029601677670143545
vggss,C0,12345,215,14tRPoQA4q0_000004,0.9684821428571428,0.7992424242424243,0.0003110339857812505,0.0002454520436003804
