dataset,model,sample_index,sample_id,gt_response,nearfp_response,farfp_response,background_response,gt_nearfp_gap,gt_vs_nearfp_auroc,wrong_gt_response,wrong_nearfp_response,matched_minus_wrong_gt,matched_minus_wrong_nearfp,counterfactual_gt_nearfp_gap,counterfactual_gt_vs_nearfp_auroc,counterfactual_gt_vs_nearfp_conditional_auroc,counterfactual_gt_vs_nearfp_conditional_pairs,iou,precision,coverage,pred_area_ratio,fp_area_ratio,AddTP,AddFP,RemoveTP,RemoveFP,addtp_rate_vs_baseline_fn,removefp_rate_vs_baseline_fp,scale
vggss,mean,3211,ZVKgp2DGpcI_000021,0.7316411137580872,0.776862621307373,0.7323832511901855,0.6140278577804565,-0.04522150754928589,0.4615631103515625,0.6970806121826172,0.7400046586990356,1.1717973393388093e-05,8.537794201401994e-06,3.180179191986099e-06,0.5630569458007812,0.46818392940083603,8612,0.196527135483486,0.21044056100444075,0.7482676360331705,0.6238241390306123,0.49254623724489793,88,2382,48,2341,0.03900709219858156,0.09488104405625583,10k
vggss,mean,3212,ZXDg02kHzPA_000149,0.7143652439117432,0.735177755355835,,0.3548564314842224,-0.020812511444091797,0.5306243896484375,0.7305921316146851,0.752484142780304,-5.527259418158792e-06,-5.887461156817153e-06,3.6020173865836114e-07,0.5058441162109375,0.5028263795423957,3715,0.6215400760855306,0.8399219996454529,0.7050595238095239,0.4496970663265306,0.07198660714285714,0,0,1723,1910,0.0,0.34588917059036584,10k
vggss,mean,3213,ZXbnWlzc0ro_000540,0.6969268321990967,0.5730161666870117,,0.28378650546073914,0.12391066551208496,0.7162322998046875,0.65787672996521,0.5507148504257202,1.516550219093915e-05,-2.9081689717713743e-05,4.42471937276423e-05,0.6535186767578125,0.7559675550405562,4315,0.6538544649127546,0.9762067992095818,0.6644433465085638,0.4942004145408163,0.01175860969387755,2310,315,889,0,0.16928037520152425,0.0,10k
vggss,mean,3214,ZXsQAXx_ao0_000050,0.8310398459434509,0.7411923408508301,0.7972625494003296,0.48213788866996765,0.08984750509262085,0.6313629150390625,0.8199076652526855,0.7322936058044434,2.7980840968666598e-05,3.0109918952803127e-05,-2.1290779841365293e-06,0.5031661987304688,0.6549065420560748,6420,0.07599832740957559,0.07622942225018349,0.9616402116402116,0.3801419005102041,0.35116390306122447,0,57,57,3172,0.0,0.15297805642633228,10k
vggss,mean,3215,ZZhkohnlobs_000382,0.8241921067237854,0.7332135438919067,0.4918304681777954,0.4530376195907593,0.09097856283187866,0.73052978515625,0.8331435918807983,0.7346258759498596,1.4416968042496592e-05,1.7707179722492583e-05,-3.2902116799959913e-06,0.48494720458984375,0.14656015650472776,6134,0.4910623455893039,0.5058888112586086,0.9436790169428412,0.3993542729591837,0.1973254145408163,0,1915,605,3991,0.0,0.3332220088502964,10k
vggss,mean,3216,ZZoM-leT_0U_000041,0.857003927230835,0.7808517217636108,0.5836806297302246,0.5391387939453125,0.07615220546722412,0.6341552734375,0.8651080131530762,0.780954122543335,8.093389624264091e-06,1.819012322812341e-05,-1.009673360385932e-05,0.42636871337890625,0.38839838909541513,6456,0.34262798890637886,0.34630099624985794,0.969973474801061,0.5261280293367347,0.343929368622449,0,858,283,3372,0.0,0.17055282990238227,10k
vggss,mean,3217,Za8bwlW9dNE_000089,0.7912514209747314,0.7387807965278625,0.7276078462600708,0.4809969961643219,0.052470624446868896,0.6085968017578125,0.7833343744277954,0.7297621965408325,-1.2434205928002484e-05,-6.883261448820122e-06,-5.5509444791823626e-06,0.366363525390625,0.42602220036532246,7117,0.18675622785211826,0.18743033069695844,0.98110586273965,0.37545838647959184,0.30508609693877553,0,3147,68,2556,0.0,0.17367670041448666,10k
vggss,mean,3218,ZaVSw-V89HE_000040,0.729033350944519,0.7858404517173767,0.6104154586791992,0.5046002268791199,-0.056807100772857666,0.4450531005859375,0.7505211234092712,0.7934931516647339,-6.284930350375362e-06,1.6509917259099893e-05,-2.2794847609475255e-05,0.4200897216796875,0.40006020469596626,6644,0.6294872422743523,0.7940386100386101,0.7523266022827041,0.6452287946428571,0.1328922193877551,277,193,1776,901,0.03977599080987938,0.1221529284164859,10k
vggss,mean,3219,ZahBai58_Ec_000330,0.7229315042495728,0.730113685131073,0.6970419883728027,0.6015529036521912,-0.007182180881500244,0.4607086181640625,0.7145583629608154,0.7271337509155273,5.908109596930444e-05,5.0564645789563656e-05,8.516450179740787e-06,0.5922393798828125,0.6870685687988956,6519,0.11607142857142858,0.12111091580242574,0.7361111111111112,0.5669044961734694,0.49824617346938777,0,48,381,5306,0.0,0.17535858285412123,10k
vggss,mean,3220,ZdYth-f68M0_000192,0.7215576767921448,0.6689014434814453,0.7409162521362305,0.5970874428749084,0.05265623331069946,0.6372222900390625,0.7407324314117432,0.6799904704093933,-3.605028541642241e-05,-1.864278965513222e-05,-1.7407495761290193e-05,0.2205352783203125,0.22448081661386834,11364,0.04339789439845696,0.04339789439845696,1.0,0.4959741709183674,0.4744499362244898,0,1790,0,4408,0.0,0.1668180442022404,10k
vggss,mean,3221,ZeFA4i5ZaBU_000112,0.7705298066139221,0.8401919603347778,0.8358862400054932,0.5081691145896912,-0.06966215372085571,0.358978271484375,0.7725181579589844,0.8437739014625549,6.447365740314126e-05,6.435734394472092e-05,1.1631345842033625e-07,0.5710220336914062,0.7353402767869882,7009,0.367350442022144,0.39534454092000737,0.8383937316356513,0.4315210459183674,0.260921556122449,171,167,156,2829,0.10270270270270271,0.17957344166560874,10k
vggss,mean,3222,ZedCPKaacjU_000326,0.6782470941543579,0.7211589813232422,0.44896262884140015,0.35138005018234253,-0.04291188716888428,0.50244140625,0.6975035667419434,0.7176581621170044,2.907647103711497e-05,8.30336066428572e-05,-5.395713378675282e-05,0.2691802978515625,0.2922205273480061,4589,0.6073954886304987,0.8692648592283628,0.6684597393919145,0.45870535714285715,0.05996890943877551,30,43,2936,1726,0.004275331338178709,0.3678601875532822,10k
vggss,mean,3223,ZfSlWX1C8yY_000030,0.5946919918060303,0.7338283061981201,0.6450784206390381,0.4782143235206604,-0.13913631439208984,0.32337188720703125,0.626480221748352,0.7474424839019775,-5.760062049375847e-05,-3.5670258512254804e-05,-2.1930361981503665e-05,0.4072418212890625,0.34080250130276185,3838,0.2952277738331029,0.3987683610115592,0.5320581896551724,0.3948301977040816,0.2373844068877551,0,4979,4372,1648,0.0,0.19207459207459207,10k
vggss,mean,3224,Zfn6CE4-jww_000245,0.7420743107795715,0.6109054684638977,,0.38758501410484314,0.13116884231567383,0.76953125,0.7064744830131531,0.5662360191345215,3.80038982257247e-05,4.6569643018301576e-05,-8.56574479257688e-06,0.4500274658203125,0.5249747219413549,4945,0.7577595027854626,0.8881929637526652,0.8376623376623377,0.4486607142857143,0.05016342474489796,35,170,3333,3973,0.060658578856152515,0.6286392405063291,10k
vggss,mean,3225,ZggvCXDeTPo_000355,0.8098376989364624,0.7076023817062378,0.7734507322311401,0.5899369716644287,0.10223531723022461,0.6943817138671875,0.7807727456092834,0.688258171081543,7.986591663211584e-05,3.627124897320755e-05,4.359466765890829e-05,0.8193817138671875,0.8592569269521411,6352,0.3443871359223301,0.35371287900034276,0.928887070376432,0.6395687181122449,0.4133450255102041,39,1120,79,3082,0.047044632086851626,0.13575896396793233,10k
vggss,mean,3226,Zgogkej7gHg_000274,0.8359662294387817,0.7756937742233276,0.45685818791389465,0.5797880291938782,0.0602724552154541,0.59515380859375,0.8344395756721497,0.7779672145843506,5.066781159257516e-05,3.402723086765036e-05,1.6640580724924803e-05,0.5706329345703125,0.44725246241575944,7716,0.1175522716554001,0.11853994927076728,0.9338120512019982,0.5028698979591837,0.44325972576530615,0,3253,212,5173,0.0,0.21410537643309466,10k
vggss,mean,3227,Zhu5ogju62A_000001,0.843002438545227,0.6767551302909851,,0.32102176547050476,0.16624730825424194,0.8492279052734375,0.8611755967140198,0.6776307225227356,2.1180294424993917e-06,3.6300487408880144e-05,-3.418245614739135e-05,0.3389434814453125,0.17345872518286312,2871,0.6767189384800965,0.7262323943661971,0.9084726000777302,0.3848852040816326,0.10536910076530612,784,891,23,716,0.36062557497700093,0.14006259780907668,10k
vggss,mean,3228,ZkNXSaL8GWQ_000003,0.695755660533905,0.5927294492721558,,0.3692135512828827,0.10302621126174927,0.6761016845703125,0.6948829889297485,0.5894325375556946,9.669947758084163e-06,3.4319982660235837e-06,6.237949492060579e-06,0.600372314453125,0.5718146718146718,5180,0.661772923545847,0.9787745595251512,0.6714083236696302,0.5305125956632653,0.011260363520408163,1808,347,4997,1707,0.18908178205396362,0.8867532467532467,10k
vggss,mean,3229,ZkUT6D-H7mk_000006,0.7377820014953613,0.5782042741775513,,0.44711363315582275,0.15957772731781006,0.8132171630859375,0.6894404292106628,0.5788368582725525,1.3105212929076515e-05,-9.298390068579465e-05,0.00010608911543386057,0.765045166015625,0.7256637168141593,3955,0.7692592935941411,0.9665695981362842,0.7902857142857143,0.6843909438775511,0.022879464285714284,1586,2,1667,1739,0.18173484588060043,0.6027729636048527,10k
vggss,mean,3230,Zl29n4sL8_A_000037,0.738845944404602,0.5891031622886658,,0.32123813033103943,0.14974278211593628,0.7606658935546875,0.7567921876907349,0.6060153841972351,2.08206802199129e-06,1.2123346095904708e-05,-1.0041278073913418e-05,0.3492889404296875,0.3878692927484333,4468,0.7508316983707242,0.9511562567538362,0.7809422411498536,0.5532924107142857,0.02702487244897959,1230,309,2065,107,0.18715763846622033,0.0927209705372617,10k
vggss,mean,3231,ZlOdV1o8SpY_000004,0.7573466897010803,0.8890625238418579,,0.5157987475395203,-0.1317158341407776,0.2555694580078125,0.754226565361023,0.888529896736145,3.743244451470673e-05,6.999805918894708e-05,-3.256561467424035e-05,0.3182525634765625,0.5693693693693693,8880,0.6403447347158632,0.7711468604047743,0.7905832280375075,0.6144770408163265,0.140625,1523,3643,152,92,0.19859173295084104,0.026248216833095576,10k
vggss,hard_default,3200,ZNEEzZXROTo_000058,0.8352208137512207,0.7174903154373169,,0.6659964919090271,0.11773049831390381,0.718841552734375,0.7965275049209595,0.6864698529243469,1.7517728338134475e-05,1.9940063793910667e-05,-2.4223354557761922e-06,0.47565460205078125,0.703868782314138,5609,0.3120704576693988,0.3143106188791468,0.9776714513556619,0.7773836096938775,0.5330436862244898,1521,7561,0,5,0.8445308162132149,0.0002605523710265763,10k
vggss,hard_default,3201,ZOkDV5Z3Nn8_000012,0.823935329914093,0.7932108640670776,0.5862787365913391,0.4337325394153595,0.03072446584701538,0.5770263671875,0.8433133363723755,0.8092864155769348,1.7524089344078675e-05,2.1609854229609482e-05,-4.085764885530807e-06,0.4266357421875,0.2824404310213993,6589,0.21533234232321088,0.216527866752082,0.975,0.27999441964285715,0.21936782525510204,0,921,78,1808,0.0,0.15200941651252733,10k
vggss,hard_default,3202,ZP0aFBkk3WE_000092,0.91594398021698,0.8455345630645752,0.5902494192123413,0.6303458213806152,0.07040941715240479,0.7288665771484375,0.9022516012191772,0.8305662274360657,3.056394780287519e-05,2.7742031306843273e-05,2.8219164960319176e-06,0.5035858154296875,0.1711562008046178,11434,0.3323068386738799,0.3323068386738799,1.0,0.7183713329081632,0.4796516262755102,0,4871,0,124,0.0,0.006418219461697723,10k
vggss,hard_default,3203,ZPO1zpDqQ8I_000080,0.8529342412948608,0.7804676294326782,0.6990179419517517,0.5310665965080261,0.07246661186218262,0.7174530029296875,0.8478553295135498,0.7773106098175049,-3.425909380894154e-05,-3.0851348128635436e-05,-3.407745680306107e-06,0.469207763671875,0.5570795827975425,6999,0.35616295264623954,0.3566223895687341,0.9963958698616794,0.571647799744898,0.36778539540816324,391,5382,0,561,0.9135514018691588,0.04115015037042471,10k
vggss,hard_default,3204,ZPXK1-_fYy0_000259,0.8905529975891113,0.8467154502868652,0.7939344644546509,0.6405958533287048,0.043837547302246094,0.6186676025390625,0.878199577331543,0.8332234621047974,2.84475081571145e-05,2.425071033940185e-05,4.19679781771265e-06,0.5153961181640625,0.4756290038065175,10771,0.06399012126777064,0.06399012126777064,1.0,0.6294443558673469,0.5891661352040817,145,5928,0,927,1.0,0.03774276291681935,10k
vggss,hard_default,3205,ZPeG32vKQ3w_000030,0.8387948274612427,0.6718125343322754,0.5301607847213745,0.4652669131755829,0.16698229312896729,0.9317169189453125,0.8134363293647766,0.6443326473236084,-4.5854318159399554e-05,-1.2557165973703377e-05,-3.329715400468558e-05,0.1736297607421875,0.5198209718670077,3128,0.597128414255979,0.6025289327046721,0.9852116624614522,0.4649633290816326,0.1848094706632653,1373,5493,102,404,0.926450742240216,0.0965583173996176,10k
vggss,hard_default,3206,ZS4Chf9yh8s_000020,0.8058934807777405,0.808362603187561,0.7467144727706909,0.5238334536552429,-0.0024691224098205566,0.43289947509765625,0.8204894661903381,0.8222324848175049,-8.39154890854843e-05,-8.338149200426415e-05,-5.3399708122015e-07,0.49868011474609375,0.6281141266527488,7185,0.11189932461979496,0.11189932461979496,1.0,0.41017617984693877,0.36427774234693877,28,3041,0,644,1.0,0.04055160254392041,10k
vggss,hard_default,3207,ZSqKAFe326w_000063,0.7003743052482605,0.7325712442398071,,0.47217270731925964,-0.03219693899154663,0.4723052978515625,0.679396390914917,0.7466714978218079,4.3521486077224836e-06,-5.2565075748134404e-05,5.691722617484629e-05,0.932159423828125,0.9110584518167456,6330,0.6572665752768893,0.9545871124735329,0.6784815813117699,0.6306401466836735,0.02863919005102041,3673,500,1621,0,0.22442869363314188,0.0,10k
vggss,hard_default,3208,ZT3jQW3tvt0_000015,0.7988960146903992,0.9009202718734741,0.8396183252334595,0.6395039558410645,-0.10202425718307495,0.342681884765625,0.788953423500061,0.8920120596885681,-7.379521775874309e-06,-2.145721373381093e-05,1.4077691957936622e-05,0.6716384887695312,0.5514517506404782,9368,0.4375032254734995,0.46809861682449405,0.8700225779967159,0.7218789859693877,0.383968431122449,4247,10113,0,0,0.626401179941003,0.0,10k
vggss,hard_default,3209,ZUp2sBZvw5Q_000082,0.7573328614234924,0.8386183977127075,0.6386384963989258,0.520700991153717,-0.08128553628921509,0.2744293212890625,0.7309602499008179,0.8134474158287048,-2.0626321202144027e-05,-2.444565689074807e-05,3.819335688604042e-06,0.5377960205078125,0.4570280011089548,7214,0.33180316615899436,0.3620278050835557,0.7989669421487603,0.42576132015306123,0.27162388392857145,93,4437,303,119,0.05357142857142857,0.01278058210718505,10k
vggss,hard_default,3210,ZVKgp2DGpcI_000010,0.8727210760116577,0.8391391038894653,0.6735785007476807,0.6114181876182556,0.03358197212219238,0.609893798828125,0.8686815500259399,0.8385282158851624,-7.414106221403927e-06,-8.512959539075382e-06,1.0988533176714554e-06,0.5222930908203125,0.539405539292952,8882,0.2543836691965454,0.25439199136323487,0.9998714157129999,0.6091956313775511,0.4542211415816326,329,10079,0,500,0.996969696969697,0.037844383893430214,10k
vggss,hard_default,3211,ZVKgp2DGpcI_000021,0.7128415703773499,0.6980284452438354,0.7066652774810791,0.5773013830184937,0.014813125133514404,0.5799713134765625,0.6926273107528687,0.6758224964141846,-7.004276994848624e-06,-5.103556759422645e-07,-6.493921318906359e-06,0.3876800537109375,0.4106970988587928,7273,0.23700149720974548,0.25281306715063523,0.791207542883108,0.5490672831632653,0.41025589923469385,441,714,23,4802,0.19547872340425532,0.19462570421108094,10k
vggss,hard_default,3212,ZXDg02kHzPA_000149,0.7658334970474243,0.7957237362861633,,0.40210455656051636,-0.029890239238739014,0.506195068359375,0.7656232714653015,0.7802385091781616,3.767894668271765e-05,7.002465281402692e-05,-3.234570613130927e-05,0.369140625,0.2966321243523316,5404,0.6449984515329823,0.7938026451194877,0.774813988095238,0.5228993941326531,0.10782047193877552,484,104,332,216,0.07800161160354553,0.039116262223831945,10k
vggss,hard_default,3213,ZXbnWlzc0ro_000540,0.7474268674850464,0.585506796836853,,0.3251649737358093,0.16192007064819336,0.7654266357421875,0.721333384513855,0.5423910021781921,2.0965298972441815e-05,1.5933208487695083e-05,5.032090484746732e-06,0.5369720458984375,0.5644388398486759,3965,0.744989224137931,0.9757250723308164,0.7590579710144928,0.5648517219387755,0.01371173469387755,4869,413,1,0,0.3568078557819141,0.0,10k
vggss,hard_default,3214,ZXsQAXx_ao0_000050,0.8252695798873901,0.735145092010498,0.7641599178314209,0.4946622848510742,0.09012448787689209,0.6365966796875,0.8124909400939941,0.731856107711792,9.14905613171868e-05,5.9190970205236226e-05,3.2299591111950576e-05,0.9036712646484375,0.9686882504939961,6579,0.0718562874251497,0.0725608759601242,0.8809523809523809,0.36585220025510207,0.3393056441326531,0,0,179,3710,0.0,0.17892452375210996,10k
vggss,hard_default,3215,ZZhkohnlobs_000382,0.9089533686637878,0.8263077139854431,0.6329287886619568,0.5696367025375366,0.08264565467834473,0.811309814453125,0.9001432657241821,0.8306352496147156,-2.542003130656667e-06,-1.6266447346424684e-05,1.3724444215768017e-05,0.6019134521484375,0.6396924680740161,7674,0.3727969348659004,0.3733040354365038,0.9963693911748278,0.5714086415816326,0.3580994897959184,0,6672,39,681,0.0,0.056858979711112964,10k
vggss,hard_default,3216,ZZoM-leT_0U_000041,0.8881446123123169,0.8156217336654663,0.5925693511962891,0.5666233897209167,0.07252287864685059,0.6865997314453125,0.9085043668746948,0.8393722772598267,-3.7809360946994275e-05,-2.6204199457424693e-05,-1.1605161489569582e-05,0.32696533203125,0.4265959898594146,8678,0.32861476238624876,0.32861476238624876,1.0,0.5716079400510204,0.38376913265306123,0,574,0,1089,0.0,0.05508067371402559,10k
vggss,hard_default,3217,Za8bwlW9dNE_000089,0.8376343250274658,0.7819127440452576,0.7265920639038086,0.5175538659095764,0.05572158098220825,0.6267547607421875,0.8267781138420105,0.7823628783226013,3.704364280565642e-05,1.802366205083672e-05,1.90199807548197e-05,0.6507568359375,0.7470707070707071,7425,0.15861613045394446,0.15861613045394446,1.0,0.4522082270408163,0.38048070790816324,0,5193,0,819,0.0,0.05564992865393762,10k
vggss,hard_default,3218,ZaVSw-V89HE_000040,0.7072875499725342,0.7359101176261902,0.5042550563812256,0.46096891164779663,-0.028622567653656006,0.4738616943359375,0.72715163230896,0.7537845969200134,-1.310466177528724e-05,-1.2648188203456812e-05,-4.5647357183042914e-07,0.4868316650390625,0.4214382109118951,5187,0.6517711310739077,0.8358917291264361,0.7474100087796313,0.6089166135204082,0.0999282525510204,920,219,2587,2581,0.13210798391728892,0.3499186550976139,10k
vggss,hard_default,3219,ZahBai58_Ec_000330,0.8542478084564209,0.808039128780365,0.7832931280136108,0.679371178150177,0.04620867967605591,0.6322784423828125,0.8611311316490173,0.8106784820556641,-4.384746716823429e-07,6.438109267037362e-06,-6.876583938719705e-06,0.373321533203125,0.5238390092879257,9690,0.12657861198007184,0.12772549248845502,0.9337606837606838,0.6818797831632653,0.5947863520408163,544,2137,0,2551,0.6370023419203747,0.08430828210721132,10k
vggss,hard_default,3220,ZdYth-f68M0_000192,0.7959333062171936,0.7589631080627441,0.741291880607605,0.6088295578956604,0.03697019815444946,0.7424468994140625,0.7795101404190063,0.7417877912521362,-1.4287092199083418e-05,-1.0301886504748836e-05,-3.9852056943345815e-06,0.4971160888671875,0.6872243226212981,12696,0.040516206482593034,0.040516206482593034,1.0,0.53125,0.5097257653061225,0,2081,0,2929,0.0,0.1108462004238571,10k
vggss,hard_default,3221,ZeFA4i5ZaBU_000112,0.7768149375915527,0.8522087931632996,0.882575511932373,0.5709049701690674,-0.07539385557174683,0.3353118896484375,0.7735839486122131,0.8469263911247253,4.366499342722818e-05,5.0563809054438025e-05,-6.898815627209842e-06,0.42285919189453125,0.5138106731027084,7458,0.32279073114565343,0.3378525966934056,0.8786483839373164,0.5291972257653061,0.350406568877551,489,1873,63,45,0.2936936936936937,0.002856417417798654,10k
vggss,hard_default,3222,ZedCPKaacjU_000326,0.7070813179016113,0.750494122505188,0.5417892336845398,0.40389323234558105,-0.04341280460357666,0.5305099487304688,0.7144901752471924,0.7514119148254395,-6.516507710330188e-06,2.989498170791194e-06,-9.506005881121382e-06,0.3798065185546875,0.4870718232044199,4525,0.581711892505017,0.817903001553938,0.6682592716338123,0.4873644770408163,0.08874760841836735,31,334,2943,573,0.004417842382784666,0.1221227621483376,10k
vggss,hard_default,3223,ZfSlWX1C8yY_000030,0.6373134851455688,0.7298325300216675,0.570713460445404,0.44884219765663147,-0.09251904487609863,0.3800201416015625,0.6267420053482056,0.7281726598739624,-4.5692249841522425e-06,-2.6679537768359296e-05,2.2110312784207053e-05,0.6730499267578125,0.6798072711344721,4566,0.3703531794590489,0.49790106648513727,0.5911233836206896,0.3513233418367347,0.17639907525510204,2,1428,3497,1157,0.0007763975155279503,0.13484848484848486,10k
vggss,hard_default,3224,Zfn6CE4-jww_000245,0.7534563541412354,0.6168537139892578,,0.4272957742214203,0.13660264015197754,0.81683349609375,0.7489491105079651,0.5777294039726257,-1.143293957284186e-05,4.83779440401122e-05,-5.9810881793964654e-05,0.2377471923828125,0.3873525073746313,5424,0.805593884020138,0.8800260724324764,0.9049853372434018,0.48921795280612246,0.058693399234693876,19,282,1710,3657,0.03292894280762565,0.5786392405063291,10k
vggss,hard_default,3225,ZggvCXDeTPo_000355,0.8285161256790161,0.6939805150032043,0.7137936353683472,0.5745447278022766,0.13453561067581177,0.7451019287109375,0.8333443403244019,0.7061166763305664,9.931549720931798e-05,3.483112232061103e-05,6.448437488870695e-05,0.7503204345703125,0.5469647251845775,4876,0.35548418972332013,0.36342972597550194,0.9420621931260229,0.6312978316326531,0.4018654336734694,202,493,81,3031,0.2436670687575392,0.13351246586203858,10k
vggss,hard_default,3226,Zgogkej7gHg_000274,0.866762101650238,0.8271148204803467,0.57683265209198,0.6553970575332642,0.03964728116989136,0.6044921875,0.8601184487342834,0.8274067640304565,-9.065292033483274e-06,-1.5328974768635817e-05,6.263682735152543e-06,0.605682373046875,0.5349757237906851,11122,0.09976949912783453,0.09976949912783453,1.0,0.6398278061224489,0.5759925063775511,0,8679,0,3939,0.0,0.16303133148462398,10k
vggss,hard_default,3227,Zhu5ogju62A_000001,0.8116170167922974,0.631829023361206,,0.3707987368106842,0.1797879934310913,0.8899993896484375,0.8223548531532288,0.6372365951538086,1.123765468946658e-05,2.3094289645086974e-06,8.928225724957883e-06,0.588592529296875,0.25706010137581464,4143,0.7326782312243056,0.764250601401527,0.9466252105194973,0.3810985331632653,0.08984375,1542,1239,192,1843,0.7092916283348666,0.3605242566510172,10k
vggss,hard_default,3228,ZkNXSaL8GWQ_000003,0.7180905938148499,0.6804229021072388,,0.48722004890441895,0.037667691707611084,0.576019287109375,0.7082298994064331,0.7127214074134827,-6.695399861200713e-06,-6.660967483185232e-05,5.99142731516622e-05,0.782440185546875,0.8898704358068316,6792,0.7080777825322113,0.9013223590643629,0.7675814972297385,0.6586216517857143,0.06499123086734694,2381,1453,1838,117,0.24900648399916336,0.06077922077922078,10k
vggss,hard_default,3229,ZkUT6D-H7mk_000006,0.7902214527130127,0.6257798075675964,,0.47320789098739624,0.16444164514541626,0.8391265869140625,0.743808388710022,0.5959519147872925,-1.6351332305930555e-06,-1.5620782505720854e-05,1.3985649275127798e-05,0.5892333984375,0.42577319587628865,2910,0.847965640920202,0.9544110462574888,0.8837619047619047,0.7750916772959183,0.03533561862244898,4444,228,599,1340,0.5092242465910393,0.464471403812825,10k
vggss,hard_default,3230,Zl29n4sL8_A_000037,0.7442128658294678,0.6427136063575745,,0.3423152565956116,0.10149925947189331,0.6983795166015625,0.7403653264045715,0.6180858016014099,7.767546776449308e-06,3.9769809518475085e-05,-3.200226274202578e-05,0.2557373046875,0.299249901302803,5066,0.7538547020419503,0.9255721936078043,0.8025019962736226,0.5842833227040817,0.04348692602040816,956,1028,1062,0,0.14546561168594035,0.0,10k
vggss,hard_default,3231,ZlOdV1o8SpY_000004,0.7254321575164795,0.8491572141647339,,0.48606860637664795,-0.1237250566482544,0.25848388671875,0.7387219667434692,0.8666185140609741,1.9237275409977883e-05,2.6728092052508146e-05,-7.4908166425302625e-06,0.4316253662109375,0.7033315705975675,7564,0.6468097041088207,0.8051530915057781,0.7668417902507149,0.5708506058673469,0.11122847576530612,1154,2183,497,107,0.15047594210457688,0.03052781740370899,10k
vggss,baseline,3232,ZlcjYfd0rYM_000012,0.8186297416687012,0.7464354038238525,,0.5646955370903015,0.07219433784484863,0.6595382690429688,0.8255097270011902,0.7579777836799622,3.6814817576669157e-05,2.1410769477370195e-05,1.540404809929896e-05,0.6783905029296875,0.5384518565135306,7945,0.4401873002815832,0.45443558923438726,0.9335077831454643,0.6101721938775511,0.3328882334183674,0,0,0,0,0.0,0.0,10k
vggss,baseline,3233,ZmgkpmzvL6c_000030,0.8218698501586914,0.7919151782989502,0.8905962705612183,0.5766889452934265,0.02995467185974121,0.584869384765625,0.8160731196403503,0.7945860624313354,3.370717604411766e-05,1.392889316775836e-05,1.97782828763593e-05,0.7567291259765625,0.7540263543191801,7513,0.28540874524714827,0.2901867384626005,0.9454565901934323,0.5773875956632653,0.4098373724489796,0,0,0,0,0.0,0.0,10k
vggss,baseline,3234,ZnEEAfLC9Sg_000170,0.7749205231666565,0.7724962830543518,0.7638950347900391,0.5125144720077515,0.0024242401123046875,0.4945220947265625,0.7890945076942444,0.7849189043045044,-1.7641235899645835e-05,-1.4558530892827548e-05,-3.082705006818287e-06,0.466766357421875,0.4833358931039779,6511,0.2298557353976073,0.2381516587677725,0.86839481555334,0.4373405612244898,0.333187181122449,0,0,0,0,0.0,0.0,10k
vggss,baseline,3235,ZnZtPgz8Sfw_000030,0.6490938663482666,0.8283959031105042,,0.42309072613716125,-0.17930203676223755,0.207794189453125,0.6644834876060486,0.838147759437561,1.6525200408068486e-05,1.9615643395809457e-05,-3.090442987740971e-06,0.5504989624023438,0.548219584569733,4044,0.3926658045446148,0.5225568531038721,0.6123595505617978,0.32425860969387754,0.15481505102040816,0,0,0,0,0.0,0.0,10k
vggss,baseline,3236,ZnzUnrS1MEs_000023,0.782446026802063,0.7825320363044739,0.719765841960907,0.46693915128707886,-8.600950241088867e-05,0.471160888671875,0.7643854022026062,0.7764673233032227,8.883544069249183e-05,7.307046325877309e-05,1.576497743371874e-05,0.693511962890625,0.9232460332632384,10462,0.10420923579893747,0.10420923579893747,1.0,0.3413783482142857,0.30580357142857145,0,0,0,0,0.0,0.0,10k
vggss,baseline,3237,ZoameGbMVt8_000110,0.8571233153343201,0.7531067132949829,0.753510594367981,0.49235373735427856,0.10401660203933716,0.743621826171875,0.883502185344696,0.7775058150291443,2.2906431695446372e-05,3.2004718377720565e-05,-9.098286682274193e-06,0.3492431640625,0.4369406021155411,6145,0.21491438630180829,0.21491438630180829,1.0,0.37362484056122447,0.29332748724489793,0,0,0,0,0.0,0.0,10k
vggss,baseline,3238,Zook_bGHT3E_000030,0.8260335922241211,0.7726826071739197,,0.5746486783027649,0.053350985050201416,0.71881103515625,0.8051661849021912,0.7361433506011963,1.3397786460700445e-05,3.766106237890199e-05,-2.4263275918201543e-05,0.3778839111328125,0.29855849196082057,10822,0.5479988399071926,0.561899663960508,0.9568057524812639,0.6701809630102041,0.29360650510204084,0,0,0,0,0.0,0.0,10k
vggss,baseline,3239,Zoq9CxiFhDA_000025,0.7613639831542969,0.7707797288894653,0.8193503618240356,0.4693388044834137,-0.009415745735168457,0.4978485107421875,0.794627845287323,0.7977294921875,1.4531004126183689e-05,2.6420124413562007e-05,-1.1889120287378319e-05,0.43787384033203125,0.4835702277242855,6543,0.6476351028976749,0.7271785714285715,0.8555042016806723,0.5580357142857143,0.15224410076530612,0,0,0,0,0.0,0.0,10k
