sample_id,sample_index,AddTP,AddFP,RemoveTP,RemoveFP,aud_gt_response,aud_nearfp_response,aud_area,ogl_gt_response,ogl_nearfp_response,ogl_area,ogl_minus_aud_gt_response,ogl_minus_aud_nearfp_response,ogl_minus_aud_area
YTFJUFWcRns_000030,3139,0,35,23,7026,0.8792796730995178,0.7291241884231567,0.5102838010204082,0.8520241379737854,0.6647969484329224,0.3704958545918367,-0.027255535125732422,-0.06432723999023438,-0.13978794642857145
YVbJ9g851Vg_000025,3143,0,3,442,8974,0.8169101476669312,0.678569495677948,0.4896165497448979,0.7929271459579468,0.5859818458557129,0.3020169005102041,-0.023983001708984375,-0.09258764982223511,-0.1875996492346938
YqvKDLbboxE_000027,3163,0,0,0,8694,0.926503837108612,0.8699108362197876,0.5377471301020408,0.8956748247146606,0.7974877953529358,0.3644770408163265,-0.030829012393951305,-0.0724230408668518,-0.1732700892857143
ZBk-DylU4Ac_000013,3184,6452,0,1208,0,0.58897465467453,0.3295217156410217,0.4461495535714285,0.638320803642273,0.4610673189163208,0.5506616709183674,0.04934614896774292,0.13154560327529913,0.10451211734693888
ZECeW7EAQtM_000010,3187,57,31,199,4804,0.8399456739425659,0.6521354913711548,0.4932039221938775,0.8090184926986694,0.6027143001556396,0.3952487244897959,-0.030927181243896484,-0.04942119121551514,-0.09795519770408156
ZP0aFBkk3WE_000092,3202,0,0,61,7812,0.877475380897522,0.719115138053894,0.5400589923469388,0.8235965371131897,0.6523289680480957,0.3831513073979591,-0.053878843784332275,-0.06678617000579834,-0.15690768494897966
ZUp2sBZvw5Q_000082,3209,0,307,389,7785,0.7943325042724609,0.7738058567047119,0.4617944834183674,0.7803194522857666,0.809681236743927,0.3050063775510204,-0.014013051986694336,0.03587538003921509,-0.15678810586734698
ZVKgp2DGpcI_000021,3211,145,42,87,7581,0.8232852220535278,0.8380077481269836,0.4876235650510204,0.8120060563087463,0.7790870666503906,0.3385283801020408,-0.011279165744781494,-0.05892068147659302,-0.1490951849489796
ZnEEAfLC9Sg_000170,3234,0,0,241,6166,0.9212747812271118,0.8641889691352844,0.4158960459183674,0.8362301588058472,0.740303635597229,0.2882055165816326,-0.08504462242126465,-0.12388533353805542,-0.12769052933673475
_4NEAgqguN0_000220,3263,3253,349,517,2147,0.6999450922012329,0.6657916903495789,0.4924266581632653,0.7020566463470459,0.5523172616958618,0.5111208545918368,0.0021115541458129883,-0.11347442865371704,0.018694196428571452
_CSKpoaeeAc_000014,3279,1298,746,0,1827,0.7589523792266846,0.5305492877960205,0.2421875,0.8184096217155457,0.5841004848480225,0.2465122767857142,0.059457242488861084,0.05355119705200195,0.0043247767857141906
_JgY3UNXvVI_000030,3285,123,259,72,10338,0.8296812772750854,0.8580807447433472,0.5409757653061225,0.8429599404335022,0.8038101196289062,0.3411192602040816,0.013278663158416748,-0.05427062511444092,-0.19985650510204084
_X69MdLl5rU_000176,3301,0,0,616,6710,0.8895742893218994,0.7320983409881592,0.6142777423469388,0.826218843460083,0.6270378828048706,0.4682716836734694,-0.0633554458618164,-0.10506045818328857,-0.14600605867346939
_Yy8LLBGm60_000049,3304,633,38,146,3381,0.7667558789253235,0.6963232755661011,0.3510642538265306,0.7704952955245972,0.6260281205177307,0.2941446109693877,0.0037394165992736816,-0.07029515504837036,-0.056919642857142905
_gG0KNGD47M_000030,3323,620,328,0,10123,0.7879969477653503,0.8328299522399902,0.6912468112244898,0.8334628343582153,0.7053345441818237,0.5083904655612245,0.04546588659286499,-0.1274954080581665,-0.18285634566326536
_nMkSRVn6G0_000012,3328,28,91,208,2992,0.8386707305908203,0.6757446527481079,0.3010602678571428,0.81089186668396,0.6076236367225647,0.2396564094387755,-0.02777886390686035,-0.06812101602554321,-0.06140385841836729
_pa-9nYl1QE_000037,3329,0,0,64,17189,0.9176552891731262,0.7891919612884521,0.6723134566326531,0.850587010383606,0.673443615436554,0.3284638073979591,-0.06706827878952026,-0.1157483458518982,-0.34384964923469397
_uswoJHYy14_000060,3339,1,17,314,5943,0.7679764628410339,0.6857160329818726,0.4441167091836734,0.7388403415679932,0.615464448928833,0.3197743941326531,-0.02913612127304077,-0.07025158405303955,-0.12434231505102034
_xXjtC5N1-Q_000030,3342,0,80,209,10131,0.8404991626739502,0.798825204372406,0.5990513392857143,0.8237254619598389,0.684369683265686,0.3945711096938775,-0.016773700714111328,-0.11445552110671997,-0.20448022959183682
aBI4otPGdKU_000390,3368,0,0,226,4253,0.8912650942802429,0.7348148226737976,0.3840082908163265,0.8396202325820923,0.6545745134353638,0.294742506377551,-0.051644861698150635,-0.08024030923843384,-0.08926578443877548
aBXntqgPo6Q_000040,3369,326,16,20,2338,0.7623254060745239,0.6370881795883179,0.2555803571428571,0.7720279097557068,0.6223047375679016,0.2154017857142857,0.009702503681182861,-0.01478344202041626,-0.0401785714285714
aE-_vO4AagE_000070,3374,0,0,319,7037,0.8540691137313843,0.7483828067779541,0.4526666135204081,0.7892380356788635,0.6277316808700562,0.3060626594387755,-0.06483107805252075,-0.12065112590789795,-0.14660395408163263
aFKTFN8p-pw_000053,3378,210,147,392,4485,0.734516978263855,0.7234150171279907,0.339664381377551,0.7154922485351562,0.6087169051170349,0.2495814732142857,-0.01902472972869873,-0.11469811201095581,-0.09008290816326531
aJNiSRqdCco_000011,3383,228,12,683,5825,0.8143245577812195,0.801601767539978,0.6229272959183674,0.7567735910415649,0.6718218326568604,0.4980070153061224,-0.05755096673965454,-0.12977993488311768,-0.12492028061224497
aO5LRQS08E4_000087,3392,0,0,1063,5792,0.8168363571166992,0.6525207161903381,0.5310706313775511,0.7909826040267944,0.567386269569397,0.3944515306122449,-0.025853753089904785,-0.08513444662094116,-0.13661910076530615
aS4pa9XV7yA_000030,3397,3317,242,0,3214,0.6475353837013245,0.827721357345581,0.4580277423469387,0.7401642799377441,0.8101385831832886,0.4649035395408163,0.09262889623641968,-0.01758277416229248,0.0068757971938775975
aWgRtDIA2U4_000029,3408,25,3,692,6713,0.840274453163147,0.6600063443183899,0.5582748724489796,0.7907980680465698,0.5789165496826172,0.4112523915816326,-0.04947638511657715,-0.0810897946357727,-0.14702248086734693
aZ2SllViDNM_000165,3410,0,0,90,13365,0.832364559173584,0.7306922674179077,0.5022919323979592,0.811384379863739,0.6862459182739258,0.2341358418367347,-0.02098017930984497,-0.044446349143981934,-0.2681560905612245
acepdtp7F7Y_000348,3419,0,0,0,7083,0.9449915885925292,0.8461989164352417,0.3979990433673469,0.9123325347900392,0.7353501319885254,0.2568359375,-0.03265905380249001,-0.11084878444671631,-0.14116310586734693
b2kGVB2Pz0Y_000249,3448,0,280,380,7631,0.8187777996063232,0.6419955492019653,0.5077128507653061,0.8018414974212646,0.5774068236351013,0.3536352040816326,-0.016936302185058594,-0.06458872556686401,-0.15407764668367352
b71sYw2hZB0_000030,3454,0,0,0,5326,0.8884726762771606,0.8216054439544678,0.3852838010204081,0.8686944842338562,0.7526651620864868,0.2791374362244898,-0.019778192043304443,-0.06894028186798096,-0.10614636479591832
bFTkrENAIzk_000237,3462,445,264,982,6332,0.7945739030838013,0.8387638330459595,0.4905333227040816,0.7626725435256958,0.709151029586792,0.3588966836734694,-0.03190135955810547,-0.12961280345916748,-0.13163663903061223
bSpAlQLisrI_000030,3474,0,0,958,7441,0.8499070405960083,0.7706762552261353,0.5922951211734694,0.774094820022583,0.6657594442367554,0.4249043367346938,-0.07581222057342529,-0.10491681098937988,-0.16739078443877559
bXZduPL_O60_001056,3481,0,0,292,6086,0.8721345067024231,0.7685434222221375,0.3817761479591837,0.8393062353134155,0.6854546666145325,0.2546635841836734,-0.03282827138900757,-0.08308875560760498,-0.12711256377551028
bkIBHUh7LrE_000126,3496,0,0,2,4201,0.8760405778884888,0.7647522687911987,0.3479950573979591,0.8717936873435974,0.7436234354972839,0.2642299107142857,-0.004246890544891357,-0.021128833293914795,-0.08376514668367341
c3LAEOrcrrc_000150,3531,100,175,3,11455,0.8366131782531738,0.7452532052993774,0.46484375,0.8302116394042969,0.717517614364624,0.2419682716836734,-0.006401538848876953,-0.027735590934753418,-0.2228754783163266
c3OHPJY7nhA_000022,3532,0,0,709,4425,0.8317959308624268,0.6463064551353455,0.4056521045918367,0.7778490781784058,0.570561408996582,0.3033322704081632,-0.053946852684020996,-0.07574504613876343,-0.10231983418367352
cVQsteRY8F4_000020,3563,0,0,0,3976,0.8969392776489258,0.7518647909164429,0.3570830676020408,0.8875004649162292,0.6966245174407959,0.2778419961734694,-0.009438812732696533,-0.05524027347564697,-0.0792410714285714
cpxofMBzU8g_000181,3589,133,81,1959,11189,0.8150233626365662,0.7594197988510132,0.6656170280612245,0.7613059282302856,0.6561801433563232,0.407844387755102,-0.05371743440628052,-0.10323965549468994,-0.25777264030612246
cqalBFm19UA_000221,3591,4476,126,655,692,0.657861590385437,0.5023745894432068,0.4429209183673469,0.7184268236160278,0.5123269557952881,0.5077925701530612,0.06056523323059082,0.009952366352081299,0.0648716517857143
crToMuDxmL8_000050,3592,2517,102,100,2164,0.6611470580101013,0.7720073461532593,0.5354751275510204,0.7200548648834229,0.7013403177261353,0.5425502232142857,0.05890780687332153,-0.07066702842712402,0.007075095663265252
d4riR8ZeH9k_000040,3607,0,0,1193,14231,0.8733487129211426,0.7229980826377869,0.6774354272959183,0.7837219834327698,0.5926317572593689,0.3700374681122449,-0.0896267294883728,-0.13036632537841797,-0.3073979591836734
d8LvZQyYZpQ_000010,3610,0,0,136,11892,0.9159973859786988,0.8520324230194092,0.6404655612244898,0.8340792655944824,0.7069153189659119,0.4007493622448979,-0.08191812038421642,-0.14511710405349731,-0.23971619897959195
dWM_a65_MrQ_000054,3642,0,0,1116,9517,0.8426725268363953,0.7587743997573853,0.5852000956632653,0.791703999042511,0.6425780057907104,0.3732860331632653,-0.05096852779388428,-0.1161963939666748,-0.21191406249999994
deyvkq2LZoY_000006,3651,0,54,0,18778,0.90300852060318,0.7830944657325745,0.6319953762755102,0.8672764897346497,0.7146534323692322,0.2588289221938775,-0.035732030868530384,-0.06844103336334229,-0.3731664540816327
dm5DJNfGJTs_000122,3656,4353,1006,105,934,0.7260406613349915,0.7313498854637146,0.3663504464285714,0.7727537751197815,0.7261819839477539,0.4524473852040816,0.04671311378479004,-0.005167901515960693,0.08609693877551022
e8OMvCTmsX0_000363,3685,693,32,87,4512,0.7607784271240234,0.7246783971786499,0.4006297831632653,0.7657647132873535,0.6897951364517212,0.323421556122449,0.004986286163330078,-0.03488326072692871,-0.07720822704081631
eM0PkfqGmIE_000030,3696,3761,214,398,285,0.6543267965316772,0.6042329668998718,0.3673270089285714,0.7155917286872864,0.6156923770904541,0.4329360650510204,0.06126493215560913,0.011459410190582275,0.065609056122449
ePXInfDyqAc_000028,3698,215,371,141,9090,0.8360915184020996,0.7793708443641663,0.7959980867346939,0.8136030435562134,0.6842749714851379,0.6237045599489796,-0.02248847484588623,-0.09509587287902832,-0.1722935267857143
ecrdsx4xuiY_000001,3715,0,0,55,6526,0.8583953380584717,0.7159636616706848,0.3699178890306122,0.8330057859420776,0.6477459669113159,0.2387595663265306,-0.025389552116394043,-0.0682176947593689,-0.1311583227040816
emAtRpVf2_A_000270,3728,5982,2366,617,430,0.6580535173416138,0.7441370487213135,0.4213767538265306,0.7090598940849304,0.765103816986084,0.5668845663265306,0.05100637674331665,0.020966768264770508,0.1455078125
emKeqXN646s_000108,3729,0,0,0,4791,0.9105718731880188,0.834844708442688,0.3063815369897959,0.9031341671943665,0.7858195304870605,0.2108976403061224,-0.007437705993652344,-0.04902517795562744,-0.09548389668367352
ew7xSiF0TlA_000099,3748,3439,356,0,359,0.6367521286010742,0.7881508469581604,0.443977200255102,0.6952488422393799,0.7642295360565186,0.5124561543367347,0.058496713638305664,-0.023921310901641846,0.06847895408163274
f-22ZuQyAJ4_000119,3754,197,0,513,6257,0.7998772859573364,0.6620700359344482,0.4310227997448979,0.756030797958374,0.5599179267883301,0.3000239158163265,-0.0438464879989624,-0.10215210914611816,-0.1309988839285714
fLPEAElOWho_000148,3782,1908,598,294,1776,0.7209107279777527,0.6393782496452332,0.4227917729591837,0.7504677772521973,0.5917120575904846,0.4314811862244898,0.02955704927444458,-0.047666192054748535,0.00868941326530609
fPFpRsKbzfU_000000,3785,85,485,520,6126,0.7570673823356628,0.6240754127502441,0.4297472895408163,0.7265214920043945,0.6221864819526672,0.3086535395408163,-0.03054589033126831,-0.0018889307975769043,-0.12109375
fpCo9vXA3EM_000112,3824,28,24,536,8226,0.8157141804695129,0.7810519933700562,0.3849649234693877,0.7890479564666748,0.7426130175590515,0.211375956632653,-0.026666224002838135,-0.03843897581100464,-0.17358896683673472
fybJWy6rywA_000089,3840,0,6,756,4237,0.8061184883117676,0.664618730545044,0.3816964285714285,0.768354594707489,0.6068580746650696,0.2823062818877551,-0.037763893604278564,-0.057760655879974365,-0.09939014668367341
g0RkIkC2meo_000030,3843,449,75,345,6674,0.8294868469238281,0.7442964315414429,0.3957868303571428,0.803614616394043,0.6231270432472229,0.2663424744897959,-0.025872230529785156,-0.12116938829421997,-0.12944435586734687
g1Mn4tB463U_000160,3846,39,390,0,3841,0.8096624612808228,0.740233302116394,0.2382015306122449,0.8549119234085083,0.7557530403137207,0.1702008928571428,0.04524946212768555,0.01551973819732666,-0.0680006377551021
gLSoyIcevss_000030,3872,7,9,203,3852,0.865167498588562,0.7026159763336182,0.3405612244897959,0.8395582437515259,0.6649165749549866,0.2600645727040816,-0.025609254837036133,-0.03769940137863159,-0.0804966517857143
gMBz6lX9HNQ_000202,3874,648,257,826,4730,0.7696321606636047,0.6135238409042358,0.495914381377551,0.7670931816101074,0.6080310940742493,0.4032206632653061,-0.0025389790534973145,-0.005492746829986572,-0.09269371811224492
gNmZoBiNLzU_000180,3878,490,34,762,5528,0.7591925859451294,0.7912492752075195,0.6078204719387755,0.7327028512954712,0.7260977625846863,0.4929049744897959,-0.026489734649658203,-0.06515151262283325,-0.11491549744897961
gPw-sP3px30_000002,3881,4203,1807,0,3018,0.6422289609909058,0.617632269859314,0.4692083864795918,0.789232611656189,0.6907875537872314,0.5288384885204082,0.1470036506652832,0.07315528392791748,0.05963010204081637
gd2-qjVH_DI_000020,3899,0,0,24,2450,0.8993358612060547,0.73446124792099,0.2793367346938775,0.8367788195610046,0.6465504169464111,0.2300302933673469,-0.06255704164505005,-0.08791083097457886,-0.04930644132653059
gd2-qjVH_DI_000032,3900,0,0,97,3817,0.8885557651519775,0.7090862989425659,0.3002830038265306,0.8309009075164795,0.6067111492156982,0.2222775829081632,-0.05765485763549805,-0.10237514972686768,-0.0780054209183674
grryyLLuWk0_000034,3923,4418,2546,32,2366,0.6854615211486816,0.5399948358535767,0.4091398278061224,0.776725709438324,0.5667401552200317,0.5001395089285714,0.09126418828964233,0.026745319366455078,0.090999681122449
gxVhAVNjSU0_000030,3931,31,0,73,5186,0.840932309627533,0.807969868183136,0.3935746173469387,0.8316660523414612,0.7196089625358582,0.2893813775510204,-0.009266257286071777,-0.08836090564727783,-0.10419323979591832
h8-Z6EtIYQA_000030,3942,9349,39,505,197,0.6260515451431274,0.8081660270690918,0.5574378188775511,0.7138810157775879,0.7572451829910278,0.7305484693877551,0.08782947063446045,-0.050920844078063965,0.17311065051020402
h9vUucEhRN4_000090,3944,102,121,48,2517,0.8101675510406494,0.695173978805542,0.2820671237244898,0.8144588470458984,0.6549469232559204,0.2353914221938775,0.0042912960052490234,-0.04022705554962158,-0.04667570153061229
hCX2DpwEBQY_000030,3950,0,0,0,4792,0.9212305545806884,0.7854660749435425,0.3339245854591837,0.8662397861480713,0.6858853101730347,0.2384207589285714,-0.054990768432617076,-0.09958076477050781,-0.09550382653061229
hQYRDNl-lGI_000382,3963,0,42,204,7289,0.8823040723800659,0.7447571158409119,0.5669044961734694,0.8243575096130371,0.6655889749526978,0.4184072066326531,-0.05794656276702881,-0.07916814088821411,-0.1484972895408163
h_Q_2UKcQX0_000368,3975,0,0,0,8064,0.9380098581314088,0.7898374199867249,0.3626833545918367,0.8659154176712036,0.6792773604393005,0.201969068877551,-0.07209444046020519,-0.11056005954742432,-0.1607142857142857
hfBuRqBEBo4_000250,3982,7269,1381,110,4145,0.4682298600673675,0.7560384273529053,0.4154974489795918,0.5887465476989746,0.7512114644050598,0.5030891262755102,0.12051668763160711,-0.004826962947845459,0.08759167729591838
hwSuNTGOaZc_000030,4000,0,0,11,15119,0.9226623773574828,0.8359372615814209,0.6168686224489796,0.8966124653816223,0.7504915595054626,0.3153300382653061,-0.026049911975860485,-0.08544570207595825,-0.30153858418367346
iC0iQ1QKan4_000785,4014,1582,12,266,5909,0.8165905475616455,0.8324276208877563,0.6285275829081632,0.7560175657272339,0.7064738869667053,0.5372289540816326,-0.06057298183441162,-0.12595373392105103,-0.09129862882653061
ivmTP1YxO4k_000328,4057,3058,245,800,2352,0.6864229440689087,0.7776602506637573,0.5012555803571429,0.7177041172981262,0.7192285656929016,0.504264987244898,0.03128117322921753,-0.05843168497085571,0.003009406887755084
j42ETHcp044_000000,4069,12,71,265,6309,0.8675247430801392,0.7562160491943359,0.5596699617346939,0.8197873830795288,0.6564301252365112,0.430305325255102,-0.04773736000061035,-0.09978592395782471,-0.12936463647959184
jBv48uOrgbs_000320,4077,59,1281,0,22383,0.8095505237579346,0.9356492161750792,0.6462053571428571,0.8735836148262024,0.8557107448577881,0.226821588010204,0.06403309106826782,-0.07993847131729115,-0.4193837691326531
jEP-WEblweY_000115,4079,325,266,221,3761,0.8047715425491333,0.7031655311584473,0.3919005102040816,0.7997665405273438,0.6855711936950684,0.3243183992346938,-0.005005002021789551,-0.017594337463378906,-0.06758211096938782
jJp1gPilmxs_000009,4085,0,51,0,10685,0.9271323084831238,0.7911174893379211,0.5387436224489796,0.8677499294281006,0.7029227018356323,0.3268096301020408,-0.05938237905502319,-0.08819478750228882,-0.21193399234693877
jU0LDjmqrRw_000030,4093,0,24,0,10188,0.8945239782333374,0.8473037481307983,0.7997448979591837,0.863316535949707,0.7943917512893677,0.5971779336734694,-0.03120744228363037,-0.052911996841430664,-0.2025669642857143
jUjEZr4O6fU_000030,4094,0,0,18,5394,0.870173454284668,0.7460830211639404,0.327945631377551,0.8457707166671753,0.670953631401062,0.2200852997448979,-0.024402737617492676,-0.07512938976287842,-0.1078603316326531
jVbT8XQkJx8_000094,4097,0,0,384,6054,0.8604675531387329,0.775763750076294,0.3986766581632653,0.7985074520111084,0.6733189821243286,0.2703683035714285,-0.06196010112762451,-0.10244476795196533,-0.12830835459183682
jaI41fTAM54_000030,4104,0,0,130,14969,0.838486909866333,0.7963361740112305,0.5977957589285714,0.81693434715271,0.7203341126441956,0.296875,-0.021552562713623047,-0.07600206136703491,-0.3009207589285714
jin4FoKXn1o_000180,4113,93,32,146,2574,0.8205099105834961,0.6423438191413879,0.2538863201530612,0.7908729314804077,0.5774278044700623,0.2021683673469387,-0.02963697910308838,-0.06491601467132568,-0.051717952806122486
jtRq_vXe9uQ_000246,4122,1939,241,296,2816,0.7341388463973999,0.6013352870941162,0.5422512755102041,0.7451812028884888,0.5940712690353394,0.5236766581632653,0.011042356491088867,-0.0072640180587768555,-0.018574617346938882
jwZHGy2SI88_000215,4125,0,0,567,6893,0.8263119459152222,0.6859790086746216,0.6026785714285714,0.8011462688446045,0.6198952198028564,0.4540019132653061,-0.025165677070617676,-0.06608378887176514,-0.1486766581632653
k0ikzr_6EQg_000887,4132,0,15,0,7691,0.8812453150749207,0.7396117448806763,0.5648716517857143,0.854102373123169,0.6671174764633179,0.4118901466836734,-0.02714294195175171,-0.0724942684173584,-0.1529815051020409
k3AYfr6PIgs_000019,4135,91,16,6,5031,0.8200689554214478,0.7400296926498413,0.3792450573979591,0.8245508670806885,0.6994097232818604,0.2809909119897959,0.004481911659240723,-0.04061996936798096,-0.09825414540816318
kH6fFjIZkB0_000030,4149,974,224,32,3589,0.7675855159759521,0.7875217795372009,0.4454121492346938,0.7901777029037476,0.7030637264251709,0.3971221301020408,0.02259218692779541,-0.08445805311203003,-0.04829001913265302
kKafEAL6m7A_000236,4153,1117,940,19,6433,0.8403809070587158,0.7889638543128967,0.7123126594387755,0.8471378087997437,0.7833395004272461,0.6247209821428571,0.006756901741027832,-0.005624353885650635,-0.08759167729591844
kNKfoDp0uUw_000030,4157,0,0,1591,6267,0.8436939716339111,0.7767976522445679,0.5153659119897959,0.7904770374298096,0.6644251942634583,0.3587571747448979,-0.05321693420410156,-0.11237245798110962,-0.156608737244898
kQQrsmLvoCE_000120,4164,196,3195,293,9355,0.8258353471755981,0.7409791946411133,0.4602200255102041,0.8248211145401001,0.6870134472846985,0.3355189732142857,-0.0010142326354980469,-0.053965747356414795,-0.12470105229591838
kr8ssbrDDMY_000030,4194,233,0,342,4109,0.8178093433380127,0.7966227531433105,0.4343112244897959,0.7710371017456055,0.6513386368751526,0.3502471301020408,-0.04677224159240723,-0.14528411626815796,-0.08406409438775514
l13XyX-sMwk_000406,4212,0,1,0,13979,0.8839371204376221,0.8808925151824951,0.5128148915816326,0.8052122592926025,0.7489492297172546,0.2342354910714285,-0.07872486114501953,-0.13194328546524048,-0.27857940051020413
l3abwXzDR1g_000030,4216,456,439,10,5177,0.8019392490386963,0.7956176996231079,0.5290178571428571,0.840394139289856,0.7476813197135925,0.4434789540816326,0.03845489025115967,-0.04793637990951538,-0.08553890306122447
l7RTgupQWcc_000030,4222,0,0,2403,9207,0.8880021572113037,0.7870492339134216,0.5570990114795918,0.7547931671142578,0.5585378408432007,0.3257134885204081,-0.1332089900970459,-0.22851139307022095,-0.23138552295918374
lF1C6JSDZJU_000209,4234,0,0,2,10271,0.8879739046096802,0.7695773243904114,0.5048230229591837,0.8431720733642578,0.7085764408111572,0.3000837053571428,-0.04480183124542236,-0.06100088357925415,-0.2047393176020409
lGZKkiZEDBY_000003,4235,4,3,321,7616,0.8381187319755554,0.7986618876457214,0.4336136798469387,0.8204011917114258,0.7055920362472534,0.275569993622449,-0.01771754026412964,-0.09306985139846802,-0.15804368622448972
lKkW2wWkSJE_000111,4239,29,29,962,8780,0.8408203125,0.7477151155471802,0.5560427295918368,0.7892118692398071,0.6494532227516174,0.3630420918367347,-0.05160844326019287,-0.09826189279556274,-0.19300063775510207
lYOw8di2k4I_000030,4250,0,0,370,7597,0.8318860530853271,0.7441315650939941,0.4382772640306122,0.8000620603561401,0.6960601210594177,0.2794961734693877,-0.03182399272918701,-0.048071444034576416,-0.15878109056122447
laSDlOFM5vc_000025,4252,0,0,408,12793,0.8598358631134033,0.7493072152137756,0.6948541135204082,0.8071118593215942,0.645844042301178,0.4317602040816326,-0.05272400379180908,-0.10346317291259766,-0.26309390943877553
lbnENIVqZk0_000207,4255,24,0,460,16421,0.8132686614990234,0.7681569457054138,0.7728396045918368,0.775139331817627,0.6480786800384521,0.4368821747448979,-0.038129329681396484,-0.12007826566696167,-0.3359574298469389
ljjWDXhYU9A_000018,4263,100,91,484,7303,0.8037038445472717,0.7111000418663025,0.5093271683673469,0.7755367755889893,0.6323533058166504,0.3579400510204081,-0.02816706895828247,-0.0787467360496521,-0.15138711734693883
lqeAf-DqE3I_000140,4272,0,575,0,6121,0.8698630928993225,0.6778207421302795,0.4218949298469387,0.8352256417274475,0.6582808494567871,0.3113639987244898,-0.034637451171875,-0.01953989267349243,-0.11053093112244894
lsAu4_RaXHU_000020,4273,0,0,52,4879,0.9154688119888306,0.8067242503166199,0.3599330357142857,0.8648821115493774,0.710918128490448,0.2616589604591837,-0.050586700439453125,-0.09580612182617188,-0.09827407525510201
lsY8RejLczg_000176,4274,7006,13,2444,870,0.6588200330734253,0.8931174278259277,0.5196707589285714,0.6500467658042908,0.7920424342155457,0.5935108418367347,-0.008773267269134521,-0.10107499361038208,0.07384008290816335
luSAuu-BoPs_000232,4276,4480,3065,0,960,0.4840801954269409,0.5351817607879639,0.1995774872448979,0.6549662351608276,0.6192930340766907,0.3308155293367347,0.17088603973388672,0.0841112732887268,0.1312380420918368
lutN6JqHO_s_000173,4278,0,42,0,3765,0.9004806280136108,0.7591617107391357,0.3289022640306122,0.862747311592102,0.6908285617828369,0.254703443877551,-0.03773331642150879,-0.06833314895629883,-0.07419882015306117
m4emitvY_Dg_000178,4290,372,63,514,2672,0.7763705849647522,0.6494426727294922,0.3416972257653061,0.7946436405181885,0.5949177742004395,0.2868702168367347,0.01827305555343628,-0.054524898529052734,-0.0548270089285714
mC0O0048pPw_000029,4293,3751,1689,0,0,0.6069773435592651,0.5457530617713928,0.2201849489795918,0.6950315237045288,0.6252848505973816,0.3286033163265306,0.08805418014526367,0.07953178882598877,0.10841836734693883
mTM0WQRcfNU_000050,4320,13,526,307,7897,0.8776392340660095,0.7847918272018433,0.5422512755102041,0.8288556933403015,0.7167123556137085,0.3894889987244898,-0.04878354072570801,-0.06807947158813477,-0.15276227678571436
n4jf0RXGw7I_000019,4371,0,0,1227,8428,0.8308696746826172,0.7319226264953613,0.5377471301020408,0.7563420534133911,0.6335690021514893,0.3453244579081632,-0.07452762126922607,-0.09835362434387207,-0.1924226721938776
ncHAOlb2wgw_000068,4405,0,0,3,3573,0.9028178453445436,0.8033080101013184,0.3415178571428571,0.8869510293006897,0.7466148138046265,0.2702487244897959,-0.01586681604385387,-0.056693196296691895,-0.07126913265306117
o-xlfN7kkOA_000030,4437,3061,261,648,328,0.6986818909645081,0.6029810905456543,0.3523796237244898,0.748914897441864,0.5770828127861023,0.3991350446428571,0.05023300647735596,-0.025898277759552002,0.04675542091836732
o3F3tUpmVaw_000030,4443,3982,406,12,3307,0.6778663992881775,0.7039768099784851,0.4412468112244898,0.7542868256568909,0.6600058674812317,0.4625518176020408,0.07642042636871338,-0.04397094249725342,0.021305006377551006
o505NNzv0TI_000035,4446,0,0,697,5680,0.7728025913238525,0.7142011523246765,0.3586774553571428,0.7109432816505432,0.6132135391235352,0.2315848214285714,-0.061859309673309326,-0.10098761320114136,-0.1270926339285714
oamW0GRj-04_000029,4476,21,301,7,2600,0.8414807319641113,0.7267047166824341,0.2504982461734694,0.8256175518035889,0.6811205148696899,0.2049585459183673,-0.01586318016052246,-0.04558420181274414,-0.045539700255102095
odDT-H4NqXc_000022,4479,0,0,0,10187,0.9070467352867126,0.839963972568512,0.7632533482142857,0.8816112875938416,0.7825678586959839,0.5602279974489796,-0.025435447692871094,-0.057396113872528076,-0.20302535076530615
ol8ZVX3qLQY_000106,4487,1,0,76,3095,0.8501491546630859,0.6701103448867798,0.3463807397959184,0.8312084674835205,0.6292638182640076,0.283203125,-0.01894068717956543,-0.04084652662277222,-0.06317761479591838
ouvOmkKBFM0_000614,4498,0,0,0,7605,0.8909519910812378,0.7624528408050537,0.3885124362244898,0.8845049738883972,0.7057251930236816,0.236945950255102,-0.006447017192840576,-0.05672764778137207,-0.15156648596938777
p4iWwYv6BuY_000220,4508,0,0,492,11072,0.8659482002258301,0.766055703163147,0.5603276466836735,0.781245768070221,0.6606209874153137,0.3298588966836734,-0.08470243215560913,-0.10543471574783325,-0.2304687500000001
pI2gLesgVes_000009,4518,48,9,67,6396,0.8335875868797302,0.751741886138916,0.4880022321428571,0.8242889642715454,0.6975052952766418,0.3603316326530612,-0.009298622608184814,-0.05423659086227417,-0.12767059948979592
pb1RbeEwwmc_000057,4544,0,0,3,6966,0.9450043439865112,0.8393540382385254,0.4339524872448979,0.8882366418838501,0.7386090159416199,0.2950613839285714,-0.05676770210266113,-0.10074502229690552,-0.13889110331632648
phib36cTLiI_000062,4554,0,0,1074,4957,0.8360991477966309,0.7452424764633179,0.3325294961734694,0.7813248038291931,0.6304824352264404,0.2123325892857142,-0.054774343967437744,-0.11476004123687744,-0.1201969068877552
