scale,dataset,sample_index,sample_id,d_pos,d_neg_1,d_neg_2,d_neg_3,d_neg_4,D_min,D_mean,D_max,D_std,mean_minus_min,pos_minus_min,pos_minus_mean,negative_cv,weight_max,N_eff,weight_entropy,group,delta_iou,group_a,d_neg_mean,d_neg_min,d_neg_max,margin,violation,softplus_loss,normalized_margin,sample_index_res,gt_area_ratio,gt_components,AddTP,AddFP,RemoveTP,RemoveFP,aud_iou,aud_gt_response,aud_nearfp_response,aud_gap,aud_auroc,aud_coverage,aud_precision,aud_area,aud_entropy,ogl_iou,ogl_gt_response,ogl_nearfp_response,ogl_gap,ogl_auroc,ogl_coverage,ogl_precision,ogl_area,ogl_entropy,delta_iou_res,group_res,auto_taxonomy,spatial_error,audio_condition,over_diagnosis,size_bin,size_quartile,spatial_error_manual,manual_notes,margin_bucket,background_response,fp_area_ratio,gt_response,nearfp_response,gt_nearfp_gap,gt_nearfp_auroc,precision,coverage,activated_area,entropy,outside_inside_activation_ratio
144k,vggss,3006,WrSpubuVkN0_000330,1.733409590087831e-05,2.640748061821796e-05,4.897921826341189e-05,5.92516444157809e-05,3.121162808383815e-05,2.640748061821796e-05,4.146249284531223e-05,5.92516444157809e-05,1.3272986628150074e-05,1.5055012227094268e-05,-9.07338471733965e-06,-2.412839694443392e-05,0.3201203236300522,0.394000300536816,3.3019206881423586,1.2760567535040868,transition,-0.0554362447763405,False,4.146249284531223e-05,2.640748061821796e-05,5.92516444157809e-05,2.4128396944433923e-05,False,0.6931351164342455,0.41037068728968606,3006,0.2153818558673469,1,30,2018,582,268,0.4359067734887109,0.794055163860321,0.7449895143508911,0.0490656495094299,0.6544342041015625,0.8860923647880554,0.4617832859140666,0.4132852359693877,0.9930544512320256,0.3804705287123703,0.7871569395065308,0.7535775303840637,0.033579409122467,0.6237945556640625,0.8350143432617188,0.4113973102347846,0.4371611926020408,0.99050939112544,-0.0554362447763405,transition,OVER,,,PRECISION_COVERAGE_TRADEOFF,large,Q2,,,Q3,0.4900143444538116,0.2224370216836734,0.794055163860321,0.7449895143508911,0.0490656495094299,0.6544342041015625,0.4617832859140666,0.8860923647880554,0.4132852359693877,0.9930544512320256,1.0327565466827056
144k,vggss,3007,WrbQ5NIU0R0_000170,2.959729863505345e-05,4.47176062152721e-05,6.887273775646463e-05,2.5160761651932265e-05,3.9920167182572186e-05,2.5160761651932265e-05,4.466781820156029e-05,6.887273775646463e-05,1.572375634934433e-05,1.9507056549628032e-05,4.4365369831211865e-06,-1.5070519566506846e-05,0.3520153207034204,0.4485917712628643,3.140881500958689,1.2453834462214322,B_close,-0.0011127725423374,False,4.466781820156029e-05,2.5160761651932265e-05,6.887273775646463e-05,1.5070519566506839e-05,False,0.6931396453285521,0.20292864275342012,3007,0.5731226084183674,1,1125,0,1157,0,0.599749626177974,0.6643481254577637,,,,0.5997496247291565,1.0,0.3437300701530612,0.9909352419596432,0.5986368536356366,0.6611209511756897,,,,0.5986368656158447,1.0,0.3430923150510204,0.9854346025996572,-0.0011127725423374,B_close,GOOD,,,,very_large,Q4,,,Q3,0.3285148739814758,0.0,0.6643481254577637,,,,1.0,0.5997496247291565,0.3437300701530612,0.9909352419596432,0.0
144k,vggss,3008,WrwRZ0NgEss_000538,5.304717706167139e-05,7.24327692296356e-05,5.679261084878817e-05,7.942372758407146e-05,3.084461422986351e-05,3.084461422986351e-05,5.987343047308968e-05,7.942372758407146e-05,1.865552685646945e-05,2.902881624322617e-05,2.220256283180788e-05,-6.826253411418293e-06,0.3115827289176998,0.5781011511063104,2.4874289092732527,1.1154484368401405,transition,0.0564370438778051,False,5.987343047308968e-05,3.084461422986351e-05,7.942372758407146e-05,6.826253411418286e-06,False,0.6931437674390644,0.060451794406659765,3008,0.1774553571428571,1,0,0,304,10223,0.207102547755661,0.7928457260131836,0.7992718815803528,-0.0064261555671691,0.4737548828125,0.9850628972053528,0.2077549860249183,0.8413982780612245,0.9979749536393128,0.2635395916334661,0.8380621671676636,0.8018501996994019,0.0362119674682617,0.5562896728515625,0.9509209394454956,0.2671736455144994,0.6315967793367347,0.9958821783107044,0.0564370438778051,transition,OVER,,,CALIBRATION_RECOVERABLE,large,Q2,,,Q2,0.723261296749115,0.6665935905612245,0.7928457260131836,0.7992718815803528,-0.0064261555671691,0.4737548828125,0.2077549860249183,0.9850628972053528,0.8413982780612245,0.9979749536393128,3.756401617250675
144k,vggss,3009,WsG_Mg0VDn8_000025,1.7538177417009138e-05,2.7842128474731e-05,2.911487354140263e-05,3.5834149457514286e-05,2.6853593226405792e-05,2.6853593226405792e-05,2.9911186175013427e-05,3.5834149457514286e-05,3.512316979672203e-06,3.0575929486076348e-06,-9.315415809396654e-06,-1.2373008758004287e-05,0.117424864367507,0.27862115077518,3.938069279392677,1.3780763247385377,B_close,0.0054702541789553,False,2.9911186175013427e-05,2.6853593226405792e-05,3.5834149457514286e-05,1.2373008758004289e-05,False,0.6931409940747028,0.2607623698312812,3009,0.4143415178571428,1,0,104,2003,4564,0.490938318338562,0.7892996072769165,0.8009800910949707,-0.0116804838180542,0.5088958740234375,0.9107744097709656,0.5157433131775344,0.7317044005102041,0.9962746342626062,0.4964085725175173,0.7542698979377747,0.7725451588630676,-0.0182752609252929,0.5103912353515625,0.8144299983978271,0.5597170341476315,0.602897799744898,0.9944780953305616,0.0054702541789553,B_close,OVER,,,PERSISTENT_OVER,very_large,Q3,,,Q3,0.6355257630348206,0.3543327487244898,0.7892996072769165,0.8009800910949707,-0.0116804838180542,0.5088958740234375,0.5157433131775344,0.9107744097709656,0.7317044005102041,0.9962746342626062,0.8551707551707552
144k,vggss,3010,WsKJwVVs-MY_000000,1.9352684830664657e-05,2.777792360575404e-05,3.597097747842781e-05,1.9748184058698826e-05,3.0366556529770605e-05,1.9748184058698826e-05,2.846591041816282e-05,3.597097747842781e-05,5.839746697271769e-06,8.717726359463995e-06,-3.954992280341685e-07,-9.113225587498164e-06,0.2051487766063399,0.3402595564532488,3.7994162559328895,1.360594876455769,A_ogl_help,0.1210033294776058,True,2.846591041816282e-05,1.9748184058698826e-05,3.597097747842781e-05,9.113225587498164e-06,False,0.6931426239575329,0.19057911152550033,3010,0.1936782525510204,1,0,18,71,9867,0.2932725681344882,0.8763400316238403,0.8621929287910461,0.0141471028327941,0.5524139404296875,0.9998971223831176,0.2932814197754437,0.6603156887755102,0.995975049566498,0.4142758976120941,0.8361742496490479,0.7359020709991455,0.1002721786499023,0.78643798828125,0.9925910830497742,0.4155609167671893,0.4626116071428571,0.9932438944957414,0.1210033294776058,A_ogl_help,OVER,,,PERSISTENT_OVER,large,Q2,,,Q2,0.6314555406570435,0.4666573660714285,0.8763400316238403,0.8621929287910461,0.0141471028327941,0.5524139404296875,0.2932814197754437,0.9998971223831176,0.6603156887755102,0.995975049566498,2.409446388145709
144k,vggss,3011,WsfNsX9qA20_000079,3.8149057218106464e-05,0.000135850496008,0.0001553016336401,0.0001424528600182,4.077398625668138e-05,4.077398625668138e-05,0.0001185947439807,0.0001553016336401,4.547097084983169e-05,7.78207577241119e-05,-2.624929038574919e-06,-8.044568676268682e-05,0.3834147224702962,0.9441243383381424,1.1204520009567236,0.2744638128331962,transition,0.0736604785712732,False,0.0001185947439807,4.077398625668138e-05,0.0001553016336401,8.044568676259354e-05,False,0.6931069585255026,0.5132304157108555,3011,0.2433434311224489,1,55,217,64,4292,0.3731501057082452,0.7516107559204102,0.7430651187896729,0.0085456371307373,0.5829315185546875,0.7516789436340332,0.425616768688555,0.4297672193877551,0.993255525431002,0.4468105842795185,0.7511049509048462,0.7224823832511902,0.028622567653656,0.6074981689453125,0.7509418725967407,0.5245423340961098,0.3483737244897959,0.9920369206230084,0.0736604785712732,transition,OVER,,,PRECISION_COVERAGE_TRADEOFF,large,Q2,,,Q5_highest,0.5012871026992798,0.2468510841836734,0.7516107559204102,0.7430651187896729,0.0085456371307373,0.5829315185546875,0.425616768688555,0.7516789436340332,0.4297672193877551,0.993255525431002,1.0144144144144145
144k,vggss,3012,Wu--g0m8oWA_000011,1.47494929478853e-05,1.7597190890228376e-05,3.96355171687901e-05,1.9402761608944274e-05,1.4002037460159045e-05,1.4002037460159045e-05,2.265937678203045e-05,3.96355171687901e-05,9.992123585025958e-06,8.657339321871405e-06,7.474554877262563e-07,-7.909883834145148e-06,0.4409708034401902,0.3268369652818499,3.654791449179114,1.3326405443526292,C_aud_better,-0.1199394976971576,False,2.265937678203045e-05,1.4002037460159045e-05,3.96355171687901e-05,7.90988383414515e-06,False,0.6931432256258491,0.21144406874115132,3012,0.7232541454081632,1,536,326,5891,1166,0.8002407040593736,0.7769572138786316,0.655174970626831,0.1217822432518005,0.7330780029296875,0.879470944404602,0.8988143850854713,0.7076889349489796,0.9954297173064348,0.680301206362216,0.7219278812408447,0.5705842971801758,0.1513435840606689,0.7471466064453125,0.7319096326828003,0.906085829296582,0.5842235331632653,0.9933719228967548,-0.1199394976971576,C_aud_better,GOOD,,,,very_large,Q4,,,Q2,0.4789828062057495,0.0716079400510204,0.7769572138786316,0.655174970626831,0.1217822432518005,0.7330780029296875,0.8988143850854713,0.879470944404602,0.7076889349489796,0.9954297173064348,0.09900799118214385
144k,vggss,3013,WvquSD2PcCE_000030,1.4898889276082627e-05,1.3831283467879985e-05,1.5389259715448134e-05,9.303264960180968e-05,5.018714000470936e-05,1.3831283467879985e-05,4.311008319746179e-05,9.303264960180968e-05,3.2280177886651484e-05,2.927879972958181e-05,1.067605808202643e-06,-2.8211193921379163e-05,0.7487848663802175,0.4466099088161242,2.568706118552763,1.0510473071001265,B_close,-0.014064996624736,False,4.311008319746179e-05,1.3831283467879985e-05,9.303264960180968e-05,2.8211193921379163e-05,False,0.6931330750624686,0.48632465344771464,3013,0.1775749362244898,1,0,18,1566,4691,0.2637381992391151,0.8006565570831299,0.8723488450050354,-0.0716922879219055,0.365753173828125,0.8402917981147766,0.2776562210272575,0.5374083227040817,0.9909563891146628,0.2496732026143791,0.6738633513450623,0.7956949472427368,-0.1218315958976745,0.2917022705078125,0.6645342111587524,0.2856798224452379,0.4130660076530612,0.9876065035332964,-0.014064996624736,B_close,OVER,,,PERSISTENT_OVER,large,Q2,,,Q4,0.5490316152572632,0.3881935586734694,0.8006565570831299,0.8723488450050354,-0.0716922879219055,0.365753173828125,0.2776562210272575,0.8402917981147766,0.5374083227040817,0.9909563891146628,2.1860830527497193
144k,vggss,3014,Wx0Aw9na7Jo_000007,2.726813363551628e-05,6.617668987018988e-05,3.1440722523257136e-05,1.736508602334652e-05,3.8148667954374105e-05,1.736508602334652e-05,3.828279159279191e-05,6.617668987018988e-05,1.776549932947635e-05,2.091770556944539e-05,9.903047612169756e-06,-1.1014657957275633e-05,0.4640596620655358,0.4567684509038682,3.05664310411759,1.2229193828531286,B_close,0.0130129830743636,False,3.828279159279191e-05,1.736508602334652e-05,6.617668987018988e-05,1.1014657957275631e-05,False,0.6931416732461321,0.16803207202461998,3014,0.1831752232142857,1,107,921,26,1506,0.3789213219258514,0.8400933146476746,0.664458692073822,0.1756346225738525,0.90228271484375,0.9830268621444702,0.3814167510976021,0.4720982142857143,0.990141518741248,0.391934305000215,0.8328242301940918,0.6315068006515503,0.2013174295425415,0.92706298828125,0.9918398261070251,0.3932022084195997,0.4620535714285714,0.9887364665165004,0.0130129830743636,B_close,OVER,,,CALIBRATION_RECOVERABLE,large,Q2,,,Q2,0.4846656918525696,0.2920320471938775,0.8400933146476746,0.664458692073822,0.1756346225738525,0.90228271484375,0.3814167510976021,0.9830268621444702,0.4720982142857143,0.990141518741248,1.5942770101185941
144k,vggss,3015,Wx0Aw9na7Jo_000034,2.910415241785813e-05,3.96734794776421e-05,4.409906250657514e-05,8.560276182834059e-05,1.0332599231333006e-05,1.0332599231333006e-05,4.492697576097271e-05,8.560276182834059e-05,2.6830836379195027e-05,3.45943765296397e-05,1.8771553186525125e-05,-1.5822823343114578e-05,0.5972099373424221,0.6038498999770645,2.315492478098068,1.0369138407026068,B_close,0.0094298730785815,False,4.492697576097271e-05,1.0332599231333006e-05,8.560276182834059e-05,1.5822823343114578e-05,False,0.6931392691795689,0.21373202757576074,3015,0.0905811543367346,1,0,385,83,1164,0.2871791605630214,0.847985029220581,0.7555183172225952,0.0924667119979858,0.701995849609375,0.9920791983604432,0.2878391318225343,0.3122010522959184,0.9877256325065724,0.296609033641603,0.8289628028869629,0.737686038017273,0.0912767648696899,0.6498870849609375,0.9738174080848694,0.2989934472742012,0.2950215242346938,0.983601761051496,0.0094298730785815,B_close,OVER,,,PRECISION_COVERAGE_TRADEOFF,medium,Q1,,,Q3,0.4454750716686249,0.2223373724489795,0.847985029220581,0.7555183172225952,0.0924667119979858,0.701995849609375,0.2878391318225343,0.9920791983604432,0.3122010522959184,0.9877256325065724,2.454565456545656
144k,vggss,3016,Wx65BBbjCIQ_000120,1.3407537153398152e-05,5.1993851229781285e-05,6.504292741738027e-06,1.7896867575473152e-05,1.693238300504163e-05,6.504292741738027e-06,2.3331848638008523e-05,5.1993851229781285e-05,1.714037054405869e-05,1.6827555896270496e-05,6.9032444116601255e-06,-9.92431148461037e-06,0.7346340536487251,0.4011447984833639,3.272496647870493,1.256403000985938,B_close,0.0110281429264349,False,2.3331848638008523e-05,6.504292741738027e-06,5.1993851229781285e-05,9.92431148461037e-06,False,0.6931422184165145,0.27012730345656344,3016,0.0187340561224489,1,0,825,0,3052,0.062935190144617,0.9771127700805664,0.9149467945098876,0.0621659755706787,0.9285202026367188,1.0,0.062935190144617,0.297672193877551,0.986434158126908,0.073963333071052,0.9702144265174866,0.9103933572769164,0.05982106924057,0.8486480712890625,1.0,0.073963333071052,0.2532884247448979,0.980195218717307,0.0110281429264349,B_close,OVER,,,PERSISTENT_OVER,small,Q1,,,Q2,0.4567200541496277,0.278938137755102,0.9771127700805664,0.9149467945098876,0.0621659755706787,0.9285202026367188,0.062935190144617,1.0,0.297672193877551,0.986434158126908,14.88936170212772
144k,vggss,3017,WxFEd6umyB0_000001,2.5743931473698467e-05,2.2474163415608928e-05,5.923739445279352e-05,1.2029688150505535e-05,9.763358320924452e-06,9.763358320924452e-06,2.587615108495811e-05,5.923739445279352e-05,1.984875755306998e-05,1.6112792764033657e-05,1.5980573152774014e-05,-1.32219611259643e-07,0.767067617123635,0.372821090527292,3.2098592984698984,1.2340856579086343,transition,-0.0504763199973062,False,2.587615108495811e-05,9.763358320924452e-06,5.923739445279352e-05,1.32219611259643e-07,False,0.6931471144501419,0.0025613986290704102,3017,0.3376116071428571,1,67,124,1353,640,0.8205623402442488,0.7661203742027283,0.5502269268035889,0.2158934473991394,0.8902130126953125,0.8527745008468628,0.9559923234729668,0.3011599170918367,0.9830108742949952,0.7700860202469425,0.7281505465507507,0.5173029899597168,0.2108475565910339,0.878265380859375,0.7768595218658447,0.9888045683372154,0.2652463329081632,0.9804410543944077,-0.0504763199973062,transition,GOOD,,,,very_large,Q3,,,Q2,0.2909096479415893,0.0132533482142857,0.7661203742027283,0.5502269268035889,0.2158934473991394,0.8902130126953125,0.9559923234729668,0.8527745008468628,0.3011599170918367,0.9830108742949952,0.039256198347107404
144k,vggss,3018,X0LgBnGmy1w_000150,4.925433313474059e-05,3.591343556763604e-05,8.886398427421227e-05,3.349183316458948e-05,6.08341142651625e-05,3.349183316458948e-05,5.477584181790007e-05,8.886398427421227e-05,2.2402586430317e-05,2.12840086533106e-05,1.576249997015111e-05,-5.521508683159482e-06,0.4089866205031304,0.4196765100343359,2.8841770419307817,1.164790145783121,B_close,-0.0203628285820066,False,5.477584181790007e-05,3.349183316458948e-05,8.886398427421227e-05,5.521508683159482e-06,False,0.6931444198094145,0.05307602945584873,3018,0.9689492984693876,1,1446,0,2436,0,0.2604385207124933,0.47255539894104,0.3110897541046142,0.1614656448364257,0.795562744140625,0.2604385316371918,1.0,0.2523517219387755,0.9895278987931015,0.2400756921304866,0.4395940899848938,0.4514603018760681,-0.0118662118911743,0.4446868896484375,0.2400756925344467,1.0,0.2326211734693877,0.9881917510484588,-0.0203628285820066,B_close,GOOD,,,,very_large,Q4,,,Q2,0.2801597118377685,0.0,0.47255539894104,0.3110897541046142,0.1614656448364257,0.795562744140625,1.0,0.2604385316371918,0.2523517219387755,0.9895278987931015,0.0
144k,vggss,3019,X1B6bDrgzXM_000050,4.147890285821632e-05,1.5784031347720884e-05,1.5436931789736263e-05,1.802907718229108e-05,2.500486334611196e-05,1.5436931789736263e-05,1.856372591646505e-05,2.500486334611196e-05,3.8495988123116055e-06,3.1267941267287824e-06,2.604197106848005e-05,2.291517694175127e-05,0.2073720992021981,0.278883264263434,3.926451528337085,1.3764821277442365,B_close,0.0108071730727771,False,1.856372591646505e-05,1.5436931789736263e-05,2.500486334611196e-05,-2.2915176941751273e-05,True,0.6931586382140543,-0.3816484559011452,3019,0.3536551339285714,1,0,6,1522,3047,0.577650290885585,0.7660212516784668,0.7407844662666321,0.0252367854118347,0.60321044921875,0.8057481050491333,0.6711100680591411,0.4246053890306122,0.990338980301242,0.5884574639583621,0.720835268497467,0.659996747970581,0.0608385205268859,0.649200439453125,0.7199774384498596,0.7631107394576514,0.3336654974489796,0.9856569120667988,0.0108071730727771,B_close,GOOD,,,,very_large,Q3,,,Q1_lowest,0.4424455463886261,0.1396484375,0.7660212516784668,0.7407844662666321,0.0252367854118347,0.60321044921875,0.6711100680591411,0.8057481050491333,0.4246053890306122,0.990338980301242,0.3948717948717949
144k,vggss,3020,X1aRTyM821w_000024,1.3910329471400472e-05,2.629253685881849e-05,1.6747171684983186e-05,3.9322614611592144e-05,1.8689443095354363e-05,1.6747171684983186e-05,2.5262941562687047e-05,3.9322614611592144e-05,8.866562065225139e-06,8.51576987770386e-06,-2.836842213582713e-06,-1.1352612091286574e-05,0.3509710871643272,0.3285371571620819,3.674889468770119,1.3387081568375423,transition,0.0977652092831814,False,2.5262941562687047e-05,1.6747171684983186e-05,3.9322614611592144e-05,1.1352612091286575e-05,False,0.6931415042700099,0.28980505078584806,3020,0.1375757334183673,1,0,242,0,10786,0.2087895469118625,0.8874344825744629,0.8157980442047119,0.0716364383697509,0.74041748046875,1.0,0.2087895469118625,0.6589205994897959,0.9963438030821488,0.3065547561950439,0.8551358580589294,0.7360258102416992,0.1191100478172302,0.8018951416015625,1.0,0.3065547561950439,0.4487802933673469,0.9939777888880608,0.0977652092831814,transition,OVER,,,CALIBRATION_RECOVERABLE,large,Q2,,,Q2,0.6438276171684265,0.5213448660714286,0.8874344825744629,0.8157980442047119,0.0716364383697509,0.74041748046875,0.2087895469118625,1.0,0.6589205994897959,0.9963438030821488,3.7895118064609608
144k,vggss,3021,X3Ukm37HbE0_000030,5.7925997680285946e-05,9.069088991964236e-05,0.0002690044348128,0.0002039457904174,0.0003554414142854,9.069088991964236e-05,0.0002297706323588,0.0003554414142854,9.662108194293372e-05,0.0001390797424392,-3.2764892239356413e-05,-0.0001718446346785,0.4205110154897139,0.9859654419409414,1.028493351960391,0.0778629010723036,B_close,-0.0045012231154639,False,0.0002297706323588,9.069088991964236e-05,0.0003554414142854,0.00017184463467851405,False,0.6930612619339284,0.597311946468944,3021,0.5109215561224489,1,211,0,2516,4465,0.4891020330125549,0.6572040319442749,0.6751173138618469,-0.017913281917572,0.4999542236328125,0.598728358745575,0.7276131784783124,0.4204201211734694,0.992464621833276,0.484600809897091,0.6127431392669678,0.5947341918945312,0.0180089473724365,0.5533294677734375,0.5088157057762146,0.9105759162303664,0.2854950573979591,0.991852587921756,-0.0045012231154639,B_close,GOOD,,,,very_large,Q4,,,Q5_highest,0.4813695549964905,0.114516900510204,0.6572040319442749,0.6751173138618469,-0.017913281917572,0.4999542236328125,0.7276131784783124,0.598728358745575,0.4204201211734694,0.992464621833276,0.2241379310344826
144k,vggss,3022,X5Xs8Y1cJK0_000030,8.986474858829752e-05,7.274936797330156e-05,6.939238664926961e-05,8.157824049703777e-05,8.678453013999388e-05,6.939238664926961e-05,7.76261313149007e-05,8.678453013999388e-05,6.911454404388664e-06,8.233744665631093e-06,2.0472361939027905e-05,1.2238617273396812e-05,0.0890351520463055,0.3310554866935022,3.753300278107159,1.3529790880874473,C_aud_better,-0.1134717966134281,False,7.76261313149007e-05,6.939238664926961e-05,8.678453013999388e-05,-1.2238617273396812e-05,True,0.693153299887305,-0.07307034990442347,3022,0.8336455676020408,1,45,0,4912,134,0.6433303364406379,0.6725234985351562,0.4195257425308227,0.2529977560043335,0.8337860107421875,0.6500514149665833,0.984182713189518,0.5506218112244898,0.9915168768358228,0.5298585398272098,0.6060560941696167,0.3999689221382141,0.2060871720314026,0.813995361328125,0.533696711063385,0.9866089185486366,0.4509526466836734,0.9908569093729256,-0.1134717966134281,C_aud_better,GOOD,,,,very_large,Q4,,,Q1_lowest,0.2992588579654693,0.0087093431122448,0.6725234985351562,0.4195257425308227,0.2529977560043335,0.8337860107421875,0.984182713189518,0.6500514149665833,0.5506218112244898,0.9915168768358228,0.010447297329603747
144k,vggss,3023,X76DCP7SCR0_000150,3.508566805976443e-05,3.554153227014467e-05,7.655077206436545e-05,0.0001022767319227,3.064829434151761e-05,3.064829434151761e-05,6.125433264969615e-05,0.0001022767319227,2.964243573479336e-05,3.060603830817854e-05,4.437373718246818e-06,-2.6168664589931723e-05,0.4839239030537441,0.4839591739937691,2.480073585113859,1.0332016494755845,B_close,0.0076108270633007,False,6.125433264969615e-05,3.064829434151761e-05,0.0001022767319227,2.6168664589931723e-05,False,0.6931340963132503,0.2716282346439066,3023,0.0658482142857142,1,0,1659,30,4996,0.0875,0.8993648886680603,0.8520244359970093,0.047340452671051,0.63116455078125,1.0,0.0875,0.7525510204081632,0.994477566651686,0.0951108270633007,0.738624632358551,0.7038905024528503,0.0347341299057006,0.6353302001953125,0.9909201264381408,0.0951937894338964,0.6854472257653061,0.9930589450024674,0.0076108270633007,B_close,OVER,,,PRECISION_COVERAGE_TRADEOFF,medium,Q1,,,Q4,0.6542178988456726,0.6867028061224489,0.8993648886680603,0.8520244359970093,0.047340452671051,0.63116455078125,0.0875,1.0,0.7525510204081632,0.994477566651686,10.428571428571441
144k,vggss,3024,X7RMG1-Srp8_000087,1.88377125596162e-05,3.272883259342052e-05,5.526577660930343e-05,8.258221350843087e-05,7.96356653154362e-06,7.96356653154362e-06,4.463509731067461e-05,8.258221350843087e-05,2.756608096591893e-05,3.667153077913099e-05,1.0874146028072572e-05,-2.5797384751058416e-05,0.6175875628555295,0.621627072607045,2.1925614151278814,0.9899711648333852,B_close,0.0257988673601234,False,4.463509731067461e-05,7.96356653154362e-06,8.258221350843087e-05,2.579738475105841e-05,False,0.693134281950758,0.4064320517296199,3024,0.1745455994897959,1,0,471,0,2206,0.3482029262086514,0.8360296487808228,0.8108842372894287,0.025145411491394,0.578643798828125,1.0,0.3482029262086514,0.5012755102040817,0.9885617381481524,0.3740017935687748,0.9007284641265868,0.7997629642486572,0.1009654998779296,0.7956695556640625,1.0,0.3740017935687748,0.4666972257653061,0.98604205462759,0.0257988673601234,B_close,OVER,,,PERSISTENT_OVER,large,Q2,,,Q4,0.5227047801017761,0.3267299107142857,0.8360296487808228,0.8108842372894287,0.025145411491394,0.578643798828125,0.3482029262086514,1.0,0.5012755102040817,0.9885617381481524,1.8718885590317427
144k,vggss,3025,X91RLYNmC70_000088,2.305569250893313e-05,4.9921360186999664e-05,2.9700890081585385e-05,0.0001015599627862,8.32245932542719e-05,2.9700890081585385e-05,6.610170157728135e-05,0.0001015599627862,2.800582186081121e-05,3.640081149569596e-05,-6.6451975726522505e-06,-4.304600906834821e-05,0.4236777751941654,0.6045732497177021,2.21813656012506,0.9849667030499883,transition,0.0596013746985476,False,6.610170157728135e-05,2.9700890081585385e-05,0.0001015599627862,4.304600906834821e-05,False,0.693125657787031,0.48280918286949803,3025,0.1011041135204081,1,0,38,0,1808,0.3845803957243575,0.9185115098953248,0.7488991022109985,0.1696124076843261,0.88824462890625,1.0,0.3845803957243575,0.2628946109693877,0.9810359943556204,0.4441817704229052,0.889585018157959,0.6931710243225098,0.1964139938354492,0.9223785400390624,1.0,0.4441817704229052,0.2276187818877551,0.9758330012025324,0.0596013746985476,transition,OVER,,,CALIBRATION_RECOVERABLE,large,Q1,,,Q4,0.3666605353355407,0.1617904974489795,0.9185115098953248,0.7488991022109985,0.1696124076843261,0.88824462890625,0.3845803957243575,1.0,0.2628946109693877,0.9810359943556204,1.6002365464222355
144k,vggss,3026,XA6RBioito4_000067,2.79228224826511e-05,1.6958359992713667e-05,5.322194192558527e-05,4.4637352402787656e-05,3.5070501326117665e-05,1.6958359992713667e-05,3.747203891180106e-05,5.322194192558527e-05,1.3472004007743094e-05,2.05136789190874e-05,1.0964462489937432e-05,-9.549216429149965e-06,0.3595215098770715,0.4770407410748945,3.067647333821323,1.2459389003279684,transition,0.06892211014605,False,3.747203891180106e-05,1.6958359992713667e-05,5.322194192558527e-05,9.549216429149958e-06,False,0.6931424059631291,0.1460239547802776,3026,0.1350446428571428,1,726,647,0,1661,0.2829864426198205,0.7010678052902222,0.7584441900253296,-0.0573763847351074,0.49700927734375,0.6561393141746521,0.332262162768104,0.2666812818877551,0.9905003154714108,0.3519085527658706,0.7588660717010498,0.7682449817657471,-0.0093789100646972,0.5784454345703125,0.7632821798324585,0.3950202398228061,0.2609414859693877,0.9863204921686788,0.06892211014605,transition,OVER,,,PRECISION_COVERAGE_TRADEOFF,large,Q2,,,Q2,0.4471561312675476,0.1780731823979592,0.7010678052902222,0.7584441900253296,-0.0573763847351074,0.49700927734375,0.332262162768104,0.6561393141746521,0.2666812818877551,0.9905003154714108,1.3186245572609216
144k,vggss,3027,XA9I4QiBuWQ_000082,6.319234671536833e-05,0.0004864129004999,0.0002856959763448,0.0003791377239394,0.0001143585395766,0.0001143585395766,0.0003164012850902,0.0004864129004999,0.0001365685698958,0.0002020427455136,-5.1166192861273885e-05,-0.0002532089383748,0.4316308951047761,0.998542350467396,1.0029196635209428,0.0111641188707411,B_close,-0.0145159006835459,False,0.0003164012850902,0.0001143585395766,0.0004864129004999,0.00025320893837483166,False,0.6930205841051037,0.6670526491800453,3027,0.3248565051020408,1,1,43,757,854,0.5781090661875394,0.7310254573822021,0.5794327259063721,0.15159273147583,0.7498779296875,0.7303680777549744,0.7349672799111001,0.3228236607142857,0.9904843669920004,0.5635931655039935,0.7106289863586426,0.5299232006072998,0.1807057857513427,0.7629547119140625,0.6839877367019653,0.7620121659490123,0.2915935905612244,0.9872868290399198,-0.0145159006835459,B_close,GOOD,,,,very_large,Q3,,,Q5_highest,0.4096217155456543,0.0855588329081632,0.7310254573822021,0.5794327259063721,0.15159273147583,0.7498779296875,0.7349672799111001,0.7303680777549744,0.3228236607142857,0.9904843669920004,0.2633742331288342
