dataset,model,sample_index,sample_id,audio_swap_spearman,audio_swap_spearman_min,audio_swap_pearson,audio_swap_cosine,audio_map_mae,audio_top10_jaccard
vggss,cram_c3_stage1,2590,RhmN8ktt5FI_000320,0.955344387755102,0.9220408163265306,0.9536381,0.99974394,0.00038394978,0.6404428904428904
vggss,cram_c3_stage1,2591,RhsXiHgKzyY_000023,0.9277933673469388,0.9010204081632653,0.94242764,0.9998975,0.00022848997,0.7803030303030303
vggss,cram_c3_stage1,2592,Ri47GANmuQ4_000016,0.9833163265306122,0.9661224489795919,0.98384297,0.99975014,0.0003799818,0.8522727272727273
vggss,cram_c3_stage1,2593,Rj0cmUyZfR4_000030,0.9885204081632653,0.9678571428571429,0.9942857,0.9999015,0.0002243585,1.0
vggss,cram_c3_stage1,2594,Rj8hpFBBSi0_000092,0.946390306122449,0.8988775510204081,0.9656217,0.99982285,0.00031775096,0.575091575091575
vggss,cram_c3_stage1,2595,RliBuXFTL-o_000036,0.9742984693877551,0.934795918367347,0.9823215,0.99992156,0.00020154341,0.821969696969697
vggss,cram_c3_stage1,2596,Rm2XQrio0QE_000099,0.9520280612244898,0.9141836734693878,0.965612,0.99976593,0.0003541907,0.8636363636363638
vggss,cram_c3_stage1,2597,RnXiQh8x--c_000126,0.9572959183673468,0.9344897959183673,0.9614504,0.99979955,0.00032948484,0.6564685314685315
vggss,cram_c3_stage1,2598,RncwRj1HhQc_000337,0.9666326530612245,0.9328571428571428,0.97276163,0.9997405,0.00036630698,0.7234848484848485
vggss,cram_c3_stage1,2599,Rnf7M43L6NI_000195,0.9688775510204082,0.9378571428571428,0.9853359,0.9994635,0.0005498693,0.7992424242424243
vggss,cram_c3_stage1,2600,RoS465ZH1lg_000013,0.9815178571428571,0.9762244897959184,0.98810256,0.99985754,0.00028006278,0.9318181818181819
vggss,cram_c3_stage1,2601,Rp37k5_Eci0_000030,0.9915816326530612,0.9862244897959184,0.9961564,0.999923,0.00020234936,0.8863636363636365
vggss,cram_c3_stage1,2602,RpGRpTpEHTs_000109,0.9846811224489795,0.9783673469387755,0.98925567,0.99987566,0.00026344677,0.8636363636363638
vggss,cram_c3_stage1,2603,RpkcGOcFHIs_000002,0.9581760204081633,0.9428571428571428,0.9588202,0.999863,0.00027324542,0.7045454545454546
vggss,cram_c3_stage1,2604,RplzKlSlbR0_000023,0.985344387755102,0.9736734693877551,0.98734653,0.9999427,0.0001718876,0.7840909090909092
vggss,cram_c3_stage1,2605,RrXvtCBYmFM_000051,0.9723469387755102,0.9487755102040817,0.9759325,0.9997763,0.00034451124,0.8863636363636365
vggss,cram_c3_stage1,2606,RrZHOh77F3Q_000042,0.9861479591836735,0.9728571428571429,0.9905473,0.99994725,0.0001708556,0.8257575757575758
vggss,cram_c3_stage1,2607,RrlgSfQrqQc_000020,0.9354974489795919,0.855,0.95680857,0.99976814,0.00035317038,0.6613386613386614
vggss,cram_c3_stage1,2608,RtXrVvUM8Jo_000013,0.9657653061224489,0.9355102040816327,0.9709611,0.9998975,0.00024192252,0.8068181818181819
vggss,cram_c3_stage1,2609,Rtg1SUrxOPY_000130,0.962015306122449,0.9361224489795918,0.9706539,0.99978983,0.00036146236,0.7263986013986014
vggss,cram_c3_stage1,2610,RuCO6UGsRHI_000313,0.990625,0.9827551020408163,0.995144,0.99989927,0.00022892043,1.0
vggss,cram_c3_stage1,2611,RuHSkgQf3uw_000019,0.9437244897959183,0.8968367346938776,0.9719123,0.9991617,0.0006490465,0.8484848484848485
vggss,cram_c3_stage1,2612,RwBKGPEg6uA_000440,0.974795918367347,0.955204081632653,0.9830595,0.9998302,0.0003101223,0.9545454545454546
vggss,cram_c3_stage1,2613,Rx_RzJ4-Jbg_000070,0.9771173469387755,0.9575510204081633,0.99517477,0.999925,0.00020586938,0.5894522144522144
vggss,cram_c3_stage1,2614,RxhbTLS3rNo_000002,0.908609693877551,0.8554081632653061,0.93854415,0.9998164,0.0003254312,0.41666666666666663
vggss,cram_c3_stage1,2615,Ry5c8frvq1g_000390,0.9709183673469388,0.9571428571428572,0.97735226,0.9996955,0.00040285478,0.8181818181818182
vggss,cram_c3_stage1,2616,Rz7RBslEAG0_000030,0.96,0.9235714285714286,0.9866998,0.99962556,0.0004088769,1.0
