dataset,model,sample_index,sample_id,gt_response,nearfp_response,farfp_response,background_response,gt_nearfp_gap,gt_vs_nearfp_auroc,wrong_gt_response,wrong_nearfp_response,matched_minus_wrong_gt,matched_minus_wrong_nearfp,counterfactual_gt_nearfp_gap,counterfactual_gt_vs_nearfp_auroc,counterfactual_gt_vs_nearfp_conditional_auroc,counterfactual_gt_vs_nearfp_conditional_pairs,iou,precision,coverage,pred_area_ratio,fp_area_ratio,AddTP,AddFP,RemoveTP,RemoveFP,addtp_rate_vs_baseline_fn,removefp_rate_vs_baseline_fp
vggss,cram_c3_stage2,1513,Evh-bm79BgQ_000275,0.630973219871521,0.8545910120010376,0.7207210063934326,0.6841617226600647,-0.2236177921295166,0.2163238525390625,0.6194097399711609,0.8509339094161987,3.199041020707227e-05,-8.808008715277538e-06,4.079841892234981e-05,0.782928466796875,0.755938242280285,5052,0.30380945780488366,0.3849598969615362,0.5903663135212786,0.6808434311224489,0.41874601403061223,1064,565,69,1206,0.10513833992094862,0.0556992425641973
vggss,cram_c3_stage2,1514,ExrHL878QsA_000039,0.7976548671722412,0.6192293167114258,0.398551344871521,0.39609453082084656,0.17842555046081543,0.8368377685546875,0.8049991130828857,0.6313315629959106,-6.276007479755208e-05,-4.0474431443726644e-05,-2.2285643353825435e-05,0.233123779296875,0.17172897196261683,4280,0.6296275104422956,0.673893073672607,0.9055299539170507,0.3254344706632653,0.1061264349489796,0,0,1071,13848,0.0,0.7222656861211078
vggss,cram_c3_stage2,1515,EyEVKlDZtrw_000025,0.8612826466560364,0.8270974159240723,0.7813572883605957,0.605282187461853,0.03418523073196411,0.6881866455078125,0.8534001708030701,0.8192403316497803,5.999432323733345e-05,5.5095748393796384e-05,4.898574843537062e-06,0.608856201171875,0.3947312422862493,23497,0.03869036195447741,0.03869036195447741,1.0,0.5192323022959183,0.4991430165816326,0,2227,0,2322,0.0,0.09236276849642004
vggss,cram_c3_stage2,1516,EzCuOP46kpM_000210,0.7420663237571716,0.6773736476898193,,0.4589615762233734,0.0646926760673523,0.6484375,0.739510715007782,0.6737364530563354,2.7472317015053704e-05,1.6636309737805277e-05,1.0836007277248427e-05,0.666961669921875,0.6183272098551977,4627,0.6483569782951376,0.7705721285487822,0.8034560480841473,0.5531728316326531,0.12691326530612246,30,2090,2660,1565,0.011529592621060722,0.2678418620571624
vggss,cram_c3_stage2,1517,F-bjopMLAo4_000090,0.5483043193817139,,0.7568309903144836,0.4925588071346283,,,0.5688062906265259,,-6.656722689513117e-06,,,,,0,0.0017697910285208631,0.001805931791345419,0.08125,0.286930006377551,0.28641183035714285,0,820,142,3448,0.0,0.20283546090946528
vggss,cram_c3_stage2,1518,F-c6oa091zo_000150,0.8000742197036743,0.7063062787055969,0.5808685421943665,0.47372329235076904,0.09376794099807739,0.722503662109375,0.792210578918457,0.6820210814476013,2.91515880235238e-05,4.712217560154386e-05,-1.797058757802006e-05,0.3094024658203125,0.1978654921226495,5903,0.5270361345844782,0.5538545355488967,0.9158558558558558,0.36581234056122447,0.16320551658163265,640,3677,4,1755,0.40764331210191085,0.2800382958353279
vggss,cram_c3_stage2,1519,F-mbfDB9bN4_000020,0.7598356008529663,0.7964143753051758,0.6156427264213562,0.557131826877594,-0.03657877445220947,0.44344329833984375,0.7774723172187805,0.7502171397209167,-4.667606845032424e-05,3.434735117480159e-05,-8.102341962512583e-05,0.143646240234375,0.16002119486024638,7549,0.38550427592055975,0.41849848467410905,0.8302130898021309,0.5195113201530612,0.30209661989795916,2262,2227,535,7751,0.5715007579585649,0.3747703316893917
vggss,cram_c3_stage2,1520,F-p8xsDSjnw_000030,0.7653101086616516,0.676454484462738,0.4836256802082062,0.3390081226825714,0.08885562419891357,0.6907196044921875,0.73894202709198,0.6546987295150757,3.811672650044784e-05,1.3531082004192285e-05,2.4585644496255554e-05,0.6870269775390625,0.7550100200400801,5988,0.7326570961918679,0.85529352734571,0.8363261701501324,0.3972018494897959,0.05747767857142857,40,28,1470,2228,0.02098635886673662,0.43823760818253343
vggss,cram_c3_stage2,1521,F0AtWOUItaQ_000060,0.7640387415885925,0.632431149482727,,0.39953988790512085,0.13160759210586548,0.79461669921875,0.7944284677505493,0.6737335920333862,2.0837635020143352e-05,4.15075191995129e-08,2.079612750094384e-05,0.7148818969726562,0.5167816091954023,4350,0.7492177934974833,0.8665040906230334,0.8469819300269127,0.5066964285714286,0.06764190051020408,710,957,928,1008,0.18872939925571505,0.2925979680696662
vggss,cram_c3_stage2,1522,F0CgRLr_pTI_000003,0.7622931003570557,0.777250349521637,0.752702534198761,0.52054762840271,-0.014957249164581299,0.4559478759765625,0.7896929979324341,0.8135054111480713,3.4880977182183415e-06,-7.0689602580387145e-06,1.0557057976257056e-05,0.5889129638671875,0.5682770520088736,8114,0.13076466017642488,0.13251505326540064,0.9082539682539682,0.43028539540816324,0.37326610331632654,0,740,289,4051,0.0,0.1838021778584392
vggss,cram_c3_stage2,1523,F0xRrtS-_Wk_000030,0.9276797771453857,0.8690172433853149,0.6980935335159302,0.5085319876670837,0.0586625337600708,0.7739715576171875,0.9220949411392212,0.8710679411888123,-7.4593390309019014e-06,-1.3823630069964565e-05,6.364291039062664e-06,0.66522216796875,0.7593212042098393,12257,0.11036789297658862,0.11036789297658862,1.0,0.3754185267857143,0.333984375,0,1375,0,3657,0.0,0.19206932773109245
vggss,cram_c3_stage2,1524,F1X7egd8Us0_000030,0.6395235657691956,0.7443397641181946,,0.3841314911842346,-0.10481619834899902,0.4006195068359375,0.6557403206825256,0.747999906539917,8.302429705508985e-06,9.329337626695633e-05,-8.499094838043675e-05,0.349334716796875,0.3136739293764087,5324,0.6540789029426278,0.9401575391047896,0.6824932249322493,0.5338608099489796,0.031947544642857144,1190,55,600,120,0.09670079635949944,0.07194244604316546
vggss,cram_c3_stage2,1525,F4JohaJr23s_000072,0.5423082113265991,0.5380455255508423,0.7760487794876099,0.5812541246414185,0.004262685775756836,0.5155715942382812,0.582389235496521,0.5733108520507812,-3.1954383302945644e-05,-2.5380311853950843e-05,-6.5740714489948004e-06,0.427001953125,0.21955906148867313,9888,0.01674774148714385,0.017296443822442314,0.34551971326164876,0.5553850446428571,0.5457788584183674,0,5241,879,4058,0.0,0.15487367376536143
vggss,cram_c3_stage2,1526,F6IUxAJutsk_000030,0.903516948223114,0.771412193775177,0.5656988024711609,0.4433867335319519,0.132104754447937,0.83306884765625,0.8988440036773682,0.7670051455497742,0.00010949146235361695,8.08296535979025e-05,2.8661808755714446e-05,0.68157958984375,0.6775714285714286,7000,0.42304480935151684,0.42304480935151684,1.0,0.42964764030612246,0.2478874362244898,0,36,0,5323,0.0,0.3003102961918195
vggss,cram_c3_stage2,1527,F6oEu35qy_A_000025,0.7384860515594482,0.6642178297042847,0.5184893608093262,0.41825613379478455,0.07426822185516357,0.6399993896484375,0.7205691933631897,0.6585232615470886,8.085963781923056e-05,6.31421062280424e-05,1.7717531591188163e-05,0.74774169921875,0.6704128440366972,4360,0.35733240223463686,0.40505026517850073,0.7520576131687243,0.251773756377551,0.14979272959183673,0,334,1687,9695,0.0,0.5744504355039403
vggss,cram_c3_stage2,1528,F9Z4BYM8ttI_000395,0.7927354574203491,0.8333377242088318,0.6934487223625183,0.525223433971405,-0.040602266788482666,0.4028167724609375,0.7741988897323608,0.8223841786384583,4.2966850742232054e-05,3.7598281778628007e-05,5.368568963604048e-06,0.5448989868164062,0.6130952380952381,7728,0.38743133853714945,0.41453041023856474,0.8556264964086193,0.5154456313775511,0.30177774234693877,97,63,1291,5923,0.15772357723577235,0.28202075992762593
vggss,cram_c3_stage2,1529,FD1LeLl1xBA_000060,0.7742848992347717,0.7284263372421265,0.6503908634185791,0.4264088273048401,0.045858561992645264,0.64215087890625,0.7815945744514465,0.7523791193962097,7.298443233594298e-05,4.1216502722818404e-05,3.176792961312458e-05,0.7427825927734375,0.6530491415038484,5067,0.30008904719501334,0.32946927374301677,0.7709150326797386,0.2853954081632653,0.19136639030612246,0,566,872,4372,0.0,0.3260739856801909
vggss,cram_c3_stage2,1530,FF2bhR7s3VY_000030,0.8913146257400513,0.8453252911567688,0.7835060954093933,0.6247664093971252,0.04598933458328247,0.6169281005859375,0.8880879878997803,0.8378928303718567,-2.94290639430983e-05,-2.031009535130579e-05,-9.118968591792509e-06,0.4013519287109375,0.5439964554718653,11285,0.24979983987189752,0.25016961697403317,0.9941176470588236,0.6462452168367347,0.48457429846938777,4,3882,45,1495,0.5714285714285714,0.06818078168468099
vggss,cram_c3_stage2,1531,FFSWmryaZ60_000030,0.8552851676940918,0.7040203809738159,0.498788058757782,0.5367459654808044,0.15126478672027588,0.9295806884765625,0.8331512212753296,0.6861902475357056,2.455464709782973e-05,1.3913095244788565e-05,1.0641551853041165e-05,0.5605316162109375,0.22236050611906244,4821,0.7191165740584835,0.7191165740584835,1.0,0.7101801658163265,0.19947783801020408,0,0,0,6174,0.0,0.3815114626459865
vggss,cram_c3_stage2,1532,FGEcmA0EFpI_000000,0.9367972612380981,0.7941597700119019,0.5335201025009155,0.40783676505088806,0.1426374912261963,0.9701995849609375,0.9131734371185303,0.7635334134101868,7.530445145675912e-05,6.434865645132959e-05,1.0955795005429536e-05,0.5860443115234375,0.6716064018968583,3374,0.20846715328467152,0.20846715328467152,1.0,0.27303890306122447,0.21611926020408162,0,277,0,6028,0.0,0.36324194034347695
vggss,cram_c3_stage2,1533,FH0MZoQHSro_000030,0.6374408602714539,0.6231263279914856,,0.38680410385131836,0.014314532279968262,0.5311203002929688,0.6791762709617615,0.6601835489273071,4.404154606163502e-05,4.8718029574956745e-05,-4.6764835133217275e-06,0.4850311279296875,0.3702928870292887,5258,0.5353447442220288,0.8448039066076606,0.5937365937365937,0.39180086096938777,0.06080596301020408,0,0,8375,6890,0.0,0.6930892264359723
vggss,cram_c3_stage2,1534,FHChU52nch0_000010,0.7279307842254639,0.6770904660224915,0.741308867931366,0.47274747490882874,0.05084031820297241,0.9034805297851562,0.7435821294784546,0.6958518624305725,-9.939827577909455e-06,-9.608840628061444e-06,-3.3098694984801114e-07,0.4613189697265625,0.5292214702251735,23493,0.06529481598733676,0.06529481598733676,1.0,0.3525390625,0.3295200892857143,0,720,0,5507,0.0,0.2582899488766943
vggss,cram_c3_stage2,1535,FHgtLE-TzQ4_000030,0.7902781367301941,0.8462586998939514,0.7965248823165894,0.5205956697463989,-0.055980563163757324,0.3377532958984375,0.7714115977287292,0.8348793983459473,0.00012929074000567198,0.00013922309153713286,-9.932351531460881e-06,0.455230712890625,0.6905707714823333,9566,0.1815558880102586,0.1836161245001621,0.9417960088691796,0.3688217474489796,0.3011001275510204,17,1474,210,2286,1.0,0.1435929648241206
vggss,original_1.3g_final,1536,FHhZzDbLmw0_000016,0.7773814797401428,0.7643961906433105,0.6314855217933655,0.5174953937530518,0.012985289096832275,0.5521621704101562,0.7610373497009277,0.6965543031692505,2.7932746888836846e-06,5.703970236936584e-05,-5.424642586149275e-05,0.0988311767578125,0.046727911988204605,8817,0.8225719302985276,0.9194242431867938,0.8864761257763976,0.7919921875,0.06381536989795919,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,1537,FIktp5ggvX4_000010,0.5685232281684875,0.7686102986335754,0.8369033932685852,0.5538705587387085,-0.2000870704650879,0.0697784423828125,0.6046195030212402,0.8188419342041016,-1.0437555829412304e-05,-3.8619582483079284e-05,2.818202665366698e-05,0.8358078002929688,0.5593719332679097,3057,0.11514038100563122,0.14500553264259128,0.3585820895522388,0.3962452168367347,0.3387874681122449,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,1538,FJ6cTKn5MUw_000010,0.6672571897506714,0.8635777235031128,0.837965726852417,0.7180392146110535,-0.1963205337524414,0.170806884765625,0.6331716775894165,0.8463155031204224,1.4073611964704469e-05,-7.554566764156334e-06,2.1628178728860803e-05,0.7209014892578125,0.43520076941572494,4159,0.3599219556983817,0.45706290444820147,0.6287341112314047,0.6837133290816326,0.3712133290816326,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,1539,FK1DCWrW02s_000030,0.9382591843605042,0.8996990919113159,0.7236891984939575,0.5609325766563416,0.03856009244918823,0.6840057373046875,0.9700080752372742,0.9268351197242737,-1.968073775060475e-07,3.264394763391465e-07,-5.23246853845194e-07,0.53326416015625,0.1822479318280774,16077,0.052019583843329255,0.052019583843329255,1.0,0.45591517857142855,0.4321986607142857,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,1540,FKElIiHW0Ws_000001,0.8791890144348145,0.7842321991920471,0.664063572883606,0.5070205926895142,0.09495681524276733,0.822021484375,0.8591595888137817,0.7630293369293213,3.936178836738691e-05,3.7119552871445194e-05,2.2422354959417135e-06,0.5533599853515625,0.7394566623544632,7730,0.33363184525142164,0.33364678488267957,0.9998658078368223,0.4450733418367347,0.2965760522959184,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,1541,FKbldjY5sJw_000020,0.8331347703933716,0.7870543003082275,,0.4294798672199249,0.04608047008514404,0.644683837890625,0.843259334564209,0.7881017327308655,-1.5057821656228043e-05,-1.5900986909400672e-06,-1.3467722965287976e-05,0.399444580078125,0.42771007055805005,7795,0.753803888419273,0.7750304189118721,0.9649407563707191,0.45862563775510207,0.10317681760204081,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,1542,FLuiWytkGd4_000029,0.6524211168289185,0.7017166614532471,,0.4286600947380066,-0.04929554462432861,0.452362060546875,0.6281646490097046,0.6898385882377625,6.1712926253676414e-06,8.5815554484725e-07,5.3131370805203915e-06,0.6101913452148438,0.6873873873873874,5550,0.6021155606958701,0.9292700159904801,0.6310353535353536,0.5359335140306123,0.03790656887755102,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,1543,FMLhPfYb-oY_000030,0.9420468807220459,0.8604204654693604,0.7416638135910034,0.6290877461433411,0.08162641525268555,0.834259033203125,0.9335633516311646,0.8471556901931763,-2.4024422600632533e-05,-1.4664339687442407e-05,-9.360082913190126e-06,0.40185546875,0.7157311951126384,10476,0.16201827091778087,0.16201827091778087,1.0,0.6588408801020408,0.5520966198979592,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,1544,FMr1WHtXJbc_000030,0.5376253128051758,0.6983634233474731,0.8182229995727539,0.5902494192123413,-0.16073811054229736,0.017669677734375,0.5867598652839661,0.7666590213775635,-3.9623755583306774e-05,-1.447496106266044e-05,-2.5148794520646334e-05,0.200927734375,0.9752415458937198,1656,0.11498908422383086,0.15650168113222301,0.3024099116113923,0.509765625,0.4299864477040816,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,1545,FNFgjJ00J9w_000030,0.8803547620773315,0.8063461780548096,,0.5364773869514465,0.07400858402252197,0.746612548828125,0.86672443151474,0.7996475696563721,3.164272493449971e-05,1.926550794451032e-05,1.2377216989989392e-05,0.58306884765625,0.33095541401273887,7850,0.6704034548035968,0.6853022102621473,0.9685897435897436,0.6591398278061225,0.2074298469387755,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,1546,FQHhMhW4sHw_000040,0.7946956157684326,0.7463211417198181,,0.4329206645488739,0.0483744740486145,0.654754638671875,0.833600640296936,0.7843436002731323,2.94760538963601e-05,2.67307877948042e-05,2.7452661015558988e-06,0.529144287109375,0.22740907386576678,5334,0.5021398806171866,0.5485359251968503,0.8558402917746425,0.3239795918367347,0.14626514668367346,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,1547,FRoMl49q5gc_000160,0.8193480968475342,0.7422456741333008,0.598577082157135,0.4028390645980835,0.0771024227142334,0.7354202270507812,0.8228298425674438,0.7498093843460083,-2.0252182366675697e-05,-1.3541304724640213e-05,-6.710877642035484e-06,0.425933837890625,0.5024142627213074,8077,0.78099173553719,0.8035654346772089,0.9652793333632006,0.5343789859693877,0.10497050382653061,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,1548,FRwFfq3Tl1g_000310,0.8934168815612793,0.8549807071685791,0.8065248727798462,0.6704800128936768,0.038436174392700195,0.6551513671875,0.8705106973648071,0.8345777988433838,-4.163959602010436e-06,-9.627632607589476e-06,5.4636730055790395e-06,0.5941009521484375,0.7078121993457764,10394,0.14540103016924208,0.14540103016924208,1.0,0.677116549744898,0.5786631058673469,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,1549,FRzHx9ibb9I_000240,0.6095501184463501,0.8103063106536865,0.8022494912147522,0.6548327803611755,-0.20075619220733643,0.182220458984375,0.6443490386009216,0.8288912177085876,1.7571910575497895e-06,1.0116345947608352e-06,7.455564627889544e-07,0.5009384155273438,0.5380971180418476,5066,0.3749025352645134,0.5255713812520703,0.5666785714285715,0.6016820790816326,0.2854551977040816,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,1550,FTOafffuu5U_000150,0.8764307498931885,0.9241272211074829,0.804082453250885,0.6461794376373291,-0.047696471214294434,0.3502960205078125,0.8866679072380066,0.9167165756225586,2.8738915716530755e-05,4.8000263632275164e-05,-1.926134791574441e-05,0.3544769287109375,0.5154277699859747,14260,0.03814825297984087,0.03814825297984087,1.0,0.6337093431122449,0.6095344387755102,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,1551,FZiKkwC6bIE_000000,0.8183608055114746,0.8126286268234253,0.712793231010437,0.5729293823242188,0.005732178688049316,0.52496337890625,0.7882310748100281,0.8029477596282959,-2.793140083667822e-06,-2.7437263270257972e-05,2.464412318659015e-05,0.6464767456054688,0.681774752179625,8373,0.5243035725617108,0.537345949988619,0.9557547715442453,0.6129025829081632,0.28356186224489793,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,1552,FaMZfnJKuqA_000019,0.6275123357772827,0.7526335716247559,0.7381474375724792,0.5173008441925049,-0.12512123584747314,0.312713623046875,0.6242029070854187,0.7385562658309937,1.8377086234977469e-06,3.220663347747177e-05,-3.0368924853974022e-05,0.2580413818359375,0.46979969183359016,6490,0.5873971863903996,0.8511788459033477,0.6546283309957924,0.6120057397959183,0.09107940051020408,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,1553,FatuEXsaQ20_000030,0.7838723659515381,0.7690277099609375,0.6458582282066345,0.48664984107017517,0.014844655990600586,0.575653076171875,0.7948915958404541,0.763529360294342,-2.7403038984630257e-06,1.4962284694775008e-05,-1.7702588593238033e-05,0.2884521484375,0.35064935064935066,9163,0.7903856454204606,0.8596603652675424,0.9074780148822336,0.684211575255102,0.0960220025510204,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,1554,FayXchyGICg_000027,0.7849963903427124,0.7735081911087036,0.7141622304916382,0.6010392904281616,0.011488199234008789,0.536834716796875,0.789330005645752,0.777024507522583,-1.4686431313748471e-05,-1.2544456694740802e-05,-2.1419746190076694e-06,0.4770355224609375,0.4905059089098393,7531,0.48845782995859566,0.5041416654470949,0.9401233557120244,0.6809032206632653,0.3376315369897959,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,1555,FbwgXeLSRTE_000002,0.8382763266563416,0.7001199126243591,0.5856624245643616,0.5197921991348267,0.13815641403198242,0.9001312255859375,0.851367712020874,0.7177333831787109,2.3407177650369704e-05,1.5743285985081457e-05,7.663891665288247e-06,0.5299072265625,0.25378981434167946,5871,0.5436512261580382,0.5436512261580382,1.0,0.5485690369897959,0.25033880739795916,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,1556,Fc_P1r8SSRw_000071,0.8973008394241333,0.8451662063598633,0.7409529685974121,0.6298906207084656,0.05213463306427002,0.7102203369140625,0.9020161628723145,0.8605798482894897,3.806472886935808e-05,2.655413481988944e-05,1.1510594049468637e-05,0.8534469604492188,0.8764948671817123,9449,0.0718233789204384,0.07182564750473784,0.9995604395604396,0.6309789540816326,0.5856584821428571,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,1557,FfwAkXR6JMc_000025,0.7766708135604858,0.81330806016922,0.7295567989349365,0.6412649154663086,-0.03663724660873413,0.526947021484375,0.7967629432678223,0.8389937877655029,8.072696800809354e-06,5.934600267210044e-06,2.1380965335993096e-06,0.5473785400390625,0.47520788420080073,6494,0.37634462778687494,0.4196466192870586,0.7848174415550302,0.7094826211734694,0.41175063775510207,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,1558,FgzVC4jxtxg_000100,0.8633712530136108,0.8017802238464355,0.6480180621147156,0.4571833610534668,0.06159102916717529,0.6816253662109375,0.896756649017334,0.8624593019485474,0.00011668274237308651,6.192315777298063e-05,5.475958460010588e-05,0.72393798828125,0.6023905529953917,6944,0.38235126672359804,0.387692662933672,0.9652198907732107,0.34524473852040816,0.21139588647959184,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,1559,Fh6RuC3pNhw_000030,0.8684998750686646,0.7790707349777222,0.7832741737365723,0.6019886136054993,0.08942914009094238,0.7843017578125,0.8519302606582642,0.739608883857727,-4.314626130508259e-05,-3.596474925871007e-06,-3.954978456022218e-05,0.1970672607421875,0.24973642593568793,7588,0.3458167098634206,0.3458167098634206,1.0,0.6843710140306123,0.4477040816326531,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,1560,FjRjHKz1kU0_000030,0.8809314370155334,0.827365517616272,0.6773352026939392,0.5069307088851929,0.053565919399261475,0.6432037353515625,0.8687748908996582,0.8103222846984863,2.2412536054616794e-05,2.578896783234086e-05,-3.376431777724065e-06,0.432464599609375,0.45922330097087377,9270,0.3520200962947457,0.3526106101908157,0.9952651515151515,0.47522720025510207,0.30765704719387754,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,1561,Fl0yc47JSWM_000025,0.9140554666519165,0.8052095174789429,0.7225562334060669,0.5986295342445374,0.10884594917297363,0.8353424072265625,0.9154354333877563,0.8107799291610718,1.9408731532166712e-05,1.1195128536201082e-05,8.21360299596563e-06,0.6567840576171875,0.5445166760881854,7076,0.4378206976073796,0.4378206976073796,1.0,0.6913663903061225,0.388671875,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,1562,Fl_gvQ9bPvM_000129,0.7922580242156982,0.6538106799125671,0.6437577605247498,0.500622034072876,0.1384473443031311,0.8923187255859375,0.7693397998809814,0.6242451667785645,-5.905119905946776e-06,2.8918784664710984e-06,-8.796998372417875e-06,0.38805389404296875,0.8082678638234194,5346,0.7626047534001923,0.7864834230660244,0.9617117117117117,0.7033242984693877,0.15017139668367346,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,1563,Fm5ZiCupuqc_000045,0.8606648445129395,0.8380770683288574,0.7768723964691162,0.7354665398597717,0.02258777618408203,0.6352996826171875,0.8608850836753845,0.8276695013046265,1.32172935991548e-05,2.005157875828445e-05,-6.834285159129649e-06,0.4678497314453125,0.4209633988231774,20054,0.09857901949941093,0.09857901949941093,1.0,0.8289022640306123,0.7471898915816326,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,1564,FmekHi2dLdI_000083,0.8105030059814453,0.7548200488090515,,0.45500871539115906,0.0556829571723938,0.665496826171875,0.7934019565582275,0.7335934638977051,2.167312595702242e-05,2.077007229672745e-05,9.030536602949724e-07,0.554962158203125,0.3284897202040501,6469,0.7844805213529802,0.8795952019140613,0.8788564044580843,0.6164102359693877,0.07421875,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,1565,FmpWIi0pt7o_000094,0.9175479412078857,0.8514312505722046,0.742009162902832,0.5850589275360107,0.06611669063568115,0.7513580322265625,0.9269443154335022,0.8858163952827454,0.00014100412954576313,9.14077099878341e-05,4.959641955792904e-05,0.81732177734375,0.7328044887298055,10337,0.07691482130719422,0.07691482130719422,1.0,0.5570990114795918,0.5142498405612245,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,1566,FndCEC7yK2g_000104,0.8705981969833374,0.8403143882751465,0.709792971611023,0.5475749373435974,0.030283808708190918,0.617919921875,0.8707040548324585,0.8132789731025696,-1.807800254027825e-05,2.1230975107755512e-05,-3.9308979467023164e-05,0.1789093017578125,0.1729149959903769,9976,0.27619578082573276,0.277762218176726,0.9799901185770751,0.5692761479591837,0.41115274234693877,0,0,0,0,0.0,0.0
vggss,original_1.3g_final,1567,Fo_FDiZhzDo_000030,0.9545729756355286,0.9287774562835693,0.6744413375854492,0.4693866968154907,0.02579551935195923,0.661224365234375,0.9657649397850037,0.9391226768493652,1.3206439689383842e-05,1.2404912922647782e-05,8.015267667360604e-07,0.5108489990234375,0.362176054829728,23345,0.10857304004512126,0.10857304004512126,1.0,0.3533561862244898,0.3149912308673469,0,0,0,0,0.0,0.0
