sample_index,sample_id,IoU_AUD_FINE,IoU_IMG_L4,IoU_IMG_FINE,IoU_IQR_OLD,IoU_IQR_FINE,IoU_IQR_FINE_EVALSPACE,delta_IQR_FINE_vs_IQR_OLD,delta_IQR_FINE_vs_AUD_FINE,delta_IQR_FINE_EVALSPACE_vs_IQR_FINE,AUD_FINE_raw_reconstruction_max_abs_error,IMG_L4_raw_reconstruction_max_abs_error,AUD_FINE_final_map_max_abs_error,IMG_L4_final_map_max_abs_error,IQR_OLD_final_map_max_abs_error
102,12599965145,0.8907107969541608,0.8266676937297797,0.8932339590234327,0.8624748122366734,0.8916791033411506,0.8918540181563395,0.029204291104477198,0.0009683063869898589,0.00017491481518883134,0.0,0.0,0.0,0.0,0.0
103,12729873904,0.7244087813974515,0.7094224106031554,0.7803147278162883,0.7805109097224415,0.7620758841673405,0.7679770184457212,-0.018435025555101014,0.03766710276988905,0.005901134278380682,0.0,0.0,0.0,0.0,0.0
104,13153991894,0.341696957458266,0.34009063201796597,0.3316731770833333,0.36030845914902837,0.3389029423512182,0.3386377997272939,-0.021405516797810165,-0.002794015107047798,-0.0002651426239242971,0.0,0.0,0.0,0.0,0.0
105,13234495505,0.5085119973339258,0.4808401099865442,0.4732080630461588,0.5004510091329349,0.49447120648127874,0.4941578875359146,-0.0059798026516562075,-0.01404079085264709,-0.0003133189453641272,0.0,0.0,0.0,0.0,0.0
106,13409856383,0.9015973786606595,0.8511639603391292,0.8767989075247733,0.8829690026006888,0.8975932694296945,0.8962290213412528,0.01462426682900575,-0.004004109230964947,-0.0013642480884417107,0.0,0.0,0.0,0.0,0.0
107,13447842855,0.7044483484069664,0.8190970501551863,0.7155924180721094,0.7706637556657728,0.7300934091057548,0.7301687534022864,-0.04057034656001801,0.02564506069878847,7.534429653155428e-05,0.0,0.0,0.0,0.0,0.0
108,13579448834,0.6399456101857288,0.6941359552946169,0.6303432592729172,0.6622771143464747,0.6368474482419171,0.6369454187434619,-0.025429666104557658,-0.003098161943811739,9.797050154480846e-05,0.0,0.0,0.0,0.0,0.0
109,13660204414,0.6750516376512246,0.6310511756569848,0.6806308436715538,0.6654575464455704,0.6784339601891565,0.6781731474688187,0.012976413743586046,0.0033823225379319144,-0.00026081272033773306,0.0,0.0,0.0,0.0,0.0
110,13721325644,0.6886513314880214,0.6479247340388352,0.7035972393594663,0.6732814688466392,0.6916385123582596,0.6917807282622072,0.018357043511620375,0.002987180870238193,0.00014221590394758454,0.0,0.0,0.0,0.0,0.0
111,13861270725,0.6681497899368156,0.7580886699507389,0.7002422564457519,0.7006550141861361,0.6785523057358945,0.6803157788877342,-0.022102708450241537,0.010402515799078915,0.0017634731518396674,0.0,0.0,0.0,0.0,0.0
112,14062380939,0.5390296948685372,0.6168970075712054,0.4606960669951425,0.5819367489796383,0.5021382124934096,0.49981565210641726,-0.0797985364862287,-0.03689148237512763,-0.002322560386992356,0.0,0.0,0.0,0.0,0.0
113,14172932360,0.6481958288888071,0.5644536708052218,0.6113672160116784,0.6132630688156325,0.6369646882043576,0.6370961682945154,0.02370161938872506,-0.011231140684449525,0.0001314800901578428,0.0,0.0,0.0,0.0,0.0
114,14174434304,0.8166332665330661,0.5305186433954779,0.7715511955855303,0.7566400562333685,0.7999146329215627,0.7995582551076753,0.04327457668819423,-0.016718633611503386,-0.00035637781388742074,0.0,0.0,0.0,0.0,0.0
115,14203929291,0.6649730114948597,0.7312225314415195,0.6884251096805937,0.6952779521517751,0.673141406719658,0.6734966651964126,-0.022136545432117072,0.008168395224798397,0.0003552584767545497,0.0,0.0,0.0,0.0,0.0
116,14414061986,0.6797245513525818,0.7222516673291816,0.7577352676851971,0.7358563784159143,0.7042862760519072,0.7065020121518188,-0.03157010236400715,0.024561724699325382,0.002215736099911658,0.0,0.0,0.0,0.0,0.0
117,14566072101,0.6833621100261967,0.5677691586395022,0.6396010623882054,0.6400425829784752,0.6767006605632171,0.6751730103806228,0.03665807758474193,-0.006661449462979641,-0.0015276501825942645,0.0,0.0,0.0,0.0,0.0
118,14648401332,0.8173388665542731,0.7764454426894652,0.8297109169685347,0.831467597822738,0.8355770201595262,0.8354183481302125,0.004109422336788127,0.01823815360525305,-0.00015867202931363344,0.0,0.0,0.0,0.0,0.0
119,14652810592,0.8367266904147195,0.9465754990095993,0.92771608970172,0.8834355828220859,0.8614506380120887,0.8628245661240415,-0.021984944809997242,0.024723947597369178,0.0013739281119528046,0.0,0.0,0.0,0.0,0.0
120,14678892718,0.43357118586476384,0.5035757406891428,0.4792828685258964,0.4873738458234915,0.4500980776775206,0.4529911154985192,-0.037275768145970944,0.01652689181275674,0.002893037820998645,0.0,0.0,0.0,0.0,0.0
121,14680986811,0.7438386026297885,0.4897472998056152,0.7318999011265998,0.697630896176258,0.7425208776244667,0.7422850870489502,0.04488998144820877,-0.0013177250053217904,-0.0002357905755164813,0.0,0.0,0.0,0.0,0.0
122,14742398172,0.7753010913201641,0.7872183446708673,0.747585840658496,0.7840277879556213,0.7617874485567406,0.7610071840102426,-0.022240339398880704,-0.013513642763423483,-0.000780264546498044,0.0,0.0,0.0,0.0,0.0
123,14778198185,0.6141931600934646,0.5963650057478099,0.603900933397791,0.6178749204685804,0.6090015836452635,0.6091013907905167,-0.008873336823316924,-0.005191576448201118,9.980714525326118e-05,0.0,0.0,0.0,0.0,0.0
124,14899015793,0.794980224372528,0.7429776035232827,0.8138814639662795,0.8217248597937612,0.8060411148946903,0.8070899952009295,-0.015683744899070873,0.011060890522162303,0.001048880306239175,0.0,0.0,0.0,0.0,0.0
125,15135657108,0.9304722327162825,0.87559538824507,0.8981877655923713,0.9126338650490526,0.9227869414271452,0.9215840935811767,0.010153076378092596,-0.007685291289137308,-0.0012028478459685799,0.0,0.0,0.0,0.0,0.0
126,15210828119,0.589407626032257,0.4794721881258479,0.5730321800876266,0.5839256339427046,0.578677963110052,0.5778448402767555,-0.00524767083265254,-0.010729662922205008,-0.0008331228332965068,0.0,0.0,0.0,0.0,0.0
127,15679023977,0.43820879291595466,0.48759546196971704,0.4641210374639769,0.46677451468392234,0.4482895625571139,0.447365290829071,-0.01848495212680845,0.010080769641159226,-0.0009242717280428803,0.0,0.0,0.0,0.0,0.0
128,15799251138,0.7095176944163188,0.612949710573236,0.6874908344332014,0.6727776959701566,0.7011806665846759,0.7000196676172682,0.02840297061451935,-0.008337027831642918,-0.0011609989674077337,0.0,0.0,0.0,0.0,0.0
129,15994498891,0.6697288487183286,0.48819599739575964,0.6706838064631316,0.594561978545888,0.672427628841467,0.672745919914385,0.07786565029557901,0.0026987801231384,0.00031829107291803105,0.0,0.0,0.0,0.0,0.0
130,16012165838,0.8240387690339721,0.8457443934071872,0.8533134389792139,0.8388058180706626,0.8345213976638903,0.8343127203620815,-0.004284420406772238,0.010482628629918223,-0.00020867730180884614,0.0,0.0,0.0,0.0,0.0
131,16101081359,0.8665425691344197,0.8863372235771693,0.9056440978722712,0.8945943755571765,0.8952722824074819,0.8916710722353054,0.0006779068503054431,0.028729713273062174,-0.0036012101721765166,0.0,0.0,0.0,0.0,0.0
132,16369370669,0.675248124133756,0.7023630225915347,0.6801279875890822,0.6863014370493894,0.6759654252344661,0.6760612887248558,-0.010336011814923274,0.0007173011007101104,9.586349038970265e-05,0.0,0.0,0.0,0.0,0.0
133,16419739420,0.7093515214478221,0.6526049124352903,0.7043197439304955,0.6858889649572514,0.7096917935388043,0.7101098933693218,0.023802828581552915,0.0003402720909821966,0.00041809983051754873,0.0,0.0,0.0,0.0,0.0
134,16563757295,0.6981253735098921,0.8374460864031676,0.7495728118473515,0.7758326776816156,0.7359164864102323,0.734472049689441,-0.03991619127138324,0.03779111290034021,-0.001444436720791309,0.0,0.0,0.0,0.0,0.0
135,16659090834,0.7742456661281166,0.6750534277096564,0.7609621910927058,0.7548541869705375,0.7803672211219156,0.7780625549479205,0.025513034151378067,0.006121554993798961,-0.0023046661739950514,0.0,0.0,0.0,0.0,0.0
136,16804898716,0.7670249887438091,0.8276489580275903,0.7886874430080996,0.8028320874065555,0.7785677104736857,0.777921044690132,-0.02426437693286987,0.011542721729876582,-0.0006466657835536571,0.0,0.0,0.0,0.0,0.0
137,16950760048,0.608143130614048,0.5199232585596222,0.6104300851859547,0.5674238406693771,0.6101679903161997,0.6101021733994803,0.042744149646822605,0.0020248597021517156,-6.581691671947443e-05,0.0,0.0,0.0,0.0,0.0
138,17140316339,0.6429717851410743,0.6253191147937971,0.600981423063442,0.6263790861134249,0.6201802740280973,0.6176423970836155,-0.006198812085327576,-0.02279151111297706,-0.0025378769444818206,0.0,0.0,0.0,0.0,0.0
139,17537079145,0.8289909077358771,0.5386219345201045,0.7962631137828386,0.7710992366412214,0.8171347243008481,0.8173359164024891,0.04603548765962673,-0.011856183435029033,0.00020119210164104562,0.0,0.0,0.0,0.0,0.0
140,19306860381,0.7402219873150105,0.7344187437144954,0.7666858064692533,0.7378736720744462,0.7494609685979655,0.750690569581791,0.011587296523519308,0.009238981282954972,0.0012296009838255184,0.0,0.0,0.0,0.0,0.0
141,20854461578,0.8490497329541513,0.9358220005455324,0.8293566182691983,0.88491145645103,0.8331123351013192,0.8327442650807136,-0.051799121349710764,-0.015937397852832103,-0.0003680700206055709,0.0,0.0,0.0,0.0,0.0
142,2401957951,0.2316428624105804,0.3078629395852119,0.2462563700509604,0.25783943523230995,0.23582261374443164,0.2355985598559856,-0.022016821487878313,0.004179751333851234,-0.0002240538884460408,0.0,0.0,0.0,0.0,0.0
143,2404965389,0.7665986260178661,0.5361253899213567,0.8375578818004258,0.7203051256722643,0.804329697820887,0.805086791459106,0.08402457214862269,0.03773107180302093,0.0007570936382189641,0.0,0.0,0.0,0.0,0.0
144,2432219254,0.5219512195121951,0.3293728659054741,0.5073150165132457,0.3844761002107765,0.511936044490789,0.5121259711200367,0.1274599442800125,-0.010015175021406142,0.0001899266292476609,0.0,0.0,0.0,0.0,0.0
145,2462141223,0.6679849895147345,0.6221085853541608,0.6322179507296407,0.6442596750256859,0.6592032293356472,0.6570707454076211,0.014943554309961304,-0.008781760179087272,-0.0021324839280261187,0.0,0.0,0.0,0.0,0.0
146,2465634368,0.8398622407855206,0.6706019056472229,0.8255579607374786,0.7924337079671452,0.8374961273475651,0.8363829692968854,0.04506241938041988,-0.0023661134379555637,-0.0011131580506796857,0.0,0.0,0.0,0.0,0.0
147,2499673064,0.4828966267378784,0.5087487328661466,0.4845046381150924,0.4882894569861391,0.4835844656397939,0.4836655167115941,-0.004704991346345222,0.0006878389019154829,8.105107180017557e-05,0.0,0.0,0.0,0.0,0.0
148,2509250774,0.6275594056015887,0.5827574805753017,0.6301953193735703,0.6108192222742789,0.6251375137513752,0.6239131181908788,0.01431829147709629,-0.0024218918502135756,-0.0012243955604963608,0.0,0.0,0.0,0.0,0.0
149,2542659118,0.2932726638656858,0.30373005083893556,0.31213010633690996,0.29671452745153887,0.2922734469299139,0.29258447517383834,-0.004441080521624952,-0.0009992169357718739,0.0003110282439244272,0.0,0.0,0.0,0.0,0.0
150,2630218696,0.7600390048349743,0.6233029354260948,0.6807714882406738,0.7045748255363143,0.7325753562356521,0.7269959910307807,0.028000530699337722,-0.027463648599322266,-0.005579365204871345,0.0,0.0,0.0,0.0,0.0
151,2695985181,0.6148205863119669,0.6809359823399559,0.5928971046649334,0.6593834816757896,0.6047604004999382,0.6040972022118855,-0.05462308117585146,-0.010060185812028721,-0.0006631982880527243,0.0,0.0,0.0,0.0,0.0
152,2698329253,0.7451057964726001,0.7406443618339529,0.7402360919251538,0.7370352891825285,0.7442168796403859,0.7442289235742789,0.007181590457857379,-0.0008889168322142593,1.2043933893091108e-05,0.0,0.0,0.0,0.0,0.0
153,2766580444,0.22318102334068274,0.24523809523809523,0.21412159451475254,0.2355088451201412,0.2174847193924801,0.2178074568725654,-0.0180241257276611,-0.005696303948202641,0.00032273748008529446,0.0,0.0,0.0,0.0,0.0
154,2778088729,0.6092803105319444,0.536223949779189,0.6327299838462495,0.583569460078407,0.6186915511125444,0.6186771996291968,0.035122091034137326,0.009411240580599944,-1.4351483347607719e-05,0.0,0.0,0.0,0.0,0.0
155,2808068937,0.5392657460424385,0.6375271982593114,0.6092590609366155,0.5984505829877143,0.5731653435571455,0.5742800439754994,-0.025285239430568707,0.03389959751470706,0.00111470041835382,0.0,0.0,0.0,0.0,0.0
156,2811549163,0.6044238928350097,0.5295437725308568,0.6024375119252051,0.6070041228760039,0.6080514030946761,0.6079892237268739,0.0010472802186721752,0.0036275102596663444,-6.217936780217315e-05,0.0,0.0,0.0,0.0,0.0
157,2819123278,0.8551070008206553,0.88204823649741,0.8390255997024731,0.8610173807856369,0.8482100911397162,0.8482632254831334,-0.012807289645920705,-0.006896909680939034,5.31343434171383e-05,0.0,0.0,0.0,0.0,0.0
158,2858344348,0.8845238095238095,0.7983543417366947,0.8851015406162465,0.8591736694677871,0.8878501400560224,0.8878501400560224,0.028676470588235303,0.0033263305322128733,0.0,0.0,0.0,0.0,0.0,0.0
159,2895192729,0.862202293443105,0.7873612568775245,0.8659939236111112,0.8581151193310138,0.8688632817188813,0.8690987769330168,0.010748162387867466,0.006660988275776325,0.00023549521413557262,0.0,0.0,0.0,0.0,0.0
160,2897081671,0.8559175310132312,0.7056156795909672,0.787403937519796,0.8154691136824126,0.8394502144033391,0.8361949259144299,0.023981100720926518,-0.01646731660989209,-0.0032552884889092137,0.0,0.0,0.0,0.0,0.0
161,2897653916,0.3169573779715853,0.5084971392964369,0.39327166419408327,0.37081379083353905,0.33997208705820225,0.3446785727943707,-0.030841703775336793,0.023014709086616958,0.004706485736168442,0.0,0.0,0.0,0.0,0.0
162,2907554899,0.689358446144791,0.682832830473317,0.6914357977564928,0.6867407598862755,0.6905790128382661,0.6906528015774278,0.003838252951990584,0.0012205666934750337,7.378873916175088e-05,0.0,0.0,0.0,0.0,0.0
163,2935372113,0.5157406640722033,0.5121902972157658,0.5249734504323786,0.5172230438178163,0.5205335205335205,0.5207598281022691,0.0033104767157042803,0.004792856461317219,0.00022630756874852942,0.0,0.0,0.0,0.0,0.0
164,2961466546,0.46666526545882553,0.39819402100271,0.4420740678464837,0.44892597418975155,0.46466854428517385,0.46405901887426965,0.015742570095422292,-0.0019967211736516832,-0.0006095254109041992,0.0,0.0,0.0,0.0,0.0
165,3012435981,0.4311650259457535,0.4710807815066572,0.5130697774897386,0.4559867584093676,0.47220997206965215,0.46835714764875563,0.016223213660284563,0.04104494612389864,-0.0038528244208965168,0.0,0.0,0.0,0.0,0.0
166,3052033339,0.3944070429829104,0.4113310469606546,0.38552265249303974,0.40035746201966044,0.3900240692374661,0.38990426457789384,-0.010333392782194362,-0.00438297374544433,-0.0001198046595722313,0.0,0.0,0.0,0.0,0.0
167,3102685146,0.5048729407496578,0.6425317458570832,0.608307955653749,0.5741601380958704,0.5496712471110952,0.5472966946718753,-0.024488890984775247,0.044798306361437334,-0.0023745524392199124,0.0,0.0,0.0,0.0,0.0
168,3109408703,0.7721466642161368,0.5360426564582835,0.7984150239744273,0.7506483446162137,0.7926926639200281,0.7929530201342282,0.04204431930381447,0.02054599970389137,0.0002603562142000637,0.0,0.0,0.0,0.0,0.0
169,3202731977,0.7466113181972213,0.829671407552722,0.7879675529517801,0.7874528858816584,0.7596681501966037,0.7592528611530986,-0.027784735685054684,0.013056831999382457,-0.0004152890435050738,0.0,0.0,0.0,0.0,0.0
170,3207674548,0.6159336279979711,0.6385886722376973,0.6557624655858061,0.6239161194354751,0.6274305555555556,0.6282482980748115,0.0035144361200805108,0.011496927557584469,0.0008177425192559262,0.0,0.0,0.0,0.0,0.0
171,3230152596,0.7048133132189327,0.5610606690976726,0.6797074170260418,0.6712212499402286,0.6940838476271547,0.6926989684867986,0.02286259768692611,-0.010729465591778009,-0.0013848791403561211,0.0,0.0,0.0,0.0,0.0
172,3403348616,0.7301414995524577,0.6959936283316972,0.7093593385319606,0.7170280245562624,0.7218310516780905,0.7206876641397679,0.004803027121828118,-0.008310447874367188,-0.001143387538322549,0.0,0.0,0.0,0.0,0.0
173,3413119417,0.6867051685917629,0.8197118295193123,0.8240645185949623,0.7909307710918329,0.7600366156662743,0.7675730210710859,-0.03089415542555851,0.07333144707451145,0.007536405404811597,0.0,0.0,0.0,0.0,0.0
174,3416359816,0.40957720399135894,0.4833829968377524,0.4331988221180063,0.44457945752674655,0.42002058536327885,0.42108535746414777,-0.024558872163467693,0.010443381371919913,0.001064772100868916,0.0,0.0,0.0,0.0,0.0
175,3484198977,0.6145078020766865,0.622250198780811,0.6539190491487311,0.6404089369503745,0.6285290415392915,0.6310424896716021,-0.01187989541108303,0.014021239462604917,0.0025134481323106916,0.0,0.0,0.0,0.0,0.0
176,3535748358,0.6576658635482164,0.7037092382280666,0.7244208798838604,0.6916330356859132,0.6852137839147286,0.6884879620622568,-0.00641925177118452,0.027547920366512213,0.003274178147528173,0.0,0.0,0.0,0.0,0.0
177,3568893693,0.7306137089936737,0.5778700633597058,0.7004318497036943,0.6799947775565492,0.7148973153930341,0.7185133648307553,0.03490253783648489,-0.01571639360063959,0.0036160494377212027,0.0,0.0,0.0,0.0,0.0
178,3668283413,0.7321295010150657,0.6443071118869306,0.7406972084947242,0.6962136374852631,0.7345235551757291,0.7343987823439878,0.03830991769046599,0.002394054160663406,-0.00012477283174128218,0.0,0.0,0.0,0.0,0.0
179,3709678770,0.7750113011824605,0.7253240640162213,0.7879689797467153,0.7531979744162046,0.7851537494961948,0.7851198520520662,0.031955775079990145,0.010142448313734231,-3.3897444128516696e-05,0.0,0.0,0.0,0.0,0.0
180,3719297546,0.6406421426266538,0.6100633591463188,0.6282914764079147,0.6365873808130529,0.6405679374722687,0.6393552144717007,0.003980556659215817,-7.420515438505415e-05,-0.0012127230005679612,0.0,0.0,0.0,0.0,0.0
181,3727937033,0.6359403147411713,0.633969357642398,0.6431289640591966,0.6571176080712865,0.6470799253838427,0.6477919458252287,-0.01003768268744376,0.011139610642671438,0.0007120204413859632,0.0,0.0,0.0,0.0,0.0
182,3749326537,0.536760198656442,0.5666010801959671,0.5327481096114925,0.5473320321967523,0.5335165313405369,0.5335165313405369,-0.013815500856215412,-0.0032436673159050855,0.0,0.0,0.0,0.0,0.0,0.0
183,3790233127,0.7879390913452142,0.7970232998743009,0.8088458098315171,0.7897417567688321,0.7947729757828885,0.7961356820916159,0.005031219014056454,0.006833884437674298,0.0013627063087273683,0.0,0.0,0.0,0.0,0.0
184,3801318146,0.5937484308310319,0.5142804428044281,0.5659832068694846,0.5603027464128988,0.5801297747306562,0.5790952858085486,0.0198270283177574,-0.013618656100375715,-0.001034488922107557,0.0,0.0,0.0,0.0,0.0
185,3828103578,0.48873217309337197,0.5210115776153512,0.5010114391077855,0.4998836647396775,0.4929468326787947,0.4927038777701501,-0.006936832060882803,0.00421465958542272,-0.00024295490864456593,0.0,0.0,0.0,0.0,0.0
186,3896768873,0.7887199784114419,0.7269803044637482,0.7695240075548856,0.7622365531907537,0.7792632152205611,0.7800502963262579,0.017026662029807405,-0.009456763190880846,0.0007870811056968074,0.0,0.0,0.0,0.0,0.0
187,3908875350,0.4826180038739933,0.4282535575679172,0.4437559784703682,0.4531468311904425,0.46554886414511215,0.46438314640800243,0.012402032954669628,-0.017069139728881133,-0.0011657177371097172,0.0,0.0,0.0,0.0,0.0
188,3956341886,0.5589402911258738,0.3793900121669469,0.5220772671170155,0.42684499966053363,0.5488323141894142,0.5475172771941038,0.12198731452888062,-0.010107976936459595,-0.0013150369953104368,0.0,0.0,0.0,0.0,0.0
189,4007045926,0.4674722192253749,0.544415127528584,0.4679434104899384,0.48471176075770006,0.46648245173329506,0.4665159345391904,-0.018229309024405005,-0.0009897674920798516,3.348280589532404e-05,0.0,0.0,0.0,0.0,0.0
190,4041216001,0.7160033519960165,0.6322594599790913,0.6577698479165908,0.6817967417727949,0.689869801480689,0.6906067273677684,0.00807305970789407,-0.02613355051532751,0.0007369258870794093,0.0,0.0,0.0,0.0,0.0
191,4180455681,0.4259831171505044,0.6530356246864024,0.47750279050075056,0.5089322466452622,0.44408671388710025,0.44329381516926153,-0.0648455327581619,0.01810359673659584,-0.0007928987178387192,0.0,0.0,0.0,0.0,0.0
192,4303617148,0.8332396301849075,0.8136437642461739,0.8336557673400781,0.8326717896608663,0.8335941901959557,0.8335369291486563,0.0009224005350894071,0.00035456001104816615,-5.726104729941728e-05,0.0,0.0,0.0,0.0,0.0
193,4351373013,0.6901817866284872,0.6917879498609838,0.6848328406678047,0.6983898493730059,0.691117274731527,0.6911879904858214,-0.007272574641478902,0.0009354881030397832,7.071575429440369e-05,0.0,0.0,0.0,0.0,0.0
194,4407899725,0.6522574308905514,0.6319754010347184,0.6626981640453663,0.6612994173297413,0.6555498905317458,0.6561757898217453,-0.005749526797995452,0.0032924596411944007,0.0006258992899994542,0.0,0.0,0.0,0.0,0.0
195,4479260803,0.5323984297403396,0.5340985067974148,0.5634040239260467,0.544722673709874,0.5493615303083834,0.5487681999093154,0.004638856598509378,0.016963100568043843,-0.0005933303990680594,0.0,0.0,0.0,0.0,0.0
196,4543136011,0.6092522606304043,0.5823199150246039,0.6244049004464569,0.6216683685164732,0.6235291710152046,0.6231780362655109,0.0018608024987313287,0.014276910384800279,-0.0003511347496936157,0.0,0.0,0.0,0.0,0.0
197,4576746825,0.31067550186418325,0.41879513153530146,0.3341087368136327,0.33295264059535434,0.31897183987446487,0.3186208541301126,-0.013980800720889475,0.008296338010281623,-0.00035098574435227237,0.0,0.0,0.0,0.0,0.0
198,4646464908,0.6846529711553617,0.6280894400471102,0.6605687187386421,0.6647631317791668,0.6778043375848412,0.6756629694764151,0.01304120580567436,-0.006848633570520568,-0.0021413681084260228,0.0,0.0,0.0,0.0,0.0
199,4657718822,0.771671878118555,0.8594014789708828,0.8336728754365541,0.8343134052052706,0.7947813822284908,0.7974788464859265,-0.039532022976779824,0.02310950410993584,0.0026974642574356666,0.0,0.0,0.0,0.0,0.0
200,4717096777,0.3690179128419927,0.37427704971298603,0.39827526283777914,0.39235836627140974,0.3796010919337795,0.37785830726527736,-0.012757274337630242,0.010583179091786798,-0.0017427846685021398,0.0,0.0,0.0,0.0,0.0
201,4755507106,0.703376986748533,0.7406424810793024,0.7099797365754813,0.7213432418394662,0.709721570467699,0.7095519236784485,-0.011621671371767173,0.006344583719166019,-0.00016964678925046606,0.0,0.0,0.0,0.0,0.0
202,4758950312,0.5005780581303368,0.5379887354226554,0.5269687520732436,0.5260629036168478,0.5137618554741133,0.5127886659789908,-0.012301048142734472,0.013183797343776504,-0.000973189495122595,0.0,0.0,0.0,0.0,0.0
203,4767923306,0.7231585129291168,0.7566745843230404,0.7285943326547891,0.7387907421365149,0.7253340966420381,0.7253529948639024,-0.013456645494476782,0.0021755837129212585,1.889822186429413e-05,0.0,0.0,0.0,0.0,0.0
204,4876943924,0.1463848071720333,0.10214823537808229,0.1323127661145431,0.13355994247614067,0.14059026446914527,0.1407532407762522,0.007030321993004601,-0.005794542702888039,0.00016297630710693234,0.0,0.0,0.0,0.0,0.0
205,4938432980,0.565600493435545,0.6154755816926617,0.579140476978136,0.5775425126713253,0.5700541724638111,0.5700879244501021,-0.00748834020751421,0.0044536790282661,3.375198629107512e-05,0.0,0.0,0.0,0.0,0.0
206,4957886467,0.6700653207749672,0.6887455166705575,0.6719867485140797,0.6898080938649697,0.6703112964737268,0.6701015390991466,-0.01949679739124288,0.0002459756987596151,-0.0002097573745801773,0.0,0.0,0.0,0.0,0.0
207,4965189170,0.4425010022420526,0.45758940884435045,0.46709104615126895,0.46019798740080176,0.45382520040470076,0.453079201625285,-0.006372786996100999,0.01132419816264818,-0.0007459987794157796,0.0,0.0,0.0,0.0,0.0
208,5006362787,0.8379325795313777,0.7012900296466441,0.8283524393495068,0.7687561763841778,0.8410148666258876,0.8412504319625721,0.07225869024170983,0.0030822870945099723,0.00023556533668445123,0.0,0.0,0.0,0.0,0.0
209,5130986168,0.6306124491293615,0.6118989783525041,0.6436821119208029,0.6405193819837219,0.6356632274597074,0.6360659058680532,-0.004856154524014555,0.00505077833034584,0.0004026784083458468,0.0,0.0,0.0,0.0,0.0
210,5179649119,0.5769957452945843,0.562484993036769,0.5879952172180152,0.5800601921872375,0.5825868489135474,0.5836649497694953,0.002526656726309917,0.005591103618963089,0.00107810085594795,0.0,0.0,0.0,0.0,0.0
211,5194793239,0.3989592985957659,0.46258492156635866,0.4127642000619478,0.4154974537140142,0.4038181267225581,0.40343390949586977,-0.011679326991456074,0.004858828126792225,-0.0003842172266883548,0.0,0.0,0.0,0.0,0.0
212,5220919991,0.7159474671669793,0.6356894617300167,0.6804320709148332,0.6898100546566373,0.7010164879141988,0.7022980222595885,0.011206433257561543,-0.01493097925278053,0.00128153434538969,0.0,0.0,0.0,0.0,0.0
213,5237296528,0.4086497774358411,0.35332067031571374,0.41023842148533846,0.3900291629242762,0.4068918577717278,0.40718700936529023,0.01686269484745162,-0.001757919664113261,0.00029515159356241494,0.0,0.0,0.0,0.0,0.0
214,5303633386,0.5395654886834194,0.614637474012474,0.5109720394295076,0.5671247987597638,0.5288116747741487,0.5276383303286646,-0.03831312398561515,-0.01075381390927066,-0.0011733444454841147,0.0,0.0,0.0,0.0,0.0
215,5344317532,0.5913752753303965,0.6505476890195031,0.651538373117744,0.6216608594657376,0.6188099113763791,0.6197101449275362,-0.002850948089358485,0.02743463604598262,0.0009002335511570925,0.0,0.0,0.0,0.0,0.0
216,5480070309,0.4175713576403333,0.46615133402244097,0.44210960032962504,0.4296563246482471,0.4259393607555951,0.42606766804047486,-0.0037169638926520254,0.008368003115261757,0.0001283072848797806,0.0,0.0,0.0,0.0,0.0
217,5490101320,0.7433691639698827,0.6349589649039795,0.7165506385602778,0.6776494731184547,0.7325436105476674,0.7293736326067579,0.054894137429212675,-0.010825553422215362,-0.003169977940909452,0.0,0.0,0.0,0.0,0.0
218,5601291878,0.5996876538389719,0.6032480002983238,0.6364062998629648,0.6050934144155228,0.6093638250737,0.609965906110674,0.004270410658177237,0.009676171234728081,0.0006020810369740115,0.0,0.0,0.0,0.0,0.0
219,5607310495,0.8431300770491231,0.821577718006795,0.8698308964702407,0.8612025018981163,0.8526877087148551,0.8540818898772012,-0.008514793183261204,0.00955763166573198,0.0013941811623461309,0.0,0.0,0.0,0.0,0.0
220,5697766486,0.4247604760759118,0.4001074995894113,0.40910868148577223,0.41708622455603805,0.42108731466227345,0.420710118544214,0.004001090106235394,-0.003673161413638326,-0.00037719611805947517,0.0,0.0,0.0,0.0,0.0
221,5801923729,0.5993608452019612,0.6452131685166499,0.6642540050183362,0.6177348366091885,0.622686585218338,0.6220355880486994,0.004951748609149487,0.023325740016376773,-0.0006509971696385675,0.0,0.0,0.0,0.0,0.0
222,5873098388,0.8852559768914019,0.8140255292652553,0.8962347311421736,0.8715082932878624,0.8906395096886027,0.8906153274730717,0.019131216400740336,0.0053835327972008296,-2.418221553102118e-05,0.0,0.0,0.0,0.0,0.0
223,5906878321,0.47398159241912646,0.5460274232876279,0.49375904229667245,0.4910517387616624,0.4785286193434871,0.4780954735223028,-0.0125231194181753,0.004547026924360653,-0.0004331458211843109,0.0,0.0,0.0,0.0,0.0
224,5991393107,0.635386059667646,0.5962047603521357,0.6179402818300329,0.6136383545872076,0.6296269068185996,0.6291285950818667,0.01598855223139195,-0.005759152849046489,-0.0004983117367328704,0.0,0.0,0.0,0.0,0.0
225,6067281197,0.6460954462449854,0.7082579867389994,0.7647748704375802,0.7237477731948836,0.6895216162462053,0.687676345450474,-0.034226156948678255,0.043426170001219955,-0.0018452707957313796,0.0,0.0,0.0,0.0,0.0
