row_type,dataset,method,feature_set,direction,AUROC,AUPRC,balanced_accuracy,F1,diagnostic_threshold,leakage_mean,leakage_std,extent_mean,extent_std,effect_size_cohen_d,Pearson_label,Spearman_label,num_pixels,note,accuracy,threshold,confusion_matrix,num_samples,positive_fraction
single_variable,flickr_144k,AUD_raw_score,non_prototype,lower=leakage,0.5865132555384595,0.5588753214114633,0.5712177121771218,0.6391304347826087,-0.005152266938239336,0.0050891203341861275,0.00010278538651461374,0.005123856670233486,0.00011822230371558925,-0.31358103675281246,-0.15489812707316292,-0.14984536439031376,2710,balanced accuracy uses in-domain Youden threshold for single-variable diagnosis only,,,,,
single_variable,flickr_144k,IMG_raw_score,non_prototype,lower=leakage,0.5391497937119593,0.5342177410762161,0.533210332103321,0.5173597863410911,-0.020117083564400673,0.02008658130120527,0.0004470084499365503,0.020148839633843115,0.00044667307289623324,-0.13933001111294718,-0.06949656884825568,-0.06780943648265303,2710,balanced accuracy uses in-domain Youden threshold for single-variable diagnosis only,,,,,
single_variable,flickr_144k,AUD_norm_score,non_prototype,lower=leakage,0.6151893356571942,0.5906511373200832,0.5881918819188192,0.631439894319683,-0.6665767431259155,0.6519050671605606,0.044604578915340545,0.6739023240729891,0.05756185775270925,-0.4271941875408164,-0.20888517884417404,-0.19951379549178408,2710,balanced accuracy uses in-domain Youden threshold for single-variable diagnosis only,,,,,
single_variable,flickr_144k,IMG_norm_score,non_prototype,lower=leakage,0.5366934001443335,0.5432441867767412,0.5339483394833948,0.5500534378339864,-0.5570566654205322,0.5301447591878391,0.062355048021953755,0.5389429264182974,0.05472429961551555,-0.14997589055794597,-0.07477799450569896,-0.06355483770811246,2710,balanced accuracy uses in-domain Youden threshold for single-variable diagnosis only,,,,,
single_variable,flickr_144k,AUD_minus_IMG,non_prototype,lower=leakage,0.5608485723233616,0.5564567748060931,0.5487084870848709,0.6205398696866273,-0.1555359959602356,0.12176030797272151,0.06988447822994884,0.13495939765469175,0.0688614805183652,-0.1902575187096875,-0.09470122594962448,-0.10539282600743176,2710,balanced accuracy uses in-domain Youden threshold for single-variable diagnosis only,,,,,
single_variable,flickr_144k,AUD_IMG_log_ratio,non_prototype,lower=leakage,0.548313884614861,0.5508069021755231,0.5453874538745388,0.46059544658493873,-0.1557579627197773,0.21252293450955462,0.13700511413749236,0.22574553363706953,0.12019848546825634,-0.10259934406565249,-0.0512323034181395,-0.08368210856119333,2710,balanced accuracy uses in-domain Youden threshold for single-variable diagnosis only,,,,,
single_variable,flickr_144k,AUD_threshold_distance,non_prototype,lower=leakage,0.6151893356571942,0.5906511373200832,0.5881918819188192,0.631439894319683,-0.06657674312591555,0.051905067160560654,0.044604578915340545,0.07390232407298918,0.05756185775270925,-0.42719418754081706,-0.20888517884417407,-0.19951379549178408,2710,balanced accuracy uses in-domain Youden threshold for single-variable diagnosis only,,,,,
single_variable,flickr_144k,IMG_threshold_distance,non_prototype,higher=leakage,0.5366934001443335,0.5432441867767412,0.5339483394833948,0.5500534378339864,0.04294333457946775,0.06985524081216085,0.062355048021953755,0.06105707358170257,0.05472429961551555,0.14997589055794489,0.07477799450569894,0.06355483770811246,2710,balanced accuracy uses in-domain Youden threshold for single-variable diagnosis only,,,,,
single_variable,flickr_144k,AUD_L3_response,non_prototype,lower=leakage,0.5402753230484334,0.5343461100674942,0.5472324723247233,0.4885368903709879,-0.433944322867319,0.4803375913912645,0.18733539683504896,0.5075841521191268,0.18950952807133514,-0.14460116344971538,-0.0721123482843804,-0.06975891142269088,2710,balanced accuracy uses in-domain Youden threshold for single-variable diagnosis only,,,,,
single_variable,flickr_144k,AUD_L4_response,non_prototype,lower=leakage,0.5401761958578994,0.5210173433000975,0.5413284132841328,0.6412698412698413,-0.6390900484257145,0.5828092883073591,0.06418585289868903,0.5935157110705569,0.07229115595214061,-0.1566211227289844,-0.07807153868476599,-0.06958721807846323,2710,balanced accuracy uses in-domain Youden threshold for single-variable diagnosis only,,,,,
