dataset,group,seed,kind,sample_index,sample_id,specific_audio_switch_spearman
flickr,C2,12345,best,229,6289328021,-0.2542091836734694
flickr,C2,12345,best,230,6458319057,-0.04857142857142857
flickr,C2,12345,best,231,6669466181,0.2395280612244898
flickr,C2,12345,best,232,6755812421,0.2908418367346939
flickr,C2,12345,best,233,6897499873,-0.31289540816326533
flickr,C2,12345,best,234,7178293884,0.059336734693877555
flickr,C2,12345,best,235,7387939334,3.826530612244944e-05
flickr,C2,12345,best,236,7560517176,0.3273214285714286
flickr,C2,12345,best,237,7623513024,0.03832908163265304
flickr,C2,12345,best,238,7733838448,0.15466836734693878
flickr,C2,12345,best,239,7740990330,-0.0875892857142857
flickr,C2,12345,best,240,7897462346,-0.06544642857142857
flickr,C2,12345,best,241,8250285374,-0.21598214285714287
flickr,C2,12345,best,242,8294094053,0.36632653061224485
flickr,C2,12345,best,243,8311669586,0.2973086734693878
flickr,C2,12345,best,244,8396975855,0.315905612244898
flickr,C2,12345,best,245,9060997789,0.12136479591836735
flickr,C2,12345,best,246,9309351423,0.2543239795918367
flickr,C2,12345,best,247,9456627660,0.2835076530612245
flickr,C2,12345,best,248,9636000842,-0.28743622448979594
flickr,C2,12345,best,249,9761803312,-0.10483418367346936
