sample_index,sample_id,IoU_AUD,IoU_IMG,IoU_OGL,SEED_CONF,SEED_pixel_count_14,SEED_precision,SEED_recall,SEED_area,group_IMG_ONLY,group_AUD_ONLY,group_BOTH_SUCCESS,group_BOTH_FAIL,group_OGL_RESCUE,group_IMG_ONLY_SHRINK,IoU_SEED_ONLY,IoU_PROP_F34_TOP10,TOP10_SEED_precision,TOP10_SEED_recall,IoU_PROP_K34_TOP10,IoU_PROP_F34_TOP20,TOP20_SEED_precision,TOP20_SEED_recall,IoU_PROP_K34_TOP20,IoU_PROP_F34_TOP30,TOP30_SEED_precision,TOP30_SEED_recall,IoU_PROP_K34_TOP30,IoU_PROP_F34,IoU_RANDOM_SEED_PROP_F34,IoU_AUD_SEED_PROP_F34,IoU_IMG_SEED_PROP_F34,IoU_AGREEMENT_SEED_PROP_F34,IoU_PROP_K34,IoU_RANDOM_SEED_PROP_K34,IoU_AUD_SEED_PROP_K34,IoU_IMG_SEED_PROP_K34,IoU_AGREEMENT_SEED_PROP_K34,AUD_area_fraction,AUD_FP_area_fraction,AUD_FG_recall,IMG_area_fraction,IMG_FP_area_fraction,IMG_FG_recall,PROP_F34_area_fraction,PROP_F34_FP_area_fraction,PROP_F34_FG_recall,PROP_K34_area_fraction,PROP_K34_FP_area_fraction,PROP_K34_FG_recall,PROP_F34_FG_similarity,PROP_F34_BG_similarity,PROP_F34_FG_BG_margin,PROP_F34_precision,PROP_F34_recall,PROP_F34_recall_gain,PROP_F34_precision_loss,PROP_F34_EXPAND_area,PROP_F34_EXPAND_precision,PROP_F34_RANDOM_EXPAND_precision,SIM_AUD_F34_Pearson,SIM_AUD_F34_Spearman,SIM_AUD_F34_JS,SIM_AUD_F34_Top20_overlap,SIM_AUD_F34_Mask_IoU,IoU_REGION_ORACLE_F34,PROP_K34_FG_similarity,PROP_K34_BG_similarity,PROP_K34_FG_BG_margin,PROP_K34_precision,PROP_K34_recall,PROP_K34_recall_gain,PROP_K34_precision_loss,PROP_K34_EXPAND_area,PROP_K34_EXPAND_precision,PROP_K34_RANDOM_EXPAND_precision,SIM_AUD_K34_Pearson,SIM_AUD_K34_Spearman,SIM_AUD_K34_JS,SIM_AUD_K34_Top20_overlap,SIM_AUD_K34_Mask_IoU,IoU_REGION_ORACLE_K34,SIM_AUD_IMG_Pearson,SIM_AUD_IMG_Spearman,SIM_AUD_IMG_JS,SIM_AUD_IMG_Top20_overlap,SIM_AUD_IMG_Mask_IoU,SIM_AUD_OBJ_Pearson,SIM_AUD_OBJ_Spearman,SIM_AUD_OBJ_JS,SIM_AUD_OBJ_Top20_overlap,SIM_AUD_OBJ_Mask_IoU,AUD_OVER_EXPANSION,GT_area_fraction,PROP_F34_IoU_delta,PROP_K34_IoU_delta
116,14414061986,0.6797245513525818,0.7222516673291816,0.7537114410169793,0.9228049516677856,36,0.9027777777777778,0.35390701433493554,9216,False,False,True,False,False,False,0.3624437422196687,0.6985963179798265,0.8515625,0.14836870985579992,0.6874109098494594,0.680731364275668,0.9027777777777778,0.35390701433493554,0.6756037658616455,0.6721203525478675,0.9110576923076923,0.5158875324343868,0.6703198351852477,0.680731364275668,0.515073434681783,0.6800075288320043,0.6777819408017984,0.680731364275668,0.6756037658616455,0.5497346203558562,0.6753961492588175,0.6748971193415638,0.6756037658616455,0.5419523278061225,0.1268933354591837,0.8858734952571355,0.42434630102040816,0.052834024234693876,0.7929303670934535,0.6452885841836735,0.18257732780612246,0.9875792249776681,0.6470623405612245,0.18586575255102042,0.9843464205198009,0.8578804135322571,0.4673817753791809,0.39049863815307617,0.7170609673234912,0.9875792249776681,0.6336722106427326,0.18571681045428656,23162,0.6431655297469994,0.37449270356618597,0.9613007528269344,0.96737024289078,0.002126854002742053,0.6836101325280993,0.8328410559350193,0.75576171875,0.8583090305328369,0.3047545850276947,0.5535544455051422,0.7127544891736225,0.9843464205198009,0.6304394061848654,0.1900232886041553,23251,0.6374349490344501,0.370994795922756,0.9670552844661829,0.9810211663871072,0.0017365329168349366,0.7298974403171593,0.8375581359534296,0.7529201236375468,0.9398144623707407,0.9415002234268939,0.009667788668649781,0.669883527454243,0.7380005018460767,0.8706009434914905,0.9131308218018475,0.031115284392588715,0.5172726585531786,0.4417313279152723,True,0.46853077168367346,0.0010068129230862422,-0.004120785490936307
117,14566072101,0.6833621100261967,0.5677691586395022,0.720897395669909,0.8834963440895081,28,0.9285714285714286,0.20643880652564978,7168,False,False,True,False,False,False,0.2184958329149513,0.74253352868252,1.0,0.09527944916568451,0.6740928746004888,0.7366067732052662,0.9285714285714286,0.20643880652564978,0.6756616571352574,0.742300651483336,0.875,0.33347807207989577,0.6892885168715668,0.7366067732052662,0.6402958731043452,0.7779683708476278,0.6468943072894154,0.7366067732052662,0.6756616571352574,0.6452441271303547,0.7125636217519421,0.6127695476314549,0.6756616571352574,0.5692562181122449,0.08424346301020408,0.754791886359407,0.5280811543367347,0.11615114795918367,0.6410582470070095,0.7090043048469388,0.13683832908163265,0.8904224303703244,0.7069116709183674,0.16402264030612246,0.8448607406488431,0.8296067118644714,0.5908858776092529,0.2387208342552185,0.8069992972593113,0.8904224303703244,0.6839836238446746,0.1215721313121173,28407,0.7763227373534692,0.5943253423451966,0.954360198749895,0.9663314190559315,0.0022079653869733562,0.7113138374968028,0.8019329100410182,0.7650607365159451,0.8073822855949402,0.574087381362915,0.23329490423202515,0.7679729348745419,0.8448607406488431,0.6384219341231934,0.16059849369688672,28302,0.7272984241396367,0.594692954561515,0.965596038088978,0.9761730140715033,0.0015480181448411815,0.7001524648483822,0.8052720608965322,0.7247799500946009,0.9152025080487697,0.903120030116637,0.003148144968992293,0.5318629321529421,0.7876623376623376,0.60241778158408,0.6378958375814827,0.027574335184918135,0.20879253236976814,0.2841429880843263,False,0.642578125,0.05324466317906951,-0.007700452890939347
118,14648401332,0.8173388665542731,0.7764454426894652,0.7896450551023328,0.8720309138298035,36,0.9930555555555556,0.32887738967945956,9216,False,False,True,False,False,False,0.34004607267593073,0.7548686112764691,0.9895833333333334,0.10924248957884146,0.7311904113320621,0.7597330525357163,0.9930555555555556,0.32887738967945956,0.7278716078835362,0.7347087645892975,0.9903971354166666,0.43732930861003305,0.7176539777587682,0.7597330525357163,0.6302816901408451,0.7426151535380507,0.7589318705056419,0.7597330525357163,0.7278716078835362,0.6457586762548402,0.7215727377784944,0.7272013217410146,0.7278716078835362,0.5957828443877551,0.07959980867346939,0.9307172631881558,0.44728555484693877,0.015027104591836735,0.7793948541037804,0.7152224170918368,0.16517857142857142,0.9917708782521202,0.7546037946428571,0.2000358737244898,0.9999281299410665,0.8577526807785034,0.538068413734436,0.3196842670440674,0.769052860367264,0.9917708782521202,0.6628934885726606,0.22400269518829163,26671,0.6916501068576356,0.4557759364103333,0.9642343621540179,0.9633437039466367,0.0031676704442738764,0.6142834164387968,0.828977367513763,0.8443894691833119,0.8769189715385437,0.47042757272720337,0.40649139881134033,0.7349127116182025,0.9999281299410665,0.6710507402616069,0.2581428439373531,28647,0.6518658149195378,0.4551960065626418,0.964049052170651,0.9666622095181214,0.003084722716653627,0.651336898395722,0.7895306763859177,0.8257463350940709,0.9429496781220392,0.9468020454995097,0.007322492532043289,0.65174456879526,0.7250733379478559,0.6114955290085284,0.7060048839103047,0.03746760568571349,0.17703629859848707,0.2552351642470061,True,0.5546077806122449,-0.0576058140185568,-0.0894672586707369
119,14652810592,0.8367266904147195,0.9465754990095993,0.8562325905292479,0.9417424201965332,24,1.0,0.2094783498124787,6144,False,False,True,False,False,False,0.2366468269305094,0.8450104766893661,1.0,0.06982611660415956,0.8166888804265042,0.8610609405311392,1.0,0.2094783498124787,0.8254387377233939,0.8486333585501431,0.9971590909090909,0.38295260825093763,0.8216658150229944,0.8610609405311392,0.49181764357608054,0.7900494001411432,0.8859107832322118,0.8610609405311392,0.8254387377233939,0.537111738604276,0.7851315708765257,0.8567856785678568,0.8254387377233939,0.6713368941326531,0.09416852678571429,0.9873849301056938,0.5609255420918368,0.007533482142857143,0.946709853392431,0.6598573022959183,0.08019770408163265,0.9916467780429594,0.6814612563775511,0.10325653698979592,0.9891578588475963,0.8435836434364319,0.3746486008167267,0.4689350426197052,0.8784620495937661,0.9916467780429594,0.7821684282304807,0.12153795040623394,26965,0.8507695160393102,0.5258297793435935,0.9820003019719319,0.977559969812112,0.0015535071543567643,0.7510250370758091,0.9464389789019699,0.8853568934632784,0.8396693468093872,0.2318665087223053,0.6078028380870819,0.8484777586055625,0.9891578588475963,0.7796795090351176,0.15152224139443748,28049,0.8152875325323541,0.5269350065956006,0.9926152462960091,0.9862868171071122,0.000403740106249821,0.815320611377408,0.9812609457092819,0.851858386262056,0.9664738033149319,0.9371256532107438,0.005603123368721385,0.45670948544887147,0.8355351046459849,0.9308461030347369,0.9096726498639044,0.013033877485100417,0.5653123294080948,0.6060561080599673,True,0.5845424107142857,0.024334250116419764,-0.011287952691325542
120,14678892718,0.43357118586476384,0.5035757406891428,0.6886164839226315,0.8352285623550415,32,0.6534423828125,0.3914156186019304,8192,True,False,False,False,True,True,0.3218963355162324,0.3497448669663467,0.863037109375,0.2584820122842936,0.3537851788128303,0.3103271708079556,0.6534423828125,0.3914156186019304,0.31916957702755144,0.3098678722316407,0.6457170758928571,0.6768792044457443,0.3168335901386749,0.3103271708079556,0.25463131958386565,0.3080854023972603,0.31322253352555557,0.3103271708079556,0.31916957702755144,0.13819404964942203,0.32079676835213816,0.3201545861484138,0.31916957702755144,0.5697146045918368,0.2983896683673469,0.9954665106756362,0.4541015625,0.19967713647959184,0.9334600760456274,0.782585299744898,0.5100247130102041,1.0,0.7620974170918368,0.48953683035714285,1.0,0.902882993221283,0.7076126337051392,0.1952703595161438,0.3482822726462424,1.0,0.6085843813980696,0.3051601101662576,31075,0.2678358809332261,0.19687851971037812,0.886007389820607,0.8917350737607797,0.005530380191341751,0.48132841328413284,0.6729868336702993,0.47521641999441494,0.9098603129386902,0.670901894569397,0.2389584183692932,0.35764533591359604,1.0,0.6085843813980696,0.29579704689890396,30047,0.27699936765733685,0.19918793889573003,0.9420734278265838,0.9392737375353855,0.002621309732693767,0.5272007912957468,0.7432305525121302,0.47564810285794146,0.9691441851383231,0.9621832718111156,0.003134744355072188,0.5687377881985151,0.7960004195364123,0.8186929390483225,0.886573987428189,0.042438292701512545,0.6350602802215706,0.3768627999720143,True,0.27256058673469385,-0.12324401505680826,-0.1144016088372124
121,14680986811,0.7438386026297885,0.4897472998056152,0.7179972936400542,0.8738533854484558,40,1.0,0.32425585813806207,10240,False,True,False,False,False,False,0.35711171947200476,0.6868657654825526,1.0,0.09727675744141862,0.6829112896173498,0.6919106288384009,1.0,0.32425585813806207,0.6837617476815834,0.6767144845953634,0.9114583333333334,0.3546548448385054,0.6797741135055189,0.6919106288384009,0.6164897077145283,0.6919106288384009,0.6919106288384009,0.6919106288384009,0.6837617476815834,0.6265956613673741,0.6837617476815834,0.6837617476815834,0.6837617476815834,0.7175542091836735,0.14620535714285715,0.9077897403419886,0.47201849489795916,0.11033163265306123,0.5746675110829639,0.8125199298469388,0.22195870535714285,0.9383153894870171,0.8178013392857143,0.22905373086734693,0.9354338188727043,0.8052860498428345,0.6298580765724182,0.17542797327041626,0.726826755623145,0.9383153894870171,0.614059531348955,0.273173244376855,30529,0.6351993186805988,0.5332306986799437,0.9090780600870751,0.8898400688931687,0.003012880757305191,0.7759688550698991,0.839094502335609,0.7677048000822284,0.7970777153968811,0.5910435914993286,0.2060341238975525,0.719915192279573,0.9354338188727043,0.6111779607346421,0.280084807720427,30794,0.626777943755277,0.5346171332077677,0.9371562781129052,0.9204881280660371,0.0018870824383893296,0.7854474292830457,0.8536127619643415,0.7642357899064652,0.9207481903710231,0.8719229633592512,0.0033551136956345394,0.7170230966638153,0.6436183395291202,0.6396839999210425,0.6075210640386249,0.01887929507767234,0.15575516784706628,0.4591712031996445,True,0.6293845663265306,-0.05192797379138758,-0.06007685494820514
122,14742398172,0.7753010913201641,0.7872183446708673,0.869987409234378,0.9045755863189697,36,1.0,0.30853699363910275,9216,False,False,True,False,False,False,0.3373773249836433,0.7331195439159095,1.0,0.13712755272849012,0.7133332444361474,0.7287650704992847,1.0,0.30853699363910275,0.7118903453323574,0.728884226016105,1.0,0.4456645463675929,0.7106609099966789,0.7287650704992847,0.64205043267442,0.7314155238655163,0.7349930615665746,0.7287650704992847,0.7118903453323574,0.6560503305085785,0.7125920794980751,0.7152981133084627,0.7118903453323574,0.7498007015306123,0.15449617346938777,1.0,0.7346340880102041,0.1422393176020408,0.9951121526615333,0.7937061543367347,0.1984016262755102,1.0,0.8110451211734694,0.2157405931122449,1.0,0.8599050045013428,0.5051487684249878,0.354756236076355,0.7500313873195229,1.0,0.6914630063608973,0.2499686126804771,30609,0.6747688588323696,0.5034793688130942,0.9729539177210044,0.9599058321407055,0.004245170131573953,0.6739221082478526,0.9182394610392827,0.8034321372854915,0.8811167478561401,0.409289687871933,0.47182705998420715,0.7339968055043617,1.0,0.6914630063608973,0.26600319449563825,31479,0.6561199529845294,0.5049715683471521,0.9731020255300915,0.9514815615130158,0.0023239998809905143,0.6472712351251538,0.9068685934114095,0.8019653117113247,0.9701198869566131,0.9352439257842595,0.0020310346498147846,0.6394674507882055,0.9221915404268497,0.7350458552095531,0.8218165327558071,0.018372122089576715,0.48615430179179625,0.3344851416724257,True,0.5953045280612245,-0.046536020820879376,-0.06341074598780672
123,14778198185,0.6141931600934646,0.5963650057478099,0.6766027494772434,0.9396080374717712,32,0.921875,0.3310538313168508,8192,False,False,True,False,False,False,0.32618683001531396,0.5964304658491685,0.93125,0.2090128002805541,0.5942954448701575,0.5861128236744759,0.921875,0.3310538313168508,0.5875113503696977,0.5851104229960271,0.8509615384615384,0.49658074697527615,0.5924182514278541,0.5861128236744759,0.4892635443588319,0.598468370491209,0.5799963651784091,0.5861128236744759,0.5875113503696977,0.5350237717908083,0.5973741444380477,0.582638933401705,0.5875113503696977,0.5366509885204082,0.1592394770408163,0.8301332631948097,0.4271962691326531,0.09907126913265306,0.7217254076801684,0.6554926658163265,0.2428252551020408,0.9076801683324566,0.6041533801020408,0.2108577806122449,0.8650710152551289,0.8283082246780396,0.5347009897232056,0.293607234954834,0.6295530556400122,0.9076801683324566,0.5766263370156057,0.2923219443599878,24698,0.532593732286015,0.36387561745890357,0.9641372094477291,0.97775187154274,0.0015899211418218945,0.7784866205918838,0.8186986926117361,0.6147977404064671,0.7812906503677368,0.33810746669769287,0.44318318367004395,0.6509863429438544,0.8650710152551289,0.5340171839382781,0.2708886570561456,22122,0.5506735376548233,0.3627610523460808,0.9782798722214161,0.9871286253175094,0.0017768606911721077,0.8177866328563665,0.886216100438264,0.6154571159283695,0.9804655587481214,0.9872487484485674,0.013371282528042967,0.8682055100521221,0.7960411482898206,0.8806004810000297,0.9408392644271593,0.04822352359844617,0.6200161420500404,0.38355553905002415,True,0.4546396683673469,-0.02808033641898866,-0.02668180972376688
124,14899015793,0.794980224372528,0.7429776035232827,0.8501330895598634,0.9373279213905334,24,1.0,0.19049981396502544,6144,False,False,True,False,False,False,0.19224631559185207,0.8175504383648463,1.0,0.1269998759766836,0.8005118297915046,0.8085626668781558,1.0,0.19049981396502544,0.8022126010018376,0.8215275439641553,1.0,0.28574972094753814,0.7895595029275885,0.8085626668781558,0.7077151696752662,0.7824559255631733,0.760061387029344,0.8085626668781558,0.8022126010018376,0.732230025901574,0.7626536212862427,0.8074522292993631,0.8022126010018376,0.8070392219387755,0.16426179846938777,1.0,0.6608737244897959,0.10520966198979592,0.8644735210219521,0.7305285395408163,0.11694834183673469,0.9545764603745505,0.7956194196428571,0.15481505102040816,0.9969304229195088,0.8381442427635193,0.5496788024902344,0.2884654402732849,0.8399126994952939,0.9545764603745505,0.764076646409525,0.1600873005047061,30511,0.8076759201599423,0.5935236472092033,0.876821825365252,0.7496784730326274,0.003849257299357442,0.3297999204982112,0.8923446736490961,0.8147767138825143,0.8447647094726562,0.49142447113990784,0.3533402383327484,0.8054156959995992,0.9969304229195088,0.8064306089544834,0.19458430400040083,33777,0.7700210202208604,0.5923853509784764,0.9273363237048516,0.7865448461236532,0.0020168974402134266,0.3627537511032657,0.9670988258317026,0.8112479184538528,0.9128131403691175,0.7668830421725386,0.004232127550920942,0.34584953734745877,0.8188867486541216,0.7590720640046064,0.778724053579821,0.01346194509845747,0.3391153512575889,0.5653886618874018,True,0.6427774234693877,0.01358244250562779,0.007232376629309534
125,15135657108,0.9304722327162825,0.87559538824507,0.748472241271583,0.8921242952346802,28,1.0,0.20915642963438474,7168,False,False,True,False,False,False,0.21847330803578233,0.7118033659842211,1.0,0.0597589798955385,0.8969138772424221,0.8807258752046768,1.0,0.20915642963438474,0.8481303881399527,0.8665334665334665,1.0,0.358553879373231,0.8423383525243578,0.8807258752046768,0.7630068570497224,0.8718100331931249,0.8653543411252662,0.8807258752046768,0.8481303881399527,0.7772274294652274,0.8422951030100764,0.8444252821786639,0.8481303881399527,0.6358816964285714,0.0055404974489795915,0.922879402410201,0.6257971938775511,0.01767777423469388,0.890344606226839,0.7554209183673469,0.08248963647959184,0.9852353301625281,0.8001036352040817,0.11708785076530612,1.0,0.8469223380088806,0.5469107627868652,0.3000115752220154,0.8908030814689742,0.9852353301625281,0.7760789005281433,0.10919691853102576,30736,0.8653370640291514,0.6306285788651744,0.951011120004416,0.9562892417202027,0.0023546922936513535,0.8051983092004676,0.8371536093055081,0.9225295535406863,0.8634020686149597,0.47287580370903015,0.39052626490592957,0.8536591441239476,1.0,0.7908435703656153,0.1463408558760524,32978,0.821850930923646,0.6315422402813997,0.9738925853338294,0.9859611197921148,0.0017663457909485158,0.8650808399925665,0.794749165545758,0.9209478461838332,0.9543855227999947,0.9318098436964947,0.0019243922250464726,0.5137254901960784,0.9138400145111555,0.7103220618212707,0.7705342846056168,0.01979184279952755,0.3087305209623786,0.21854823544160973,False,0.6830157844387755,-0.04974635751160572,-0.08234184457632987
126,15210828119,0.589407626032257,0.4794721881258479,0.5519503235962918,0.8789793252944946,32,0.625732421875,0.21947251241650967,8192,False,True,False,False,False,False,0.19549862324913206,0.48895368397443084,0.788671875,0.17288919335502653,0.4827911688192094,0.48029424278388605,0.625732421875,0.21947251241650967,0.47743099446117077,0.48029436538546794,0.6072591145833334,0.3194896386367529,0.47661092938673744,0.48029424278388605,0.3740862198537952,0.48030644434429925,0.4714174541411896,0.48029424278388605,0.47743099446117077,0.3055117209834191,0.480486674391657,0.473904491812277,0.47743099446117077,0.6477997448979592,0.23018973214285715,0.8971570474396301,0.4910913584183674,0.17867107780612246,0.6711765713307073,0.9048150510204082,0.45169005102040816,0.9734543586230519,0.8684829400510204,0.42885044642857145,0.9444682308614489,0.8107982277870178,0.7170182466506958,0.09377998113632202,0.5007929515418502,0.9734543586230519,0.7539818462065422,0.12493947033314978,37208,0.4732853149860245,0.4354708664803268,0.856147876318151,0.8215825654190143,0.005736696928065276,0.3453984851531604,0.7139462741733219,0.6002979430470406,0.7844671607017517,0.6910936832427979,0.09337347745895386,0.5062074029878146,0.9444682308614489,0.7249957184449393,0.11952501888718536,35385,0.47853610286844706,0.434986576232867,0.8370992572044476,0.77265439353133,0.005106069892471053,0.28724427627781696,0.7458980654932648,0.6002979430470406,0.8755093712303903,0.847006159951269,0.006717238495365896,0.384944455944249,0.6943398464138524,0.7318555278701527,0.7754705435908558,0.02891271591732046,0.4188167102565915,0.38066084174255477,True,0.46548150510204084,-0.109113383248371,-0.11197663157108628
127,15679023977,0.43820879291595466,0.48759546196971704,0.5741904178159158,0.9277909398078918,36,0.7125651041666666,0.5340761223162004,9216,False,False,False,True,True,False,0.44326012058570197,0.3507195921792919,0.8645833333333334,0.21600520494469747,0.35454374057315236,0.3261925411968777,0.7125651041666666,0.5340761223162004,0.3421683093252464,0.3212607841462373,0.6539212740384616,0.70795380611581,0.3379155435759209,0.3261925411968777,0.24945832412115854,0.322998969426314,0.32560891146254184,0.3261925411968777,0.3421683093252464,0.27619886906073293,0.3408967309202973,0.34177445248841365,0.3421683093252464,0.5333426339285714,0.28828523596938777,1.0,0.46524234693877553,0.22660235969387754,0.9738126219908914,0.7095623405612245,0.46450494260204084,1.0,0.677375637755102,0.4323182397959184,1.0,0.9189283847808838,0.6104387640953064,0.3084896206855774,0.3453641547060641,1.0,0.4659238776837996,0.36720094946060255,26387,0.21711448819494447,0.13684769015045287,0.9577772022661093,0.9649761234368673,0.008947850026503952,0.7230663576272641,0.751502555749031,0.45952612302862694,0.9302898049354553,0.5101882219314575,0.4201015830039978,0.36177474402730375,1.0,0.4659238776837996,0.3507903601393629,24772,0.2312691748748587,0.13979492975940577,0.9741448515318502,0.9826476459951968,0.0029144373922605953,0.7522479266695766,0.7873661292220784,0.4594746085721759,0.9808341274996198,0.983341858654327,0.005021779219078957,0.7639511380613411,0.8723141885579762,0.7632680325545235,0.8078014308869859,0.031562189821570365,0.5028451632225217,0.3799718017215791,True,0.2450573979591837,-0.11201625171907698,-0.09604048359070827
128,15799251138,0.7095176944163188,0.612949710573236,0.6989933397732473,0.9070944786071777,24,0.8177083333333334,0.14297911093403154,6144,False,False,True,False,False,False,0.1423211908507806,0.8171193437278154,1.0,0.1165689566850703,0.7758133839772102,0.7450752085165031,0.8177083333333334,0.14297911093403154,0.7293112340585146,0.7526708760473435,0.8680555555555556,0.2276737435255279,0.7355748783138794,0.7450752085165031,0.7746438100991794,0.7714996183863899,0.7091093301762215,0.7450752085165031,0.7293112340585146,0.7563575899843505,0.7524987355795862,0.7050990470558803,0.7293112340585146,0.7839205994897959,0.17061941964285715,0.8757755136888838,0.7170758928571429,0.17958785076530612,0.7675166486424954,0.8846659757653061,0.2023078762755102,0.9743867038533781,0.887336575255102,0.21372767857142858,0.9618931071774147,0.8441175818443298,0.6982077956199646,0.14590978622436523,0.7713172182297416,0.9743867038533781,0.8314075929193465,0.04639111510359173,38245,0.7638645574584914,0.6844816315858282,0.9152113814693733,0.8949857880056274,0.001851088985014701,0.6172749979856579,0.8553573407202216,0.7794127806563039,0.8377009034156799,0.6715124249458313,0.16618847846984863,0.7591357276014644,0.9618931071774147,0.8189139962433831,0.058572605731868954,38379,0.7497589827770396,0.6839417389718335,0.9300994470563907,0.9209761451510945,0.0014374501716651184,0.6653115406952625,0.8638616612211332,0.770396243436423,0.9150795868171347,0.8107228317816677,0.002607120901456419,0.29146827950070775,0.8853952836329044,0.7286036679613819,0.6611423594815238,0.012948614622139509,0.26981716960840135,0.5594216440848846,True,0.7002949617346939,0.03555751410018426,0.019793539642195768
129,15994498891,0.6697288487183286,0.48819599739575964,0.5043900706930501,0.8689392805099487,32,0.953125,0.24615384615384617,8192,False,True,False,False,False,False,0.252617220801364,0.7123380495473519,1.0,0.09684741488020177,0.6908232587996148,0.7361513299013299,0.953125,0.24615384615384617,0.711773189818648,0.7168285625710448,0.859375,0.3329129886506936,0.6936430317848411,0.7361513299013299,0.6196156394963552,0.7141684473862511,0.7323581164482496,0.7361513299013299,0.711773189818648,0.6123656420893834,0.6957810184824144,0.7088939299123905,0.711773189818648,0.5822106186224489,0.09574298469387756,0.769514501891551,0.5059390943877551,0.12727200255102042,0.5989911727616646,0.7603037308673469,0.16651387117346939,0.939281210592686,0.7440808354591837,0.16940369897959184,0.9090479192938209,0.8053866624832153,0.5608170628547668,0.2445695996284485,0.7809903274004562,0.939281210592686,0.6931273644388398,0.17213467259954385,29957,0.7339186166839136,0.568915445471843,0.8911952175777085,0.9112905762456989,0.005696130172208722,0.800017935611156,0.76576057039503,0.7412517853499286,0.7926717400550842,0.5509026646614075,0.24176907539367676,0.7723315923396277,0.9090479192938209,0.6628940731399747,0.18079340766037233,29143,0.7215111690628967,0.5681638815496003,0.9271295532154943,0.9388907903652992,0.004189067178581476,0.8164705882352942,0.7824561403508772,0.7169497003903628,0.9151837775895103,0.9079497156294203,0.004032808769938147,0.6954134639749979,0.6939902578263163,0.658118698937104,0.652117434169312,0.032632629043592536,0.36497789867392044,0.2835744506619353,False,0.6321747448979592,0.06642248118300131,0.042044341100319405
130,16012165838,0.8240387690339721,0.8457443934071872,0.8840418737678061,0.944778561592102,36,1.0,0.26744051073708647,9216,False,False,True,False,False,False,0.27241554104421983,0.8198186019073838,1.0,0.1485780615206036,0.7944684180576631,0.8262155712439098,1.0,0.26744051073708647,0.794254400531385,0.8285451105357499,1.0,0.32687173534532793,0.7950099705630994,0.8262155712439098,0.7714881075729317,0.8213289217017704,0.8357930791316174,0.8262155712439098,0.794254400531385,0.7672439431721992,0.792374485401978,0.7982326424499726,0.794254400531385,0.8273477359693877,0.14178093112244897,0.9982298316889147,0.7079480229591837,0.06921635841836735,0.9300348229831689,0.8133968431122449,0.13335060586734693,0.9901915264074289,0.8569435586734694,0.17173549107142858,0.9977074869413813,0.8354941010475159,0.5129426717758179,0.322551429271698,0.8360571386568005,0.9901915264074289,0.7227510156703425,0.16394286134319946,31597,0.7882393898154888,0.6151216887679211,0.9587845245129413,0.9570379440531008,0.000841684552709528,0.6313394018205462,0.9572070465729976,0.8466612518152059,0.8450432419776917,0.4380139410495758,0.40702930092811584,0.7995953300153495,0.9977074869413813,0.7302669762042948,0.20040466998465045,33782,0.7449233319519271,0.6179622284056598,0.982789497758951,0.9651743623849912,0.00030497932000562793,0.646865769609452,0.9616313077387308,0.8287118456238406,0.9734043902546385,0.957605280644186,0.0025206312134431236,0.6482180982098866,0.8556837617131983,0.7271082538259344,0.7115061801808259,0.028341102387094794,0.06822778073443321,0.2636523498663069,True,0.6867825255102041,0.002176802209937656,-0.029784368502587144
131,16101081359,0.8665425691344197,0.8863372235771693,0.7687137696379064,0.9483468532562256,32,1.0,0.25840640969024037,8192,False,False,True,False,False,False,0.2687248462463195,0.8744725576542434,1.0,0.09690240363384013,0.82249547920434,0.8589495186169813,1.0,0.25840640969024037,0.8093785903746046,0.845904550499445,1.0,0.41991041574664056,0.8018521385444668,0.8589495186169813,0.6926555693243226,0.840843183725141,0.8628926454842942,0.8589495186169813,0.8093785903746046,0.7197293493278928,0.7983539671634676,0.8117011445226416,0.8093785903746046,0.6511678890306123,0.0597297512755102,0.9360923601034635,0.6216916454081632,0.036830357142857144,0.9256829222131095,0.7193279655612245,0.09149792729591837,0.9936912497634218,0.7565569196428571,0.13058035714285715,0.990757680903413,0.8694867491722107,0.46102049946784973,0.40846624970436096,0.8728008201036213,0.9936912497634218,0.7352848400731815,0.12719917989637874,27901,0.8354539263825669,0.560517544174044,0.9582500667588729,0.9580639544739211,0.0018709690076207112,0.5774913549198365,0.8500901288708332,0.8860924793731821,0.8639469742774963,0.3688671886920929,0.49507978558540344,0.8274018071178315,0.990757680903413,0.7323512712131726,0.1725981928821685,29769,0.7799052705834929,0.5602472370586852,0.9742925784230894,0.9740905912607749,0.001163786759583271,0.5772434386295773,0.8605521019913602,0.8632807100002765,0.9642723221095193,0.9616443600486043,0.004340475115307121,0.6168841630417271,0.8684395295769703,0.6308221761628375,0.6592910309692283,0.03443370590674695,0.3070261118708081,0.32513084197961617,True,0.6318160076530612,-0.0075930505174384155,-0.05716397875981516
