scale,dataset,sample_id,sample_index,positive_excess_total_mass,positive_excess_mean,positive_excess_max,positive_excess_area_gt0,positive_excess_area_ge_0p1,positive_excess_aud_mass_ratio,query_excess_total_mass,query_excess_mean,query_excess_max,query_excess_area_gt0,excess_gt_mass,excess_nearfp_mass,excess_bg_mass,excess_gt_ratio,excess_nearfp_ratio,excess_bg_ratio,excess_fp_ratio,removefp_count,removetp_count,addfp_count,addtp_count,overlap_removefp_excess,excess_precision_removefp,overlap_removetp_excess,excess_precision_removetp,excess_mean_removefp,excess_mean_removetp,excess_mean_retainedfp,excess_mean_retaintp,aud_iou,ogl_iou,ogl_minus_aud_iou,group,groupA,aud_better,ogl_help
144k,flickr,10862172945,74,5058.89404296875,0.10082298517227173,0.22955143451690674,0.9196627869897959,0.5251713966836735,0.17172427475452423,122.48148345947266,0.0024410372134298086,0.0966033935546875,0.08033721301020408,3048.318603515625,23.41192054748535,1987.16357421875,0.6025661826133728,0.0046278731897473335,0.39280593395233154,0.3974337875843048,552,5673,0,0,1.0,0.01196229277278145,0.9425348140313767,0.11587387582620003,0.09694668650627136,0.08218847215175629,0.06679585576057434,0.05593273788690567,0.6987997127517697,0.577341326548395,-0.12145838620337468,C_aud_better,False,True,False
144k,flickr,10939270325,75,3060.191162109375,0.0609891414642334,0.16891029477119446,0.7602838010204082,0.2678970025510204,0.1040383130311966,374.2152099609375,0.0074580516666173935,0.09122008085250854,0.23971619897959184,1633.826416015625,13.862672805786133,1412.5018310546875,0.5338968634605408,0.004530002363026142,0.46157306432724,0.46610307693481445,2433,93,3723,1657,0.9457459926017263,0.06031770997168921,1.0,0.002437873545139981,0.07290515303611755,0.09218041598796844,0.016578765586018562,0.04977817460894585,0.4830890991158103,0.5096325365679629,0.026543437452152596,other,False,False,False
144k,flickr,10952523225,76,3632.9931640625,0.07240499556064606,0.29754334688186646,0.7770846619897959,0.32302295918367346,0.11703629046678543,381.04473876953125,0.007594163529574871,0.13840264081954956,0.22291533801020408,2105.7734375,11.735660552978516,1515.484130859375,0.5796249508857727,0.0032303007319569588,0.417144775390625,0.42037510871887207,2691,4627,77,1,0.5607580824972129,0.03870123874740325,0.8057056408039767,0.09561180785309431,0.04677283391356468,0.08850691467523575,0.045428767800331116,0.0833730548620224,0.8485964811297224,0.7934784926745004,-0.05511798845522198,other,False,False,False
144k,flickr,10979853044,77,5602.45849609375,0.11165613681077957,0.2685341238975525,0.9851323341836735,0.5795400191326531,0.19274860620498657,9.26317024230957,0.00018461357103660703,0.04852360486984253,0.014867665816326531,1446.6358642578125,25.780427932739258,4130.04248046875,0.25821447372436523,0.004601627588272095,0.7371839284896851,0.7417855262756348,3372,449,875,74,1.0,0.06821768156989683,1.0,0.009083552498482703,0.08384978771209717,0.07298950105905533,0.12033113092184067,0.0738915503025055,0.7742650413923473,0.8522995929708255,0.07803455157847816,other,False,False,False
144k,flickr,10980225216,78,5352.833984375,0.10668116062879562,0.2771534025669098,0.904914700255102,0.5450414540816326,0.1848975121974945,131.5754852294922,0.0026222793385386467,0.08131593465805054,0.09508529974489796,875.2667846679688,21.219318389892578,4456.34814453125,0.1635146588087082,0.0039641279727220535,0.8325212597846985,0.8364853858947754,2134,352,361,283,1.0,0.04699922915978416,0.9630681818181818,0.007466138090518665,0.11963263899087906,0.07674692571163177,0.06258715689182281,0.04283465817570686,0.6994416539116562,0.7584323428491399,0.058990688937483604,other,False,False,False
144k,flickr,11002352834,79,3827.627685546875,0.07628403604030609,0.2724367380142212,0.7317641900510204,0.3749202806122449,0.1344326138496399,636.3638305664062,0.012682633474469185,0.1561843752861023,0.2682358099489796,1222.5181884765625,0.0,2605.109375,0.31939318776130676,0.0,0.6806067824363708,0.6806067824363708,714,3322,0,434,0.3081232492997199,0.005991774927145464,0.7065021071643588,0.06392134433641093,0.025450319051742554,0.051324669271707535,,0.01629638485610485,0.7892295043457834,0.7216851941356532,-0.06754431021013019,other,False,False,False
144k,flickr,11036641226,80,4909.7578125,0.0978507250547409,0.2662971019744873,0.9331951530612245,0.5138512436224489,0.18136686086654663,138.978515625,0.002769820624962449,0.12081357836723328,0.06680484693877552,759.525146484375,27.652713775634766,4122.58056640625,0.15469707548618317,0.00563219515606761,0.8396708369255066,0.8453030586242676,6145,483,0,0,0.9902359641985354,0.1299547240731249,1.0,0.010315222962583291,0.09770086407661438,0.0756542980670929,0.06551362574100494,0.07399705052375793,0.4498998538407405,0.6545668397144712,0.20466698587373067,A_ogl_help,False,False,True
144k,flickr,11050409385,81,3299.515625,0.0657588392496109,0.17257070541381836,0.9027423469387755,0.22590481505102042,0.13076473772525787,101.23116302490234,0.002017521532252431,0.07775348424911499,0.09725765306122448,1008.806396484375,22.21247100830078,2268.49658203125,0.3057437837123871,0.006732040084898472,0.687524139881134,0.6942561268806458,736,923,99,538,0.11956521739130435,0.001942776404097492,0.8266522210184182,0.016844754503708936,0.002604327630251646,0.025130130350589752,0.0367114320397377,0.04727428779006004,0.7565973211741237,0.7667376389874616,0.010140317813337907,other,False,False,False
144k,flickr,11071986404,82,2941.5341796875,0.058624327182769775,0.2728068232536316,0.6571867028061225,0.24388153698979592,0.1038312092423439,1354.2921142578125,0.02699083462357521,0.2504850924015045,0.34281329719387754,298.1885986328125,4.050312519073486,2639.295166015625,0.10137179493904114,0.0013769387733191252,0.8972512483596802,0.8986281752586365,6990,470,0,0,0.2782546494992847,0.05898407884761183,0.6361702127659574,0.009067475360121304,0.021869974210858345,0.01487360242754221,0.020681917667388916,0.03693259507417679,0.3231538765302092,0.4451616986266692,0.12200782209646,A_ogl_help,False,False,True
144k,flickr,11101358996,83,1280.999755859375,0.025530129671096802,0.18902656435966492,0.42556202168367346,0.07653061224489796,0.048806704580783844,1615.975830078125,0.03220615163445473,0.15789034962654114,0.5744379783163265,797.84228515625,1.3031153678894043,481.8544006347656,0.6228278279304504,0.001017264323309064,0.37615495920181274,0.37717220187187195,916,1689,179,1037,0.15611353711790393,0.006696951248068187,0.1521610420367081,0.01203577951575891,0.0017376128816977143,0.012286951765418053,0.00011908796295756474,0.027765825390815735,0.7466050031532478,0.739174765706352,-0.00743023744689586,other,False,False,False
144k,flickr,11154049584,84,4323.3642578125,0.08616399019956589,0.32158762216567993,0.8543128188775511,0.43466996173469385,0.15212540328502655,175.03138732910156,0.0034883487969636917,0.08640182018280029,0.14568718112244897,1240.484375,23.926799774169922,3058.95361328125,0.28692570328712463,0.005534301046282053,0.7075400948524475,0.7130743861198425,1759,2732,0,0,0.8982376350198976,0.0368590491298465,0.7726939970717424,0.04924648905892782,0.12225441634654999,0.054557062685489655,0.14639244973659515,0.05644584819674492,0.7923627149808283,0.7821027775749166,-0.01025993740591169,other,False,False,False
144k,flickr,11314266424,85,3260.216552734375,0.06497561931610107,0.20997825264930725,0.8565051020408163,0.24364237882653061,0.10899178683757782,124.7773208618164,0.0024867928586900234,0.10576740652322769,0.1434948979591837,1383.3828125,9.762645721435547,1867.071044921875,0.42432236671447754,0.0029944777488708496,0.5726831555366516,0.5756776332855225,0,1734,840,159,0.0,0.0,0.9521337946943483,0.038416790766939685,,0.04766692593693733,0.0299485232681036,0.041858572512865067,0.8822469982847342,0.8080860286762254,-0.07416096960850882,other,False,False,False
144k,flickr,11650557765,86,3453.25634765625,0.06882286816835403,0.22678962349891663,0.7370057397959183,0.32393973214285715,0.11228529363870621,562.8170166015625,0.01121685653924942,0.138349711894989,0.2629942602040816,1521.1085205078125,13.711822509765625,1918.43603515625,0.44048526883125305,0.003970693331211805,0.5555440783500671,0.5595147609710693,2908,1191,80,1896,0.8366574965612105,0.06579232017306652,0.39126784214945426,0.012601406165494862,0.10526413470506668,0.008256173692643642,0.07571680098772049,0.03988610953092575,0.6404973854037321,0.7540709974186286,0.11357361201489646,A_ogl_help,False,False,True
144k,flickr,11764496003,87,3008.67431640625,0.05996241793036461,0.2405969649553299,0.8327287946428571,0.19357860331632654,0.1017971783876419,207.66705322265625,0.004138772375881672,0.06657169759273529,0.16727120535714285,1599.6141357421875,13.62823486328125,1395.4317626953125,0.5316674113273621,0.004529647529125214,0.46380287408828735,0.46833252906799316,2458,1879,0,41,0.9552481692432873,0.05619510327166551,0.9989356040447046,0.044922576167340786,0.06328465044498444,0.08267838507890701,0.02863355353474617,0.03808749467134476,0.6256412670024003,0.6159116022099448,-0.009729664792455517,other,False,False,False
144k,flickr,11765015695,88,5897.62939453125,0.11753885447978973,0.2749541699886322,0.9514508928571429,0.6025589923469388,0.20717138051986694,43.01752471923828,0.0008573326631449163,0.07229078561067581,0.048549107142857144,3721.37841796875,43.71400451660156,2132.537353515625,0.6309956312179565,0.007412131410092115,0.36159229278564453,0.3690044581890106,521,1359,20,1440,1.0,0.010913280268118978,1.0,0.028466694595726854,0.12866929173469543,0.16148613393306732,0.20665305852890015,0.07895659655332565,0.7114816045905425,0.7191189301803808,0.007637325589838206,other,False,False,False
144k,flickr,11776645404,89,2651.225341796875,0.0528385154902935,0.17993009090423584,0.6336096938775511,0.2451171875,0.08479657024145126,862.6296997070312,0.01719207875430584,0.12702715396881104,0.366390306122449,1729.1402587890625,5.80324649810791,916.2817993164062,0.652204155921936,0.0021888921037316322,0.3456069231033325,0.3477957844734192,2537,2738,0,677,0.436342136381553,0.03482008052340212,0.8279766252739226,0.07130724710619024,0.03478199988603592,0.07684987783432007,0.0233891811221838,0.015788165852427483,0.5411832794044142,0.5277088736046905,-0.013474405799723699,other,False,False,False
144k,flickr,12015590114,90,1961.822021484375,0.03909881412982941,0.18759556114673615,0.7805325255102041,0.056540975765306124,0.07406242936849594,228.72482299804688,0.0045584505423903465,0.07362890243530273,0.21946747448979592,455.00738525390625,6.980362415313721,1499.834228515625,0.23193101584911346,0.0035581018310040236,0.7645108699798584,0.7680689692497253,714,807,2582,1954,0.7969187675070029,0.014528648759064447,0.8215613382899628,0.01692881217444592,0.015902206301689148,0.04452013596892357,0.02194901742041111,0.01888750120997429,0.6863159361069836,0.6650786190394804,-0.021237317067503203,other,False,False,False
144k,flickr,12031178616,91,5000.63037109375,0.09966179728507996,0.2555750608444214,0.8735251913265306,0.46823182397959184,0.16914622485637665,117.09329223632812,0.0023336512967944145,0.050950825214385986,0.12647480867346939,2141.49560546875,26.002023696899414,2833.1328125,0.4282451272010803,0.005199749022722244,0.5665551424026489,0.5717548727989197,1190,1167,846,883,0.9915966386554622,0.026922199406798995,0.9237360754070265,0.02459502623773671,0.18358610570430756,0.16006684303283691,0.05112200230360031,0.05640183761715889,0.5887848784878488,0.5962050235135431,0.007420145025694325,other,False,False,False
144k,flickr,12048726756,92,2806.96875,0.05594245716929436,0.1851958930492401,0.8878946109693877,0.1705596301020408,0.0876765176653862,149.53701782226562,0.002980249933898449,0.10107637941837311,0.11210538903061225,1012.53955078125,6.668153762817383,1787.76123046875,0.36072349548339844,0.002375571057200432,0.6369010210037231,0.6392766237258911,3017,878,434,0,0.7358302949950282,0.049830531301205364,0.7744874715261959,0.015263405984152992,0.03510844707489014,0.03779061511158943,0.02068135514855385,0.04712563380599022,0.7027295554311108,0.7543583510988026,0.05162879566769174,other,False,False,False
144k,flickr,12066557153,93,3989.13232421875,0.07950279861688614,0.2219679206609726,0.8323301977040817,0.39124282525510207,0.11558828502893448,341.5019226074219,0.006806081160902977,0.10436266660690308,0.16766980229591838,1031.494873046875,12.613913536071777,2945.023681640625,0.25857624411582947,0.0031620694790035486,0.7382616996765137,0.7414237856864929,4125,39,449,0,0.5544242424242424,0.05476139166247636,1.0,0.0009338409597011709,0.04348336160182953,0.008433208800852299,0.05765760689973831,0.06334331631660461,0.4908908844240584,0.5561542408914303,0.06526335646737186,other,False,False,False
144k,flickr,12103535156,94,1686.8831787109375,0.03361932188272476,0.19136382639408112,0.5646524234693877,0.10524952168367346,0.06911846995353699,1486.39453125,0.029623614624142647,0.25733935832977295,0.43534757653061223,127.64549255371094,0.5247209668159485,1558.712890625,0.07566943019628525,0.0003110594698227942,0.924019455909729,0.9243305325508118,658,716,1172,63,0.1702127659574468,0.003953127205986164,0.0,0.0,0.002670485293492675,0.0,0.005184966139495373,0.0030654198490083218,0.5785535522753971,0.5422784054148211,-0.03627514686057598,other,False,False,False
144k,flickr,12158276143,95,1458.5823974609375,0.02906932309269905,0.1904205083847046,0.4713807397959184,0.10823899872448979,0.060157258063554764,1608.4376220703125,0.03205591440200806,0.21020931005477905,0.5286192602040817,141.36378479003906,0.26516157388687134,1316.95361328125,0.09691861271858215,0.00018179403559770435,0.9028996825218201,0.903081476688385,2839,950,0,132,0.33145473758365623,0.0397852190089633,0.10736842105263159,0.0043125317097919835,0.010139431804418564,0.004548428114503622,0.006353284232318401,0.013732263818383217,0.5037961403605643,0.5583603444324395,0.05456420407187523,other,False,False,False
144k,flickr,12328837165,96,1772.6986083984375,0.035329610109329224,0.2135666310787201,0.5347177933673469,0.09703842474489796,0.05601681396365166,1417.7222900390625,0.02825498767197132,0.20764660835266113,0.4652822066326531,918.7122802734375,0.07716944813728333,853.9090576171875,0.5182563066482544,4.35321890108753e-05,0.4817000925540924,0.48174360394477844,2098,3163,1336,711,0.0,0.0,0.5203920328801771,0.061349235929929184,0.0,0.01888587698340416,0.00690075708553195,0.035637080669403076,0.6079498923230914,0.5530009004253734,-0.05494899189771796,other,False,False,False
144k,flickr,12373955905,97,1163.7001953125,0.02319236658513546,0.1126396656036377,0.49539620535714285,0.014568718112244899,0.04787931963801384,1403.805908203125,0.027977636083960533,0.19144099950790405,0.5046037946428571,605.9486083984375,4.444100379943848,553.3074951171875,0.5207085013389587,0.00381893920712173,0.4754725396633148,0.47929146885871887,778,520,398,2716,0.0,0.0,0.7884615384615384,0.016494347668664762,0.0,0.023340614512562752,0.024113871157169342,0.030592016875743866,0.5938714017699785,0.6859966544251956,0.0921252526552171,other,False,False,False
144k,flickr,12444360833,98,4742.2958984375,0.09451323002576828,0.2369316816329956,0.9348493303571429,0.44339923469387754,0.1692439615726471,58.97395706176758,0.0011753418948501348,0.048030853271484375,0.06515066964285714,2324.77978515625,5.9436936378479,2411.572265625,0.49022242426872253,0.0012533367844298482,0.5085241794586182,0.5097775459289551,596,3224,1126,2013,0.5134228187919463,0.006523546592193063,0.9773573200992556,0.06717547487581811,0.027743259444832802,0.0717509314417839,0.05887708067893982,0.07779903709888458,0.6305436932689997,0.5735318115061737,-0.05701188176282601,other,False,False,False
144k,flickr,12512072175,99,3011.129638671875,0.060011353343725204,0.17642885446548462,0.8123007015306123,0.19188456632653061,0.10019827634096146,364.1769714355469,0.007257991470396519,0.09707003831863403,0.18769929846938777,1531.09033203125,10.597002029418945,1469.4423828125,0.5084770321846008,0.0035192780196666718,0.4880037009716034,0.49152299761772156,1457,1174,0,887,0.7961564859299931,0.028460670297855636,0.9965928449744463,0.028706020903871633,0.05873681232333183,0.09004109352827072,0.010547981597483158,0.05258038267493248,0.7451050989267222,0.7820869125821122,0.036981813655389995,other,False,False,False
144k,flickr,12534178685,100,4254.2265625,0.08478608727455139,0.22796905040740967,0.9600805165816326,0.3563855229591837,0.1381884515285492,31.354761123657227,0.0006248955614864826,0.046041011810302734,0.039919483418367346,3350.6533203125,17.274282455444336,886.2994384765625,0.7876057624816895,0.004060498904436827,0.20833386480808258,0.2123943567276001,52,4805,0,0,1.0,0.0010794428414256949,1.0,0.09974467025097046,0.07634451240301132,0.09902875870466232,,0.07792872190475464,0.7790082124359745,0.645020776615561,-0.1339874358204135,C_aud_better,False,True,False
144k,flickr,12598610153,101,2597.060546875,0.0517590194940567,0.15207408368587494,0.8509048150510204,0.12527901785714285,0.09469741582870483,314.9708251953125,0.0062773204408586025,0.11309535801410675,0.14909518494897958,1438.48779296875,8.323474884033203,1150.249267578125,0.5538907647132874,0.003204959910362959,0.4429042935371399,0.44610926508903503,968,1179,491,1864,0.05578512396694215,0.0012647851036421127,0.4910941475826972,0.013561306944607096,0.0013884954387322068,0.020314304158091545,0.02113030105829239,0.04974635690450668,0.6957198310504625,0.7329508909169926,0.03723105986653008,other,False,False,False
144k,flickr,12599965145,102,2894.7919921875,0.0576927624642849,0.1784084439277649,0.8418367346938775,0.17643893494897958,0.10207909345626831,167.27272033691406,0.0033337196800857782,0.05227673053741455,0.15816326530612246,1719.5859375,19.437320709228516,1155.768798828125,0.5940274596214294,0.006714582908898592,0.39925798773765564,0.40597257018089294,208,2329,0,1862,1.0,0.004924242424242424,1.0,0.055137310606060606,0.07313258200883865,0.056190356612205505,0.06926141679286957,0.03237449750304222,0.760266675276038,0.7506013131378795,-0.009665362138158495,other,False,False,False
144k,flickr,12729873904,103,2805.301025390625,0.05590922012925148,0.2293601632118225,0.7139867665816326,0.2722018494897959,0.0976979210972786,533.8346557617188,0.010639242827892303,0.1399601399898529,0.2860132334183674,1087.9053955078125,19.82421112060547,1697.5712890625,0.38780343532562256,0.0070666964165866375,0.6051298379898071,0.6121965050697327,148,1923,16,1249,1.0,0.00413119330076762,0.8320332813312532,0.044661549197487785,0.11264646053314209,0.06803721934556961,,0.03521670028567314,0.7786740416378581,0.7594008184696163,-0.01927322316824187,other,False,False,False
144k,flickr,13153991894,104,5678.8154296875,0.11317792534828186,0.29363852739334106,0.8636599170918368,0.5842036033163265,0.17541936039924622,223.07943725585938,0.0044459388591349125,0.10980457067489624,0.13634008290816327,1484.5101318359375,15.70785903930664,4178.59765625,0.2614119350910187,0.002766045043244958,0.7358220815658569,0.7385881543159485,4796,5,822,0,0.8628023352793995,0.09548863505249798,0.8,9.230414214837891e-05,0.07288240641355515,0.007849156856536865,0.09329603612422943,0.11634695529937744,0.3732371149126341,0.4367202572347267,0.06348314232209257,other,False,False,False
144k,flickr,13234495505,105,4094.033935546875,0.08159346878528595,0.31438809633255005,0.7798150510204082,0.35624601403061223,0.14352397620677948,364.1302185058594,0.007257059682160616,0.13709712028503418,0.22018494897959184,3548.354736328125,8.12942123413086,537.549560546875,0.8667135834693909,0.0019856751896440983,0.13130070269107819,0.13328637182712555,4818,438,0,688,0.35118306351183065,0.0432426906563075,0.8287671232876712,0.009277243917399305,0.008166925981640816,0.09952845424413681,0.016701044514775276,0.08580097556114197,0.3837392776199902,0.4580378840840241,0.07429860646403391,other,False,False,False
144k,flickr,13409856383,106,1270.578857421875,0.0253224428743124,0.15720945596694946,0.5936702806122449,0.04432397959183673,0.045070938766002655,847.5436401367188,0.016891414299607277,0.18122979998588562,0.4063297193877551,986.406005859375,2.6388299465179443,281.5340576171875,0.7763437628746033,0.002076872158795595,0.22157937288284302,0.22365623712539673,13,1025,273,634,1.0,0.0004364173492681617,0.8117073170731708,0.027930710353162348,0.040707431733608246,0.028244512155652046,0.0014181055594235659,0.02811267599463463,0.8496826207500365,0.8312192830297774,-0.0184633377202591,other,False,False,False
144k,flickr,13447842855,107,5232.63134765625,0.10428553819656372,0.3559761047363281,0.8907645089285714,0.4720982142857143,0.17493872344493866,99.4482650756836,0.0019819887820631266,0.07722809910774231,0.10923549107142858,1335.65478515625,50.075721740722656,3846.900390625,0.2552548944950104,0.009569892659783363,0.7351751327514648,0.7447450160980225,3170,270,29,8,1.0,0.07092515941380467,1.0,0.006040944177201029,0.18628080189228058,0.13662190735340118,0.11795666813850403,0.06606484204530716,0.6995784661200009,0.7985072824327915,0.0989288163127906,other,False,False,False
144k,flickr,13579448834,108,4272.98779296875,0.08515999466180801,0.23049670457839966,0.9627511160714286,0.3569834183673469,0.15916378796100616,22.269392013549805,0.0004438255855347961,0.029425539076328278,0.03724888392857143,1828.88525390625,30.173418045043945,2413.929443359375,0.42801088094711304,0.007061433047056198,0.5649277567863464,0.5719891786575317,4097,3110,0,1393,1.0,0.0848117250087979,1.0,0.06437990353364936,0.08696681261062622,0.10928107053041458,0.07467395067214966,0.05235050246119499,0.6015555982331476,0.654024979487647,0.0524693812544994,other,False,False,False
144k,flickr,13660204414,109,4333.177734375,0.08635956794023514,0.2144063115119934,0.9329360650510204,0.43399234693877553,0.16699041426181793,48.5118408203125,0.0009668335551396012,0.049577534198760986,0.0670639349489796,1540.7523193359375,12.630592346191406,2779.794921875,0.3555710017681122,0.002914856653660536,0.6415141820907593,0.6444290280342102,715,938,619,764,1.0,0.015274187690927346,1.0,0.020038025250475315,0.09956029802560806,0.09370756894350052,0.05957901105284691,0.049165088683366776,0.5484187891595299,0.5466755962346989,-0.0017431929248310496,other,False,False,False
144k,flickr,13721325644,110,4901.2802734375,0.09768176823854446,0.23551887273788452,0.9216757015306123,0.5279416454081632,0.14073452353477478,74.22950744628906,0.001479382743127644,0.053246915340423584,0.07832429846938775,3494.76904296875,12.912040710449219,1393.5986328125,0.7130318880081177,0.0026344219222664833,0.28433358669281006,0.2869679927825928,2190,5688,0,0,0.8164383561643835,0.038662803269471954,0.9931434599156118,0.12215110496042901,0.09058408439159393,0.13682542741298676,0.03315421938896179,0.1122841164469719,0.726761965720788,0.6255138414865378,-0.10124812423425023,C_aud_better,False,True,False
144k,flickr,13861270725,111,4603.87109375,0.09175444394350052,0.2362324595451355,0.9164540816326531,0.46279097576530615,0.14332520961761475,151.0989532470703,0.003011378925293684,0.12019842863082886,0.08354591836734694,3082.206787109375,9.713899612426758,1511.95068359375,0.6694815754890442,0.0021099417936056852,0.3284085690975189,0.3305184841156006,2211,351,12,704,0.95838986883763,0.0460812456506611,0.6923076923076923,0.005284446764091858,0.030722077935934067,0.05998688563704491,0.035166990011930466,0.11602002382278442,0.5709097728977699,0.6327275408264829,0.06181776792871296,other,False,False,False
144k,flickr,14062380939,112,4401.63330078125,0.08772388100624084,0.2396344691514969,0.736945950255102,0.47793765943877553,0.15888573229312897,500.35455322265625,0.009971989318728447,0.09723019599914551,0.26305404974489793,434.83111572265625,11.540231704711914,3955.26123046875,0.09878858178853989,0.0026218066923320293,0.8985894322395325,0.9012112617492676,4725,1910,501,168,0.6097354497354497,0.07791329745517483,0.4732984293193717,0.02444762960759391,0.03201581537723541,0.016590870916843414,0.0099024698138237,0.015534676611423492,0.4636391244422641,0.4889839634448034,0.02534483900253931,other,False,False,False
144k,flickr,14172932360,113,3797.744873046875,0.07568847388029099,0.26503831148147583,0.8843072385204082,0.25745376275510207,0.1626204401254654,157.12887573242188,0.003131554462015629,0.0907653272151947,0.11569276147959184,1330.145751953125,10.989312171936035,2456.609619140625,0.35024622082710266,0.0028936415910720825,0.6468601226806641,0.649753749370575,1138,610,0,94,0.8260105448154658,0.02118500822609362,0.9245901639344263,0.012711004935656172,0.04856616258621216,0.06655487418174744,0.05177624523639679,0.029331909492611885,0.5891047852976008,0.6004339596509857,0.011329174353384874,other,False,False,False
144k,flickr,14174434304,114,2930.953369140625,0.05841345340013504,0.20953711867332458,0.6218710140306123,0.299625318877551,0.08844862878322601,1074.884033203125,0.02142227441072464,0.2504250109195709,0.37812898596938777,2507.992431640625,0.03403496742248535,422.9267272949219,0.85569167137146,1.1612251000769902e-05,0.14429664611816406,0.14430825412273407,618,3683,5,11,0.008090614886731391,0.00016024100246771143,0.7705674721694271,0.09095279300067301,3.4674858397920616e-06,0.059164419770240784,0.0005122189177200198,0.07401950657367706,0.879489088722149,0.7928144585337414,-0.0866746301884076,other,False,False,False
144k,flickr,14203929291,115,3973.588623046875,0.07919301092624664,0.27084773778915405,0.8721898915816326,0.3444674744897959,0.12126969546079636,127.15357971191406,0.0025341513101011515,0.07335251569747925,0.12781010841836735,2219.7578125,7.2555999755859375,1746.5750732421875,0.5586279630661011,0.001825956511311233,0.43954601883888245,0.44137197732925415,37,3188,532,0,0.5945945945945946,0.0005027077668349977,0.9852572145545797,0.07177295889221488,0.03889740630984306,0.1258888840675354,0.05189651623368263,0.05732565373182297,0.6442462943837549,0.5515436568822863,-0.09270263750146857,other,False,False,False
144k,flickr,14414061986,116,2522.27197265625,0.050268493592739105,0.21964973211288452,0.7664819834183674,0.16131218112244897,0.09697695821523666,436.0366516113281,0.008690143935382366,0.13742202520370483,0.23351801658163265,947.1144409179688,24.754276275634766,1550.4033203125,0.37550053000450134,0.009814277291297913,0.6146852374076843,0.624499499797821,1429,2592,0,0,1.0,0.0371564523258535,0.8040123456790124,0.05418757638004108,0.12927593290805817,0.06073465943336487,0.20612171292304993,0.036538295447826385,0.7911610976292701,0.7629631481574078,-0.02819794947186227,other,False,False,False
144k,flickr,14566072101,117,3048.87158203125,0.06076354533433914,0.22893720865249634,0.6789102359693877,0.29846938775510207,0.10432708263397217,1088.5032958984375,0.021693704649806023,0.2470211535692215,0.32108976403061223,2604.660888671875,6.415438652038574,437.7955627441406,0.854303240776062,0.0021042011212557554,0.14359265565872192,0.14569684863090515,2973,2205,0,1897,0.7847292297342752,0.06848671657126082,0.4684807256235828,0.030324379862028475,0.02164251171052456,0.06088705360889435,0.020540876314044,0.1031813845038414,0.6415034457743924,0.7052240045166218,0.06372055874222937,other,False,False,False
144k,flickr,14648401332,118,2169.003662109375,0.0432279109954834,0.1742684245109558,0.6996771364795918,0.1552734375,0.07428708672523499,557.4222412109375,0.011109340004622936,0.1295330822467804,0.30032286352040816,1479.6396484375,7.810500144958496,681.5533447265625,0.682174801826477,0.0036009622272104025,0.31422415375709534,0.3178251087665558,299,5898,0,0,1.0,0.00851682000740593,0.5096642929806714,0.085623949639673,0.060183215886354446,0.019377201795578003,0.10942497104406357,0.06709159165620804,0.8602168080632296,0.6594765971484075,-0.2007402109148222,C_aud_better,False,True,False
144k,flickr,14652810592,119,2774.634765625,0.05529804527759552,0.18614336848258972,0.8674665178571429,0.14732142857142858,0.10611691325902939,123.7846908569336,0.002467009937390685,0.07586061954498291,0.13253348214285715,1847.652099609375,15.345481872558594,911.6372680664062,0.6659082174301147,0.005530631169676781,0.3285611867904663,0.33409181237220764,0,917,548,1371,0.0,0.0,1.0,0.02106786748150531,,0.09471684694290161,0.06287283450365067,0.055931396782398224,0.7376002148145306,0.7359018672277116,-0.0016983475868190823,other,False,False,False
144k,flickr,14678892718,120,6273.18994140625,0.1250237226486206,0.2989705204963684,0.9281130420918368,0.6724728954081632,0.23173074424266815,220.77627563476562,0.004400037229061127,0.16303670406341553,0.07188695790816327,1558.3712158203125,27.970001220703125,4686.8486328125,0.2484176605939865,0.0044586570002138615,0.747123658657074,0.7515823245048523,5053,856,129,0,0.9152978428656244,0.09931499495372458,1.0,0.01838132663359746,0.09573408216238022,0.1387326568365097,0.05824831873178482,0.11229603737592697,0.5945121951219512,0.7660798447463266,0.17156764962437543,A_ogl_help,False,False,True
144k,flickr,14680986811,121,5184.26708984375,0.10332164913415909,0.23402220010757446,0.9416653380102041,0.5442841198979592,0.1594790816307068,55.588905334472656,0.0011078784009441733,0.06675323843955994,0.05833466198979592,3085.066162109375,30.232688903808594,2068.968017578125,0.5950824022293091,0.005831622518599033,0.3990859091281891,0.40491753816604614,1704,2541,0,235,1.0,0.03606425532815509,1.0,0.05377891595589324,0.07114280015230179,0.0726301446557045,0.11358020454645157,0.09442321956157684,0.6427138806279826,0.6237606515017348,-0.01895322912624786,other,False,False,False
144k,flickr,14742398172,122,1544.50439453125,0.030781736597418785,0.15887263417243958,0.7499402104591837,0.05193718112244898,0.056366704404354095,287.67340087890625,0.005733286961913109,0.1705312877893448,0.2500597895408163,545.528076171875,8.752772331237793,990.223388671875,0.35320591926574707,0.005667042452841997,0.6411269307136536,0.6467939615249634,133,3555,0,16,1.0,0.0035345079592867205,0.6511954992967651,0.06152169868984028,0.02853807806968689,0.011972406879067421,0.01560584083199501,0.011974980123341084,0.8159907711420712,0.7063250057953958,-0.10966576534667538,C_aud_better,False,True,False
