scale,dataset,sample_id,sample_index,positive_excess_total_mass,positive_excess_mean,positive_excess_max,positive_excess_area_gt0,positive_excess_area_ge_0p1,positive_excess_aud_mass_ratio,query_excess_total_mass,query_excess_mean,query_excess_max,query_excess_area_gt0,excess_gt_mass,excess_nearfp_mass,excess_bg_mass,excess_gt_ratio,excess_nearfp_ratio,excess_bg_ratio,excess_fp_ratio,removefp_count,removetp_count,addfp_count,addtp_count,overlap_removefp_excess,excess_precision_removefp,overlap_removetp_excess,excess_precision_removetp,excess_mean_removefp,excess_mean_removetp,excess_mean_retainedfp,excess_mean_retaintp,aud_iou,ogl_iou,ogl_minus_aud_iou,group,auto_taxonomy,delta_iou,aud_precision,aud_coverage,aud_area,groupA,aud_better,ogl_help
144k,vggss,ZOkDV5Z3Nn8_000012,3201,2886.3037109375,0.057523589581251144,0.18931491672992706,0.6385323660714286,0.28194754464285715,0.11572417616844177,681.42138671875,0.013580624014139175,0.10824650526046753,0.36146763392857145,3.141164779663086e-05,0.1360006332397461,2886.167724609375,1.0883001166916983e-08,4.711930887424387e-05,0.9999529123306274,1.0,3541,0,131,0,0.08359220559164078,0.009238740285277318,0.0,0.0,0.0010694375960156322,,0.006810876075178385,1.0067835454208307e-08,0.1840165143025656,0.2303433001107419,0.046326785808176285,B_close,OVER,0.0463267858081763,0.1840165143025656,1.0,0.3379105548469387,False,False,False
144k,vggss,ZP0aFBkk3WE_000092,3202,3806.6728515625,0.07586640864610672,0.3186075687408447,0.8778300382653061,0.3129982461734694,0.1210670918226242,86.14310455322266,0.001716818893328309,0.05340033769607544,0.12216996173469388,228.80703735351562,14.086490631103516,3563.779296875,0.060106828808784485,0.0037004731129854918,0.9361926913261414,0.9398931264877319,7812,61,0,0,0.9636456733230927,0.1709122281251419,1.0,0.001384915769876947,0.07148377597332001,0.043479111045598984,0.05088723450899124,0.018977494910359383,0.4420252417152557,0.617909364305714,0.17588412259045827,A_ogl_help,OVER,0.1758841225904582,0.4420252417152557,1.0,0.5400589923469388,True,False,True
144k,vggss,ZPO1zpDqQ8I_000080,3203,5525.94775390625,0.11013129353523254,0.24671383202075958,0.9251235650510204,0.5737205038265306,0.2140466272830963,56.16337966918945,0.0011193276150152087,0.03732496500015259,0.0748764349489796,989.1619262695312,27.992847442626953,4508.79248046875,0.17900311946868896,0.0050657098181545734,0.8159310817718506,0.8209967613220215,2141,3055,562,0,1.0,0.046123354660807,0.9803600654664485,0.0645209935586721,0.1570044606924057,0.09969542175531387,0.06812002509832382,0.09552380442619324,0.3824433762071803,0.2685013015991074,-0.11394207460807287,C_aud_better,OVER,-0.1139420746080728,0.4077853712596971,0.8602181673049927,0.4316007653061224,False,True,False
144k,vggss,ZPXK1-_fYy0_000259,3204,3224.64208984375,0.0642666220664978,0.19515162706375122,0.8367346938775511,0.26719945790816324,0.12111786752939224,233.29942321777344,0.0046496219001710415,0.11267238855361938,0.16326530612244897,19.65915870666504,5.63085412979126,3199.352294921875,0.006096539553254843,0.001746195019222796,0.9921573400497437,0.9939035177230835,483,0,4624,0,0.6252587991718427,0.0071932164634146345,0.0,0.0,0.0941806361079216,,0.05503586679697037,0.009727440774440765,0.096265599695151,0.0804058086333797,-0.015859791061771294,B_close,OVER,-0.0158597910617712,0.096265599695151,1.0,0.4184072066326531,False,False,False
144k,vggss,ZPeG32vKQ3w_000030,3205,4430.62939453125,0.08830176293849945,0.32487449049949646,0.7762675382653061,0.36868223852040816,0.1825719177722931,505.4980163574219,0.010074498131871223,0.14394986629486084,0.22373246173469388,343.868408203125,9.333311080932617,4077.427978515625,0.07761164009571075,0.002106542931869626,0.9202818870544434,0.9223884344100952,1481,1109,4,0,0.012829169480081027,0.0004878048780487805,0.5707844905320109,0.01625160462130937,0.000906407309230417,0.03695860877633095,0.040672946721315384,0.011188648641109467,0.7333997757568207,0.7316320230500103,-0.0017677527068103993,B_close,GOOD,-0.0017677527068103,0.8682890855457227,0.8252032399177551,0.2702487244897959,False,False,False
144k,vggss,ZS4Chf9yh8s_000020,3206,5111.9169921875,0.10187972337007523,0.35157445073127747,0.8300980548469388,0.4662986288265306,0.2033756673336029,419.2899475097656,0.008356384932994843,0.12955492734909058,0.16990194515306123,643.008544921875,48.60356903076172,4420.30517578125,0.1257861852645874,0.009507894515991211,0.8647059798240662,0.8742138743400574,1216,0,661,0,0.7837171052631579,0.022880603106768146,0.0,0.0,0.12331636250019073,,0.06275085359811783,0.27920475602149963,0.129892836999436,0.1340902474526928,0.004197410453256806,B_close,OVER,0.0041974104532568,0.129892836999436,1.0,0.3533561862244898,False,False,False
144k,vggss,ZSqKAFe326w_000063,3207,5881.65966796875,0.11722058057785034,0.32999491691589355,0.9714405293367347,0.5209462691326531,0.21243251860141754,23.314701080322266,0.00046465842751786113,0.0660480260848999,0.028559470663265307,5471.5634765625,14.15975284576416,395.93634033203125,0.9302754402160645,0.0024074416141957045,0.06731711328029633,0.06972455233335495,178,3643,0,203,1.0,0.003651806413228566,1.0,0.0747389368729869,0.08051635324954987,0.12888339161872864,0.08605685830116272,0.059928204864263535,0.4172888015717092,0.3435308555399719,-0.0737579460317373,transition,GOOD,-0.0737579460317373,0.9367832990296971,0.4293800592422485,0.4066884566326531,False,False,False
144k,vggss,ZT3jQW3tvt0_000015,3208,736.2190551757812,0.014672732912003994,0.11233291029930115,0.31425382653061223,0.01620296556122449,0.0293318722397089,2380.807373046875,0.047449126839637756,0.1813584566116333,0.6857461734693877,86.93500518798828,0.0,649.2840576171875,0.11808306723833084,0.0,0.8819169402122498,0.8819169402122498,1881,308,4,705,0.0,0.0,0.09740259740259741,0.001902587519025875,0.0,0.0019648896995931864,0.0,0.0008088731556199491,0.4962390729823134,0.5547143234439651,0.058475250461651695,transition,GOOD,0.0584752504616516,0.7050023105360443,0.626282811164856,0.3450255102040816,False,False,False
144k,vggss,ZUp2sBZvw5Q_000082,3209,3117.977294921875,0.0621408112347126,0.19001324474811554,0.8085738201530612,0.2547632334183674,0.11131048947572708,342.0982971191406,0.00681796669960022,0.1334107518196106,0.19142617984693877,328.0383605957031,3.853464126586914,2786.08544921875,0.10520870983600616,0.001235885894857347,0.8935554027557373,0.894791305065155,7785,389,307,0,0.9500321130378934,0.18229770032782036,1.0,0.009588129452071676,0.08317657560110092,0.0775039866566658,0.02641330286860466,0.0281817689538002,0.3635080728842402,0.5037014745711706,0.14019340168693045,A_ogl_help,OVER,0.1401934016869304,0.3779724655819774,0.9047520756721495,0.4617944834183674,True,False,True
144k,vggss,ZVKgp2DGpcI_000010,3210,1915.6712646484375,0.03817903622984886,0.22785480320453644,0.6411431760204082,0.09516501913265306,0.06083732470870018,632.8405151367188,0.012612414546310902,0.11200094223022461,0.35885682397959184,39.88185501098633,1.3213582038879395,1874.4681396484375,0.020818736404180527,0.0006897625280544162,0.9784915447235107,0.9791813492774963,6852,30,0,0,0.6209865732632808,0.13226608641591545,0.0,0.0,0.021474286913871765,0.0,0.011278865858912468,0.005148038733750582,0.2897864888027723,0.3876407305479109,0.09785424174513857,transition,OVER,0.0978542417451386,0.2897864888027723,1.0,0.5348573022959183,False,False,False
144k,vggss,ZVKgp2DGpcI_000021,3211,4625.3154296875,0.09218183159828186,0.24104544520378113,0.7977319834183674,0.5111208545918368,0.16251122951507568,335.0781555175781,0.006678056437522173,0.09983944892883301,0.20226801658163265,114.93716430664062,11.259263038635254,4499.119140625,0.024849584326148033,0.002434269292280078,0.9727161526679993,0.975150465965271,7581,87,42,145,0.8380160928637382,0.15871786544082744,0.8620689655172413,0.0018737352287206135,0.1338338851928711,0.04344518855214119,0.09826137125492096,0.01315490435808897,0.3095331811383138,0.4433872502378687,0.13385406909955488,A_ogl_help,OVER,0.1338540690995548,0.3214125148158744,0.8933318257331848,0.4876235650510204,True,False,True
144k,vggss,ZXDg02kHzPA_000149,3212,3399.563720703125,0.06775278598070145,0.20754678547382355,0.7706273915816326,0.3481943558673469,0.11911997944116592,332.9659118652344,0.006635959725826979,0.09415662288665771,0.22937260841836735,866.2003784179688,18.565937042236328,2514.797607421875,0.2547975182533264,0.005461270455271006,0.7397412657737732,0.7452025413513184,433,622,5,226,1.0,0.011198179326040293,0.9308681672025724,0.014974008844751339,0.0847226232290268,0.022282518446445465,0.06440645456314087,0.02193799428641796,0.8230383399752645,0.821513249651325,-0.0015250903239395486,B_close,GOOD,-0.0015250903239395,0.9149131181974413,0.8912574648857117,0.5218630420918368,False,False,False
144k,vggss,ZXbnWlzc0ro_000540,3213,2796.1875,0.05572758987545967,0.1289430856704712,0.9640465561224489,0.05042251275510204,0.09019935876131058,23.28094482421875,0.00046398566337302327,0.02927982807159424,0.03595344387755102,2023.194580078125,17.766021728515625,755.22705078125,0.7235546708106995,0.006353659089654684,0.270091712474823,0.2764453589916229,45,954,138,816,1.0,0.0009302902505581741,1.0,0.01972215331183329,0.08479571342468262,0.06528103351593018,0.07955965399742126,0.05142342299222946,0.7286295067936236,0.723139724126891,-0.005489782666732612,B_close,GOOD,-0.0054897826667326,0.9660968863039932,0.7477492094039917,0.5619818239795918,False,False,False
144k,vggss,ZXsQAXx_ao0_000050,3214,2318.54248046875,0.04620819538831711,0.16794127225875854,0.8082150829081632,0.08978396045918367,0.08644559234380722,256.3273010253906,0.00510856369510293,0.09753721952438354,0.19178491709183673,78.64690399169922,4.612058639526367,2235.283203125,0.03392083942890167,0.001989206066355109,0.9640898108482361,0.96607905626297,2841,428,723,0,0.4649771207321366,0.03257465538924371,1.0,0.010554089709762533,0.013182816095650196,0.04815748706459999,0.03664947301149368,0.05353828892111778,0.069645324735145,0.05532870559412,-0.014316619141024993,B_close,OVER,-0.014316619141025,0.069645324735145,1.0,0.4326769770408163,False,False,False
144k,vggss,ZZhkohnlobs_000382,3215,3501.262451171875,0.06977962702512741,0.29317229986190796,0.8408203125,0.26819595025510207,0.1295383721590042,156.73919677734375,0.0031237881630659103,0.06879812479019165,0.1591796875,230.76947021484375,11.29277515411377,3259.2001953125,0.06591036170721054,0.003225343767553568,0.9308642745018005,0.9340896010398865,2417,248,128,0,0.8580885395117914,0.04915973357984309,0.8951612903225806,0.005262035127639906,0.05311290919780731,0.0903174951672554,0.019754361361265182,0.018712811172008514,0.5759688665477541,0.6419935849987664,0.06602471845101221,transition,OVER,0.0660247184510122,0.5786587021449905,0.9919940233230592,0.367008131377551,False,False,False
144k,vggss,ZZoM-leT_0U_000041,3216,1225.64013671875,0.024426819756627083,0.1365179419517517,0.5652901785714286,0.05668048469387755,0.04163476079702377,862.30712890625,0.017185648903250694,0.1485438346862793,0.43470982142857145,135.0399169921875,1.6255772113800049,1088.974609375,0.11017908900976181,0.0013263087021186948,0.8884945511817932,0.88982093334198,4078,521,23,0,0.13634134379597843,0.019602312790861654,0.0,0.0,0.005948955193161964,0.0,0.016817297786474228,0.015176435001194477,0.3682893450635386,0.4134758364312267,0.0451864913676881,B_close,OVER,0.0451864913676881,0.3683757675309945,0.9993634223937988,0.5095862563775511,False,False,False
144k,vggss,Za8bwlW9dNE_000089,3217,1968.853515625,0.03923894837498665,0.17236609756946564,0.6226482780612245,0.1474609375,0.0837615355849266,900.5199584960938,0.017947224900126457,0.15104418992996216,0.37735172193877553,58.113101959228516,0.841865599155426,1909.898681640625,0.02951621450483799,0.0004275917890481651,0.9700562357902527,0.9704838991165161,2657,6,135,0,0.04102371095220173,0.003488893156648102,0.0,0.0,0.0015234281308948994,0.0,0.006433799397200346,0.01617397740483284,0.2745442062705012,0.3393784830452441,0.0648342767747429,transition,OVER,0.0648342767747429,0.2745442062705012,1.0,0.2612603635204081,False,False,False
144k,vggss,ZaVSw-V89HE_000040,3218,4224.29248046875,0.0841895043849945,0.3084648847579956,0.8416573660714286,0.37794961734693877,0.13928385078907013,244.95111083984375,0.004881838336586952,0.11021500080823898,0.15834263392857142,2632.421875,22.23639678955078,1569.6336669921875,0.6231628060340881,0.005263933911919594,0.37157315015792847,0.3768371045589447,979,548,630,2803,1.0,0.023182022684757643,0.885036496350365,0.011484454547607208,0.061297737061977386,0.040600087493658066,0.11484858393669128,0.06438588351011276,0.550221021611002,0.6108345099204875,0.06061348830948554,transition,GOOD,0.0606134883094855,0.7737869107235366,0.6556921005249023,0.5770687181122449,False,False,False
144k,vggss,ZahBai58_Ec_000330,3219,2881.787353515625,0.05743357911705971,0.19750291109085083,0.8533362563775511,0.1931202168367347,0.09689557552337646,171.3852081298828,0.003415680956095457,0.07038062810897827,0.14666374362244897,149.76300048828125,9.900754928588867,2722.12353515625,0.05196879059076309,0.0034356298856437206,0.9445955753326416,0.9480311274528503,2250,0,1023,132,0.6915555555555556,0.03634070579442745,0.0,0.0,0.05191569775342941,,0.05886903777718544,0.028560208156704903,0.1607279344858962,0.1732703444071929,0.01254240992129671,B_close,OVER,0.0125424099212966,0.1622873102789313,0.9435897469520568,0.5423110650510204,False,False,False
144k,vggss,ZdYth-f68M0_000192,3220,1425.4124755859375,0.028408251702785492,0.16427430510520935,0.5591717155612245,0.06170280612244898,0.05084577202796936,1204.5496826171875,0.024006491526961327,0.16206875443458557,0.44082828443877553,0.0,0.4299026429653168,1424.982666015625,0.0,0.00030159877496771514,0.9996984601020813,1.0000001192092896,1772,0,6851,29,0.16252821670428894,0.010264818048971737,0.0,0.0,0.0036529982462525368,,0.03592149540781975,0.0,0.0479470928630476,0.0399582914385729,-0.007988801424474702,B_close,OVER,-0.0079888014244747,0.0480264973778636,0.9666666388511658,0.433235012755102,False,False,False
144k,vggss,ZeFA4i5ZaBU_000112,3221,3995.259033203125,0.07962489873170853,0.23524074256420135,0.8083147321428571,0.39620535714285715,0.15325896441936493,610.3178100585938,0.012163540348410606,0.17913830280303955,0.19168526785714285,974.5783081054688,11.968221664428711,3008.712890625,0.24393369257450104,0.0029956060461699963,0.7530707716941833,0.7560663819313049,185,134,3653,1534,0.42162162162162165,0.0019231717540312639,1.0,0.003303910449233197,0.0686488002538681,0.18953043222427368,0.023751791566610336,0.08171086013317108,0.388689765033851,0.39089828493802,0.002208519904168982,B_close,OVER,0.0022085199041689,0.4414791360398055,0.7647404670715332,0.3524792729591837,False,False,False
144k,vggss,ZedCPKaacjU_000326,3222,2706.41064453125,0.053938351571559906,0.21372784674167633,0.8340043048469388,0.17167570153061223,0.10812535136938095,224.0666961669922,0.004465614911168814,0.09896364063024521,0.16599569515306123,1353.7900390625,21.957643508911133,1330.662841796875,0.5002160668373108,0.008113197050988674,0.491670697927475,0.4997839033603668,328,1300,0,311,1.0,0.007838076803594045,0.6184615384615385,0.019212846799053697,0.09486887603998184,0.036660946905612946,0.07626526057720184,0.021681969985365868,0.5266537397882959,0.5004336513443192,-0.02622008844397672,B_close,GOOD,-0.0262200884439767,0.915510858153285,0.5535582900047302,0.3606704400510204,False,False,False
144k,vggss,ZfSlWX1C8yY_000030,3223,2926.68310546875,0.05832834541797638,0.20785415172576904,0.7562978316326531,0.2101203762755102,0.12264056503772736,626.4728393554688,0.012485507875680923,0.1664430797100067,0.24370216836734693,261.00201416015625,12.301324844360352,2653.379638671875,0.08918014168739319,0.004203162621706724,0.9066166281700134,0.9108197689056396,470,553,1402,169,1.0,0.012385369452935596,0.019891500904159132,0.0002898703488984927,0.05780734866857529,0.0001768036454450339,0.047402188181877136,0.016869165003299713,0.2996976962368393,0.2667263147430162,-0.03297138149382306,B_close,OVER,-0.0329713814938231,0.5699841395717684,0.3872575461864471,0.2010522959183673,False,False,False
144k,vggss,Zfn6CE4-jww_000245,3224,2164.467041015625,0.04313749819993973,0.2192896008491516,0.6232661033163265,0.1608936543367347,0.0723327174782753,1467.1956787109375,0.029240984469652176,0.16710543632507324,0.37673389668367346,1141.20166015625,10.816324234008789,1012.4492797851562,0.5272437334060669,0.004997222684323788,0.4677591621875763,0.47275638580322266,2173,1927,252,644,0.29590427979751494,0.02056086720173952,0.9512195121951219,0.058612860934352314,0.021074386313557625,0.08526283502578735,0.008817230351269245,0.03113488480448723,0.7423352435530086,0.7478364552482788,0.005501211695270181,B_close,GOOD,0.0055012116952701,0.8365353567969003,0.8682865500450134,0.493781887755102,False,False,False
144k,vggss,ZggvCXDeTPo_000355,3225,724.14208984375,0.014432040974497795,0.16651542484760284,0.39602598852040816,0.015027104591836735,0.023475363850593567,1551.3055419921875,0.030917281284928322,0.1570836901664734,0.6039740114795918,77.65279388427734,4.425131797790527,642.064208984375,0.10723419487476349,0.006110860966145992,0.8866550326347351,0.8927658200263977,8371,935,765,3,0.5404372237486561,0.22766846157717277,0.9679144385026738,0.045543757234160334,0.019852185621857643,0.02390177920460701,0.0008395347977057099,0.003275961149483919,0.3703146506193784,0.4500528876665961,0.07973823704721772,transition,OVER,0.0797382370472177,0.3781954887218045,0.9467266798019408,0.6096540178571429,False,False,False
144k,vggss,Zgogkej7gHg_000274,3226,3174.064208984375,0.06325861066579819,0.30951857566833496,0.5437858737244898,0.287109375,0.12538190186023712,2398.713134765625,0.04780598729848862,0.25816860795021057,0.4562141262755102,334.2223205566406,23.020477294921875,2816.8212890625,0.10529790818691254,0.0072526815347373486,0.8874493837356567,0.8947020769119263,4662,591,772,0,0.9716859716859717,0.16602528862012095,0.9932318104906938,0.021513652189847902,0.17051953077316284,0.1390686333179474,0.07726363837718964,0.09377380460500717,0.140655616162686,0.1377309411058494,-0.0029246750568365787,B_close,OVER,-0.0029246750568366,0.1448516579406631,0.8292226195335388,0.3654336734693877,False,False,False
144k,vggss,Zhu5ogju62A_000001,3227,1211.390869140625,0.024142835289239883,0.136143296957016,0.5375079719387755,0.028360172193877552,0.05094556882977486,1168.4234619140625,0.023286500945687294,0.15104776620864868,0.46249202806122447,152.11972045898438,1.0185757875442505,1058.2525634765625,0.12557442486286163,0.000840831664390862,0.8735847473144531,0.8744255304336548,625,227,109,170,0.0,0.0,0.4801762114537445,0.0040415276232851315,0.0,0.010741300880908966,2.677662814676296e-05,0.007754921913146973,0.7397530864197531,0.75808910723361,0.01833602081385688,B_close,GOOD,0.0183360208138568,0.8286926055688734,0.8732996582984924,0.3242386798469387,False,False,False
144k,vggss,ZkNXSaL8GWQ_000003,3228,2003.915771484375,0.039937734603881836,0.1978907287120819,0.5610650510204082,0.14897560586734693,0.06790315359830856,1858.40966796875,0.037037819623947144,0.45873039960861206,0.43893494897959184,1843.4932861328125,1.5466278791427612,158.87600708007812,0.919945478439331,0.0007718028500676155,0.07928277552127838,0.08005458116531372,585,3560,0,967,0.0,0.0,0.250561797752809,0.03168513782324524,0.0,0.010843071155250072,0.0,0.03657913580536842,0.6259989883662115,0.568835836221281,-0.05716315214493051,transition,GOOD,-0.0571631521449305,0.9711617687448504,0.6378559470176697,0.5079520089285714,False,False,False
144k,vggss,ZkUT6D-H7mk_000006,3229,6804.4951171875,0.13561254739761353,0.3105461895465851,0.9149792729591837,0.6589803890306123,0.1860095113515854,133.0091094970703,0.0026508511509746313,0.05800074338912964,0.08502072704081633,5727.69873046875,39.46891403198242,1037.328369140625,0.8417521715164185,0.005800417624413967,0.15244752168655396,0.1582479327917099,2222,8062,0,0,1.0,0.04839904160313657,0.9039940461423964,0.15874537137878458,0.12479085475206375,0.15731051564216614,0.06641123443841934,0.1205369234085083,0.823501662323659,0.6761479169622169,-0.14735374536144208,C_aud_better,GOOD,-0.147353745361442,0.9357753669432036,0.8728333115577698,0.7807517538265306,False,True,False
144k,vggss,Zl29n4sL8_A_000037,3230,1475.372314453125,0.029403943568468094,0.18147611618041992,0.46255181760204084,0.10546875,0.05391276627779007,1278.5294189453125,0.02548089623451233,0.1341060996055603,0.5374481823979592,969.315673828125,3.0530593395233154,503.003662109375,0.6569973230361938,0.002069348469376564,0.3409333825111389,0.3430027365684509,147,1269,84,3205,0.20408163265306123,0.0012926020078417855,0.3947990543735225,0.021586453530957818,0.0033024463336914778,0.01316930167376995,0.017933644354343414,0.01151657197624445,0.636529442417926,0.6938426288465442,0.05731318642861827,transition,GOOD,0.0573131864286182,0.9679080824088748,0.6502528786659241,0.4527264030612244,False,False,False
144k,vggss,ZlOdV1o8SpY_000004,3231,2168.519287109375,0.043218258768320084,0.1886352002620697,0.6704400510204082,0.16491948341836735,0.07986798137426376,582.844482421875,0.011616000905632973,0.10764932632446289,0.32955994897959184,1462.561279296875,0.6013357639312744,705.3570556640625,0.6744515895843506,0.000277302460744977,0.32527127861976624,0.32554858922958374,99,233,257,2038,0.0,0.0,0.33476394849785407,0.002318668252080856,0.0,0.010395935736596584,2.4219494321187085e-07,0.023896483704447746,0.5015818934047214,0.5538298516500152,0.052247958245293824,transition,GOOD,0.0522479582452938,0.8549206678419579,0.5482476353645325,0.3843670280612244,False,False,False
144k,vggss,ZlcjYfd0rYM_000012,3232,5813.236328125,0.11585690826177597,0.30704784393310547,0.9812260841836735,0.5520966198979592,0.22544780373573303,13.404024124145508,0.00026714015984907746,0.0460885614156723,0.01877391581632653,1119.111083984375,22.027751922607422,4672.09716796875,0.19251085817813873,0.003789240727201104,0.8036998510360718,0.8074890971183777,348,10,3644,591,1.0,0.007068286143721818,1.0,0.00020311167079660396,0.15437684953212738,0.07751953601837158,0.12240681052207947,0.07265207171440125,0.6052757793764988,0.546715812142798,-0.05855996723370083,transition,GOOD,-0.0585599672337008,0.6797371539373047,0.8467525243759155,0.3700175382653061,False,False,False
144k,vggss,ZmgkpmzvL6c_000030,3233,381.8826599121094,0.007610863074660301,0.0873178243637085,0.25119579081632654,0.0,0.016729746013879776,1734.84716796875,0.034575238823890686,0.15636372566223145,0.7488042091836735,1.6733859777450562,0.0,380.20928955078125,0.004381937440484762,0.0,0.9956181049346924,0.9956181049346924,439,158,2040,409,0.009111617312072893,0.00031735956839098697,0.0,0.0,1.8964867649629014e-06,0.0,0.011686703190207481,0.00010378341539762914,0.4235835490365257,0.4010850100073738,-0.022498539029151887,B_close,OVER,-0.0224985390291518,0.4644005801854071,0.8281601667404175,0.3160275829081632,False,False,False
144k,vggss,ZnEEAfLC9Sg_000170,3234,529.3117065429688,0.010549101047217846,0.08468742668628693,0.34396922831632654,0.0,0.02074768766760826,2016.3836669921875,0.04018621891736984,0.15582633018493652,0.6560108418367347,24.188283920288086,0.7067456245422363,504.41668701171875,0.045697618275880814,0.0013352163368836045,0.9529671669006348,0.9543024301528931,6166,241,0,0,0.10217320791436912,0.036502694246480095,0.7468879668049793,0.010429341213280027,0.0015851130010560155,0.021342044696211815,0.0008097265963442624,0.0032966677099466324,0.2883841288096607,0.3929397360903278,0.1045556072806671,A_ogl_help,OVER,0.1045556072806671,0.2883841288096607,1.0,0.4158960459183674,True,False,True
144k,vggss,ZnZtPgz8Sfw_000030,3235,3290.51953125,0.06557954847812653,0.2046974003314972,0.8769929846938775,0.22939253826530612,0.17177866399288177,133.76739501953125,0.0026659637223929167,0.0805126428604126,0.12300701530612244,1074.052490234375,15.793758392333984,2200.67333984375,0.32640817761421204,0.0047997767105698586,0.6687920689582825,0.6735917925834656,191,550,612,604,1.0,0.004340514498681938,1.0,0.01249886373966003,0.10292305052280426,0.07694811373949051,0.050846077501773834,0.05717009678483009,0.3843153477926836,0.3780994118325452,-0.006215935960138419,B_close,GOOD,-0.0062159359601384,0.6816561844863732,0.468380868434906,0.1901307397959183,False,False,False
144k,vggss,ZnzUnrS1MEs_000023,3236,774.1082763671875,0.015427859500050545,0.1534644067287445,0.3762157206632653,0.03521603954081633,0.03954977169632912,1973.406005859375,0.03932967782020569,0.1854289174079895,0.6237842793367347,22.5677547454834,0.9766528606414795,750.5639038085938,0.02915322780609131,0.0012616489548236132,0.9695851802825928,0.9708467721939087,1422,0,259,0,0.22855133614627285,0.01721671875827727,0.0,0.0,0.0027365058194845915,,0.0014015823835507035,0.012643000110983849,0.1475572455980821,0.1632522407170294,0.015694995118947314,B_close,OVER,0.0156949951189472,0.1475572455980821,1.0,0.2410913584183673,False,False,False
144k,vggss,ZoameGbMVt8_000110,3237,2976.88330078125,0.0593288280069828,0.15985479950904846,0.8229432397959183,0.23009008290816327,0.1206817552447319,222.68310546875,0.004438040312379599,0.10530942678451538,0.17705676020408162,95.58357238769531,8.800475120544434,2872.49951171875,0.0321086049079895,0.002956271404400468,0.9649351835250854,0.9678915143013,731,0,1064,6,0.6374829001367989,0.011285479027414511,0.0,0.0,0.03924650698900223,,0.022379213944077492,0.023659102618694305,0.2971854916155721,0.2904830569574621,-0.00670243465810999,B_close,OVER,-0.0067024346581099,0.2973172714507427,0.9985107779502868,0.2696707589285714,False,False,False
144k,vggss,Zook_bGHT3E_000030,3238,4945.20263671875,0.09855712950229645,0.22752012312412262,0.9452128507653061,0.49043367346938777,0.21265551447868347,48.418338775634766,0.0009649700950831175,0.054083824157714844,0.054787149234693876,1540.97705078125,9.584747314453125,3394.641357421875,0.31161049008369446,0.0019381910096853971,0.6864514350891113,0.6883895993232727,511,2499,66,0,0.9902152641878669,0.010669028190693064,1.0,0.05269150483901575,0.059682320803403854,0.1161646693944931,0.017045428976416588,0.04608965292572975,0.6155876632397889,0.510378741311646,-0.1052089219281429,C_aud_better,GOOD,-0.1052089219281429,0.8780632802695026,0.6731314659118652,0.3017179528061224,False,True,False
144k,vggss,Zoq9CxiFhDA_000025,3239,1901.2098388671875,0.03789082169532776,0.14585629105567932,0.6679288903061225,0.07112962372448979,0.06237289682030678,554.37451171875,0.011048599146306515,0.12083649635314941,0.33207110969387754,797.6077270507812,2.9228007793426514,1100.67919921875,0.4195263981819153,0.0015373373171314597,0.5789362192153931,0.5804735422134399,1592,1634,470,408,0.06846733668341709,0.0032523721429850213,0.7056303549571603,0.03440353285194247,0.0020338580943644047,0.03725346922874451,0.012212591245770454,0.03420371934771538,0.6801315171441992,0.6639938641751499,-0.016137652969049232,B_close,GOOD,-0.0161376529690492,0.7714437932871604,0.8517646789550781,0.5237165178571429,False,False,False
144k,vggss,Zpy_FG4-CcU_000065,3240,5339.30859375,0.10641160607337952,0.308943510055542,0.9375996492346939,0.5345782844387755,0.16541138291358948,76.53097534179688,0.0015252506127581,0.06408774852752686,0.062400350765306124,1158.332275390625,18.23212242126465,4162.744140625,0.21694424748420715,0.0034146972466260195,0.7796410322189331,0.7830557227134705,6871,1197,0,0,0.988356862174356,0.14435115315123817,0.9958228905597326,0.025337442873844193,0.1397494077682495,0.10756562650203705,0.09521225094795227,0.05843373015522957,0.4886921432228144,0.5707396719319563,0.08204752870914189,transition,OVER,0.0820475287091418,0.5080458330724438,0.9276853799819946,0.6365991709183674,False,False,False
144k,vggss,ZqFhbOL1WPA_000230,3241,6012.291015625,0.11982403695583344,0.2740355134010315,0.9688297193877551,0.5945073341836735,0.2437361180782318,41.87240982055664,0.0008345107198692858,0.07678812742233276,0.0311702806122449,1513.540771484375,26.32347869873047,4472.4267578125,0.25174111127853394,0.004378277342766523,0.7438806295394897,0.7482588291168213,877,456,211,968,1.0,0.018040812967991444,1.0,0.009380399901258949,0.0885363519191742,0.08391241729259491,0.10522258281707764,0.06341693550348282,0.6685817055502823,0.7180507467314351,0.049469041181152806,B_close,GOOD,0.0494690411811528,0.8950043469537885,0.7254838347434998,0.2980110012755102,False,False,False
144k,vggss,ZqZG_CV2qQU_000030,3242,1435.6187744140625,0.02861166186630726,0.1850205361843109,0.6441127232142857,0.06060666454081633,0.06624757498502731,682.5401611328125,0.013602920807898045,0.12091124057769775,0.3558872767857143,59.969078063964844,1.9697482585906982,1373.679931640625,0.04177228733897209,0.001372055266983807,0.9568556547164917,0.9582276940345764,783,144,34,0,0.5491698595146871,0.013304867106036697,0.9722222222222222,0.004331817197314273,0.032838787883520126,0.04207952320575714,0.010127502493560314,0.005647785495966673,0.7195411392405063,0.752754183836515,0.03321304459600871,B_close,GOOD,0.0332130445960087,0.7309330547295668,0.9787989854812622,0.2479870854591837,False,False,False
