sample_id,IoU_ORIGINAL_AUD,IoU_T2_CHUNK1,IoU_T2_CHUNK2,IoU_T2_RAW_MEAN,IoU_T2_RAW_GEO,IoU_T2_NORM_MEAN,IoU_T2_NORM_GEO,IoU_T4_CHUNK1,IoU_T4_CHUNK2,IoU_T4_CHUNK3,IoU_T4_CHUNK4,IoU_T4_RAW_MEAN,IoU_T4_RAW_GEO,IoU_T4_NORM_MEAN,IoU_T4_NORM_GEO,IoU_OGL_REFERENCE,original_pred_area,gt_area,is_over_expansion,T2_map_pearson,T2_map_spearman,T2_map_js_divergence,T4_map_pearson,T4_map_spearman,T4_map_js_divergence,delta_T2_RAW_MEAN,delta_T2_RAW_GEO,delta_T4_RAW_MEAN,delta_T4_RAW_GEO,delta_OGL
-79qo5MUYBk_000207,0.312241923730872,0.31237285562471534,0.3116178718048605,0.3126738420607087,0.3127022042149185,0.3127097886237866,0.3127097886237866,0.31159331578625205,0.3106537240098268,0.31577354836757543,0.3104533061689187,0.3128000724703325,0.3128000724703325,0.3127585686244904,0.31282469493777937,0.31863412590342516,29595,13625,True,0.9987015669476731,0.9972666926981648,1.5823965977579163e-06,0.9981817621207973,0.9965014197791572,3.0508298919214136e-06,0.0004319183298366891,0.0004602804840465047,0.0005581487394604734,0.0005581487394604734,0.006392202172553152
-7TanrCbmME_000030,0.3091935329570458,0.30967158003620376,0.31011697755295603,0.3091576260370134,0.3091576260370134,0.3091303515600077,0.3091500765696784,0.3078321269758837,0.3061740091583768,0.2970669652576903,0.3124644280022766,0.3051051051051051,0.3050954608673663,0.3051709969024591,0.30511474995258264,0.2839307741187904,29463,11592,True,0.9986755561887539,0.9984986731904788,7.382145854954845e-07,0.9978070300173645,0.9976109459793289,1.139862230614276e-06,-3.590692003241358e-05,-3.590692003241358e-05,-0.004088427851940746,-0.00409807208967955,-0.025262758838255406
-7sg--aJdrc_000049,0.39946166157427615,0.40045600077617155,0.39937313215248926,0.39978163290064295,0.39978163290064295,0.39978163290064295,0.3998010336544294,0.40002922410014125,0.4001544252485281,0.40007755319664584,0.39726829268292685,0.39983005583879583,0.3998543335761107,0.3998009370524118,0.3998883061383061,0.3603247573729064,38665,19046,True,0.9983122751294521,0.9972316298639722,9.317080080992462e-08,0.993717325007527,0.990443252662252,3.6606959676384247e-07,0.0003199713263667969,0.0003199713263667969,0.00036839426451967805,0.00039267200183457085,-0.03913690420136973
-7tYmeOmsRg_000058,0.12137356261208988,0.12069236821400472,0.12311725835362101,0.12183628084295245,0.12183628084295245,0.12181370602715795,0.12181370602715795,0.1219137437745046,0.11889629514803907,0.1248304670970542,0.12102347665523608,0.12164626893288573,0.12162697888310384,0.12161412224835495,0.12164305349968281,0.12094215924711854,37916,4602,True,0.9972966915351724,0.995325486696045,1.6490325706638824e-06,0.9964663018172315,0.9951910791649733,1.9239049028026087e-06,0.000462718230862566,0.000462718230862566,0.0002727063207958458,0.0002534162710139537,-0.0004314033649713417
-7tYmeOmsRg_000180,0.20510733543595483,0.2215628090999011,0.1877532013969732,0.2016302445366805,0.2016100805040252,0.20229792785108625,0.20267417311752287,0.20832902759119562,0.23691168693812797,0.19072847682119207,0.19331639257803135,0.2042967166599108,0.2042967166599108,0.20483641536273114,0.205180397944125,0.27155715571557154,19658,4032,True,0.9933824801799948,0.9900102797854792,2.4044821717612033e-06,0.991992476858492,0.9877009140243368,2.946836665120498e-06,-0.0034770908992743377,-0.003497254931929622,-0.0008106187760440198,-0.0008106187760440198,0.06644982027961671
-86gl1hp1Aw_000105,0.5758606034849129,0.5750573443207884,0.5775410185382485,0.5763764785975661,0.5763764785975661,0.5764010042125867,0.5764745935824326,0.5680426210252538,0.5797070412883331,0.5714888054981658,0.5803246391708424,0.5752080856123662,0.5752080856123662,0.5751592356687898,0.5752569438545825,0.6670052824055263,23510,13570,True,0.9985065407597634,0.9979006119663121,2.3103537956690545e-06,0.9987230205834529,0.9981969203143968,3.87772307873887e-06,0.0005158751126532746,0.0005158751126532746,-0.0006525178725466096,-0.0006525178725466096,0.0911446789206134
-8cgbhIR_pw_000030,0.31353276353276355,0.3045879936087651,0.3134470146772432,0.30902907193440177,0.3090146750524109,0.30925960462513985,0.3093461430836676,0.31481308411214953,0.3016168589335998,0.30793353615726654,0.313024615674809,0.3095371146502747,0.3095371146502747,0.3095371146502747,0.3097390493942218,0.38832666509767005,20855,6808,True,0.9988873091460206,0.9986839478695929,1.4465571247819899e-06,0.9962954077213366,0.9955642858470993,3.1184946255454098e-06,-0.004503691598361781,-0.004518088480352622,-0.0039956488824888226,-0.0039956488824888226,0.0747939015649065
-A3zsFeU_OI_000030,0.14834959518372431,0.14939839572192512,0.1477263175590485,0.14870418518829154,0.14870418518829154,0.14870418518829154,0.1487353718384296,0.14684973798594467,0.14992331288343558,0.15027193696201446,0.13996968165740273,0.1466825716753733,0.14665240993584472,0.14639353011207357,0.14645966814522754,0.1402000271530072,23968,3690,True,0.9958447907955598,0.9955326761708198,5.203950867127506e-06,0.9949223576251575,0.9946146674210489,1.0482987651158659e-05,0.00035459000456722345,0.00035459000456722345,-0.0016670235083510176,-0.0016971852478795957,-0.00814956803071712
-ANxUxvGASw_000010,0.06107448662574828,0.06209553158705701,0.06027294821461956,0.061197372916745756,0.061188081229834886,0.06116022309064006,0.06116486435211535,0.06364749082007344,0.06054460093896714,0.06081412457086807,0.060066326340500055,0.061302099178582294,0.06128112526135716,0.0612974370674576,0.0612089914945322,0.10212226797592651,26394,1612,True,0.9996362523524566,0.9993433687414833,2.2860252820380096e-06,0.998205233236016,0.9978773703936866,4.977615708759797e-06,0.00012288629099747872,0.00011359460408660871,0.0002276125528340167,0.00020663863560888007,0.04104778135017823
-ByoSbgzr4M_000000,0.600633985177248,0.565939957112223,0.6790508357149043,0.6149281698938164,0.6154807048851215,0.6202390509321203,0.6241862124319986,0.5484404325677005,0.5950807963574681,0.6887545141513396,0.6507071949398225,0.6178687720237299,0.6185378473616129,0.6220131954350927,0.628030303030303,0.3640562248995984,13530,22321,False,0.9891573759606341,0.9857756456741228,7.335838123523732e-06,0.990262164301767,0.986132117821748,5.463073890285951e-06,0.014294184716568403,0.014846719707873546,0.017234786846481942,0.017903862184364905,-0.2365777602776496
-CZ1LIc8aos_000020,0.3108935921952484,0.30902061855670104,0.3073373918615828,0.30795903297267796,0.3079293739967897,0.307919488940965,0.30796892056764913,0.30697346945306747,0.3147704525317494,0.31721674713936104,0.30595515294567954,0.3103704902119398,0.3103002070393375,0.31044080523011197,0.3105212042732276,0.4609447511113282,30853,9592,True,0.9974421021024376,0.9973320370709783,4.525017348179938e-06,0.9980989320997727,0.9982054203954132,3.5944788821542747e-06,-0.0029345592225704653,-0.0029642181984587124,-0.000523101983308627,-0.0005933851559109526,0.15005115891607979
-Cr0WQoFQQs_000045,0.2986236618935076,0.3088573619631902,0.29618053959645174,0.30270574971815106,0.3026346686704551,0.3024358192143427,0.30246421027927717,0.30314719856988287,0.3121034532861917,0.3052581714827096,0.28523371104815864,0.30172777075431945,0.3016995177676858,0.30133270984334815,0.3014454787856107,0.3849232423391673,21579,6444,True,0.9994353222323842,0.9992381802389054,2.5606103524650913e-06,0.9989103412499233,0.9985990803974851,4.556817199123657e-06,0.004082087824643477,0.00401100677694749,0.0031041088608118605,0.0030758558741781905,0.08629958044565972
-Cv3gOXEoxA_000040,0.3475189426308893,0.32225708554086724,0.3581891614925553,0.34151736341517364,0.34129089301503096,0.34368033883192156,0.3441478668751396,0.32495698868672124,0.3205174088654839,0.36412779397473277,0.3489863108646682,0.3380551301684533,0.33807206517578875,0.3402766297459635,0.3408814757538937,0.40861166408611665,17332,6321,True,0.9966545047637876,0.9974101315653164,1.9793695770897106e-05,0.9980425082515443,0.9981323728241785,1.2022310936308915e-05,-0.006001579215715647,-0.006228049615858322,-0.009463812462435994,-0.009446877455100533,0.06109272145522737
-D64b_8YJK4_000046,0.26690251572327045,0.26831581443136016,0.2658158471656749,0.2671230182147213,0.2671230182147213,0.2671230182147213,0.26711250983477575,0.26519293860334325,0.2683582325507865,0.26470702896573234,0.26606583072100315,0.2659511965845443,0.2659511965845443,0.2659928702941983,0.2659616137877007,0.3144100759399889,25440,6790,True,0.9999204827461364,0.999475651252301,1.5853593760674036e-07,0.9996550634388987,0.9981812482900229,2.7527024903509277e-06,0.00022050249145083578,0.00022050249145083578,-0.0009513191387261477,-0.0009513191387261477,0.047507560216718425
-E5o64ACjm0_000017,0.1834825738157851,0.18297666043354802,0.18567502021018592,0.18407645433052514,0.18407032498668088,0.18411937116973087,0.18402986069452776,0.18064786958651088,0.18755586112066003,0.1879043227283283,0.1845786090383435,0.18483998129217613,0.18483998129217613,0.1848051340330236,0.1847640704945992,0.22059157617338362,28973,6580,True,0.9947873734185485,0.9939484735713887,1.4108922641659018e-06,0.9955969010329472,0.9951945323228862,1.202131673054081e-06,0.0005938805147400472,0.000587751170895795,0.0013574074763910426,0.0013574074763910426,0.037109002357598536
-FoTxwPOz3U_000000,0.1798328902392708,0.16387882968327872,0.18742970559047303,0.17475132015227804,0.17464408443789886,0.17544400592007894,0.17569320076576297,0.16904917254878699,0.15458832457043742,0.19047942876572593,0.1796116504854369,0.17281553398058253,0.1727107337780473,0.17351041793590838,0.17384934684409717,0.17927792648690996,15787,2852,True,0.9956819104435864,0.9943899465291779,7.675468073354375e-06,0.9947510242481118,0.9923268174899792,1.0736953865429187e-05,-0.005081570086992754,-0.005188805801371932,-0.007017356258688268,-0.0071221564612234944,-0.000554963752360832
-GOaBCyC5Js_000087,0.356557116521518,0.35225774037555735,0.35502246977656815,0.3535009768702338,0.3535009768702338,0.35354554049795145,0.35354554049795145,0.3548427911684697,0.3475432182910961,0.35354554049795145,0.3526342260782095,0.3521692723048911,0.35214716223003517,0.3521913851563481,0.35221350078492936,0.41767815920768486,15731,5609,True,0.999870578592997,0.9997354349783646,1.8454765770652533e-06,0.9996906520199415,0.9993460912774833,3.3372399440615264e-06,-0.0030561396512842065,-0.0030561396512842065,-0.004387844216626913,-0.004409954291482832,0.06112104268616686
-GW1J75oAKU_000304,0.5647323822803818,0.553465265901132,0.5632630113514672,0.5601674318120443,0.5603024574669188,0.5601718036683865,0.5599416389721975,0.5714208198811688,0.5431317711585979,0.5674928912495305,0.5607986938251117,0.5635203805816845,0.5636014704292356,0.5631015464474964,0.5626284478096268,0.42691156462585034,21602,36750,False,0.9938560520684139,0.9918765788236419,7.697626410390983e-06,0.9954315013768138,0.9939391766077771,6.038882847735522e-06,-0.004564950468337492,-0.004429924813463049,-0.0012120016986972848,-0.0011309118511462213,-0.13782081765453147
