dataset,group,seed,sample_index,sample_id,mean_spearman,mean_top10_jaccard,mean_map_mae,matched_minus_wrong_abs_mean
flickr,C2,12345,217,5490101320,0.9882780612244897,0.9356060606060606,0.00028881793696200475,0.00023439830692950636
flickr,C2,12345,218,5601291878,0.9710714285714286,0.6346153846153846,0.0002983833401231095,0.0002574302488937974
flickr,C2,12345,219,5607310495,0.9913647959183672,0.9090909090909092,0.0002494231421223958,0.00013615247735287994
flickr,C2,12345,220,5697766486,0.9891326530612244,0.9090909090909092,0.0003393254228285514,0.00027204316575080156
flickr,C2,12345,221,5801923729,0.9894132653061223,0.9545454545454546,0.00020861522898485418,0.0001357314467895776
flickr,C2,12345,222,5873098388,0.984234693877551,0.7234848484848485,0.0003990658660768531,0.0003216584154870361
flickr,C2,12345,223,5906878321,0.9753698979591836,0.7074592074592074,0.000344698177286773,0.0002876495709642768
flickr,C2,12345,224,5991393107,0.9937117346938775,0.8181818181818182,0.0003776765861402964,0.0003388753975741565
flickr,C2,12345,225,6067281197,0.9783801020408162,0.7680652680652681,0.0003144911825074814,0.00015776342479512095
flickr,C2,12345,226,6098668510,0.9781505102040815,0.8068181818181819,0.00030698995396960527,0.00021192003623582423
flickr,C2,12345,227,6158154336,0.9894132653061224,0.7045454545454546,0.00045829904229321983,0.00041419986519031227
flickr,C2,12345,228,6185482260,0.9805994897959183,0.7491258741258742,0.0002610841147543397,0.0001677126419963315
flickr,C2,12345,229,6289328021,0.9897576530612244,0.821969696969697,0.00043251072202110663,0.00040005770279094577
flickr,C2,12345,230,6458319057,0.9700765306122447,0.7074592074592074,0.00035926702366850805,0.00026973732747137547
flickr,C2,12345,231,6669466181,0.9872704081632653,0.8181818181818182,0.0003460772586549865,0.0002603226457722485
flickr,C2,12345,232,6755812421,0.9931760204081631,0.8901515151515151,0.0002962942180602113,0.00013981733354739845
flickr,C2,12345,233,6897499873,0.9660714285714285,0.6237928737928737,0.0005013912414142396,0.0004535296175163239
flickr,C2,12345,234,7178293884,0.9911607142857142,0.8484848484848485,0.00019895528203051072,0.00014848307182546705
flickr,C2,12345,235,7387939334,0.9804846938775509,0.7680652680652681,0.00026987916135112755,0.00021969662338960916
flickr,C2,12345,236,7560517176,0.9921173469387754,0.8181818181818182,0.000276375079920399,0.00022318321862258017
flickr,C2,12345,237,7623513024,0.992984693877551,0.8636363636363638,0.0004202870804874692,0.0003598007024265826
flickr,C2,12345,238,7733838448,0.9797576530612244,0.7193639693639693,0.0002289616604684852,0.00013652733468916267
flickr,C2,12345,239,7740990330,0.9927423469387754,0.8030303030303031,0.0003195134031557245,0.0002311870630364865
flickr,C2,12345,240,7897462346,0.9758290816326529,0.8901515151515151,0.0003580102802516194,0.0003136739251203835
flickr,C2,12345,241,8250285374,0.9516198979591837,0.752039627039627,0.0004266216928954236,0.0004187969316262752
flickr,C2,12345,242,8294094053,0.986658163265306,0.821969696969697,0.00040197124690166675,0.0002870317839551717
flickr,C2,12345,243,8311669586,0.9924872448979591,0.9545454545454546,0.0003209236438124208,0.00022556452313438058
flickr,C2,12345,244,8396975855,0.9763010204081632,0.7424242424242424,0.00022205916138773318,0.00018064057803712785
flickr,C2,12345,245,9060997789,0.996798469387755,0.8863636363636365,0.0003307083898107521,0.00030999237787909806
flickr,C2,12345,246,9309351423,0.9913903061224489,0.8636363636363638,0.000279020658126683,0.00020604688324965537
flickr,C2,12345,247,9456627660,0.9887882653061224,0.7424242424242424,0.0003777220208576182,0.00031564818345941603
flickr,C2,12345,248,9636000842,0.9896811224489795,0.7642773892773893,0.00033485238782304805,0.0003090483951382339
flickr,C2,12345,249,9761803312,0.9778826530612245,0.8106060606060606,0.0003717170238815015,0.0003098169690929353
