sample_index,sample_id,IoU_AUD_FINE,IoU_IMG_L4,IoU_IMG_FINE,IoU_IMG_VALUE,IoU_IMG_VALUE_RES,IoU_IQR_OLD,IoU_IQR_FINE,IoU_IQR_VALUE,IoU_IQR_VALUE_RES,delta_IMG_VALUE_vs_IMG_FINE,delta_IMG_VALUE_RES_vs_IMG_FINE,delta_IQR_VALUE_vs_IQR_FINE,delta_IQR_VALUE_RES_vs_IQR_FINE,delta_IQR_VALUE_vs_AUD_FINE,delta_IQR_VALUE_RES_vs_AUD_FINE,IMG_FINE_vs_IMG_VALUE_pixel_pearson,IMG_FINE_vs_IMG_VALUE_pixel_cosine,IMG_FINE_vs_IMG_VALUE_mean_absolute_difference,IMG_FINE_vs_IMG_VALUE_RES_pixel_pearson,IMG_FINE_vs_IMG_VALUE_RES_pixel_cosine,IMG_FINE_vs_IMG_VALUE_RES_mean_absolute_difference
20,10119736773,0.9629781869998904,0.9570325336838647,0.9701767304860088,0.19725450742633238,0.9694258829946816,0.9641320728866968,0.9679692417152396,0.9632943304195325,0.9673654251388851,-0.7729222230596764,-0.0007508474913272556,-0.004674911295707074,-0.0006038165763544434,0.0003161434196421453,0.004387238138994776,-0.08932465041546028,0.8280309853194922,0.39113786331039296,0.9996932294603246,0.9999707082403575,0.004881369289242169
21,10129791115,0.6873584198432229,0.6418931048551612,0.6377563466636309,0.0038944566518391483,0.6370407715201093,0.6698709101242185,0.6681507238841136,0.6857543036758359,0.670502007053126,-0.6338618900117917,-0.0007155751435216073,0.017603579791722335,0.0023512831690124525,-0.001604116167386982,-0.016856412790096864,-0.623063583057867,0.61489363380621,0.4440027022124553,0.9999751232782513,0.9999950567261762,0.0016856937710588284
22,10129813456,0.8093123229562569,0.7613496646071001,0.8349792309805887,0.33631150442477875,0.8356080504036482,0.816710775047259,0.8389772881816946,0.8092160519310433,0.8352769898089363,-0.49866772655580993,0.000628819423059479,-0.029761236250651302,-0.003700298372758315,-9.62710252135901e-05,0.025964666852679397,-0.05701911589103293,0.9074690968748907,0.24161899935240383,0.9998641260976547,0.9999790795329943,0.003500700156644027
23,10163352444,0.8064857243567148,0.7793580679129686,0.7733327879358067,0.009271973353273061,0.7733280699127452,0.7967890610858154,0.7970745460382151,0.8062143310082435,0.7983964464807028,-0.7640608145825337,-4.7180230615673224e-06,0.00913978497002832,0.0013219004424877001,-0.00027139334847137153,-0.008089277876011991,-0.6051819043739425,0.7424629866965657,0.4448140800071424,0.9999795728792893,0.9999978566144959,0.002206539190513941
24,10165890496,0.5360557338343614,0.5322297883334256,0.5483716883604293,0.27451055125713053,0.5484744385967881,0.5386730173183673,0.5416254298414829,0.5349722705074084,0.5406114705046554,-0.27386113710329874,0.00010275023635886171,-0.00665315933407451,-0.0010139593368274635,-0.0010834633269530825,0.004555736670293964,-0.6145508669647507,0.8084520897209607,0.33114072267648575,0.9999528443349105,0.9999852390364822,0.0047551542330225224
25,10173808724,0.790263980284052,0.7510643689812468,0.7934757696911049,0.203723110865968,0.7910372097739025,0.7702590229261772,0.7887621032300693,0.7909097837961434,0.7877717943507417,-0.5897526588251369,-0.002438559917202432,0.0021476805660740617,-0.000990308879327606,0.0006458035120914252,-0.0024921859333102425,-0.16921999156995354,0.8198681384534804,0.37683561615798594,0.9995842887026499,0.9999324119549804,0.008878034509956724
26,10202025415,0.86358387640524,0.7190272357778468,0.8640437246312743,0.7723861096594131,0.8603052514505474,0.8363551214290493,0.8693470012647274,0.8637479270315092,0.8684157980911306,-0.0916576149718612,-0.0037384731807269533,-0.00559907423321826,-0.0009312031735968507,0.00016405062626911882,0.004831921685890528,0.42390095524474364,0.9508006905632538,0.18316418889807173,0.9998607416093932,0.9999837240455632,0.0033536996089483227
27,10221582415,0.66682201250534,0.6197662648385018,0.6366476727063193,0.49354598905183483,0.6351628737170906,0.6361691497674895,0.6546466820460608,0.6676599769379268,0.6548702176123129,-0.14310168365448445,-0.0014847989892287083,0.013013294891865979,0.0002235355662520977,0.0008379644325867686,-0.011951794893027112,-0.21992867280596431,0.9012049489056476,0.25512847004147554,0.999898488290897,0.9999923806174883,0.0021332687876219913
28,10234680056,0.7826325293434799,0.6811291254546072,0.7897615118273307,0.6555871832334123,0.7877867528271405,0.7558939912878662,0.7830308146897426,0.7824151722358406,0.7815510362946385,-0.13417432859391842,-0.001974759000190174,-0.0006156424539019989,-0.0014797783951040477,-0.000217357107639371,-0.0010814930488414198,0.6271215341830874,0.9708892875706738,0.14205259579626686,0.9992641502620937,0.9999258557834627,0.0070307694574110804
29,10246013484,0.8345762370250932,0.8750131916839624,0.8460859427048634,0.008226513061820541,0.8360798631668969,0.8543414501057227,0.8419562376436686,0.8345081059309234,0.8378549738045183,-0.8378594296430428,-0.010006079537966506,-0.007448131712745165,-0.004101263839150215,-6.813109416980989e-05,0.00327873677942514,-0.7634153477449902,0.7854962854781155,0.39686557004005624,0.9993301926608368,0.9999105386375204,0.008075347883316436
30,10268129763,0.6724718431559502,0.6893435008128822,0.7455874196600437,0.0613411828393558,0.7446586423981473,0.7217775278669004,0.7015331508894141,0.6722114668652271,0.6969060056254444,-0.6842462368206879,-0.0009287772618964407,-0.029321684024187,-0.00462714526396979,-0.00026037629072306334,0.024434162469494147,-0.16137472608981784,0.8808634102584262,0.29556340420600097,0.9999083702681064,0.9999907495002653,0.0026687607783646063
31,10278084464,0.5673484816665967,0.5605418420941465,0.5662054647549778,0.45986429239042037,0.5679244488724864,0.5645791057308795,0.5662669062443414,0.5664122989355618,0.5664744726298008,-0.10634117236455742,0.001718984117508593,0.00014539269122038068,0.000207566385459379,-0.0009361827310349069,-0.0008740090367959086,-0.21085160246484308,0.9131122271934443,0.25349971665280935,0.9995170178068966,0.9999435136113565,0.007335084318639586
32,10283938426,0.53082954215468,0.5481648449793731,0.5564526593520668,0.05791831123331412,0.5559876143155469,0.5414263866088591,0.5378816434225405,0.5306319877278569,0.5368086618452406,-0.49853434811875263,-0.0004650450365198955,-0.00724965569468361,-0.0010729815772999585,-0.00019755442682312108,0.00597911969056053,-0.6944320847008434,0.8057681970991197,0.3815936633118663,0.9999968244468704,0.99999953172658,0.0005819013006545243
33,10289643764,0.6269218381841913,0.6334746138431254,0.6913233872343653,0.12761726943174792,0.6923454089426141,0.6307808555580361,0.6569600627305615,0.6242815486524297,0.6528123840322324,-0.5637061178026174,0.0010220217082488325,-0.032678514078131826,-0.004147678698329105,-0.0026402895317616526,0.02589054584804107,-0.7957411998398108,0.7257684736646518,0.4057998372693628,0.9998359134245668,0.9999752791233311,0.004248392812133299
34,10304554474,0.611771128499753,0.6022592791823561,0.6647019285455767,0.1962773465067043,0.6704942198774149,0.605301543520925,0.6284155130398714,0.611474898659183,0.6275798589504252,-0.46842458203887244,0.0057922913318381175,-0.01694061438068839,-0.0008356540894461917,-0.0002962298405699837,0.015808730450672215,-0.5979286677743736,0.7661147149464358,0.43580246229147807,0.9996249950884095,0.9999697161222307,0.00524607157573386
35,10308472565,0.6069469518122483,0.6168441577921104,0.6068905534452768,0.5170575081704031,0.608676397647559,0.6154840099063207,0.6092615330643747,0.6059551028892122,0.6096753860699653,-0.08983304527487368,0.0017858442022822274,-0.0033064301751625225,0.0004138530055906031,-0.000991848923036165,0.0027284342577169607,0.7649033434096236,0.9746296929865401,0.12799965858273707,0.9996289876793578,0.9999534121950474,0.005788681712719286
36,10369815925,0.8916659472215028,0.7668343270507785,0.8206428571428571,0.13336226606825302,0.8210763354426771,0.8616836283816528,0.8771264367816092,0.8928735764408144,0.8797753777216063,-0.687280591074604,0.0004334782998199893,0.015747139659205267,0.002648940939997124,0.0012076292193116123,-0.01189056949989653,-0.7548553636244762,0.7118231255018417,0.4111881932627408,0.9999837478009375,0.9999963688410172,0.001982651682833702
37,10389014583,0.6171673217293655,0.5522232364063111,0.6103875774841901,0.5407075695432605,0.6126539857883141,0.5946231820185104,0.6125116306117702,0.616921911814204,0.6146589889753754,-0.06968000794092966,0.0022664083041239458,0.004410281202433808,0.002147358363605245,-0.0002454099151615319,-0.0025083327539900946,0.6512994398667578,0.9671413578580854,0.13819320834937857,0.9995617028900563,0.999945945971734,0.007398403174286901
38,10409146004,0.46003762506057067,0.413597652203936,0.4442581273327203,0.7492876365363306,0.4468661161499932,0.4478335635553801,0.457662787818767,0.46145830359437007,0.4589912765017668,0.30502950920361027,0.0026079888172729215,0.0037955157756030533,0.0013284886829997844,0.0014206785337994021,-0.0010463485588038668,-0.05904466138589361,0.8957677341792407,0.2803426304412145,0.9999520420102601,0.9999952088159056,0.0017543775719623365
39,10409351364,0.5689370117029209,0.6755863956215794,0.58721183123097,0.3794323230608144,0.5707131475399174,0.584162700129814,0.5730238025271819,0.5681450307542895,0.5681450307542895,-0.20777950817015556,-0.016498683691052562,-0.004878771772892421,-0.004878771772892421,-0.0007919809486314211,-0.0007919809486314211,0.3238698159315632,0.9362347566423355,0.21528522853231447,0.9999619248873145,0.9999882159402309,0.00424707317768431
40,10413912845,0.3261583908656399,0.3151128214098303,0.3531355671687673,0.027516752676577064,0.35366879516690247,0.35696459210731557,0.3360880573920383,0.325332275342194,0.3364618288590604,-0.32561881449219027,0.0005332279981351551,-0.010755782049844287,0.0003737714670221104,-0.0008261155234459139,0.010303437993420483,0.48899938692875794,0.9269516201139485,0.1935226232651849,0.9999532960554294,0.9999914105200073,0.002499933637606625
41,10437048305,0.7165735005287808,0.6120612365727819,0.6730286542122197,0.26297940089201005,0.6851449824136248,0.6749092137488388,0.7007209720518294,0.7181923483691182,0.7059752389591628,-0.41004925332020964,0.012116328201405069,0.01747137631728879,0.005254266907333438,0.0016188478403373896,-0.010598261569617962,-0.7312159814594855,0.8128168482778494,0.3459510634828436,0.9998643386620837,0.9999739318268944,0.00585167772759962
42,10440265465,0.678274340753713,0.7917170874191529,0.707390169945702,0.484236276849642,0.6939614783966684,0.7791543441771241,0.7034963316600554,0.677513200820637,0.6927944125579144,-0.22315389309606004,-0.013428691549033589,-0.02598313083941839,-0.010701919102141022,-0.0007611399330759161,0.014520071804201451,0.7371791678079356,0.9709762224661849,0.14722192833626044,0.9992918314516802,0.9999143213090208,0.007610384700705467
43,10441843213,0.7466054453290647,0.7907378970338641,0.7245952197378566,0.7474128676733701,0.7257335553472232,0.757901214669812,0.7343956947871791,0.7453854886406638,0.7350119069171529,0.022817647935513552,0.001138335609366603,0.010989793853484642,0.0006162121299737588,-0.0012199566884009139,-0.011593538411911797,0.829588554058047,0.9836441364298639,0.1190136908234272,0.9998129196165356,0.9999820565789531,0.0037087273577771276
44,10446128125,0.6992903478601593,0.7167116281245615,0.6987483308632555,0.36342907665282287,0.6969776571370196,0.7126755052595145,0.6991129819246399,0.6987286354213479,0.6979652302731907,-0.3353192542104326,-0.0017706737262358496,-0.00038434650329199904,-0.0011477516514492025,-0.0005617124388114236,-0.0013251175869686271,0.040072675215046254,0.9139666684905832,0.23687811054423627,0.9998298551766749,0.9999794524343252,0.005097620176876641
45,10451898725,0.053039307538489504,0.05456533310316056,0.05401210395158419,0.06877481822632409,0.05380370795920394,0.052750156456435576,0.05305859806678137,0.05304079092726993,0.05296524374066161,0.014762714274739894,-0.00020839599238025447,-1.7807139511438752e-05,-9.335432611976002e-05,1.48338878042803e-06,-7.406379782789324e-05,0.3909072042658543,0.9407271723356551,0.21677864608870043,0.9999871267398377,0.9999975277987057,0.0021908976620176076
46,10468313544,0.3683793781780841,0.35405815004903146,0.3672206615763486,0.0,0.36635264775968296,0.371574506440992,0.3686830536808866,0.36809702184475024,0.3683338075386271,-0.3672206615763486,-0.0008680138166656248,-0.0005860318361363692,-0.00034924614225950723,-0.00028235633333384413,-4.557063945698214e-05,0.03337279671569489,0.8782333608200149,0.3539663012869283,0.9998160893736855,0.9999875881937793,0.0036017718472520503
47,10476442285,0.6366344005956813,0.598075516547815,0.6859154364569962,0.09521117392750249,0.6827646613847195,0.7004715047150472,0.6561250185157754,0.6353857041755131,0.6532041619177176,-0.5907042625294937,-0.003150775072276679,-0.020739314340262327,-0.0029208565980578527,-0.0012486964201682271,0.016569761322036247,-0.3889512363205134,0.7766337544218868,0.32931237864374474,0.9998761027919825,0.9999716932323794,0.004336891612764441
48,10476446674,0.5080863743246397,0.6341018166828608,0.516838679683868,0.00033356224860198175,0.5144963689783247,0.5506237070113271,0.5123642120203068,0.5074482387738639,0.5110124172935738,-0.5165051174352661,-0.002342310705543249,-0.004915973246442884,-0.0013517947267329689,-0.0006381355507757425,0.0029260429689341727,-0.321928710997923,0.8111007990614862,0.2991654734698903,0.9999594004508853,0.9999959517438567,0.0017281023407065277
49,10477544895,0.5281841474502025,0.5537754397151815,0.5906076716400847,0.19397074378885992,0.5976186454990711,0.5373510432857613,0.5658129280420302,0.5283525378928675,0.5614381485903205,-0.39663692785122473,0.0070109738589864135,-0.03746039014916269,-0.0043747794517097205,0.000168390442665034,0.033254001140118006,-0.4438609484464491,0.78517412546416,0.3675014839226364,0.9996661835639089,0.9998667427120616,0.009798862839136929
50,10481128583,0.591233834745124,0.553014553014553,0.5737677296817082,0.038637286758732736,0.5793035861942241,0.5835108649339582,0.5891768985902683,0.5909487295143587,0.5904806643229482,-0.5351304429229755,0.005535856512515869,0.0017718309240903896,0.0013037657326798735,-0.0002851052307653035,-0.0007531704221758195,0.042512009572602996,0.8452493229496021,0.2883917324309474,0.9998413271472619,0.9999801843321751,0.003269553504544976
51,10520382525,0.6438759547253152,0.6684557819203171,0.6400311441867202,0.014922128538376734,0.6368660773759159,0.6525292770568413,0.6385352337142547,0.6428479606265954,0.6381110970334305,-0.6251090156483435,-0.0031650668108043067,0.0043127269123407475,-0.0004241366808241942,-0.0010279940987197866,-0.005764857691884728,-0.53041883173732,0.7354923686881887,0.3944459160412336,0.9999204284905258,0.9999855220899773,0.002749892179538188
52,10545790805,0.7454914397828366,0.7104111067798135,0.7759163194149162,0.32323476930920214,0.7728972751047496,0.7541678480294868,0.7582545235882578,0.7454069298952458,0.7562636165577342,-0.4526815501057141,-0.003019044310166641,-0.012847593693012027,-0.0019909070305236254,-8.450988759078903e-05,0.010772176774897613,-0.33503879749620397,0.8836715384064365,0.2610069589394473,0.9997879028056073,0.9999829982936247,0.004783728368664117
53,10548273474,0.4482448891603492,0.5161791245226004,0.4844519103054926,0.10733974046248415,0.4857243705388658,0.4765367832810227,0.4608434850224016,0.4477933261571582,0.46015899426881124,-0.37711216984300844,0.001272460233373185,-0.013050158865243355,-0.0006844907535903388,-0.0004515630031909912,0.011914105108462025,-0.0687211686046637,0.9143145800302331,0.2326142016224572,0.9999476900468162,0.9999937844751695,0.0019992424072616853
54,10549911663,0.46937953770462926,0.4599560863945684,0.4499634963828234,0.0722738978089864,0.4569163862696333,0.449372959099399,0.45954379306392246,0.46985439149716696,0.4620808145084314,-0.377689598573837,0.006952889886809921,0.0103105984332445,0.002537021444508958,0.00047485379253769944,-0.007298723196197843,-0.050360034365694153,0.856963880674384,0.25370025640614796,0.9998000851015492,0.9999800796079574,0.004814977975192943
55,10555704135,0.4367856159985322,0.4481935195791027,0.44262505736576413,0.22288201024777146,0.44165061898211827,0.44054453316379005,0.43887797624511227,0.43550479671082687,0.4387678299340958,-0.21974304711799267,-0.0009744383836458592,-0.0033731795342853976,-0.00011014631101646799,-0.0012808192877053481,0.0019822139355635815,0.16329997283950598,0.930235200140487,0.2021750866788961,0.9999115828073103,0.9999905754825816,0.0023203571549276826
56,10557361454,0.17610825397446175,0.11650315784218278,0.15211274050010296,0.21483468303502348,0.15827611656565205,0.15651447079719988,0.16511519899844518,0.17973417401288264,0.16887741832222955,0.06272194253492053,0.006163376065549092,0.014618975014437458,0.0037622193237843715,0.0036259200384208823,-0.007230835652232204,0.4851119307811534,0.9224388380533561,0.23158146129989807,0.9999361105117133,0.9999780829248105,0.007239640333378883
57,10610974774,0.9201374222072034,0.7640954240110237,0.897742439301434,0.711709458076547,0.9027062220460851,0.8986086060293739,0.9203007732544917,0.9198897358724086,0.9189972570200492,-0.1860329812248871,0.004963782744651035,-0.00041103738208303486,-0.00130351623444247,-0.0002476863347947722,-0.0011401651871542073,0.30370010558959915,0.9335563919426957,0.20571016512995224,0.9997749457848052,0.9999697180248767,0.005387641968495604
58,10624261424,0.669889502762431,0.6793185249083459,0.6286237412267318,0.06830211999892523,0.6318452888055887,0.7024643774818967,0.6561757087606004,0.669790418074171,0.6587038620493089,-0.5603216212278066,0.0032215475788568426,0.013614709313570561,0.002528153288708479,-9.908468826003158e-05,-0.011185640713122114,-0.597715271496703,0.8184123792139911,0.3480556982297693,0.9998276258385044,0.9999844708465779,0.0034253153715300814
59,10635080206,0.6272164719593751,0.658604069975009,0.6038298665672357,0.035944173735186186,0.6037494674051981,0.6315087344829523,0.622925368212794,0.6261006811762752,0.6225075528700906,-0.5678856928320495,-8.039916203761432e-05,0.0031753129634811694,-0.00041781534270335374,-0.0011157907830999791,-0.004708919089284502,-0.6700722283968984,0.7597067186759411,0.43389595702247336,0.999394825896538,0.9999516500344349,0.005250310959670874
60,10654057765,0.7152313338134925,0.5543909244437918,0.6482293065667633,0.24319851457172842,0.6548159088511446,0.6448395797842135,0.7004609904309562,0.714813042586643,0.704207705425817,-0.40503079199503483,0.006586602284381349,0.0143520521556868,0.003746714994860789,-0.0004182912268494432,-0.011023628387675455,-0.6188889541188011,0.8079730438232214,0.3264739187475916,0.9999672487853127,0.9999894247107421,0.004297794644524133
61,10659354545,0.6323100430615364,0.1167962564696429,0.5571055710557106,0.12516938119403778,0.5565988759226238,0.5251606871567138,0.6019206585114897,0.6326341621521507,0.6041609321956143,-0.4319361898616728,-0.0005066951330867653,0.030713503640661055,0.002240273684124605,0.00032411909061436095,-0.02814911086592209,-0.7411349337491754,0.7232083768264681,0.42082818135102684,0.9993103168582064,0.9999476331486151,0.005650565927056755
62,10666396623,0.6722150048717116,0.715047393364929,0.6704675279022762,0.15311418685121106,0.6707178455888781,0.6981059799957438,0.6794790208306818,0.6713055137946446,0.6788245717660957,-0.5173533410510651,0.0002503176866019974,-0.008173507036037142,-0.0006544490645861156,-0.0009094910770669484,0.006609566894384078,0.14828822408823725,0.8847256571044059,0.21967798509771347,0.999971381788518,0.9999916123012983,0.0029288557353602147
63,10667001125,0.31589095862300764,0.44221292191872413,0.40645983656932144,0.23375474956822107,0.4032837236613293,0.3523967398811991,0.34374097672717474,0.3152106758927468,0.33966104274057024,-0.17270508700110038,-0.0031761129079921346,-0.028530300834427924,-0.0040799339866045,-0.0006802827302608283,0.023770084117562595,0.565859449967277,0.9549788895753473,0.20543100804459954,0.9999875125446931,0.9999945674773589,0.002403785042198061
64,10701841844,0.4763103513056547,0.5431030194498334,0.5141017780502759,0.3658712942877802,0.5106589539258121,0.523075616694264,0.49425445132951606,0.47630313955235093,0.4921652699278893,-0.1482304837624957,-0.003442824124463839,-0.017951311777165135,-0.002089181401626783,-7.2117533037596715e-06,0.015854918622234593,0.34529316087964934,0.9415399762315803,0.1719429705306594,0.9997407134905574,0.9999693269884856,0.005304137461293675
65,10743985374,0.601225379642159,0.5133006096112739,0.5691691771048042,0.31294872447680633,0.5723420162115369,0.5688671556642216,0.594615563658934,0.6007279276574988,0.5965081322747244,-0.25622045262799786,0.0031728391067327166,0.0061123639985648515,0.0018925686157904575,-0.0004974519846602243,-0.004717247367434618,0.16239165235716657,0.9173406505941918,0.21906405903894907,0.999915897267926,0.9999611803779394,0.006805334704874523
66,10751849775,0.6245366524924687,0.644175054362687,0.6520650975815341,0.22418191596453246,0.6535466846914768,0.6415951281296777,0.6370464978059914,0.6239796866290952,0.6372076550424367,-0.4278831816170016,0.001481587109942728,-0.013066811176896231,0.00016115723644527513,-0.0005569658633735042,0.012671002549968002,0.20683160118581068,0.9352958796669064,0.24587035656806888,0.9997825346208351,0.9999824116239235,0.00404016209913401
67,10761625676,0.579262920908379,0.6636208576998051,0.6504703082502267,0.16198213805669226,0.6479531505152317,0.6387950606345867,0.6138562091503268,0.5760023355391203,0.608892686969132,-0.4884881701935344,-0.002517157734994946,-0.03785387361120651,-0.004963522181194779,-0.0032605853692587727,0.02962976606075296,-0.4397977801780061,0.8090874735927249,0.36319772619111573,0.9999772829724413,0.9999850412624102,0.003702862341868365
68,10771238614,0.6702317290552585,0.763303509979353,0.7913351484232508,0.4673848898648185,0.7937043579130526,0.7732539061513997,0.7523502680868457,0.6675846529385993,0.7451338343725551,-0.3239502585584323,0.0023692094898017935,-0.08476561514824643,-0.007216433714290593,-0.002647076116659264,0.07490210531729657,0.7032223791823927,0.9499107338874752,0.20889452417701207,0.9999501204446443,0.9999789811780101,0.0036796450412885065
69,10795023275,0.4431415731674653,0.3779506791507319,0.4561839852708421,0.0,0.455092131073737,0.41743370747612313,0.45378814174371274,0.44308882606754946,0.4528024060904164,-0.4561839852708421,-0.0010918541971050577,-0.010699315676163279,-0.000985735653296349,-5.27470999158175e-05,0.009660832922951113,-0.8720728714395551,0.6098511810308808,0.3266888959245108,0.9999097433028166,0.999975311568532,0.002926860335607592
70,10796050285,0.6938338816268305,0.6419003523485047,0.6801751040221914,0.5669351355471429,0.6822158697158697,0.6762573167535455,0.6889382845188284,0.6942652017207301,0.6898980510616051,-0.11323996847504847,0.0020407656936782814,0.005326917201901704,0.00095976654277663,0.0004313200938996786,-0.0039358305652253955,0.3861256915302729,0.9559686426304832,0.18295484279397903,0.9998538296320012,0.9999752327254132,0.004028043282551268
71,10805310706,0.34691771228049484,0.39148128515979,0.38690845649292915,0.0,0.3843962889551443,0.3702985098363524,0.3619987298833661,0.3455218291554694,0.3589609831689093,-0.38690845649292915,-0.0025121675377848263,-0.016476900727896704,-0.003037746714456835,-0.0013958831250254211,0.012043270888414448,-0.49576892082934143,0.8130846373420128,0.33034550458086276,0.9999625108303806,0.9999947194673331,0.0025067721139945967
72,10847897294,0.7328007175364581,0.668201857975122,0.7568531468531469,0.27361777268714055,0.7541527661940506,0.7685278638886887,0.7396068266738479,0.7325608419934261,0.7374819733708958,-0.4832353741660063,-0.0027003806590962798,-0.007045984680421835,-0.00212485330295209,-0.00023987554303206426,0.004681255834437681,-0.6432341063954213,0.8812579916978165,0.26782766223176885,0.9999624224271901,0.9999934848436709,0.003496401704914976
73,10859255295,0.8024122187355929,0.7852610216722955,0.8529987407261307,0.0030508105228750255,0.8497686765263557,0.7969017141667781,0.8203255081377034,0.8019788741810402,0.8173767101733775,-0.8499479302032557,-0.003230064199775007,-0.01834663395666325,-0.0029487979643259,-0.0004333445545526837,0.014964491437784666,-0.8308758795143381,0.6888572012326283,0.47501281002223605,0.9999322675192134,0.9999874858974285,0.0028912412025004167
74,10862172945,0.710993026686335,0.6639183286493076,0.6500153651790896,0.18491650698056392,0.6567777815688014,0.6913499123871142,0.6944547634325082,0.7111800201139792,0.6983462706716166,-0.4650988581985257,0.006762416389711756,0.016725256681470957,0.0038915072391083605,0.0001869934276441665,-0.01264675601471843,-0.20006591567173257,0.8357887802557019,0.2851874825527142,0.9999421515310548,0.9999803351556223,0.004148303749571436
75,10939270325,0.48106604224891103,0.4636755591484775,0.48807876963137764,0.43802593215919594,0.48966327964544376,0.47316972783865824,0.4822642092257002,0.4815159674862219,0.4824721118092063,-0.0500528374721817,0.0015845100140661206,-0.0007482417394782948,0.00020790258350611435,0.0004499252373108553,0.0014060695602952644,-0.025315257499843702,0.9297429846286318,0.21506310069355725,0.9998978698787928,0.9999855790968599,0.0036624247410578757
76,10952523225,0.7454918511351694,0.7112684507380295,0.7426498984166429,0.527390993329008,0.7447864945382324,0.7455087271179225,0.7458101026336498,0.7455588730796817,0.7465536590676873,-0.2152589050876349,0.0021365961215895624,-0.00025122955396805757,0.0007435564340375622,6.702194451235766e-05,0.0010618079325179774,0.7627816303869438,0.9723852632563805,0.1598432984603721,0.9999617173567152,0.9999950262633925,0.0015532245434875286
77,10979853044,0.6756104459319318,0.6904441453566622,0.6546268384032154,0.2538355832188182,0.6509874457222797,0.6882962165901274,0.6683516442521125,0.6735530199071377,0.6681771561771562,-0.40079125518439723,-0.0036393926809357158,0.005201375655025209,-0.00017448807495623608,-0.0020574260247940845,-0.0074332897547755294,0.5443614168003409,0.9437576794656604,0.19439569606814247,0.9999268752166777,0.9999854153329264,0.003401440155930779
78,10980225216,0.5487961502820634,0.6405381302062579,0.5472481154251438,0.23458785955089406,0.5443536032767323,0.5780803150954705,0.5492068656959245,0.5482791664636424,0.5481011219535956,-0.3126602558742498,-0.002894512148411521,-0.0009276992322820865,-0.0011057437423288574,-0.000516983818421024,-0.0006950283284677949,0.3303350191547298,0.9168755369517099,0.23551993749997077,0.9999691713342141,0.9999911375825852,0.0030509055854934662
79,11002352834,0.7973472921914357,0.6977993449956067,0.7815471210162014,0.07160607455131156,0.7844676472829815,0.7554936305732484,0.7942545680257594,0.7966561762391817,0.7958850297538018,-0.7099410464648899,0.002920526266780077,0.0024016082134222794,0.001630461728042376,-0.0006911159522540178,-0.001462262437633921,-0.3686851396226694,0.732388267072778,0.3459733403379098,0.9998549722616793,0.9999792524746348,0.0036313510189738365
80,11036641226,0.32651162790697674,0.44123192960402263,0.3965168274888209,0.2244796828543112,0.3932956720668565,0.4045332308874376,0.36385625431928126,0.3250501620620466,0.3595850941221667,-0.1720371446345097,-0.0032211554219643834,-0.03880609225723464,-0.004271160197114543,-0.001461465844930121,0.03307346621518997,0.2038182391150885,0.9162147338054897,0.2360976636521338,0.9999697897979605,0.9999886172145585,0.003195506434972706
81,11050409385,0.5381490948562625,0.5928594046865104,0.5562531755824925,0.3477084548104956,0.5491472812901385,0.5597571328387406,0.5417120951007632,0.5371263765076035,0.5405414896232047,-0.20854472077199693,-0.007105894292354087,-0.004585718593159704,-0.0011706054775585395,-0.0010227183486589686,0.0023923947669421963,0.5779321812279292,0.9598471745576105,0.17355949478530006,0.9998642749000332,0.9999803444208585,0.007834761030416795
82,11071986404,0.2628709872804361,0.30759989883662114,0.2736890865295535,0.007832549187339607,0.26678847962949565,0.28318890814558056,0.2657302359085179,0.26058028308213615,0.26376474794422594,-0.26585653734221387,-0.006900606900057837,-0.005149952826381754,-0.0019654879642919676,-0.0022907041982999643,0.0008937606637898221,-0.5874782809350425,0.7524048493543705,0.34297544836918936,0.9991435133594196,0.9999128702641132,0.009470772700236624
83,11101358996,0.7313148852846639,0.7241990255425956,0.7367714052096718,0.0,0.7353478429848426,0.7303997635409739,0.7374622356495468,0.7314075552598507,0.736247599683723,-0.7367714052096718,-0.0014235622248292001,-0.006054680389696143,-0.0012146359658238293,9.266997518675435e-05,0.004932714399059068,-0.6020710316286841,0.7078355280401752,0.3832446838459238,0.9999511929413076,0.9999900496653619,0.00251625266319761
84,11154049584,0.785950536670721,0.7905391772222845,0.7593026334548565,0.2983557027482424,0.7561741526368039,0.7826271817002912,0.7734230200545618,0.7847812653156897,0.7762813944248103,-0.4609469307066141,-0.0031284808180526147,0.011358245261127942,0.0028583743702484954,-0.0011692713550313094,-0.009669142245910756,0.43404467804494534,0.9270789562490303,0.2221544937273349,0.9999161207078122,0.9999830886894919,0.0037685641140947318
85,11314266424,0.8827519065390232,0.8960594039930498,0.8962658310484397,0.1692530910926066,0.8977439921530161,0.8950238134340615,0.8902506510416667,0.8822499594747933,0.8899397688425851,-0.727012739955833,0.0014781611045764365,-0.00800069156687333,-0.00031088219908159687,-0.0005019470642299018,0.007187862303561832,0.024217417765713702,0.844632733323254,0.3241188569055007,0.999973938990675,0.9999950436139061,0.0019352344261452641
