sample_index,sample_id,IoU_AUD_FINE,IoU_IMG_L4,IoU_IMG_FINE,IoU_IQR_OLD,IoU_IQR_FINE,IoU_IQR_FINE_EVALSPACE,delta_IQR_FINE_vs_IQR_OLD,delta_IQR_FINE_vs_AUD_FINE,delta_IQR_FINE_EVALSPACE_vs_IQR_FINE,AUD_FINE_raw_reconstruction_max_abs_error,IMG_L4_raw_reconstruction_max_abs_error,AUD_FINE_final_map_max_abs_error,IMG_L4_final_map_max_abs_error,IQR_OLD_final_map_max_abs_error
2759,U-Qe9aNkrdE_000030,0.14158887058392824,0.13767107920125646,0.12738114957760477,0.13998730273898058,0.13666740429298518,0.13574600941031617,-0.003319898445995395,-0.004921466290943061,-0.0009213948826690133,0.0,0.0,0.0,0.0,0.0
2760,U-hpbrpact0_000112,0.6844423405437668,0.5181377103334366,0.5236475342239816,0.6109335367991257,0.6362850082372323,0.6210426579332221,0.025351471438106676,-0.04815733230653452,-0.015242350304010222,0.0,0.0,0.0,0.0,0.0
2761,U0uy9GWzSQ8_000065,0.24467890467768494,0.22756664775950086,0.22423765934744763,0.2365147674350056,0.24001676345566664,0.24031890660592256,0.0035019960206610357,-0.004662141222018301,0.00030214315025592353,0.0,0.0,0.0,0.0,0.0
2762,U2Ek06LbrYs_000030,0.09652407827417057,0.09089554462822232,0.09066587395957194,0.09434448626076197,0.09475973487986744,0.09478918470941676,0.0004152486191054683,-0.0017643433943031334,2.9449829549318962e-05,0.0,0.0,0.0,0.0,0.0
2763,U2Z3gH8r1hE_000160,0.5976555911620847,0.5824589416058394,0.6196169471851422,0.69395505855048,0.6906947631963279,0.6909965492000418,-0.003260295354152065,0.09303917203424328,0.00030178600371388864,0.0,0.0,0.0,0.0,0.0
2764,U37ysgI02r8_000020,0.6140267791794033,0.6576733514615908,0.6506678155967256,0.5972168368445996,0.5884532529082293,0.5884532529082293,-0.008763583936370334,-0.02557352627117404,0.0,0.0,0.0,0.0,0.0,0.0
2765,U3OC4jICMlI_000020,0.29525095103693705,0.3006348459910651,0.26811776547559135,0.298457470251212,0.2851683883429915,0.2847295195662225,-0.01328908190822048,-0.01008256269394553,-0.00043886877676901914,0.0,0.0,0.0,0.0,0.0
2766,U3Zom0wPRg0_000030,0.4805623702585394,0.4983773105686468,0.4793719806763285,0.4876271587414242,0.4804799085888402,0.4803235783963835,-0.007147250152583995,-8.246166969916313e-05,-0.00015633019245669955,0.0,0.0,0.0,0.0,0.0
2767,U4LITdDmjvg_000011,0.7684043229497775,0.7148118632751083,0.6969929458900752,0.7354218098237848,0.7403556423205874,0.7325988664586385,0.00493383249680257,-0.02804868062919008,-0.007756775861948895,0.0,0.0,0.0,0.0,0.0
2768,U595LzVDCAY_000015,0.2386578947368421,0.29851807499438665,0.2528407484877608,0.26265002829317685,0.24440182599065396,0.24517353579175705,-0.018248202302522887,0.005743931253811868,0.0007717098011030821,0.0,0.0,0.0,0.0,0.0
2769,U6_Ui8bpY9g_000042,0.23185309945364171,0.237912574294988,0.251908056237447,0.23523527695577878,0.23892981119295573,0.24015999319177908,0.003694534237176944,0.007076711739314012,0.0012301819988233542,0.0,0.0,0.0,0.0,0.0
2770,U7WkuGO-lps_000020,0.7584168769465094,0.7196486204469897,0.7288308972289786,0.7441343370005791,0.7473075794179405,0.7460356844788306,0.0031732424173613882,-0.011109297528568929,-0.001271894939109841,0.0,0.0,0.0,0.0,0.0
2771,U7vFb50UjgY_000040,0.5468693053429551,0.4193588937774984,0.46617622188398444,0.5266824132271107,0.5459319642577206,0.5394319263725801,0.01924955103060988,-0.0009373410852344666,-0.0065000378851405305,0.0,0.0,0.0,0.0,0.0
2772,U8golAIXZps_000001,0.03778049152801099,0.039017853623930954,0.037393767705382434,0.03793103448275862,0.03750852466469652,0.037492899072145425,-0.0004225098180620987,-0.000271966863314467,-1.5625592551096745e-05,0.0,0.0,0.0,0.0,0.0
2773,U8hJTpSZVWE_000103,0.035032213529682464,0.03837542963453473,0.03405754550792719,0.03619828815977175,0.0346170243001279,0.034606205250596656,-0.0015812638596438555,-0.00041518922955456616,-1.0819049531242408e-05,0.0,0.0,0.0,0.0,0.0
2774,U8rWZXjH2cU_000040,0.03211848150956863,0.030475183864006695,0.03134113959865929,0.03176423876119469,0.03180633476167337,0.03177966101694915,4.209600047867801e-05,-0.00031214674789525887,-2.6673744724217685e-05,0.0,0.0,0.0,0.0,0.0
2775,U95UReP4mdo_000030,0.16691594376308705,0.1888964116452268,0.17790530846484937,0.1780529053256326,0.17158143968512654,0.17186152519403722,-0.006471465640506047,0.004665495922039492,0.00028008550891067685,0.0,0.0,0.0,0.0,0.0
2776,U9o30JY6aYc_000030,0.6076538190915487,0.6151301873004884,0.5758730158730159,0.6104173960399891,0.5943188086045229,0.5950110340479193,-0.016098587435466216,-0.013335010487025789,0.0006922254433964214,0.0,0.0,0.0,0.0,0.0
2777,U9oonzVSTtY_000056,0.1823702252693438,0.21275137111517367,0.18428345209817895,0.19735029146793853,0.18643304130162702,0.1865824941129315,-0.01091725016631151,0.0040628160322832285,0.00014945281130449017,0.0,0.0,0.0,0.0,0.0
2778,UAhzckt0y3U_000030,0.5851014330913828,0.6083710144927537,0.616566977326471,0.6014632446870282,0.6068385988532696,0.6050749872312764,0.005375354166241464,0.02173716576188678,-0.001763611621993233,0.0,0.0,0.0,0.0,0.0
2779,UAlfXv5Aabc_000046,0.6778791918777561,0.5132206215645921,0.6738483821741716,0.5979035530354263,0.6587177888611804,0.6549861028132062,0.06081423582575407,-0.019161403016575762,-0.0037316860479741365,0.0,0.0,0.0,0.0,0.0
2780,UBg665RgDeQ_000018,0.13987949845302067,0.1957289092834451,0.18584416308773496,0.15891112145183806,0.15048629531388152,0.15388808139534885,-0.008424826137956531,0.010606796860860856,0.003401786081467323,0.0,0.0,0.0,0.0,0.0
2781,UBzbRcWlsKI_000747,0.499756073763294,0.506467471719727,0.5326663452266153,0.5064024317273402,0.5124088648544252,0.512142719196601,0.006006433127084931,0.012652791091131155,-0.0002661456578241239,0.0,0.0,0.0,0.0,0.0
2782,UCgErb1ImPY_000031,0.05646345941975762,0.04928604329801935,0.06399554813578186,0.05209297792505239,0.059318790662074246,0.05920863996941604,0.007225812737021858,0.0028553312423166277,-0.00011015069265820493,0.0,0.0,0.0,0.0,0.0
2783,UCtiIWMRy-M_000004,0.19827404756893285,0.21246722490061745,0.1943470187744997,0.20308836607648154,0.19577585535032344,0.19569959488937363,-0.0073125107261581,-0.0024981922186094185,-7.626046094980077e-05,0.0,0.0,0.0,0.0,0.0
2784,UDSjSpHKu1I_000462,0.02323408749339941,0.025557392431079934,0.025395134079204403,0.023733455043359195,0.024001342732460556,0.023953098827470688,0.0002678876891013607,0.0007672552390611473,-4.8243904989867664e-05,0.0,0.0,0.0,0.0,0.0
2785,UDlc1slA8PA_000590,0.4573216764483842,0.4025709869009845,0.42157966121259344,0.42788239519729077,0.4420979880202734,0.4413697147715854,0.014215592822982626,-0.015223688428110782,-0.0007282732486880161,0.0,0.0,0.0,0.0,0.0
2786,UESue-_05Vs_000000,0.04151954218921222,0.04070183814752924,0.03592751281871181,0.04179433754136536,0.03979460847240052,0.039560694535751575,-0.0019997290689648464,-0.0017249337168117052,-0.00023391393664894122,0.0,0.0,0.0,0.0,0.0
2787,UF0HDsK0fwo_000070,0.2387287817491763,0.46304485154769426,0.2897181948131509,0.3084742017456635,0.25094538738897193,0.25262365496169686,-0.05752881435669155,0.012216605639795625,0.001678267572724934,0.0,0.0,0.0,0.0,0.0
2788,UFIBEBkm7ao_000030,0.7377892030848329,0.689530503375218,0.744349759170063,0.7370150571386532,0.7387477936850363,0.7388927030207925,0.0017327365463830624,0.0009585906002034239,0.0001449093357561715,0.0,0.0,0.0,0.0,0.0
2789,UFSp546472I_000010,0.44531378010814354,0.4716323296354992,0.45091051327741316,0.4513154555452161,0.44826136315855863,0.4483846542150429,-0.003054092386657492,0.0029475830504150924,0.00012329105648428706,0.0,0.0,0.0,0.0,0.0
2790,UFcUTwPlFAU_000019,0.6298599758333926,0.655335152274906,0.6638155592706348,0.6467409165601606,0.6506352765321375,0.649880632646971,0.0038943599719768462,0.020775300698744892,-0.0007546438851664394,0.0,0.0,0.0,0.0,0.0
2791,UFyOGqmITjM_000000,0.4046242774566474,0.4276587748966554,0.4251749250321291,0.43592076713095823,0.4241432293406373,0.42599205012463787,-0.011777537790320924,0.019518951883989888,0.00184882078400056,0.0,0.0,0.0,0.0,0.0
2792,UGlqxl1oiJk_000130,0.43767880984169366,0.6749529806198381,0.6299000496207556,0.5733011608190948,0.4973299912816042,0.519721445287973,-0.07597116953749056,0.05965118143991055,0.022391454006368827,0.0,0.0,0.0,0.0,0.0
2793,UILmgKExLgk_000095,0.4338636235876103,0.44915685419392354,0.4220636956289409,0.4488660676080445,0.4293452855610856,0.42792105119677226,-0.019520782046958896,-0.0045183380265247375,-0.001424234364313326,0.0,0.0,0.0,0.0,0.0
2794,UIM4OykJJrc_000046,0.7026024426435339,0.6349371028400985,0.6884296986159617,0.7103746856397033,0.7429910982988565,0.7429323022312373,0.03261641265915316,0.04038865565532257,-5.879606761916012e-05,0.0,0.0,0.0,0.0,0.0
2795,UIll96Hdmd4_000094,0.5586932199597225,0.5832452298242964,0.599087029870001,0.5815893597749917,0.5891722810394611,0.5874946138746588,0.0075829212644693555,0.030479061079738523,-0.0016776671648022212,0.0,0.0,0.0,0.0,0.0
2796,UKgZCUgOSfo_000062,0.3809635447192592,0.35433929350196247,0.36757775683317623,0.3697523607266108,0.3764478764478765,0.37723438829993033,0.006695515721265699,-0.004515668271382722,0.0007865118520538616,0.0,0.0,0.0,0.0,0.0
2797,ULLEA-jLmpI_000030,0.02634830522624812,0.009776379368468367,0.020133987747644466,0.020158487418323368,0.024260596974240153,0.023759059209626694,0.0041021095559167844,-0.002087708252007967,-0.0005015377646134592,0.0,0.0,0.0,0.0,0.0
2798,ULLJMxwt8Jc_000150,0.22598289720346165,0.24059423662072668,0.23258423558669214,0.24846826821692172,0.23896818478971454,0.2375969935382702,-0.009500083427207179,0.012985287586252892,-0.0013711912514443314,0.0,0.0,0.0,0.0,0.0
2799,ULZ6auGvLAw_000311,0.29827867020087506,0.3254907727372987,0.30574625840999586,0.32788994103984276,0.3149324997423654,0.31450313646179684,-0.012957441297477335,0.01665382954149036,-0.0004293632805685843,0.0,0.0,0.0,0.0,0.0
2800,UMidlzROhC0_000082,0.6164509953175098,0.5267063031709204,0.5143583715183648,0.5884131220330177,0.5893086310287701,0.5803632103104862,0.0008955089957524143,-0.02714236428873973,-0.008945420718283859,0.0,0.0,0.0,0.0,0.0
2801,UNJswfXKJ3s_000030,0.5925357873210634,0.5983856678806969,0.6046716615249008,0.5987945410824147,0.6002816020025031,0.6006515882463505,0.0014870609200884344,0.0077458146814397555,0.00036998624384732004,0.0,0.0,0.0,0.0,0.0
2802,UP30sk9je00_000049,0.6139579854091588,0.6854891022314479,0.6771165701186457,0.637300329228143,0.6403105404598387,0.6386544597858825,0.0030102112316957585,0.026352555050679904,-0.0016560806739561729,0.0,0.0,0.0,0.0,0.0
2803,UR-2P-NHz1w_000240,0.3660105980317941,0.4200451661468975,0.4047779447582526,0.39380307319045693,0.3890331602077507,0.38813559322033897,-0.004769912982706237,0.023022562175956607,-0.0008975669874117242,0.0,0.0,0.0,0.0,0.0
2804,URosKU18wTk_000018,0.630204247653912,0.5240641711229946,0.5631030375223347,0.5820935491549631,0.6017332549941246,0.6026021322212106,0.019639705839161414,-0.028470992659787475,0.0008688772270860623,0.0,0.0,0.0,0.0,0.0
2805,URtpQZsUmBY_000030,0.7453777241247855,0.7213650390270466,0.725525775649225,0.7292009007364129,0.735159536897706,0.7350322382560639,0.005958636161293107,-0.010218187227079567,-0.00012729864164207072,0.0,0.0,0.0,0.0,0.0
2806,USlCCt8En7A_000460,0.36023356284595653,0.3461590115498254,0.36763293615507736,0.3498489024673729,0.36194681178765786,0.3624957029907185,0.012097909320284983,0.0017132489417013286,0.0005488912030606197,0.0,0.0,0.0,0.0,0.0
2807,UVsgxlTzy-c_000073,0.5480573720943013,0.5645533227516396,0.5014416447285948,0.5308092254366085,0.528768137008748,0.5241910147659441,-0.002041088427860438,-0.019289235085553247,-0.004577122242803933,0.0,0.0,0.0,0.0,0.0
2808,UWFjhEYXbbU_000009,0.04632352941176471,0.04360867558837102,0.042433767400089806,0.046221570066030816,0.047424879242205634,0.04736842105263158,0.0012033091761748174,0.0011013498304409258,-5.6458189574053186e-05,0.0,0.0,0.0,0.0,0.0
2809,UWz5OIijWM4_000030,0.711969745829791,0.6231252179979072,0.7174877797787497,0.6856030902384479,0.7311039853412735,0.7387533032799627,0.04550089510282562,0.01913423951148252,0.007649317938689171,0.0,0.0,0.0,0.0,0.0
2810,UX7R8WWJLoI_000160,0.766545981173063,0.7726324157805823,0.805327868852459,0.7899259259259259,0.7949085516559565,0.7895437074997537,0.00498262573003061,0.02836257048289348,-0.005364844156202864,0.0,0.0,0.0,0.0,0.0
2811,UY4v-zjlnlo_000010,0.5981638418079096,0.6602377391167441,0.636774391177822,0.6218623481781377,0.6149799050054805,0.616308887097956,-0.006882443172657182,0.016816063197570896,0.0013289820924754503,0.0,0.0,0.0,0.0,0.0
2812,UZ6zyRcElGw_000070,0.3394060195335858,0.3792605299986457,0.3673593336514685,0.3597944274549779,0.3527458386949483,0.3518089245798493,-0.007048588760029617,0.01333981916136251,-0.0009369141150989968,0.0,0.0,0.0,0.0,0.0
2813,UZidCXq6gmw_000006,0.7494770518026332,0.7286766693701,0.7799141688912918,0.7535163667964853,0.7696442283081648,0.7702958238517996,0.016127861511679553,0.02016717650553157,0.0006515955436348086,0.0,0.0,0.0,0.0,0.0
2814,U_bYlL9ap-o_000060,0.28456441318752795,0.33694810224632066,0.27069878958969795,0.30727360519731356,0.28069612639345576,0.2805161497154765,-0.0265774788038578,-0.0038682867940721954,-0.00017997667797925443,0.0,0.0,0.0,0.0,0.0
2815,UaFiUiC_Izo_000054,0.5830293928341558,0.5718358697746099,0.5852237555984415,0.5846509409736234,0.5858126870785099,0.5858039385414412,0.0011617461048865074,0.0027832942443540842,-8.748537068670181e-06,0.0,0.0,0.0,0.0,0.0
2816,UbPJ8MIGZNA_000000,0.10577895309947888,0.09483630277884314,0.10228255555973377,0.10096885556256728,0.1040511074557209,0.10412280365961031,0.0030822518931536147,-0.001727845643757983,7.169620388941533e-05,0.0,0.0,0.0,0.0,0.0
2817,Ubd5GQAZMEo_000373,0.72348872631027,0.6676261951269662,0.6303186638526277,0.7067498295497588,0.7012725211036915,0.6908032890575585,-0.005477308446067308,-0.02221620520657841,-0.010469232046133037,0.0,0.0,0.0,0.0,0.0
2818,UdWyYaDcEMs_001257,0.16269587194608257,0.18577864671880312,0.19043703490523373,0.17527134056908183,0.17100556086848723,0.1733385990737084,-0.004265779700594607,0.008309688922404662,0.002333038205221183,0.0,0.0,0.0,0.0,0.0
2819,UeEMaZqMRp0_000030,0.21282327586206898,0.2199740115091888,0.22394406123027497,0.2136482466420265,0.21486204708228823,0.21487503399921423,0.0012138004402617308,0.0020387712202192543,1.2986916925999958e-05,0.0,0.0,0.0,0.0,0.0
2820,UeRUivHxW3c_000020,0.6254299993509443,0.46458218040951854,0.5438483777706392,0.6054165357903186,0.6305938690857587,0.6272203389830509,0.02517733329544003,0.005163869734814308,-0.0033735301027078,0.0,0.0,0.0,0.0,0.0
2821,UfJg3VBTLow_000420,0.7357378972062273,0.6836675425252385,0.7139588731462594,0.7186713910903141,0.7284762898178608,0.7281091200855844,0.009804898727546751,-0.007261607388366453,-0.0003671697322764622,0.0,0.0,0.0,0.0,0.0
2822,UfMr4FFsS28_000021,0.5394402863651155,0.5328747784819632,0.48373168851195064,0.5403742152048238,0.5302570395246706,0.5294117647058824,-0.010117175680153134,-0.009183246840444914,-0.0008452748187882664,0.0,0.0,0.0,0.0,0.0
2823,UfkehxAd_M4_000040,0.2406691324815064,0.21049770177432905,0.22753390025281545,0.23224831105021967,0.23802606092621942,0.23621523311005635,0.005777749875999744,-0.00264307155528698,-0.0018108278161630686,0.0,0.0,0.0,0.0,0.0
2824,UhEQ1E8XPp4_000003,0.6451628776695207,0.6965951106451079,0.7196817947690722,0.686804112727079,0.6893792955326461,0.6861091840546454,0.002575182805567122,0.04421641786312536,-0.0032701114780007146,0.0,0.0,0.0,0.0,0.0
2825,UhEQ1E8XPp4_000017,0.5932112430401825,0.5754331949019046,0.5679273827534039,0.5851528384279476,0.5829210003702582,0.5837343113832901,-0.0022318380576894503,-0.010290242669924288,0.0008133110130319476,0.0,0.0,0.0,0.0,0.0
2826,UkKDHtVKDrc_000473,0.29874860718265195,0.337158900600926,0.3093684817822749,0.3119294791480222,0.30324517139377066,0.30313967646547224,-0.008684307754251552,0.004496564211118714,-0.00010549492829842189,0.0,0.0,0.0,0.0,0.0
2827,UltPy7eml7I_000012,0.3519118286846812,0.3499749874937469,0.35713935110194867,0.3495966192854399,0.3486423064029501,0.34849210148396365,-0.0009543128824898162,-0.0032695222817311076,-0.00015020491898642963,0.0,0.0,0.0,0.0,0.0
2828,UmGzdua2Ayc_000014,0.21696590347553946,0.32465611595917765,0.3447098976109215,0.257890202834991,0.2586294914588651,0.26344,0.0007392886238741236,0.041663587983325645,0.004810508541134906,0.0,0.0,0.0,0.0,0.0
2829,UnMk7X7PM80_000139,0.11732921651871864,0.12711158696169403,0.11268570224423138,0.12229226361031519,0.11625631827816729,0.11649692282555417,-0.006035945332147893,-0.0010728982405513454,0.0002406045473868773,0.0,0.0,0.0,0.0,0.0
2830,UoRitfnYmKU_000030,0.399709015584928,0.46334975369458126,0.4223141921020866,0.4327368628610865,0.4096041019573041,0.40856875215697874,-0.023132760903782357,0.009895086372376127,-0.0010353498003253803,0.0,0.0,0.0,0.0,0.0
2831,UoSID1KzWuI_000030,0.5567975901913256,0.5726539916805715,0.5407855696321763,0.5674741298212606,0.5505602109029282,0.5514782035589869,-0.016913918918332382,-0.006237379288397404,0.0009179926560587415,0.0,0.0,0.0,0.0,0.0
2832,Up72EgZT_B0_000049,0.557750606305578,0.5161305125969436,0.6011321576311779,0.5373306428365523,0.5748430962343096,0.5786644178569547,0.03751245339775733,0.01709248992873158,0.0038213216226450353,0.0,0.0,0.0,0.0,0.0
2833,Up72EgZT_B0_000060,0.7212872946697955,0.6360973276738208,0.7237885462555066,0.6995144994095263,0.7278357689631176,0.7297316284951525,0.028321269553591377,0.006548474293322171,0.0018958595320348604,0.0,0.0,0.0,0.0,0.0
2834,Upq4yFKwiTM_000024,0.3171774120214604,0.4052201525771599,0.3650444793301936,0.35439951229424915,0.33768999903185204,0.33766820484688115,-0.016709513262397113,0.02051258701039166,-2.179418497089136e-05,0.0,0.0,0.0,0.0,0.0
2835,Uq-owMVP9qI_000030,0.74619402509714,0.6496262840241417,0.7712971749762756,0.7653007479195196,0.7713717693836978,0.7747554282987353,0.00607102146417815,0.025177744286557835,0.0033836589150375573,0.0,0.0,0.0,0.0,0.0
2836,UqMeR5Erq8I_000030,0.6385852994981003,0.622537301129338,0.7035478584400053,0.6371847612233947,0.6575576825264715,0.6629285779943009,0.020372921303076774,0.01897238302837123,0.0053708954678294285,0.0,0.0,0.0,0.0,0.0
2837,UqtPREndv_0_000000,0.24570563150133515,0.3505465966056653,0.3411033853869828,0.3109652945096632,0.29535803898861224,0.30011780875711763,-0.015607255521050967,0.04965240748727709,0.004759769768505395,0.0,0.0,0.0,0.0,0.0
2838,UrUJ9tUJynA_000030,0.8097693540519825,0.8460693091068943,0.875,0.8321866265319287,0.8568673983981014,0.8599113032460031,0.02468077186617279,0.04709804434611897,0.003043904847901624,0.0,0.0,0.0,0.0,0.0
2839,UrluLxHLwQM_000110,0.08776535037662635,0.11009430018116784,0.10926947588699705,0.10415980126238941,0.10191589156530725,0.10345900534149251,-0.002243909697082158,0.014150541188680907,0.0015431137761852537,0.0,0.0,0.0,0.0,0.0
2840,Us0qIYoVRvU_000144,0.667443951227735,0.7315985130111524,0.7145214521452146,0.6940517393089694,0.673554199360651,0.6780690631358556,-0.020497539948318377,0.006110248132915941,0.004514863775204603,0.0,0.0,0.0,0.0,0.0
2841,UsNUR6tsoTs_000030,0.11693405605643778,0.14138453431695427,0.126502828854314,0.12570274068868587,0.11869936682611221,0.11954887218045113,-0.007003373862573659,0.0017653107696744275,0.0008495053543389197,0.0,0.0,0.0,0.0,0.0
2842,UsdoUjuczY4_000030,0.3975199089874858,0.649083401397586,0.4820120980579433,0.5119312758510977,0.4232414232414232,0.4269660365340431,-0.08868985260967444,0.025721514253937428,0.0037246132926198605,0.0,0.0,0.0,0.0,0.0
2843,Usz7ZnOHaxY_000030,0.5229045920641997,0.5454864564441584,0.5532254253308129,0.5344542604730692,0.5340048944283194,0.536048903107861,-0.00044936604474976605,0.01110030236411974,0.0020440086795415757,0.0,0.0,0.0,0.0,0.0
2844,UtMZGT9opoU_000265,0.21976315979493105,0.22165935380933385,0.2115585875421528,0.21986105435226808,0.2156797269219353,0.21585609593604263,-0.004181327430332782,-0.004083432872995757,0.00017636901410733596,0.0,0.0,0.0,0.0,0.0
2845,UtZofZjccBs_000290,0.026241866088255166,0.030925243043915522,0.029397705544933077,0.027971497877501517,0.028614633011515647,0.028271529267545205,0.0006431351340141292,0.0023727669232604803,-0.00034310374397044166,0.0,0.0,0.0,0.0,0.0
2846,UuBSbvH6ql8_000029,0.7372791519434629,0.7477187568878113,0.7497425795764875,0.7492189218921892,0.7475900670783173,0.7469045400079883,-0.0016288548138718717,0.010310915134854381,-0.000685527070328984,0.0,0.0,0.0,0.0,0.0
2847,Uv3K_pEUlX8_000020,0.2666102412187897,0.27855563743551953,0.2900997697620875,0.27544997449537273,0.2744400479181036,0.276558384547849,-0.0010099265772691157,0.007829806699313935,0.0021183366297453654,0.0,0.0,0.0,0.0,0.0
2848,Uvn7waPvseo_000030,0.6086230031140029,0.5482596570956414,0.5960174914148776,0.5901962794034746,0.6034969263327623,0.6027793862188766,0.013300646929287674,-0.005126076781240552,-0.0007175401138856952,0.0,0.0,0.0,0.0,0.0
2849,Uvvl1qfsh8A_000063,0.05775638652350981,0.06810046273391344,0.05764682696097753,0.0609375,0.057563159577870164,0.05751364105589146,-0.0033743404221298345,-0.00019322694563964765,-4.951852197870171e-05,0.0,0.0,0.0,0.0,0.0
2850,UyCw7pCgYg8_000055,0.1389051324726733,0.14066414613036943,0.1451537087524678,0.1465799591778611,0.14229103308450833,0.14289680703378066,-0.004288926093352768,0.0033859006118350243,0.0006057739492723313,0.0,0.0,0.0,0.0,0.0
2851,UzUTFdlYT68_000055,0.48875811075901615,0.4929421254285138,0.48493543758967,0.4886238348200862,0.48616503661473437,0.4862128287048415,-0.002458798205351831,-0.0025930741442817817,4.779209010713492e-05,0.0,0.0,0.0,0.0,0.0
2852,UztuiHbZvCw_000991,0.22943473001209722,0.13848039215686275,0.28492031359269754,0.2561794228356336,0.24375973892335284,0.24521152195150833,-0.012419683912280766,0.014325008911255627,0.00145178302815549,0.0,0.0,0.0,0.0,0.0
2853,V0zQHNmz0gU_000030,0.0388376753507014,0.04196440171495388,0.039034805027392844,0.03945761055460542,0.03860865407602199,0.038625582971260015,-0.0008489564785834278,-0.00022902127467940708,1.692889523802199e-05,0.0,0.0,0.0,0.0,0.0
2854,V1M3HiUz0ZQ_000070,0.05160180606321221,0.05557699729834041,0.053481894150417826,0.05343029943230307,0.05231797703822119,0.052327482830044694,-0.0011123223940818772,0.0007161709750089784,9.50579182350253e-06,0.0,0.0,0.0,0.0,0.0
2855,V2CS8ToddTE_000030,0.7019503072401817,0.6696744563014994,0.6906415796094733,0.6832701969318395,0.6973057357413937,0.696248955046787,0.014035538809554104,-0.004644571498788053,-0.0010567806946066849,0.0,0.0,0.0,0.0,0.0
2856,V2OjPsg7ydY_000060,0.37964539717519785,0.5622747296756108,0.5451211962474404,0.4496222160686736,0.4461454346637507,0.43864500518492916,-0.003476781404922913,0.06650003748855282,-0.007500429478821513,0.0,0.0,0.0,0.0,0.0
2857,V2YcUPfFy6U_000335,0.07430642687857242,0.0753647476340694,0.08324054928158635,0.07685283091415937,0.07921724052514244,0.07901759240956711,0.0023644096109830676,0.00491081364657002,-0.0001996481155753238,0.0,0.0,0.0,0.0,0.0
2858,V3Mh5k7AOxE_000063,0.7996754163138583,0.7972449418854929,0.8028360957642725,0.8082790231325646,0.8136385036033752,0.8132889644446052,0.005359480470810585,0.013963087289516896,-0.00034953915877000696,0.0,0.0,0.0,0.0,0.0
2859,V4I4dNkN1xs_000064,0.23489902010397018,0.28314756280153053,0.2307900922075574,0.2512424346799193,0.23170122974996596,0.23182746878547106,-0.019541204929953343,-0.0031977903540042207,0.00012623903550509907,0.0,0.0,0.0,0.0,0.0
2860,V4RmD_obUBo_000125,0.41340729001584786,0.42624342771300744,0.42969042672751423,0.41881134307362766,0.4190956408588159,0.41961692824746305,0.0002842977851882367,0.005688350842968037,0.0005212873886471514,0.0,0.0,0.0,0.0,0.0
2861,V5a0OUeceeY_000042,0.37127802356216133,0.49288974138501224,0.41621621621621624,0.4313102731419992,0.38757718852161277,0.3889901567626686,-0.04373308462038644,0.01629916495945144,0.0014129682410558564,0.0,0.0,0.0,0.0,0.0
2862,V7M8J64sUZs_000077,0.4303199751475614,0.36923299147768307,0.3972649361096501,0.40476118637419667,0.41528887237599854,0.4156965944272446,0.010527686001801873,-0.015031102771562832,0.0004077220512460622,0.0,0.0,0.0,0.0,0.0
2863,V7edkwJsgN0_000030,0.6924272246969854,0.6858311800172265,0.7025069442002743,0.6947665198237886,0.7022562168203409,0.701874410974205,0.007489696996552331,0.009828992123355529,-0.0003818058461358964,0.0,0.0,0.0,0.0,0.0
2864,V8tcqAyPSYw_000064,0.1653724960612199,0.14758492705809578,0.16073788546255507,0.15762693515210566,0.16371854249204842,0.16378251646756728,0.006091607339942767,-0.0016539535691714735,6.397397551885509e-05,0.0,0.0,0.0,0.0,0.0
2865,VAfO711tnQA_000030,0.46865892695045624,0.38200700116686115,0.4892254876945559,0.452431289640592,0.47649537440267414,0.4820935349468658,0.02406408476208216,0.007836447452217898,0.005598160544191655,0.0,0.0,0.0,0.0,0.0
2866,VAqgpoyD2jc_000030,0.46426019928558,0.4625730349465329,0.45210656289755297,0.46432700555700596,0.45800810567397177,0.4585616695443285,-0.00631889988303419,-0.006252093611608223,0.0005535638703567103,0.0,0.0,0.0,0.0,0.0
2867,VB-yZzj969U_000240,0.07257777777777778,0.06714705342390306,0.07093393224780085,0.07109667523796635,0.07205250056573885,0.07183399173591246,0.0009558253277724971,-0.0005252772120389326,-0.0002185088298263943,0.0,0.0,0.0,0.0,0.0
2868,VBQPcmmUkkg_000010,0.07474576271186441,0.09382180239979576,0.08253172137590298,0.08142540620384048,0.07736842105263157,0.077690085265309,-0.004056985151208906,0.0026226583407671644,0.0003216642126774305,0.0,0.0,0.0,0.0,0.0
2869,VFXf1DTi2IA_000383,0.17154365188653264,0.1567022582685368,0.22966758638812246,0.17623635652575817,0.20456763019880472,0.21897810218978103,0.028331273673046553,0.03302397831227208,0.014410471990976309,0.0,0.0,0.0,0.0,0.0
2870,VHoOg4twnO0_000060,0.7016390714701722,0.6876411459947749,0.7261340087497122,0.7148462765728084,0.7200278406124935,0.7191635211939781,0.00518156403968506,0.018388769142321237,-0.0008643194185153913,0.0,0.0,0.0,0.0,0.0
2871,VIQqrHGMJRQ_000173,0.5412674287979912,0.5324395029431,0.5562360801781737,0.536759410801964,0.5484809527031599,0.54893991736097,0.011721541901195898,0.007213523905168717,0.00045896465781014584,0.0,0.0,0.0,0.0,0.0
