scale,dataset,sample_id,sample_index,signal,auroc_removefp_vs_removetp,ap_removefp_vs_removetp,auroc_removefp_vs_retainedfp,ap_removefp_vs_retainedfp,ogl_minus_aud_iou,groupA,ogl_help,aud_better
144k,flickr,10939270325,75,aud_times_one_minus_query,0.24825760488621948,0.9487597612256918,0.9352368822946255,0.8328136115817129,0.026543437452152596,False,False,False
144k,flickr,10939270325,75,aud_query_ratio,0.26109188620624124,0.9505896726951211,0.8908408268746175,0.7205537737680999,0.026543437452152596,False,False,False
144k,flickr,10952523225,76,positive_excess,0.30846375590833924,0.2809619391367464,0.4736221974482844,0.9027945609282587,-0.05511798845522198,False,False,False
144k,flickr,10952523225,76,aud_minus_iqr,0.32698176577674043,0.2842069795979584,0.51664313142574,0.9085338665158673,-0.05511798845522198,False,False,False
144k,flickr,10952523225,76,aud_times_one_minus_query,0.31596817895574725,0.26794258088282086,0.6139943019943019,0.9321244373873655,-0.05511798845522198,False,False,False
144k,flickr,10952523225,76,aud_query_ratio,0.3084427138561191,0.265374422814824,0.47410380279945497,0.9060789103185607,-0.05511798845522198,False,False,False
144k,flickr,10979853044,77,positive_excess,0.5976917203644847,0.9282188156581055,0.317757401612295,0.5268786820316309,0.07803455157847816,False,False,False
144k,flickr,10979853044,77,aud_minus_iqr,0.5947891980861648,0.930268253475545,0.3260763025929382,0.5292985376404932,0.07803455157847816,False,False,False
144k,flickr,10979853044,77,aud_times_one_minus_query,0.5760778532497417,0.9277915647968873,0.3422951534817922,0.5342333574555957,0.07803455157847816,False,False,False
144k,flickr,10979853044,77,aud_query_ratio,0.5864693387440655,0.9300859753970512,0.32731079340439756,0.5316096997289252,0.07803455157847816,False,False,False
144k,flickr,10980225216,78,positive_excess,0.8212130974695407,0.9643687403332699,0.8934793270848375,0.7786501875905204,0.058990688937483604,False,False,False
144k,flickr,10980225216,78,aud_minus_iqr,0.7922941339354179,0.9580321694579668,0.9016775917834216,0.7973382596578551,0.058990688937483604,False,False,False
144k,flickr,10980225216,78,aud_times_one_minus_query,0.7189709891795177,0.9425792567479131,0.9075568796853352,0.823006199681774,0.058990688937483604,False,False,False
144k,flickr,10980225216,78,aud_query_ratio,0.7601135831132316,0.9503287520941881,0.9087855490327892,0.815993522873135,0.058990688937483604,False,False,False
144k,flickr,11002352834,79,positive_excess,0.3203766756552109,0.16402152161615835,,,-0.06754431021013019,False,False,False
144k,flickr,11002352834,79,aud_minus_iqr,0.32916306197373585,0.16614166806327046,,,-0.06754431021013019,False,False,False
144k,flickr,11002352834,79,aud_times_one_minus_query,0.3317141727250804,0.14124624413623918,,,-0.06754431021013019,False,False,False
144k,flickr,11002352834,79,aud_query_ratio,0.29085782416518685,0.1348669932330597,,,-0.06754431021013019,False,False,False
144k,flickr,11036641226,80,positive_excess,0.6510342701484315,0.9282708359289191,0.7355647209179794,0.8351678308958892,0.20466698587373067,False,True,False
144k,flickr,11036641226,80,aud_minus_iqr,0.6507723123211148,0.9281774745091561,0.7383304057343703,0.8371393526195936,0.20466698587373067,False,True,False
144k,flickr,11036641226,80,aud_times_one_minus_query,0.6319538010838821,0.9219438319452187,0.9238014004121703,0.9425035494592242,0.20466698587373067,False,True,False
144k,flickr,11036641226,80,aud_query_ratio,0.6343601069394398,0.9236075028745422,0.7890451594992597,0.8765004289392577,0.20466698587373067,False,True,False
144k,flickr,11050409385,81,positive_excess,0.13338181261481935,0.40019743103623395,0.1942453500770051,0.4511307855516886,0.010140317813337907,False,False,False
144k,flickr,11050409385,81,aud_minus_iqr,0.1262792053323284,0.3898646332063976,0.19786792145480392,0.4404428281303336,0.010140317813337907,False,False,False
144k,flickr,11050409385,81,aud_times_one_minus_query,0.21405712704319563,0.30098560656683615,0.3420451516408009,0.38631888903612366,0.010140317813337907,False,False,False
144k,flickr,11050409385,81,aud_query_ratio,0.09320092797588204,0.2752954454765231,0.21529957943371641,0.3496092123592788,0.010140317813337907,False,False,False
144k,flickr,11071986404,82,positive_excess,0.37578638176117857,0.9459861757242046,0.4576286769901885,0.48692320189962846,0.12200782209646,False,True,False
144k,flickr,11071986404,82,aud_minus_iqr,0.5030749094451039,0.9486376331997122,0.5006173093299715,0.4964552269039503,0.12200782209646,False,True,False
144k,flickr,11071986404,82,aud_times_one_minus_query,0.3216621008735884,0.9258485523211744,0.5457825375868395,0.5453284343663061,0.12200782209646,False,True,False
144k,flickr,11071986404,82,aud_query_ratio,0.2877563692813442,0.9215940228699513,0.34761592119984597,0.4424622391360261,0.12200782209646,False,True,False
144k,flickr,11101358996,83,positive_excess,0.49415043655195057,0.33316404654415066,0.571609404886499,0.5099497860683383,-0.00743023744689586,False,False,False
144k,flickr,11101358996,83,aud_minus_iqr,0.6168364655968105,0.37666236899072714,0.7686045147785918,0.7120289833597004,-0.00743023744689586,False,False,False
144k,flickr,11101358996,83,aud_times_one_minus_query,0.7234940444334133,0.4489036635454401,0.9407827781587211,0.8875327863251136,-0.00743023744689586,False,False,False
144k,flickr,11101358996,83,aud_query_ratio,0.7237034652684594,0.4551989216506214,0.7544132772745318,0.7567434163935,-0.00743023744689586,False,False,False
144k,flickr,11154049584,84,positive_excess,0.7065260276161835,0.6542135378635634,0.3654784064754356,0.5924931615046918,-0.01025993740591169,False,False,False
144k,flickr,11154049584,84,aud_minus_iqr,0.712451733273847,0.6513232600495888,0.37274184913096037,0.5968044433045888,-0.01025993740591169,False,False,False
144k,flickr,11154049584,84,aud_times_one_minus_query,0.7221250552481819,0.6616391301042621,0.42326357650253627,0.6108423784401392,-0.01025993740591169,False,False,False
144k,flickr,11154049584,84,aud_query_ratio,0.7019113998120521,0.6447007241298655,0.3831543187049129,0.6005481457583,-0.01025993740591169,False,False,False
144k,flickr,11314266424,85,positive_excess,,,,,-0.07416096960850882,False,False,False
144k,flickr,11314266424,85,aud_minus_iqr,,,,,-0.07416096960850882,False,False,False
144k,flickr,11314266424,85,aud_times_one_minus_query,,,,,-0.07416096960850882,False,False,False
144k,flickr,11314266424,85,aud_query_ratio,,,,,-0.07416096960850882,False,False,False
144k,flickr,11650557765,86,positive_excess,0.8806025417592052,0.9495789124349068,0.6858907747512988,0.7699329860297538,0.11357361201489646,False,True,False
144k,flickr,11650557765,86,aud_minus_iqr,0.8915811155883708,0.9489142593320837,0.6947303514680074,0.7733792817343945,0.11357361201489646,False,True,False
144k,flickr,11650557765,86,aud_times_one_minus_query,0.9123433488439778,0.9680352400222849,0.7379041001212894,0.7972329881955355,0.11357361201489646,False,True,False
144k,flickr,11650557765,86,aud_query_ratio,0.8685276552594712,0.9558866895256247,0.6974401829697396,0.7818816841302599,0.11357361201489646,False,True,False
144k,flickr,11764496003,87,positive_excess,0.3341597052948286,0.4652270979908735,0.7753109027783264,0.645900589595011,-0.009729664792455517,False,False,False
144k,flickr,11764496003,87,aud_minus_iqr,0.3502502499684968,0.4681578380768899,0.8345667776904422,0.7358284224248944,-0.009729664792455517,False,False,False
144k,flickr,11764496003,87,aud_times_one_minus_query,0.4091953980680651,0.4854837040148984,0.94709246407609,0.914886250435911,-0.009729664792455517,False,False,False
144k,flickr,11764496003,87,aud_query_ratio,0.34991486564491014,0.4661084080476934,0.8326278937608126,0.7476666005625965,-0.009729664792455517,False,False,False
144k,flickr,11765015695,88,positive_excess,0.3666902529380444,0.22248722826313558,0.2083722332720599,0.44707978241828994,0.007637325589838206,False,False,False
144k,flickr,11765015695,88,aud_minus_iqr,0.36857644847247123,0.2235174756460813,0.2199349380403709,0.4524477052655459,0.007637325589838206,False,False,False
144k,flickr,11765015695,88,aud_times_one_minus_query,0.36579058498190076,0.22227206761691537,0.2566526143658199,0.4612366796526425,0.007637325589838206,False,False,False
144k,flickr,11765015695,88,aud_query_ratio,0.3704421649089952,0.2247505702972168,0.2410191880592168,0.484797980496242,0.007637325589838206,False,False,False
144k,flickr,11776645404,89,positive_excess,0.2599945928094731,0.3824296401429734,0.5280818078742137,0.378749479172491,-0.013474405799723699,False,False,False
144k,flickr,11776645404,89,aud_minus_iqr,0.2576262116871903,0.3844381270368781,0.5565567129860038,0.4024402399639353,-0.013474405799723699,False,False,False
144k,flickr,11776645404,89,aud_times_one_minus_query,0.22048359228631736,0.3333373573342083,0.9026777800044563,0.8015616505489418,-0.013474405799723699,False,False,False
144k,flickr,11776645404,89,aud_query_ratio,0.26927283364712123,0.34703231914321875,0.5294277318211974,0.4892553438741853,-0.013474405799723699,False,False,False
144k,flickr,12015590114,90,positive_excess,0.2624202097195756,0.33564682357960257,0.38573248030329954,0.2641653577693222,-0.021237317067503203,False,False,False
144k,flickr,12015590114,90,aud_minus_iqr,0.24604302687617796,0.34564621551570873,0.43562796719896413,0.2771341028104565,-0.021237317067503203,False,False,False
144k,flickr,12015590114,90,aud_times_one_minus_query,0.3076390407464101,0.34784535615708745,0.6258722824477223,0.36905717577167607,-0.021237317067503203,False,False,False
144k,flickr,12015590114,90,aud_query_ratio,0.27169479935716545,0.3373633176211345,0.3978949283640949,0.27608741541380155,-0.021237317067503203,False,False,False
144k,flickr,12031178616,91,positive_excess,0.6125956809459002,0.587265555691092,0.9579154319308645,0.8491389373990857,0.007420145025694325,False,False,False
144k,flickr,12031178616,91,aud_minus_iqr,0.6090492752370871,0.5899725304078409,0.9616186054205895,0.8613975988298014,0.007420145025694325,False,False,False
144k,flickr,12031178616,91,aud_times_one_minus_query,0.5637582539442513,0.5783423369583736,0.9920930780034898,0.9697525111480435,0.007420145025694325,False,False,False
144k,flickr,12031178616,91,aud_query_ratio,0.5670835943631951,0.5744064812196935,0.9789997884446227,0.9394299019684327,0.007420145025694325,False,False,False
144k,flickr,12048726756,92,positive_excess,0.4775627933736163,0.7708842576084104,0.6244964241033626,0.5036490183048545,0.05162879566769174,False,False,False
144k,flickr,12048726756,92,aud_minus_iqr,0.4948226186763995,0.7778998190691436,0.6574178076411787,0.5328259877785753,0.05162879566769174,False,False,False
144k,flickr,12048726756,92,aud_times_one_minus_query,0.579328943126384,0.8077117752079186,0.7928910744888357,0.6382388589388578,0.05162879566769174,False,False,False
144k,flickr,12048726756,92,aud_query_ratio,0.47287164684857186,0.773328904962969,0.6445457348660911,0.5320635945796177,0.05162879566769174,False,False,False
144k,flickr,12066557153,93,positive_excess,0.48532090132090133,0.9945550956946339,0.41697454087106894,0.27554437721145053,0.06526335646737186,False,False,False
144k,flickr,12066557153,93,aud_minus_iqr,0.6791515151515152,0.9939898698803596,0.44947849411960794,0.2909402791055399,0.06526335646737186,False,False,False
144k,flickr,12066557153,93,aud_times_one_minus_query,0.83802331002331,0.9983420571515805,0.5912019542277362,0.32809604983665364,0.06526335646737186,False,False,False
144k,flickr,12066557153,93,aud_query_ratio,0.49524786324786324,0.9934188571943006,0.4247833369792806,0.26869692713069665,0.06526335646737186,False,False,False
144k,flickr,12103535156,94,positive_excess,0.5851063829787234,0.5675926786212022,0.39053168820821105,0.1643162520572665,-0.03627514686057598,False,False,False
144k,flickr,12103535156,94,aud_minus_iqr,0.5843465045592705,0.566800723820142,0.39124164760740787,0.1645830430424325,-0.03627514686057598,False,False,False
144k,flickr,12103535156,94,aud_times_one_minus_query,0.6297184629230272,0.6636016768939801,0.5025422527127491,0.16918492892832976,-0.03627514686057598,False,False,False
144k,flickr,12103535156,94,aud_query_ratio,0.6369871881951402,0.6735260600525366,0.29946926676435043,0.1262126547077567,-0.03627514686057598,False,False,False
144k,flickr,12158276143,95,positive_excess,0.6046625016221427,0.7770416649381799,0.5354224044128686,0.49635858693145873,0.05456420407187523,False,False,False
144k,flickr,12158276143,95,aud_minus_iqr,0.5332489201164234,0.754141431989956,0.5530642140264775,0.4927928774522716,0.05456420407187523,False,False,False
144k,flickr,12158276143,95,aud_times_one_minus_query,0.7285250551528522,0.8574780769411333,0.7569019261166345,0.7310627199416265,0.05456420407187523,False,False,False
144k,flickr,12158276143,95,aud_query_ratio,0.7401913201460856,0.8628654024391781,0.5476283382767482,0.5319591925859198,0.05456420407187523,False,False,False
144k,flickr,12328837165,96,positive_excess,0.23980398355991145,0.39878350123550654,0.43961019030079806,0.24355700023218016,-0.05494899189771796,False,False,False
144k,flickr,12328837165,96,aud_minus_iqr,0.2650964274423016,0.39878350123550654,0.45227133210558623,0.24355700023218016,-0.05494899189771796,False,False,False
144k,flickr,12328837165,96,aud_times_one_minus_query,0.35753425194251814,0.3056449386834429,0.7323977686954924,0.3485990349040062,-0.05494899189771796,False,False,False
144k,flickr,12328837165,96,aud_query_ratio,0.16764487021799665,0.25623205356599904,0.5666436464088397,0.25009821311683295,-0.05494899189771796,False,False,False
144k,flickr,12373955905,97,positive_excess,0.10576923076923078,0.5993836671802774,0.2017001545595054,0.5459649122807018,0.0921252526552171,False,False,False
144k,flickr,12373955905,97,aud_minus_iqr,0.13365384615384618,0.5993836671802774,0.21020092735703244,0.5459649122807018,0.0921252526552171,False,False,False
144k,flickr,12373955905,97,aud_times_one_minus_query,0.25047211785643664,0.44923996472150435,0.24624627010962205,0.3991189177894622,0.0921252526552171,False,False,False
144k,flickr,12373955905,97,aud_query_ratio,0.008750247182123787,0.3894999282260248,0.09933726155521033,0.35915574879406315,0.0921252526552171,False,False,False
144k,flickr,12444360833,98,positive_excess,0.2010745228737489,0.10985955114159447,0.305407399696272,0.26593858973971046,-0.05701188176282601,False,False,False
144k,flickr,12444360833,98,aud_minus_iqr,0.20867612037237496,0.11813701031676441,0.296518303287121,0.2754421930774465,-0.05701188176282601,False,False,False
144k,flickr,12444360833,98,aud_times_one_minus_query,0.26953469782004097,0.11377779915995324,0.3733481727330623,0.2717241901693284,-0.05701188176282601,False,False,False
144k,flickr,12444360833,98,aud_query_ratio,0.21451009209452593,0.09617962749993096,0.3625967520697595,0.2670462987382682,-0.05701188176282601,False,False,False
144k,flickr,12512072175,99,positive_excess,0.2640016065308871,0.41572581455595947,0.8282644131777624,0.8151358835531224,0.036981813655389995,False,False,False
144k,flickr,12512072175,99,aud_minus_iqr,0.2644915166049115,0.4162908854377117,0.8260311213109128,0.8140341051469278,0.036981813655389995,False,False,False
144k,flickr,12512072175,99,aud_times_one_minus_query,0.2800835770216975,0.4167494069597953,0.9471775168465714,0.9433658971941735,0.036981813655389995,False,False,False
144k,flickr,12512072175,99,aud_query_ratio,0.27422044082552766,0.4143536197321799,0.8897514740749984,0.8891689829698841,0.036981813655389995,False,False,False
144k,flickr,12534178685,100,positive_excess,0.31880653165772826,0.007527315892787853,,,-0.1339874358204135,False,False,True
144k,flickr,12534178685,100,aud_minus_iqr,0.32584047066357164,0.007619554644192205,,,-0.1339874358204135,False,False,True
144k,flickr,12534178685,100,aud_times_one_minus_query,0.45014408068518375,0.009701333344682764,,,-0.1339874358204135,False,False,True
144k,flickr,12534178685,100,aud_query_ratio,0.3752161210277756,0.008407195639866208,,,-0.1339874358204135,False,False,True
144k,flickr,12598610153,101,positive_excess,0.27143222649815296,0.42833489619225673,0.10687563160153382,0.5939208235923296,0.03723105986653008,False,False,False
144k,flickr,12598610153,101,aud_minus_iqr,0.27368848092304027,0.4283496617026625,0.1423050168196354,0.5939742258389169,0.03723105986653008,False,False,False
144k,flickr,12598610153,101,aud_times_one_minus_query,0.323085995275447,0.337244965784867,0.09017539488073978,0.42534136518242627,0.03723105986653008,False,False,False
144k,flickr,12598610153,101,aud_query_ratio,0.36440392824848067,0.3525845896495391,0.05552556169276132,0.4177969145341549,0.03723105986653008,False,False,False
144k,flickr,12599965145,102,positive_excess,0.8341707401658023,0.26154150977191193,0.6581121343445288,0.7926572511369333,-0.009665362138158495,False,False,False
144k,flickr,12599965145,102,aud_minus_iqr,0.8338734848234635,0.25702115173465334,0.6830647345612134,0.8142331756022674,-0.009665362138158495,False,False,False
144k,flickr,12599965145,102,aud_times_one_minus_query,0.7915558840043598,0.19057605782756676,0.9692239978331527,0.9785882664074897,-0.009665362138158495,False,False,False
144k,flickr,12599965145,102,aud_query_ratio,0.8242787429401854,0.22317153500024203,0.822352383531961,0.8943049681769561,-0.009665362138158495,False,False,False
144k,flickr,12729873904,103,positive_excess,0.7112549366839539,0.10841161254456738,,,-0.01927322316824187,False,False,False
144k,flickr,12729873904,103,aud_minus_iqr,0.714592908040646,0.10939619170227036,,,-0.01927322316824187,False,False,False
144k,flickr,12729873904,103,aud_times_one_minus_query,0.7456782055065987,0.1197748056187008,,,-0.01927322316824187,False,False,False
144k,flickr,12729873904,103,aud_query_ratio,0.7383381821759357,0.11643615759093567,,,-0.01927322316824187,False,False,False
144k,flickr,13153991894,104,positive_excess,0.8271059216013346,0.9997946344012492,0.456286202580977,0.23475511569780103,0.06348314232209257,False,False,False
144k,flickr,13153991894,104,aud_minus_iqr,0.7171601334445371,0.9994108730127984,0.43879083396469065,0.23577940761155297,0.06348314232209257,False,False,False
144k,flickr,13153991894,104,aud_times_one_minus_query,0.7301918265221017,0.9996715784475554,0.5661323309866663,0.2793584026375825,0.06348314232209257,False,False,False
144k,flickr,13153991894,104,aud_query_ratio,0.8137614678899081,0.9997839446386528,0.4966064260550621,0.25110621198257993,0.06348314232209257,False,False,False
144k,flickr,13234495505,105,positive_excess,0.1260711828360543,0.8175614555552838,0.32333498431664365,0.4727566127600593,0.07429860646403391,False,False,False
144k,flickr,13234495505,105,aud_minus_iqr,0.14142788364030623,0.8002466419659005,0.41130311344324,0.5121747215802328,0.07429860646403391,False,False,False
144k,flickr,13234495505,105,aud_times_one_minus_query,0.13600657541828495,0.7991349133136351,0.7651417136694523,0.7695375304886664,0.07429860646403391,False,False,False
144k,flickr,13234495505,105,aud_query_ratio,0.13754120298500105,0.7980385627981053,0.29791454506445636,0.4367766357028427,0.07429860646403391,False,False,False
144k,flickr,13409856383,106,positive_excess,0.750093808630394,0.025152206040288103,1.0,1.0,-0.0184633377202591,False,False,False
144k,flickr,13409856383,106,aud_minus_iqr,0.7684803001876173,0.02687287864248718,1.0,0.9999999999999998,-0.0184633377202591,False,False,False
144k,flickr,13409856383,106,aud_times_one_minus_query,0.796622889305816,0.030293667645888634,1.0,0.9999999999999998,-0.0184633377202591,False,False,False
144k,flickr,13409856383,106,aud_query_ratio,0.7593996247654784,0.025965131845101453,1.0,1.0,-0.0184633377202591,False,False,False
144k,flickr,13447842855,107,positive_excess,0.6841430073606729,0.9615340264626597,0.7173561731580755,0.6514436723127449,0.0989288163127906,False,False,False
144k,flickr,13447842855,107,aud_minus_iqr,0.6841067881761888,0.9615315395517139,0.7182814291664523,0.6526253759076108,0.0989288163127906,False,False,False
144k,flickr,13447842855,107,aud_times_one_minus_query,0.6819371421895082,0.9609760619495652,0.7724246080014338,0.7080922851484847,0.0989288163127906,False,False,False
144k,flickr,13447842855,107,aud_query_ratio,0.6793340343498072,0.9607114778038611,0.7674749882595413,0.7286687195956123,0.0989288163127906,False,False,False
144k,flickr,13579448834,108,positive_excess,0.37815772971674827,0.47156578324203524,0.6743316049221024,0.9803343371091437,0.0524693812544994,False,False,False
144k,flickr,13579448834,108,aud_minus_iqr,0.3787878668965685,0.47183250451201136,0.6765438125457652,0.9805009459508292,0.0524693812544994,False,False,False
144k,flickr,13579448834,108,aud_times_one_minus_query,0.45712806876963535,0.5019966684372531,0.959624234270168,0.9978131605902665,0.0524693812544994,False,False,False
144k,flickr,13579448834,108,aud_query_ratio,0.4028288285601495,0.4832666146255594,0.7449817534543419,0.9854410458027265,0.0524693812544994,False,False,False
144k,flickr,13660204414,109,positive_excess,0.605327508312583,0.609328199259283,0.7291916320784682,0.4499637542212715,-0.0017431929248310496,False,False,False
144k,flickr,13660204414,109,aud_minus_iqr,0.6063995705786751,0.6100381980776739,0.7356570681051051,0.4573606336776531,-0.0017431929248310496,False,False,False
144k,flickr,13660204414,109,aud_times_one_minus_query,0.6219496920989459,0.6182713512697475,0.8081719666015278,0.522435422016586,-0.0017431929248310496,False,False,False
144k,flickr,13660204414,109,aud_query_ratio,0.6122936764727809,0.6130626205153012,0.7567852086327838,0.4920382133820243,-0.0017431929248310496,False,False,False
144k,flickr,13721325644,110,positive_excess,0.3029854167068057,0.19887554228296955,0.7767527560024986,0.7542126198294403,-0.10124812423425023,False,False,True
144k,flickr,13721325644,110,aud_minus_iqr,0.3064159746706998,0.2012040813301195,0.7870075927538909,0.7507763724197262,-0.10124812423425023,False,False,True
144k,flickr,13721325644,110,aud_times_one_minus_query,0.3091257570211099,0.19629564290405316,0.8843679450295177,0.8033190970612903,-0.10124812423425023,False,False,True
144k,flickr,13721325644,110,aud_query_ratio,0.30745906627105685,0.19594966122027146,0.7713080564133696,0.7604785690204495,-0.10124812423425023,False,False,True
144k,flickr,13861270725,111,positive_excess,0.3803979326367386,0.7740835711331759,0.46950571816243464,0.2614248966999949,0.06181776792871296,False,False,False
144k,flickr,13861270725,111,aud_minus_iqr,0.276307532526438,0.8365206395609082,0.5226815502320331,0.2956919595018185,0.06181776792871296,False,False,False
144k,flickr,13861270725,111,aud_times_one_minus_query,0.372607307930691,0.7757000497902291,0.8117754998878791,0.49193055108130956,0.06181776792871296,False,False,False
144k,flickr,13861270725,111,aud_query_ratio,0.38386028933292615,0.7781747996780046,0.5052298477057038,0.2848567355385061,0.06181776792871296,False,False,False
144k,flickr,14062380939,112,positive_excess,0.6159990027424582,0.7923082779108002,0.7145367505813366,0.7276675408577052,0.02534483900253931,False,False,False
144k,flickr,14062380939,112,aud_minus_iqr,0.6150717748414084,0.7920370714809316,0.7134986014221684,0.7269114306142528,0.02534483900253931,False,False,False
144k,flickr,14062380939,112,aud_times_one_minus_query,0.5764056622067093,0.7844308565648865,0.8453263235938395,0.827050056262282,0.02534483900253931,False,False,False
144k,flickr,14062380939,112,aud_query_ratio,0.6635331726640626,0.8138951658069522,0.7851694132713242,0.7935626190596843,0.02534483900253931,False,False,False
144k,flickr,14172932360,113,positive_excess,0.34267192947074243,0.5394086041436275,0.49094599551294027,0.5546167241582443,0.011329174353384874,False,False,False
144k,flickr,14172932360,113,aud_minus_iqr,0.3388854475784379,0.5355008232229647,0.6277340910778619,0.6650157492590245,0.011329174353384874,False,False,False
144k,flickr,14172932360,113,aud_times_one_minus_query,0.31236134720101416,0.5185125920066085,0.9246445681598778,0.9019657814840487,0.011329174353384874,False,False,False
144k,flickr,14172932360,113,aud_query_ratio,0.3209952750007203,0.5262165994831276,0.57935389939895,0.6564346602182354,0.011329174353384874,False,False,False
144k,flickr,14174434304,114,positive_excess,0.11567777956446439,0.1425335779046285,0.44571974475709875,0.4625914093840817,-0.0866746301884076,False,False,False
144k,flickr,14174434304,114,aud_minus_iqr,0.2043171327721966,0.1436875145315043,0.5,0.4660633484162896,-0.0866746301884076,False,False,False
144k,flickr,14174434304,114,aud_times_one_minus_query,0.09532163434374855,0.07954457535830292,0.6284899347265646,0.5780209366899765,-0.0866746301884076,False,False,False
144k,flickr,14174434304,114,aud_query_ratio,0.04867241862594428,0.0776674570206308,0.2071563088512241,0.31670369310750685,-0.0866746301884076,False,False,False
