scale,dataset,sample_id,sample_index,signal,auroc_removefp_vs_removetp,ap_removefp_vs_removetp,auroc_removefp_vs_retainedfp,ap_removefp_vs_retainedfp,ogl_minus_aud_iou,groupA,ogl_help,aud_better
144k,vggss,DhiZ6pZ8LEc_000170,1408,aud_minus_iqr,0.22205858759490044,0.8973346338038859,0.8067542810397819,0.8336721807120192,0.12211796414348997,True,True,False
144k,vggss,DhiZ6pZ8LEc_000170,1408,aud_times_one_minus_query,0.27780131786277035,0.9062237426031265,0.908545391094,0.9093303915765096,0.12211796414348997,True,True,False
144k,vggss,DhiZ6pZ8LEc_000170,1408,aud_query_ratio,0.24346855751325025,0.9015194643976983,0.785029019859558,0.8298066661775132,0.12211796414348997,True,True,False
144k,vggss,DjXyE3_g0b4_000156,1413,positive_excess,,,0.6949413814542303,0.727761897576139,0.13598254444346472,True,True,False
144k,vggss,DjXyE3_g0b4_000156,1413,aud_minus_iqr,,,0.6619225891104777,0.6985033938515461,0.13598254444346472,True,True,False
144k,vggss,DjXyE3_g0b4_000156,1413,aud_times_one_minus_query,,,0.892426298549944,0.9056608018847749,0.13598254444346472,True,True,False
144k,vggss,DjXyE3_g0b4_000156,1413,aud_query_ratio,,,0.706958749438206,0.7686093641533273,0.13598254444346472,True,True,False
144k,vggss,Do5DfkHBhtg_000400,1420,positive_excess,,,0.7387528461424043,0.6832623600729268,0.11525700428540492,True,True,False
144k,vggss,Do5DfkHBhtg_000400,1420,aud_minus_iqr,,,0.745794650587154,0.691948936662112,0.11525700428540492,True,True,False
144k,vggss,Do5DfkHBhtg_000400,1420,aud_times_one_minus_query,,,0.9228095859220359,0.8985565414518604,0.11525700428540492,True,True,False
144k,vggss,Do5DfkHBhtg_000400,1420,aud_query_ratio,,,0.7589602665171608,0.7492535269749439,0.11525700428540492,True,True,False
144k,vggss,DqQT03hOLA4_000240,1426,positive_excess,0.49597875117790746,0.8690195571098891,0.8038685746957602,0.8011613754611953,0.10371295959323962,True,True,False
144k,vggss,DqQT03hOLA4_000240,1426,aud_minus_iqr,0.4870702299823759,0.8684780602644739,0.7782497441146367,0.7832706186659022,0.10371295959323962,True,True,False
144k,vggss,DqQT03hOLA4_000240,1426,aud_times_one_minus_query,0.409456228844823,0.8521375306944113,0.899021124102611,0.8857554442426006,0.10371295959323962,True,True,False
144k,vggss,DqQT03hOLA4_000240,1426,aud_query_ratio,0.48423745398404333,0.868571753538108,0.8260094552703013,0.828544065826725,0.10371295959323962,True,True,False
144k,vggss,E1cKPUWHa8I_000084,1442,positive_excess,0.38111663205320157,0.15551621412166425,0.656844968268359,0.9748253077157569,-0.16505915433718676,False,False,True
144k,vggss,E1cKPUWHa8I_000084,1442,aud_minus_iqr,0.3837502087302459,0.15660453416502712,0.6491387126019945,0.9742599579550804,-0.16505915433718676,False,False,True
144k,vggss,E1cKPUWHa8I_000084,1442,aud_times_one_minus_query,0.4604617085176614,0.16209330877685024,0.791261926348055,0.9909554808512108,-0.16505915433718676,False,False,True
144k,vggss,E1cKPUWHa8I_000084,1442,aud_query_ratio,0.33682848531217036,0.13202982461062074,0.7004489919267797,0.9863749844686497,-0.16505915433718676,False,False,True
144k,vggss,E3KhunKjg9s_000181,1444,positive_excess,,,0.5634733979190606,0.42905911135803043,0.11456511138256592,True,True,False
144k,vggss,E3KhunKjg9s_000181,1444,aud_minus_iqr,,,0.5625703591792756,0.4290628046035265,0.11456511138256592,True,True,False
144k,vggss,E3KhunKjg9s_000181,1444,aud_times_one_minus_query,,,0.8115181548182131,0.6407309117726485,0.11456511138256592,True,True,False
144k,vggss,E3KhunKjg9s_000181,1444,aud_query_ratio,,,0.5523636661730543,0.4631306401266755,0.11456511138256592,True,True,False
144k,vggss,E3rjAlJCmUs_000422,1446,positive_excess,0.36648811516571805,0.5040773170010077,0.3480866098979668,0.0436720477837852,-0.1316703774479837,False,False,True
144k,vggss,E3rjAlJCmUs_000422,1446,aud_minus_iqr,0.4680616002678272,0.5090577708053445,0.4317868432087217,0.04297326745020182,-0.1316703774479837,False,False,True
144k,vggss,E3rjAlJCmUs_000422,1446,aud_times_one_minus_query,0.5654837629728825,0.5579101165886187,0.9275352385253041,0.27546632446215974,-0.1316703774479837,False,False,True
144k,vggss,E3rjAlJCmUs_000422,1446,aud_query_ratio,0.5625041848008034,0.5564888297157234,0.4104824533109699,0.04221885479741383,-0.1316703774479837,False,False,True
144k,vggss,EYWZz8l8yKg_000110,1496,positive_excess,0.70051756587202,0.984289663625548,0.5408531506225698,0.7411870114285022,0.21183928323193257,True,True,False
144k,vggss,EYWZz8l8yKg_000110,1496,aud_minus_iqr,0.6997583317213242,0.9842310983351521,0.5566349238267931,0.7518309306220364,0.21183928323193257,True,True,False
144k,vggss,EYWZz8l8yKg_000110,1496,aud_times_one_minus_query,0.6990609898505534,0.9841931879346328,0.6826093301958557,0.8009450982305538,0.21183928323193257,True,True,False
144k,vggss,EYWZz8l8yKg_000110,1496,aud_query_ratio,0.6960356996445298,0.9840232686596202,0.6394548810364169,0.8162827812339467,0.21183928323193257,True,True,False
144k,vggss,EfzPbZ8MKAo_000017,1499,positive_excess,0.5022045430614024,0.83862643559555,0.47358022995075627,0.6331142795303604,0.12371227598626278,True,True,False
144k,vggss,EfzPbZ8MKAo_000017,1499,aud_minus_iqr,0.5019433776813059,0.8386040646975497,0.4739570601037636,0.6333218032192729,0.12371227598626278,True,True,False
144k,vggss,EfzPbZ8MKAo_000017,1499,aud_times_one_minus_query,0.18679773797495053,0.7225551817508131,0.8261198832659163,0.837255006463356,0.12371227598626278,True,True,False
