task,positive_class,signal,direction,AUROC_raw,AUROC_directed,AUPRC_directed,effect_size_cohen_d,positive_mean,positive_std,negative_mean,negative_std,Pearson_expand_gain,Spearman_expand_gain,Pearson_shrink_gain,Spearman_shrink_gain,EXPAND_mean,SHRINK_mean,KEEP_mean,num_samples
EXPAND_vs_OTHERS,EXPAND,AUD_IMG_Pearson,lower,0.48004543417317713,0.5199545658268229,0.24246339570781975,-0.11996649897418227,0.9580451101823008,0.04199898476883145,0.9622331897510253,0.03264799944012036,-0.03149872477169155,-0.038428834364039176,-0.10703165117083327,-0.04442772242309741,0.9580451101823008,0.9616122494015,0.9628528980760475,5158
EXPAND_vs_OTHERS,EXPAND,AUD_raw_max,lower,0.46692093399302226,0.5330790660069777,0.24618670460962358,-0.0007001406300575214,0.00563589802827785,0.00024400858307753435,0.005636042587888217,0.00019465382403645927,0.14348125945965753,-0.054980626004559954,-0.0684690324639596,-0.013439175572421032,0.00563589802827785,0.005625952340460662,0.0056461128149835746,5158
EXPAND_vs_OTHERS,EXPAND,AUD_raw_mean,higher,0.5004086439173573,0.5004086439173573,0.2194397375881353,0.01782856498198374,0.0051020407418728665,2.8195514913014424e-10,0.005102040736992448,2.71394129154625e-10,0.0014674098142286505,0.005189177996940427,-0.023030632568724365,-0.005692850116124062,0.0051020407418728665,0.005102040738637594,0.005102040735350567,5158
EXPAND_vs_OTHERS,EXPAND,AUD_raw_std,lower,0.4662631491066956,0.5337368508933044,0.2638213421770804,-0.03442498547990652,0.00029419340257403085,0.00011451109909483768,0.00029751143398837874,9.06542302281599e-05,0.07721670830076043,-0.0560809827374872,-0.07214735352772046,-0.0058487506099326875,0.00029419340257403085,0.000293897185397969,0.00030111851145063283,5158
EXPAND_vs_OTHERS,EXPAND,AUD_raw_entropy,higher,0.5332781151409163,0.5332781151409163,0.2638453366860235,-0.04564249865411256,0.9996367538429842,0.00029341383597417293,0.999647375669847,0.00021261390139278117,-0.11489366392783343,0.05537963589372106,0.08436759628667981,0.005794190428911646,0.9996367538429842,0.999658341534184,0.9996364315631774,5158
EXPAND_vs_OTHERS,EXPAND,AUD_raw_top20_mass,lower,0.45958775298573706,0.540412247014263,0.25790626438903075,-0.044759436809250805,0.2199524092088299,0.007229202076018742,0.220229303581964,0.005860672304465106,0.10021381457765305,-0.06630279093475679,-0.06917658528267719,-0.00025556444489164247,0.2199524092088299,0.21997102744508693,0.22048706726618852,5158
EXPAND_vs_OTHERS,EXPAND,AUD_foreground_concentration,lower,0.4502602358710267,0.5497397641289733,0.26181532035195176,-0.18388584883712722,0.38874042515469864,0.05740519051436074,0.3991090560770319,0.0560972429765991,-0.024237869337674967,-0.07980734871499547,-0.1333737610717872,-0.04733585409459196,0.38874042515469864,0.39298377394913203,0.4052221848673764,5158
EXPAND_vs_OTHERS,EXPAND,IMG_raw_max,lower,0.49226850102380676,0.5077314989761932,0.23752300207512225,0.05937276684916442,0.02277008120333199,0.0011996025074196405,0.02270887850699604,0.0009782894231659008,0.1401059259331743,-0.011389267249627017,-0.0093599278883737,0.013208914981048902,0.02277008120333199,0.022704436609458555,0.02271331159124476,5158
EXPAND_vs_OTHERS,EXPAND,IMG_raw_mean,higher,0.5010815881748117,0.5010815881748117,0.2194465674375208,0.0026295374634436844,0.020408163206503453,1.2438894055405998e-09,0.020408163203228018,1.2461198536309504e-09,0.011947600535225587,-0.0018622953033915824,0.00738338247314979,0.005274893168318985,0.020408163206503453,0.020408163221171553,0.020408163185320086,5158
EXPAND_vs_OTHERS,EXPAND,IMG_raw_std,higher,0.5008781450202564,0.5008781450202564,0.2576820839730677,0.06732287732533793,0.0013991951009318382,0.0006565076859375126,0.0013608022447457087,0.0005436556356738663,0.10100512860438675,-0.001381205081785007,-0.06427592899986674,-0.008085281546537041,0.0013991951009318382,0.0013437910106503608,0.0013777797263924546,5158
EXPAND_vs_OTHERS,EXPAND,IMG_raw_entropy,lower,0.4984590169697076,0.5015409830302924,0.25838641431610354,-0.1334479517478993,0.9992619532725732,0.0006900230780165512,0.9993368762697395,0.0005197117992156821,-0.13632266901624193,0.0004139836888169638,0.07927376511088467,0.009081565172401319,0.9992619532725732,0.999360944786659,0.999312855507814,5158
EXPAND_vs_OTHERS,EXPAND,IMG_raw_top20_mass,lower,0.490132787303038,0.509867212696962,0.24017486195676713,0.043409940478618486,0.2228337668396484,0.00986102555910547,0.22246118934514755,0.00818866548702936,0.11650011957460954,-0.015801505932447307,-0.024735053853806394,0.015662613821701202,0.2228337668396484,0.2223767589855797,0.22254545218416072,5158
EXPAND_vs_OTHERS,EXPAND,IMG_foreground_concentration,lower,0.44945558084558535,0.5505444191544147,0.25247401735440395,-0.18986095747867868,0.445372251388246,0.06485134186087743,0.4580331562418036,0.06719027921722621,-0.030718194584618448,-0.08333144137723175,-0.02462510467128336,0.020656116816900043,0.445372251388246,0.45616527604564994,0.45989733032645685,5158
EXPAND_vs_OTHERS,EXPAND,DELTA_IMG_MINUS_AUD_raw_max,lower,0.49927180093329,0.5007281990667101,0.23165132555062845,0.07166269509443153,0.01713418317505414,0.0009818818827583018,0.017072835919107823,0.0008173099758561774,0.13409476550717636,0.00039446561226825014,0.005237651383201104,0.01673532237773317,0.01713418317505414,0.017078484268997895,0.017067198776261186,5158
EXPAND_vs_OTHERS,EXPAND,DELTA_IMG_MINUS_AUD_raw_mean,higher,0.5035740963696602,0.5035740963696602,0.21876320404642854,-0.001251648081028714,0.015306122464630588,1.2712754177373449e-09,0.01530612246623557,1.2853671580658475e-09,0.011292745842061682,0.0011908799315043723,0.012088978819976028,0.006488691204586913,0.015306122464630588,0.015306122482533957,0.015306122449969518,5158
EXPAND_vs_OTHERS,EXPAND,DELTA_IMG_MINUS_AUD_raw_std,higher,0.5080666528987354,0.5080666528987354,0.25644959472691553,0.08552140865706068,0.0011050016983578073,0.0005534818467452976,0.00106329081075733,0.0004676323060782541,0.10282231169878424,0.010080357198552797,-0.060887509825366226,-0.009126261147768473,0.0011050016983578073,0.001049893825252392,0.0010766612149418217,5158
EXPAND_vs_OTHERS,EXPAND,DELTA_IMG_MINUS_AUD_raw_entropy,lower,0.4680108708070059,0.5319891291929941,0.2566412286251958,-0.17064989871168762,-0.0003748005704109091,0.00043997274311534504,-0.0003104994001074393,0.00035709108568690356,-0.13213156435252313,-0.04792658242212166,0.06601908989630942,0.023082534861959995,-0.0003748005704109091,-0.0002973967475250118,-0.0003235760553633143,5158
EXPAND_vs_OTHERS,EXPAND,DELTA_IMG_MINUS_AUD_raw_top20_mass,higher,0.540927885333638,0.540927885333638,0.24497734130722515,0.15699291104034813,0.0028813576308184853,0.004191608742990556,0.00223188576318358,0.004121496271284684,0.09166295431977782,0.06661278578637547,0.05202914454408918,0.019535395882584634,0.0028813576308184853,0.0024057315404927768,0.002058384917972219,5158
EXPAND_vs_OTHERS,EXPAND,DELTA_IMG_MINUS_AUD_foreground_concentration,lower,0.4849568507175436,0.5150431492824564,0.22470299726324056,-0.0569121797255285,0.056631826233547344,0.03880293379714573,0.05892410016477167,0.040681171835301067,-0.01698042097307385,-0.029970568660735757,0.14632040448809516,0.10390957171656752,0.056631826233547344,0.06318150209651789,0.0546751454590805,5158
EXPAND_vs_OTHERS,EXPAND,L3_ownership_entropy,higher,0.5655917427564571,0.5655917427564571,0.24657547062755092,0.2269709948521494,0.4753206745728084,0.10948684229546751,0.4475405855691855,0.1257762196495037,0.09362281227528507,0.08973288974606716,-0.05116552969564679,-0.09210250244393053,0.4753206745728084,0.4419444261066882,0.45312564154068585,5158
EXPAND_vs_OTHERS,EXPAND,L3_target_confidence,lower,0.4131765693244633,0.5868234306755367,0.2661950029781914,-0.2841456743186511,0.8294800752938886,0.06880175731664825,0.849444651122767,0.07066567204219276,-0.12878600709705423,-0.12431330181456114,0.06783560848297134,0.10834324586270308,0.8294800752938886,0.8532024580100085,0.8456943002015718,5158
EXPAND_vs_OTHERS,EXPAND,L3_target_other_margin,lower,0.4131765693244633,0.5868234306755367,0.2661950029781914,-0.2841456760219809,0.6589601504928166,0.13760351425487932,0.6988893023758013,0.1413313441243728,-0.12878600729929418,-0.12431330181456114,0.06783561016772273,0.10834304248453902,0.6589601504928166,0.7064049163258368,0.6913886003582064,5158
EXPAND_vs_OTHERS,EXPAND,L3_target_spatial_concentration,higher,0.5910632211686337,0.5910632211686337,0.27407949651006924,0.29948681169600944,0.24348781440804945,0.019752660082809348,0.2378022798394494,0.018763182196696673,0.13740945031435772,0.1313434140339203,-0.07070196783854535,-0.11053052797036722,0.24348781440804945,0.23682333351916002,0.23877928380592867,5158
