flickr C3 seed12345 epoch 33/50 batch 501/562 total=2.9040 d_pos=0.000043 d_neg=0.000081 gap=0.000038 ETA=0:01:01
flickr C3 seed12345 epoch 33/50 batch 551/562 total=2.9372 d_pos=0.000045 d_neg=0.000092 gap=0.000048 ETA=0:00:11
flickr C3 seed12345 epoch 33/50 batch 562/562 total=2.8175 d_pos=0.000043 d_neg=0.000096 gap=0.000053 ETA=0:00:00
{"epoch": 33, "learning_rate": 5e-05, "epoch_seconds": 569.0006203651428, "gradient_l2_mean": 84.99165873098217, "parameter_l2": 205.97541711373418, "info_loss": 1.7001637396439115, "recon_loss": 2.7989261243691224, "div_loss": 0.004946664737179557, "a2v_loss": 4.793862828973878e-05, "v2a_loss": 0.00032315031812589257, "original_match_loss": 0.0003710889467328217, "d_pos": 4.793862822500606e-05, "d_neg": 9.198803180947591e-05, "g_match": 4.404940356505004e-05, "cram_loss": 0.6931251537757412, "weighted_cram_loss": 0.6931251537757412, "total_loss": 2.7107850775599904, "AUD_cIoU": 0.776, "AUD_AUC": 0.5952, "IQR_cIoU": 0.784, "IQR_AUC": 0.5968}
flickr C3 seed12345 epoch 34/50 batch 1/562 total=2.2786 d_pos=0.000048 d_neg=0.000093 gap=0.000046 ETA=0:51:50
flickr C3 seed12345 epoch 34/50 batch 51/562 total=2.6101 d_pos=0.000044 d_neg=0.000084 gap=0.000039 ETA=0:09:19
flickr C3 seed12345 epoch 34/50 batch 101/562 total=2.5306 d_pos=0.000043 d_neg=0.000085 gap=0.000042 ETA=0:08:03
flickr C3 seed12345 epoch 34/50 batch 151/562 total=2.7649 d_pos=0.000051 d_neg=0.000124 gap=0.000073 ETA=0:07:04
flickr C3 seed12345 epoch 34/50 batch 201/562 total=2.8839 d_pos=0.000049 d_neg=0.000093 gap=0.000045 ETA=0:06:10
flickr C3 seed12345 epoch 34/50 batch 251/562 total=2.7821 d_pos=0.000044 d_neg=0.000089 gap=0.000045 ETA=0:05:17
flickr C3 seed12345 epoch 34/50 batch 301/562 total=2.6540 d_pos=0.000042 d_neg=0.000080 gap=0.000038 ETA=0:04:25
flickr C3 seed12345 epoch 34/50 batch 351/562 total=2.4509 d_pos=0.000051 d_neg=0.000097 gap=0.000046 ETA=0:03:33
flickr C3 seed12345 epoch 34/50 batch 401/562 total=2.4256 d_pos=0.000049 d_neg=0.000101 gap=0.000052 ETA=0:02:43
flickr C3 seed12345 epoch 34/50 batch 451/562 total=2.8235 d_pos=0.000049 d_neg=0.000095 gap=0.000046 ETA=0:01:52
flickr C3 seed12345 epoch 34/50 batch 501/562 total=2.6245 d_pos=0.000046 d_neg=0.000080 gap=0.000034 ETA=0:01:01
flickr C3 seed12345 epoch 34/50 batch 551/562 total=2.9691 d_pos=0.000048 d_neg=0.000097 gap=0.000049 ETA=0:00:11
flickr C3 seed12345 epoch 34/50 batch 562/562 total=2.6502 d_pos=0.000051 d_neg=0.000097 gap=0.000045 ETA=0:00:00
{"epoch": 34, "learning_rate": 5e-05, "epoch_seconds": 569.1532008647919, "gradient_l2_mean": 80.7819080357547, "parameter_l2": 206.119505654418, "info_loss": 1.6217535939929324, "recon_loss": 2.7845386648517487, "div_loss": 0.0047554332192065825, "a2v_loss": 4.832726082630129e-05, "v2a_loss": 0.0003285087511756249, "original_match_loss": 0.00037683601151643073, "d_pos": 4.832726073567548e-05, "d_neg": 9.482272787125668e-05, "g_match": 4.6495467345962535e-05, "cram_loss": 0.6931239317744652, "weighted_cram_loss": 0.6931239317744652, "total_loss": 2.6314905410983807, "AUD_cIoU": 0.784, "AUD_AUC": 0.5972, "IQR_cIoU": 0.792, "IQR_AUC": 0.5945999999999999}
flickr C3 seed12345 epoch 35/50 batch 1/562 total=2.5147 d_pos=0.000043 d_neg=0.000088 gap=0.000045 ETA=0:41:18
flickr C3 seed12345 epoch 35/50 batch 51/562 total=2.4508 d_pos=0.000056 d_neg=0.000108 gap=0.000053 ETA=0:09:06
flickr C3 seed12345 epoch 35/50 batch 101/562 total=2.1335 d_pos=0.000047 d_neg=0.000087 gap=0.000040 ETA=0:07:57
flickr C3 seed12345 epoch 35/50 batch 151/562 total=2.4428 d_pos=0.000051 d_neg=0.000087 gap=0.000036 ETA=0:07:00
flickr C3 seed12345 epoch 35/50 batch 201/562 total=2.5296 d_pos=0.000044 d_neg=0.000097 gap=0.000053 ETA=0:06:07
flickr C3 seed12345 epoch 35/50 batch 251/562 total=2.8547 d_pos=0.000045 d_neg=0.000091 gap=0.000046 ETA=0:05:15
flickr C3 seed12345 epoch 35/50 batch 301/562 total=2.6112 d_pos=0.000048 d_neg=0.000108 gap=0.000060 ETA=0:04:24
flickr C3 seed12345 epoch 35/50 batch 351/562 total=2.8374 d_pos=0.000043 d_neg=0.000072 gap=0.000029 ETA=0:03:33
flickr C3 seed12345 epoch 35/50 batch 401/562 total=2.5424 d_pos=0.000043 d_neg=0.000085 gap=0.000042 ETA=0:02:42
flickr C3 seed12345 epoch 35/50 batch 451/562 total=2.6310 d_pos=0.000046 d_neg=0.000093 gap=0.000047 ETA=0:01:52
flickr C3 seed12345 epoch 35/50 batch 501/562 total=2.6533 d_pos=0.000047 d_neg=0.000099 gap=0.000051 ETA=0:01:01
flickr C3 seed12345 epoch 35/50 batch 551/562 total=2.5130 d_pos=0.000051 d_neg=0.000109 gap=0.000058 ETA=0:00:11
flickr C3 seed12345 epoch 35/50 batch 562/562 total=2.8561 d_pos=0.000050 d_neg=0.000094 gap=0.000044 ETA=0:00:00
{"epoch": 35, "learning_rate": 5e-05, "epoch_seconds": 568.094174861908, "gradient_l2_mean": 80.20981586874454, "parameter_l2": 206.26434541663576, "info_loss": 1.5442741252349366, "recon_loss": 2.7637557440381033, "div_loss": 0.004675279019294419, "a2v_loss": 4.871986491584511e-05, "v2a_loss": 0.0003125207119905539, "original_match_loss": 0.0003612405774113142, "d_pos": 4.871986494821147e-05, "d_neg": 9.558506614903115e-05, "g_match": 4.6865201259079124e-05, "cram_loss": 0.6931237459606971, "weighted_cram_loss": 0.6931237459606971, "total_loss": 2.55036504370462, "AUD_cIoU": 0.792, "AUD_AUC": 0.6072, "IQR_cIoU": 0.804, "IQR_AUC": 0.6048}
flickr C3 seed12345 epoch 36/50 batch 1/562 total=2.4236 d_pos=0.000051 d_neg=0.000094 gap=0.000043 ETA=0:49:32
flickr C3 seed12345 epoch 36/50 batch 51/562 total=2.4728 d_pos=0.000053 d_neg=0.000101 gap=0.000048 ETA=0:09:16
flickr C3 seed12345 epoch 36/50 batch 101/562 total=2.0484 d_pos=0.000052 d_neg=0.000104 gap=0.000052 ETA=0:08:03
flickr C3 seed12345 epoch 36/50 batch 151/562 total=2.2176 d_pos=0.000051 d_neg=0.000113 gap=0.000063 ETA=0:07:04
flickr C3 seed12345 epoch 36/50 batch 201/562 total=2.5186 d_pos=0.000048 d_neg=0.000097 gap=0.000049 ETA=0:06:10
flickr C3 seed12345 epoch 36/50 batch 251/562 total=2.6172 d_pos=0.000047 d_neg=0.000088 gap=0.000041 ETA=0:05:17
flickr C3 seed12345 epoch 36/50 batch 301/562 total=2.4831 d_pos=0.000055 d_neg=0.000100 gap=0.000045 ETA=0:04:25
flickr C3 seed12345 epoch 36/50 batch 351/562 total=2.5321 d_pos=0.000053 d_neg=0.000122 gap=0.000070 ETA=0:03:34
flickr C3 seed12345 epoch 36/50 batch 401/562 total=2.7995 d_pos=0.000051 d_neg=0.000094 gap=0.000043 ETA=0:02:43
flickr C3 seed12345 epoch 36/50 batch 451/562 total=2.7641 d_pos=0.000048 d_neg=0.000099 gap=0.000051 ETA=0:01:52
flickr C3 seed12345 epoch 36/50 batch 501/562 total=2.4789 d_pos=0.000050 d_neg=0.000089 gap=0.000040 ETA=0:01:01
flickr C3 seed12345 epoch 36/50 batch 551/562 total=2.7618 d_pos=0.000050 d_neg=0.000098 gap=0.000048 ETA=0:00:11
flickr C3 seed12345 epoch 36/50 batch 562/562 total=2.6359 d_pos=0.000047 d_neg=0.000083 gap=0.000036 ETA=0:00:00
{"epoch": 36, "learning_rate": 5e-05, "epoch_seconds": 569.844024181366, "gradient_l2_mean": 71.99552665713938, "parameter_l2": 206.40747350557578, "info_loss": 1.4804822452551953, "recon_loss": 2.7466421564278654, "div_loss": 0.004699465701459274, "a2v_loss": 5.012462060742977e-05, "v2a_loss": 0.000324217664080778, "original_match_loss": 0.0003743422838790488, "d_pos": 5.012462061390304e-05, "d_neg": 9.943780235410087e-05, "g_match": 4.931318207680798e-05, "cram_loss": 0.6931225225806661, "weighted_cram_loss": 0.6931225225806661, "total_loss": 2.486173168408065, "AUD_cIoU": 0.8, "AUD_AUC": 0.5932, "IQR_cIoU": 0.796, "IQR_AUC": 0.5932}
flickr C3 seed12345 epoch 37/50 batch 1/562 total=2.4233 d_pos=0.000044 d_neg=0.000081 gap=0.000038 ETA=0:46:20
flickr C3 seed12345 epoch 37/50 batch 51/562 total=2.4937 d_pos=0.000047 d_neg=0.000098 gap=0.000051 ETA=0:09:12
flickr C3 seed12345 epoch 37/50 batch 101/562 total=2.1332 d_pos=0.000045 d_neg=0.000082 gap=0.000038 ETA=0:08:00
flickr C3 seed12345 epoch 37/50 batch 151/562 total=2.2828 d_pos=0.000048 d_neg=0.000095 gap=0.000047 ETA=0:07:02
flickr C3 seed12345 epoch 37/50 batch 201/562 total=2.5260 d_pos=0.000049 d_neg=0.000093 gap=0.000043 ETA=0:06:08
flickr C3 seed12345 epoch 37/50 batch 251/562 total=2.4740 d_pos=0.000050 d_neg=0.000099 gap=0.000049 ETA=0:05:16
flickr C3 seed12345 epoch 37/50 batch 301/562 total=2.5424 d_pos=0.000045 d_neg=0.000095 gap=0.000049 ETA=0:04:25
flickr C3 seed12345 epoch 37/50 batch 351/562 total=2.4536 d_pos=0.000053 d_neg=0.000106 gap=0.000053 ETA=0:03:33
flickr C3 seed12345 epoch 37/50 batch 401/562 total=2.4358 d_pos=0.000054 d_neg=0.000103 gap=0.000049 ETA=0:02:42
flickr C3 seed12345 epoch 37/50 batch 451/562 total=2.7931 d_pos=0.000052 d_neg=0.000090 gap=0.000038 ETA=0:01:52
flickr C3 seed12345 epoch 37/50 batch 501/562 total=2.7437 d_pos=0.000049 d_neg=0.000098 gap=0.000049 ETA=0:01:01
flickr C3 seed12345 epoch 37/50 batch 551/562 total=2.6327 d_pos=0.000046 d_neg=0.000087 gap=0.000041 ETA=0:00:11
flickr C3 seed12345 epoch 37/50 batch 562/562 total=2.5861 d_pos=0.000046 d_neg=0.000095 gap=0.000049 ETA=0:00:00
{"epoch": 37, "learning_rate": 5e-05, "epoch_seconds": 569.3726139068604, "gradient_l2_mean": 76.0211244414257, "parameter_l2": 206.54783155188272, "info_loss": 1.4413926321416564, "recon_loss": 2.7359770612784553, "div_loss": 0.0043375026670804916, "a2v_loss": 4.949559316948865e-05, "v2a_loss": 0.00030792899017269455, "original_match_loss": 0.00035742458367879335, "d_pos": 4.9495593007656854e-05, "d_neg": 9.881164966384364e-05, "g_match": 4.931605681801858e-05, "cram_loss": 0.6931225184444006, "weighted_cram_loss": 0.6931225184444006, "total_loss": 2.4442890697950994, "AUD_cIoU": 0.792, "AUD_AUC": 0.5994, "IQR_cIoU": 0.788, "IQR_AUC": 0.5955999999999999}
flickr C3 seed12345 epoch 38/50 batch 1/562 total=2.3780 d_pos=0.000053 d_neg=0.000100 gap=0.000048 ETA=0:40:19
flickr C3 seed12345 epoch 38/50 batch 51/562 total=2.0923 d_pos=0.000047 d_neg=0.000097 gap=0.000050 ETA=0:09:05
flickr C3 seed12345 epoch 38/50 batch 101/562 total=2.1089 d_pos=0.000059 d_neg=0.000110 gap=0.000051 ETA=0:07:57
flickr C3 seed12345 epoch 38/50 batch 151/562 total=2.3430 d_pos=0.000054 d_neg=0.000112 gap=0.000058 ETA=0:07:01
flickr C3 seed12345 epoch 38/50 batch 201/562 total=2.3037 d_pos=0.000051 d_neg=0.000097 gap=0.000047 ETA=0:06:07
flickr C3 seed12345 epoch 38/50 batch 251/562 total=2.2715 d_pos=0.000053 d_neg=0.000114 gap=0.000061 ETA=0:05:16
flickr C3 seed12345 epoch 38/50 batch 301/562 total=2.3812 d_pos=0.000051 d_neg=0.000098 gap=0.000047 ETA=0:04:24
flickr C3 seed12345 epoch 38/50 batch 351/562 total=2.2093 d_pos=0.000054 d_neg=0.000122 gap=0.000068 ETA=0:03:33
flickr C3 seed12345 epoch 38/50 batch 401/562 total=2.3148 d_pos=0.000054 d_neg=0.000105 gap=0.000051 ETA=0:02:42
flickr C3 seed12345 epoch 38/50 batch 451/562 total=2.7577 d_pos=0.000052 d_neg=0.000102 gap=0.000050 ETA=0:01:52
flickr C3 seed12345 epoch 38/50 batch 501/562 total=2.4387 d_pos=0.000055 d_neg=0.000117 gap=0.000063 ETA=0:01:01
flickr C3 seed12345 epoch 38/50 batch 551/562 total=2.6236 d_pos=0.000054 d_neg=0.000114 gap=0.000060 ETA=0:00:11
flickr C3 seed12345 epoch 38/50 batch 562/562 total=2.3247 d_pos=0.000051 d_neg=0.000102 gap=0.000051 ETA=0:00:00
{"epoch": 38, "learning_rate": 5e-05, "epoch_seconds": 568.5455815792084, "gradient_l2_mean": 74.26459990876234, "parameter_l2": 206.6865022588371, "info_loss": 1.3561425491159922, "recon_loss": 2.724588236774838, "div_loss": 0.004215910799595862, "a2v_loss": 5.151121517867256e-05, "v2a_loss": 0.0002974900185027793, "original_match_loss": 0.0003490012336490855, "d_pos": 5.151121520456565e-05, "d_neg": 0.0001013816011265033, "g_match": 4.987038598667036e-05, "cram_loss": 0.6931222440721302, "weighted_cram_loss": 0.6931222440721302, "total_loss": 2.3570453333684984, "AUD_cIoU": 0.78, "AUD_AUC": 0.6006000000000001, "IQR_cIoU": 0.784, "IQR_AUC": 0.599}
flickr C3 seed12345 epoch 39/50 batch 1/562 total=1.8510 d_pos=0.000051 d_neg=0.000104 gap=0.000053 ETA=0:51:19
flickr C3 seed12345 epoch 39/50 batch 51/562 total=2.0098 d_pos=0.000054 d_neg=0.000100 gap=0.000046 ETA=0:09:17
flickr C3 seed12345 epoch 39/50 batch 101/562 total=2.5322 d_pos=0.000060 d_neg=0.000115 gap=0.000055 ETA=0:08:02
flickr C3 seed12345 epoch 39/50 batch 151/562 total=2.2352 d_pos=0.000048 d_neg=0.000105 gap=0.000058 ETA=0:07:04
flickr C3 seed12345 epoch 39/50 batch 201/562 total=2.3662 d_pos=0.000050 d_neg=0.000097 gap=0.000047 ETA=0:06:10
flickr C3 seed12345 epoch 39/50 batch 251/562 total=2.6021 d_pos=0.000056 d_neg=0.000107 gap=0.000050 ETA=0:05:17
flickr C3 seed12345 epoch 39/50 batch 301/562 total=2.6508 d_pos=0.000048 d_neg=0.000097 gap=0.000048 ETA=0:04:25
flickr C3 seed12345 epoch 39/50 batch 351/562 total=2.6088 d_pos=0.000050 d_neg=0.000093 gap=0.000043 ETA=0:03:34
flickr C3 seed12345 epoch 39/50 batch 401/562 total=2.1926 d_pos=0.000062 d_neg=0.000118 gap=0.000056 ETA=0:02:43
flickr C3 seed12345 epoch 39/50 batch 451/562 total=2.3956 d_pos=0.000052 d_neg=0.000098 gap=0.000045 ETA=0:01:52
flickr C3 seed12345 epoch 39/50 batch 501/562 total=2.0008 d_pos=0.000045 d_neg=0.000106 gap=0.000060 ETA=0:01:01
flickr C3 seed12345 epoch 39/50 batch 551/562 total=2.4725 d_pos=0.000054 d_neg=0.000121 gap=0.000067 ETA=0:00:11
flickr C3 seed12345 epoch 39/50 batch 562/562 total=2.3969 d_pos=0.000052 d_neg=0.000104 gap=0.000052 ETA=0:00:00
{"epoch": 39, "learning_rate": 5e-05, "epoch_seconds": 569.7878792285919, "gradient_l2_mean": 76.37059755133431, "parameter_l2": 206.82552678886057, "info_loss": 1.301606958659094, "recon_loss": 2.7107561881856137, "div_loss": 0.004277405699009069, "a2v_loss": 5.162472123732986e-05, "v2a_loss": 0.0002992519197330538, "original_match_loss": 0.0003508766410351164, "d_pos": 5.1624721217910045e-05, "d_neg": 0.00010449665169419267, "g_match": 5.287193053454207e-05, "cram_loss": 0.6931207388957624, "weighted_cram_loss": 0.6931207388957624, "total_loss": 2.3013187292631834, "AUD_cIoU": 0.804, "AUD_AUC": 0.603, "IQR_cIoU": 0.8, "IQR_AUC": 0.6013999999999999}
flickr C3 seed12345 epoch 40/50 batch 1/562 total=2.1507 d_pos=0.000058 d_neg=0.000117 gap=0.000059 ETA=0:50:47
flickr C3 seed12345 epoch 40/50 batch 51/562 total=2.1957 d_pos=0.000052 d_neg=0.000094 gap=0.000043 ETA=0:09:16
flickr C3 seed12345 epoch 40/50 batch 101/562 total=2.4330 d_pos=0.000047 d_neg=0.000095 gap=0.000047 ETA=0:08:02
flickr C3 seed12345 epoch 40/50 batch 151/562 total=2.2433 d_pos=0.000051 d_neg=0.000103 gap=0.000052 ETA=0:07:04
flickr C3 seed12345 epoch 40/50 batch 201/562 total=2.0856 d_pos=0.000049 d_neg=0.000112 gap=0.000063 ETA=0:06:09
flickr C3 seed12345 epoch 40/50 batch 251/562 total=2.1207 d_pos=0.000055 d_neg=0.000122 gap=0.000067 ETA=0:05:17
flickr C3 seed12345 epoch 40/50 batch 301/562 total=2.2696 d_pos=0.000054 d_neg=0.000100 gap=0.000046 ETA=0:04:25
flickr C3 seed12345 epoch 40/50 batch 351/562 total=2.1297 d_pos=0.000055 d_neg=0.000105 gap=0.000050 ETA=0:03:34
flickr C3 seed12345 epoch 40/50 batch 401/562 total=2.4174 d_pos=0.000057 d_neg=0.000119 gap=0.000062 ETA=0:02:43
flickr C3 seed12345 epoch 40/50 batch 451/562 total=2.6246 d_pos=0.000056 d_neg=0.000120 gap=0.000064 ETA=0:01:52
flickr C3 seed12345 epoch 40/50 batch 501/562 total=2.3470 d_pos=0.000052 d_neg=0.000104 gap=0.000053 ETA=0:01:01
flickr C3 seed12345 epoch 40/50 batch 551/562 total=2.2899 d_pos=0.000055 d_neg=0.000116 gap=0.000061 ETA=0:00:11
flickr C3 seed12345 epoch 40/50 batch 562/562 total=2.2621 d_pos=0.000054 d_neg=0.000106 gap=0.000052 ETA=0:00:00
{"epoch": 40, "learning_rate": 5e-05, "epoch_seconds": 569.9747951030731, "gradient_l2_mean": 71.32188684241994, "parameter_l2": 206.96112249179822, "info_loss": 1.2647851381013402, "recon_loss": 2.702187090157614, "div_loss": 0.004299430371746023, "a2v_loss": 5.248539427645816e-05, "v2a_loss": 0.00030702323940424314, "original_match_loss": 0.00035950863409499074, "d_pos": 5.248539441239687e-05, "d_neg": 0.00010797112964833607, "g_match": 5.548573539777099e-05, "cram_loss": 0.6931194387296765, "weighted_cram_loss": 0.6931194387296765, "total_loss": 2.2645041119585683, "AUD_cIoU": 0.788, "AUD_AUC": 0.597, "IQR_cIoU": 0.8, "IQR_AUC": 0.5982}
flickr C3 seed12345 epoch 41/50 batch 1/562 total=2.1988 d_pos=0.000053 d_neg=0.000125 gap=0.000072 ETA=0:50:52
flickr C3 seed12345 epoch 41/50 batch 51/562 total=2.0980 d_pos=0.000054 d_neg=0.000113 gap=0.000059 ETA=0:09:19
flickr C3 seed12345 epoch 41/50 batch 101/562 total=2.0309 d_pos=0.000050 d_neg=0.000107 gap=0.000057 ETA=0:08:03
flickr C3 seed12345 epoch 41/50 batch 151/562 total=2.2774 d_pos=0.000055 d_neg=0.000104 gap=0.000049 ETA=0:07:04
flickr C3 seed12345 epoch 41/50 batch 201/562 total=2.2603 d_pos=0.000053 d_neg=0.000116 gap=0.000063 ETA=0:06:10
flickr C3 seed12345 epoch 41/50 batch 251/562 total=2.0525 d_pos=0.000053 d_neg=0.000108 gap=0.000055 ETA=0:05:17
flickr C3 seed12345 epoch 41/50 batch 301/562 total=2.0017 d_pos=0.000060 d_neg=0.000127 gap=0.000067 ETA=0:04:25
flickr C3 seed12345 epoch 41/50 batch 351/562 total=2.5164 d_pos=0.000057 d_neg=0.000111 gap=0.000053 ETA=0:03:34
flickr C3 seed12345 epoch 41/50 batch 401/562 total=2.1910 d_pos=0.000056 d_neg=0.000119 gap=0.000063 ETA=0:02:43
flickr C3 seed12345 epoch 41/50 batch 451/562 total=2.3680 d_pos=0.000053 d_neg=0.000108 gap=0.000056 ETA=0:01:52
flickr C3 seed12345 epoch 41/50 batch 501/562 total=2.2073 d_pos=0.000056 d_neg=0.000111 gap=0.000054 ETA=0:01:01
flickr C3 seed12345 epoch 41/50 batch 551/562 total=2.2944 d_pos=0.000053 d_neg=0.000095 gap=0.000042 ETA=0:00:11
flickr C3 seed12345 epoch 41/50 batch 562/562 total=2.5097 d_pos=0.000049 d_neg=0.000102 gap=0.000054 ETA=0:00:00
{"epoch": 41, "learning_rate": 5e-05, "epoch_seconds": 569.2578101158142, "gradient_l2_mean": 71.0203473713705, "parameter_l2": 207.0936764398212, "info_loss": 1.213640771090348, "recon_loss": 2.6847248802829893, "div_loss": 0.0040121564987112245, "a2v_loss": 5.388813784857217e-05, "v2a_loss": 0.00029403496558178926, "original_match_loss": 0.00034792310317143053, "d_pos": 5.388813769968692e-05, "d_neg": 0.00011069696842520034, "g_match": 5.680883068020051e-05, "cram_loss": 0.6931187740636466, "weighted_cram_loss": 0.6931187740636466, "total_loss": 2.2104255728874342, "AUD_cIoU": 0.792, "AUD_AUC": 0.5974, "IQR_cIoU": 0.772, "IQR_AUC": 0.5903999999999999}
flickr C3 seed12345 epoch 42/50 batch 1/562 total=2.0454 d_pos=0.000058 d_neg=0.000111 gap=0.000053 ETA=0:48:48
flickr C3 seed12345 epoch 42/50 batch 51/562 total=1.8679 d_pos=0.000060 d_neg=0.000114 gap=0.000053 ETA=0:09:15
flickr C3 seed12345 epoch 42/50 batch 101/562 total=2.1074 d_pos=0.000045 d_neg=0.000096 gap=0.000051 ETA=0:08:02
flickr C3 seed12345 epoch 42/50 batch 151/562 total=2.0142 d_pos=0.000050 d_neg=0.000115 gap=0.000066 ETA=0:07:04
flickr C3 seed12345 epoch 42/50 batch 201/562 total=2.1160 d_pos=0.000061 d_neg=0.000132 gap=0.000071 ETA=0:06:09
flickr C3 seed12345 epoch 42/50 batch 251/562 total=2.0845 d_pos=0.000056 d_neg=0.000126 gap=0.000070 ETA=0:05:17
flickr C3 seed12345 epoch 42/50 batch 301/562 total=2.1768 d_pos=0.000056 d_neg=0.000112 gap=0.000057 ETA=0:04:25
flickr C3 seed12345 epoch 42/50 batch 351/562 total=2.3471 d_pos=0.000047 d_neg=0.000106 gap=0.000059 ETA=0:03:34
flickr C3 seed12345 epoch 42/50 batch 401/562 total=2.3191 d_pos=0.000060 d_neg=0.000100 gap=0.000041 ETA=0:02:43
flickr C3 seed12345 epoch 42/50 batch 451/562 total=2.3481 d_pos=0.000049 d_neg=0.000115 gap=0.000065 ETA=0:01:52
flickr C3 seed12345 epoch 42/50 batch 501/562 total=2.2374 d_pos=0.000053 d_neg=0.000111 gap=0.000057 ETA=0:01:01
flickr C3 seed12345 epoch 42/50 batch 551/562 total=2.1854 d_pos=0.000053 d_neg=0.000119 gap=0.000066 ETA=0:00:11
flickr C3 seed12345 epoch 42/50 batch 562/562 total=2.4390 d_pos=0.000051 d_neg=0.000106 gap=0.000056 ETA=0:00:00
{"epoch": 42, "learning_rate": 5e-05, "epoch_seconds": 569.2417027950287, "gradient_l2_mean": 66.71979091536225, "parameter_l2": 207.22126460272904, "info_loss": 1.1752533908416367, "recon_loss": 2.6719656109385643, "div_loss": 0.00391720981441531, "a2v_loss": 5.20834445948087e-05, "v2a_loss": 0.00029716084136323525, "original_match_loss": 0.0003492442863140739, "d_pos": 5.20834446401216e-05, "d_neg": 0.00010994696136788975, "g_match": 5.786351631347875e-05, "cram_loss": 0.6931182465307228, "weighted_cram_loss": 0.6931182465307228, "total_loss": 2.1708843466225893, "AUD_cIoU": 0.776, "AUD_AUC": 0.588, "IQR_cIoU": 0.764, "IQR_AUC": 0.584}
flickr C3 seed12345 epoch 43/50 batch 1/562 total=2.1472 d_pos=0.000055 d_neg=0.000114 gap=0.000059 ETA=0:42:36
flickr C3 seed12345 epoch 43/50 batch 51/562 total=1.8881 d_pos=0.000050 d_neg=0.000093 gap=0.000043 ETA=0:09:06
flickr C3 seed12345 epoch 43/50 batch 101/562 total=1.9732 d_pos=0.000051 d_neg=0.000122 gap=0.000071 ETA=0:07:57
flickr C3 seed12345 epoch 43/50 batch 151/562 total=2.4232 d_pos=0.000052 d_neg=0.000115 gap=0.000063 ETA=0:07:00
flickr C3 seed12345 epoch 43/50 batch 201/562 total=2.0182 d_pos=0.000053 d_neg=0.000124 gap=0.000071 ETA=0:06:07
flickr C3 seed12345 epoch 43/50 batch 251/562 total=2.1911 d_pos=0.000051 d_neg=0.000096 gap=0.000045 ETA=0:05:15
flickr C3 seed12345 epoch 43/50 batch 301/562 total=2.3129 d_pos=0.000057 d_neg=0.000117 gap=0.000060 ETA=0:04:23
flickr C3 seed12345 epoch 43/50 batch 351/562 total=2.0301 d_pos=0.000052 d_neg=0.000098 gap=0.000046 ETA=0:03:33
flickr C3 seed12345 epoch 43/50 batch 401/562 total=2.0918 d_pos=0.000047 d_neg=0.000099 gap=0.000051 ETA=0:02:42
flickr C3 seed12345 epoch 43/50 batch 451/562 total=1.7242 d_pos=0.000052 d_neg=0.000102 gap=0.000050 ETA=0:01:51
flickr C3 seed12345 epoch 43/50 batch 501/562 total=2.3964 d_pos=0.000047 d_neg=0.000098 gap=0.000051 ETA=0:01:01
flickr C3 seed12345 epoch 43/50 batch 551/562 total=2.1727 d_pos=0.000054 d_neg=0.000101 gap=0.000047 ETA=0:00:11
flickr C3 seed12345 epoch 43/50 batch 562/562 total=2.0485 d_pos=0.000051 d_neg=0.000106 gap=0.000055 ETA=0:00:00
{"epoch": 43, "learning_rate": 5e-05, "epoch_seconds": 567.0392169952393, "gradient_l2_mean": 71.37469088655286, "parameter_l2": 207.35179157121118, "info_loss": 1.1393672045439587, "recon_loss": 2.6579479428797006, "div_loss": 0.003607557939027446, "a2v_loss": 5.1364820244487164e-05, "v2a_loss": 0.00028802096598045865, "original_match_loss": 0.00033938578590775553, "d_pos": 5.136482016033463e-05, "d_neg": 0.00010565653832716738, "g_match": 5.429171813446639e-05, "cram_loss": 0.6931200321246721, "weighted_cram_loss": 0.6931200321246721, "total_loss": 2.1325813769445725, "AUD_cIoU": 0.796, "AUD_AUC": 0.5983999999999999, "IQR_cIoU": 0.792, "IQR_AUC": 0.5985999999999999}
flickr C3 seed12345 epoch 44/50 batch 1/562 total=1.8223 d_pos=0.000045 d_neg=0.000109 gap=0.000064 ETA=0:41:12
flickr C3 seed12345 epoch 44/50 batch 51/562 total=1.8929 d_pos=0.000050 d_neg=0.000105 gap=0.000055 ETA=0:09:06
flickr C3 seed12345 epoch 44/50 batch 101/562 total=2.0006 d_pos=0.000052 d_neg=0.000122 gap=0.000070 ETA=0:07:58
flickr C3 seed12345 epoch 44/50 batch 151/562 total=2.3470 d_pos=0.000052 d_neg=0.000104 gap=0.000052 ETA=0:07:02
flickr C3 seed12345 epoch 44/50 batch 201/562 total=2.0051 d_pos=0.000049 d_neg=0.000108 gap=0.000059 ETA=0:06:08
flickr C3 seed12345 epoch 44/50 batch 251/562 total=1.8247 d_pos=0.000054 d_neg=0.000111 gap=0.000057 ETA=0:05:16
flickr C3 seed12345 epoch 44/50 batch 301/562 total=1.8143 d_pos=0.000054 d_neg=0.000101 gap=0.000047 ETA=0:04:24
flickr C3 seed12345 epoch 44/50 batch 351/562 total=1.9444 d_pos=0.000052 d_neg=0.000098 gap=0.000045 ETA=0:03:33
flickr C3 seed12345 epoch 44/50 batch 401/562 total=2.3212 d_pos=0.000061 d_neg=0.000120 gap=0.000058 ETA=0:02:42
