sample_index,sample_id,Stage1_IoU_AUD,Stage1_IoU_IMG,Stage1_IoU_IQR,Stage1_IoU_OBJ,Stage1_IoU_OGL,Stage1_AUD_IMG_raw_pearson,Stage1_AUD_IMG_raw_spearman,Stage1_AUD_IMG_raw_js,Stage1_AUD_IMG_norm_pearson,Stage1_AUD_IMG_norm_spearman,Stage1_AUD_IMG_norm_js,Stage1_AUD_IMG_mask_iou,Stage1_AUD_IMG_top10_overlap,Stage1_AUD_IMG_top20_overlap,Stage1_AUD_IMG_top30_overlap,Stage2_IoU_AUD,Stage2_IoU_IMG,Stage2_IoU_IQR,Stage2_IoU_OBJ,Stage2_IoU_OGL,Stage2_AUD_IMG_raw_pearson,Stage2_AUD_IMG_raw_spearman,Stage2_AUD_IMG_raw_js,Stage2_AUD_IMG_norm_pearson,Stage2_AUD_IMG_norm_spearman,Stage2_AUD_IMG_norm_js,Stage2_AUD_IMG_mask_iou,Stage2_AUD_IMG_top10_overlap,Stage2_AUD_IMG_top20_overlap,Stage2_AUD_IMG_top30_overlap,Stage2_categories
4333,mbVT9tKSUXo_000005,0.6526385952008826,0.5978727248091775,0.6309678893840704,0.4657387818728427,0.6510057771281409,0.9486578316855938,0.954175375807611,1.8838445112137535e-05,0.9486578316855938,0.954175375807611,0.0028794239173942898,0.8351584267478779,0.5605660083968279,0.7142369117772653,0.8375244140625,0.7934246104983046,0.5978727248091775,0.7485394245552383,0.4657387818728427,0.7033122853661239,0.9384755996321938,0.9515279401202064,1.863778081989048e-05,0.9384755996321938,0.9515279401202064,0.004607315765544976,0.6807568338951357,0.48307965124870694,0.6916982722292456,0.8041589261101456,
4334,mcBEkWVDcmc_000107,0.37468284989371187,0.37928392309835607,0.3762884820905299,0.5002625360987136,0.4123838162930563,0.9936622533116114,0.9927032839497728,5.4978037281123326e-05,0.9936622533116114,0.9927032839497728,0.0015042993325555653,0.9589326812428078,0.701305305984065,0.8859344169876915,0.8698217502018508,0.376423002903089,0.37928392309835607,0.3775438596491228,0.5002625360987136,0.42025077524605636,0.9902431840042688,0.987173362359367,8.823157888674177e-05,0.9902431840042688,0.987173362359367,0.005555125756964049,0.9092565720649276,0.5937748134032079,0.809266270055886,0.8070828331332534,BOTH_FAIL
4335,mcYd-WlyCIw_000006,0.45197836801752467,0.4918022488849802,0.4716090930086773,0.3974818032401972,0.4330897934655407,0.8598960640821282,0.8087290606798455,4.887541682052614e-05,0.8598960640821282,0.8087290606798455,0.004900271552283527,0.7122512269292145,0.1324757391108102,0.21788726412232268,0.40184391879307135,0.42606378810438056,0.4918022488849802,0.44374589984692764,0.3974818032401972,0.4351405677781755,0.8783387562335031,0.8479871191439275,3.281707262708133e-05,0.8783387562335031,0.8479871191439275,0.005514810306331198,0.7849073188387063,0.12360053739364084,0.2755465175394001,0.49054361818001785,BOTH_FAIL
4336,mcrf1Mb99d4_000068,0.7517683465959328,0.761078400991633,0.7562839598886778,0.6476451146457344,0.7484693411313168,0.9821804681764442,0.9825187093352536,3.913426749607262e-05,0.9821804681764442,0.9825187093352536,0.003724306308120923,0.9770479905651819,0.46918459961938225,0.7988886897293421,0.9454604200323101,0.7422920047366344,0.761078400991633,0.7571086898750996,0.6476451146457344,0.747464180122811,0.980885014653929,0.9790321234392471,4.353845315403819e-05,0.980885014653929,0.9790321234392471,0.005769082358930646,0.9531899673626324,0.3509220621887199,0.8115523465703971,0.9118562265828412,
4337,mdrKLSXXZNc_000302,0.005575689991636465,0.0024905967266443023,0.005417585578674849,0.0,0.0006640907993238349,0.9593233262710394,0.9623878930798534,0.00011405048203518903,0.9593233262710394,0.9623878930798534,0.004688709271043375,0.8184029006013441,0.6111735431048322,0.6366601435094585,0.796515097266977,0.0054478594452263135,0.0024905967266443023,0.005804953560371517,0.0,0.0,0.9516374701632915,0.9573616110914791,0.00017583248961297463,0.9516374701632915,0.9573616110914791,0.00851936933643278,0.7984275099360636,0.7357315807679004,0.7642612287949372,0.8297070621125562,BOTH_FAIL
4338,meoZvdQ2qBs_000162,0.38863144887241274,0.4257777242914736,0.43486651656481184,0.5732232591529074,0.4331503841931943,0.887952234620298,0.8838424875254076,2.798737551153704e-05,0.887952234620298,0.8838424875254076,0.0038977276602961113,0.7231950037938482,0.40678441267171295,0.4606316402270412,0.5911421172242481,0.350863471405331,0.4257777242914736,0.4158650152134493,0.5732232591529074,0.4228049178544228,0.8574469128085404,0.8518115019839455,3.539298711233149e-05,0.8574469128085404,0.8518115019839455,0.00464033135123015,0.7757941641512146,0.390990990990991,0.41421827661523286,0.6012126369535156,BOTH_FAIL
4339,mg2EyWA0Jxc_000030,0.7818237267459591,0.7812757389951497,0.7844178029956377,0.37893901955400994,0.7039443580122632,0.9908703260541953,0.9801811058253996,4.7325346673843995e-05,0.9908703260541953,0.9801811058253996,0.0006354556705703597,0.9483787585053408,0.37328954570333883,0.6144132550470522,0.8172270175650389,0.8480259763906169,0.7812757389951497,0.8207636286071244,0.37893901955400994,0.7280741893169824,0.9877302089473278,0.9736659111441605,1.7556229509150796e-05,0.9877302089473278,0.9736659111441605,0.002299398619720867,0.910872425934488,0.30236179600311447,0.5820919050997083,0.7807878859576481,
4340,mh6JxDJ0Bno_000030,0.13848514211886304,0.1365391505115242,0.13714514194322272,0.10241123476417593,0.142809364548495,0.982959768850583,0.9821780006381385,2.9012295002339057e-05,0.982959768850583,0.9821780006381385,0.00284916223061417,0.9139492058620425,0.560080833203793,0.7385881333910784,0.8829195071611733,0.13205004812319537,0.1365391505115242,0.13256038647342996,0.10241123476417593,0.1326171875,0.9792556206264423,0.9798122557074748,4.694092594693558e-05,0.9792556206264423,0.9798122557074748,0.004693148421124133,0.8958851248562205,0.6300146175085268,0.7402462285417027,0.875412695446334,BOTH_FAIL
4341,mhQGbJQlVns_000002,0.3699328859060403,0.40938115414453663,0.385843086744694,0.3720509534936308,0.4166920128961616,0.9879950816613889,0.9849233355478635,2.5097053930087088e-05,0.9879950816613889,0.9849233355478635,0.0017021015013277256,0.8934175994858337,0.8014719080954945,0.8980614657210402,0.9281414115537339,0.34085287424557237,0.40938115414453663,0.38095764679862876,0.3720509534936308,0.40996283419254287,0.9736272370990232,0.968539963662499,5.229876079630389e-05,0.9736272370990232,0.968539963662499,0.010723347011356885,0.8207403026270392,0.7637961335676625,0.8760631834750912,0.9021924559297403,BOTH_FAIL
4342,mhZMQF-y8n0_000097,0.32510878830021084,0.2500570593874104,0.29042414429001934,0.5026521195394368,0.3768188205430398,0.978302929083131,0.9732030259413428,8.00868782111859e-05,0.978302929083131,0.9732030259413428,0.00587803073415741,0.8563343748157755,0.7047732291489723,0.8514897149709436,0.9223548943234787,0.4012958963282937,0.2500570593874104,0.3214446343437978,0.5026521195394368,0.4718584684762813,0.9435566880937731,0.9333248146276834,7.404698775375547e-05,0.9435566880937731,0.9333248146276834,0.02053536511630369,0.73964287520866,0.6202776880852438,0.7797481823018265,0.8551885629775696,BOTH_FAIL
4343,miT69L7G9iA_000140,0.09343075804273297,0.10611878114533127,0.09610277757841097,0.10570650452846919,0.09830922794866571,0.9704183593830623,0.9653342550839202,2.230202356107605e-05,0.9704183593830623,0.9653342550839202,0.0014377375873843093,0.8171410996821925,0.47762073027090696,0.666417600664176,0.7302298850574712,0.08934976847322768,0.10611878114533127,0.09780125642490006,0.10570650452846919,0.10260889820638248,0.9685257969722404,0.9672576045321206,1.7292124946408915e-05,0.9685257969722404,0.9672576045321206,0.0029725708026428583,0.7857931303162132,0.3936953200944313,0.7224748991675963,0.7680291284942448,BOTH_FAIL
