sample_id,IoU_STAGE1_AUD,IoU_SLOT_L3_POOLED,IoU_SLOT_L3_NATIVE_READOUT,IoU_SLOT_L4,IoU_STAGE1_AUD_L3_POOLED,IoU_STAGE1_AUD_L3_NATIVE_READOUT,IoU_STAGE1_AUD_L4,IoU_NATIVE_UPDATE_AUD,IoU_SLOT_L3_NATIVE_UPDATE,IoU_NATIVE_UPDATE_AUD_L3_NATIVE_UPDATE,IoU_ORIGINAL_G_AUD,IoU_ORIGINAL_HR14,IoU_AUD_24,IoU_OWN14_24,IoU_ORIGINAL_G_L3_POOLED,IoU_ORIGINAL_G_L3_NATIVE_READOUT,IoU_ORIGINAL_G_L4,IoU_ORIGINAL_HR_FUSION,IoU_SAME_24_FUSION,IoU_CROSS_FUSION,IoU_OBJ_PRIOR,IoU_OGL,IoU_CROSS_A0.5,IoU_CROSS_A0.6,IoU_CROSS_A0.7,IoU_CROSS_A0.8,IoU_CROSS_A0.9
PNcdB7ptDis_000004,0.34101610259878773,0.6156210194302352,0.5854169662852095,0.22461487947027114,0.3137809187279152,0.32772457820337436,0.28758204956463496,0.5377299001576458,0.1986344537815126,0.5469093766369827,0.4914405213500632,0.19474811844201506,0.5069710322906884,0.2851600387972842,0.3596705730368183,0.37975461519200565,0.345360959423092,0.35539602398232883,0.4023562094865727,0.3939627885431946,0.24679593415092255,0.38002174431863384,0.37082272231173014,0.3939627885431946,0.41990439381611067,0.4475499912186065,0.4703091407813774
PPMAUKxAcXM_000086,0.26755929028828873,0.5455472606372129,0.538306958050741,0.14670967741935484,0.27917765159196917,0.3171571931401183,0.19355745877540587,0.6116981586231797,0.3874057142857143,0.3505507118958654,0.45986559873037913,0.1358165891190767,0.2999286369660516,0.1198580079348507,0.33824859324758844,0.34346945409987745,0.21847414078200922,0.20497291219462332,0.1655384456386937,0.20288444296436714,0.37151957531519575,0.4992335838607595,0.1767506498185655,0.20288444296436714,0.2405949924861822,0.3084536915463085,0.39473354859703136
PQKLMe0XmXE_000069,0.23257682265515164,0.09534403669724771,0.09039041111647916,0.4403009134873724,0.215953670838782,0.20314974485307055,0.3281650071123755,0.1943523685645953,0.16184677828513444,0.2975405331134927,0.20936539504610377,0.4621132669113791,0.20806755906926602,0.4767522553782096,0.1949717586104387,0.19270987680453833,0.33194782857961874,0.37419093851132684,0.34932126696832577,0.34932126696832577,0.31402075107887245,0.2876661284312508,0.38469872489374113,0.34932126696832577,0.3122977346278317,0.2752391704795294,0.23836969946480033
PRU9zAtcQDs_000000,0.600703125,0.3877378892733564,0.3953975848712691,0.38323585067951144,0.5111870845204178,0.5404026845637584,0.5433261123146143,0.6725392569896591,0.29550131127698204,0.6013810678614,0.6385411418162087,0.3648184705175521,0.6517479830964272,0.3851264466352336,0.5194501977028808,0.5510636657931247,0.5585593079354517,0.5435406294827441,0.5608189816938409,0.5571709069641141,0.4136851136851137,0.6072556515957447,0.5316653305767689,0.5571709069641141,0.5823844884488449,0.6004701305017427,0.6209962294105973
PRriMdEO23I_000179,0.147834274952919,0.06588527368647204,0.04877231855306212,0.02085242896425298,0.15501043841336118,0.1353956058768028,0.08652380525419169,0.13719059405940595,0.07350822655243006,0.13523899768372288,0.18143240023823703,0.02800386260173817,0.18005664033387986,0.043679599499374215,0.14952645666049003,0.16812571756601608,0.09795767489141484,0.10603555188094253,0.11805085565116503,0.11990664203053583,0.25009150805270863,0.21122771947359653,0.10481964854588428,0.11990664203053583,0.1360432115719125,0.15542044870697036,0.17107991705216144
PS_uJXcbJ_A_000096,0.48538355217691775,0.35743205323498756,0.3637855142056823,0.35347392935696725,0.423663034964039,0.44257383364245967,0.4516458882290479,0.41756005378493294,0.08845873963033038,0.1734315948601663,0.48459410780908274,0.145947691314175,0.47387751050524435,0.172455465043416,0.45143422354104845,0.458918976621713,0.4528791692888609,0.3978886358931898,0.4147632311977716,0.4411450713692618,0.277822508498837,0.3600511003049534,0.3984511921744447,0.4411450713692618,0.4652422739412438,0.4812966672737206,0.4903430881387555
PSt0xAYgf4g_000000,0.3416666666666667,0.0965279697233857,0.08959607782513637,0.2534919098326649,0.1886640328952673,0.20358960621484062,0.3434911545147766,0.28389444949954507,0.14868829823955818,0.2608695652173913,0.24401689347724073,0.3095350669818755,0.26329113924050634,0.30047739399045215,0.14952076677316295,0.16296795235394215,0.3508545310015898,0.3695493807888438,0.36093334646056907,0.36407960199004974,0.47461413484971565,0.3395979972425804,0.35894125242091673,0.36407960199004974,0.36849240780911063,0.3655543077169902,0.3178600598965423
PUwNDssbDXw_000000,0.5362945980799542,0.47363807406140424,0.388887680765467,0.4113831536634387,0.4506381064822623,0.42231800498194744,0.47004014181487885,0.5782660435956231,0.3844000746407912,0.28910317084713677,0.6299609322376397,0.4782956468235656,0.536229415105054,0.489212358322306,0.5022561802729563,0.442234082699876,0.5424439624005785,0.5673656995116346,0.5113639596074527,0.5896324064230963,0.24841451040081178,0.5882658676776323,0.5693280854652797,0.5896324064230963,0.6032199861207495,0.6133505764521366,0.62259471245571
PWLeqsU7nUI_000073,0.5778477944740669,0.4609812735678221,0.4334925183062719,0.22367969821673525,0.5717396394287052,0.6214153988012909,0.3809734974958264,0.41523776863283035,0.3812882739850306,0.6796953106403237,0.73833111068775,0.285482167519701,0.6733112918406255,0.226908596823959,0.6029110338315562,0.6021847024444548,0.4991462575498866,0.5727242951802676,0.46170655834640206,0.5764369126326722,0.6841974832722967,0.7526480972930562,0.5000128340049796,0.5764369126326722,0.6352244867635769,0.6684797125027317,0.7048979297410373
PWLeqsU7nUI_000131,0.49430767226781297,0.320522132106686,0.34920763587727477,0.4000641951532659,0.3457393514332494,0.3776360355014957,0.46984874712676294,0.42585354489684984,0.42811765729701506,0.3819423521140906,0.5205599075382047,0.3425735554767813,0.5066767316552568,0.3750344257780226,0.34410711658247095,0.3849,0.47418144899743364,0.46409100285857424,0.45168963016678754,0.4672996998383745,0.029304029304029304,0.5145426967189122,0.4473115734027757,0.4672996998383745,0.487125487883638,0.5007783695206882,0.5127313278283727
