dataset,group,seed,kind,map,sample_index,sample_id,iou,precision,coverage,pred_area_ratio,tp,fp,fn,taxonomy,GT_mean,FP_mean,GT_vs_FP_auroc,NearFP_mean,GT_vs_NearFP_auroc,FarFP_mean,GT_vs_FarFP_auroc,HighAUDFP_mean,GT_vs_HighAUDFP_auroc
vggss,C3,12345,best,AUD,5,-2sOH8XovEE_000484,0.1360202448736556,0.1360202448736556,1.0,0.5355349170918368,3655.0,23216.0,0.0,OVER,0.92555171251297,0.7430094480514526,0.925079345703125,0.8067059516906738,0.8587493896484375,0.7274720668792725,0.9447174072265625,0.8320860266685486,0.817876838235294
vggss,C3,12345,best,IQR,5,-2sOH8XovEE_000484,0.1282726187969397,0.1282726187969397,1.0,0.5678810586734694,3655.0,24839.0,0.0,OVER,0.9371622800827026,0.7511759996414185,0.9413604736328125,0.8227673768997192,0.8944473266601562,0.7313146591186523,0.95172119140625,0.8391069173812866,0.8563878676470589
vggss,C3,12345,best,AUD,6,-3Kv4fdm7Uk_000030,0.23740657202246693,0.23804878048780487,0.9887640449438202,0.44941804846938777,5368.0,17182.0,61.0,OVER,0.8970674276351929,0.7116835117340088,0.89874267578125,0.7435703873634338,0.8592987060546875,0.6998472213745117,0.927032470703125,0.8813521862030029,0.5994944852941176
vggss,C3,12345,best,IQR,6,-3Kv4fdm7Uk_000030,0.26147034496180604,0.2621719192116304,0.9898692208509855,0.4085220025510204,5374.0,15124.0,55.0,OVER,0.8998726606369019,0.6914017200469971,0.9206085205078125,0.7333424687385559,0.8740081787109375,0.6800277233123779,0.9512786865234375,0.8552162051200867,0.6711856617647058
vggss,C3,12345,best,AUD,7,-4bPiXbovf0_000008,0.41260245070193946,0.43886754995468474,0.8733253177602198,0.4617944834183674,10169.0,13002.0,1475.0,OVER,0.7836835980415344,0.657508909702301,0.7847900390625,0.724733829498291,0.6957550048828125,0.5887482166290283,0.8758087158203125,0.79624342918396,0.5020032051282052
vggss,C3,12345,best,IQR,7,-4bPiXbovf0_000008,0.3717070311068772,0.393308521361557,0.8712641703881827,0.5140704719387755,10145.0,15649.0,1499.0,OVER,0.7921345233917236,0.673911452293396,0.7804107666015625,0.7371978759765625,0.704345703125,0.6187962889671326,0.8499298095703125,0.790726363658905,0.5667067307692308
vggss,C3,12345,best,AUD,8,-5CGQGSFGyg_000060,0.35434227330779056,0.36327332242225857,0.9351196494775867,0.3044284119897959,5549.0,9726.0,385.0,OVER,0.8307770490646362,0.6656925082206726,0.8265380859375,0.6770364046096802,0.79949951171875,0.6375008225440979,0.8854217529296875,0.8242942690849304,0.5767578125
vggss,C3,12345,best,IQR,8,-5CGQGSFGyg_000060,0.3624700317501458,0.37063539389120786,0.9427030670711156,0.30080117984693877,5594.0,9499.0,340.0,OVER,0.833921492099762,0.6616940498352051,0.8358001708984375,0.6799613833427429,0.8030548095703125,0.6233440041542053,0.9039764404296875,0.8277799487113953,0.57412109375
vggss,C3,12345,best,AUD,9,-5z9IXBJefc_000227,0.19060353734881177,0.2867593269934162,0.36241765861550906,0.21795280612244897,3136.0,7800.0,5517.0,MIXED,0.4463154077529907,0.6326674222946167,0.30926513671875,0.6672664880752563,0.2858428955078125,0.568770170211792,0.354583740234375,0.8149791955947876,0.16977163461538464
vggss,C3,12345,best,IQR,9,-5z9IXBJefc_000227,0.19109291954303867,0.28845444485429733,0.3614931237721022,0.21611926020408162,3128.0,7716.0,5525.0,MIXED,0.445398211479187,0.6285650730133057,0.312713623046875,0.6651642918586731,0.288116455078125,0.5601823925971985,0.360015869140625,0.8160195350646973,0.17202524038461536
vggss,C3,12345,best,AUD,10,-79qo5MUYBk_000207,0.32586100749646907,0.3914556686678848,0.6604036697247706,0.45810746173469385,8998.0,13988.0,4627.0,OVER,0.6985451579093933,0.7204993963241577,0.49896240234375,0.814876914024353,0.3748016357421875,0.6730952262878418,0.565521240234375,0.8228387832641602,0.3727532679738562
vggss,C3,12345,best,IQR,10,-79qo5MUYBk_000207,0.33069734004313445,0.4056813962124025,0.6414678899082569,0.4293686224489796,8740.0,12804.0,4885.0,OVER,0.680219292640686,0.6984857320785522,0.493408203125,0.7916531562805176,0.36883544921875,0.65162193775177,0.55828857421875,0.8069220185279846,0.35654105392156865
vggss,C3,12345,best,AUD,11,-7TanrCbmME_000030,0.1853578691533158,0.3036730050381928,0.3223775017253278,0.24525669642857142,3737.0,8569.0,7855.0,MIXED,0.4908362030982971,0.5736563205718994,0.3895721435546875,0.6560467481613159,0.2819366455078125,0.48666995763778687,0.5021209716796875,0.7537573575973511,0.14295441513761467
vggss,C3,12345,best,IQR,11,-7TanrCbmME_000030,0.1968390804597701,0.3269689737470167,0.3309178743961353,0.23381696428571427,3836.0,7896.0,7756.0,MIXED,0.45735111832618713,0.5561039447784424,0.3665008544921875,0.6630882620811462,0.239349365234375,0.4568977355957031,0.4802398681640625,0.7304672002792358,0.15929615825688073
