scale,dataset,sample_index,sample_id,label,d_pos,current_random4_mean,current_random4_min,pool_min,pool_mean,pool_std,pool_P10,pool_P25,top4_mean,top4_min,top4_std,opportunity_gap_mean,opportunity_gap_min,violation_fraction_pool,random4_violation_fraction,missed_confusing_negative,top4_vs_random4_ratio,top4_pool_indices,top4_pool_ids,top4_pool_labels
144k,flickr,162,2907554899,_,1.6646690710331313e-05,2.0265984858269803e-05,1.821075420593843e-05,1.446245914848987e-05,2.312550350325182e-05,6.969473361095879e-06,1.6379633962060325e-05,1.8292219465365633e-05,1.541534766147379e-05,1.446245914848987e-05,8.058875096139673e-07,4.850637196796015e-06,3.7482950574485585e-06,0.125,0.0,True,0.7606512904167175,"[9, 126, 228, 182]","[""10060697266"", ""15210828119"", ""6185482260"", ""3749326537""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,163,2935372113,_,1.7620250218897127e-05,1.5206625903374515e-05,1.1812743650807533e-05,1.1126337085443083e-05,1.6549793144804426e-05,3.1140677947405493e-06,1.2533259905467276e-05,1.3903821127314586e-05,1.1883561455761082e-05,1.1126337085443083e-05,5.025710265726957e-07,3.323064447613433e-06,6.864065653644502e-07,0.71875,0.75,False,0.7814726233482361,"[152, 171, 108, 2]","[""2698329253"", ""3230152596"", ""13579448834"", ""10008553263""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,164,2961466546,_,8.1125290307682e-06,2.875860081985593e-05,1.9468241589493118e-05,7.802920663380064e-06,2.4458437110297382e-05,9.76418778009247e-06,1.2673327546508517e-05,1.613658241694793e-05,1.0440752703289036e-05,7.802920663380064e-06,1.7776299046090571e-06,1.8317849026061594e-05,1.1665320926113054e-05,0.03125,0.0,True,0.3630480170249939,"[12, 235, 124, 141]","[""10069511285"", ""7387939334"", ""14899015793"", ""20854461578""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,165,3012435981,_,1.1405354598537087e-05,2.2234355128603056e-05,1.2602507013070863e-05,5.0159542297478765e-06,1.6529771528439596e-05,6.858575034129899e-06,7.943383025121875e-06,1.1546206224011257e-05,6.086974281060975e-06,5.0159542297478765e-06,1.128470103139989e-06,1.614737993804738e-05,7.586552783322986e-06,0.21875,0.0,True,0.27376437187194824,"[156, 92, 91, 88]","[""2811549163"", ""12048726756"", ""12031178616"", ""11765015695""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,166,3052033339,_,1.8478876881999895e-05,3.5575176298152655e-05,1.813714152376633e-05,8.539492228010204e-06,4.260006971890107e-05,2.097961987601593e-05,1.84687742148526e-05,2.6855650503421202e-05,1.3777209460386075e-05,8.539492228010204e-06,3.4387783216516254e-06,2.179796683776658e-05,9.597649295756128e-06,0.125,0.25,False,0.3872703015804291,"[72, 243, 246, 174]","[""10847897294"", ""8311669586"", ""9309351423"", ""3416359816""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,167,3102685146,_,6.393792864400893e-05,0.00011441749666118994,7.085590914357454e-05,4.275285027688369e-05,0.00010532179294386879,3.4770710044540465e-05,6.835261592641473e-05,7.707438635407016e-05,5.776136094937101e-05,4.275285027688369e-05,9.313906048191711e-06,5.6656135711818933e-05,2.8103058866690844e-05,0.09375,0.0,True,0.5048297643661499,"[147, 237, 194, 67]","[""2499673064"", ""7623513024"", ""4407899725"", ""10761625676""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,168,3109408703,_,2.8638292860705405e-05,2.9686874768231064e-05,1.28475303426967e-05,7.5817615652340464e-06,2.5963192456401885e-05,1.610682920727413e-05,9.769386451807804e-06,1.3636241419590078e-05,9.079743904294446e-06,7.5817615652340464e-06,8.685680654707539e-07,2.0607130863936618e-05,5.265768777462654e-06,0.65625,0.75,False,0.30585044622421265,"[106, 56, 108, 113]","[""13409856383"", ""10557361454"", ""13579448834"", ""14172932360""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,169,3202731977,_,9.912433597492054e-05,0.00012159688048996031,9.702381794340909e-05,4.6905210183467716e-05,0.0001115787890739739,3.516546712489799e-05,6.8495879531838e-05,8.563391020288691e-05,5.7002958783414215e-05,4.6905210183467716e-05,8.719579454918858e-06,6.45939217065461e-05,5.011860775994137e-05,0.40625,0.25,False,0.468786358833313,"[67, 123, 237, 68]","[""10761625676"", ""14778198185"", ""7623513024"", ""10771238614""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,170,3207674548,_,3.5746976209338754e-05,5.612070162896998e-05,4.4863554649055004e-05,3.537289012456313e-05,5.1796960178762674e-05,9.507987670076545e-06,3.882403689203784e-05,4.552373138722032e-05,3.6859026295132935e-05,3.537289012456313e-05,1.4787945019634208e-06,1.9261675333837047e-05,9.490664524491876e-06,0.0625,0.0,True,0.6567812561988831,"[225, 92, 11, 199]","[""6067281197"", ""12048726756"", ""10067897816"", ""4657718822""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,171,3230152596,_,7.366878890024964e-06,8.49739990371745e-06,2.078703346342081e-06,1.5638840977771906e-06,8.012475518626161e-06,5.092012997920392e-06,2.5401002403668826e-06,4.533400897344109e-06,2.17225920096098e-06,1.5638840977771906e-06,3.955032639169076e-07,6.3251409301301464e-06,5.148192485648906e-07,0.59375,0.5,False,0.25563809275627136,"[139, 215, 166, 20]","[""17537079145"", ""5344317532"", ""3052033339"", ""10119736773""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,172,3403348616,_,6.862625741632655e-05,3.665309850475751e-05,2.8858226869488135e-05,2.4040291464189067e-05,4.256391548551619e-05,1.4758934412384406e-05,2.805201438604854e-05,3.093124905717559e-05,2.6245121262036264e-05,2.4040291464189067e-05,1.6217715028687962e-06,1.0407977242721245e-05,4.8179354052990675e-06,0.90625,1.0,False,0.7160410284996033,"[100, 52, 102, 139]","[""12534178685"", ""10545790805"", ""12599965145"", ""17537079145""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,173,3413119417,_,2.3696100470260717e-05,2.0227127606631257e-05,1.3752602171734907e-05,1.3752602171734907e-05,2.3011089069768786e-05,5.633937234961195e-06,1.622298987058457e-05,1.735038313199766e-05,1.5003439330030233e-05,1.3752602171734907e-05,1.0784493724713684e-06,5.223688276601024e-06,0.0,0.5625,0.75,False,0.7417483925819397,"[103, 89, 15, 102]","[""12729873904"", ""11776645404"", ""10106776154"", ""12599965145""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,174,3416359816,_,3.352509520482272e-05,3.3728021662682295e-05,2.2886004444444552e-05,2.0462886823224835e-05,3.514279524097219e-05,8.196800990845077e-06,2.326126013940666e-05,2.995442264364101e-05,2.1378302335506305e-05,2.0462886823224835e-05,9.074889248950058e-07,1.234971932717599e-05,2.423117621219717e-06,0.46875,0.25,False,0.6338439583778381,"[217, 157, 202, 16]","[""5490101320"", ""2819123278"", ""4758950312"", ""10109936483""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,175,3484198977,_,2.157576454919763e-05,1.5387397070298903e-05,8.966979294200428e-06,4.2517117435636465e-06,1.6841755495988764e-05,5.711592621082673e-06,9.517723810859025e-06,1.4026402823219541e-05,7.443937647622079e-06,4.2517117435636465e-06,2.0412448975548614e-06,7.943459422676824e-06,4.715267550636781e-06,0.8125,1.0,False,0.4837684631347656,"[31, 81, 142, 230]","[""10278084464"", ""11050409385"", ""2401957951"", ""6458319057""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,176,3535748358,_,1.665875970502384e-05,2.5638573788455687e-05,1.7756165107130073e-05,8.50009746500291e-06,2.2150317818159238e-05,6.975124961172696e-06,1.3854700227966532e-05,1.8366281437920406e-05,1.0653334356902633e-05,8.50009746500291e-06,1.8507305412640562e-06,1.4985239431553055e-05,9.256067642127164e-06,0.1875,0.0,True,0.4155197739601135,"[142, 104, 217, 8]","[""2401957951"", ""13153991894"", ""5490101320"", ""10045181004""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,177,3568893693,_,1.9000417523784563e-05,2.500661685189698e-05,1.7271173419430852e-05,9.11849201656878e-06,2.0639647118514404e-05,7.783054570609238e-06,1.2189278095320333e-05,1.4503230886475649e-05,1.0791076419991441e-05,9.11849201656878e-06,1.1873466974066105e-06,1.4215540431905538e-05,8.152681402862072e-06,0.53125,0.25,False,0.43152883648872375,"[196, 161, 40, 24]","[""4543136011"", ""2897653916"", ""10413912845"", ""10165890496""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,178,3668283413,_,1.0423362255096436e-05,1.3740720532950945e-05,6.732617293891963e-06,6.5866438490047585e-06,1.697861443972215e-05,9.155497536994517e-06,7.186207312770421e-06,1.070690450433176e-05,6.792546628275886e-06,6.5866438490047585e-06,2.2642831254415796e-07,6.948173904675059e-06,1.459734448872041e-07,0.25,0.5,False,0.4943369925022125,"[130, 161, 147, 113]","[""16012165838"", ""2897653916"", ""2499673064"", ""14172932360""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,179,3709678770,_,3.79750708816573e-05,3.09402312268503e-05,1.4911357538949233e-05,4.145349521422759e-06,2.3847578631830402e-05,1.5036021068226546e-05,8.61473017721437e-06,1.1873236871906556e-05,6.4483001551707275e-06,4.145349521422759e-06,1.5438790796906687e-06,2.4491931981174275e-05,1.0766008017526474e-05,0.8125,0.5,False,0.20841149985790253,"[228, 81, 132, 139]","[""6185482260"", ""11050409385"", ""16369370669"", ""17537079145""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,180,3719297546,_,1.634261934668757e-05,1.863139732449781e-05,1.4853396351099946e-05,8.419944606430363e-06,2.2059502953197807e-05,8.56205133459298e-06,1.2419334780133795e-05,1.6032561688916758e-05,1.0575002306723036e-05,8.419944606430363e-06,1.588550958331325e-06,8.056395017774776e-06,6.433451744669583e-06,0.28125,0.25,False,0.5675904154777527,"[218, 191, 15, 57]","[""5601291878"", ""4180455681"", ""10106776154"", ""10610974774""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,181,3727937033,_,5.527306711883284e-06,2.156254049623385e-05,5.96102745475946e-06,3.3783885555749293e-06,1.9505103409755975e-05,1.3604448213300202e-05,5.154327027412364e-06,8.834899745124858e-06,4.158164301770739e-06,3.3783885555749293e-06,6.449848228839983e-07,1.740437619446311e-05,2.5826388991845306e-06,0.125,0.0,True,0.192842036485672,"[237, 95, 194, 196]","[""7623513024"", ""12158276143"", ""4407899725"", ""4543136011""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,182,3749326537,_,7.2287443799723405e-06,1.551940295030363e-05,5.528816018340876e-06,3.769094064409728e-06,1.3407057849690318e-05,7.702391485508997e-06,6.159128588478779e-06,7.490501502616098e-06,4.830795660382137e-06,3.769094064409728e-06,1.0314532801203313e-06,1.0688607289921492e-05,1.7597219539311482e-06,0.1875,0.25,False,0.31127458810806274,"[11, 202, 215, 249]","[""10067897816"", ""4758950312"", ""5344317532"", ""9761803312""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,183,3790233127,_,1.3487555406754836e-05,2.2666072254651226e-05,1.8042659576167352e-05,1.5214206541713793e-05,2.1048574126325548e-05,4.453936526260804e-06,1.6214682545978576e-05,1.7808131815399975e-05,1.5549077943433076e-05,1.5214206541713793e-05,3.8590653161918453e-07,7.11699431121815e-06,2.8284530344535597e-06,0.0,0.0,False,0.6860067248344421,"[247, 31, 243, 53]","[""9456627660"", ""10278084464"", ""8311669586"", ""10548273474""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,184,3801318146,_,4.5099612179910764e-05,1.9881596017512493e-05,1.5331148460973054e-05,9.795753612706903e-06,2.2476531739812344e-05,7.524143256887328e-06,1.4218951946531888e-05,1.54498775373213e-05,1.2285468983463943e-05,9.795753612706903e-06,1.6335620784957428e-06,7.59612703404855e-06,5.535394848266151e-06,1.0,1.0,False,0.6179317235946655,"[119, 70, 218, 216]","[""14652810592"", ""10796050285"", ""5601291878"", ""5480070309""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,185,3828103578,_,6.3659031184215564e-06,3.899798321072012e-05,6.570657205884345e-06,5.707149739464512e-06,1.9611934476415627e-05,1.2461673577490728e-05,8.456086106889416e-06,1.231239912158344e-05,7.018420546955895e-06,5.707149739464512e-06,1.009902689474984e-06,3.1979561754269525e-05,8.635074664198328e-07,0.03125,0.0,True,0.17996880412101746,"[124, 28, 87, 39]","[""14899015793"", ""10234680056"", ""11764496003"", ""10409351364""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,186,3896768873,_,8.855763553583529e-06,9.537203368381597e-06,5.759093710366869e-06,5.759093710366869e-06,1.0144671250600368e-05,2.9264526801853208e-06,6.744578058714978e-06,8.15282419353025e-06,6.0917186601727735e-06,5.759093710366869e-06,3.7753457604594587e-07,3.4454847082088236e-06,0.0,0.40625,0.25,False,0.6387321949005127,"[27, 132, 171, 214]","[""10221582415"", ""16369370669"", ""3230152596"", ""5303633386""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,187,3908875350,_,1.1320704288664274e-05,1.4455499695031904e-05,9.065478479897138e-06,6.218206181074493e-06,1.6519941709702834e-05,6.645617304457119e-06,9.838203368417453e-06,1.088732824428007e-05,8.121669452521019e-06,6.218206181074493e-06,1.4013060081197182e-06,6.333830242510885e-06,2.847272298822645e-06,0.28125,0.5,False,0.5618394017219543,"[89, 57, 112, 37]","[""11776645404"", ""10610974774"", ""14062380939"", ""10389014583""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,188,3956341886,_,3.7657475331798196e-05,4.566071220324375e-05,3.954426574637182e-05,1.724507092148997e-05,3.972050399170257e-05,1.0463302714924794e-05,2.878042505471967e-05,3.189913695678115e-05,2.4385106371482834e-05,1.724507092148997e-05,4.294601694709854e-06,2.1275605831760913e-05,2.229919482488185e-05,0.46875,0.0,True,0.5340500473976135,"[10, 53, 8, 6]","[""10061269855"", ""10548273474"", ""10045181004"", ""10031203703""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,189,4007045926,_,4.4686112232739106e-05,3.437589111854322e-05,2.0302493794588372e-05,1.2430387869244441e-05,3.043485776288435e-05,1.3680568372365087e-05,1.5380615877802484e-05,1.926762706716545e-05,1.4446153727476485e-05,1.2430387869244441e-05,1.1910163948414265e-06,1.9929737391066737e-05,7.87210592534393e-06,0.78125,0.75,False,0.4202408492565155,"[204, 42, 177, 178]","[""4876943924"", ""10440265465"", ""3568893693"", ""3668283413""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,190,4041216001,_,4.377332970761927e-06,1.3449049220071174e-05,1.033117496263003e-05,4.898770384897944e-06,1.260626049770508e-05,5.47829858987825e-06,6.541826678585494e-06,7.925891623017378e-06,5.864495506102685e-06,4.898770384897944e-06,5.951208095211769e-07,7.584553713968489e-06,5.432404577732086e-06,0.0,0.0,False,0.4360527992248535,"[213, 61, 34, 150]","[""5237296528"", ""10659354545"", ""10304554474"", ""2630218696""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,191,4180455681,_,2.3105596483219415e-05,4.486764009925537e-05,1.751290437823627e-05,1.3469398254528642e-05,5.058784154243767e-05,2.210622733400669e-05,2.1100375306559727e-05,2.9519331292249262e-05,1.7112239220296033e-05,1.3469398254528642e-05,2.6965810775436694e-06,2.7755400878959335e-05,4.04350612370763e-06,0.15625,0.25,False,0.38139379024505615,"[243, 202, 52, 19]","[""8311669586"", ""4758950312"", ""10545790805"", ""10119607346""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,192,4303617148,_,4.712420377472881e-06,6.378788384608924e-06,4.281101610104088e-06,4.281101610104088e-06,6.87347801431315e-06,1.7106959830925916e-06,4.640618044504663e-06,5.5345508371829055e-06,4.426755367603619e-06,4.281101610104088e-06,1.370068218875531e-07,1.9520330170053057e-06,0.0,0.125,0.25,False,0.6939805746078491,"[184, 110, 156, 3]","[""3801318146"", ""13721325644"", ""2811549163"", ""10009662863""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,193,4351373013,_,1.1261783583904617e-05,1.8692269804887474e-05,6.0180168475199025e-06,4.821193215320818e-06,1.5051195077830926e-05,8.689909918757621e-06,5.607360890280688e-06,9.534918717690744e-06,5.215617420617491e-06,4.821193215320818e-06,2.913695880124578e-07,1.3476652384269983e-05,1.1968236321990844e-06,0.375,0.5,False,0.2790253758430481,"[14, 73, 128, 146]","[""10080652613"", ""10859255295"", ""15799251138"", ""2465634368""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,194,4407899725,_,1.6399430023739114e-05,1.5394112779176794e-05,6.754622518201359e-06,6.754622518201359e-06,4.8190726374741644e-05,1.9997873096144758e-05,2.128328924300149e-05,3.678879147628322e-05,1.5394112779176794e-05,6.754622518201359e-06,5.8091277423955034e-06,0.0,0.0,0.0625,0.5,False,1.0,"[240, 68, 201, 116]","[""7897462346"", ""10771238614"", ""4755507106"", ""14414061986""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,195,4479260803,_,6.197630682436284e-06,1.3027272871113382e-05,9.469701581110712e-06,3.22011601383565e-06,1.0593124898150563e-05,6.190075055201305e-06,4.144613740209024e-06,5.650539151247358e-06,3.531873062456725e-06,3.22011601383565e-06,3.632542018294771e-07,9.495399353909306e-06,6.249585567275062e-06,0.3125,0.0,True,0.271113783121109,"[3, 2, 141, 7]","[""10009662863"", ""10008553263"", ""20854461578"", ""10035917404""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,196,4543136011,_,7.893291331129149e-05,6.514044071082026e-05,5.301168857840821e-05,4.027442628284916e-05,6.712356116622686e-05,1.3043032595305704e-05,5.108943150844425e-05,5.755437086918391e-05,4.672517388826236e-05,4.027442628284916e-05,4.221197741571814e-06,1.8415266822557896e-05,1.2737262295559049e-05,0.84375,1.0,False,0.7172989845275879,"[113, 77, 57, 216]","[""14172932360"", ""10979853044"", ""10610974774"", ""5480070309""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,197,4576746825,_,3.763632776099257e-05,0.00012715347111225128,0.00011156136315548792,4.008896939922124e-05,0.00011356915638316423,5.0253511290065944e-05,5.095685992273502e-05,7.737236592220142e-05,4.5754983148071915e-05,4.008896939922124e-05,4.037344297103118e-06,8.139848796417937e-05,7.147239375626668e-05,0.0,0.0,False,0.35984060168266296,"[208, 199, 161, 113]","[""5006362787"", ""4657718822"", ""2897653916"", ""14172932360""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,198,4646464908,_,1.8773927877191454e-05,9.212809345626738e-06,7.129990081011783e-06,7.129990081011783e-06,1.5170739970926661e-05,5.398016128310701e-06,9.792111086426303e-06,1.1595571777434088e-05,8.629753210698254e-06,7.129990081011783e-06,9.655173016653862e-07,5.830561349284835e-07,0.0,0.84375,1.0,False,0.9367124438285828,"[220, 230, 9, 134]","[""5697766486"", ""6458319057"", ""10060697266"", ""16563757295""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,199,4657718822,_,3.7875757698202506e-05,9.048855281434953e-05,5.2104456699453294e-05,4.290185825084336e-05,8.638556028017774e-05,4.140965029364452e-05,4.574419290293008e-05,5.279203469399363e-05,4.428786633070558e-05,4.290185825084336e-05,9.889989769362728e-07,4.620068648364395e-05,9.202598448609933e-06,0.0,0.0,False,0.48943060636520386,"[223, 106, 61, 181]","[""5906878321"", ""13409856383"", ""10659354545"", ""3727937033""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,200,4717096777,_,5.575609975494444e-06,1.785746826499235e-05,8.39963377075037e-06,1.8239848031953443e-06,1.5780184185132384e-05,8.027042895264458e-06,7.035745511529967e-06,8.787408660282381e-06,4.3873478716704994e-06,1.8239848031953443e-06,1.8934409808935015e-06,1.347012039332185e-05,6.575648967555026e-06,0.09375,0.0,True,0.24568700790405273,"[11, 4, 12, 81]","[""10067897816"", ""10013411946"", ""10069511285"", ""11050409385""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,201,4755507106,_,5.458998566609807e-05,5.896566653973423e-05,5.340641291695647e-05,3.4644206607481465e-05,5.832835813635029e-05,1.8245173123432323e-05,4.120601442991756e-05,4.747975617647171e-05,3.7845347833354026e-05,3.4644206607481465e-05,2.6918446565105114e-06,2.1120318706380203e-05,1.8762206309475005e-05,0.5,0.25,False,0.6418200731277466,"[183, 157, 67, 30]","[""3790233127"", ""2819123278"", ""10761625676"", ""10268129763""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,202,4758950312,_,4.501012517721392e-05,5.3965683036949486e-05,4.1420935303904116e-05,2.0234194380464032e-05,5.106512253405526e-05,2.082110586343333e-05,2.837135070876684e-05,3.684395778691396e-05,2.442613367747981e-05,2.0234194380464032e-05,3.1842860153119545e-06,2.9539549359469675e-05,2.1186740923440084e-05,0.5,0.25,False,0.4526234567165375,"[183, 240, 130, 79]","[""3790233127"", ""7897462346"", ""16012165838"", ""11002352834""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,203,4767923306,_,1.9297367543913424e-05,1.5614292351529002e-05,6.1440960053005256e-06,4.42756163465674e-06,1.4047251170268282e-05,5.298523774399655e-06,8.000966772669926e-06,1.0518224371480756e-05,6.3624620452173986e-06,4.42756163465674e-06,1.29212855881633e-06,9.251830306311604e-06,1.7165343706437852e-06,0.75,0.5,False,0.4074768126010895,"[38, 155, 89, 228]","[""10409146004"", ""2808068937"", ""11776645404"", ""6185482260""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,204,4876943924,_,1.8016729882219806e-05,7.888319669291377e-05,4.1487597627565265e-05,1.201204395329114e-05,4.322813038015738e-05,2.330248935322743e-05,2.0443694666028023e-05,2.5159535653074272e-05,1.7457528883824125e-05,1.201204395329114e-05,3.234604946555919e-06,6.142567144706845e-05,2.9475553674274124e-05,0.03125,0.0,True,0.22130858898162842,"[127, 183, 159, 185]","[""15679023977"", ""3790233127"", ""2895192729"", ""3828103578""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,205,4938432980,_,8.69865561980987e-06,6.1502641983679496e-06,4.871405963058351e-06,4.586679551721318e-06,9.601391866453923e-06,4.8924143811746035e-06,5.301595592754893e-06,5.76862521484145e-06,4.9969653446169104e-06,4.586679551721318e-06,2.8645266070270736e-07,1.1532988537510391e-06,2.847264113370329e-07,0.5625,1.0,False,0.8124797940254211,"[197, 224, 234, 64]","[""4576746825"", ""5991393107"", ""7178293884"", ""10701841844""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,206,4957886467,_,1.2753445844282396e-05,2.3922471882542595e-05,1.1217366591154132e-05,9.532523108646274e-06,1.8431303033139557e-05,1.0727781955210958e-05,1.1222206012462266e-05,1.2114786841266323e-05,1.0636434126354288e-05,9.532523108646274e-06,6.591650958398532e-07,1.3286037756188307e-05,1.6848434825078584e-06,0.34375,0.5,False,0.4446210265159607,"[137, 197, 33, 45]","[""16950760048"", ""4576746825"", ""10289643764"", ""10451898725""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,207,4965189170,_,6.160527846077457e-05,9.881639562081546e-05,8.176942355930805e-05,4.749651998281479e-05,0.00011126341996714473,4.429417094797827e-05,6.0564721934497356e-05,8.72927121235989e-05,5.5366966989822686e-05,4.749651998281479e-05,5.239395704847993e-06,4.344942863099277e-05,3.427290357649326e-05,0.125,0.0,True,0.5603014230728149,"[24, 193, 196, 157]","[""10165890496"", ""4351373013"", ""4543136011"", ""2819123278""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,208,5006362787,_,3.9497001125710085e-05,7.405570067930967e-05,5.509195034392178e-05,2.8045671569998376e-05,7.290561188710853e-05,2.3155689632403664e-05,4.651305061997846e-05,5.638254515361041e-05,3.66879248758778e-05,2.8045671569998376e-05,7.497568731196225e-06,3.736777580343187e-05,2.7046278773923405e-05,0.0625,0.0,True,0.49540987610816956,"[140, 95, 87, 55]","[""19306860381"", ""12158276143"", ""11764496003"", ""10555704135""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,209,5130986168,_,1.9330987925059162e-05,1.998075094888918e-05,1.662901195231825e-05,4.828602868656162e-06,1.6532008885405958e-05,6.26228620603797e-06,8.139905730786268e-06,1.3064605809631757e-05,6.914243385836016e-06,4.828602868656162e-06,1.3029616638959851e-06,1.3066507563053165e-05,1.1800409083662089e-05,0.75,0.5,False,0.34604522585868835,"[37, 64, 35, 14]","[""10389014583"", ""10701841844"", ""10308472565"", ""10080652613""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,210,5179649119,_,3.004214886459522e-05,1.9748384147533216e-05,8.968671863840427e-06,8.968671863840427e-06,2.118547126883641e-05,7.553397608717205e-06,1.3297464647621382e-05,1.6835434507811442e-05,1.1924510545213707e-05,8.968671863840427e-06,1.74085892012954e-06,7.823873602319509e-06,0.0,0.90625,1.0,False,0.6038221120834351,"[206, 86, 33, 215]","[""4957886467"", ""11650557765"", ""10289643764"", ""5344317532""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,211,5194793239,_,1.1396020454412792e-05,3.052718238905072e-05,9.55094765231479e-06,5.753382993134437e-06,2.0142852008575574e-05,1.6594874978181906e-05,6.760018550266977e-06,1.0120690603798721e-05,6.1544178606709465e-06,5.753382993134437e-06,3.135863551051443e-07,2.4372764528379776e-05,3.7975646591803525e-06,0.3125,0.25,False,0.20160451531410217,"[147, 138, 152, 165]","[""2499673064"", ""17140316339"", ""2698329253"", ""3012435981""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,212,5220919991,_,1.540848461445421e-05,1.9122659068671055e-05,1.422744844603585e-05,8.736475137993693e-06,2.0236151613062248e-05,6.445191502280068e-06,1.4251559150579851e-05,1.5885518223512918e-05,1.2762755432049744e-05,8.736475137993693e-06,2.3294885522773257e-06,6.359903636621311e-06,5.4909733080421574e-06,0.1875,0.25,False,0.6674153208732605,"[213, 59, 191, 197]","[""5237296528"", ""10635080206"", ""4180455681"", ""4576746825""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,213,5237296528,_,1.0681687854230404e-05,1.9395934941712767e-05,1.3949941603641491e-05,1.0450793524796609e-05,1.879829869722016e-05,5.216681529418565e-06,1.2775813047483098e-05,1.4650969205831643e-05,1.1650137821561657e-05,1.0450793524796609e-05,8.53718461257813e-07,7.74579712015111e-06,3.4991480788448825e-06,0.03125,0.0,True,0.6006484031677246,"[28, 141, 92, 122]","[""10234680056"", ""20854461578"", ""12048726756"", ""14742398172""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,214,5303633386,_,7.322884812310804e-06,1.2208156476845033e-05,8.231122592405882e-06,5.487426733452594e-06,1.4171997463563457e-05,5.205996785662137e-06,8.65465153765399e-06,1.0329778888262808e-05,7.473962796211708e-06,5.487426733452594e-06,1.2107004749850603e-06,4.734193680633325e-06,2.743695858953288e-06,0.03125,0.0,True,0.6122105717658997,"[104, 31, 140, 219]","[""13153991894"", ""10278084464"", ""19306860381"", ""5607310495""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,215,5344317532,_,1.7335887605440803e-05,2.0411300283740275e-05,1.523508399259299e-05,1.1106879355793353e-05,2.0945444703102112e-05,6.137584932730533e-06,1.5180174159468152e-05,1.7173215383081697e-05,1.301858173974324e-05,1.1106879355793353e-05,1.4435399862122722e-06,7.3927185439970344e-06,4.128204636799637e-06,0.28125,0.25,False,0.6378124356269836,"[213, 51, 164, 3]","[""5237296528"", ""10520382525"", ""2961466546"", ""10009662863""]","[""_"", ""_"", ""_"", ""_""]"
